Date,ORRF_stock_Open_average,ORRF_stock_Open_max,ORRF_stock_Open_min,ORRF_stock_Open_volatility,ORRF_stock_Open_change,ORRF_stock_High_average,ORRF_stock_High_max,ORRF_stock_High_min,ORRF_stock_High_volatility,ORRF_stock_High_change,ORRF_stock_Low_average,ORRF_stock_Low_max,ORRF_stock_Low_min,ORRF_stock_Low_volatility,ORRF_stock_Low_change,ORRF_stock_Close_average,ORRF_stock_Close_max,ORRF_stock_Close_min,ORRF_stock_Close_volatility,ORRF_stock_Close_change,ORRF_stock_Volume_average,ORRF_stock_Volume_max,ORRF_stock_Volume_min,ORRF_stock_Volume_volatility,ORRF_stock_Volume_change
2018-01-14,25.3625,25.6,24.9,0.7000000000000028,0.7000000000000028,26.025,26.5,25.75,0.75,0.75,25.35,25.6,24.85,0.75,0.75,25.6375,26.05,25.15,0.9000000000000021,0.9000000000000021,10458,18077,5629,12448,8751
2018-01-21,25.868000000000002,26.44,25.1,1.3399999999999999,-1.0,26.419999999999998,26.65,26.15,0.5,0.5,25.37,25.9,24.95,0.9499999999999993,-0.17999999999999972,25.720000000000002,26.1,25.25,0.8500000000000014,-0.8000000000000007,14570,17237,12814,4423,-296
2018-01-28,25.136,25.4,24.85,0.5499999999999972,0.14999999999999858,25.49,25.7,25.35,0.34999999999999787,0.0,24.996,25.2,24.85,0.34999999999999787,0.0,25.31,25.6,25.0,0.6000000000000014,-0.1999999999999993,7061,13662,2474,11188,-706
2018-02-04,25.2,25.3,24.95,0.3500000000000014,0.25,25.436,25.7,25.2,0.5,-0.5,24.926,25.25,24.7,0.5500000000000007,-0.1999999999999993,25.19,25.4,25.0,0.3999999999999986,-0.09999999999999787,15684,22409,12439,9970,2196
2018-02-11,25.26,25.55,25.1,0.4499999999999993,0.09999999999999787,25.55,25.7,25.35,0.34999999999999787,-0.09999999999999787,24.986,25.1,24.73,0.370000000000001,0.370000000000001,25.310000000000002,25.5,25.0,0.5,-0.14999999999999858,20627,53816,5997,47819,-19903
2018-02-18,25.225,25.3,25.15,0.15000000000000213,-0.05000000000000071,25.3675,25.52,25.25,0.2699999999999996,-0.120000000000001,25.0125,25.17,24.8,0.370000000000001,-0.020000000000003126,25.2625,25.4,25.15,0.25,-0.09999999999999787,15497,24463,9871,14592,7815
2018-02-25,24.71,25.3,23.55,1.75,-1.75,24.92,25.3,24.05,1.25,-1.25,24.094,24.75,23.4,1.3500000000000014,-0.870000000000001,24.5,25.25,23.75,1.5,-1.5,9080,16030,4467,11563,889
2018-03-04,23.92,24.45,23.45,1.0,1.0,24.2,24.45,24.05,0.3999999999999986,0.14999999999999858,23.712,23.9,23.45,0.4499999999999993,0.4499999999999993,24.080000000000002,24.3,23.9,0.40000000000000213,0.1999999999999993,4364,5750,3778,1972,-1412
2018-03-11,24.14,24.65,23.8,0.8499999999999979,0.8499999999999979,24.57,25.0,24.15,0.8500000000000014,0.4499999999999993,23.74,23.8,23.7,0.10000000000000142,-0.10000000000000142,24.34,24.8,23.9,0.9000000000000021,0.4499999999999993,7845,17891,1692,16199,16199
2018-03-18,24.81,25.0,24.65,0.3500000000000014,-0.10000000000000142,25.1,25.25,24.95,0.3000000000000007,-0.3000000000000007,24.54,24.85,23.85,1.0,-0.8499999999999979,24.72,25.15,24.15,1.0,-1.0,24770,107923,2886,105037,101075
2018-03-25,24.0125,24.25,23.9,0.3500000000000014,-0.05000000000000071,24.3925,24.65,24.3,0.34999999999999787,0.0,23.72,23.9,23.43,0.46999999999999886,0.3200000000000003,23.95,24.15,23.7,0.4499999999999993,0.4499999999999993,20435,32053,6082,25971,25971
2018-04-01,23.96,24.05,23.85,0.1999999999999993,0.05000000000000071,24.244,24.4,24.07,0.3299999999999983,0.0,23.8,23.9,23.6,0.29999999999999716,0.25,23.93,24.05,23.7,0.3500000000000014,0.3000000000000007,19822,49319,5924,43395,4877
2018-04-08,24.47,24.75,24.15,0.6000000000000014,0.6000000000000014,24.72,24.95,24.4,0.5500000000000007,0.40000000000000213,24.39,24.7,24.0,0.6999999999999993,0.6999999999999993,24.61,24.8,24.25,0.5500000000000007,0.5500000000000007,5224,8169,3265,4904,-4756
2018-04-15,24.964,25.15,24.82,0.3299999999999983,0.129999999999999,25.16,25.6,24.9,0.7000000000000028,0.7000000000000028,24.91,25.0,24.75,0.25,0.1999999999999993,25.09,25.5,24.8,0.6999999999999993,0.6999999999999993,7594,17242,3555,13687,12195
2018-04-22,26.27,26.4,26.0,0.3999999999999986,0.25,26.41,26.6,26.15,0.45000000000000284,0.3500000000000014,26.082,26.35,25.6,0.75,0.6600000000000001,26.27,26.5,25.85,0.6499999999999986,0.4499999999999993,14226,24462,8926,15536,-15536
2018-04-29,26.16,26.45,25.85,0.5999999999999979,-0.14999999999999858,26.306,26.48,26.05,0.4299999999999997,-0.4299999999999997,25.818,26.0,25.68,0.3200000000000003,-0.05999999999999872,26.13,26.35,25.95,0.40000000000000213,-0.3500000000000014,15854,18485,11979,6506,1312
2018-05-06,26.11,26.5,25.8,0.6999999999999993,0.6499999999999986,26.422,26.55,26.11,0.4400000000000013,0.39000000000000057,25.93,26.25,25.6,0.6499999999999986,0.3999999999999986,26.21,26.45,26.0,0.4499999999999993,0.10000000000000142,13027,18461,7765,10696,-4131
2018-05-13,26.04,26.2,25.85,0.34999999999999787,0.34999999999999787,26.25,26.35,26.1,0.25,-0.05000000000000071,25.87,25.95,25.64,0.3099999999999987,0.3099999999999987,26.09,26.2,26.0,0.1999999999999993,0.1999999999999993,17660,40059,7800,32259,10207
2018-05-20,26.16,26.25,26.05,0.1999999999999993,-0.10000000000000142,26.296,26.4,26.23,0.16999999999999815,-0.019999999999999574,25.990000000000002,26.1,25.85,0.25,0.1999999999999993,26.16,26.25,26.0,0.25,-0.09999999999999787,12570,17496,7410,10086,-6476
2018-05-27,26.0125,26.05,26.0,0.05000000000000071,0.0,26.1425,26.25,26.02,0.23000000000000043,-0.129999999999999,25.9,25.95,25.8,0.14999999999999858,-0.14999999999999858,25.9625,26.0,25.95,0.05000000000000071,-0.05000000000000071,15451,20214,10638,9576,9576
2018-06-03,26.08,26.2,25.9,0.3000000000000007,0.09999999999999787,26.22,26.4,26.05,0.34999999999999787,0.29999999999999716,25.94,26.05,25.8,0.25,-0.1999999999999993,26.01,26.1,25.85,0.25,-0.14999999999999858,19972,47977,5830,42147,25340
2018-06-10,25.894,26.07,25.8,0.2699999999999996,0.0,26.094,26.2,26.0,0.1999999999999993,0.05000000000000071,25.81,25.9,25.7,0.1999999999999993,-0.04999999999999716,25.92,26.0,25.8,0.1999999999999993,0.05000000000000071,20666,45877,10496,35381,29187
2018-06-17,26.45,26.85,26.05,0.8000000000000007,0.8000000000000007,26.71,27.05,26.35,0.6999999999999993,0.6999999999999993,26.34,26.6,26.0,0.6000000000000014,0.3999999999999986,26.51,26.9,26.2,0.6999999999999993,0.3000000000000007,31057,55254,17174,38080,38080
2018-06-24,26.03,26.5,25.6,0.8999999999999986,-0.5500000000000007,26.34,26.6,26.2,0.40000000000000213,-0.3000000000000007,25.83,26.2,25.5,0.6999999999999993,-0.25,25.98,26.3,25.65,0.6500000000000021,-0.3000000000000007,28596,56222,13321,42901,-19841
2018-07-01,26.425,26.6,26.3,0.3000000000000007,0.3000000000000007,26.475,26.6,26.35,0.25,0.25,26.3125,26.4,26.1,0.29999999999999716,0.29999999999999716,26.4125,26.45,26.35,0.09999999999999787,0.04999999999999716,11006,20679,5643,15036,15036
2018-07-08,26.56,26.65,26.4,0.25,0.05000000000000071,26.64,26.7,26.6,0.09999999999999787,0.0,26.386,26.55,26.15,0.40000000000000213,-0.33000000000000185,26.51,26.6,26.3,0.3000000000000007,-0.3000000000000007,9096,16853,4578,12275,-10385
2018-07-15,26.1,26.45,25.55,0.8999999999999986,0.09999999999999787,26.39,26.75,26.1,0.6499999999999986,0.3999999999999986,25.88,26.45,25.55,0.8999999999999986,0.6499999999999986,26.17,26.6,25.75,0.8500000000000014,0.6000000000000014,14055,24474,3369,21105,21105
2018-07-22,26.728,26.9,26.6,0.29999999999999716,0.08999999999999986,26.858,27.0,26.69,0.3099999999999987,-0.2099999999999973,26.36,26.7,25.7,1.0,-0.8500000000000014,26.57,27.0,25.9,1.1000000000000014,-0.8500000000000014,12839,20485,8657,11828,3495
2018-07-29,26.3,26.45,26.2,0.25,0.25,26.414,26.5,26.35,0.14999999999999858,0.0799999999999983,26.064,26.2,25.8,0.3999999999999986,0.030000000000001137,26.24,26.35,26.15,0.20000000000000284,0.0,11573,18904,6118,12786,9130
2018-08-05,25.8,26.1,24.8,1.3000000000000007,-1.1999999999999993,26.15,26.25,25.85,0.3999999999999986,-0.3999999999999986,25.76,26.0,24.8,1.1999999999999993,-1.1999999999999993,26.03,26.25,25.5,0.75,-0.75,10585,22497,3485,19012,5053
2018-08-12,25.264,25.45,25.1,0.34999999999999787,-0.14999999999999858,25.434,25.75,25.2,0.5500000000000007,0.3000000000000007,25.11,25.3,25.0,0.3000000000000007,0.25,25.28,25.6,25.0,0.6000000000000014,0.45000000000000284,6141,13218,2372,10846,10846
2018-08-19,25.7,26.05,25.3,0.75,0.05000000000000071,25.97,26.05,25.85,0.1999999999999993,-0.05000000000000071,25.48,25.6,25.3,0.3000000000000007,0.10000000000000142,25.75,25.85,25.5,0.3500000000000014,0.3500000000000014,15629,61956,3044,58912,896
2018-08-26,25.866,26.05,25.58,0.4700000000000024,0.10000000000000142,25.974,26.1,25.8,0.3000000000000007,0.15000000000000213,25.742,26.05,25.58,0.4700000000000024,0.40000000000000213,25.87,26.05,25.8,0.25,0.25,7358,17296,2558,14738,-4282
2018-09-02,25.7875,26.1,25.2,0.9000000000000021,-0.9000000000000021,25.8875,26.2,25.3,0.8999999999999986,-0.8000000000000007,25.3125,25.8,24.9,0.9000000000000021,-0.9000000000000021,25.400000000000002,25.8,25.1,0.6999999999999993,-0.6999999999999993,5852,9629,3015,6614,1702
2018-09-09,24.78,25.05,24.15,0.9000000000000021,-0.9000000000000021,24.97,25.3,24.4,0.9000000000000021,-0.6500000000000021,24.240000000000002,24.5,23.98,0.5199999999999996,-0.08999999999999986,24.57,25.05,24.0,1.0500000000000007,-0.8500000000000014,11917,21435,5702,15733,-4795
2018-09-16,24.144,24.7,23.65,1.0500000000000007,-0.75,24.228,24.77,23.65,1.120000000000001,-0.46999999999999886,23.51,23.85,23.25,0.6000000000000014,0.3000000000000007,23.79,24.3,23.45,0.8500000000000014,0.8000000000000007,20376,53506,9631,43875,43875
2018-09-23,23.704,24.1,23.25,0.8500000000000014,-0.8500000000000014,23.96,24.35,23.65,0.7000000000000028,-0.5500000000000007,23.38,23.7,23.0,0.6999999999999993,-0.6999999999999993,23.57,23.8,23.3,0.5,0.0,9239,13420,5942,7478,5118
2018-09-30,24.276,24.5,24.1,0.3999999999999986,-0.3999999999999986,24.614,25.28,24.26,1.0199999999999996,-0.9700000000000024,23.608,24.1,22.25,1.8500000000000014,-1.8500000000000014,24.24,24.54,24.08,0.46000000000000085,-0.23000000000000043,12363,16725,7073,9652,-3574
2018-10-07,23.494,24.3,22.14,2.16,-0.5300000000000011,24.21,24.5,23.95,0.5500000000000007,0.1999999999999993,23.092,23.7,22.14,1.5599999999999987,-0.9499999999999993,23.818,24.1,23.51,0.5899999999999999,0.26000000000000156,11703,14024,7122,6902,6902
2018-10-14,23.654,23.93,23.49,0.4400000000000013,-0.4400000000000013,24.172,24.58,23.93,0.6499999999999986,0.33000000000000185,23.278,23.55,22.78,0.7699999999999996,0.5499999999999972,23.608,23.83,23.31,0.5199999999999996,0.4200000000000017,23614,36427,9422,27005,10354
2018-10-21,22.196,23.68,20.35,3.3299999999999983,-3.1900000000000013,22.650000000000002,24.39,20.71,3.6799999999999997,-3.3900000000000006,21.264000000000003,23.28,19.92,3.3599999999999994,-3.3599999999999994,21.604,23.61,20.01,3.599999999999998,-2.789999999999999,20096,29723,7031,22692,22692
2018-10-28,20.594,21.02,20.2,0.8200000000000003,-0.6499999999999986,20.796,21.33,20.43,0.8999999999999986,-0.8999999999999986,20.221999999999998,20.4,20.06,0.33999999999999986,-0.19000000000000128,20.406,20.58,20.26,0.31999999999999673,-0.129999999999999,22584,40306,8568,31738,-13674
2018-11-04,20.830000000000002,21.26,20.47,0.7900000000000027,0.7900000000000027,21.18,21.62,20.86,0.7600000000000016,0.6900000000000013,20.768,21.26,20.42,0.8399999999999999,0.8399999999999999,21.032,21.54,20.55,0.9899999999999984,0.9899999999999984,25274,42055,9019,33036,20812
2018-11-11,21.656,21.83,21.54,0.28999999999999915,0.060000000000002274,21.872,21.98,21.67,0.3099999999999987,0.2699999999999996,21.482,21.59,21.34,0.25,-0.1999999999999993,21.694,21.85,21.56,0.2900000000000027,0.2900000000000027,22791,41683,13162,28521,-15955
2018-11-18,21.05,21.8,20.43,1.370000000000001,-1.370000000000001,21.1275,21.8,20.43,1.370000000000001,-1.370000000000001,20.552500000000002,20.85,20.25,0.6000000000000014,-0.6000000000000014,20.77,21.14,20.38,0.7600000000000016,-0.7600000000000016,11952,17952,9071,8881,-8881
2018-11-25,20.498,20.76,20.21,0.5500000000000007,0.5199999999999996,20.738,20.83,20.54,0.28999999999999915,0.1599999999999966,20.318,20.48,20.21,0.2699999999999996,0.2699999999999996,20.604,20.83,20.31,0.5199999999999996,0.08999999999999986,26274,80903,7550,73353,-65915
2018-12-02,20.215,20.63,19.75,0.879999999999999,-0.879999999999999,20.375,20.95,19.94,1.009999999999998,-0.7199999999999989,19.87,20.41,19.43,0.9800000000000004,-0.8200000000000003,20.0675,20.65,19.77,0.879999999999999,-0.8499999999999979,19910,30263,12612,17651,-1658
2018-12-09,20.154,20.41,19.85,0.5599999999999987,0.0,20.572,21.27,19.97,1.3000000000000007,-0.2699999999999996,19.644,19.84,19.45,0.39000000000000057,-0.23000000000000043,19.882,20.1,19.69,0.41000000000000014,-0.40000000000000213,17744,37418,8692,28726,-10829
2018-12-16,19.522,19.89,18.88,1.0100000000000016,-0.5199999999999996,19.908,20.33,19.28,1.0499999999999972,-0.8999999999999986,19.15,19.6,18.72,0.8800000000000026,-0.5400000000000027,19.322,19.65,18.89,0.759999999999998,-0.41999999999999815,25606,48018,14922,33096,27729
2018-12-23,18.835,19.55,18.5,1.0500000000000007,-0.7600000000000016,19.075,19.55,18.79,0.7600000000000016,-0.7600000000000016,18.322499999999998,18.5,18.1,0.3999999999999986,-0.13999999999999702,18.4725,18.74,18.24,0.5,0.020000000000003126,33540,86980,6821,80159,80159
2018-12-30,18.2975,18.54,18.07,0.46999999999999886,0.2699999999999996,18.8825,19.21,18.69,0.5199999999999996,-0.14999999999999858,17.997500000000002,18.32,17.3,1.0199999999999996,0.14000000000000057,18.37,18.64,18.19,0.4499999999999993,0.23000000000000043,15458,17055,13486,3569,266
2019-01-06,19.137999999999998,19.7,18.36,1.3399999999999999,0.9499999999999993,19.88,20.94,19.14,1.8000000000000007,0.5999999999999979,18.754,19.23,18.26,0.9699999999999989,-0.09999999999999787,19.419999999999998,19.71,18.99,0.7200000000000024,0.5500000000000007,32664,102826,7443,95383,-82377
2019-01-13,19.204,19.42,19.03,0.39000000000000057,-0.3100000000000023,19.504,19.6,19.34,0.26000000000000156,0.11000000000000298,19.024,19.13,18.81,0.3200000000000003,0.08999999999999986,19.137999999999998,19.36,19.02,0.33999999999999986,0.33999999999999986,12485,16132,6029,10103,2163
2019-01-20,19.355,19.51,19.21,0.3000000000000007,-0.22000000000000242,19.46,19.7,19.29,0.41000000000000014,-0.41000000000000014,19.0375,19.3,18.63,0.6700000000000017,-0.6700000000000017,19.2675,19.4,19.08,0.3200000000000003,-0.3200000000000003,9671,17856,3103,14753,891
