Date,MIDDStock_Open_average,MIDDStock_Open_max,MIDDStock_Open_min,MIDDStock_Open_volatility,MIDDStock_Open_change,MIDDStock_High_average,MIDDStock_High_max,MIDDStock_High_min,MIDDStock_High_volatility,MIDDStock_High_change,MIDDStock_Low_average,MIDDStock_Low_max,MIDDStock_Low_min,MIDDStock_Low_volatility,MIDDStock_Low_change,MIDDStock_Close_average,MIDDStock_Close_max,MIDDStock_Close_min,MIDDStock_Close_volatility,MIDDStock_Close_change,MIDDStock_Volume_average,MIDDStock_Volume_max,MIDDStock_Volume_min,MIDDStock_Volume_volatility,MIDDStock_Volume_change
2018-01-14,134.9225,136.32,133.14,3.180000000000007,-1.549999999999983,136.2225,138.12,134.41,3.710000000000008,1.2199999999999989,133.4425,134.77,132.69,2.0800000000000125,2.0800000000000125,135.075,137.75,133.77,3.9799999999999898,3.069999999999993,449370,647652,269013,378639,1256
2018-01-21,137.082,138.54,134.67,3.8700000000000045,-2.990000000000009,138.002,138.89,136.69,2.1999999999999886,-2.1999999999999886,134.688,135.92,132.26,3.6599999999999966,-3.6599999999999966,136.36,138.75,134.49,4.259999999999991,-3.4799999999999898,425164,604928,306746,298182,-298182
2018-01-28,135.65800000000002,137.32,135.02,2.299999999999983,-0.04999999999998295,137.21,138.64,135.04,3.5999999999999943,-2.1200000000000045,133.51,135.09,132.17,2.920000000000016,-2.3899999999999864,135.532,136.9,132.76,4.140000000000015,-3.200000000000017,367494,525946,260428,265518,-52086
2018-02-04,130.078,132.8,125.35,7.450000000000017,1.3600000000000136,132.704,134.33,129.22,5.110000000000014,-0.18999999999999773,127.556,131.24,124.76,6.480000000000004,-2.0400000000000063,130.374,132.91,128.27,4.639999999999986,2.789999999999992,642034,992145,415390,576755,209200
2018-02-11,132.396,134.14,130.04,4.099999999999994,1.240000000000009,134.596,137.16,133.08,4.079999999999984,3.1500000000000057,130.486,131.82,128.88,2.9399999999999977,-1.0600000000000023,133.068,135.0,130.45,4.550000000000011,1.6299999999999955,349677,595213,235844,359369,14079
2018-02-18,133.99,134.85,133.41,1.4399999999999977,-1.3599999999999852,135.0325,135.73,134.55,1.1799999999999784,-0.75,132.0475,133.31,131.01,2.3000000000000114,-1.0200000000000102,133.4875,134.35,132.92,1.4300000000000068,0.6299999999999955,236588,253147,222633,30514,-26846
2018-02-25,124.02,134.44,117.59,16.849999999999994,-16.849999999999994,126.242,134.44,120.04,14.399999999999991,-14.399999999999991,120.708,129.39,114.58,14.809999999999988,-14.809999999999988,123.39399999999999,131.07,118.02,13.049999999999997,-11.209999999999994,1407568,2872050,681559,2190491,698278
2018-03-04,122.6,127.62,119.21,8.41000000000001,8.41000000000001,125.23,131.48,120.07,11.409999999999997,11.409999999999997,120.86200000000001,126.45,115.42,11.030000000000001,8.829999999999998,124.87,131.27,120.01,11.260000000000005,11.260000000000005,755890,948336,560032,388304,-21168
2018-03-11,131.536,133.45,129.35,4.099999999999994,-2.430000000000007,132.412,134.02,130.81,3.210000000000008,-1.5300000000000011,130.216,131.89,128.51,3.3799999999999955,-2.3799999999999955,131.012,133.13,128.97,4.159999999999997,-1.9499999999999886,660890,861462,411034,450428,-450428
2018-03-18,127.652,129.23,124.57,4.659999999999997,-4.659999999999997,128.502,130.5,125.19,5.310000000000002,-4.090000000000003,125.92,128.12,122.44,5.680000000000007,-5.310000000000002,126.478,128.54,122.63,5.909999999999997,-5.780000000000001,481835,730085,264238,465847,31926
2018-03-25,123.6725,123.97,122.88,1.0900000000000034,-0.03999999999999204,124.2575,124.65,124.05,0.6000000000000085,0.4000000000000057,122.4325,123.52,121.81,1.7099999999999937,1.0999999999999943,123.3325,123.79,122.73,1.0600000000000023,0.44000000000001194,556257,910879,301336,609543,-232806
2018-04-01,123.586,124.53,122.33,2.200000000000003,0.45000000000000284,124.806,126.64,123.83,2.8100000000000023,0.37999999999999545,122.496,124.36,120.85,3.510000000000005,1.6700000000000017,123.966,124.81,123.52,1.2900000000000063,-0.030000000000001137,635908,770377,432393,337984,-223165
2018-04-08,124.158,125.11,122.92,2.1899999999999977,-1.8199999999999932,124.864,125.61,123.52,2.0900000000000034,-2.0799999999999983,122.824,123.92,121.84,2.0799999999999983,-1.4500000000000028,123.258,124.3,122.43,1.8699999999999903,-0.8999999999999915,429985,596774,312092,284682,90518
2018-04-15,125.21,126.67,123.13,3.5400000000000063,3.5400000000000063,126.624,127.91,124.06,3.8499999999999943,3.8499999999999943,123.762,124.9,122.12,2.780000000000001,2.5600000000000023,125.844,127.7,123.58,4.1200000000000045,4.1200000000000045,417778,683661,308386,375275,-86965
2018-04-22,127.02600000000001,128.31,125.06,3.25,0.8599999999999994,128.27,129.08,126.74,2.3400000000000176,1.0699999999999932,125.972,127.61,124.7,2.9099999999999966,0.75,127.19,128.55,125.8,2.750000000000014,0.5499999999999972,418814,595279,239718,355561,226527
2018-04-29,126.134,127.97,124.25,3.719999999999999,-3.719999999999999,127.556,129.03,126.89,2.1400000000000006,-2.1400000000000006,124.8,125.92,124.11,1.8100000000000023,-1.2999999999999972,126.022,126.98,124.84,2.1400000000000006,0.6199999999999903,369057,538274,230015,308259,-308259
2018-05-06,116.504,128.95,105.98,22.969999999999985,-20.58,119.308,132.12,108.02,24.10000000000001,-21.35000000000001,112.336,127.65,100.32,27.330000000000013,-17.769999999999996,116.698,131.63,107.02,24.61,-21.640000000000015,2531689,8669575,518742,8150833,139564
2018-05-13,105.30199999999999,107.74,103.87,3.8699999999999903,-3.8699999999999903,106.348,108.1,105.0,3.0999999999999943,-3.0999999999999943,104.206,105.31,103.14,2.1700000000000017,-2.1700000000000017,104.838,105.96,103.96,2.0,-1.509999999999991,686620,743375,643746,99629,44999
2018-05-20,103.976,105.55,102.04,3.509999999999991,-1.7999999999999972,105.178,106.87,104.62,2.25,-2.25,102.822,103.93,101.85,2.0800000000000125,-0.8800000000000097,103.76,104.48,102.6,1.8800000000000097,0.009999999999990905,895203,1039247,480896,558351,-537963
2018-05-27,101.7225,103.13,99.59,3.539999999999992,-3.539999999999992,102.28,103.96,100.89,3.069999999999993,-3.069999999999993,100.15,101.5,98.06,3.4399999999999977,-3.4399999999999977,100.685,101.97,99.57,2.4000000000000057,-2.4000000000000057,724400,906971,596753,310218,310218
2018-06-03,100.646,102.93,99.0,3.930000000000007,2.700000000000003,101.9,104.43,99.7,4.730000000000004,3.200000000000003,100.092,102.87,98.31,4.560000000000002,4.290000000000006,101.306,104.19,99.04,5.1499999999999915,5.1499999999999915,477735,613422,352438,260984,242107
2018-06-10,104.67999999999999,105.41,104.13,1.2800000000000011,1.2800000000000011,105.836,106.66,104.69,1.9699999999999989,1.9699999999999989,103.80799999999999,104.05,103.52,0.5300000000000011,-0.04999999999999716,105.202,106.62,104.0,2.6200000000000045,2.6200000000000045,640064,950776,371419,579357,-423535
2018-06-17,105.46,106.05,104.8,1.25,-0.480000000000004,106.092,107.12,105.11,2.010000000000005,-0.8000000000000114,103.994,104.97,102.79,2.1799999999999926,-0.9299999999999926,105.034,106.67,104.23,2.4399999999999977,-1.769999999999996,618549,864573,362584,501989,499660
2018-06-24,105.354,106.7,103.63,3.0700000000000074,-0.9699999999999989,106.154,107.09,105.1,1.990000000000009,-0.7600000000000051,103.77,105.35,102.39,2.9599999999999937,-0.75,105.212,106.68,103.85,2.8300000000000125,-0.9699999999999989,398662,513238,285179,228059,-73275
2018-07-01,104.17,104.55,103.9,0.6499999999999915,0.5799999999999983,104.6125,105.14,104.21,0.9300000000000068,0.9300000000000068,102.975,103.53,102.07,1.460000000000008,0.7600000000000051,103.7325,104.36,103.17,1.1899999999999977,-0.03999999999999204,682391,814436,461342,353094,203001
2018-07-08,103.17,103.9,101.88,2.0200000000000102,-1.6600000000000108,103.818,104.58,102.77,1.8100000000000023,-1.460000000000008,102.5,103.44,101.49,1.9500000000000028,-1.8700000000000045,102.848,103.74,101.83,1.9099999999999966,-1.3699999999999903,918044,1646724,500768,1145956,-877453
2018-07-15,100.3,102.58,98.78,3.799999999999997,-2.039999999999992,101.28,102.59,99.91,2.680000000000007,-0.28000000000000114,99.356,100.25,98.39,1.8599999999999994,0.7000000000000028,100.102,101.48,98.85,2.6300000000000097,1.8400000000000034,643294,1127051,382286,744765,692424
2018-07-22,100.77199999999999,101.97,99.97,2.0,0.8700000000000045,101.65,102.45,100.93,1.519999999999996,0.6800000000000068,99.43,101.12,98.52,2.6000000000000085,2.6000000000000085,100.76599999999999,101.81,100.08,1.730000000000004,1.730000000000004,678940,1360506,333464,1027042,199343
2018-07-29,101.812,103.12,101.11,2.010000000000005,1.6000000000000085,102.902,103.61,102.33,1.2800000000000011,1.2800000000000011,100.77,101.41,100.21,1.2000000000000028,0.25,101.89,102.85,100.72,2.1299999999999955,1.4099999999999966,673915,902661,415100,487561,-487561
2018-08-05,111.932,120.88,101.69,19.189999999999998,16.11,116.444,131.4,104.84,26.560000000000002,13.379999999999995,110.694,116.87,101.69,15.180000000000007,14.5,112.822,120.43,104.66,15.77000000000001,11.64,1128725,2587048,579769,2007279,-127681
2018-08-12,115.554,116.46,114.31,2.1499999999999915,-1.1599999999999966,116.32,116.71,116.0,0.7099999999999937,-0.3199999999999932,114.696,115.25,113.66,1.5900000000000034,0.4000000000000057,115.474,115.89,115.13,0.7600000000000051,0.39000000000000057,617125,802800,474826,327974,-203966
2018-08-19,117.61,118.54,116.18,2.3599999999999994,2.2299999999999898,118.904,120.52,117.4,3.1199999999999903,3.1199999999999903,116.768,117.94,115.63,2.3100000000000023,2.3100000000000023,118.278,119.26,117.01,2.25,2.25,369870,420557,332148,88409,63981
2018-08-26,120.226,121.08,119.41,1.6700000000000017,0.2400000000000091,121.596,122.45,120.36,2.0900000000000034,1.6400000000000006,118.92,120.03,117.52,2.510000000000005,1.1300000000000097,120.568,121.54,119.41,2.1300000000000097,2.010000000000005,354273,450309,215890,234419,199520
2018-09-02,123.805,125.57,121.84,3.7299999999999898,3.700000000000003,125.255,126.62,122.62,4.0,3.5799999999999983,122.645,125.0,120.24,4.760000000000005,4.050000000000011,124.8225,126.09,122.26,3.8299999999999983,3.8299999999999983,513554,636616,344557,292059,-128254
2018-09-09,126.17399999999999,126.53,125.63,0.9000000000000057,-0.29000000000000625,126.892,127.94,126.5,1.4399999999999977,-0.9599999999999937,125.004,125.86,124.29,1.5699999999999932,1.5699999999999932,125.976,126.25,125.6,0.6500000000000057,0.30999999999998806,278828,423001,195859,227142,-16149
2018-09-16,126.644,127.96,125.5,2.4599999999999937,1.5999999999999943,127.556,129.5,126.77,2.730000000000004,2.730000000000004,125.86,127.36,125.18,2.1799999999999926,2.069999999999993,126.878,128.81,125.67,3.1400000000000006,3.1400000000000006,417259,596585,195509,401076,206590
2018-09-23,129.76,131.65,128.85,2.8000000000000114,-2.8000000000000114,130.324,131.97,129.71,2.259999999999991,-2.259999999999991,128.412,128.67,127.78,0.8899999999999864,-0.8899999999999864,129.208,129.65,128.72,0.9300000000000068,-0.15000000000000568,343971,519210,253744,265466,-115047
2018-09-30,125.838,129.82,123.56,6.259999999999991,-6.259999999999991,126.516,129.9,124.62,5.280000000000001,-5.280000000000001,123.942,125.05,122.88,2.1700000000000017,-2.1700000000000017,124.52,125.65,123.24,2.410000000000011,-2.3500000000000085,320406,381075,263828,117247,-117247
2018-10-07,120.008,123.36,115.35,8.010000000000005,-7.38000000000001,120.872,124.63,116.25,8.379999999999995,-8.379999999999995,117.484,122.16,113.31,8.849999999999994,-8.849999999999994,118.49,123.78,114.11,9.670000000000002,-8.530000000000001,457297,638814,302383,336431,66847
2018-10-14,116.702,117.53,115.52,2.010000000000005,0.5,117.97,118.89,117.11,1.7800000000000011,-0.09999999999999432,115.31,116.14,114.09,2.049999999999997,-1.3999999999999915,116.512,117.53,114.67,2.8599999999999994,-2.1700000000000017,273342,313134,218494,94640,-47572
2018-10-21,112.48,114.93,109.97,4.960000000000008,-4.960000000000008,114.18599999999999,115.5,112.5,3.0,-2.269999999999996,110.926,113.2,108.56,4.640000000000001,-4.640000000000001,112.282,114.64,110.68,3.9599999999999937,-3.1599999999999966,314232,385813,255913,129900,52572
2018-10-28,113.012,115.71,111.39,4.319999999999993,3.4499999999999886,114.894,116.84,113.11,3.730000000000004,2.760000000000005,111.344,114.08,110.23,3.8499999999999943,3.8299999999999983,113.578,115.89,111.43,4.459999999999994,4.459999999999994,443700,595132,347083,248049,36689
2018-11-04,113.964,116.71,110.65,6.059999999999988,1.7099999999999937,117.092,119.03,114.81,4.219999999999999,2.6099999999999994,111.838,115.44,106.2,9.239999999999995,3.6899999999999977,115.426,117.69,112.45,5.239999999999995,5.239999999999995,845457,1321166,464375,856791,856791
2018-11-11,116.3,117.29,114.75,2.5400000000000063,-0.030000000000001137,118.30799999999999,119.61,116.81,2.799999999999997,1.3400000000000034,114.438,115.5,113.48,2.019999999999996,2.019999999999996,116.05,118.03,114.08,3.950000000000003,3.950000000000003,578428,853100,432268,420832,-50674
2018-11-18,115.6625,117.61,113.86,3.75,-1.25,117.2675,118.27,115.85,2.4200000000000017,-0.8100000000000023,114.31,115.82,112.55,3.269999999999996,0.3199999999999932,115.69,116.75,113.5,3.25,0.6099999999999994,276746,383333,146301,237032,-146129
2018-11-25,117.836,119.11,117.04,2.069999999999993,0.6700000000000017,119.474,121.39,117.84,3.549999999999997,3.260000000000005,117.108,118.13,116.13,2.0,1.3999999999999915,118.566,120.79,116.98,3.8100000000000023,2.8599999999999994,388144,582992,282255,300737,249824
