Date,MSTR_Open_average,MSTR_Open_max,MSTR_Open_min,MSTR_Open_volatility,MSTR_Open_change,MSTR_High_average,MSTR_High_max,MSTR_High_min,MSTR_High_volatility,MSTR_High_change,MSTR_Low_average,MSTR_Low_max,MSTR_Low_min,MSTR_Low_volatility,MSTR_Low_change,MSTR_Close_average,MSTR_Close_max,MSTR_Close_min,MSTR_Close_volatility,MSTR_Close_change,MSTR_Volume_average,MSTR_Volume_max,MSTR_Volume_min,MSTR_Volume_volatility,MSTR_Volume_change
2018-01-14,139.356,140.65,138.58,2.069999999999993,0.6899999999999977,140.83,142.15,139.85,2.3000000000000114,-1.170000000000016,138.076,138.54,137.88,0.6599999999999966,0.539999999999992,139.392,140.98,138.31,2.6699999999999875,0.9099999999999966,63285,72516,51836,20680,-6192
2018-01-21,138.47400000000002,139.68,137.12,2.5600000000000023,-2.210000000000008,139.948,140.58,138.99,1.5900000000000034,-1.3499999999999943,135.912,138.01,132.0,6.009999999999991,-3.1899999999999977,138.09199999999998,139.1,137.33,1.7699999999999818,-1.1500000000000057,122944,214468,35209,179259,64761
2018-01-28,137.164,138.53,135.0,3.530000000000001,-2.0600000000000023,138.564,139.85,135.4,4.449999999999989,-3.759999999999991,135.226,136.97,131.01,5.960000000000008,-5.340000000000003,136.522,139.14,131.59,7.549999999999983,-6.789999999999992,81788,103283,65294,37989,-15309
2018-02-04,131.924,133.51,129.47,4.039999999999992,1.7199999999999989,134.072,135.56,132.95,2.6100000000000136,-1.170000000000016,129.59,131.42,128.5,2.9199999999999875,0.9199999999999875,132.308,133.52,130.62,2.9000000000000057,-0.12999999999999545,106634,171640,66804,104836,91836
2018-02-11,135.01999999999998,137.7,132.39,5.310000000000002,5.310000000000002,137.1975,139.14,135.0,4.139999999999986,3.6500000000000057,134.09,136.4,131.71,4.689999999999998,4.689999999999998,136.435,137.85,134.51,3.3400000000000034,3.0400000000000205,90038,147683,59109,88574,9479
2018-02-18,137.726,138.26,137.24,1.0199999999999818,0.9499999999999886,138.71,139.71,138.0,1.710000000000008,-0.3200000000000216,136.506,136.82,136.05,0.7699999999999818,0.12999999999999545,137.56,137.99,136.77,1.2199999999999989,-0.30000000000001137,64200,102155,40438,61717,9309
2018-02-25,129.842,137.72,122.97,14.75,-12.879999999999995,133.28,138.56,126.69,11.870000000000005,-3.9099999999999966,126.376,134.56,122.16,12.400000000000006,-9.719999999999999,129.316,135.16,123.87,11.289999999999992,-1.0200000000000102,176565,223505,86176,137329,117251
2018-03-04,134.722,136.58,131.96,4.6200000000000045,1.8500000000000227,135.648,136.93,134.15,2.780000000000001,1.0,132.462,133.66,131.4,2.259999999999991,1.5,134.6,136.27,133.2,3.0700000000000216,2.8700000000000045,97549,115050,80065,34985,-34985
2018-03-11,133.986,136.7,131.54,5.159999999999997,-5.159999999999997,134.59199999999998,136.7,131.54,5.159999999999997,-5.159999999999997,131.696,134.14,128.22,5.9199999999999875,-5.9199999999999875,132.89,135.04,130.85,4.189999999999998,-4.189999999999998,87278,123044,47538,75506,-55533
2018-03-18,130.366,130.94,129.5,1.4399999999999977,-0.10999999999998522,131.886,132.73,130.77,1.9599999999999795,-0.7700000000000102,128.518,129.75,127.75,2.0,-1.2700000000000102,130.554,130.86,129.77,1.0900000000000034,-0.010000000000019327,88799,143965,37515,106450,7858
2018-03-25,129.0925,131.25,128.19,3.0600000000000023,-2.539999999999992,131.51,133.15,129.11,4.039999999999992,-0.7400000000000091,126.20750000000001,127.34,124.79,2.549999999999997,-1.9699999999999989,127.6625,128.99,125.54,3.450000000000003,-2.8799999999999812,110113,143993,89467,54526,23590
2018-04-01,126.296,127.7,124.0,3.700000000000003,0.30999999999998806,128.184,128.97,127.24,1.730000000000004,-1.0300000000000011,124.938,126.74,123.0,3.739999999999995,0.28999999999999204,126.502,127.58,125.44,2.1400000000000006,-1.3799999999999955,88688,133409,59905,73504,2757
2018-04-08,129.322,130.74,126.71,4.030000000000015,4.030000000000015,130.666,132.9,128.71,4.189999999999998,4.189999999999998,127.08200000000001,127.98,125.34,2.6400000000000006,2.6400000000000006,129.654,132.36,127.51,4.8500000000000085,4.8500000000000085,99350,111985,85232,26753,-19287
2018-04-15,133.602,134.71,132.38,2.3300000000000125,-0.3199999999999932,134.822,136.24,133.44,2.8000000000000114,-1.6599999999999966,132.162,133.86,130.33,3.530000000000001,-2.369999999999976,133.352,134.82,131.52,3.299999999999983,-3.109999999999985,61960,147947,29669,118278,-118278
2018-04-22,129.31799999999998,132.14,125.0,7.139999999999986,-5.36999999999999,131.888,134.06,129.81,4.25,-2.3700000000000045,127.44200000000001,130.02,123.62,6.400000000000006,-2.8899999999999864,129.672,132.29,126.69,5.599999999999994,-2.8800000000000097,89276,138090,39882,98208,38747
2018-04-29,129.46,130.84,127.28,3.5600000000000023,3.1299999999999955,132.15,134.09,130.94,3.1500000000000057,0.4399999999999977,127.962,129.37,126.2,3.1700000000000017,3.1700000000000017,130.076,130.82,129.12,1.6999999999999886,-0.8899999999999864,83467,134541,46625,87916,-87916
2018-05-06,130.476,131.23,129.58,1.6499999999999773,-0.4199999999999875,131.12,132.35,129.58,2.769999999999982,-1.8799999999999955,128.56799999999998,129.44,126.61,2.8299999999999983,-2.010000000000005,129.646,131.04,127.13,3.9099999999999966,-3.9099999999999966,62412,83668,30983,52685,-15028
2018-05-13,128.624,130.88,126.49,4.390000000000001,4.390000000000001,130.374,131.92,129.03,2.8899999999999864,2.8899999999999864,128.16,129.75,126.49,3.260000000000005,2.519999999999996,129.346,130.8,127.46,3.3400000000000176,2.720000000000013,91054,117749,75353,42396,-29808
2018-05-20,130.2425,131.04,129.26,1.7800000000000011,0.5,131.27,132.05,130.59,1.460000000000008,0.7400000000000091,128.9375,129.84,128.45,1.3900000000000148,1.3900000000000148,130.38,130.95,129.75,1.1999999999999886,0.9699999999999989,65865,85200,50226,34974,-22588
