Date,Direxion Daily Gold Miners Bear 3X Shares_etf_Open_average,Direxion Daily Gold Miners Bear 3X Shares_etf_Open_max,Direxion Daily Gold Miners Bear 3X Shares_etf_Open_min,Direxion Daily Gold Miners Bear 3X Shares_etf_Open_volatility,Direxion Daily Gold Miners Bear 3X Shares_etf_Open_change,Direxion Daily Gold Miners Bear 3X Shares_etf_High_average,Direxion Daily Gold Miners Bear 3X Shares_etf_High_max,Direxion Daily Gold Miners Bear 3X Shares_etf_High_min,Direxion Daily Gold Miners Bear 3X Shares_etf_High_volatility,Direxion Daily Gold Miners Bear 3X Shares_etf_High_change,Direxion Daily Gold Miners Bear 3X Shares_etf_Low_average,Direxion Daily Gold Miners Bear 3X Shares_etf_Low_max,Direxion Daily Gold Miners Bear 3X Shares_etf_Low_min,Direxion Daily Gold Miners Bear 3X Shares_etf_Low_volatility,Direxion Daily Gold Miners Bear 3X Shares_etf_Low_change,Direxion Daily Gold Miners Bear 3X Shares_etf_Close_average,Direxion Daily Gold Miners Bear 3X Shares_etf_Close_max,Direxion Daily Gold Miners Bear 3X Shares_etf_Close_min,Direxion Daily Gold Miners Bear 3X Shares_etf_Close_volatility,Direxion Daily Gold Miners Bear 3X Shares_etf_Close_change
2018-03-25,677.0,677.0,677.0,0.0,0.0,677.0,677.0,677.0,0.0,0.0,642.77,642.77,642.77,0.0,0.0,643.75,643.75,643.75,0.0,0.0
2018-04-01,629.0,629.0,629.0,0.0,0.0,639.36,639.36,639.36,0.0,0.0,625.26,625.26,625.26,0.0,0.0,634.25,634.25,634.25,0.0,0.0
2018-04-08,584.0,584.0,584.0,0.0,0.0,584.5,584.5,584.5,0.0,0.0,554.0,554.0,554.0,0.0,0.0,565.75,565.75,565.75,0.0,0.0
2018-04-15,571.5,571.5,571.5,0.0,0.0,587.5,587.5,587.5,0.0,0.0,569.25,569.25,569.25,0.0,0.0,579.0,579.0,579.0,0.0,0.0
2018-04-22,580.0,580.0,580.0,0.0,0.0,587.5,587.5,587.5,0.0,0.0,575.5,575.5,575.5,0.0,0.0,576.0,576.0,576.0,0.0,0.0
2018-04-29,588.25,588.25,588.25,0.0,0.0,594.48,594.48,594.48,0.0,0.0,578.25,578.25,578.25,0.0,0.0,582.75,582.75,582.75,0.0,0.0
2018-05-06,555.25,555.25,555.25,0.0,0.0,567.75,567.75,567.75,0.0,0.0,551.5,551.5,551.5,0.0,0.0,565.0,565.0,565.0,0.0,0.0
2018-05-13,624.75,624.75,624.75,0.0,0.0,630.76,630.76,630.76,0.0,0.0,612.0,612.0,612.0,0.0,0.0,617.0,617.0,617.0,0.0,0.0
2018-05-20,590.25,590.25,590.25,0.0,0.0,610.75,610.75,610.75,0.0,0.0,588.5,588.5,588.5,0.0,0.0,606.0,606.0,606.0,0.0,0.0
2018-05-27,605.5,605.5,605.5,0.0,0.0,619.5,619.5,619.5,0.0,0.0,596.52,596.52,596.52,0.0,0.0,606.0,606.0,606.0,0.0,0.0
2018-06-03,599.25,599.25,599.25,0.0,0.0,609.0,609.0,609.0,0.0,0.0,597.88,597.88,597.88,0.0,0.0,603.25,603.25,603.25,0.0,0.0
2018-06-10,600.0,600.0,600.0,0.0,0.0,619.25,619.25,619.25,0.0,0.0,599.0,599.0,599.0,0.0,0.0,610.5,610.5,610.5,0.0,0.0
2018-06-17,632.5,632.5,632.5,0.0,0.0,635.0,635.0,635.0,0.0,0.0,612.0,612.0,612.0,0.0,0.0,613.5,613.5,613.5,0.0,0.0
2018-06-24,636.0,636.0,636.0,0.0,0.0,636.25,636.25,636.25,0.0,0.0,596.5,596.5,596.5,0.0,0.0,605.5,605.5,605.5,0.0,0.0
2018-07-01,573.75,573.75,573.75,0.0,0.0,580.5,580.5,580.5,0.0,0.0,565.96,565.96,565.96,0.0,0.0,579.75,579.75,579.75,0.0,0.0
2018-07-08,628.25,628.25,628.25,0.0,0.0,632.0,632.0,632.0,0.0,0.0,618.5,618.5,618.5,0.0,0.0,632.0,632.0,632.0,0.0,0.0
2018-07-15,646.0,646.0,646.0,0.0,0.0,660.0,660.0,660.0,0.0,0.0,639.5,639.5,639.5,0.0,0.0,648.25,648.25,648.25,0.0,0.0
2018-07-22,677.5,677.5,677.5,0.0,0.0,692.5,692.5,692.5,0.0,0.0,669.5,669.5,669.5,0.0,0.0,685.0,685.0,685.0,0.0,0.0
2018-07-29,712.5,712.5,712.5,0.0,0.0,718.55,718.55,718.55,0.0,0.0,684.5,684.5,684.5,0.0,0.0,702.5,702.5,702.5,0.0,0.0
2018-08-05,752.5,752.5,752.5,0.0,0.0,768.5,768.5,768.5,0.0,0.0,740.0,740.0,740.0,0.0,0.0,762.75,762.75,762.75,0.0,0.0
2018-08-12,1041.75,1041.75,1041.75,0.0,0.0,1052.0,1052.0,1052.0,0.0,0.0,965.75,965.75,965.75,0.0,0.0,982.25,982.25,982.25,0.0,0.0
2018-08-19,970.0,970.0,970.0,0.0,0.0,988.25,988.25,988.25,0.0,0.0,890.77,890.77,890.77,0.0,0.0,934.0,934.0,934.0,0.0,0.0
2018-08-26,971.75,971.75,971.75,0.0,0.0,1000.75,1000.75,1000.75,0.0,0.0,948.5,948.5,948.5,0.0,0.0,993.5,993.5,993.5,0.0,0.0
2018-09-02,1127.0,1127.0,1127.0,0.0,0.0,1160.75,1160.75,1160.75,0.0,0.0,1080.0,1080.0,1080.0,0.0,0.0,1103.5,1103.5,1103.5,0.0,0.0
2018-09-09,1063.5,1063.5,1063.5,0.0,0.0,1090.5,1090.5,1090.5,0.0,0.0,1041.03,1041.03,1041.03,0.0,0.0,1080.5,1080.5,1080.5,0.0,0.0
2018-09-16,968.25,968.25,968.25,0.0,0.0,983.75,983.75,983.75,0.0,0.0,922.35,922.35,922.35,0.0,0.0,943.0,943.0,943.0,0.0,0.0
2018-09-23,986.0,986.0,986.0,0.0,0.0,990.0,990.0,990.0,0.0,0.0,952.75,952.75,952.75,0.0,0.0,982.25,982.25,982.25,0.0,0.0
2018-09-30,929.0,929.0,929.0,0.0,0.0,965.73,965.73,965.73,0.0,0.0,919.5,919.5,919.5,0.0,0.0,958.25,958.25,958.25,0.0,0.0
2018-10-07,785.0,785.0,785.0,0.0,0.0,836.24,836.24,836.24,0.0,0.0,767.75,767.75,767.75,0.0,0.0,780.0,780.0,780.0,0.0,0.0
2018-10-14,734.0,734.0,734.0,0.0,0.0,753.5,753.5,753.5,0.0,0.0,721.0,721.0,721.0,0.0,0.0,748.0,748.0,748.0,0.0,0.0
2018-10-21,848.5,848.5,848.5,0.0,0.0,864.88,864.88,864.88,0.0,0.0,786.75,786.75,786.75,0.0,0.0,858.75,858.75,858.75,0.0,0.0
2018-10-28,798.0,798.0,798.0,0.0,0.0,812.48,812.48,812.48,0.0,0.0,777.75,777.75,777.75,0.0,0.0,783.5,783.5,783.5,0.0,0.0
2018-11-04,861.75,861.75,861.75,0.0,0.0,886.75,886.75,886.75,0.0,0.0,845.0,845.0,845.0,0.0,0.0,856.5,856.5,856.5,0.0,0.0
2018-11-11,802.5,802.5,802.5,0.0,0.0,815.0,815.0,815.0,0.0,0.0,787.38,787.38,787.38,0.0,0.0,804.5,804.5,804.5,0.0,0.0
2018-11-18,766.25,766.25,766.25,0.0,0.0,810.55,810.55,810.55,0.0,0.0,757.5,757.5,757.5,0.0,0.0,802.25,802.25,802.25,0.0,0.0
2018-11-25,835.75,835.75,835.75,0.0,0.0,868.5,868.5,868.5,0.0,0.0,818.75,818.75,818.75,0.0,0.0,831.25,831.25,831.25,0.0,0.0
2018-12-02,736.75,736.75,736.75,0.0,0.0,745.5,745.5,745.5,0.0,0.0,683.25,683.25,683.25,0.0,0.0,696.0,696.0,696.0,0.0,0.0
2018-12-09,693.75,693.75,693.75,0.0,0.0,708.5,708.5,708.5,0.0,0.0,680.22,680.22,680.22,0.0,0.0,702.25,702.25,702.25,0.0,0.0
2018-12-16,624.0,624.0,624.0,0.0,0.0,654.25,654.25,654.25,0.0,0.0,610.75,610.75,610.75,0.0,0.0,637.75,637.75,637.75,0.0,0.0
2018-12-23,593.25,593.25,593.25,0.0,0.0,618.5,618.5,618.5,0.0,0.0,582.52,582.52,582.52,0.0,0.0,617.25,617.25,617.25,0.0,0.0
2018-12-30,567.0,567.0,567.0,0.0,0.0,578.25,578.25,578.25,0.0,0.0,548.5,548.5,548.5,0.0,0.0,555.25,555.25,555.25,0.0,0.0
2019-01-06,571.25,571.25,571.25,0.0,0.0,577.5,577.5,577.5,0.0,0.0,558.25,558.25,558.25,0.0,0.0,572.75,572.75,572.75,0.0,0.0
2019-01-13,624.1,624.1,624.1,0.0,0.0,644.5,644.5,644.5,0.0,0.0,609.0,609.0,609.0,0.0,0.0,639.5,639.5,639.5,0.0,0.0
2019-01-20,594.25,594.25,594.25,0.0,0.0,594.25,594.25,594.25,0.0,0.0,557.5,557.5,557.5,0.0,0.0,561.25,561.25,561.25,0.0,0.0
2019-01-27,462.5,462.5,462.5,0.0,0.0,482.0,482.0,482.0,0.0,0.0,455.0,455.0,455.0,0.0,0.0,459.75,459.75,459.75,0.0,0.0
2019-02-03,488.75,488.75,488.75,0.0,0.0,490.38,490.38,490.38,0.0,0.0,466.5,466.5,466.5,0.0,0.0,471.25,471.25,471.25,0.0,0.0
2019-02-10,477.5,477.5,477.5,0.0,0.0,493.41,493.41,493.41,0.0,0.0,467.25,467.25,467.25,0.0,0.0,468.0,468.0,468.0,0.0,0.0
2019-02-17,424.0,424.0,424.0,0.0,0.0,430.75,430.75,430.75,0.0,0.0,410.25,410.25,410.25,0.0,0.0,427.75,427.75,427.75,0.0,0.0
2019-02-24,487.5,487.5,487.5,0.0,0.0,510.0,510.0,510.0,0.0,0.0,470.38,470.38,470.38,0.0,0.0,507.75,507.75,507.75,0.0,0.0
2019-03-03,473.75,473.75,473.75,0.0,0.0,492.25,492.25,492.25,0.0,0.0,461.32,461.32,461.32,0.0,0.0,463.5,463.5,463.5,0.0,0.0
2019-03-10,456.75,456.75,456.75,0.0,0.0,473.75,473.75,473.75,0.0,0.0,447.5,447.5,447.5,0.0,0.0,465.0,465.0,465.0,0.0,0.0
2019-03-17,444.25,444.25,444.25,0.0,0.0,447.5,447.5,447.5,0.0,0.0,428.75,428.75,428.75,0.0,0.0,433.25,433.25,433.25,0.0,0.0
2019-03-24,439.5,439.5,439.5,0.0,0.0,452.25,452.25,452.25,0.0,0.0,437.75,437.75,437.75,0.0,0.0,452.0,452.0,452.0,0.0,0.0
2019-03-31,450.0,450.0,450.0,0.0,0.0,459.5,459.5,459.5,0.0,0.0,446.75,446.75,446.75,0.0,0.0,449.0,449.0,449.0,0.0,0.0
2019-04-07,460.0,460.0,460.0,0.0,0.0,466.5,466.5,466.5,0.0,0.0,452.5,452.5,452.5,0.0,0.0,462.5,462.5,462.5,0.0,0.0
2019-04-14,500.0,500.0,500.0,0.0,0.0,529.75,529.75,529.75,0.0,0.0,492.0,492.0,492.0,0.0,0.0,520.0,520.0,520.0,0.0,0.0
2019-04-21,540.5,540.5,540.5,0.0,0.0,540.5,540.5,540.5,0.0,0.0,511.5,511.5,511.5,0.0,0.0,520.5,520.5,520.5,0.0,0.0
2019-04-28,589.75,589.75,589.75,0.0,0.0,602.0,602.0,602.0,0.0,0.0,573.25,573.25,573.25,0.0,0.0,600.0,600.0,600.0,0.0,0.0
2019-05-05,576.25,576.25,576.25,0.0,0.0,601.25,601.25,601.25,0.0,0.0,575.5,575.5,575.5,0.0,0.0,599.5,599.5,599.5,0.0,0.0
2019-05-12,581.25,581.25,581.25,0.0,0.0,586.5,586.5,586.5,0.0,0.0,555.75,555.75,555.75,0.0,0.0,560.5,560.5,560.5,0.0,0.0
2019-05-19,578.75,578.75,578.75,0.0,0.0,585.25,585.25,585.25,0.0,0.0,567.25,567.25,567.25,0.0,0.0,571.75,571.75,571.75,0.0,0.0
2019-05-26,522.0,522.0,522.0,0.0,0.0,522.0,522.0,522.0,0.0,0.0,477.5,477.5,477.5,0.0,0.0,488.5,488.5,488.5,0.0,0.0
2019-06-02,398.5,398.5,398.5,0.0,0.0,414.9,414.9,414.9,0.0,0.0,394.25,394.25,394.25,0.0,0.0,406.5,406.5,406.5,0.0,0.0
2019-06-09,375.0,375.0,375.0,0.0,0.0,393.75,393.75,393.75,0.0,0.0,366.25,366.25,366.25,0.0,0.0,383.25,383.25,383.25,0.0,0.0
2019-06-16,307.25,307.25,307.25,0.0,0.0,319.0,319.0,319.0,0.0,0.0,300.0,300.0,300.0,0.0,0.0,300.25,300.25,300.25,0.0,0.0
2019-06-23,289.25,289.25,289.25,0.0,0.0,296.25,296.25,296.25,0.0,0.0,282.25,282.25,282.25,0.0,0.0,284.25,284.25,284.25,0.0,0.0
2019-06-30,298.0,298.0,298.0,0.0,0.0,307.0,307.0,307.0,0.0,0.0,280.75,280.75,280.75,0.0,0.0,284.0,284.0,284.0,0.0,0.0
2019-07-07,264.5,264.5,264.5,0.0,0.0,268.25,268.25,268.25,0.0,0.0,256.75,256.75,256.75,0.0,0.0,257.5,257.5,257.5,0.0,0.0
2019-07-14,209.25,209.25,209.25,0.0,0.0,215.5,215.5,215.5,0.0,0.0,201.25,201.25,201.25,0.0,0.0,207.0,207.0,207.0,0.0,0.0
2019-07-21,216.75,216.75,216.75,0.0,0.0,223.75,223.75,223.75,0.0,0.0,214.0,214.0,214.0,0.0,0.0,222.25,222.25,222.25,0.0,0.0
2019-07-28,209.25,209.25,209.25,0.0,0.0,209.5,209.5,209.5,0.0,0.0,197.75,197.75,197.75,0.0,0.0,204.5,204.5,204.5,0.0,0.0
2019-08-04,168.5,168.5,168.5,0.0,0.0,172.0,172.0,172.0,0.0,0.0,163.25,163.25,163.25,0.0,0.0,171.0,171.0,171.0,0.0,0.0
2019-08-11,190.0,190.0,190.0,0.0,0.0,194.5,194.5,194.5,0.0,0.0,185.25,185.25,185.25,0.0,0.0,191.0,191.0,191.0,0.0,0.0
2019-08-18,182.25,182.25,182.25,0.0,0.0,184.0,184.0,184.0,0.0,0.0,162.25,162.25,162.25,0.0,0.0,164.25,164.25,164.25,0.0,0.0
2019-08-25,164.25,164.25,164.25,0.0,0.0,165.25,165.25,165.25,0.0,0.0,154.0,154.0,154.0,0.0,0.0,158.0,158.0,158.0,0.0,0.0
2019-09-01,161.5,161.5,161.5,0.0,0.0,178.75,178.75,178.75,0.0,0.0,156.75,156.75,156.75,0.0,0.0,178.0,178.0,178.0,0.0,0.0
2019-09-08,200.0,200.0,200.0,0.0,0.0,216.62,216.62,216.62,0.0,0.0,195.38,195.38,195.38,0.0,0.0,215.25,215.25,215.25,0.0,0.0
2019-09-15,180.75,180.75,180.75,0.0,0.0,186.75,186.75,186.75,0.0,0.0,170.75,170.75,170.75,0.0,0.0,171.75,171.75,171.75,0.0,0.0
2019-09-22,190.5,190.5,190.5,0.0,0.0,194.0,194.0,194.0,0.0,0.0,183.75,183.75,183.75,0.0,0.0,191.0,191.0,191.0,0.0,0.0
2019-09-29,196.75,196.75,196.75,0.0,0.0,197.5,197.5,197.5,0.0,0.0,180.62,180.62,180.62,0.0,0.0,181.25,181.25,181.25,0.0,0.0
2019-10-06,184.0,184.0,184.0,0.0,0.0,198.5,198.5,198.5,0.0,0.0,183.5,183.5,183.5,0.0,0.0,197.0,197.0,197.0,0.0,0.0
2019-10-13,195.75,195.75,195.75,0.0,0.0,199.5,199.5,199.5,0.0,0.0,190.12,190.12,190.12,0.0,0.0,192.0,192.0,192.0,0.0,0.0
2019-10-20,173.75,173.75,173.75,0.0,0.0,186.0,186.0,186.0,0.0,0.0,170.25,170.25,170.25,0.0,0.0,179.5,179.5,179.5,0.0,0.0
2019-10-27,174.0,174.0,174.0,0.0,0.0,178.75,178.75,178.75,0.0,0.0,169.75,169.75,169.75,0.0,0.0,172.0,172.0,172.0,0.0,0.0
2019-11-03,207.5,207.5,207.5,0.0,0.0,209.97,209.97,209.97,0.0,0.0,200.0,200.0,200.0,0.0,0.0,207.0,207.0,207.0,0.0,0.0
2019-11-10,195.75,195.75,195.75,0.0,0.0,196.25,196.25,196.25,0.0,0.0,188.5,188.5,188.5,0.0,0.0,195.25,195.25,195.25,0.0,0.0
2019-11-17,191.25,191.25,191.25,0.0,0.0,198.5,198.5,198.5,0.0,0.0,190.25,190.25,190.25,0.0,0.0,194.25,194.25,194.25,0.0,0.0
2019-11-24,194.75,194.75,194.75,0.0,0.0,195.56,195.56,195.56,0.0,0.0,185.25,185.25,185.25,0.0,0.0,186.5,186.5,186.5,0.0,0.0
2019-12-01,185.12,185.12,185.12,0.0,0.0,188.25,188.25,188.25,0.0,0.0,180.25,180.25,180.25,0.0,0.0,187.5,187.5,187.5,0.0,0.0
2019-12-08,177.75,177.75,177.75,0.0,0.0,180.5,180.5,180.5,0.0,0.0,170.75,170.75,170.75,0.0,0.0,173.0,173.0,173.0,0.0,0.0
2019-12-15,176.75,176.75,176.75,0.0,0.0,184.25,184.25,184.25,0.0,0.0,176.25,176.25,176.25,0.0,0.0,183.25,183.25,183.25,0.0,0.0
2019-12-22,146.0,146.0,146.0,0.0,0.0,149.84,149.84,149.84,0.0,0.0,143.25,143.25,143.25,0.0,0.0,147.25,147.25,147.25,0.0,0.0
2019-12-29,132.5,132.5,132.5,0.0,0.0,145.0,145.0,145.0,0.0,0.0,132.5,132.5,132.5,0.0,0.0,142.75,142.75,142.75,0.0,0.0
