Date,HP_Open_average,HP_Open_max,HP_Open_min,HP_Open_volatility,HP_Open_change,HP_High_average,HP_High_max,HP_High_min,HP_High_volatility,HP_High_change,HP_Low_average,HP_Low_max,HP_Low_min,HP_Low_volatility,HP_Low_change,HP_Close_average,HP_Close_max,HP_Close_min,HP_Close_volatility,HP_Close_change,HP_Volume_average,HP_Volume_max,HP_Volume_min,HP_Volume_volatility,HP_Volume_change
2018-04-08,70.94,73.04,67.08,5.960000000000008,5.960000000000008,72.6,74.07,70.22,3.8499999999999943,2.8900000000000006,70.482,72.47,67.08,5.390000000000001,4.8700000000000045,71.774,73.05,69.61,3.4399999999999977,2.5799999999999983,1535397,2010946,982705,1028241,-778136
2018-04-15,72.88199999999999,73.78,71.94,1.8400000000000034,-0.519999999999996,73.274,74.36,72.52,1.8400000000000034,-0.35999999999999943,71.938,73.01,71.25,1.7600000000000051,-0.6299999999999955,72.744,73.6,72.33,1.269999999999996,0.030000000000001137,1486815,2732271,803784,1928487,332556
2018-04-22,71.608,72.69,70.27,2.4200000000000017,-2.4200000000000017,72.172,73.0,71.09,1.9099999999999966,-1.9099999999999966,70.246,71.11,69.43,1.6799999999999926,-1.6799999999999926,71.06,72.13,69.55,2.5799999999999983,-2.030000000000001,1268321,1449338,1003149,446189,265652
2018-04-29,69.106,70.38,68.45,1.9299999999999926,1.5799999999999983,69.96,70.94,69.29,1.6499999999999915,1.6499999999999915,68.274,68.85,67.72,1.1299999999999955,0.3299999999999983,69.108,69.9,68.67,1.230000000000004,-0.23000000000000398,1222924,2061109,646605,1414504,777961
2018-05-06,68.93,69.9,67.88,2.0200000000000102,1.3100000000000023,69.598,70.58,68.55,2.030000000000001,1.4200000000000017,67.958,69.11,66.28,2.8299999999999983,2.8299999999999983,68.83,69.68,68.12,1.5600000000000023,1.2000000000000028,1511504,2049160,1027699,1021461,-851406
2018-05-13,71.918,73.35,69.62,3.7299999999999898,2.8799999999999955,73.11,73.87,71.51,2.3599999999999994,1.6799999999999926,71.338,72.43,68.94,3.490000000000009,3.1500000000000057,72.422,73.31,71.46,1.8500000000000085,1.1500000000000057,1137425,1390495,939339,451156,-317013
2018-05-20,70.085,72.42,68.07,4.3500000000000085,-4.3500000000000085,70.6775,72.98,68.07,4.910000000000011,-4.910000000000011,68.65,70.34,65.53,4.810000000000002,-4.810000000000002,69.525,70.99,66.56,4.429999999999993,-4.159999999999997,1089030,1645069,725554,919515,919515
2018-05-27,66.296,67.11,65.3,1.8100000000000023,-0.45000000000000284,66.97,68.45,65.32,3.1300000000000097,-1.240000000000009,65.092,66.95,62.69,4.260000000000005,-2.8200000000000074,65.626,67.26,63.2,4.060000000000002,-3.1199999999999903,1362243,2204313,923269,1281044,451558
2018-06-03,64.71000000000001,66.62,63.24,3.3800000000000026,1.759999999999998,65.72,67.0,64.27,2.730000000000004,1.6800000000000068,64.0,64.9,62.74,2.1600000000000037,2.029999999999994,65.1,66.61,63.66,2.950000000000003,1.9500000000000028,1363982,1860514,1101347,759167,-759167
2018-06-10,64.888,65.91,63.18,2.729999999999997,-2.490000000000002,65.372,65.94,64.55,1.3900000000000006,-1.3700000000000045,64.168,65.12,62.75,2.3700000000000045,-1.759999999999998,64.618,65.61,63.21,2.3999999999999986,-1.740000000000002,1205061,1780886,927220,853666,-205764
2018-06-17,64.286,65.92,63.25,2.6700000000000017,0.46000000000000085,64.992,66.85,63.78,3.069999999999993,-1.519999999999996,62.858000000000004,63.7,61.35,2.3500000000000014,-1.6499999999999986,63.466,64.6,61.85,2.749999999999993,-2.190000000000005,1328900,1984478,780806,1203672,-501798
2018-06-24,63.702,64.71,62.0,2.7099999999999937,1.3599999999999994,64.632,65.9,63.21,2.690000000000005,0.1599999999999966,63.008,64.09,61.57,2.520000000000003,0.3500000000000014,63.82,65.05,62.71,2.3399999999999963,-0.29999999999999716,1550681,2425517,901785,1523732,778015
2018-07-01,64.3425,65.84,63.3,2.5400000000000063,1.8299999999999983,65.5775,67.33,64.36,2.969999999999999,2.3799999999999955,63.870000000000005,65.84,62.93,2.9100000000000037,2.3400000000000034,64.97749999999999,66.79,63.73,3.0600000000000094,2.8600000000000065,931332,1130108,484993,645115,546813
2018-07-08,65.518,67.6,63.33,4.269999999999996,-4.269999999999996,66.23400000000001,68.4,63.61,4.790000000000006,-4.790000000000006,64.31,66.72,61.86,4.859999999999999,-4.859999999999999,64.812,67.22,62.55,4.670000000000002,-4.670000000000002,920465,1157335,733651,423684,423684
2018-07-15,60.652,62.2,59.49,2.710000000000001,-2.520000000000003,60.914,62.55,59.68,2.8699999999999974,-2.8699999999999974,59.644,61.83,58.05,3.780000000000001,-3.780000000000001,60.154,62.13,58.9,3.230000000000004,-3.230000000000004,1964821,2882674,1582237,1300437,-420688
2018-07-22,59.874,62.37,58.61,3.759999999999998,2.9099999999999966,61.25,64.32,59.34,4.97999999999999,4.739999999999995,59.162,62.05,57.6,4.449999999999996,3.3399999999999963,60.328,62.99,58.82,4.170000000000002,3.780000000000001,1731989,1925297,1474954,450343,260266
2018-07-29,61.342,62.58,60.69,1.8900000000000006,-1.0899999999999963,62.12,62.73,61.77,0.9599999999999937,-0.8399999999999963,60.714,61.13,60.21,0.9200000000000017,0.7700000000000031,61.344,61.76,61.1,0.6599999999999966,-0.14000000000000057,1088999,1781004,735213,1045791,-1045791
2018-08-05,61.716,62.4,60.74,1.6599999999999966,0.259999999999998,62.324,62.87,61.88,0.9899999999999949,0.6899999999999977,60.866,61.96,59.51,2.450000000000003,0.5,61.8,62.62,60.5,2.1199999999999974,0.14999999999999858,1032791,1449357,861215,588142,32236
2018-08-12,62.266,62.91,61.45,1.4599999999999937,-0.3999999999999986,63.24,64.06,62.16,1.9000000000000057,-0.6300000000000026,61.59,62.91,60.2,2.7099999999999937,-0.4399999999999977,62.456,63.56,61.24,2.3200000000000003,-0.5100000000000051,1174503,1395923,847719,548204,-476751
2018-08-19,65.196,65.92,63.9,2.020000000000003,2.020000000000003,65.998,67.01,65.13,1.8800000000000097,1.8800000000000097,64.898,65.65,63.9,1.750000000000007,1.750000000000007,65.42399999999999,66.34,64.35,1.990000000000009,1.990000000000009,908340,1233673,695795,537878,-305119
2018-08-26,66.1975,66.64,65.85,0.7900000000000063,-0.519999999999996,66.6075,66.99,66.23,0.7599999999999909,-0.7599999999999909,65.385,65.58,64.92,0.6599999999999966,-0.6400000000000006,65.9725,66.45,65.57,0.8800000000000097,-0.1700000000000017,812512,1090022,552080,537942,333602
2018-09-02,64.186,65.73,62.13,3.6000000000000014,-2.6300000000000026,64.602,65.88,62.9,2.979999999999997,-2.009999999999998,63.158,64.54,61.58,2.960000000000008,-1.5900000000000034,63.882,65.85,62.78,3.069999999999993,-2.499999999999993,1389071,2228903,835555,1393348,367174
2018-09-09,65.062,65.66,63.41,2.25,2.1899999999999977,65.84,66.76,64.82,1.940000000000012,1.4500000000000028,64.434,65.46,63.35,2.1099999999999923,1.3800000000000026,65.118,65.81,64.62,1.1899999999999977,0.47999999999998977,973445,1096165,879042,217123,-13639
2018-09-16,66.944,68.34,65.78,2.5600000000000023,2.5600000000000023,67.594,68.97,66.28,2.6899999999999977,2.6899999999999977,66.36,67.24,65.23,2.009999999999991,2.009999999999991,66.756,67.62,65.87,1.75,1.75,1156998,1759733,739533,1020200,357451
2018-09-23,68.828,69.26,68.06,1.2000000000000028,-0.04000000000000625,69.966,70.78,69.2,1.5799999999999983,0.6900000000000119,68.434,68.69,67.7,0.9899999999999949,0.04999999999999716,69.032,70.08,68.55,1.5300000000000011,1.3999999999999915,1524399,2024971,1115567,909404,-433269
2018-09-30,70.82600000000001,71.84,70.01,1.8299999999999983,1.0999999999999943,72.02,72.83,70.65,2.1799999999999926,1.6299999999999955,70.374,71.39,69.57,1.8200000000000074,0.8400000000000034,71.354,71.93,69.99,1.940000000000012,1.9300000000000068,1149938,1330345,1001784,328561,130155
2018-10-07,70.726,72.79,68.98,3.8100000000000023,-2.780000000000001,71.292,73.74,69.56,4.179999999999993,-3.530000000000001,69.182,71.99,67.5,4.489999999999995,-3.089999999999989,69.80799999999999,72.94,68.24,4.700000000000003,-3.739999999999995,1209767,1531574,881577,649997,-231836
2018-10-14,67.638,69.72,66.07,3.6500000000000057,-3.6500000000000057,68.232,69.81,66.25,3.5600000000000023,-3.5600000000000023,66.71,68.8,65.17,3.6299999999999955,-3.6299999999999955,67.038,69.19,65.39,3.799999999999997,-3.799999999999997,968997,1123764,837805,285959,-284854
2018-10-21,62.914,63.96,61.54,2.4200000000000017,0.39000000000000057,63.736,64.05,63.33,0.7199999999999989,0.39000000000000057,60.994,62.04,60.34,1.6999999999999957,-1.6899999999999977,61.936,62.88,60.39,2.490000000000002,-1.9100000000000037,1406358,1607835,897541,710294,625858
2018-10-28,62.05,62.7,60.65,2.0500000000000043,1.2800000000000011,63.118,63.8,62.06,1.7399999999999949,1.7399999999999949,61.126,62.15,60.13,2.019999999999996,1.4199999999999946,62.232,63.8,60.95,2.8499999999999943,1.8699999999999974,1326748,1565796,1046525,519271,-519271
2018-11-04,63.664,65.18,61.1,4.080000000000005,-0.46000000000000085,64.47,66.33,62.94,3.3900000000000006,-1.1699999999999946,62.07,64.56,60.44,4.1200000000000045,-2.450000000000003,63.078,65.71,60.54,5.169999999999995,-3.6400000000000077,997598,1239032,831687,407345,-26301
2018-11-11,60.339999999999996,63.15,57.91,5.240000000000002,2.75,61.766,64.75,59.94,4.810000000000002,3.780000000000001,59.34,62.7,57.58,5.1200000000000045,4.600000000000001,60.694,64.36,58.18,6.18,6.18,1864910,2377822,1392855,984967,569737
2018-11-18,60.4625,63.23,57.8,5.43,-3.4499999999999957,61.28,64.03,59.13,4.899999999999999,-3.219999999999999,59.0275,60.03,57.24,2.789999999999999,-0.6400000000000006,59.9775,60.79,58.77,2.019999999999996,-0.5300000000000011,1653623,3138355,592669,2545686,-2266125
2018-11-25,60.878,62.94,60.03,2.9099999999999966,2.9099999999999966,61.592,63.53,60.65,2.8800000000000026,2.1700000000000017,59.722,61.27,58.59,2.6799999999999997,1.8000000000000043,60.906,62.29,59.77,2.519999999999996,2.519999999999996,1180790,1834240,609627,1224613,806645
2018-12-02,60.8275,62.2,59.0,3.200000000000003,-2.240000000000002,61.5225,62.98,60.17,2.809999999999995,-2.1799999999999997,59.245,60.39,58.08,2.3100000000000023,-2.0899999999999963,60.1725,60.74,59.2,1.5399999999999991,-1.3900000000000006,1579911,2179928,1014831,1165097,288951
2018-12-09,60.396,61.58,58.42,3.1599999999999966,-2.530000000000001,61.269999999999996,63.12,58.86,4.259999999999998,-2.3900000000000006,58.946,60.83,56.1,4.729999999999997,-3.299999999999997,59.518,61.94,56.37,5.57,-3.6300000000000026,1603451,2296331,1001495,1294836,-72837
2018-12-16,50.592,56.35,45.44,10.910000000000004,-10.910000000000004,51.136,56.35,46.32,10.030000000000001,-10.030000000000001,48.297999999999995,53.66,44.76,8.899999999999999,-8.899999999999999,48.7,54.45,44.95,9.5,-9.5,2820334,3958022,1004248,2953774,-1388482
2018-12-23,47.155,48.08,45.9,2.1799999999999997,2.009999999999998,48.1125,48.48,47.74,0.7399999999999949,0.28999999999999915,46.082499999999996,47.07,44.56,2.509999999999998,2.509999999999998,47.8075,47.94,47.62,0.3200000000000003,0.0,1691258,1893713,1373237,520476,-376358
2018-12-30,48.36,49.22,47.17,2.049999999999997,2.049999999999997,49.525,50.89,48.78,2.1099999999999994,1.8900000000000006,47.045,48.9,46.05,2.8500000000000014,2.8500000000000014,48.945,50.67,48.05,2.6200000000000045,2.6200000000000045,1900088,2372174,1372908,999266,-167799
2019-01-06,52.534,53.26,51.69,1.5700000000000003,1.3000000000000043,53.476,54.63,51.72,2.9100000000000037,1.8900000000000006,51.984,52.8,50.77,2.029999999999994,2.029999999999994,53.028,53.97,51.0,2.969999999999999,2.229999999999997,1548912,1903220,998778,904442,-452631
2019-01-13,53.39,54.38,52.02,2.3599999999999994,0.28000000000000114,54.06,54.53,53.6,0.9299999999999997,0.2700000000000031,52.7625,53.55,51.77,1.779999999999994,0.6499999999999986,53.5025,54.14,52.9,1.240000000000002,0.75,1230597,1560381,868590,691791,246149
2019-01-20,52.318,53.31,50.62,2.690000000000005,-0.9000000000000057,52.980000000000004,53.74,52.24,1.5,-0.5600000000000023,51.300000000000004,52.45,50.0,2.450000000000003,-0.25,52.217999999999996,53.42,50.68,2.740000000000002,0.3999999999999986,1567658,1934170,1091191,842979,-842979
2019-01-27,55.678,58.0,53.44,4.560000000000002,2.5600000000000023,56.982,58.28,54.83,3.450000000000003,2.480000000000004,54.562,55.8,52.91,2.8900000000000006,2.479999999999997,56.066,57.1,53.86,3.240000000000002,3.240000000000002,2067294,2836864,1164620,1672244,-1459203
2019-02-03,55.988,57.1,54.9,2.200000000000003,-2.200000000000003,56.56,57.48,55.81,1.6699999999999946,-1.6699999999999946,55.238,56.28,54.51,1.7700000000000031,-1.6600000000000037,56.094,57.13,55.44,1.6900000000000048,-0.7899999999999991,1218587,1737577,885180,852397,682103
2019-02-10,56.8075,57.76,56.33,1.4299999999999997,1.0599999999999952,57.555,58.1,57.3,0.8000000000000043,0.8000000000000043,56.235,56.69,55.91,0.7800000000000011,0.7800000000000011,56.7325,57.4,56.05,1.3500000000000014,1.3500000000000014,1000877,1364488,666517,697971,290482
2019-02-17,56.53,58.11,54.5,3.6099999999999994,-2.4099999999999966,57.078,58.49,55.27,3.219999999999999,-3.1699999999999946,55.634,56.94,54.43,2.509999999999998,-2.479999999999997,56.112,58.05,54.86,3.1899999999999977,-3.1899999999999977,1479821,1820352,1237774,582578,582578
2019-02-24,54.522,54.95,54.1,0.8500000000000014,0.04000000000000625,54.976,55.37,54.28,1.0899999999999963,-0.14999999999999858,53.42,54.07,51.99,2.0799999999999983,-0.38000000000000256,54.292,54.95,53.86,1.0900000000000034,0.4399999999999977,1289117,1883210,755456,1127754,459322
2019-03-03,53.794000000000004,54.38,53.21,1.1700000000000017,-1.1400000000000006,54.358000000000004,54.66,53.85,0.8099999999999952,0.10000000000000142,53.17,53.56,52.41,1.1500000000000057,-0.5200000000000031,53.97,54.56,52.81,1.75,0.23000000000000398,1356225,1811030,787674,1023356,257641
2019-03-10,54.856,55.82,53.81,2.009999999999998,0.10000000000000142,55.796,56.42,54.9,1.5200000000000031,0.8000000000000043,54.403999999999996,54.91,53.74,1.1699999999999946,0.28000000000000114,55.292,56.27,54.55,1.720000000000006,1.0800000000000054,1426726,2909465,907203,2002262,-126156
2019-03-17,55.686,56.56,54.1,2.460000000000001,-2.460000000000001,56.382,57.1,55.16,1.9400000000000048,-1.9400000000000048,54.872,55.88,53.72,2.1600000000000037,-1.5900000000000034,55.588,56.51,54.48,2.030000000000001,-0.6200000000000045,864530,1185054,605671,579383,-419994
2019-03-24,55.982,57.54,54.71,2.8299999999999983,0.4399999999999977,57.018,57.77,56.08,1.6900000000000048,1.2800000000000011,55.22,55.99,54.49,1.5,0.490000000000002,56.138,57.52,55.11,2.4100000000000037,1.8900000000000006,958635,1234954,749694,485260,297115
2019-03-31,57.45,58.72,56.17,2.549999999999997,1.1899999999999977,58.284,59.54,57.46,2.0799999999999983,1.6700000000000017,56.64,58.09,55.63,2.460000000000001,1.3200000000000003,57.458,58.7,56.11,2.5900000000000034,1.7000000000000028,1136156,1507250,927253,579997,528778
2019-04-07,59.362,60.21,58.53,1.6799999999999997,1.6799999999999997,60.052,60.73,58.74,1.9899999999999949,1.6999999999999957,58.73,59.5,57.62,1.8800000000000026,1.8800000000000026,59.43,60.32,58.13,2.1899999999999977,2.0,1124799,1402819,955284,447535,33872
2019-04-14,62.1275,63.45,60.72,2.730000000000004,2.730000000000004,63.0375,64.8,61.87,2.9299999999999997,2.9299999999999997,61.7875,62.98,60.31,2.6699999999999946,2.6699999999999946,62.775000000000006,64.51,61.83,2.680000000000007,2.680000000000007,958998,1084889,850325,234564,224594
2019-04-21,61.93,64.42,58.71,5.710000000000001,-5.710000000000001,62.327999999999996,64.58,58.89,5.689999999999998,-5.689999999999998,60.016000000000005,62.78,57.7,5.079999999999998,-5.079999999999998,60.496,63.01,58.42,4.589999999999996,-4.589999999999996,1422767,2052302,959683,1092619,-422676
2019-04-28,57.424,58.81,55.77,3.039999999999999,-1.9500000000000028,58.18,59.0,57.4,1.6000000000000014,-1.2199999999999989,56.634,57.8,55.45,2.3499999999999943,-1.1599999999999966,57.298,58.52,56.24,2.280000000000001,-1.0300000000000011,1151154,1448398,795340,653058,-591976
2019-05-05,57.054,57.73,56.58,1.1499999999999986,0.3299999999999983,57.696,58.46,57.17,1.2899999999999991,0.07000000000000028,56.28,57.1,55.61,1.490000000000002,-0.1599999999999966,57.412,58.44,56.88,1.5599999999999952,-0.25,857053,1132741,669336,463405,107387
2019-05-12,57.294000000000004,58.2,55.38,2.8200000000000003,-2.1499999999999986,58.038,59.67,55.73,3.940000000000005,-3.940000000000005,56.352,57.38,54.83,2.5500000000000043,-2.5500000000000043,57.064,58.82,55.01,3.8100000000000023,-3.8100000000000023,1172925,1379407,889531,489876,-324236
2019-05-19,53.7825,55.26,51.98,3.280000000000001,-3.280000000000001,54.175,56.18,52.19,3.990000000000002,-3.990000000000002,52.4875,55.1,50.42,4.68,-4.68,52.835,55.53,50.47,5.060000000000002,-5.060000000000002,1079735,1496924,786559,710365,-189652
2019-05-26,49.734,50.98,48.85,2.1299999999999955,-1.5599999999999952,50.742,51.83,49.89,1.9399999999999977,-0.5,49.064,49.91,48.65,1.259999999999998,-0.480000000000004,49.824,51.0,48.91,2.0900000000000034,0.5499999999999972,1436519,2045774,1018419,1027355,-932601
2019-06-02,51.158,51.94,50.33,1.6099999999999994,1.6099999999999994,51.78,52.38,50.73,1.6500000000000057,1.6400000000000006,50.217999999999996,50.78,49.44,1.3400000000000034,0.5300000000000011,51.012,51.89,50.33,1.5600000000000023,0.3299999999999983,1473293,1621540,1191296,430244,353039
2019-06-09,50.178000000000004,51.29,48.1,3.1899999999999977,-3.1899999999999977,50.676,51.85,49.29,2.5600000000000023,-2.5600000000000023,49.15,50.62,48.1,2.519999999999996,-2.519999999999996,49.626,51.34,48.4,2.940000000000005,-2.6400000000000006,1702908,2655222,1137972,1517250,1517250
2019-06-16,50.204,51.23,48.97,2.259999999999998,2.1099999999999994,51.004,52.36,49.8,2.5600000000000023,1.1299999999999955,49.606,50.98,48.52,2.4599999999999937,0.990000000000002,50.164,51.11,49.13,1.9799999999999969,0.46999999999999886,1473782,2077183,1021789,1055394,-398309
2019-06-23,50.089999999999996,51.75,49.54,2.210000000000001,2.1300000000000026,50.836,52.4,49.94,2.460000000000001,2.460000000000001,49.61,50.96,48.72,2.240000000000002,2.240000000000002,50.062,51.42,48.81,2.6099999999999994,2.6099999999999994,1039169,1196281,772114,424167,-114731
2019-06-30,49.83,50.99,49.14,1.8500000000000014,-1.2100000000000009,50.415,51.07,49.5,1.5700000000000003,0.020000000000003126,49.1425,49.54,48.75,0.7899999999999991,0.28000000000000114,49.845,50.6,49.32,1.2800000000000011,1.1700000000000017,936153,1661698,627252,1034446,-848881
2019-07-07,51.486,52.32,50.25,2.0700000000000003,2.0700000000000003,52.108,53.05,50.82,2.229999999999997,1.6599999999999966,51.065999999999995,51.73,49.83,1.8999999999999986,1.3900000000000006,51.52,52.15,50.56,1.5899999999999963,0.7299999999999969,1451437,2157731,1071664,1086067,-708899
2019-07-14,50.746,51.48,49.81,1.6699999999999946,0.28999999999999915,51.418,52.17,50.73,1.4400000000000048,0.14999999999999858,50.034,50.24,49.57,0.6700000000000017,0.020000000000003126,50.678,51.28,50.04,1.240000000000002,0.269999999999996,1153127,1386556,886626,499930,-430330
2019-07-21,49.602,51.0,48.11,2.8900000000000006,-2.8900000000000006,50.028,51.26,48.6,2.6599999999999966,-2.530000000000001,48.344,50.18,47.02,3.1599999999999966,-1.5900000000000034,49.186,50.9,47.72,3.1799999999999997,-2.539999999999999,1824954,2652942,1487313,1165629,-191464
2019-07-28,47.496,49.33,45.06,4.269999999999996,-2.229999999999997,48.26,50.34,45.17,5.170000000000002,-4.479999999999997,46.246,48.75,43.49,5.259999999999998,-3.799999999999997,47.172,49.68,43.73,5.950000000000003,-5.68,1653819,2528636,1229945,1298691,337428
2019-08-04,43.248,43.93,42.35,1.5799999999999983,-1.5799999999999983,43.614,44.24,42.49,1.75,-1.75,42.052,43.14,41.09,2.049999999999997,-0.5799999999999983,43.058,43.96,41.28,2.6799999999999997,-2.5600000000000023,1866471,1987259,1727225,260034,-73997
2019-08-11,39.842,40.89,39.29,1.6000000000000014,-0.6899999999999977,40.43,42.19,39.7,2.489999999999995,-1.8599999999999994,39.32,40.25,38.78,1.4699999999999989,-0.8100000000000023,39.662,40.49,39.17,1.3200000000000003,-0.6600000000000037,1623211,1994400,1232165,762235,-331960
2019-08-18,38.954,39.64,37.58,2.0600000000000023,-2.0600000000000023,39.402,40.19,37.91,2.280000000000001,-1.8200000000000003,38.15,39.24,36.87,2.3700000000000045,-1.6599999999999966,38.282000000000004,39.27,37.06,2.210000000000001,-1.8800000000000026,1182920,1469260,901532,567728,-190442
2019-08-25,37.26,37.47,36.83,0.6400000000000006,0.0799999999999983,37.83,38.34,37.38,0.9600000000000009,0.6500000000000057,36.785,37.34,36.22,1.1200000000000045,1.1200000000000045,37.0775,37.59,36.65,0.9400000000000048,0.9400000000000048,1881026,2075007,1527823,547184,-396211
2019-09-01,37.552,38.91,36.6,2.309999999999995,2.309999999999995,38.672,41.78,36.94,4.840000000000003,4.840000000000003,37.106,38.91,36.06,2.8499999999999943,2.8499999999999943,38.242,41.72,36.36,5.359999999999999,5.359999999999999,1745583,2292187,1445939,846248,425124
2019-09-08,42.162,44.31,40.81,3.5,2.0500000000000043,43.550000000000004,47.45,41.63,5.82,4.210000000000001,41.59,43.77,40.01,3.760000000000005,1.9299999999999997,42.885999999999996,47.4,40.76,6.640000000000001,5.240000000000002,1925343,3447638,965081,2482557,1742445
2019-09-15,44.114,46.84,43.0,3.8400000000000034,-3.8400000000000034,44.629999999999995,46.92,43.48,3.440000000000005,-3.440000000000005,42.998,43.74,42.38,1.3599999999999994,-1.3599999999999994,43.444,44.06,43.01,1.0500000000000043,-0.730000000000004,1493494,2558801,691775,1867026,-1867026
2019-09-22,40.754,42.9,39.66,3.240000000000002,-3.240000000000002,41.406,42.9,40.23,2.6700000000000017,-2.6700000000000017,39.836,40.39,39.18,1.2100000000000009,-1.2100000000000009,40.71,41.08,40.07,1.009999999999998,-0.6899999999999977,1252580,1488246,1005557,482689,334933
2019-09-29,39.03,40.48,38.15,2.3299999999999983,-1.8099999999999952,39.552,40.83,38.84,1.9899999999999949,-1.8699999999999974,38.068,39.15,37.18,1.9699999999999989,-1.9699999999999989,38.414,39.2,37.24,1.9600000000000009,-1.9600000000000009,1483248,2606176,1068424,1537752,1537752
2019-10-06,37.116,37.57,36.4,1.1700000000000017,1.1700000000000017,37.732,38.87,37.08,1.7899999999999991,0.8999999999999986,36.438,37.3,35.74,1.5599999999999952,0.9499999999999957,37.192,38.35,36.4,1.9500000000000028,1.230000000000004,1634467,2682518,1045799,1636719,-1636719
2019-10-13,37.284,37.91,36.57,1.3399999999999963,-1.009999999999998,38.228,38.77,37.33,1.4400000000000048,-0.09000000000000341,36.866,37.52,36.35,1.1700000000000017,-0.9399999999999977,37.396,38.43,36.56,1.8699999999999974,0.7800000000000011,1617533,1911563,1235444,676119,-390449
2019-10-20,39.376,40.56,38.68,1.8800000000000026,1.8800000000000026,40.008,40.78,39.47,1.3100000000000023,1.2199999999999989,38.592,39.38,37.85,1.5300000000000011,1.5300000000000011,39.519999999999996,40.25,39.16,1.0900000000000034,0.480000000000004,1320541,1496704,1182198,314506,314506
