Date,UBS AG ETRACS Monthly Pay 2X US Small Cap High Div_Open_average,UBS AG ETRACS Monthly Pay 2X US Small Cap High Div_Open_max,UBS AG ETRACS Monthly Pay 2X US Small Cap High Div_Open_min,UBS AG ETRACS Monthly Pay 2X US Small Cap High Div_Open_volatility,UBS AG ETRACS Monthly Pay 2X US Small Cap High Div_Open_change,UBS AG ETRACS Monthly Pay 2X US Small Cap High Div_High_average,UBS AG ETRACS Monthly Pay 2X US Small Cap High Div_High_max,UBS AG ETRACS Monthly Pay 2X US Small Cap High Div_High_min,UBS AG ETRACS Monthly Pay 2X US Small Cap High Div_High_volatility,UBS AG ETRACS Monthly Pay 2X US Small Cap High Div_High_change,UBS AG ETRACS Monthly Pay 2X US Small Cap High Div_Low_average,UBS AG ETRACS Monthly Pay 2X US Small Cap High Div_Low_max,UBS AG ETRACS Monthly Pay 2X US Small Cap High Div_Low_min,UBS AG ETRACS Monthly Pay 2X US Small Cap High Div_Low_volatility,UBS AG ETRACS Monthly Pay 2X US Small Cap High Div_Low_change,UBS AG ETRACS Monthly Pay 2X US Small Cap High Div_Close_average,UBS AG ETRACS Monthly Pay 2X US Small Cap High Div_Close_max,UBS AG ETRACS Monthly Pay 2X US Small Cap High Div_Close_min,UBS AG ETRACS Monthly Pay 2X US Small Cap High Div_Close_volatility,UBS AG ETRACS Monthly Pay 2X US Small Cap High Div_Close_change
2018-10-14,16.26,16.26,16.26,0.0,0.0,16.56,16.56,16.56,0.0,0.0,15.93,15.93,15.93,0.0,0.0,15.93,15.93,15.93,0.0,0.0
2018-10-21,15.66,15.66,15.66,0.0,0.0,16.25,16.25,16.25,0.0,0.0,15.35,15.35,15.35,0.0,0.0,15.73,15.73,15.73,0.0,0.0
2018-10-28,16.25,16.25,16.25,0.0,0.0,16.46,16.46,16.46,0.0,0.0,16.24,16.24,16.24,0.0,0.0,16.46,16.46,16.46,0.0,0.0
2018-11-04,16.53,16.53,16.53,0.0,0.0,16.53,16.53,16.53,0.0,0.0,16.14,16.14,16.14,0.0,0.0,16.15,16.15,16.15,0.0,0.0
2018-11-11,15.87,15.87,15.87,0.0,0.0,16.45,16.45,16.45,0.0,0.0,15.83,15.83,15.83,0.0,0.0,16.45,16.45,16.45,0.0,0.0
2018-11-18,15.95,15.95,15.95,0.0,0.0,16.27,16.27,16.27,0.0,0.0,15.95,15.95,15.95,0.0,0.0,16.12,16.12,16.12,0.0,0.0
2018-11-25,16.5,16.5,16.5,0.0,0.0,16.55,16.55,16.55,0.0,0.0,16.0,16.0,16.0,0.0,0.0,16.1,16.1,16.1,0.0,0.0
2018-12-02,16.0,16.0,16.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,15.66,15.66,15.66,0.0,0.0,15.93,15.93,15.93,0.0,0.0
2018-12-09,15.2,15.2,15.2,0.0,0.0,15.2,15.2,15.2,0.0,0.0,14.06,14.06,14.06,0.0,0.0,14.35,14.35,14.35,0.0,0.0
2018-12-16,12.5,12.5,12.5,0.0,0.0,12.76,12.76,12.76,0.0,0.0,11.9,11.9,11.9,0.0,0.0,12.0,12.0,12.0,0.0,0.0
2018-12-23,13.25,13.25,13.25,0.0,0.0,13.25,13.25,13.25,0.0,0.0,12.91,12.91,12.91,0.0,0.0,13.13,13.13,13.13,0.0,0.0
2018-12-30,14.98,14.98,14.98,0.0,0.0,15.72,15.72,15.72,0.0,0.0,14.51,14.51,14.51,0.0,0.0,15.72,15.72,15.72,0.0,0.0
2019-01-06,15.98,15.98,15.98,0.0,0.0,16.08,16.08,16.08,0.0,0.0,15.58,15.58,15.58,0.0,0.0,15.76,15.76,15.76,0.0,0.0
2019-01-13,15.9,15.9,15.9,0.0,0.0,16.11,16.11,16.11,0.0,0.0,15.86,15.86,15.86,0.0,0.0,15.98,15.98,15.98,0.0,0.0
2019-01-20,16.19,16.19,16.19,0.0,0.0,16.39,16.39,16.39,0.0,0.0,16.12,16.12,16.12,0.0,0.0,16.32,16.32,16.32,0.0,0.0
2019-01-27,16.7,16.7,16.7,0.0,0.0,16.87,16.87,16.87,0.0,0.0,16.17,16.17,16.17,0.0,0.0,16.58,16.58,16.58,0.0,0.0
2019-02-03,16.31,16.31,16.31,0.0,0.0,16.31,16.31,16.31,0.0,0.0,16.07,16.07,16.07,0.0,0.0,16.21,16.21,16.21,0.0,0.0
2019-02-10,16.16,16.16,16.16,0.0,0.0,16.3,16.3,16.3,0.0,0.0,16.16,16.16,16.16,0.0,0.0,16.25,16.25,16.25,0.0,0.0
2019-02-17,16.43,16.43,16.43,0.0,0.0,16.7,16.7,16.7,0.0,0.0,16.34,16.34,16.34,0.0,0.0,16.49,16.49,16.49,0.0,0.0
2019-02-24,16.37,16.37,16.37,0.0,0.0,16.37,16.37,16.37,0.0,0.0,15.94,15.94,15.94,0.0,0.0,16.09,16.09,16.09,0.0,0.0
2019-03-03,15.91,15.91,15.91,0.0,0.0,16.26,16.26,16.26,0.0,0.0,15.9,15.9,15.9,0.0,0.0,16.21,16.21,16.21,0.0,0.0
2019-03-10,16.0,16.0,16.0,0.0,0.0,16.08,16.08,16.08,0.0,0.0,15.06,15.06,15.06,0.0,0.0,15.2,15.2,15.2,0.0,0.0
2019-03-17,14.3,14.3,14.3,0.0,0.0,14.3,14.3,14.3,0.0,0.0,13.6,13.6,13.6,0.0,0.0,13.73,13.73,13.73,0.0,0.0
2019-03-24,14.0,14.0,14.0,0.0,0.0,14.38,14.38,14.38,0.0,0.0,14.0,14.0,14.0,0.0,0.0,14.3,14.3,14.3,0.0,0.0
2019-03-31,14.85,14.85,14.85,0.0,0.0,14.95,14.95,14.95,0.0,0.0,14.8,14.8,14.8,0.0,0.0,14.93,14.93,14.93,0.0,0.0
2019-04-07,14.72,14.72,14.72,0.0,0.0,14.79,14.79,14.79,0.0,0.0,14.63,14.63,14.63,0.0,0.0,14.64,14.64,14.64,0.0,0.0
2019-04-14,14.39,14.39,14.39,0.0,0.0,14.39,14.39,14.39,0.0,0.0,13.95,13.95,13.95,0.0,0.0,14.0,14.0,14.0,0.0,0.0
2019-04-21,14.4,14.4,14.4,0.0,0.0,14.62,14.62,14.62,0.0,0.0,14.37,14.37,14.37,0.0,0.0,14.45,14.45,14.45,0.0,0.0
2019-04-28,14.42,14.42,14.42,0.0,0.0,14.7,14.7,14.7,0.0,0.0,14.36,14.36,14.36,0.0,0.0,14.57,14.57,14.57,0.0,0.0
2019-05-05,14.27,14.27,14.27,0.0,0.0,14.32,14.32,14.32,0.0,0.0,14.0,14.0,14.0,0.0,0.0,14.14,14.14,14.14,0.0,0.0
2019-05-12,14.24,14.24,14.24,0.0,0.0,14.24,14.24,14.24,0.0,0.0,14.05,14.05,14.05,0.0,0.0,14.09,14.09,14.09,0.0,0.0
2019-05-19,13.77,13.77,13.77,0.0,0.0,13.77,13.77,13.77,0.0,0.0,13.66,13.66,13.66,0.0,0.0,13.75,13.75,13.75,0.0,0.0
2019-05-26,12.95,12.95,12.95,0.0,0.0,13.1,13.1,13.1,0.0,0.0,12.95,12.95,12.95,0.0,0.0,13.02,13.02,13.02,0.0,0.0
2019-06-02,13.27,13.27,13.27,0.0,0.0,13.73,13.73,13.73,0.0,0.0,13.13,13.13,13.13,0.0,0.0,13.49,13.49,13.49,0.0,0.0
2019-06-09,13.52,13.52,13.52,0.0,0.0,13.63,13.63,13.63,0.0,0.0,13.27,13.27,13.27,0.0,0.0,13.49,13.49,13.49,0.0,0.0
2019-06-16,13.47,13.47,13.47,0.0,0.0,13.9,13.9,13.9,0.0,0.0,13.47,13.47,13.47,0.0,0.0,13.54,13.54,13.54,0.0,0.0
2019-06-23,13.37,13.37,13.37,0.0,0.0,13.75,13.75,13.75,0.0,0.0,13.18,13.18,13.18,0.0,0.0,13.41,13.41,13.41,0.0,0.0
2019-06-30,13.71,13.71,13.71,0.0,0.0,13.75,13.75,13.75,0.0,0.0,13.4,13.4,13.4,0.0,0.0,13.72,13.72,13.72,0.0,0.0
2019-07-07,13.39,13.39,13.39,0.0,0.0,13.43,13.43,13.43,0.0,0.0,13.01,13.01,13.01,0.0,0.0,13.08,13.08,13.08,0.0,0.0
2019-07-14,12.21,12.21,12.21,0.0,0.0,12.35,12.35,12.35,0.0,0.0,12.07,12.07,12.07,0.0,0.0,12.15,12.15,12.15,0.0,0.0
2019-07-21,12.56,12.56,12.56,0.0,0.0,12.56,12.56,12.56,0.0,0.0,12.3,12.3,12.3,0.0,0.0,12.38,12.38,12.38,0.0,0.0
2019-07-28,12.55,12.55,12.55,0.0,0.0,12.55,12.55,12.55,0.0,0.0,12.13,12.13,12.13,0.0,0.0,12.33,12.33,12.33,0.0,0.0
2019-08-04,12.13,12.13,12.13,0.0,0.0,12.23,12.23,12.23,0.0,0.0,12.05,12.05,12.05,0.0,0.0,12.1,12.1,12.1,0.0,0.0
2019-08-11,11.07,11.07,11.07,0.0,0.0,11.86,11.86,11.86,0.0,0.0,11.04,11.04,11.04,0.0,0.0,11.5,11.5,11.5,0.0,0.0
2019-08-18,11.04,11.04,11.04,0.0,0.0,11.96,11.96,11.96,0.0,0.0,10.71,10.71,10.71,0.0,0.0,10.9,10.9,10.9,0.0,0.0
2019-08-25,10.4,10.4,10.4,0.0,0.0,10.4,10.4,10.4,0.0,0.0,10.2,10.2,10.2,0.0,0.0,10.34,10.34,10.34,0.0,0.0
2019-09-01,10.9,10.9,10.9,0.0,0.0,11.4,11.4,11.4,0.0,0.0,10.84,10.84,10.84,0.0,0.0,11.1,11.1,11.1,0.0,0.0
2019-09-08,11.34,11.34,11.34,0.0,0.0,11.79,11.79,11.79,0.0,0.0,11.33,11.33,11.33,0.0,0.0,11.62,11.62,11.62,0.0,0.0
2019-09-15,11.65,11.65,11.65,0.0,0.0,11.75,11.75,11.75,0.0,0.0,11.4,11.4,11.4,0.0,0.0,11.62,11.62,11.62,0.0,0.0
2019-09-22,11.9,11.9,11.9,0.0,0.0,12.15,12.15,12.15,0.0,0.0,11.8,11.8,11.8,0.0,0.0,11.94,11.94,11.94,0.0,0.0
2019-09-29,11.65,11.65,11.65,0.0,0.0,11.94,11.94,11.94,0.0,0.0,11.58,11.58,11.58,0.0,0.0,11.63,11.63,11.63,0.0,0.0
2019-10-06,11.62,11.62,11.62,0.0,0.0,11.72,11.72,11.72,0.0,0.0,11.19,11.19,11.19,0.0,0.0,11.52,11.52,11.52,0.0,0.0
2019-10-13,11.8,11.8,11.8,0.0,0.0,11.87,11.87,11.87,0.0,0.0,11.76,11.76,11.76,0.0,0.0,11.87,11.87,11.87,0.0,0.0
2019-10-20,12.2,12.2,12.2,0.0,0.0,12.5,12.5,12.5,0.0,0.0,12.15,12.15,12.15,0.0,0.0,12.36,12.36,12.36,0.0,0.0
2019-10-27,12.36,12.36,12.36,0.0,0.0,12.75,12.75,12.75,0.0,0.0,12.36,12.36,12.36,0.0,0.0,12.61,12.61,12.61,0.0,0.0
2019-11-03,12.41,12.41,12.41,0.0,0.0,12.41,12.41,12.41,0.0,0.0,11.92,11.92,11.92,0.0,0.0,12.09,12.09,12.09,0.0,0.0
2019-11-10,10.83,10.83,10.83,0.0,0.0,10.9,10.9,10.9,0.0,0.0,10.75,10.75,10.75,0.0,0.0,10.76,10.76,10.76,0.0,0.0
2019-11-17,10.44,10.44,10.44,0.0,0.0,10.85,10.85,10.85,0.0,0.0,10.42,10.42,10.42,0.0,0.0,10.84,10.84,10.84,0.0,0.0
2019-11-24,11.14,11.14,11.14,0.0,0.0,11.14,11.14,11.14,0.0,0.0,10.9,10.9,10.9,0.0,0.0,10.96,10.96,10.96,0.0,0.0
2019-12-01,11.26,11.26,11.26,0.0,0.0,11.37,11.37,11.37,0.0,0.0,10.94,10.94,10.94,0.0,0.0,11.35,11.35,11.35,0.0,0.0
2019-12-08,11.05,11.05,11.05,0.0,0.0,11.3,11.3,11.3,0.0,0.0,10.9,10.9,10.9,0.0,0.0,11.03,11.03,11.03,0.0,0.0
2019-12-15,11.4,11.4,11.4,0.0,0.0,11.4,11.4,11.4,0.0,0.0,11.3,11.3,11.3,0.0,0.0,11.38,11.38,11.38,0.0,0.0
2019-12-22,11.26,11.26,11.26,0.0,0.0,11.35,11.35,11.35,0.0,0.0,11.26,11.26,11.26,0.0,0.0,11.31,11.31,11.31,0.0,0.0
2019-12-29,11.21,11.21,11.21,0.0,0.0,11.41,11.41,11.41,0.0,0.0,11.04,11.04,11.04,0.0,0.0,11.1,11.1,11.1,0.0,0.0
