Date,ENTG_Open_average,ENTG_Open_max,ENTG_Open_min,ENTG_Open_volatility,ENTG_Open_change,ENTG_High_average,ENTG_High_max,ENTG_High_min,ENTG_High_volatility,ENTG_High_change,ENTG_Low_average,ENTG_Low_max,ENTG_Low_min,ENTG_Low_volatility,ENTG_Low_change,ENTG_Close_average,ENTG_Close_max,ENTG_Close_min,ENTG_Close_volatility,ENTG_Close_change,ENTG_Volume_average,ENTG_Volume_max,ENTG_Volume_min,ENTG_Volume_volatility,ENTG_Volume_change
2018-05-13,35.83,36.6,34.65,1.9500000000000028,-1.0,36.230000000000004,37.0,35.25,1.75,-0.7000000000000028,35.208,36.3,34.15,2.1499999999999986,-1.0,35.64,36.85,34.2,2.6499999999999986,-1.0500000000000043,994527,2094599,586907,1507692,214833
2018-05-20,34.8125,35.05,34.5,0.5499999999999972,-0.25,35.175,35.5,35.0,0.5,-0.3999999999999986,34.495000000000005,34.7,34.36,0.3400000000000034,-0.20000000000000284,34.8625,35.0,34.7,0.29999999999999716,-0.14999999999999858,591967,672900,505648,167252,96879
2018-05-27,35.29,36.05,34.45,1.5999999999999943,1.5999999999999943,35.903999999999996,36.8,35.1,1.6999999999999957,1.6999999999999957,35.082,35.85,34.4,1.4500000000000028,1.4500000000000028,35.64,36.75,34.95,1.7999999999999972,1.7999999999999972,778157,1031183,543967,487216,487216
2018-06-03,37.62,38.0,36.95,1.0499999999999972,0.9499999999999957,38.11,39.05,37.35,1.6999999999999957,0.9200000000000017,37.214,37.6,36.75,0.8500000000000014,0.6199999999999974,37.75,38.1,37.25,0.8500000000000014,0.8500000000000014,1081277,1513111,724257,788854,250914
2018-06-10,38.48,38.95,38.05,0.9000000000000057,-0.05000000000000426,38.934,39.55,38.2,1.3499999999999943,-0.8999999999999986,38.08,38.7,37.25,1.4500000000000028,-0.5499999999999972,38.404,38.85,37.35,1.5,-1.5,1174537,1558859,895191,663668,274561
2018-06-17,36.25,36.9,35.0,1.8999999999999986,-1.8999999999999986,36.414,37.1,35.17,1.9299999999999997,-1.9299999999999997,35.356,36.1,33.85,2.25,-2.030000000000001,35.7,36.6,34.45,2.1499999999999986,-2.1499999999999986,1210782,1913412,807575,1105837,-225613
2018-06-24,34.26,35.2,33.55,1.6500000000000057,-0.5,34.78,35.65,34.0,1.6499999999999986,-0.6000000000000014,33.43,34.35,31.93,2.4200000000000017,-0.8800000000000026,34.160000000000004,34.8,33.7,1.0999999999999943,-0.3499999999999943,886514,1018047,614861,403186,-214870
2018-07-01,34.8125,35.2,34.45,0.75,0.6000000000000014,35.1575,35.65,34.83,0.8200000000000003,0.8200000000000003,34.4275,34.85,34.05,0.8000000000000043,0.8000000000000043,34.8875,35.55,34.05,1.5,1.5,555037,751998,378028,373970,74664
2018-07-08,35.06,35.7,34.4,1.3000000000000043,-0.5500000000000043,35.449999999999996,36.08,35.16,0.9200000000000017,-0.6700000000000017,34.588,35.35,33.8,1.5500000000000043,-0.46999999999999886,34.91,35.4,33.85,1.5499999999999972,-0.04999999999999716,987021,2013156,690685,1322471,-31472
2018-07-15,37.04,37.9,35.4,2.5,2.25,37.816,38.38,36.6,1.7800000000000011,1.5,36.73,37.5,35.05,2.450000000000003,2.0500000000000043,37.589999999999996,37.9,36.5,1.3999999999999986,1.3999999999999986,1111908,1459512,957494,502018,-36016
2018-07-22,37.18,38.55,35.0,3.549999999999997,-3.25,37.47,38.65,35.38,3.269999999999996,-3.269999999999996,35.606,37.23,34.4,2.8299999999999983,-2.8299999999999983,36.28,37.7,34.7,3.0,-2.8499999999999943,1387633,2180847,1039035,1141812,-122430
2018-07-29,35.410000000000004,36.1,34.85,1.25,1.25,35.99,36.8,35.45,1.3499999999999943,1.0999999999999943,35.2,35.95,34.75,1.2000000000000028,1.1000000000000014,35.769999999999996,36.55,35.15,1.3999999999999986,1.3999999999999986,873730,957637,808006,149631,-58273
2018-08-05,35.93,36.6,35.05,1.5500000000000043,-1.5500000000000043,36.152,36.8,35.15,1.6499999999999986,-1.6499999999999986,35.5,36.15,34.75,1.3999999999999986,-1.3999999999999986,35.71,36.45,34.8,1.6500000000000057,-1.2999999999999972,597618,805169,453696,351473,-90350
2018-08-12,33.87,35.0,32.5,2.5,-2.5,34.147999999999996,35.4,32.85,2.549999999999997,-2.549999999999997,33.246,34.9,32.05,2.8500000000000014,-2.8500000000000014,33.41,35.05,32.35,2.6999999999999957,-2.6999999999999957,954971,1409357,533931,875426,875426
2018-08-19,33.02,33.6,32.35,1.25,1.25,33.666,34.38,32.95,1.4299999999999997,1.4299999999999997,32.946,33.58,32.35,1.2299999999999969,1.2299999999999969,33.33,34.05,32.75,1.2999999999999972,1.2999999999999972,880969,1211993,499170,712823,53227
2018-08-26,33.9875,34.2,33.8,0.4000000000000057,-0.4000000000000057,34.245000000000005,34.38,34.1,0.28000000000000114,-0.13000000000000256,33.715,33.9,33.61,0.28999999999999915,-0.25,33.95,34.1,33.75,0.3500000000000014,-0.20000000000000284,773497,875592,722126,153466,153466
2018-09-02,32.28,33.6,30.5,3.1000000000000014,-2.150000000000002,32.74,33.9,31.5,2.3999999999999986,-2.0,31.33,32.95,30.15,2.8000000000000043,-1.9500000000000028,31.916,33.1,30.38,2.7200000000000024,-1.5,1210236,1919606,801780,1117826,58997
2018-09-09,30.7,31.75,30.0,1.75,-1.3500000000000014,30.91,31.8,30.5,1.3000000000000007,-1.3000000000000007,29.956,31.25,29.2,2.0500000000000007,-1.5,30.34,31.5,29.7,1.8000000000000007,-1.6499999999999986,1391399,2734900,664403,2070497,-614833
2018-09-16,29.69,29.9,29.45,0.4499999999999993,0.0,30.1,30.55,29.75,0.8000000000000007,0.1999999999999993,29.27,29.5,28.7,0.8000000000000007,0.05000000000000071,29.7,30.2,29.25,0.9499999999999993,0.6999999999999993,1282186,1896042,716800,1179242,298604
2018-09-23,29.45,30.2,28.65,1.5500000000000007,-0.1999999999999993,29.836,30.4,29.38,1.0199999999999996,-0.3999999999999986,28.892,29.4,28.52,0.879999999999999,-0.41000000000000014,29.058,29.45,28.7,0.75,-0.21000000000000085,1134798,1390009,949902,440107,-11716
2018-09-30,28.596,29.12,27.77,1.3500000000000014,-1.3000000000000007,28.866,29.6,28.06,1.5400000000000027,-1.5400000000000027,27.994,28.9,27.17,1.7299999999999969,-1.7299999999999969,28.35,29.11,27.5,1.6099999999999994,-1.4100000000000001,987205,1544048,643440,900608,260230
2018-10-07,26.694,27.49,26.2,1.2899999999999991,-1.2899999999999991,27.122,27.58,26.61,0.9699999999999989,-0.9699999999999989,26.17,27.01,25.73,1.2800000000000011,-1.1500000000000021,26.43,27.14,25.74,1.4000000000000021,-0.8200000000000003,1282775,1666254,975938,690316,70544
2018-10-14,27.244,27.98,26.74,1.240000000000002,0.10000000000000142,27.658,28.34,27.01,1.3299999999999983,-0.7199999999999989,26.74,27.5,26.37,1.129999999999999,0.05000000000000071,27.248,27.98,26.67,1.3099999999999987,-0.9299999999999997,1270475,1783600,836845,946755,-277596
2018-10-21,25.102,26.47,23.39,3.0799999999999983,-0.7899999999999991,26.282,27.04,25.21,1.8299999999999983,-0.759999999999998,24.588,25.5,23.39,2.1099999999999994,-0.3000000000000007,25.46,26.82,24.75,2.0700000000000003,-1.3000000000000007,1827554,2315197,1464164,851033,851033
2018-10-28,27.074,28.2,25.36,2.84,2.740000000000002,27.774,28.46,26.74,1.7200000000000024,1.4500000000000028,26.528,27.65,25.31,2.34,1.6000000000000014,27.404,28.31,26.54,1.7699999999999996,0.5800000000000018,1493853,1945496,1075733,869763,-624254
2018-11-04,27.274,27.7,26.52,1.1799999999999997,-0.6700000000000017,27.546,28.09,26.52,1.5700000000000003,-1.0700000000000003,26.804,27.59,25.47,2.120000000000001,-1.6500000000000021,27.074,27.82,25.73,2.09,-1.629999999999999,990443,1188729,570351,618378,147656
2018-11-11,26.49,27.14,25.95,1.1900000000000013,1.1900000000000013,27.158,27.46,26.79,0.6700000000000017,0.5899999999999999,26.088,26.24,25.95,0.28999999999999915,0.240000000000002,26.68,27.39,26.22,1.1700000000000017,-0.010000000000001563,959653,1041532,777711,263821,34603
2018-11-18,27.0875,27.88,26.0,1.879999999999999,1.879999999999999,27.9,28.32,27.55,0.7699999999999996,0.7699999999999996,26.8375,27.53,25.63,1.9000000000000021,1.9000000000000021,27.5775,28.27,27.26,1.009999999999998,1.009999999999998,907933,1567361,426404,1140957,-530259
2018-11-25,28.73,29.95,27.92,2.0299999999999976,2.0299999999999976,29.34,30.42,28.29,2.1300000000000026,2.1300000000000026,28.51,29.77,27.71,2.0599999999999987,2.0,29.12,30.29,27.83,2.460000000000001,2.460000000000001,953438,1108746,779197,329549,184737
2018-12-02,28.105,30.0,26.68,3.3200000000000003,-3.3200000000000003,28.3125,30.07,27.02,3.0500000000000007,-3.0500000000000007,27.23,28.48,26.34,2.1400000000000006,-2.1400000000000006,27.4575,28.55,26.7,1.8500000000000014,-1.8300000000000018,1141636,1703981,835109,868872,-868872
2018-12-09,26.64,27.13,25.95,1.1799999999999997,-1.1799999999999997,27.084,27.36,26.61,0.75,-0.75,26.073999999999998,26.52,25.7,0.8200000000000003,-0.21000000000000085,26.272000000000002,26.75,25.76,0.9899999999999984,-0.4499999999999993,895945,1185339,721265,464074,-375091
2018-12-16,25.47,26.03,24.71,1.3200000000000003,-1.3200000000000003,26.05,26.86,25.34,1.5199999999999996,-1.5199999999999996,25.02,25.89,24.43,1.4600000000000009,-1.4600000000000009,25.182,25.97,24.44,1.5299999999999976,-1.5299999999999976,1476599,2220577,1087453,1133124,-117064
2018-12-23,26.175,27.82,24.7,3.120000000000001,3.120000000000001,27.275,28.25,26.03,2.219999999999999,2.0799999999999983,26.0325,27.44,24.51,2.9299999999999997,2.9299999999999997,27.015,27.89,26.0,1.8900000000000006,1.8900000000000006,1232288,1542568,918322,624246,120062
2018-12-30,28.395,28.98,27.78,1.1999999999999993,1.009999999999998,29.4425,30.46,28.79,1.6700000000000017,-1.1700000000000017,27.7825,28.51,27.39,1.120000000000001,0.9400000000000013,28.7075,29.64,27.43,2.210000000000001,-0.6000000000000014,2471471,6411362,909885,5501477,-5229097
2019-01-06,28.788,29.15,28.28,0.8699999999999974,-0.1999999999999993,29.224,29.68,29.06,0.620000000000001,-0.120000000000001,28.32,28.86,27.8,1.0599999999999987,0.629999999999999,28.79,29.26,27.97,1.2900000000000027,0.7200000000000024,1022685,1228609,728095,500514,-261939
2019-01-13,28.86,29.37,28.64,0.7300000000000004,0.620000000000001,29.5125,30.43,28.96,1.4699999999999989,1.4699999999999989,28.75,29.37,28.5,0.870000000000001,0.8500000000000014,29.25,30.04,28.7,1.3399999999999999,1.3399999999999999,958080,1096684,673388,423296,422913
2019-01-20,30.318,31.38,29.67,1.7099999999999973,0.9599999999999973,31.43,34.28,29.78,4.5,4.5,29.986,31.13,29.13,2.0,1.240000000000002,30.896,33.16,29.51,3.649999999999995,3.649999999999995,2685757,8146461,1109320,7037141,6990732
2019-01-27,33.44,33.73,33.25,0.4799999999999969,0.03999999999999915,33.71,33.84,33.53,0.3100000000000023,0.1599999999999966,32.96,33.22,32.63,0.5899999999999963,0.5899999999999963,33.44,33.71,33.05,0.6600000000000037,0.21999999999999886,2558791,3601414,2166110,1435304,103959
2019-02-03,33.484,33.81,33.0,0.8100000000000023,-0.3100000000000023,33.852,34.48,33.52,0.9599999999999937,-0.1600000000000037,33.01,33.25,32.66,0.5900000000000034,-0.3100000000000023,33.56,34.05,33.31,0.7399999999999949,0.28000000000000114,2048532,2894797,1447022,1447775,-1447775
2019-02-10,34.1375,34.47,33.77,0.6999999999999957,0.490000000000002,34.425,34.75,34.15,0.6000000000000014,0.6000000000000014,33.7675,33.99,33.63,0.35999999999999943,0.25,34.11,34.21,33.91,0.30000000000000426,0.03999999999999915,2050537,2397263,1613889,783374,-521010
2019-02-17,35.33,37.1,34.1,3.0,3.0,35.98,37.54,34.49,3.049999999999997,3.049999999999997,35.144,36.9,33.95,2.9499999999999957,2.9499999999999957,35.75,37.05,34.36,2.6899999999999977,2.6899999999999977,2450948,3852883,1911718,1941165,1941165
2019-02-24,36.57,37.35,35.35,2.0,-0.8599999999999994,37.488,40.17,36.41,3.760000000000005,-3.4200000000000017,35.926,37.35,34.76,2.5900000000000034,-1.3400000000000034,36.522,37.73,35.33,2.3999999999999986,-1.1199999999999974,5094681,9228065,1582714,7645351,-6056924
2019-03-03,35.598,36.54,34.73,1.8100000000000023,-1.4099999999999966,35.95,36.78,35.23,1.5500000000000043,-1.1799999999999997,35.086,36.2,34.41,1.7900000000000063,-1.490000000000002,35.46,36.42,34.95,1.4699999999999989,-0.9100000000000037,1150082,1673468,876053,797415,-105086
2019-03-10,35.528,35.66,35.36,0.29999999999999716,-0.28999999999999915,35.704,35.99,35.61,0.38000000000000256,-0.030000000000001137,35.138,35.25,34.89,0.35999999999999943,-0.259999999999998,35.312,35.43,35.16,0.2700000000000031,-0.2700000000000031,1328392,2252942,666829,1586113,1381875
2019-03-17,35.056,35.7,34.44,1.2600000000000051,-0.8500000000000014,35.508,36.29,34.78,1.509999999999998,-0.6099999999999994,34.512,34.91,34.07,0.8399999999999963,-0.8399999999999963,34.996,35.87,34.6,1.269999999999996,-0.509999999999998,1049005,1229198,920065,309133,127188
2019-03-24,35.128,36.04,34.56,1.4799999999999969,1.1000000000000014,35.7,36.82,35.28,1.5399999999999991,1.5399999999999991,34.822,35.85,34.29,1.5600000000000023,1.0300000000000011,35.47,36.78,34.71,2.0700000000000003,1.5200000000000031,1254955,1403424,1040687,362737,12323
2019-03-31,37.252,37.6,36.72,0.8800000000000026,0.480000000000004,37.864,38.71,36.87,1.8400000000000034,1.8400000000000034,37.122,37.5,36.49,1.009999999999998,0.6799999999999997,37.65,38.66,36.71,1.9499999999999957,1.9499999999999957,1053860,1986970,639452,1347518,1347518
2019-04-07,39.352,40.29,38.34,1.9499999999999957,1.9499999999999957,40.038000000000004,40.67,39.64,1.0300000000000011,0.990000000000002,39.046,39.62,38.17,1.4499999999999957,1.4499999999999957,39.562,40.22,39.18,1.0399999999999991,0.5900000000000034,2370062,3686523,1148053,2538470,-2538470
2019-04-14,40.305,40.55,40.0,0.5499999999999972,0.5499999999999972,40.6275,40.86,40.3,0.5600000000000023,0.5600000000000023,39.9775,40.15,39.68,0.46999999999999886,0.46000000000000085,40.37,40.69,39.83,0.8599999999999994,0.8599999999999994,1144171,1472251,699873,772378,2116
2019-04-21,39.74,40.75,38.49,2.259999999999998,-1.2100000000000009,40.498,41.72,39.5,2.219999999999999,-0.44000000000000483,39.23,40.67,37.55,3.1200000000000045,-1.009999999999998,40.138,40.86,38.98,1.8800000000000026,-0.23999999999999488,2069356,3376243,858363,2517880,1329370
2019-04-28,40.894,41.34,40.5,0.8400000000000034,0.38000000000000256,41.384,42.01,40.87,1.1400000000000006,0.3200000000000003,40.496,40.88,40.21,0.6700000000000017,0.29999999999999716,41.068,41.99,40.62,1.3700000000000045,0.030000000000001137,1476346,2547233,860010,1687223,-827416
2019-05-05,39.352,40.42,38.03,2.3900000000000006,-2.3900000000000006,39.864,40.84,38.6,2.240000000000002,-2.240000000000002,38.626000000000005,39.75,36.81,2.9399999999999977,-2.6499999999999986,39.244,40.38,37.07,3.3100000000000023,-3.3100000000000023,1279081,1731229,879068,852161,539265
2019-05-12,37.422,38.3,36.46,1.8399999999999963,-1.0799999999999983,37.944,38.44,36.86,1.5799999999999983,-1.1799999999999997,36.988,37.76,35.94,1.8200000000000003,-1.1600000000000037,37.436,38.29,36.15,2.1400000000000006,-1.740000000000002,1137187,1323429,923578,399851,63224
2019-05-19,35.8325,36.56,35.36,1.2000000000000028,-1.0700000000000003,36.155,37.05,35.5,1.5499999999999972,-1.5499999999999972,35.427499999999995,36.16,34.89,1.269999999999996,-1.269999999999996,35.59,36.28,34.91,1.3700000000000045,-1.3700000000000045,859259,1017180,701827,315353,-259206
2019-05-26,34.39,35.11,33.93,1.1799999999999997,-0.6499999999999986,34.836,35.21,34.55,0.6600000000000037,-0.25,34.04,34.33,33.75,0.5799999999999983,0.030000000000001137,34.42,34.65,34.3,0.3500000000000014,0.3399999999999963,1019064,1216435,756457,459978,112611
2019-06-02,35.47,35.76,35.12,0.6400000000000006,0.6400000000000006,35.976,37.46,35.37,2.0900000000000034,2.0900000000000034,34.884,35.69,34.01,1.6799999999999997,1.6799999999999997,35.757999999999996,37.19,35.14,2.049999999999997,2.049999999999997,1125709,1535524,782759,752765,-190188
2019-06-09,36.978,37.75,36.18,1.5700000000000003,-0.8400000000000034,37.342,37.85,36.97,0.8800000000000026,-0.8800000000000026,36.07,36.63,35.66,0.970000000000006,-0.970000000000006,36.662,37.5,35.73,1.7700000000000031,-1.5900000000000034,1277209,1612446,980984,631462,631462
2019-06-16,37.502,38.19,36.12,2.0700000000000003,1.8400000000000034,38.042,38.68,37.37,1.3100000000000023,0.6900000000000048,37.013999999999996,37.75,35.66,2.0900000000000034,1.5300000000000011,37.58,38.5,37.13,1.3699999999999974,0.10000000000000142,1070067,1178321,849225,329096,-8662
2019-06-23,37.918,38.26,37.46,0.7999999999999972,0.6400000000000006,38.440000000000005,39.38,37.88,1.5,1.5,37.38,37.82,37.03,0.7899999999999991,0.7899999999999991,37.752,38.28,37.32,0.9600000000000009,0.8700000000000045,4774683,17789174,1018084,16771090,172077
2019-06-30,37.0275,38.32,35.89,2.4299999999999997,-2.4299999999999997,37.1775,38.32,36.12,2.200000000000003,-2.200000000000003,36.2125,37.45,35.12,2.3300000000000054,-2.3300000000000054,36.5075,37.69,35.48,2.210000000000001,-2.210000000000001,1426899,2043814,1091681,952133,345022
2019-07-07,36.03,36.86,35.35,1.509999999999998,1.509999999999998,36.388,36.98,35.73,1.25,1.25,35.6,36.41,35.0,1.4099999999999966,1.4099999999999966,36.18,36.65,35.66,0.990000000000002,0.9300000000000068,1287700,1689780,948270,741510,126210
2019-07-14,37.354,38.22,36.47,1.75,1.5700000000000003,37.954,39.12,36.6,2.519999999999996,2.519999999999996,37.074,38.04,36.0,2.039999999999999,1.8999999999999986,37.694,38.72,36.39,2.3299999999999983,2.3299999999999983,1092745,1337444,768315,569129,514880
2019-07-21,41.722,44.06,39.06,5.0,5.0,43.226,45.12,39.73,5.390000000000001,5.390000000000001,41.384,43.35,38.67,4.68,4.68,42.754,44.87,39.72,5.149999999999999,5.149999999999999,2191579,3722166,972309,2749857,823180
2019-07-28,43.044,44.48,41.1,3.3799999999999955,-3.3799999999999955,43.398,44.67,41.28,3.3900000000000006,-3.3900000000000006,42.068,43.85,40.15,3.700000000000003,-3.700000000000003,42.434,44.29,40.48,3.8100000000000023,-3.8100000000000023,1279682,1833594,678310,1155284,161711
2019-08-04,41.07,41.71,39.86,1.8500000000000014,0.8100000000000023,41.658,42.03,41.06,0.9699999999999989,-0.05999999999999517,40.576,41.17,39.86,1.3100000000000023,0.970000000000006,41.19,41.99,40.47,1.5200000000000031,0.6000000000000014,833149,1078836,631249,447587,-447587
2019-08-11,41.708,43.03,41.17,1.8599999999999994,1.8599999999999994,42.338,43.31,41.58,1.730000000000004,0.6600000000000037,41.034,42.77,39.78,2.990000000000002,2.990000000000002,41.961999999999996,42.79,41.22,1.5700000000000003,0.6099999999999994,720563,932257,565226,367031,-222365
2019-08-18,42.802,43.36,41.94,1.4200000000000017,-0.8800000000000026,42.978,43.42,42.14,1.2800000000000011,-0.8900000000000006,41.754,42.58,41.24,1.3399999999999963,-0.7800000000000011,42.4,43.41,41.49,1.9199999999999946,-0.8799999999999955,784884,892125,621526,270599,240291
2019-08-25,42.065,43.1,41.08,2.020000000000003,1.2199999999999989,42.6025,43.54,41.78,1.759999999999998,1.5,41.6425,42.61,40.77,1.8399999999999963,1.5799999999999983,42.129999999999995,42.89,41.18,1.7100000000000009,1.6499999999999986,555834,995887,345300,650587,-506357
2019-09-01,43.622,44.57,42.64,1.9299999999999997,1.9299999999999997,44.083999999999996,44.75,42.83,1.9200000000000017,1.7700000000000031,43.336,44.13,42.23,1.9000000000000057,1.9000000000000057,43.768,44.57,42.58,1.990000000000002,1.990000000000002,750589,887231,559571,327660,117160
2019-09-08,45.638,46.75,44.4,2.3500000000000014,2.3500000000000014,46.464,47.57,44.95,2.6199999999999974,2.3200000000000003,45.336,46.42,43.85,2.5700000000000003,2.5700000000000003,46.222,47.27,44.75,2.520000000000003,2.520000000000003,909690,1091453,716313,375140,-375140
2019-09-15,47.606,47.9,47.24,0.6599999999999966,-0.10999999999999943,48.014,48.36,47.83,0.5300000000000011,0.5300000000000011,47.042,47.29,46.85,0.4399999999999977,0.2600000000000051,47.636,48.01,47.43,0.5799999999999983,0.5799999999999983,913939,1444992,614594,830398,-350123
2019-09-22,47.45,48.09,46.5,1.5900000000000034,-1.5900000000000034,47.816,48.43,47.14,1.2899999999999991,-1.2899999999999991,46.588,47.34,46.07,1.2700000000000031,-0.6099999999999994,47.19,47.79,46.29,1.5,-0.05999999999999517,861641,1002154,638102,364052,130930
2019-09-29,46.886,47.48,46.35,1.1299999999999955,-0.4799999999999969,47.34,47.84,46.86,0.980000000000004,-0.5600000000000023,46.22,46.91,45.43,1.4799999999999969,-0.00999999999999801,46.88,47.62,46.24,1.3799999999999955,-0.09000000000000341,920765,1371863,614090,757773,-243724
2019-10-06,46.646,47.34,46.17,1.1700000000000017,1.0500000000000043,47.016,47.91,46.38,1.529999999999994,0.8900000000000006,46.156,46.86,45.49,1.3699999999999974,1.3699999999999974,46.454,47.37,45.56,1.8099999999999952,1.5599999999999952,603422,799437,517609,281828,-75775
2019-10-13,48.032,49.15,47.43,1.7199999999999989,1.6400000000000006,48.578,49.4,47.88,1.519999999999996,1.1899999999999977,47.64,48.75,46.98,1.7700000000000031,1.5399999999999991,48.254,49.01,47.18,1.8299999999999983,1.0300000000000011,866258,1151625,568897,582728,332968
2019-10-20,47.802,49.08,46.28,2.799999999999997,-0.5300000000000011,48.582,49.68,47.72,1.9600000000000009,0.1700000000000017,46.964,48.55,44.62,3.9299999999999997,0.5499999999999972,48.168,49.63,47.57,2.0600000000000023,1.5900000000000034,1393567,2463074,969815,1493259,284998
2019-10-27,49.008,49.7,48.45,1.25,-0.9400000000000048,49.272,50.15,48.92,1.2299999999999969,-1.2199999999999989,48.302,49.12,47.59,1.529999999999994,-1.019999999999996,48.58,49.19,48.0,1.1899999999999977,-0.75,1109711,1436830,812992,623838,484346
