Date,MAR_Open_average,MAR_Open_max,MAR_Open_min,MAR_Open_volatility,MAR_Open_change,MAR_High_average,MAR_High_max,MAR_High_min,MAR_High_volatility,MAR_High_change,MAR_Low_average,MAR_Low_max,MAR_Low_min,MAR_Low_volatility,MAR_Low_change,MAR_Close_average,MAR_Close_max,MAR_Close_min,MAR_Close_volatility,MAR_Close_change,MAR_Volume_average,MAR_Volume_max,MAR_Volume_min,MAR_Volume_volatility,MAR_Volume_change
2018-01-14,141.818,144.25,140.21,4.039999999999992,2.8899999999999864,143.016,144.29,141.39,2.9000000000000057,2.9000000000000057,140.512,142.06,138.35,3.710000000000008,3.710000000000008,142.026,144.07,139.12,4.949999999999989,4.689999999999998,2416052,3267115,1691377,1575738,-377852
2018-01-21,145.31,146.66,143.54,3.1200000000000045,3.1200000000000045,147.048,148.91,146.06,2.8499999999999943,2.4799999999999898,144.31,145.77,143.04,2.730000000000018,2.730000000000018,146.164,147.99,144.39,3.6000000000000227,2.1899999999999977,1957964,3736604,1113321,2623283,661185
2018-01-28,145.95,148.22,140.82,7.400000000000006,-7.400000000000006,147.148,149.21,142.6,6.610000000000014,-6.610000000000014,143.412,147.06,136.28,10.780000000000001,-10.780000000000001,143.928,147.52,136.34,11.180000000000007,-10.930000000000007,2252897,2921214,1664504,1256710,1256710
2018-02-04,136.978,139.61,134.07,5.5400000000000205,3.3499999999999943,140.068,142.77,137.47,5.300000000000011,-0.29999999999998295,134.368,138.66,131.0,7.659999999999997,6.27000000000001,137.78799999999998,140.03,133.88,6.150000000000006,-0.9300000000000068,2674601,2964407,1806395,1158012,-46789
2018-02-11,140.58249999999998,142.12,138.45,3.670000000000016,2.3100000000000023,143.2025,145.4,141.02,4.3799999999999955,0.4199999999999875,139.34,140.85,137.71,3.1399999999999864,0.7699999999999818,141.41,145.24,138.5,6.740000000000009,-2.1100000000000136,3172689,4295597,1977847,2317750,877726
2018-02-18,141.108,142.58,138.14,4.440000000000026,4.440000000000026,142.786,144.86,140.95,3.910000000000025,2.219999999999999,140.09,141.23,138.13,3.0999999999999943,3.0999999999999943,141.304,142.17,140.44,1.7299999999999898,0.9099999999999966,2240994,3809842,1329796,2480046,-288315
2018-02-25,139.294,141.79,136.52,5.269999999999982,-3.3400000000000034,141.334,143.34,138.96,4.3799999999999955,-3.3899999999999864,136.634,138.5,134.29,4.210000000000008,-3.7900000000000205,138.436,141.21,135.73,5.480000000000018,-2.390000000000015,2743982,3635842,2210626,1425216,1425216
2018-03-04,139.57,143.22,136.58,6.639999999999986,6.639999999999986,141.28,144.61,138.47,6.140000000000015,5.199999999999989,138.574,141.31,136.0,5.310000000000002,5.310000000000002,140.208,143.29,137.61,5.679999999999978,4.199999999999989,2056088,2496165,1584022,912143,-189824
2018-03-11,141.684,142.48,139.93,2.549999999999983,-2.549999999999983,142.478,143.36,140.55,2.8100000000000023,-2.8100000000000023,140.546,141.57,138.5,3.069999999999993,-3.069999999999993,141.158,141.75,139.82,1.9300000000000068,-1.9300000000000068,1778322,2596314,1310091,1286223,-351091
2018-03-18,138.48600000000002,140.52,135.49,5.030000000000001,-5.030000000000001,140.12800000000001,141.32,137.94,3.3799999999999955,-2.180000000000007,137.116,140.15,133.75,6.400000000000006,-5.159999999999997,138.18,140.55,133.76,6.7900000000000205,-1.6300000000000239,1645242,2039308,1232296,807012,646333
2018-03-25,136.215,139.41,134.89,4.52000000000001,-4.449999999999989,137.51749999999998,139.67,136.41,3.259999999999991,-3.259999999999991,133.1075,134.97,130.39,4.5800000000000125,-4.5800000000000125,134.385,135.98,132.07,3.9099999999999966,-3.5200000000000102,2422354,3154038,1798635,1355403,1355403
2018-04-01,133.204,136.91,130.87,6.039999999999992,-1.289999999999992,135.246,138.41,133.27,5.139999999999986,-0.8999999999999773,131.024,133.23,129.53,3.6999999999999886,-0.8000000000000114,132.88,135.81,130.72,5.090000000000003,-1.7800000000000011,2966138,3643526,2449652,1193874,-1193874
2018-04-08,132.262,133.54,130.75,2.789999999999992,-0.4099999999999966,133.676,134.28,132.83,1.4499999999999886,1.4499999999999886,130.802,131.92,128.97,2.9499999999999886,2.9499999999999886,131.882,133.47,129.84,3.6299999999999955,3.6299999999999955,2663701,3893071,1352666,2540405,-2168168
2018-04-15,136.906,137.93,134.67,3.2600000000000193,3.230000000000018,138.486,139.19,137.55,1.6399999999999864,1.2399999999999807,136.338,136.99,134.46,2.530000000000001,2.359999999999985,137.57,138.31,136.81,1.5,0.8199999999999932,1584255,2928633,843602,2085031,-2085031
2018-04-22,137.758,138.84,136.39,2.450000000000017,-0.7199999999999989,138.914,139.5,137.79,1.710000000000008,-0.020000000000010232,135.978,136.56,135.28,1.2800000000000011,1.1099999999999852,137.2,137.76,136.68,1.079999999999984,-0.21999999999999886,1230804,1562100,1112751,449349,-447001
2018-04-29,135.442,137.12,133.4,3.719999999999999,0.3900000000000148,136.996,137.76,135.19,2.569999999999993,-0.5099999999999909,133.85,135.85,130.72,5.1299999999999955,0.3599999999999852,135.778,137.6,134.16,3.4399999999999977,-0.960000000000008,2201852,2832772,1046617,1786155,1284468
2018-05-06,138.374,139.91,136.53,3.3799999999999955,3.3799999999999955,139.6,140.28,138.99,1.289999999999992,0.8300000000000125,136.958,138.96,134.25,4.710000000000008,2.960000000000008,138.99,139.82,137.9,1.9199999999999875,0.03999999999999204,2648024,3999747,1509102,2490645,-1925668
2018-05-13,139.29,139.89,138.88,1.009999999999991,-0.12000000000000455,140.014,141.61,139.14,2.4700000000000273,0.700000000000017,138.04,138.61,137.72,0.8900000000000148,0.13999999999998636,138.982,140.44,138.29,2.1500000000000057,-0.060000000000002274,1515263,1894560,1124303,770257,-368369
2018-05-20,137.8475,139.39,136.76,2.6299999999999955,-1.579999999999984,138.695,139.39,137.84,1.549999999999983,-0.20999999999997954,137.195,137.5,136.76,0.7400000000000091,-0.22999999999998977,137.8025,137.97,137.59,0.37999999999999545,0.18999999999999773,1265427,1504303,1061330,442973,297259
2018-05-27,136.612,138.82,135.02,3.799999999999983,2.5,137.70600000000002,138.99,136.75,2.240000000000009,2.1299999999999955,135.29,137.41,134.07,3.3400000000000034,3.3400000000000034,136.642,138.69,134.55,4.139999999999986,4.139999999999986,1687178,2316286,1271711,1044575,-734049
2018-06-03,139.13,141.66,137.97,3.6899999999999977,-0.46000000000000796,140.642,142.19,139.62,2.569999999999993,0.0,138.048,139.01,137.7,1.3100000000000023,-0.09000000000000341,139.35,141.57,138.22,3.3499999999999943,0.9199999999999875,1697850,2113466,1334011,779455,475814
2018-06-10,139.016,140.0,137.82,2.180000000000007,-1.740000000000009,139.668,140.48,138.86,1.6199999999999761,-1.5599999999999739,137.974,139.24,137.22,2.0200000000000102,-1.740000000000009,138.892,139.86,138.35,1.5100000000000193,-1.1900000000000261,1476125,2321156,826478,1494678,-527727
2018-06-17,135.01999999999998,137.14,131.47,5.6699999999999875,-5.6699999999999875,135.606,138.22,131.99,6.22999999999999,-5.530000000000001,133.178,135.83,128.66,7.170000000000016,-6.840000000000003,133.602,136.58,129.1,7.480000000000018,-7.480000000000018,1817834,2432145,1364059,1068086,1068086
2018-06-24,127.39999999999999,129.56,125.38,4.180000000000007,-3.8799999999999955,128.534,130.77,126.92,3.8500000000000085,-3.2199999999999847,126.026,128.96,124.22,4.740000000000009,-3.960000000000008,126.944,129.43,125.26,4.170000000000002,-2.940000000000012,1962270,2284817,1681299,603518,-67519
2018-07-01,126.9775,129.08,125.06,4.02000000000001,2.0200000000000102,128.1175,130.26,126.71,3.549999999999997,2.7199999999999847,125.7875,127.91,124.34,3.569999999999993,3.569999999999993,127.2075,130.16,124.52,5.640000000000001,5.640000000000001,1849843,2635437,1345846,1289591,1289591
2018-07-08,130.524,131.24,130.07,1.170000000000016,1.1500000000000057,131.15,131.44,130.63,0.8100000000000023,0.009999999999990905,129.878,130.41,129.26,1.1500000000000057,0.1699999999999875,130.63,131.01,129.85,1.1599999999999966,0.060000000000002274,1544757,2269708,843578,1426130,-825518
2018-07-15,131.494,133.05,130.13,2.920000000000016,2.920000000000016,133.052,134.12,130.94,3.180000000000007,2.1100000000000136,131.004,132.07,129.9,2.1699999999999875,1.9699999999999989,132.37199999999999,133.2,130.45,2.75,1.5800000000000125,1668799,2127714,1224349,903365,273442
2018-07-22,130.51999999999998,132.17,128.29,3.8799999999999955,-3.719999999999999,131.608,133.66,128.47,5.189999999999998,-3.8400000000000034,128.156,130.77,125.69,5.0800000000000125,-3.0800000000000125,129.39000000000001,131.5,125.91,5.590000000000003,-4.110000000000014,2523671,3871104,1960497,1910607,-1830969
2018-07-29,127.666,129.11,126.21,2.90000000000002,2.299999999999997,129.07,129.51,128.06,1.4499999999999886,1.4499999999999886,126.714,127.58,125.7,1.8799999999999955,1.7000000000000028,128.462,129.28,127.84,1.4399999999999977,1.4399999999999977,1758093,2321718,1326507,995211,400269
2018-08-05,122.634,125.31,120.57,4.740000000000009,-4.659999999999997,123.69800000000001,126.83,121.45,5.3799999999999955,-5.3799999999999955,121.148,123.96,119.77,4.189999999999998,-4.059999999999988,121.494,124.43,120.16,4.27000000000001,-3.970000000000013,2790726,3859026,1713025,2146001,-2146001
2018-08-12,121.83800000000001,123.84,120.56,3.280000000000001,2.3299999999999983,122.85,124.52,121.02,3.5,2.519999999999996,121.264,123.63,119.32,4.310000000000002,2.789999999999992,122.488,124.4,120.43,3.969999999999999,2.7900000000000063,2369257,2652814,2115688,537126,277043
2018-08-19,123.736,124.43,122.58,1.8500000000000085,-0.75,124.494,125.64,123.59,2.049999999999997,-0.9399999999999977,123.16199999999999,124.36,122.02,2.3400000000000034,-0.7800000000000011,123.69,125.16,122.18,2.9799999999999898,-0.8699999999999903,1683279,2488358,1269859,1218499,-1218499
2018-08-26,125.52250000000001,126.86,124.31,2.549999999999997,1.7600000000000051,126.8375,127.76,125.27,2.490000000000009,2.0,124.91999999999999,126.21,123.57,2.6400000000000006,2.6400000000000006,126.0775,126.95,124.68,2.269999999999996,1.789999999999992,2217035,3105275,1698237,1407038,551471
2018-09-02,125.804,127.08,125.01,2.069999999999993,0.9699999999999989,126.66,128.04,125.65,2.3899999999999864,1.3199999999999932,124.912,126.7,123.56,3.1400000000000006,1.6400000000000006,126.166,127.68,124.98,2.700000000000003,1.1300000000000097,2908518,4017439,2069213,1948226,1948226
