Date,WTT_Open_average,WTT_Open_max,WTT_Open_min,WTT_Open_volatility,WTT_Open_change,WTT_High_average,WTT_High_max,WTT_High_min,WTT_High_volatility,WTT_High_change,WTT_Low_average,WTT_Low_max,WTT_Low_min,WTT_Low_volatility,WTT_Low_change,WTT_Close_average,WTT_Close_max,WTT_Close_min,WTT_Close_volatility,WTT_Close_change,WTT_Volume_average,WTT_Volume_max,WTT_Volume_min,WTT_Volume_volatility,WTT_Volume_change
2018-01-14,2.386,2.48,2.24,0.23999999999999977,-0.23999999999999977,2.43,2.5,2.35,0.1499999999999999,-0.1499999999999999,2.3320000000000003,2.44,2.22,0.21999999999999975,-0.19999999999999973,2.35,2.45,2.22,0.22999999999999998,-0.15000000000000036,7035,13228,3303,9925,-3439
2018-01-21,2.23,2.28,2.15,0.1299999999999999,-0.029999999999999805,2.266,2.3,2.24,0.05999999999999961,-0.04999999999999982,2.1799999999999997,2.26,2.11,0.1499999999999999,-0.06999999999999984,2.2278,2.26,2.2,0.05999999999999961,-0.04999999999999982,5073,11393,1553,9840,-480
2018-01-28,2.26,2.29,2.22,0.06999999999999984,-0.06999999999999984,2.278,2.29,2.27,0.020000000000000018,-0.010000000000000231,2.208,2.24,2.18,0.06000000000000005,-0.020000000000000018,2.2479999999999998,2.26,2.22,0.03999999999999959,0.0,5003,13296,1144,12152,-8407
2018-02-04,2.222,2.26,2.18,0.07999999999999963,-0.06000000000000005,2.2680000000000002,2.32,2.22,0.09999999999999964,-0.09999999999999964,2.1916,2.248,2.11,0.13800000000000034,-0.13000000000000034,2.2016,2.27,2.11,0.16000000000000014,-0.16000000000000014,3446,3968,2801,1167,485
2018-02-11,2.1475,2.18,2.1,0.08000000000000007,0.08000000000000007,2.2075,2.23,2.18,0.04999999999999982,-0.020000000000000018,2.125,2.14,2.1,0.040000000000000036,0.040000000000000036,2.1550000000000002,2.17,2.14,0.029999999999999805,-0.020000000000000018,3934,6632,2150,4482,-4243
2018-02-18,2.152,2.19,2.1,0.08999999999999986,0.08000000000000007,2.178,2.19,2.17,0.020000000000000018,0.010000000000000231,2.112,2.14,2.08,0.06000000000000005,0.029999999999999805,2.144,2.18,2.11,0.07000000000000028,0.009999999999999787,3037,6311,446,5865,565
2018-02-25,2.126,2.15,2.1,0.04999999999999982,0.0,2.148,2.17,2.13,0.040000000000000036,-0.029999999999999805,2.096,2.12,2.07,0.050000000000000266,-0.050000000000000266,2.1098,2.13,2.079,0.05099999999999971,-0.040999999999999925,2758,6805,773,6032,-2348
2018-03-04,2.16,2.25,2.08,0.16999999999999993,0.1499999999999999,2.214,2.28,2.14,0.13999999999999968,0.13999999999999968,2.15,2.23,2.07,0.16000000000000014,0.16000000000000014,2.196,2.28,2.1,0.17999999999999972,0.17999999999999972,6437,10966,1028,9938,932
2018-03-11,2.334,2.35,2.31,0.040000000000000036,0.040000000000000036,2.37,2.39,2.35,0.040000000000000036,0.020000000000000018,2.306,2.34,2.25,0.08999999999999986,0.08999999999999986,2.354,2.39,2.32,0.07000000000000028,0.07000000000000028,14636,27575,2120,25455,5010
2018-03-18,2.446,2.52,2.34,0.18000000000000016,0.1200000000000001,2.484,2.56,2.42,0.14000000000000012,0.10000000000000009,2.416,2.5,2.32,0.18000000000000016,0.15000000000000036,2.456,2.51,2.36,0.1499999999999999,0.13500000000000023,5947,8185,2683,5502,-440
2018-03-25,2.405,2.48,2.3,0.18000000000000016,-0.10000000000000009,2.4425,2.49,2.38,0.11000000000000032,-0.11000000000000032,2.3375,2.48,2.28,0.20000000000000018,-0.18999999999999995,2.3825000000000003,2.49,2.29,0.20000000000000018,-0.20000000000000018,8310,14624,1098,13526,1962
2018-04-01,2.324,2.37,2.29,0.08000000000000007,0.06000000000000005,2.364,2.39,2.33,0.06000000000000005,-0.020000000000000018,2.308,2.34,2.29,0.04999999999999982,0.04999999999999982,2.33,2.37,2.3,0.07000000000000028,0.040000000000000036,3407,7184,1205,5979,-3935
2018-04-08,2.358,2.39,2.31,0.08000000000000007,-0.06999999999999984,2.366,2.39,2.31,0.08000000000000007,-0.06999999999999984,2.322,2.35,2.29,0.06000000000000005,-0.040000000000000036,2.338,2.37,2.29,0.08000000000000007,-0.06000000000000005,2913,6566,610,5956,4853
2018-04-15,2.282,2.3,2.25,0.04999999999999982,0.0,2.3,2.31,2.29,0.020000000000000018,0.0,2.264,2.28,2.25,0.029999999999999805,0.029999999999999805,2.2772,2.296,2.25,0.04599999999999982,0.040000000000000036,3467,7236,464,6772,907
2018-04-22,2.266,2.28,2.25,0.029999999999999805,-0.009999999999999787,2.268,2.28,2.25,0.029999999999999805,-0.009999999999999787,2.2399999999999998,2.27,2.19,0.08000000000000007,-0.08000000000000007,2.262,2.27,2.25,0.020000000000000018,0.0,6180,11574,994,10580,4103
2018-04-29,2.262,2.27,2.25,0.020000000000000018,0.020000000000000018,2.264,2.27,2.25,0.020000000000000018,0.020000000000000018,2.226,2.25,2.16,0.08999999999999986,0.08999999999999986,2.258,2.27,2.24,0.029999999999999805,0.009999999999999787,3207,10114,491,9623,1091
2018-05-06,2.338,2.4,2.26,0.14000000000000012,0.14000000000000012,2.3818,2.42,2.349,0.07099999999999973,0.07099999999999973,2.312,2.36,2.26,0.10000000000000009,0.10000000000000009,2.3718,2.42,2.34,0.08000000000000007,0.07099999999999973,4573,8335,468,7867,3497
