Date,GORO_Open_average,GORO_Open_max,GORO_Open_min,GORO_Open_volatility,GORO_Open_change,GORO_High_average,GORO_High_max,GORO_High_min,GORO_High_volatility,GORO_High_change,GORO_Low_average,GORO_Low_max,GORO_Low_min,GORO_Low_volatility,GORO_Low_change,GORO_Close_average,GORO_Close_max,GORO_Close_min,GORO_Close_volatility,GORO_Close_change,GORO_Volume_average,GORO_Volume_max,GORO_Volume_min,GORO_Volume_volatility,GORO_Volume_change
2018-05-20,5.852,6.06,5.61,0.4499999999999993,0.17999999999999972,5.982,6.19,5.81,0.3800000000000008,0.3100000000000005,5.76,6.02,5.6,0.41999999999999993,0.33999999999999986,5.898,6.11,5.63,0.4800000000000004,0.3000000000000007,54293,76290,35185,41105,10316
2018-05-27,6.2325,6.37,6.11,0.2599999999999998,0.14999999999999947,6.385,6.44,6.34,0.10000000000000053,-0.04999999999999982,6.145,6.19,6.1,0.09000000000000075,0.05000000000000071,6.2225,6.3,6.17,0.1299999999999999,-0.1200000000000001,69023,94195,50232,43963,16673
2018-06-03,6.112,6.23,6.07,0.16000000000000014,-0.16000000000000014,6.188,6.23,6.13,0.10000000000000053,-0.10000000000000053,6.044,6.1,5.96,0.13999999999999968,-0.019999999999999574,6.092,6.13,6.05,0.08000000000000007,-0.0600000000000005,49289,71092,37556,33536,-10265
2018-06-10,6.132,6.3,6.02,0.28000000000000025,0.28000000000000025,6.264,6.66,6.08,0.5800000000000001,0.5800000000000001,6.072,6.23,5.99,0.2400000000000002,0.2400000000000002,6.244,6.66,6.04,0.6200000000000001,0.6200000000000001,145640,492698,33779,458919,440551
2018-06-17,6.4639999999999995,6.56,6.29,0.2699999999999996,0.08999999999999986,6.614,6.87,6.48,0.3899999999999997,0.3899999999999997,6.358,6.51,6.16,0.34999999999999964,0.34999999999999964,6.538,6.86,6.29,0.5700000000000003,0.5700000000000003,182827,667474,48662,618812,599585
2018-06-24,6.706,6.82,6.61,0.20999999999999996,-0.04999999999999982,6.796,6.91,6.7,0.20999999999999996,-0.0699999999999994,6.552,6.62,6.51,0.11000000000000032,0.04999999999999982,6.666,6.82,6.59,0.23000000000000043,-0.040000000000000036,88340,111483,65752,45731,-411
2018-07-01,6.7575,7.03,6.59,0.4400000000000004,0.4400000000000004,6.9325,7.14,6.69,0.4499999999999993,0.4499999999999993,6.7275,6.93,6.58,0.34999999999999964,0.34999999999999964,6.875,7.13,6.59,0.54,0.54,74649,88603,61072,27531,27531
2018-07-08,7.098,7.21,7.02,0.1900000000000004,-0.11000000000000032,7.19,7.25,7.13,0.1200000000000001,-0.10000000000000053,6.97,7.06,6.82,0.23999999999999932,-0.23999999999999932,7.03,7.1,6.89,0.20999999999999996,-0.16999999999999993,59618,68487,47397,21090,-1116
2018-07-15,7.102,7.25,6.99,0.2599999999999998,0.1299999999999999,7.264,7.33,7.21,0.1200000000000001,-0.04999999999999982,7.0600000000000005,7.15,6.95,0.20000000000000018,0.1200000000000001,7.15,7.23,7.09,0.14000000000000057,0.0,71598,110968,40002,70966,29913
2018-07-22,6.908,7.12,6.55,0.5700000000000003,-0.5700000000000003,6.968,7.13,6.73,0.39999999999999947,-0.39999999999999947,6.6979999999999995,6.85,6.47,0.3799999999999999,-0.35000000000000053,6.7620000000000005,7.0,6.49,0.5099999999999998,-0.5099999999999998,80063,91045,64690,26355,-12065
2018-07-29,6.16,6.55,5.31,1.2400000000000002,-0.6499999999999995,6.34,6.72,5.84,0.8799999999999999,-0.8399999999999999,5.834,6.53,5.25,1.2800000000000002,-0.8599999999999994,5.994,6.61,5.32,1.29,-0.8799999999999999,77222,123577,47279,76298,759
2018-08-05,5.648,5.77,5.56,0.20999999999999996,-0.07000000000000028,5.748,5.79,5.66,0.1299999999999999,-0.009999999999999787,5.586,5.61,5.56,0.05000000000000071,-0.040000000000000036,5.65,5.69,5.61,0.08000000000000007,0.010000000000000675,51229,82536,30736,51800,-18478
2018-08-12,5.296,5.66,4.93,0.7300000000000004,-0.7300000000000004,5.4079999999999995,5.72,5.1,0.6200000000000001,-0.6200000000000001,5.11,5.35,4.93,0.41999999999999993,-0.3700000000000001,5.172,5.41,4.94,0.46999999999999975,-0.35000000000000053,95593,198241,54082,144159,109094
2018-08-19,5.136,5.22,5.09,0.1299999999999999,0.0,5.222,5.3,5.09,0.20999999999999996,0.1200000000000001,5.03,5.13,4.89,0.2400000000000002,0.23000000000000043,5.156,5.26,5.03,0.22999999999999954,0.13999999999999968,52039,74655,35817,38838,-27000
2018-08-26,5.258,5.34,5.2,0.13999999999999968,-0.019999999999999574,5.332,5.39,5.29,0.09999999999999964,-0.08999999999999986,5.1739999999999995,5.26,5.11,0.14999999999999947,-0.14999999999999947,5.228,5.28,5.16,0.1200000000000001,-0.1200000000000001,39556,63007,23584,39423,-9291
2018-09-02,5.0649999999999995,5.13,5.0,0.1299999999999999,-0.1299999999999999,5.1274999999999995,5.21,5.04,0.16999999999999993,-0.08999999999999986,4.9625,5.01,4.93,0.08000000000000007,0.0,5.0200000000000005,5.08,4.94,0.13999999999999968,-0.08999999999999986,37115,62332,22453,39879,-37395
2018-09-09,5.002,5.18,4.78,0.39999999999999947,0.08000000000000007,5.098,5.18,4.98,0.1999999999999993,0.10000000000000053,4.884,5.04,4.74,0.2999999999999998,0.2999999999999998,5.002,5.11,4.84,0.27000000000000046,0.20000000000000018,43931,59277,31073,28204,-14418
2018-09-16,5.142,5.2,5.09,0.11000000000000032,0.009999999999999787,5.236,5.32,5.12,0.20000000000000018,0.1200000000000001,5.066,5.14,4.92,0.21999999999999975,0.13999999999999968,5.132,5.17,5.08,0.08999999999999986,0.03000000000000025,138534,463538,49528,414010,409835
2018-09-23,5.062,5.11,4.99,0.1200000000000001,-0.08000000000000007,5.172,5.26,5.1,0.16000000000000014,-0.08000000000000007,5.0200000000000005,5.07,4.98,0.08999999999999986,-0.03000000000000025,5.07,5.14,5.0,0.13999999999999968,0.0699999999999994,47745,60553,28776,31777,6182
2018-09-30,5.136,5.22,5.06,0.16000000000000014,0.05999999999999961,5.2059999999999995,5.29,5.14,0.15000000000000036,0.09999999999999964,5.072,5.11,5.02,0.09000000000000075,0.09000000000000075,5.118,5.22,5.02,0.20000000000000018,0.13000000000000078,34011,56139,19672,36467,-11161
2018-10-07,5.24,5.56,5.0,0.5599999999999996,0.5599999999999996,5.4399999999999995,5.79,5.21,0.5800000000000001,0.5300000000000002,5.162,5.42,5.0,0.41999999999999993,0.41999999999999993,5.362,5.74,5.13,0.6100000000000003,0.4900000000000002,73283,93539,58028,35511,5300
2018-10-14,6.006,6.31,5.81,0.5,-0.040000000000000036,6.186,6.42,5.97,0.4500000000000002,-0.29000000000000004,5.866,5.98,5.77,0.21000000000000085,-0.08000000000000007,6.0440000000000005,6.28,5.83,0.4500000000000002,-0.3200000000000003,78944,111016,49939,61077,16030
2018-10-21,5.868,6.18,5.42,0.7599999999999998,-0.5600000000000005,5.916,6.18,5.63,0.5499999999999998,-0.35000000000000053,5.632,5.88,5.39,0.4900000000000002,-0.3799999999999999,5.704,5.94,5.43,0.5100000000000007,-0.34999999999999964,49967,67483,27612,39871,14753
2018-10-28,4.962,5.51,4.42,1.0899999999999999,-1.0599999999999996,5.036,5.55,4.45,1.0999999999999996,-1.0999999999999996,4.664,5.28,4.17,1.1100000000000003,-1.1100000000000003,4.71,5.35,4.18,1.17,-1.17,73297,97737,41570,56167,35591
2018-11-04,4.174,4.2,4.15,0.04999999999999982,0.0,4.2379999999999995,4.3,4.17,0.1299999999999999,-0.09999999999999964,4.083,4.175,4.02,0.15500000000000025,-0.11500000000000021,4.168,4.24,4.1,0.14000000000000057,-0.11000000000000032,51521,72679,25570,47109,-14772
2018-11-11,3.946,4.08,3.84,0.2400000000000002,-0.18000000000000016,3.988,4.11,3.95,0.16000000000000014,-0.16000000000000014,3.86,3.92,3.81,0.10999999999999988,-0.020000000000000018,3.916,3.97,3.86,0.11000000000000032,-0.050000000000000266,83844,199902,47219,152683,152683
2018-11-18,3.885,3.98,3.77,0.20999999999999996,0.03000000000000025,3.94,3.98,3.91,0.06999999999999984,-0.040000000000000036,3.8,3.87,3.75,0.1200000000000001,-0.06000000000000005,3.865,3.93,3.77,0.16000000000000014,-0.0900000000000003,37564,52130,23222,28908,-20995
2018-11-25,3.78,3.86,3.69,0.16999999999999993,-0.11999999999999966,3.86,3.9,3.83,0.06999999999999984,-0.04999999999999982,3.708,3.82,3.61,0.20999999999999996,-0.13999999999999968,3.788,3.82,3.69,0.1299999999999999,0.0,62222,143071,25096,117975,101992
2018-12-02,3.86,3.91,3.78,0.13000000000000034,-0.07000000000000028,3.9775,4.04,3.88,0.16000000000000014,0.1200000000000001,3.7725,3.82,3.72,0.09999999999999964,-0.009999999999999787,3.8425000000000002,3.89,3.75,0.14000000000000012,0.010000000000000231,48131,60206,41370,18836,5517
2018-12-09,3.922,3.97,3.89,0.08000000000000007,0.08000000000000007,3.981,4.01,3.95,0.05999999999999961,0.04499999999999993,3.888,3.94,3.84,0.10000000000000009,0.0900000000000003,3.932,3.99,3.89,0.10000000000000009,0.06999999999999984,30871,38953,22483,16470,6695
2018-12-16,4.026,4.18,3.93,0.24999999999999956,0.04999999999999982,4.12,4.2,4.02,0.1800000000000006,-0.08000000000000007,3.878,4.04,3.74,0.2999999999999998,-0.14000000000000012,3.942,4.17,3.74,0.4299999999999997,-0.25,258728,1027780,56178,971602,963907
2018-12-23,3.935,4.0,3.81,0.18999999999999995,0.18000000000000016,4.035,4.11,3.99,0.1200000000000001,0.07000000000000028,3.85,3.87,3.81,0.06000000000000005,0.06000000000000005,3.9175,3.96,3.89,0.06999999999999984,0.0,56777,85336,43046,42290,42290
2018-12-30,4.02,4.11,3.85,0.26000000000000023,0.24999999999999956,4.1225000000000005,4.19,4.0,0.1900000000000004,0.1900000000000004,3.9375,4.05,3.73,0.31999999999999984,0.31999999999999984,4.095,4.15,4.0,0.15000000000000036,0.13999999999999968,62831,103119,27236,75883,-30147
2019-01-06,4.25,4.35,4.13,0.21999999999999975,0.16999999999999993,4.352,4.44,4.18,0.2600000000000007,0.20999999999999996,4.2059999999999995,4.3,4.08,0.21999999999999975,0.20999999999999996,4.322,4.41,4.16,0.25,0.16999999999999993,61568,79909,47225,32684,-22589
2019-01-13,4.28,4.35,4.23,0.11999999999999922,-0.11999999999999922,4.33,4.35,4.3,0.04999999999999982,-0.02999999999999936,4.233,4.25,4.22,0.03000000000000025,-0.019999999999999574,4.282,4.31,4.25,0.05999999999999961,-0.019999999999999574,40221,65073,25670,39403,32088
2019-01-20,4.3149999999999995,4.38,4.26,0.1200000000000001,0.1200000000000001,4.385,4.52,4.31,0.20999999999999996,0.20999999999999996,4.2825,4.38,4.22,0.16000000000000014,0.16000000000000014,4.3575,4.49,4.27,0.22000000000000064,0.22000000000000064,43950,65752,29927,35825,27186
2019-01-27,4.54,4.61,4.46,0.15000000000000036,-0.11000000000000032,4.618,4.75,4.57,0.17999999999999972,0.17999999999999972,4.462,4.48,4.44,0.040000000000000036,0.019999999999999574,4.55,4.75,4.49,0.2599999999999998,0.2599999999999998,54991,88803,39022,49781,-49781
2019-02-03,4.568,4.65,4.5,0.15000000000000036,-0.15000000000000036,4.6259999999999994,4.72,4.58,0.13999999999999968,-0.1299999999999999,4.51,4.62,4.42,0.20000000000000018,-0.1200000000000001,4.5760000000000005,4.65,4.51,0.14000000000000057,-0.08000000000000007,36826,46114,18127,27987,-6848
2019-02-10,4.538,4.57,4.49,0.08000000000000007,0.040000000000000036,4.564,4.58,4.55,0.03000000000000025,-0.009999999999999787,4.486,4.53,4.45,0.08000000000000007,-0.03000000000000025,4.524,4.56,4.47,0.08999999999999986,-0.009999999999999787,37664,48030,30871,17159,5376
2019-02-17,4.7575,4.86,4.62,0.2400000000000002,0.2400000000000002,4.890000000000001,5.08,4.69,0.3899999999999997,0.3899999999999997,4.69,4.82,4.61,0.20999999999999996,0.20999999999999996,4.8149999999999995,4.9,4.68,0.22000000000000064,0.22000000000000064,62716,71947,53968,17979,13203
2019-02-24,4.7780000000000005,4.91,4.61,0.2999999999999998,-0.2999999999999998,4.864,5.07,4.69,0.3799999999999999,-0.3799999999999999,4.566,4.84,4.22,0.6200000000000001,-0.6200000000000001,4.676,4.91,4.31,0.6000000000000005,-0.5300000000000002,60852,106447,37819,68628,-9642
2019-03-03,4.114,4.28,3.93,0.3500000000000001,-0.3500000000000001,4.164,4.3,4.02,0.28000000000000025,-0.25,3.9819999999999998,4.14,3.81,0.3299999999999996,-0.16999999999999993,4.042,4.22,3.86,0.3599999999999999,-0.20999999999999996,73191,113238,34271,78967,58375
2019-03-10,4.038,4.13,3.92,0.20999999999999996,-0.08000000000000007,4.098,4.23,4.0,0.23000000000000043,-0.040000000000000036,3.988,4.11,3.91,0.20000000000000018,-0.029999999999999805,4.038,4.19,3.93,0.26000000000000023,-0.04999999999999982,273701,1073461,69794,1003667,1001737
2019-03-17,3.97,3.99,3.93,0.06000000000000005,-0.06000000000000005,4.022,4.06,4.0,0.05999999999999961,0.05999999999999961,3.882,3.91,3.82,0.0900000000000003,-0.029999999999999805,3.922,3.95,3.87,0.08000000000000007,-0.08000000000000007,99669,124838,72113,52725,52725
2019-03-24,4.034,4.1,3.97,0.12999999999999945,0.03999999999999959,4.093999999999999,4.2,4.01,0.1900000000000004,-0.1900000000000004,3.946,4.03,3.88,0.15000000000000036,-0.0900000000000003,4.01,4.1,3.93,0.16999999999999948,-0.16999999999999948,133538,196772,68667,128105,-43634
2019-03-31,3.894,3.93,3.83,0.10000000000000009,0.009999999999999787,3.944,3.96,3.92,0.040000000000000036,-0.009999999999999787,3.816,3.86,3.75,0.10999999999999988,0.04999999999999982,3.894,3.92,3.83,0.08999999999999986,0.08999999999999986,100005,130597,67072,63525,-28038
2019-04-07,3.9979999999999998,4.1,3.94,0.1599999999999997,-0.050000000000000266,4.054,4.15,3.96,0.1900000000000004,-0.07000000000000028,3.942,3.99,3.87,0.1200000000000001,-0.08000000000000007,3.986,4.1,3.89,0.20999999999999952,-0.10000000000000009,83544,110240,63023,47217,-47217
2019-04-14,3.86,3.91,3.77,0.14000000000000012,-0.10999999999999988,3.9050000000000002,3.95,3.81,0.14000000000000012,-0.14000000000000012,3.78,3.86,3.65,0.20999999999999996,-0.20999999999999996,3.8525,3.94,3.78,0.16000000000000014,-0.16000000000000014,72046,97274,50425,46849,46849
2019-04-21,3.69,3.81,3.58,0.22999999999999998,-0.10999999999999988,3.772,3.83,3.71,0.1200000000000001,0.020000000000000018,3.634,3.7,3.58,0.1200000000000001,-0.020000000000000018,3.696,3.83,3.6,0.22999999999999998,0.1200000000000001,75887,91619,47788,43831,-3701
2019-04-28,3.66,3.81,3.56,0.25,-0.20999999999999996,3.718,3.81,3.66,0.1499999999999999,-0.1499999999999999,3.6,3.65,3.56,0.08999999999999986,-0.03000000000000025,3.614,3.66,3.58,0.08000000000000007,-0.06000000000000005,152464,409859,84683,325176,-510
2019-05-05,3.5420000000000003,3.7,3.27,0.43000000000000016,-0.33999999999999986,3.568,3.74,3.28,0.4600000000000004,-0.3700000000000001,3.38,3.58,3.18,0.3999999999999999,-0.3999999999999999,3.44,3.7,3.21,0.4900000000000002,-0.43000000000000016,116234,220257,63018,157239,20853
2019-05-12,3.274,3.48,3.14,0.33999999999999986,-0.10000000000000009,3.344,3.51,3.15,0.3599999999999999,-0.3599999999999999,3.156,3.23,2.96,0.27,-0.27,3.222,3.5,2.97,0.5299999999999998,-0.5299999999999998,120207,160996,78269,82727,21808
2019-05-19,2.98,3.11,2.89,0.21999999999999975,-0.10999999999999988,3.038,3.11,2.99,0.11999999999999966,-0.03999999999999959,2.898,2.92,2.86,0.06000000000000005,-0.029999999999999805,2.96,3.03,2.91,0.11999999999999966,-0.009999999999999787,83866,100983,73484,27499,-2613
2019-05-26,2.8525,2.94,2.81,0.1299999999999999,-0.1200000000000001,2.87,2.96,2.81,0.1499999999999999,-0.10999999999999988,2.7525,2.78,2.74,0.03999999999999959,-0.03999999999999959,2.8099999999999996,2.84,2.78,0.06000000000000005,0.0,93475,123824,73875,49949,-24528
2019-06-02,2.95,3.0,2.86,0.14000000000000012,0.06999999999999984,2.9899999999999998,3.01,2.96,0.04999999999999982,0.029999999999999805,2.842,2.89,2.82,0.07000000000000028,0.06000000000000005,2.902,2.97,2.86,0.11000000000000032,-0.029999999999999805,104693,139831,85858,53973,-53973
2019-06-09,3.05,3.23,2.82,0.41000000000000014,0.3900000000000001,3.183,3.36,2.85,0.5099999999999998,0.5099999999999998,2.998,3.2,2.74,0.45999999999999996,0.45999999999999996,3.086,3.25,2.8,0.4500000000000002,0.4500000000000002,115322,143469,75674,67795,24862
2019-06-16,3.196,3.26,3.1,0.1599999999999997,-0.05999999999999961,3.246,3.28,3.17,0.10999999999999988,0.020000000000000018,3.108,3.17,3.05,0.1200000000000001,0.08000000000000007,3.168,3.28,3.08,0.19999999999999973,0.1499999999999999,138257,368300,73184,295116,293575
2019-06-23,3.388,3.59,3.29,0.2999999999999998,-0.029999999999999805,3.51,3.65,3.34,0.31000000000000005,-0.13999999999999968,3.326,3.39,3.27,0.1200000000000001,-0.029999999999999805,3.382,3.48,3.32,0.16000000000000014,-0.10000000000000009,264201,664907,101165,563742,435719
2019-06-30,3.275,3.42,3.19,0.22999999999999998,-0.029999999999999805,3.3525,3.49,3.26,0.23000000000000043,-0.08000000000000007,3.1775,3.27,3.12,0.1499999999999999,-0.029999999999999805,3.26,3.37,3.15,0.2200000000000002,0.08000000000000007,124316,144104,73987,70117,-6587
2019-07-07,3.302,3.39,3.24,0.1499999999999999,-0.009999999999999787,3.36,3.4,3.31,0.08999999999999986,0.020000000000000018,3.24,3.27,3.22,0.04999999999999982,-0.020000000000000018,3.312,3.4,3.23,0.16999999999999993,0.04999999999999982,75046,90096,63356,26740,12310
2019-07-14,3.486,3.74,3.28,0.4600000000000004,0.43000000000000016,3.63,3.9,3.33,0.5699999999999998,0.5699999999999998,3.416,3.58,3.24,0.33999999999999986,0.33999999999999986,3.546,3.77,3.29,0.48,0.3799999999999999,126999,182071,60278,121793,121793
2019-07-21,3.7520000000000002,3.88,3.64,0.23999999999999977,0.05999999999999961,3.838,4.01,3.73,0.2799999999999998,0.08999999999999986,3.636,3.69,3.55,0.14000000000000012,0.06000000000000005,3.726,3.88,3.57,0.31000000000000005,0.020000000000000018,141933,185835,118814,67021,3748
2019-07-28,3.792,3.92,3.58,0.33999999999999986,-0.020000000000000018,3.908,4.03,3.8,0.23000000000000043,-0.23000000000000043,3.658,3.83,3.48,0.3500000000000001,-0.10999999999999988,3.79,3.94,3.59,0.3500000000000001,-0.27,175333,203802,133727,70075,-45207
2019-08-04,3.682,3.79,3.38,0.41000000000000014,-0.3900000000000001,3.726,3.85,3.42,0.43000000000000016,-0.43000000000000016,3.492,3.69,3.23,0.45999999999999996,-0.45999999999999996,3.578,3.77,3.29,0.48,-0.48,203849,298576,154387,144189,32636
2019-08-11,3.3,3.4,3.24,0.1599999999999997,-0.04999999999999982,3.36,3.41,3.31,0.10000000000000009,-0.10000000000000009,3.178,3.21,3.15,0.06000000000000005,-0.020000000000000018,3.258,3.37,3.15,0.2200000000000002,-0.2200000000000002,179894,217881,130944,86937,17079
2019-08-18,3.134,3.17,3.06,0.10999999999999988,0.08000000000000007,3.246,3.3,3.21,0.08999999999999986,0.05999999999999961,3.106,3.15,3.05,0.10000000000000009,0.07000000000000028,3.184,3.3,3.11,0.18999999999999995,0.13999999999999968,135071,143076,123733,19343,-181
2019-08-25,3.384,3.47,3.28,0.1900000000000004,0.04999999999999982,3.472,3.54,3.35,0.18999999999999995,0.1599999999999997,3.322,3.4,3.22,0.17999999999999972,0.1599999999999997,3.396,3.45,3.24,0.20999999999999996,0.16999999999999993,145462,199971,109964,90007,-9222
2019-09-01,3.5675,3.68,3.45,0.22999999999999998,0.22999999999999998,3.6825,3.83,3.57,0.26000000000000023,0.26000000000000023,3.5025,3.53,3.45,0.07999999999999963,0.07999999999999963,3.59,3.63,3.52,0.10999999999999988,0.08000000000000007,118309,131258,109245,22013,-814
2019-09-08,3.684,3.92,3.53,0.3900000000000001,0.1200000000000001,3.796,3.96,3.63,0.33000000000000007,0.20999999999999996,3.57,3.72,3.45,0.27,0.09999999999999964,3.66,3.84,3.52,0.31999999999999984,0.040000000000000036,95811,120456,76485,43971,-4432
2019-09-15,3.7119999999999997,3.84,3.6,0.23999999999999977,-0.029999999999999805,3.81,3.89,3.75,0.14000000000000012,0.020000000000000018,3.616,3.68,3.54,0.14000000000000012,0.06000000000000005,3.718,3.83,3.62,0.20999999999999996,-0.029999999999999805,209652,593704,90037,503667,503667
2019-09-22,3.686,3.85,3.4,0.4500000000000002,-0.3700000000000001,3.762,3.92,3.49,0.4299999999999997,-0.4299999999999997,3.568,3.73,3.34,0.3900000000000001,-0.3500000000000001,3.622,3.87,3.34,0.5300000000000002,-0.5300000000000002,116229,143897,87823,56074,-15946
2019-09-29,3.19,3.28,3.08,0.19999999999999973,0.029999999999999805,3.274,3.37,3.16,0.20999999999999996,0.03000000000000025,3.114,3.24,3.02,0.2200000000000002,0.15000000000000036,3.168,3.28,3.02,0.2599999999999998,0.17000000000000037,142307,193994,100309,93685,-69439
2019-10-06,3.488,3.65,3.27,0.3799999999999999,0.20999999999999996,3.57,3.65,3.48,0.16999999999999993,-0.040000000000000036,3.388,3.49,3.27,0.2200000000000002,0.06000000000000005,3.4819999999999998,3.63,3.33,0.2999999999999998,-0.08000000000000007,121210,199481,64970,134511,-98528
2019-10-13,3.46,3.71,3.34,0.3700000000000001,0.33999999999999986,3.556,3.86,3.38,0.48,0.46999999999999975,3.4059999999999997,3.67,3.28,0.3900000000000001,0.3900000000000001,3.54,3.85,3.33,0.52,0.45999999999999996,98334,161791,57756,104035,84813
2019-10-20,3.934,4.13,3.83,0.2999999999999998,0.22999999999999998,4.022,4.2,3.91,0.29000000000000004,0.28000000000000025,3.86,4.02,3.71,0.3099999999999996,0.3099999999999996,3.948,4.09,3.83,0.2599999999999998,0.21999999999999975,124396,154826,97056,57770,-4142
