Date,Direxion Daily SP Biotech Bull 3XEtf_Open_average,Direxion Daily SP Biotech Bull 3XEtf_Open_max,Direxion Daily SP Biotech Bull 3XEtf_Open_min,Direxion Daily SP Biotech Bull 3XEtf_Open_volatility,Direxion Daily SP Biotech Bull 3XEtf_Open_change,Direxion Daily SP Biotech Bull 3XEtf_High_average,Direxion Daily SP Biotech Bull 3XEtf_High_max,Direxion Daily SP Biotech Bull 3XEtf_High_min,Direxion Daily SP Biotech Bull 3XEtf_High_volatility,Direxion Daily SP Biotech Bull 3XEtf_High_change,Direxion Daily SP Biotech Bull 3XEtf_Low_average,Direxion Daily SP Biotech Bull 3XEtf_Low_max,Direxion Daily SP Biotech Bull 3XEtf_Low_min,Direxion Daily SP Biotech Bull 3XEtf_Low_volatility,Direxion Daily SP Biotech Bull 3XEtf_Low_change,Direxion Daily SP Biotech Bull 3XEtf_Close_average,Direxion Daily SP Biotech Bull 3XEtf_Close_max,Direxion Daily SP Biotech Bull 3XEtf_Close_min,Direxion Daily SP Biotech Bull 3XEtf_Close_volatility,Direxion Daily SP Biotech Bull 3XEtf_Close_change
2018-03-25,79.54,79.54,79.54,0.0,0.0,82.93,82.93,82.93,0.0,0.0,75.91,75.91,75.91,0.0,0.0,79.41,79.41,79.41,0.0,0.0
2018-04-01,70.1,70.1,70.1,0.0,0.0,71.72,71.72,71.72,0.0,0.0,64.6,64.6,64.6,0.0,0.0,66.16,66.16,66.16,0.0,0.0
2018-04-08,85.75,85.75,85.75,0.0,0.0,86.25,86.25,86.25,0.0,0.0,80.35,80.35,80.35,0.0,0.0,82.36,82.36,82.36,0.0,0.0
2018-04-15,81.15,81.15,81.15,0.0,0.0,82.38,82.38,82.38,0.0,0.0,79.06,79.06,79.06,0.0,0.0,80.35,80.35,80.35,0.0,0.0
2018-04-22,77.73,77.73,77.73,0.0,0.0,80.05,80.05,80.05,0.0,0.0,76.7,76.7,76.7,0.0,0.0,79.03,79.03,79.03,0.0,0.0
2018-04-29,72.07,72.07,72.07,0.0,0.0,77.12,77.12,77.12,0.0,0.0,71.72,71.72,71.72,0.0,0.0,75.64,75.64,75.64,0.0,0.0
2018-05-06,79.25,79.25,79.25,0.0,0.0,86.8,86.8,86.8,0.0,0.0,79.05,79.05,79.05,0.0,0.0,86.73,86.73,86.73,0.0,0.0
2018-05-13,92.5,92.5,92.5,0.0,0.0,94.06,94.06,94.06,0.0,0.0,89.57,89.57,89.57,0.0,0.0,92.15,92.15,92.15,0.0,0.0
2018-05-20,89.36,89.36,89.36,0.0,0.0,91.2,91.2,91.2,0.0,0.0,88.25,88.25,88.25,0.0,0.0,90.01,90.01,90.01,0.0,0.0
2018-05-27,98.9,98.9,98.9,0.0,0.0,101.8,101.8,101.8,0.0,0.0,98.18,98.18,98.18,0.0,0.0,101.03,101.03,101.03,0.0,0.0
2018-06-03,98.5,98.5,98.5,0.0,0.0,100.84,100.84,100.84,0.0,0.0,97.67,97.67,97.67,0.0,0.0,99.62,99.62,99.62,0.0,0.0
2018-06-10,101.5,101.5,101.5,0.0,0.0,103.75,103.75,103.75,0.0,0.0,100.8,100.8,100.8,0.0,0.0,102.24,102.24,102.24,0.0,0.0
2018-06-17,108.85,108.85,108.85,0.0,0.0,109.1,109.1,109.1,0.0,0.0,104.61,104.61,104.61,0.0,0.0,107.75,107.75,107.75,0.0,0.0
2018-06-24,93.27,93.27,93.27,0.0,0.0,98.49,98.49,98.49,0.0,0.0,93.0,93.0,93.0,0.0,0.0,94.94,94.94,94.94,0.0,0.0
2018-07-01,103.28,103.28,103.28,0.0,0.0,110.68,110.68,110.68,0.0,0.0,102.93,102.93,102.93,0.0,0.0,110.51,110.51,110.51,0.0,0.0
2018-07-08,111.77,111.77,111.77,0.0,0.0,112.79,112.79,112.79,0.0,0.0,109.8,109.8,109.8,0.0,0.0,111.2,111.2,111.2,0.0,0.0
2018-07-15,109.83,109.83,109.83,0.0,0.0,112.48,112.48,112.48,0.0,0.0,109.1,109.1,109.1,0.0,0.0,109.55,109.55,109.55,0.0,0.0
2018-07-22,101.63,101.63,101.63,0.0,0.0,101.82,101.82,101.82,0.0,0.0,90.08,90.08,90.08,0.0,0.0,92.83,92.83,92.83,0.0,0.0
2018-07-29,96.25,96.25,96.25,0.0,0.0,96.56,96.56,96.56,0.0,0.0,90.69,90.69,90.69,0.0,0.0,91.15,91.15,91.15,0.0,0.0
2018-08-05,92.5,92.5,92.5,0.0,0.0,95.89,95.89,95.89,0.0,0.0,91.75,91.75,91.75,0.0,0.0,92.19,92.19,92.19,0.0,0.0
2018-08-12,88.75,88.75,88.75,0.0,0.0,89.5,89.5,89.5,0.0,0.0,86.22,86.22,86.22,0.0,0.0,89.02,89.02,89.02,0.0,0.0
2018-08-19,95.96,95.96,95.96,0.0,0.0,97.5,97.5,97.5,0.0,0.0,93.63,93.63,93.63,0.0,0.0,95.16,95.16,95.16,0.0,0.0
2018-08-26,106.0,106.0,106.0,0.0,0.0,108.43,108.43,108.43,0.0,0.0,104.64,104.64,104.64,0.0,0.0,107.3,107.3,107.3,0.0,0.0
2018-09-02,94.97,94.97,94.97,0.0,0.0,99.4,99.4,99.4,0.0,0.0,91.72,91.72,91.72,0.0,0.0,95.2,95.2,95.2,0.0,0.0
2018-09-09,94.6,94.6,94.6,0.0,0.0,96.6,96.6,96.6,0.0,0.0,92.54,92.54,92.54,0.0,0.0,93.67,93.67,93.67,0.0,0.0
2018-09-16,97.28,97.28,97.28,0.0,0.0,97.96,97.96,97.96,0.0,0.0,91.72,91.72,91.72,0.0,0.0,92.19,92.19,92.19,0.0,0.0
2018-09-23,92.62,92.62,92.62,0.0,0.0,94.98,94.98,94.98,0.0,0.0,92.0,92.0,92.0,0.0,0.0,93.06,93.06,93.06,0.0,0.0
2018-09-30,81.18,81.18,81.18,0.0,0.0,83.89,83.89,83.89,0.0,0.0,72.6,72.6,72.6,0.0,0.0,77.9,77.9,77.9,0.0,0.0
2018-10-07,66.55,66.55,66.55,0.0,0.0,67.67,67.67,67.67,0.0,0.0,63.0,63.0,63.0,0.0,0.0,66.57,66.57,66.57,0.0,0.0
2018-10-14,69.82,69.82,69.82,0.0,0.0,72.16,72.16,72.16,0.0,0.0,63.19,63.19,63.19,0.0,0.0,63.99,63.99,63.99,0.0,0.0
2018-10-21,50.41,50.41,50.41,0.0,0.0,53.88,53.88,53.88,0.0,0.0,47.25,47.25,47.25,0.0,0.0,51.82,51.82,51.82,0.0,0.0
2018-10-28,58.91,58.91,58.91,0.0,0.0,62.34,62.34,62.34,0.0,0.0,55.16,55.16,55.16,0.0,0.0,58.15,58.15,58.15,0.0,0.0
2018-11-04,56.6,56.6,56.6,0.0,0.0,56.81,56.81,56.81,0.0,0.0,50.4,50.4,50.4,0.0,0.0,51.46,51.46,51.46,0.0,0.0
2018-11-11,43.65,43.65,43.65,0.0,0.0,49.0,49.0,49.0,0.0,0.0,43.25,43.25,43.25,0.0,0.0,48.25,48.25,48.25,0.0,0.0
2018-11-18,43.53,43.53,43.53,0.0,0.0,47.9,47.9,47.9,0.0,0.0,43.43,43.43,43.43,0.0,0.0,45.56,45.56,45.56,0.0,0.0
2018-11-25,48.83,48.83,48.83,0.0,0.0,51.1,51.1,51.1,0.0,0.0,48.16,48.16,48.16,0.0,0.0,51.03,51.03,51.03,0.0,0.0
2018-12-02,48.66,48.66,48.66,0.0,0.0,50.06,50.06,50.06,0.0,0.0,43.45,43.45,43.45,0.0,0.0,44.19,44.19,44.19,0.0,0.0
2018-12-09,42.2,42.2,42.2,0.0,0.0,43.92,43.92,43.92,0.0,0.0,41.08,41.08,41.08,0.0,0.0,41.63,41.63,41.63,0.0,0.0
2018-12-16,29.83,29.83,29.83,0.0,0.0,29.99,29.99,29.99,0.0,0.0,25.21,25.21,25.21,0.0,0.0,25.55,25.55,25.55,0.0,0.0
2018-12-23,30.0,30.0,30.0,0.0,0.0,32.46,32.46,32.46,0.0,0.0,29.09,29.09,29.09,0.0,0.0,30.5,30.5,30.5,0.0,0.0
2018-12-30,33.31,33.31,33.31,0.0,0.0,37.19,37.19,37.19,0.0,0.0,33.04,33.04,33.04,0.0,0.0,37.01,37.01,37.01,0.0,0.0
2019-01-06,47.41,47.41,47.41,0.0,0.0,48.26,48.26,48.26,0.0,0.0,46.27,46.27,46.27,0.0,0.0,47.7,47.7,47.7,0.0,0.0
2019-01-13,49.21,49.21,49.21,0.0,0.0,49.83,49.83,49.83,0.0,0.0,46.75,46.75,46.75,0.0,0.0,49.77,49.77,49.77,0.0,0.0
2019-01-20,45.71,45.71,45.71,0.0,0.0,47.82,47.82,47.82,0.0,0.0,44.32,44.32,44.32,0.0,0.0,47.68,47.68,47.68,0.0,0.0
2019-01-27,49.39,49.39,49.39,0.0,0.0,50.78,50.78,50.78,0.0,0.0,48.2,48.2,48.2,0.0,0.0,50.26,50.26,50.26,0.0,0.0
2019-02-03,45.53,45.53,45.53,0.0,0.0,48.07,48.07,48.07,0.0,0.0,45.37,45.37,45.37,0.0,0.0,47.77,47.77,47.77,0.0,0.0
2019-02-10,51.77,51.77,51.77,0.0,0.0,54.66,54.66,54.66,0.0,0.0,51.4,51.4,51.4,0.0,0.0,54.65,54.65,54.65,0.0,0.0
2019-02-17,50.68,50.68,50.68,0.0,0.0,53.06,53.06,53.06,0.0,0.0,49.76,49.76,49.76,0.0,0.0,52.85,52.85,52.85,0.0,0.0
2019-02-24,60.93,60.93,60.93,0.0,0.0,64.2,64.2,64.2,0.0,0.0,59.7,59.7,59.7,0.0,0.0,64.16,64.16,64.16,0.0,0.0
2019-03-03,50.92,50.92,50.92,0.0,0.0,54.03,54.03,54.03,0.0,0.0,50.49,50.49,50.49,0.0,0.0,53.2,53.2,53.2,0.0,0.0
2019-03-10,61.96,61.96,61.96,0.0,0.0,62.93,62.93,62.93,0.0,0.0,61.38,61.38,61.38,0.0,0.0,62.26,62.26,62.26,0.0,0.0
2019-03-17,61.99,61.99,61.99,0.0,0.0,62.52,62.52,62.52,0.0,0.0,54.86,54.86,54.86,0.0,0.0,54.93,54.93,54.93,0.0,0.0
2019-03-24,57.9,57.9,57.9,0.0,0.0,60.18,60.18,60.18,0.0,0.0,57.47,57.47,57.47,0.0,0.0,59.88,59.88,59.88,0.0,0.0
2019-03-31,63.1,63.1,63.1,0.0,0.0,66.46,66.46,66.46,0.0,0.0,63.0,63.0,63.0,0.0,0.0,66.21,66.21,66.21,0.0,0.0
2019-04-07,61.93,61.93,61.93,0.0,0.0,62.08,62.08,62.08,0.0,0.0,57.16,57.16,57.16,0.0,0.0,58.07,58.07,58.07,0.0,0.0
2019-04-14,48.67,48.67,48.67,0.0,0.0,49.7,49.7,49.7,0.0,0.0,44.23,44.23,44.23,0.0,0.0,47.84,47.84,47.84,0.0,0.0
2019-04-21,50.29,50.29,50.29,0.0,0.0,52.4,52.4,52.4,0.0,0.0,49.46,49.46,49.46,0.0,0.0,52.25,52.25,52.25,0.0,0.0
2019-04-28,47.63,47.63,47.63,0.0,0.0,50.5,50.5,50.5,0.0,0.0,47.12,47.12,47.12,0.0,0.0,50.4,50.4,50.4,0.0,0.0
2019-05-05,45.78,45.78,45.78,0.0,0.0,46.69,46.69,46.69,0.0,0.0,43.2,43.2,43.2,0.0,0.0,46.02,46.02,46.02,0.0,0.0
2019-05-12,43.64,43.64,43.64,0.0,0.0,45.49,45.49,45.49,0.0,0.0,42.81,42.81,42.81,0.0,0.0,43.3,43.3,43.3,0.0,0.0
2019-05-19,42.82,42.82,42.82,0.0,0.0,44.33,44.33,44.33,0.0,0.0,42.53,42.53,42.53,0.0,0.0,43.61,43.61,43.61,0.0,0.0
2019-05-26,38.75,38.75,38.75,0.0,0.0,39.92,39.92,39.92,0.0,0.0,38.08,38.08,38.08,0.0,0.0,38.09,38.09,38.09,0.0,0.0
2019-06-02,41.32,41.32,41.32,0.0,0.0,43.58,43.58,43.58,0.0,0.0,40.26,40.26,40.26,0.0,0.0,43.37,43.37,43.37,0.0,0.0
2019-06-09,42.96,42.96,42.96,0.0,0.0,43.06,43.06,43.06,0.0,0.0,40.8,40.8,40.8,0.0,0.0,40.86,40.86,40.86,0.0,0.0
2019-06-16,48.66,48.66,48.66,0.0,0.0,49.61,49.61,49.61,0.0,0.0,46.47,46.47,46.47,0.0,0.0,49.57,49.57,49.57,0.0,0.0
2019-06-23,47.75,47.75,47.75,0.0,0.0,50.46,50.46,50.46,0.0,0.0,47.56,47.56,47.56,0.0,0.0,50.19,50.19,50.19,0.0,0.0
2019-06-30,51.07,51.07,51.07,0.0,0.0,51.97,51.97,51.97,0.0,0.0,48.75,48.75,48.75,0.0,0.0,48.98,48.98,48.98,0.0,0.0
2019-07-07,47.06,47.06,47.06,0.0,0.0,47.46,47.46,47.46,0.0,0.0,45.39,45.39,45.39,0.0,0.0,46.55,46.55,46.55,0.0,0.0
2019-07-14,48.55,48.55,48.55,0.0,0.0,48.61,48.61,48.61,0.0,0.0,45.86,45.86,45.86,0.0,0.0,45.95,45.95,45.95,0.0,0.0
2019-07-21,44.05,44.05,44.05,0.0,0.0,46.08,46.08,46.08,0.0,0.0,44.03,44.03,44.03,0.0,0.0,45.99,45.99,45.99,0.0,0.0
2019-07-28,45.91,45.91,45.91,0.0,0.0,46.11,46.11,46.11,0.0,0.0,42.18,42.18,42.18,0.0,0.0,43.25,43.25,43.25,0.0,0.0
2019-08-04,43.35,43.35,43.35,0.0,0.0,44.45,44.45,44.45,0.0,0.0,41.5,41.5,41.5,0.0,0.0,42.88,42.88,42.88,0.0,0.0
2019-08-11,38.29,38.29,38.29,0.0,0.0,40.3,40.3,40.3,0.0,0.0,37.91,37.91,37.91,0.0,0.0,40.22,40.22,40.22,0.0,0.0
2019-08-18,38.49,38.49,38.49,0.0,0.0,39.99,39.99,39.99,0.0,0.0,35.22,35.22,35.22,0.0,0.0,35.7,35.7,35.7,0.0,0.0
2019-08-25,38.2,38.2,38.2,0.0,0.0,38.46,38.46,38.46,0.0,0.0,36.04,36.04,36.04,0.0,0.0,36.87,36.87,36.87,0.0,0.0
2019-09-01,36.8,36.8,36.8,0.0,0.0,37.36,37.36,37.36,0.0,0.0,35.31,35.31,35.31,0.0,0.0,35.4,35.4,35.4,0.0,0.0
2019-09-08,39.8,39.8,39.8,0.0,0.0,40.98,40.98,40.98,0.0,0.0,39.05,39.05,39.05,0.0,0.0,39.34,39.34,39.34,0.0,0.0
2019-09-15,39.89,39.89,39.89,0.0,0.0,40.58,40.58,40.58,0.0,0.0,38.51,38.51,38.51,0.0,0.0,39.58,39.58,39.58,0.0,0.0
2019-09-22,32.23,32.23,32.23,0.0,0.0,33.81,33.81,33.81,0.0,0.0,30.48,30.48,30.48,0.0,0.0,31.14,31.14,31.14,0.0,0.0
2019-09-29,31.42,31.42,31.42,0.0,0.0,32.6,32.6,32.6,0.0,0.0,29.78,29.78,29.78,0.0,0.0,31.45,31.45,31.45,0.0,0.0
2019-10-06,31.21,31.21,31.21,0.0,0.0,32.45,32.45,32.45,0.0,0.0,31.11,31.11,31.11,0.0,0.0,31.61,31.61,31.61,0.0,0.0
2019-10-13,34.6,34.6,34.6,0.0,0.0,35.11,35.11,35.11,0.0,0.0,32.32,32.32,32.32,0.0,0.0,33.46,33.46,33.46,0.0,0.0
2019-10-20,35.02,35.02,35.02,0.0,0.0,37.3,37.3,37.3,0.0,0.0,34.83,34.83,34.83,0.0,0.0,36.94,36.94,36.94,0.0,0.0
2019-10-27,37.76,37.76,37.76,0.0,0.0,40.0,40.0,40.0,0.0,0.0,37.25,37.25,37.25,0.0,0.0,40.0,40.0,40.0,0.0,0.0
2019-11-03,37.22,37.22,37.22,0.0,0.0,40.5,40.5,40.5,0.0,0.0,36.2,36.2,36.2,0.0,0.0,40.36,40.36,40.36,0.0,0.0
2019-11-10,40.36,40.36,40.36,0.0,0.0,41.41,41.41,41.41,0.0,0.0,39.93,39.93,39.93,0.0,0.0,41.4,41.4,41.4,0.0,0.0
2019-11-17,46.16,46.16,46.16,0.0,0.0,46.66,46.66,46.66,0.0,0.0,44.58,44.58,44.58,0.0,0.0,46.35,46.35,46.35,0.0,0.0
2019-11-24,54.49,54.49,54.49,0.0,0.0,55.87,55.87,55.87,0.0,0.0,54.33,54.33,54.33,0.0,0.0,55.15,55.15,55.15,0.0,0.0
2019-12-01,55.5,55.5,55.5,0.0,0.0,56.66,56.66,56.66,0.0,0.0,55.05,55.05,55.05,0.0,0.0,56.44,56.44,56.44,0.0,0.0
2019-12-08,57.89,57.89,57.89,0.0,0.0,60.32,60.32,60.32,0.0,0.0,56.96,56.96,56.96,0.0,0.0,58.05,58.05,58.05,0.0,0.0
2019-12-15,60.23,60.23,60.23,0.0,0.0,60.53,60.53,60.53,0.0,0.0,59.02,59.02,59.02,0.0,0.0,60.41,60.41,60.41,0.0,0.0
2019-12-22,62.71,62.71,62.71,0.0,0.0,62.85,62.85,62.85,0.0,0.0,58.7,58.7,58.7,0.0,0.0,59.31,59.31,59.31,0.0,0.0
2019-12-29,54.0,54.0,54.0,0.0,0.0,55.58,55.58,55.58,0.0,0.0,52.98,52.98,52.98,0.0,0.0,54.17,54.17,54.17,0.0,0.0
