Date,MSBF_Open_average,MSBF_Open_max,MSBF_Open_min,MSBF_Open_volatility,MSBF_Open_change,MSBF_High_average,MSBF_High_max,MSBF_High_min,MSBF_High_volatility,MSBF_High_change,MSBF_Low_average,MSBF_Low_max,MSBF_Low_min,MSBF_Low_volatility,MSBF_Low_change,MSBF_Close_average,MSBF_Close_max,MSBF_Close_min,MSBF_Close_volatility,MSBF_Close_change,MSBF_Volume_average,MSBF_Volume_max,MSBF_Volume_min,MSBF_Volume_volatility,MSBF_Volume_change
2018-01-14,17.6325,17.73,17.5,0.23000000000000043,-0.09999999999999787,17.695,17.73,17.65,0.08000000000000185,-0.05000000000000071,17.5625,17.7,17.5,0.1999999999999993,-0.14999999999999858,17.6425,17.7,17.55,0.14999999999999858,-0.14999999999999858,12514,39315,809,38506,7802
2018-01-21,17.55,17.6,17.5,0.10000000000000142,-0.05000000000000071,17.59,17.65,17.53,0.11999999999999744,-0.11999999999999744,17.49,17.6,17.4,0.20000000000000284,-0.05000000000000071,17.564,17.65,17.5,0.14999999999999858,-0.14999999999999858,5092,10888,218,10670,8988
2018-01-28,17.689999999999998,17.9,17.5,0.3999999999999986,0.3999999999999986,17.87,18.2,17.6,0.5999999999999979,0.3500000000000014,17.67,17.85,17.5,0.3500000000000014,0.3500000000000014,17.748,17.9,17.5,0.3999999999999986,0.3500000000000014,11022,35649,1600,34049,33849
2018-02-04,17.830000000000002,17.9,17.75,0.14999999999999858,0.04999999999999716,17.91,18.15,17.8,0.34999999999999787,0.04999999999999716,17.733999999999998,17.77,17.7,0.07000000000000028,-0.05000000000000071,17.774,17.8,17.7,0.10000000000000142,-0.030000000000001137,9956,14956,4823,10133,-2134
2018-02-11,17.82,18.2,17.62,0.5799999999999983,-0.03999999999999915,18.425,19.3,17.9,1.4000000000000021,1.4000000000000021,17.805,18.19,17.62,0.5700000000000003,0.010000000000001563,18.1,18.3,17.75,0.5500000000000007,0.5500000000000007,21639,66268,1766,64502,-52804
2018-02-18,18.085,18.3,17.94,0.35999999999999943,-0.16000000000000014,18.475,18.7,18.35,0.34999999999999787,-0.34999999999999787,18.0375,18.3,17.9,0.40000000000000213,-0.05000000000000071,18.1375,18.35,17.9,0.45000000000000284,-0.05000000000000071,1815,2835,609,2226,1474
2018-02-25,17.97,18.2,17.8,0.3999999999999986,0.34999999999999787,18.14,18.25,18.0,0.25,0.09999999999999787,17.96,18.2,17.8,0.3999999999999986,0.34999999999999787,18.04,18.2,17.95,0.25,0.09999999999999787,6434,19263,858,18405,-2076
2018-03-04,18.066,18.2,17.98,0.21999999999999886,-0.07000000000000028,18.14,18.3,18.0,0.3000000000000007,-0.1999999999999993,17.908,18.0,17.75,0.25,-0.25,17.96,18.0,17.85,0.14999999999999858,-0.14999999999999858,35444,141207,1939,139268,137291
2018-03-11,17.94,18.3,17.4,0.9000000000000021,0.6000000000000014,18.09,18.3,17.85,0.4499999999999993,0.1999999999999993,17.804,18.1,17.2,0.9000000000000021,0.75,18.02,18.15,17.75,0.3999999999999986,0.3000000000000007,3133,7113,478,6635,-5228
2018-03-18,18.184,18.3,17.97,0.33000000000000185,-0.08000000000000185,18.28,18.3,18.2,0.10000000000000142,0.10000000000000142,18.078,18.22,17.97,0.25,-0.08000000000000185,18.15,18.3,18.0,0.3000000000000007,-0.09999999999999787,1280,2330,644,1686,767
2018-03-25,18.15,18.35,17.95,0.40000000000000213,0.0,18.3,18.35,18.25,0.10000000000000142,0.0,17.95,17.95,17.95,0.0,0.0,18.1875,18.35,17.95,0.40000000000000213,-0.05000000000000071,3173,7372,862,6510,-82
2018-04-01,18.09,18.3,17.95,0.3500000000000014,0.15000000000000213,18.22,18.35,17.95,0.40000000000000213,0.40000000000000213,18.07,18.3,17.95,0.3500000000000014,0.15000000000000213,18.16,18.35,17.95,0.40000000000000213,0.1999999999999993,2624,7919,334,7585,3259
2018-04-08,18.11,18.35,18.0,0.3500000000000014,-0.14999999999999858,18.11,18.35,18.0,0.3500000000000014,-0.14999999999999858,18.09,18.35,17.95,0.40000000000000213,-0.14999999999999858,18.09,18.35,17.95,0.40000000000000213,-0.14999999999999858,345,718,0,718,-404
2018-04-15,18.07,18.1,18.0,0.10000000000000142,0.10000000000000142,18.080000000000002,18.15,18.0,0.14999999999999858,0.10000000000000142,18.05,18.1,18.0,0.10000000000000142,0.10000000000000142,18.07,18.15,18.0,0.14999999999999858,0.10000000000000142,658,1448,0,1448,1050
2018-04-22,18.308,18.5,18.1,0.3999999999999986,0.03999999999999915,18.366,18.5,18.1,0.3999999999999986,0.14999999999999858,18.244,18.4,18.1,0.29999999999999716,0.08000000000000185,18.28,18.4,18.1,0.29999999999999716,0.08000000000000185,4127,17514,0,17514,986
2018-04-29,18.2775,18.43,18.05,0.379999999999999,-0.3299999999999983,18.29,18.43,18.05,0.379999999999999,-0.3299999999999983,18.2725,18.43,18.05,0.379999999999999,-0.3099999999999987,18.285,18.43,18.05,0.379999999999999,-0.3099999999999987,1420,4921,104,4817,-334
2018-05-06,18.632,18.8,18.18,0.620000000000001,0.5500000000000007,18.748,18.8,18.61,0.19000000000000128,0.120000000000001,18.548000000000002,18.8,18.16,0.6400000000000006,0.39000000000000057,18.662,18.8,18.55,0.25,-0.05999999999999872,1999,4191,571,3620,1929
2018-05-13,18.772,19.0,18.61,0.39000000000000057,-0.03999999999999915,18.882,19.1,18.66,0.4400000000000013,-0.08999999999999986,18.762,19.0,18.61,0.39000000000000057,-0.03999999999999915,18.808,19.05,18.66,0.39000000000000057,-0.08999999999999986,2290,6581,245,6336,1148
2018-05-20,18.985,19.55,18.71,0.8399999999999999,0.259999999999998,19.12,19.55,18.86,0.6900000000000013,0.10999999999999943,18.985,19.55,18.71,0.8399999999999999,0.259999999999998,19.11,19.55,18.86,0.6900000000000013,0.10999999999999943,2054,4963,0,4963,-1840
2018-05-27,19.198,19.5,18.95,0.5500000000000007,-0.060000000000002274,19.566,20.23,19.05,1.1799999999999997,-1.1799999999999997,19.012,19.25,18.95,0.3000000000000007,-0.010000000000001563,19.182,19.55,18.95,0.6000000000000014,-0.010000000000001563,1576,2324,622,1702,-325
2018-06-03,20.09,21.05,19.5,1.5500000000000007,1.5500000000000007,20.514,21.52,19.55,1.9699999999999989,1.5999999999999979,20.016,20.88,19.35,1.5299999999999976,1.5299999999999976,20.25,21.0,19.35,1.6499999999999986,1.6499999999999986,10171,18930,519,18411,18411
2018-06-10,21.26,21.54,20.75,0.7899999999999991,0.75,21.432,21.55,21.12,0.4299999999999997,0.4299999999999997,20.994,21.12,20.75,0.370000000000001,0.370000000000001,21.201999999999998,21.4,21.05,0.34999999999999787,0.28999999999999915,4721,9972,1137,8835,6
2018-06-17,21.196,21.26,21.12,0.14000000000000057,-0.010000000000001563,21.262,21.5,21.15,0.3500000000000014,0.23999999999999844,21.1,21.15,21.05,0.09999999999999787,0.04999999999999716,21.19,21.45,21.1,0.34999999999999787,0.34999999999999787,4302,8317,512,7805,3433
