Date,VanEck Vectors Emerging Markets Aggregate Bond_etf_Open_average,VanEck Vectors Emerging Markets Aggregate Bond_etf_Open_max,VanEck Vectors Emerging Markets Aggregate Bond_etf_Open_min,VanEck Vectors Emerging Markets Aggregate Bond_etf_Open_volatility,VanEck Vectors Emerging Markets Aggregate Bond_etf_Open_change,VanEck Vectors Emerging Markets Aggregate Bond_etf_High_average,VanEck Vectors Emerging Markets Aggregate Bond_etf_High_max,VanEck Vectors Emerging Markets Aggregate Bond_etf_High_min,VanEck Vectors Emerging Markets Aggregate Bond_etf_High_volatility,VanEck Vectors Emerging Markets Aggregate Bond_etf_High_change,VanEck Vectors Emerging Markets Aggregate Bond_etf_Low_average,VanEck Vectors Emerging Markets Aggregate Bond_etf_Low_max,VanEck Vectors Emerging Markets Aggregate Bond_etf_Low_min,VanEck Vectors Emerging Markets Aggregate Bond_etf_Low_volatility,VanEck Vectors Emerging Markets Aggregate Bond_etf_Low_change,VanEck Vectors Emerging Markets Aggregate Bond_etf_Close_average,VanEck Vectors Emerging Markets Aggregate Bond_etf_Close_max,VanEck Vectors Emerging Markets Aggregate Bond_etf_Close_min,VanEck Vectors Emerging Markets Aggregate Bond_etf_Close_volatility,VanEck Vectors Emerging Markets Aggregate Bond_etf_Close_change
2018-03-25,21.96,21.96,21.96,0.0,0.0,21.96,21.96,21.96,0.0,0.0,21.96,21.96,21.96,0.0,0.0,21.96,21.96,21.96,0.0,0.0
2018-04-01,21.91,21.91,21.91,0.0,0.0,21.91,21.91,21.91,0.0,0.0,21.5,21.5,21.5,0.0,0.0,21.86,21.86,21.86,0.0,0.0
2018-04-08,21.85,21.85,21.85,0.0,0.0,21.85,21.85,21.85,0.0,0.0,21.8,21.8,21.8,0.0,0.0,21.81,21.81,21.81,0.0,0.0
2018-04-15,21.87,21.87,21.87,0.0,0.0,21.87,21.87,21.87,0.0,0.0,21.82,21.82,21.82,0.0,0.0,21.83,21.83,21.83,0.0,0.0
2018-04-22,21.13,21.13,21.13,0.0,0.0,21.32,21.32,21.32,0.0,0.0,21.08,21.08,21.08,0.0,0.0,21.09,21.09,21.09,0.0,0.0
2018-04-29,21.29,21.29,21.29,0.0,0.0,21.3,21.3,21.3,0.0,0.0,21.25,21.25,21.25,0.0,0.0,21.25,21.25,21.25,0.0,0.0
2018-05-06,20.86,20.86,20.86,0.0,0.0,20.9,20.9,20.9,0.0,0.0,20.86,20.86,20.86,0.0,0.0,20.9,20.9,20.9,0.0,0.0
2018-05-13,20.71,20.71,20.71,0.0,0.0,20.71,20.71,20.71,0.0,0.0,20.71,20.71,20.71,0.0,0.0,20.71,20.71,20.71,0.0,0.0
2018-05-20,20.61,20.61,20.61,0.0,0.0,20.66,20.66,20.66,0.0,0.0,20.61,20.61,20.61,0.0,0.0,20.65,20.65,20.65,0.0,0.0
2018-05-27,20.85,20.85,20.85,0.0,0.0,20.85,20.85,20.85,0.0,0.0,20.74,20.74,20.74,0.0,0.0,20.85,20.85,20.85,0.0,0.0
2018-06-03,20.81,20.81,20.81,0.0,0.0,20.81,20.81,20.81,0.0,0.0,20.81,20.81,20.81,0.0,0.0,20.81,20.81,20.81,0.0,0.0
2018-06-10,20.64,20.64,20.64,0.0,0.0,20.64,20.64,20.64,0.0,0.0,20.56,20.56,20.56,0.0,0.0,20.56,20.56,20.56,0.0,0.0
2018-06-17,20.66,20.66,20.66,0.0,0.0,20.66,20.66,20.66,0.0,0.0,20.66,20.66,20.66,0.0,0.0,20.66,20.66,20.66,0.0,0.0
2018-06-24,20.41,20.41,20.41,0.0,0.0,20.55,20.55,20.55,0.0,0.0,20.25,20.25,20.25,0.0,0.0,20.27,20.27,20.27,0.0,0.0
2018-07-01,20.5,20.5,20.5,0.0,0.0,20.55,20.55,20.55,0.0,0.0,20.5,20.5,20.5,0.0,0.0,20.55,20.55,20.55,0.0,0.0
2018-07-08,20.72,20.72,20.72,0.0,0.0,20.72,20.72,20.72,0.0,0.0,20.58,20.58,20.58,0.0,0.0,20.58,20.58,20.58,0.0,0.0
2018-07-15,20.61,20.61,20.61,0.0,0.0,20.82,20.82,20.82,0.0,0.0,20.61,20.61,20.61,0.0,0.0,20.74,20.74,20.74,0.0,0.0
2018-07-22,20.89,20.89,20.89,0.0,0.0,20.89,20.89,20.89,0.0,0.0,20.89,20.89,20.89,0.0,0.0,20.89,20.89,20.89,0.0,0.0
2018-07-29,20.72,20.72,20.72,0.0,0.0,20.72,20.72,20.72,0.0,0.0,20.72,20.72,20.72,0.0,0.0,20.72,20.72,20.72,0.0,0.0
2018-08-05,20.41,20.41,20.41,0.0,0.0,20.41,20.41,20.41,0.0,0.0,20.41,20.41,20.41,0.0,0.0,20.41,20.41,20.41,0.0,0.0
2018-08-12,20.24,20.24,20.24,0.0,0.0,20.24,20.24,20.24,0.0,0.0,19.99,19.99,19.99,0.0,0.0,20.0,20.0,20.0,0.0,0.0
2018-08-19,20.28,20.28,20.28,0.0,0.0,20.28,20.28,20.28,0.0,0.0,20.28,20.28,20.28,0.0,0.0,20.28,20.28,20.28,0.0,0.0
2018-08-26,20.35,20.35,20.35,0.0,0.0,20.35,20.35,20.35,0.0,0.0,20.05,20.05,20.05,0.0,0.0,20.24,20.24,20.24,0.0,0.0
2018-09-02,19.73,19.73,19.73,0.0,0.0,19.73,19.73,19.73,0.0,0.0,19.73,19.73,19.73,0.0,0.0,19.73,19.73,19.73,0.0,0.0
2018-09-09,19.89,19.89,19.89,0.0,0.0,20.02,20.02,20.02,0.0,0.0,19.89,19.89,19.89,0.0,0.0,20.02,20.02,20.02,0.0,0.0
2018-09-16,20.15,20.15,20.15,0.0,0.0,20.15,20.15,20.15,0.0,0.0,20.15,20.15,20.15,0.0,0.0,20.15,20.15,20.15,0.0,0.0
2018-09-23,20.27,20.27,20.27,0.0,0.0,20.46,20.46,20.46,0.0,0.0,20.27,20.27,20.27,0.0,0.0,20.33,20.33,20.33,0.0,0.0
2018-09-30,20.27,20.27,20.27,0.0,0.0,20.27,20.27,20.27,0.0,0.0,20.27,20.27,20.27,0.0,0.0,20.27,20.27,20.27,0.0,0.0
2018-10-07,20.24,20.24,20.24,0.0,0.0,20.24,20.24,20.24,0.0,0.0,20.24,20.24,20.24,0.0,0.0,20.24,20.24,20.24,0.0,0.0
2018-10-14,20.39,20.39,20.39,0.0,0.0,20.39,20.39,20.39,0.0,0.0,20.39,20.39,20.39,0.0,0.0,20.39,20.39,20.39,0.0,0.0
2018-10-21,20.39,20.39,20.39,0.0,0.0,20.39,20.39,20.39,0.0,0.0,20.04,20.04,20.04,0.0,0.0,20.33,20.33,20.33,0.0,0.0
2018-10-28,20.2,20.2,20.2,0.0,0.0,20.2,20.2,20.2,0.0,0.0,20.2,20.2,20.2,0.0,0.0,20.2,20.2,20.2,0.0,0.0
2018-11-04,20.26,20.26,20.26,0.0,0.0,20.26,20.26,20.26,0.0,0.0,20.26,20.26,20.26,0.0,0.0,20.26,20.26,20.26,0.0,0.0
2018-11-11,20.24,20.24,20.24,0.0,0.0,20.26,20.26,20.26,0.0,0.0,20.24,20.24,20.24,0.0,0.0,20.26,20.26,20.26,0.0,0.0
2018-11-18,19.91,19.91,19.91,0.0,0.0,19.91,19.91,19.91,0.0,0.0,19.91,19.91,19.91,0.0,0.0,19.91,19.91,19.91,0.0,0.0
2018-11-25,20.07,20.07,20.07,0.0,0.0,20.22,20.22,20.22,0.0,0.0,20.07,20.07,20.07,0.0,0.0,20.22,20.22,20.22,0.0,0.0
2018-12-02,20.14,20.14,20.14,0.0,0.0,20.2,20.2,20.2,0.0,0.0,20.14,20.14,20.14,0.0,0.0,20.2,20.2,20.2,0.0,0.0
2018-12-09,20.17,20.17,20.17,0.0,0.0,20.17,20.17,20.17,0.0,0.0,20.05,20.05,20.05,0.0,0.0,20.05,20.05,20.05,0.0,0.0
2018-12-16,20.02,20.02,20.02,0.0,0.0,20.28,20.28,20.28,0.0,0.0,20.02,20.02,20.02,0.0,0.0,20.02,20.02,20.02,0.0,0.0
2018-12-23,19.94,19.94,19.94,0.0,0.0,20.03,20.03,20.03,0.0,0.0,19.92,19.92,19.92,0.0,0.0,20.03,20.03,20.03,0.0,0.0
2018-12-30,20.25,20.25,20.25,0.0,0.0,20.25,20.25,20.25,0.0,0.0,20.25,20.25,20.25,0.0,0.0,20.25,20.25,20.25,0.0,0.0
2019-01-06,20.45,20.45,20.45,0.0,0.0,20.45,20.45,20.45,0.0,0.0,20.45,20.45,20.45,0.0,0.0,20.45,20.45,20.45,0.0,0.0
2019-01-13,20.54,20.54,20.54,0.0,0.0,20.54,20.54,20.54,0.0,0.0,20.54,20.54,20.54,0.0,0.0,20.54,20.54,20.54,0.0,0.0
2019-01-20,20.75,20.75,20.75,0.0,0.0,20.75,20.75,20.75,0.0,0.0,20.75,20.75,20.75,0.0,0.0,20.75,20.75,20.75,0.0,0.0
2019-01-27,20.72,20.72,20.72,0.0,0.0,21.02,21.02,21.02,0.0,0.0,20.71,20.71,20.71,0.0,0.0,20.87,20.87,20.87,0.0,0.0
2019-02-03,20.93,20.93,20.93,0.0,0.0,20.93,20.93,20.93,0.0,0.0,20.93,20.93,20.93,0.0,0.0,20.93,20.93,20.93,0.0,0.0
2019-02-10,20.81,20.81,20.81,0.0,0.0,20.81,20.81,20.81,0.0,0.0,20.81,20.81,20.81,0.0,0.0,20.81,20.81,20.81,0.0,0.0
2019-02-17,20.82,20.82,20.82,0.0,0.0,20.88,20.88,20.88,0.0,0.0,20.8,20.8,20.8,0.0,0.0,20.88,20.88,20.88,0.0,0.0
2019-02-24,20.8,20.8,20.8,0.0,0.0,20.8,20.8,20.8,0.0,0.0,20.8,20.8,20.8,0.0,0.0,20.8,20.8,20.8,0.0,0.0
2019-03-03,20.7,20.7,20.7,0.0,0.0,20.7,20.7,20.7,0.0,0.0,20.7,20.7,20.7,0.0,0.0,20.7,20.7,20.7,0.0,0.0
2019-03-10,20.73,20.73,20.73,0.0,0.0,20.91,20.91,20.91,0.0,0.0,20.73,20.73,20.73,0.0,0.0,20.91,20.91,20.91,0.0,0.0
2019-03-17,20.91,20.91,20.91,0.0,0.0,20.91,20.91,20.91,0.0,0.0,20.84,20.84,20.84,0.0,0.0,20.84,20.84,20.84,0.0,0.0
2019-03-24,20.78,20.78,20.78,0.0,0.0,20.91,20.91,20.91,0.0,0.0,20.78,20.78,20.78,0.0,0.0,20.91,20.91,20.91,0.0,0.0
2019-03-31,20.93,20.93,20.93,0.0,0.0,20.93,20.93,20.93,0.0,0.0,20.93,20.93,20.93,0.0,0.0,20.93,20.93,20.93,0.0,0.0
2019-04-07,21.07,21.07,21.07,0.0,0.0,21.07,21.07,21.07,0.0,0.0,21.07,21.07,21.07,0.0,0.0,21.07,21.07,21.07,0.0,0.0
2019-04-14,20.91,20.91,20.91,0.0,0.0,20.91,20.91,20.91,0.0,0.0,20.91,20.91,20.91,0.0,0.0,20.91,20.91,20.91,0.0,0.0
2019-04-21,20.8,20.8,20.8,0.0,0.0,20.8,20.8,20.8,0.0,0.0,20.8,20.8,20.8,0.0,0.0,20.8,20.8,20.8,0.0,0.0
2019-04-28,20.87,20.87,20.87,0.0,0.0,20.87,20.87,20.87,0.0,0.0,20.87,20.87,20.87,0.0,0.0,20.87,20.87,20.87,0.0,0.0
2019-05-05,21.0,21.0,21.0,0.0,0.0,21.0,21.0,21.0,0.0,0.0,20.86,20.86,20.86,0.0,0.0,20.88,20.88,20.88,0.0,0.0
2019-05-12,20.75,20.75,20.75,0.0,0.0,20.79,20.79,20.79,0.0,0.0,20.68,20.68,20.68,0.0,0.0,20.68,20.68,20.68,0.0,0.0
2019-05-19,20.96,20.96,20.96,0.0,0.0,20.96,20.96,20.96,0.0,0.0,20.96,20.96,20.96,0.0,0.0,20.96,20.96,20.96,0.0,0.0
2019-05-26,20.88,20.88,20.88,0.0,0.0,20.88,20.88,20.88,0.0,0.0,20.88,20.88,20.88,0.0,0.0,20.88,20.88,20.88,0.0,0.0
2019-06-02,21.04,21.04,21.04,0.0,0.0,21.04,21.04,21.04,0.0,0.0,21.04,21.04,21.04,0.0,0.0,21.04,21.04,21.04,0.0,0.0
2019-06-09,21.11,21.11,21.11,0.0,0.0,21.11,21.11,21.11,0.0,0.0,21.11,21.11,21.11,0.0,0.0,21.11,21.11,21.11,0.0,0.0
2019-06-16,21.44,21.44,21.44,0.0,0.0,21.44,21.44,21.44,0.0,0.0,21.44,21.44,21.44,0.0,0.0,21.44,21.44,21.44,0.0,0.0
2019-06-23,21.6,21.6,21.6,0.0,0.0,21.6,21.6,21.6,0.0,0.0,21.52,21.52,21.52,0.0,0.0,21.52,21.52,21.52,0.0,0.0
2019-06-30,21.54,21.54,21.54,0.0,0.0,21.54,21.54,21.54,0.0,0.0,21.54,21.54,21.54,0.0,0.0,21.54,21.54,21.54,0.0,0.0
2019-07-07,21.57,21.57,21.57,0.0,0.0,21.57,21.57,21.57,0.0,0.0,21.57,21.57,21.57,0.0,0.0,21.57,21.57,21.57,0.0,0.0
2019-07-14,21.66,21.66,21.66,0.0,0.0,21.66,21.66,21.66,0.0,0.0,21.66,21.66,21.66,0.0,0.0,21.66,21.66,21.66,0.0,0.0
2019-07-21,21.6,21.6,21.6,0.0,0.0,21.68,21.68,21.68,0.0,0.0,21.6,21.6,21.6,0.0,0.0,21.68,21.68,21.68,0.0,0.0
2019-07-28,21.24,21.24,21.24,0.0,0.0,21.33,21.33,21.33,0.0,0.0,21.21,21.21,21.21,0.0,0.0,21.33,21.33,21.33,0.0,0.0
2019-08-04,21.57,21.57,21.57,0.0,0.0,21.57,21.57,21.57,0.0,0.0,21.51,21.51,21.51,0.0,0.0,21.51,21.51,21.51,0.0,0.0
2019-08-11,21.69,21.69,21.69,0.0,0.0,21.69,21.69,21.69,0.0,0.0,21.45,21.45,21.45,0.0,0.0,21.45,21.45,21.45,0.0,0.0
2019-08-18,21.43,21.43,21.43,0.0,0.0,21.43,21.43,21.43,0.0,0.0,21.43,21.43,21.43,0.0,0.0,21.43,21.43,21.43,0.0,0.0
2019-08-25,21.43,21.43,21.43,0.0,0.0,21.43,21.43,21.43,0.0,0.0,21.43,21.43,21.43,0.0,0.0,21.43,21.43,21.43,0.0,0.0
2019-09-01,21.57,21.57,21.57,0.0,0.0,21.57,21.57,21.57,0.0,0.0,21.57,21.57,21.57,0.0,0.0,21.57,21.57,21.57,0.0,0.0
2019-09-08,21.55,21.55,21.55,0.0,0.0,21.55,21.55,21.55,0.0,0.0,21.55,21.55,21.55,0.0,0.0,21.55,21.55,21.55,0.0,0.0
2019-09-15,21.45,21.45,21.45,0.0,0.0,21.45,21.45,21.45,0.0,0.0,21.45,21.45,21.45,0.0,0.0,21.45,21.45,21.45,0.0,0.0
2019-09-22,21.43,21.43,21.43,0.0,0.0,21.43,21.43,21.43,0.0,0.0,21.43,21.43,21.43,0.0,0.0,21.43,21.43,21.43,0.0,0.0
2019-09-29,21.55,21.55,21.55,0.0,0.0,21.57,21.57,21.57,0.0,0.0,21.55,21.55,21.55,0.0,0.0,21.57,21.57,21.57,0.0,0.0
2019-10-06,21.59,21.59,21.59,0.0,0.0,21.59,21.59,21.59,0.0,0.0,21.59,21.59,21.59,0.0,0.0,21.59,21.59,21.59,0.0,0.0
2019-10-13,21.59,21.59,21.59,0.0,0.0,21.59,21.59,21.59,0.0,0.0,21.59,21.59,21.59,0.0,0.0,21.59,21.59,21.59,0.0,0.0
2019-10-20,21.68,21.68,21.68,0.0,0.0,21.68,21.68,21.68,0.0,0.0,21.68,21.68,21.68,0.0,0.0,21.68,21.68,21.68,0.0,0.0
2019-10-27,21.63,21.63,21.63,0.0,0.0,21.63,21.63,21.63,0.0,0.0,21.63,21.63,21.63,0.0,0.0,21.63,21.63,21.63,0.0,0.0
2019-11-03,21.55,21.55,21.55,0.0,0.0,21.55,21.55,21.55,0.0,0.0,21.55,21.55,21.55,0.0,0.0,21.55,21.55,21.55,0.0,0.0
2019-11-10,21.76,21.76,21.76,0.0,0.0,21.76,21.76,21.76,0.0,0.0,21.58,21.58,21.58,0.0,0.0,21.58,21.58,21.58,0.0,0.0
2019-11-17,21.64,21.64,21.64,0.0,0.0,21.65,21.65,21.65,0.0,0.0,21.52,21.52,21.52,0.0,0.0,21.52,21.52,21.52,0.0,0.0
2019-11-24,21.74,21.74,21.74,0.0,0.0,21.74,21.74,21.74,0.0,0.0,21.74,21.74,21.74,0.0,0.0,21.74,21.74,21.74,0.0,0.0
2019-12-01,21.46,21.46,21.46,0.0,0.0,21.46,21.46,21.46,0.0,0.0,21.46,21.46,21.46,0.0,0.0,21.46,21.46,21.46,0.0,0.0
2019-12-08,21.62,21.62,21.62,0.0,0.0,21.62,21.62,21.62,0.0,0.0,21.62,21.62,21.62,0.0,0.0,21.62,21.62,21.62,0.0,0.0
2019-12-15,21.5,21.5,21.5,0.0,0.0,21.66,21.66,21.66,0.0,0.0,21.5,21.5,21.5,0.0,0.0,21.66,21.66,21.66,0.0,0.0
2019-12-22,21.58,21.58,21.58,0.0,0.0,21.73,21.73,21.73,0.0,0.0,21.58,21.58,21.58,0.0,0.0,21.73,21.73,21.73,0.0,0.0
2019-12-29,21.9,21.9,21.9,0.0,0.0,21.9,21.9,21.9,0.0,0.0,21.5,21.5,21.5,0.0,0.0,21.7,21.7,21.7,0.0,0.0
