Date,CTSH_Open_average,CTSH_Open_max,CTSH_Open_min,CTSH_Open_volatility,CTSH_Open_change,CTSH_High_average,CTSH_High_max,CTSH_High_min,CTSH_High_volatility,CTSH_High_change,CTSH_Low_average,CTSH_Low_max,CTSH_Low_min,CTSH_Low_volatility,CTSH_Low_change,CTSH_Close_average,CTSH_Close_max,CTSH_Close_min,CTSH_Close_volatility,CTSH_Close_change,CTSH_Volume_average,CTSH_Volume_max,CTSH_Volume_min,CTSH_Volume_volatility,CTSH_Volume_change
2018-01-14,76.396,77.39,75.15,2.239999999999995,1.9399999999999977,76.934,78.34,75.78,2.5600000000000023,2.5600000000000023,75.918,77.19,74.42,2.769999999999996,2.769999999999996,76.514,77.96,74.73,3.2299999999999898,3.2299999999999898,4051573,5518247,3178743,2339504,295850
2018-01-21,78.234,78.72,77.64,1.0799999999999983,0.4099999999999966,78.702,78.95,78.42,0.5300000000000011,-0.35999999999999943,77.768,78.11,77.55,0.5600000000000023,0.23000000000000398,78.248,78.45,77.95,0.5,-0.10999999999999943,2858090,3655908,2425246,1230662,2126
2018-01-28,77.024,78.17,75.65,2.519999999999996,-2.519999999999996,77.816,78.74,76.59,2.1499999999999915,-2.1499999999999915,76.176,77.52,73.25,4.269999999999996,-4.269999999999996,76.45,77.98,73.29,4.689999999999998,-4.469999999999999,3746416,5256383,2803862,2452521,1514352
2018-02-04,75.586,76.71,72.24,4.469999999999999,4.27000000000001,77.27,79.28,74.27,5.010000000000005,3.6300000000000097,74.804,76.5,71.95,4.549999999999997,4.469999999999999,75.86,77.43,73.9,3.530000000000001,3.530000000000001,6559844,7112616,5642765,1469851,-876272
2018-02-11,79.0275,81.49,76.9,4.589999999999989,4.589999999999989,80.4175,81.87,78.3,3.5700000000000074,3.5700000000000074,78.505,80.65,76.66,3.990000000000009,3.990000000000009,80.0625,81.37,78.11,3.260000000000005,2.8400000000000034,4261406,4780704,3368058,1412646,657305
2018-02-18,82.008,83.31,80.69,2.6200000000000045,2.6200000000000045,82.836,83.56,82.18,1.3799999999999955,1.1599999999999966,81.282,82.27,80.61,1.6599999999999966,1.6599999999999966,82.09,82.97,81.54,1.4299999999999926,1.4299999999999926,3659125,4607864,2875713,1732151,-1037415
2018-02-25,81.818,83.22,79.92,3.299999999999997,-2.489999999999995,82.768,83.79,81.42,2.3700000000000045,-1.210000000000008,80.862,82.25,79.52,2.730000000000004,-1.6800000000000068,81.746,82.51,80.65,1.8599999999999994,-0.2400000000000091,2971078,3738979,2532403,1206576,-382512
2018-03-04,83.482,84.62,82.69,1.9300000000000068,1.7900000000000063,84.07600000000001,84.95,83.27,1.6800000000000068,1.6500000000000057,82.878,83.8,82.01,1.789999999999992,1.789999999999992,83.664,84.71,83.07,1.6400000000000006,1.0,3290274,4499721,2706034,1793687,1591794
2018-03-11,84.3,84.8,83.75,1.0499999999999972,-0.19999999999998863,84.894,85.1,84.62,0.47999999999998977,-0.22999999999998977,83.566,84.23,82.95,1.2800000000000011,-0.5699999999999932,84.132,84.83,83.63,1.2000000000000028,0.01999999999999602,3068815,4534900,2255218,2279682,1025284
2018-03-18,82.502,84.25,80.66,3.5900000000000034,-3.3700000000000045,83.116,84.69,81.46,3.230000000000004,-2.819999999999993,81.294,83.91,79.2,4.709999999999994,-4.259999999999991,81.904,84.31,79.26,5.049999999999997,-2.680000000000007,3810739,5453967,3093596,2360371,493054
2018-03-25,80.81,82.29,80.1,2.190000000000012,-1.8300000000000125,81.6275,82.74,80.89,1.8499999999999943,-1.4699999999999989,79.2375,79.77,78.46,1.3100000000000023,-0.8800000000000097,79.865,80.5,79.21,1.2900000000000063,-0.8700000000000045,4151238,4755618,3387778,1367840,1320511
2018-04-01,79.866,81.05,78.62,2.4299999999999926,-0.4899999999999949,80.894,81.48,80.23,1.25,-0.4899999999999949,79.008,80.06,78.54,1.519999999999996,-0.11999999999999034,79.934,80.92,78.91,2.010000000000005,-1.1400000000000006,3376542,3972672,2378914,1593758,-422259
2018-04-08,80.81,82.23,79.65,2.5799999999999983,1.1899999999999977,81.534,82.25,80.26,1.9899999999999949,1.1700000000000017,80.166,81.0,79.46,1.5400000000000063,0.9000000000000057,80.894,81.77,79.93,1.8399999999999892,1.3699999999999903,2873115,3619295,2269365,1349930,-923562
2018-04-15,82.31400000000001,82.56,81.98,0.5799999999999983,-0.4099999999999966,82.728,83.24,82.2,1.039999999999992,-0.29999999999999716,81.56400000000001,82.09,81.23,0.8599999999999994,-0.25,82.12,82.7,81.57,1.1300000000000097,-0.6200000000000045,2698296,3568884,2130668,1438216,-1438216
2018-04-22,81.592,82.17,80.59,1.5799999999999983,-0.1599999999999966,82.09,82.67,81.15,1.519999999999996,0.18000000000000682,80.858,81.72,79.91,1.8100000000000023,1.3700000000000045,81.376,81.82,80.8,1.019999999999996,1.019999999999996,2750859,3223772,2227700,996072,-374247
2018-04-29,80.836,81.78,78.73,3.049999999999997,-3.049999999999997,81.482,82.61,78.88,3.730000000000004,-3.2900000000000063,80.042,81.46,76.83,4.6299999999999955,-4.6299999999999955,80.91799999999999,82.17,77.86,4.310000000000002,-3.9599999999999937,4362880,9362817,2213383,7149434,7149434
2018-05-06,76.212,77.61,75.39,2.219999999999999,-1.2399999999999949,76.814,77.9,75.97,1.9300000000000068,-1.0700000000000074,75.246,75.78,74.76,1.019999999999996,0.39000000000000057,75.794,76.58,75.03,1.5499999999999972,0.3100000000000023,5053949,7550996,3198677,4352319,-3559145
2018-05-13,75.706,76.32,75.05,1.269999999999996,0.6499999999999915,76.39,76.81,75.9,0.9099999999999966,0.480000000000004,75.24,75.55,74.97,0.5799999999999983,0.4899999999999949,75.684,76.04,75.39,0.6500000000000057,0.29000000000000625,2820295,3605672,1912937,1692735,-1084778
2018-05-20,75.695,75.98,74.98,1.0,0.07000000000000739,76.0675,76.4,75.8,0.6000000000000085,0.010000000000005116,75.13,75.47,74.86,0.6099999999999994,-0.09000000000000341,75.67750000000001,75.93,75.24,0.6900000000000119,0.5400000000000063,3187262,4025479,2844610,1180869,-1152962
2018-05-27,75.526,76.86,74.6,2.260000000000005,1.3900000000000006,76.48,77.45,75.48,1.9699999999999989,1.9699999999999989,75.176,76.72,73.97,2.75,2.75,75.908,77.22,74.41,2.8100000000000023,2.8100000000000023,3900917,6622155,2800111,3822044,-743364
2018-06-03,77.244,78.04,76.58,1.460000000000008,-0.29000000000000625,77.736,78.2,77.13,1.0700000000000074,0.37999999999999545,76.486,77.1,75.94,1.1599999999999966,-0.060000000000002274,77.194,78.14,76.72,1.4200000000000017,-0.060000000000002274,2587932,3468488,1917221,1551267,-378536
2018-06-10,78.32600000000001,79.89,76.97,2.9200000000000017,2.9200000000000017,79.486,80.75,78.3,2.450000000000003,2.049999999999997,77.914,78.65,76.95,1.7000000000000028,1.6799999999999926,79.106,80.7,78.02,2.680000000000007,1.7600000000000051,4874469,9461998,3198388,6263610,698063
2018-06-17,78.792,79.36,78.17,1.1899999999999977,-0.9500000000000028,79.04599999999999,79.66,78.5,1.1599999999999966,-1.1599999999999966,77.834,78.55,77.25,1.2999999999999972,-1.2000000000000028,78.472,79.2,77.68,1.519999999999996,-1.240000000000009,3837633,5724112,2714845,3009267,1286255
2018-06-24,78.574,79.43,77.79,1.6400000000000006,0.4299999999999926,79.426,80.01,78.8,1.210000000000008,0.7199999999999989,77.91799999999999,78.8,77.35,1.4500000000000028,0.5099999999999909,78.666,79.49,77.38,2.1099999999999994,1.039999999999992,3193166,3712168,2679922,1032246,-120457
2018-07-01,80.13,80.76,79.84,0.9200000000000017,0.7800000000000011,80.56,81.1,80.19,0.9099999999999966,0.8900000000000006,79.6325,80.25,79.22,1.0300000000000011,0.9000000000000057,80.33250000000001,80.98,79.89,1.0900000000000034,1.0799999999999983,2343957,3613077,1637195,1975882,437852
2018-07-08,81.806,82.49,81.22,1.269999999999996,0.28000000000000114,82.56,83.35,81.89,1.4599999999999937,0.28000000000000114,81.422,81.66,81.11,0.5499999999999972,0.3299999999999983,82.066,83.32,81.59,1.7299999999999898,0.20999999999999375,3216627,4163144,2276034,1887110,756236
2018-07-15,82.074,82.36,81.4,0.9599999999999937,0.7399999999999949,82.718,82.99,82.57,0.4200000000000017,-0.22999999999998977,81.664,81.95,81.28,0.6700000000000017,0.45000000000000284,82.472,82.74,82.24,0.5,-0.06999999999999318,2259388,2464417,1943093,521324,-463028
2018-07-22,82.478,83.05,81.53,1.519999999999996,-1.0,82.762,83.3,81.76,1.539999999999992,-1.1499999999999915,81.576,82.63,80.34,2.289999999999992,-1.6700000000000017,82.028,82.84,80.76,2.0799999999999983,-1.5,2558622,3109192,1813867,1295325,218936
2018-07-29,78.68,81.5,75.45,6.049999999999997,-3.3700000000000045,79.792,82.29,78.17,4.1200000000000045,-3.210000000000008,78.204,81.36,74.83,6.530000000000001,-3.0600000000000023,79.352,82.09,76.86,5.230000000000004,-3.010000000000005,5648902,12197403,3399739,8797664,-29269
2018-08-05,77.134,78.55,75.75,2.799999999999997,-2.799999999999997,77.416,78.83,76.26,2.569999999999993,-2.3700000000000045,76.384,77.81,75.33,2.480000000000004,-2.480000000000004,76.51,78.07,75.42,2.6499999999999915,-2.6499999999999915,2895605,4262534,2219980,2042554,713432
2018-08-12,74.93599999999999,75.49,74.59,0.8999999999999915,0.8299999999999983,75.51,75.81,75.13,0.6800000000000068,-0.23999999999999488,74.562,74.92,74.13,0.7900000000000063,-0.10999999999999943,75.066,75.56,74.54,1.019999999999996,-0.3100000000000023,3404639,3949839,3155356,794483,-748259
2018-08-19,75.328,76.16,74.81,1.3499999999999943,1.269999999999996,75.962,77.17,75.3,1.8700000000000045,1.8700000000000045,75.08,75.99,74.6,1.3900000000000006,1.25,75.548,76.61,74.9,1.7099999999999937,1.7099999999999937,2398726,2786751,2207785,578966,528093
2018-08-26,77.085,77.63,76.61,1.019999999999996,0.6200000000000045,77.82,78.59,76.88,1.710000000000008,1.710000000000008,76.7975,77.36,76.16,1.2000000000000028,1.2000000000000028,77.5425,78.43,76.66,1.7700000000000102,1.7700000000000102,2653965,3343345,2170739,1172606,1172606
2018-09-02,75.444,75.91,75.11,0.7999999999999972,0.7999999999999972,75.952,76.31,75.46,0.8500000000000085,0.45000000000000284,74.878,75.4,74.02,1.3800000000000097,1.3800000000000097,75.58800000000001,75.73,75.29,0.4399999999999977,-0.0799999999999983,3719293,6905639,2586582,4319057,-4248198
2018-09-09,76.334,77.2,75.73,1.4699999999999989,0.5999999999999943,76.924,77.23,76.63,0.6000000000000085,-0.13000000000000966,75.66,76.08,75.23,0.8499999999999943,0.5799999999999983,76.35,77.2,75.7,1.5,-0.6500000000000057,3112152,3990034,2481941,1508093,593696
