Date,BKNG_Open_average,BKNG_Open_max,BKNG_Open_min,BKNG_Open_volatility,BKNG_Open_change,BKNG_High_average,BKNG_High_max,BKNG_High_min,BKNG_High_volatility,BKNG_High_change,BKNG_Low_average,BKNG_Low_max,BKNG_Low_min,BKNG_Low_volatility,BKNG_Low_change,BKNG_Close_average,BKNG_Close_max,BKNG_Close_min,BKNG_Close_volatility,BKNG_Close_change,BKNG_Volume_average,BKNG_Volume_max,BKNG_Volume_min,BKNG_Volume_volatility,BKNG_Volume_change
2018-01-14,1929.7,1948.7,1910.0,38.700000000000045,-20.700000000000045,1945.36,1959.0,1926.7,32.299999999999955,-23.09999999999991,1912.34,1926.0,1901.0,25.0,-14.0,1924.42,1949.9,1910.2,39.700000000000045,-3.7000000000000455,510451,634513,398161,236352,-206736
2018-01-21,1955.22,1977.9,1927.6,50.30000000000018,15.100000000000136,1971.28,1984.9,1960.5,24.40000000000009,-8.900000000000091,1935.9,1945.5,1921.3,24.200000000000045,-3.7000000000000455,1949.5,1962.9,1929.2,33.700000000000045,-33.700000000000045,407420,472045,330213,141832,-22969
2018-01-28,1894.1,1928.0,1841.3,86.70000000000005,-65.79999999999995,1913.8999999999999,1935.0,1872.6,62.40000000000009,-60.5,1872.56,1900.3,1816.5,83.79999999999995,-83.79999999999995,1884.46,1921.5,1825.9,95.59999999999991,-95.59999999999991,451401,548191,360015,188176,165934
2018-02-04,1814.72,1884.2,1768.0,116.20000000000005,-26.0,1855.88,1900.4,1801.7,98.70000000000005,-62.299999999999955,1777.22,1836.7,1714.1,122.60000000000014,-67.70000000000005,1820.5,1882.7,1765.0,117.70000000000005,-68.70000000000005,710531,1137502,491231,646271,117863
2018-02-11,1822.225,1874.6,1779.2,95.39999999999986,95.39999999999986,1858.325,1926.9,1804.8,122.10000000000014,122.10000000000014,1809.95,1868.7,1762.0,106.70000000000005,106.70000000000005,1842.9,1885.0,1797.9,87.09999999999991,87.09999999999991,469716,559426,375764,183662,183662
2018-02-18,1895.26,1913.4,1883.1,30.300000000000182,22.800000000000182,1914.02,1923.2,1907.8,15.400000000000091,7.900000000000091,1881.04,1897.7,1870.7,27.0,16.799999999999955,1893.0,1907.0,1877.1,29.90000000000009,11.0,496896,570074,407957,162117,162117
2018-02-25,1998.48,2051.0,1884.0,167.0,136.0,2035.1000000000001,2087.3,1919.8,167.50000000000023,157.20000000000005,1982.66,2034.0,1870.0,164.0,144.9000000000001,2014.78,2072.7,1905.0,167.69999999999982,167.69999999999982,839550,1441073,614827,826246,-47088
2018-03-04,2125.42,2180.0,2065.0,115.0,104.90000000000009,2157.82,2218.1,2095.9,122.19999999999982,122.19999999999982,2117.54,2174.1,2058.8,115.29999999999973,115.29999999999973,2147.04,2206.1,2085.5,120.59999999999991,120.59999999999991,543452,584365,489399,94966,-2950
2018-03-11,2186.86,2210.9,2161.6,49.30000000000018,-49.30000000000018,2199.12,2229.0,2165.8,63.19999999999982,-63.19999999999982,2158.06,2171.1,2124.9,46.19999999999982,-37.29999999999973,2173.02,2188.9,2146.9,42.0,-23.09999999999991,424894,519248,335960,183288,-68492
2018-03-18,2128.4,2142.3,2111.2,31.100000000000364,-28.200000000000273,2153.88,2167.7,2139.0,28.699999999999818,-25.299999999999727,2107.9,2138.0,2079.0,59.0,-59.0,2123.72,2145.0,2087.0,58.0,-5.400000000000091,340561,443289,256813,186476,35880
2018-03-25,2083.625,2137.4,2059.7,77.70000000000027,-67.0,2098.075,2140.2,2074.0,66.19999999999982,-66.19999999999982,2031.95,2056.5,2009.9,46.59999999999991,-46.59999999999991,2060.9,2080.4,2030.9,49.5,-46.69999999999982,457354,632469,372329,260140,-56470
2018-04-01,2059.86,2077.5,2043.2,34.299999999999955,3.699999999999818,2089.7400000000002,2102.4,2080.0,22.40000000000009,8.800000000000182,2038.36,2071.0,2014.2,56.799999999999955,8.900000000000091,2062.36,2091.1,2033.4,57.69999999999982,-18.90000000000009,358100,385903,320082,65821,-22721
2018-04-08,2087.36,2104.7,2067.6,37.09999999999991,18.09999999999991,2103.38,2117.6,2087.2,30.40000000000009,30.40000000000009,2073.64,2085.8,2058.0,27.800000000000182,27.800000000000182,2085.3,2096.6,2077.6,19.0,19.0,259123,306745,194537,112208,-97167
2018-04-15,2152.22,2175.5,2119.9,55.59999999999991,13.199999999999818,2172.4,2186.1,2150.3,35.79999999999973,-21.699999999999818,2131.2,2156.2,2112.5,43.69999999999982,0.1999999999998181,2153.38,2180.6,2131.4,49.19999999999982,-28.600000000000364,333696,438202,253547,184655,-184655
