Date,Fidelity MSCI Energy_Open_average,Fidelity MSCI Energy_Open_max,Fidelity MSCI Energy_Open_min,Fidelity MSCI Energy_Open_volatility,Fidelity MSCI Energy_Open_change,Fidelity MSCI Energy_High_average,Fidelity MSCI Energy_High_max,Fidelity MSCI Energy_High_min,Fidelity MSCI Energy_High_volatility,Fidelity MSCI Energy_High_change,Fidelity MSCI Energy_Low_average,Fidelity MSCI Energy_Low_max,Fidelity MSCI Energy_Low_min,Fidelity MSCI Energy_Low_volatility,Fidelity MSCI Energy_Low_change,Fidelity MSCI Energy_Close_average,Fidelity MSCI Energy_Close_max,Fidelity MSCI Energy_Close_min,Fidelity MSCI Energy_Close_volatility,Fidelity MSCI Energy_Close_change
2018-08-26,20.94,20.94,20.94,0.0,0.0,20.99,20.99,20.99,0.0,0.0,20.77,20.77,20.77,0.0,0.0,20.87,20.87,20.87,0.0,0.0
2018-09-02,20.4,20.4,20.4,0.0,0.0,20.48,20.48,20.48,0.0,0.0,20.3,20.3,20.3,0.0,0.0,20.3,20.3,20.3,0.0,0.0
2018-09-09,20.8,20.8,20.8,0.0,0.0,20.93,20.93,20.93,0.0,0.0,20.73,20.73,20.73,0.0,0.0,20.77,20.77,20.77,0.0,0.0
2018-09-16,21.18,21.18,21.18,0.0,0.0,21.45,21.45,21.45,0.0,0.0,21.16,21.16,21.16,0.0,0.0,21.36,21.36,21.36,0.0,0.0
2018-09-23,21.35,21.35,21.35,0.0,0.0,21.63,21.63,21.63,0.0,0.0,21.35,21.35,21.35,0.0,0.0,21.56,21.56,21.56,0.0,0.0
2018-09-30,21.49,21.49,21.49,0.0,0.0,21.63,21.63,21.63,0.0,0.0,21.35,21.35,21.35,0.0,0.0,21.62,21.62,21.62,0.0,0.0
2018-10-07,20.48,20.48,20.48,0.0,0.0,20.56,20.56,20.56,0.0,0.0,20.33,20.33,20.33,0.0,0.0,20.34,20.34,20.34,0.0,0.0
2018-10-14,20.05,20.05,20.05,0.0,0.0,20.08,20.08,20.08,0.0,0.0,19.7,19.7,19.7,0.0,0.0,19.83,19.83,19.83,0.0,0.0
2018-10-21,18.62,18.62,18.62,0.0,0.0,18.7,18.7,18.7,0.0,0.0,17.93,17.93,17.93,0.0,0.0,18.17,18.17,18.17,0.0,0.0
2018-10-28,19.01,19.01,19.01,0.0,0.0,19.19,19.19,19.19,0.0,0.0,18.99,18.99,18.99,0.0,0.0,19.15,19.15,19.15,0.0,0.0
2018-11-04,19.16,19.16,19.16,0.0,0.0,19.21,19.21,19.21,0.0,0.0,18.55,18.55,18.55,0.0,0.0,18.58,18.58,18.58,0.0,0.0
2018-11-11,18.43,18.43,18.43,0.0,0.0,18.63,18.63,18.63,0.0,0.0,18.36,18.36,18.36,0.0,0.0,18.56,18.56,18.56,0.0,0.0
2018-11-18,17.77,17.77,17.77,0.0,0.0,18.02,18.02,18.02,0.0,0.0,17.77,17.77,17.77,0.0,0.0,17.91,17.91,17.91,0.0,0.0
2018-11-25,18.59,18.59,18.59,0.0,0.0,18.7,18.7,18.7,0.0,0.0,18.39,18.39,18.39,0.0,0.0,18.6,18.6,18.6,0.0,0.0
2018-12-02,17.44,17.44,17.44,0.0,0.0,17.59,17.59,17.59,0.0,0.0,16.9,16.9,16.9,0.0,0.0,17.27,17.27,17.27,0.0,0.0
2018-12-09,16.89,16.89,16.89,0.0,0.0,17.05,17.05,17.05,0.0,0.0,16.51,16.51,16.51,0.0,0.0,16.63,16.63,16.63,0.0,0.0
2018-12-16,15.06,15.06,15.06,0.0,0.0,15.11,15.11,15.11,0.0,0.0,14.63,14.63,14.63,0.0,0.0,14.63,14.63,14.63,0.0,0.0
2018-12-23,15.63,15.63,15.63,0.0,0.0,15.73,15.73,15.73,0.0,0.0,15.41,15.41,15.41,0.0,0.0,15.62,15.62,15.62,0.0,0.0
2018-12-30,16.49,16.49,16.49,0.0,0.0,16.77,16.77,16.77,0.0,0.0,16.3,16.3,16.3,0.0,0.0,16.66,16.66,16.66,0.0,0.0
2019-01-06,16.8,16.8,16.8,0.0,0.0,17.02,17.02,17.02,0.0,0.0,16.79,16.79,16.79,0.0,0.0,16.94,16.94,16.94,0.0,0.0
2019-01-13,17.39,17.39,17.39,0.0,0.0,17.5,17.5,17.5,0.0,0.0,17.28,17.28,17.28,0.0,0.0,17.5,17.5,17.5,0.0,0.0
2019-01-20,17.0,17.0,17.0,0.0,0.0,17.05,17.05,17.05,0.0,0.0,16.86,16.86,16.86,0.0,0.0,17.05,17.05,17.05,0.0,0.0
2019-01-27,17.65,17.65,17.65,0.0,0.0,17.78,17.78,17.78,0.0,0.0,17.5,17.5,17.5,0.0,0.0,17.78,17.78,17.78,0.0,0.0
2019-02-03,17.04,17.04,17.04,0.0,0.0,17.27,17.27,17.27,0.0,0.0,17.0,17.0,17.0,0.0,0.0,17.24,17.24,17.24,0.0,0.0
2019-02-10,17.94,17.94,17.94,0.0,0.0,18.08,18.08,18.08,0.0,0.0,17.94,17.94,17.94,0.0,0.0,18.07,18.07,18.07,0.0,0.0
2019-02-17,17.93,17.93,17.93,0.0,0.0,18.06,18.06,18.06,0.0,0.0,17.93,17.93,17.93,0.0,0.0,18.0,18.0,18.0,0.0,0.0
2019-02-24,18.18,18.18,18.18,0.0,0.0,18.25,18.25,18.25,0.0,0.0,17.91,17.91,17.91,0.0,0.0,18.17,18.17,18.17,0.0,0.0
2019-03-03,17.52,17.52,17.52,0.0,0.0,17.73,17.73,17.73,0.0,0.0,17.51,17.51,17.51,0.0,0.0,17.68,17.68,17.68,0.0,0.0
2019-03-10,17.92,17.92,17.92,0.0,0.0,18.19,18.19,18.19,0.0,0.0,17.92,17.92,17.92,0.0,0.0,18.15,18.15,18.15,0.0,0.0
2019-03-17,17.77,17.77,17.77,0.0,0.0,17.91,17.91,17.91,0.0,0.0,17.7,17.7,17.7,0.0,0.0,17.89,17.89,17.89,0.0,0.0
2019-03-24,18.21,18.21,18.21,0.0,0.0,18.36,18.36,18.36,0.0,0.0,18.2,18.2,18.2,0.0,0.0,18.35,18.35,18.35,0.0,0.0
2019-03-31,18.56,18.56,18.56,0.0,0.0,18.68,18.68,18.68,0.0,0.0,18.53,18.53,18.53,0.0,0.0,18.6,18.6,18.6,0.0,0.0
2019-04-07,18.46,18.46,18.46,0.0,0.0,18.52,18.52,18.52,0.0,0.0,18.36,18.36,18.36,0.0,0.0,18.39,18.39,18.39,0.0,0.0
2019-04-14,18.52,18.52,18.52,0.0,0.0,18.8,18.8,18.8,0.0,0.0,18.5,18.5,18.5,0.0,0.0,18.77,18.77,18.77,0.0,0.0
2019-04-21,18.12,18.12,18.12,0.0,0.0,18.18,18.18,18.18,0.0,0.0,18.06,18.06,18.06,0.0,0.0,18.11,18.11,18.11,0.0,0.0
2019-04-28,17.32,17.32,17.32,0.0,0.0,17.61,17.61,17.61,0.0,0.0,17.32,17.32,17.32,0.0,0.0,17.53,17.53,17.53,0.0,0.0
2019-05-05,17.37,17.37,17.37,0.0,0.0,17.37,17.37,17.37,0.0,0.0,17.07,17.07,17.07,0.0,0.0,17.16,17.16,17.16,0.0,0.0
2019-05-12,17.36,17.36,17.36,0.0,0.0,17.46,17.46,17.46,0.0,0.0,17.34,17.34,17.34,0.0,0.0,17.36,17.36,17.36,0.0,0.0
2019-05-19,16.85,16.85,16.85,0.0,0.0,16.85,16.85,16.85,0.0,0.0,16.58,16.58,16.58,0.0,0.0,16.71,16.71,16.71,0.0,0.0
2019-05-26,16.04,16.04,16.04,0.0,0.0,16.22,16.22,16.22,0.0,0.0,16.04,16.04,16.04,0.0,0.0,16.16,16.16,16.16,0.0,0.0
2019-06-02,16.66,16.66,16.66,0.0,0.0,16.78,16.78,16.78,0.0,0.0,16.59,16.59,16.59,0.0,0.0,16.6,16.6,16.6,0.0,0.0
2019-06-09,16.38,16.38,16.38,0.0,0.0,16.62,16.62,16.62,0.0,0.0,16.35,16.35,16.35,0.0,0.0,16.57,16.57,16.57,0.0,0.0
2019-06-16,17.15,17.15,17.15,0.0,0.0,17.15,17.15,17.15,0.0,0.0,16.97,16.97,16.97,0.0,0.0,16.99,16.99,16.99,0.0,0.0
2019-06-23,17.42,17.42,17.42,0.0,0.0,17.49,17.49,17.49,0.0,0.0,17.19,17.19,17.19,0.0,0.0,17.25,17.25,17.25,0.0,0.0
2019-06-30,17.0,17.0,17.0,0.0,0.0,17.15,17.15,17.15,0.0,0.0,16.98,16.98,16.98,0.0,0.0,17.02,17.02,17.02,0.0,0.0
2019-07-07,17.39,17.39,17.39,0.0,0.0,17.39,17.39,17.39,0.0,0.0,17.14,17.14,17.14,0.0,0.0,17.17,17.17,17.17,0.0,0.0
2019-07-14,16.88,16.88,16.88,0.0,0.0,16.96,16.96,16.96,0.0,0.0,16.78,16.78,16.78,0.0,0.0,16.9,16.9,16.9,0.0,0.0
2019-07-21,16.69,16.69,16.69,0.0,0.0,16.71,16.71,16.71,0.0,0.0,16.52,16.52,16.52,0.0,0.0,16.62,16.62,16.62,0.0,0.0
2019-07-28,15.88,15.88,15.88,0.0,0.0,15.88,15.88,15.88,0.0,0.0,15.52,15.52,15.52,0.0,0.0,15.63,15.63,15.63,0.0,0.0
2019-08-04,15.7,15.7,15.7,0.0,0.0,15.7,15.7,15.7,0.0,0.0,15.45,15.45,15.45,0.0,0.0,15.52,15.52,15.52,0.0,0.0
2019-08-11,15.4,15.4,15.4,0.0,0.0,15.58,15.58,15.58,0.0,0.0,15.39,15.39,15.39,0.0,0.0,15.53,15.53,15.53,0.0,0.0
2019-08-18,15.06,15.06,15.06,0.0,0.0,15.07,15.07,15.07,0.0,0.0,14.89,14.89,14.89,0.0,0.0,14.95,14.95,14.95,0.0,0.0
2019-08-25,15.37,15.37,15.37,0.0,0.0,15.5,15.5,15.5,0.0,0.0,15.21,15.21,15.21,0.0,0.0,15.29,15.29,15.29,0.0,0.0
2019-09-01,15.83,15.83,15.83,0.0,0.0,16.1,16.1,16.1,0.0,0.0,15.83,15.83,15.83,0.0,0.0,16.07,16.07,16.07,0.0,0.0
2019-09-08,17.05,17.05,17.05,0.0,0.0,17.07,17.07,17.07,0.0,0.0,16.74,16.74,16.74,0.0,0.0,16.94,16.94,16.94,0.0,0.0
2019-09-15,16.22,16.22,16.22,0.0,0.0,16.38,16.38,16.38,0.0,0.0,16.2,16.2,16.2,0.0,0.0,16.34,16.34,16.34,0.0,0.0
2019-09-22,15.73,15.73,15.73,0.0,0.0,15.83,15.83,15.83,0.0,0.0,15.73,15.73,15.73,0.0,0.0,15.74,15.74,15.74,0.0,0.0
2019-09-29,15.26,15.26,15.26,0.0,0.0,15.33,15.33,15.33,0.0,0.0,15.12,15.12,15.12,0.0,0.0,15.12,15.12,15.12,0.0,0.0
2019-10-06,15.3,15.3,15.3,0.0,0.0,15.4,15.4,15.4,0.0,0.0,15.19,15.19,15.19,0.0,0.0,15.37,15.37,15.37,0.0,0.0
2019-10-13,15.16,15.16,15.16,0.0,0.0,15.4,15.4,15.4,0.0,0.0,15.16,15.16,15.16,0.0,0.0,15.39,15.39,15.39,0.0,0.0
2019-10-20,15.83,15.83,15.83,0.0,0.0,15.91,15.91,15.91,0.0,0.0,15.66,15.66,15.66,0.0,0.0,15.67,15.67,15.67,0.0,0.0
2019-10-27,15.89,15.89,15.89,0.0,0.0,16.28,16.28,16.28,0.0,0.0,15.89,15.89,15.89,0.0,0.0,16.23,16.23,16.23,0.0,0.0
2019-11-03,15.97,15.97,15.97,0.0,0.0,16.05,16.05,16.05,0.0,0.0,15.89,15.89,15.89,0.0,0.0,15.99,15.99,15.99,0.0,0.0
2019-11-10,15.77,15.77,15.77,0.0,0.0,15.77,15.77,15.77,0.0,0.0,15.6,15.6,15.6,0.0,0.0,15.65,15.65,15.65,0.0,0.0
2019-11-17,15.75,15.75,15.75,0.0,0.0,15.83,15.83,15.83,0.0,0.0,15.71,15.71,15.71,0.0,0.0,15.81,15.81,15.81,0.0,0.0
2019-11-24,15.6,15.6,15.6,0.0,0.0,15.69,15.69,15.69,0.0,0.0,15.52,15.52,15.52,0.0,0.0,15.54,15.54,15.54,0.0,0.0
2019-12-01,15.71,15.71,15.71,0.0,0.0,15.86,15.86,15.86,0.0,0.0,15.64,15.64,15.64,0.0,0.0,15.78,15.78,15.78,0.0,0.0
2019-12-08,16.06,16.06,16.06,0.0,0.0,16.26,16.26,16.26,0.0,0.0,16.06,16.06,16.06,0.0,0.0,16.2,16.2,16.2,0.0,0.0
2019-12-15,15.86,15.86,15.86,0.0,0.0,16.06,16.06,16.06,0.0,0.0,15.82,15.82,15.82,0.0,0.0,16.05,16.05,16.05,0.0,0.0
2019-12-22,15.99,15.99,15.99,0.0,0.0,16.06,16.06,16.06,0.0,0.0,15.9,15.9,15.9,0.0,0.0,15.91,15.91,15.91,0.0,0.0
2019-12-29,16.37,16.37,16.37,0.0,0.0,16.37,16.37,16.37,0.0,0.0,16.05,16.05,16.05,0.0,0.0,16.13,16.13,16.13,0.0,0.0
