Date,Direxion Daily Pharmaceutical & Medical Bull 2X Sh_Open_average,Direxion Daily Pharmaceutical & Medical Bull 2X Sh_Open_max,Direxion Daily Pharmaceutical & Medical Bull 2X Sh_Open_min,Direxion Daily Pharmaceutical & Medical Bull 2X Sh_Open_volatility,Direxion Daily Pharmaceutical & Medical Bull 2X Sh_Open_change,Direxion Daily Pharmaceutical & Medical Bull 2X Sh_High_average,Direxion Daily Pharmaceutical & Medical Bull 2X Sh_High_max,Direxion Daily Pharmaceutical & Medical Bull 2X Sh_High_min,Direxion Daily Pharmaceutical & Medical Bull 2X Sh_High_volatility,Direxion Daily Pharmaceutical & Medical Bull 2X Sh_High_change,Direxion Daily Pharmaceutical & Medical Bull 2X Sh_Low_average,Direxion Daily Pharmaceutical & Medical Bull 2X Sh_Low_max,Direxion Daily Pharmaceutical & Medical Bull 2X Sh_Low_min,Direxion Daily Pharmaceutical & Medical Bull 2X Sh_Low_volatility,Direxion Daily Pharmaceutical & Medical Bull 2X Sh_Low_change,Direxion Daily Pharmaceutical & Medical Bull 2X Sh_Close_average,Direxion Daily Pharmaceutical & Medical Bull 2X Sh_Close_max,Direxion Daily Pharmaceutical & Medical Bull 2X Sh_Close_min,Direxion Daily Pharmaceutical & Medical Bull 2X Sh_Close_volatility,Direxion Daily Pharmaceutical & Medical Bull 2X Sh_Close_change
2018-03-25,22.98,22.98,22.98,0.0,0.0,23.17,23.17,23.17,0.0,0.0,20.99,20.99,20.99,0.0,0.0,21.36,21.36,21.36,0.0,0.0
2018-04-01,22.28,22.28,22.28,0.0,0.0,22.54,22.54,22.54,0.0,0.0,21.87,21.87,21.87,0.0,0.0,22.34,22.34,22.34,0.0,0.0
2018-04-08,23.66,23.66,23.66,0.0,0.0,23.66,23.66,23.66,0.0,0.0,23.46,23.46,23.46,0.0,0.0,23.48,23.48,23.48,0.0,0.0
2018-04-15,23.59,23.59,23.59,0.0,0.0,23.6,23.6,23.6,0.0,0.0,23.13,23.13,23.13,0.0,0.0,23.13,23.13,23.13,0.0,0.0
2018-04-22,23.45,23.45,23.45,0.0,0.0,23.45,23.45,23.45,0.0,0.0,23.45,23.45,23.45,0.0,0.0,23.45,23.45,23.45,0.0,0.0
2018-04-29,21.51,21.51,21.51,0.0,0.0,21.59,21.59,21.59,0.0,0.0,21.45,21.45,21.45,0.0,0.0,21.45,21.45,21.45,0.0,0.0
2018-05-06,25.21,25.21,25.21,0.0,0.0,25.52,25.52,25.52,0.0,0.0,24.83,24.83,24.83,0.0,0.0,25.12,25.12,25.12,0.0,0.0
2018-05-13,26.27,26.27,26.27,0.0,0.0,26.38,26.38,26.38,0.0,0.0,25.11,25.11,25.11,0.0,0.0,25.27,25.27,25.27,0.0,0.0
2018-05-20,25.92,25.92,25.92,0.0,0.0,25.92,25.92,25.92,0.0,0.0,25.92,25.92,25.92,0.0,0.0,25.92,25.92,25.92,0.0,0.0
2018-05-27,26.6,26.6,26.6,0.0,0.0,26.6,26.6,26.6,0.0,0.0,26.6,26.6,26.6,0.0,0.0,26.6,26.6,26.6,0.0,0.0
2018-06-03,29.8,29.8,29.8,0.0,0.0,30.57,30.57,30.57,0.0,0.0,29.7,29.7,29.7,0.0,0.0,30.38,30.38,30.38,0.0,0.0
2018-06-10,29.7,29.7,29.7,0.0,0.0,29.84,29.84,29.84,0.0,0.0,29.04,29.04,29.04,0.0,0.0,29.05,29.05,29.05,0.0,0.0
2018-06-17,29.55,29.55,29.55,0.0,0.0,29.55,29.55,29.55,0.0,0.0,28.67,28.67,28.67,0.0,0.0,29.11,29.11,29.11,0.0,0.0
2018-06-24,28.7,28.7,28.7,0.0,0.0,28.9,28.9,28.9,0.0,0.0,28.7,28.7,28.7,0.0,0.0,28.9,28.9,28.9,0.0,0.0
2018-07-01,34.11,34.11,34.11,0.0,0.0,36.81,36.81,36.81,0.0,0.0,32.44,32.44,32.44,0.0,0.0,32.86,32.86,32.86,0.0,0.0
2018-07-08,33.9,33.9,33.9,0.0,0.0,33.9,33.9,33.9,0.0,0.0,32.08,32.08,32.08,0.0,0.0,32.23,32.23,32.23,0.0,0.0
2018-07-15,32.41,32.41,32.41,0.0,0.0,32.41,32.41,32.41,0.0,0.0,31.95,31.95,31.95,0.0,0.0,32.28,32.28,32.28,0.0,0.0
2018-07-22,31.14,31.14,31.14,0.0,0.0,31.76,31.76,31.76,0.0,0.0,31.14,31.14,31.14,0.0,0.0,31.7,31.7,31.7,0.0,0.0
2018-07-29,33.96,33.96,33.96,0.0,0.0,34.58,34.58,34.58,0.0,0.0,33.75,33.75,33.75,0.0,0.0,34.35,34.35,34.35,0.0,0.0
2018-08-05,34.65,34.65,34.65,0.0,0.0,34.65,34.65,34.65,0.0,0.0,34.21,34.21,34.21,0.0,0.0,34.24,34.24,34.24,0.0,0.0
2018-08-12,36.88,36.88,36.88,0.0,0.0,36.88,36.88,36.88,0.0,0.0,36.42,36.42,36.42,0.0,0.0,36.47,36.47,36.47,0.0,0.0
2018-08-19,36.42,36.42,36.42,0.0,0.0,37.25,37.25,37.25,0.0,0.0,36.42,36.42,36.42,0.0,0.0,36.98,36.98,36.98,0.0,0.0
2018-08-26,37.5,37.5,37.5,0.0,0.0,37.5,37.5,37.5,0.0,0.0,36.86,36.86,36.86,0.0,0.0,37.39,37.39,37.39,0.0,0.0
2018-09-02,35.54,35.54,35.54,0.0,0.0,35.54,35.54,35.54,0.0,0.0,34.22,34.22,34.22,0.0,0.0,34.38,34.38,34.38,0.0,0.0
2018-09-09,34.48,34.48,34.48,0.0,0.0,34.55,34.55,34.55,0.0,0.0,34.41,34.41,34.41,0.0,0.0,34.45,34.45,34.45,0.0,0.0
2018-09-16,36.06,36.06,36.06,0.0,0.0,36.22,36.22,36.22,0.0,0.0,35.95,35.95,35.95,0.0,0.0,36.0,36.0,36.0,0.0,0.0
2018-09-23,37.03,37.03,37.03,0.0,0.0,37.03,37.03,37.03,0.0,0.0,34.77,34.77,34.77,0.0,0.0,35.0,35.0,35.0,0.0,0.0
2018-09-30,33.79,33.79,33.79,0.0,0.0,33.87,33.87,33.87,0.0,0.0,33.13,33.13,33.13,0.0,0.0,33.85,33.85,33.85,0.0,0.0
2018-10-07,29.68,29.68,29.68,0.0,0.0,29.89,29.89,29.89,0.0,0.0,29.46,29.46,29.46,0.0,0.0,29.89,29.89,29.89,0.0,0.0
2018-10-14,30.0,30.0,30.0,0.0,0.0,30.0,30.0,30.0,0.0,0.0,28.76,28.76,28.76,0.0,0.0,29.58,29.58,29.58,0.0,0.0
2018-10-21,26.0,26.0,26.0,0.0,0.0,26.0,26.0,26.0,0.0,0.0,25.62,25.62,25.62,0.0,0.0,25.62,25.62,25.62,0.0,0.0
2018-10-28,28.0,28.0,28.0,0.0,0.0,29.11,29.11,29.11,0.0,0.0,28.0,28.0,28.0,0.0,0.0,29.11,29.11,29.11,0.0,0.0
2018-11-04,29.72,29.72,29.72,0.0,0.0,29.97,29.97,29.97,0.0,0.0,28.81,28.81,28.81,0.0,0.0,29.03,29.03,29.03,0.0,0.0
2018-11-11,29.05,29.05,29.05,0.0,0.0,29.05,29.05,29.05,0.0,0.0,28.4,28.4,28.4,0.0,0.0,28.4,28.4,28.4,0.0,0.0
2018-11-18,28.25,28.25,28.25,0.0,0.0,28.25,28.25,28.25,0.0,0.0,27.92,27.92,27.92,0.0,0.0,28.1,28.1,28.1,0.0,0.0
2018-11-25,30.75,30.75,30.75,0.0,0.0,31.59,31.59,31.59,0.0,0.0,30.75,30.75,30.75,0.0,0.0,31.54,31.54,31.54,0.0,0.0
2018-12-02,26.25,26.25,26.25,0.0,0.0,26.56,26.56,26.56,0.0,0.0,25.43,25.43,25.43,0.0,0.0,26.55,26.55,26.55,0.0,0.0
2018-12-09,23.2,23.2,23.2,0.0,0.0,24.93,24.93,24.93,0.0,0.0,23.13,23.13,23.13,0.0,0.0,23.27,23.27,23.27,0.0,0.0
2018-12-16,18.75,18.75,18.75,0.0,0.0,18.77,18.77,18.77,0.0,0.0,17.94,17.94,17.94,0.0,0.0,17.94,17.94,17.94,0.0,0.0
2018-12-23,21.59,21.59,21.59,0.0,0.0,21.59,21.59,21.59,0.0,0.0,20.93,20.93,20.93,0.0,0.0,21.29,21.29,21.29,0.0,0.0
2018-12-30,23.74,23.74,23.74,0.0,0.0,24.58,24.58,24.58,0.0,0.0,23.35,23.35,23.35,0.0,0.0,24.41,24.41,24.41,0.0,0.0
2019-01-06,24.63,24.63,24.63,0.0,0.0,24.63,24.63,24.63,0.0,0.0,24.19,24.19,24.19,0.0,0.0,24.19,24.19,24.19,0.0,0.0
2019-01-13,25.1,25.1,25.1,0.0,0.0,25.78,25.78,25.78,0.0,0.0,25.1,25.1,25.1,0.0,0.0,25.75,25.75,25.75,0.0,0.0
2019-01-20,24.0,24.0,24.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,23.1,23.1,23.1,0.0,0.0,23.17,23.17,23.17,0.0,0.0
2019-01-27,24.7,24.7,24.7,0.0,0.0,24.79,24.79,24.79,0.0,0.0,24.42,24.42,24.42,0.0,0.0,24.65,24.65,24.65,0.0,0.0
2019-02-03,24.23,24.23,24.23,0.0,0.0,24.41,24.41,24.41,0.0,0.0,24.23,24.23,24.23,0.0,0.0,24.38,24.38,24.38,0.0,0.0
2019-02-10,25.87,25.87,25.87,0.0,0.0,26.69,26.69,26.69,0.0,0.0,25.87,25.87,25.87,0.0,0.0,26.69,26.69,26.69,0.0,0.0
2019-02-17,25.61,25.61,25.61,0.0,0.0,25.77,25.77,25.77,0.0,0.0,25.6,25.6,25.6,0.0,0.0,25.7,25.7,25.7,0.0,0.0
2019-02-24,29.45,29.45,29.45,0.0,0.0,29.45,29.45,29.45,0.0,0.0,26.46,26.46,26.46,0.0,0.0,26.94,26.94,26.94,0.0,0.0
2019-03-03,23.9,23.9,23.9,0.0,0.0,24.65,24.65,24.65,0.0,0.0,23.9,23.9,23.9,0.0,0.0,24.56,24.56,24.56,0.0,0.0
2019-03-10,25.15,25.15,25.15,0.0,0.0,25.36,25.36,25.36,0.0,0.0,25.0,25.0,25.0,0.0,0.0,25.12,25.12,25.12,0.0,0.0
2019-03-17,22.7,22.7,22.7,0.0,0.0,22.7,22.7,22.7,0.0,0.0,22.2,22.2,22.2,0.0,0.0,22.5,22.5,22.5,0.0,0.0
2019-03-24,24.13,24.13,24.13,0.0,0.0,24.13,24.13,24.13,0.0,0.0,23.68,23.68,23.68,0.0,0.0,23.72,23.72,23.72,0.0,0.0
2019-03-31,24.34,24.34,24.34,0.0,0.0,24.43,24.43,24.43,0.0,0.0,24.31,24.31,24.31,0.0,0.0,24.43,24.43,24.43,0.0,0.0
2019-04-07,22.08,22.08,22.08,0.0,0.0,22.32,22.32,22.32,0.0,0.0,22.0,22.0,22.0,0.0,0.0,22.26,22.26,22.26,0.0,0.0
2019-04-14,19.53,19.53,19.53,0.0,0.0,19.56,19.56,19.56,0.0,0.0,18.97,18.97,18.97,0.0,0.0,19.43,19.43,19.43,0.0,0.0
2019-04-21,21.33,21.33,21.33,0.0,0.0,21.59,21.59,21.59,0.0,0.0,21.23,21.23,21.23,0.0,0.0,21.4,21.4,21.4,0.0,0.0
2019-04-28,21.6,21.6,21.6,0.0,0.0,22.74,22.74,22.74,0.0,0.0,21.24,21.24,21.24,0.0,0.0,22.59,22.59,22.59,0.0,0.0
2019-05-05,19.96,19.96,19.96,0.0,0.0,19.96,19.96,19.96,0.0,0.0,18.45,18.45,18.45,0.0,0.0,18.68,18.68,18.68,0.0,0.0
2019-05-12,18.53,18.53,18.53,0.0,0.0,18.63,18.63,18.63,0.0,0.0,18.46,18.46,18.46,0.0,0.0,18.46,18.46,18.46,0.0,0.0
2019-05-19,18.38,18.38,18.38,0.0,0.0,18.45,18.45,18.45,0.0,0.0,18.2,18.2,18.2,0.0,0.0,18.2,18.2,18.2,0.0,0.0
2019-05-26,16.17,16.17,16.17,0.0,0.0,16.29,16.29,16.29,0.0,0.0,15.87,15.87,15.87,0.0,0.0,15.99,15.99,15.99,0.0,0.0
2019-06-02,17.05,17.05,17.05,0.0,0.0,17.05,17.05,17.05,0.0,0.0,16.61,16.61,16.61,0.0,0.0,16.62,16.62,16.62,0.0,0.0
2019-06-09,16.69,16.69,16.69,0.0,0.0,16.97,16.97,16.97,0.0,0.0,16.69,16.69,16.69,0.0,0.0,16.84,16.84,16.84,0.0,0.0
2019-06-16,17.83,17.83,17.83,0.0,0.0,17.83,17.83,17.83,0.0,0.0,17.16,17.16,17.16,0.0,0.0,17.16,17.16,17.16,0.0,0.0
2019-06-23,18.43,18.43,18.43,0.0,0.0,18.6,18.6,18.6,0.0,0.0,18.25,18.25,18.25,0.0,0.0,18.46,18.46,18.46,0.0,0.0
2019-06-30,18.22,18.22,18.22,0.0,0.0,18.22,18.22,18.22,0.0,0.0,17.01,17.01,17.01,0.0,0.0,17.37,17.37,17.37,0.0,0.0
2019-07-07,16.4,16.4,16.4,0.0,0.0,16.64,16.64,16.64,0.0,0.0,16.35,16.35,16.35,0.0,0.0,16.53,16.53,16.53,0.0,0.0
2019-07-14,15.83,15.83,15.83,0.0,0.0,15.86,15.86,15.86,0.0,0.0,15.52,15.52,15.52,0.0,0.0,15.62,15.62,15.62,0.0,0.0
2019-07-21,15.91,15.91,15.91,0.0,0.0,16.19,16.19,16.19,0.0,0.0,15.85,15.85,15.85,0.0,0.0,16.02,16.02,16.02,0.0,0.0
2019-07-28,14.77,14.77,14.77,0.0,0.0,14.77,14.77,14.77,0.0,0.0,13.49,13.49,13.49,0.0,0.0,13.96,13.96,13.96,0.0,0.0
2019-08-04,14.12,14.12,14.12,0.0,0.0,14.12,14.12,14.12,0.0,0.0,13.55,13.55,13.55,0.0,0.0,13.67,13.67,13.67,0.0,0.0
2019-08-11,13.35,13.35,13.35,0.0,0.0,13.79,13.79,13.79,0.0,0.0,13.32,13.32,13.32,0.0,0.0,13.7,13.7,13.7,0.0,0.0
2019-08-18,12.66,12.66,12.66,0.0,0.0,12.66,12.66,12.66,0.0,0.0,12.54,12.54,12.54,0.0,0.0,12.66,12.66,12.66,0.0,0.0
2019-08-25,12.65,12.65,12.65,0.0,0.0,12.65,12.65,12.65,0.0,0.0,12.19,12.19,12.19,0.0,0.0,12.35,12.35,12.35,0.0,0.0
2019-09-01,12.76,12.76,12.76,0.0,0.0,12.85,12.85,12.85,0.0,0.0,12.35,12.35,12.35,0.0,0.0,12.71,12.71,12.71,0.0,0.0
2019-09-08,14.7,14.7,14.7,0.0,0.0,14.83,14.83,14.83,0.0,0.0,14.59,14.59,14.59,0.0,0.0,14.59,14.59,14.59,0.0,0.0
2019-09-15,14.58,14.58,14.58,0.0,0.0,14.58,14.58,14.58,0.0,0.0,14.26,14.26,14.26,0.0,0.0,14.35,14.35,14.35,0.0,0.0
2019-09-22,12.66,12.66,12.66,0.0,0.0,12.67,12.67,12.67,0.0,0.0,12.33,12.33,12.33,0.0,0.0,12.43,12.43,12.43,0.0,0.0
2019-09-29,12.4,12.4,12.4,0.0,0.0,12.7,12.7,12.7,0.0,0.0,12.34,12.34,12.34,0.0,0.0,12.55,12.55,12.55,0.0,0.0
2019-10-06,12.36,12.36,12.36,0.0,0.0,12.37,12.37,12.37,0.0,0.0,11.98,11.98,11.98,0.0,0.0,12.02,12.02,12.02,0.0,0.0
2019-10-13,14.18,14.18,14.18,0.0,0.0,14.46,14.46,14.46,0.0,0.0,13.96,13.96,13.96,0.0,0.0,14.21,14.21,14.21,0.0,0.0
2019-10-20,14.91,14.91,14.91,0.0,0.0,15.35,15.35,15.35,0.0,0.0,14.91,14.91,14.91,0.0,0.0,15.32,15.32,15.32,0.0,0.0
2019-10-27,16.81,16.81,16.81,0.0,0.0,17.03,17.03,17.03,0.0,0.0,16.52,16.52,16.52,0.0,0.0,16.55,16.55,16.55,0.0,0.0
2019-11-03,15.5,15.5,15.5,0.0,0.0,15.5,15.5,15.5,0.0,0.0,15.2,15.2,15.2,0.0,0.0,15.42,15.42,15.42,0.0,0.0
2019-11-10,15.61,15.61,15.61,0.0,0.0,15.63,15.63,15.63,0.0,0.0,15.3,15.3,15.3,0.0,0.0,15.44,15.44,15.44,0.0,0.0
2019-11-17,17.34,17.34,17.34,0.0,0.0,17.95,17.95,17.95,0.0,0.0,17.34,17.34,17.34,0.0,0.0,17.86,17.86,17.86,0.0,0.0
2019-11-24,18.7,18.7,18.7,0.0,0.0,18.7,18.7,18.7,0.0,0.0,17.89,17.89,17.89,0.0,0.0,18.11,18.11,18.11,0.0,0.0
2019-12-01,18.6,18.6,18.6,0.0,0.0,18.88,18.88,18.88,0.0,0.0,18.46,18.46,18.46,0.0,0.0,18.82,18.82,18.82,0.0,0.0
2019-12-08,20.5,20.5,20.5,0.0,0.0,22.3,22.3,22.3,0.0,0.0,20.5,20.5,20.5,0.0,0.0,21.59,21.59,21.59,0.0,0.0
2019-12-15,25.18,25.18,25.18,0.0,0.0,26.9,26.9,26.9,0.0,0.0,25.0,25.0,25.0,0.0,0.0,26.24,26.24,26.24,0.0,0.0
2019-12-22,25.58,25.58,25.58,0.0,0.0,25.58,25.58,25.58,0.0,0.0,24.55,24.55,24.55,0.0,0.0,24.56,24.56,24.56,0.0,0.0
2019-12-29,24.05,24.05,24.05,0.0,0.0,24.65,24.65,24.65,0.0,0.0,23.74,23.74,23.74,0.0,0.0,23.9,23.9,23.9,0.0,0.0
