Date,Invesco QQQ Trust Series 1_Open_average,Invesco QQQ Trust Series 1_Open_max,Invesco QQQ Trust Series 1_Open_min,Invesco QQQ Trust Series 1_Open_volatility,Invesco QQQ Trust Series 1_Open_change,Invesco QQQ Trust Series 1_High_average,Invesco QQQ Trust Series 1_High_max,Invesco QQQ Trust Series 1_High_min,Invesco QQQ Trust Series 1_High_volatility,Invesco QQQ Trust Series 1_High_change,Invesco QQQ Trust Series 1_Low_average,Invesco QQQ Trust Series 1_Low_max,Invesco QQQ Trust Series 1_Low_min,Invesco QQQ Trust Series 1_Low_volatility,Invesco QQQ Trust Series 1_Low_change,Invesco QQQ Trust Series 1_Close_average,Invesco QQQ Trust Series 1_Close_max,Invesco QQQ Trust Series 1_Close_min,Invesco QQQ Trust Series 1_Close_volatility,Invesco QQQ Trust Series 1_Close_change
2018-10-07,173.69,173.69,173.69,0.0,0.0,174.04,174.04,174.04,0.0,0.0,171.56,171.56,171.56,0.0,0.0,172.21,172.21,172.21,0.0,0.0
2018-10-14,174.06,174.06,174.06,0.0,0.0,175.25,175.25,175.25,0.0,0.0,172.59,172.59,172.59,0.0,0.0,173.91,173.91,173.91,0.0,0.0
2018-10-21,169.16,169.16,169.16,0.0,0.0,169.86,169.86,169.86,0.0,0.0,160.09,160.09,160.09,0.0,0.0,163.23,163.23,163.23,0.0,0.0
2018-10-28,169.61,169.61,169.61,0.0,0.0,169.66,169.66,169.66,0.0,0.0,167.08,167.08,167.08,0.0,0.0,168.96,168.96,168.96,0.0,0.0
2018-11-04,170.33,170.33,170.33,0.0,0.0,170.64,170.64,170.64,0.0,0.0,166.18,166.18,166.18,0.0,0.0,166.33,166.33,166.33,0.0,0.0
2018-11-11,166.74,166.74,166.74,0.0,0.0,166.9,166.9,166.9,0.0,0.0,161.54,161.54,161.54,0.0,0.0,162.06,162.06,162.06,0.0,0.0
2018-11-18,161.44,161.44,161.44,0.0,0.0,162.97,162.97,162.97,0.0,0.0,160.76,160.76,160.76,0.0,0.0,162.89,162.89,162.89,0.0,0.0
2018-11-25,173.1,173.1,173.1,0.0,0.0,173.31,173.31,173.31,0.0,0.0,169.51,169.51,169.51,0.0,0.0,172.33,172.33,172.33,0.0,0.0
2018-12-02,161.11,161.11,161.11,0.0,0.0,163.78,163.78,163.78,0.0,0.0,159.41,159.41,159.41,0.0,0.0,163.07,163.07,163.07,0.0,0.0
2018-12-09,160.41,160.41,160.41,0.0,0.0,161.67,161.67,161.67,0.0,0.0,156.17,156.17,156.17,0.0,0.0,157.43,157.43,157.43,0.0,0.0
2018-12-16,146.14,146.14,146.14,0.0,0.0,147.98,147.98,147.98,0.0,0.0,143.46,143.46,143.46,0.0,0.0,143.5,143.5,143.5,0.0,0.0
2018-12-23,154.47,154.47,154.47,0.0,0.0,154.98,154.98,154.98,0.0,0.0,152.71,152.71,152.71,0.0,0.0,154.26,154.26,154.26,0.0,0.0
2018-12-30,156.54,156.54,156.54,0.0,0.0,158.86,158.86,158.86,0.0,0.0,156.11,156.11,156.11,0.0,0.0,158.09,158.09,158.09,0.0,0.0
2019-01-06,159.32,159.32,159.32,0.0,0.0,159.96,159.96,159.96,0.0,0.0,158.59,158.59,158.59,0.0,0.0,159.27,159.27,159.27,0.0,0.0
2019-01-13,164.84,164.84,164.84,0.0,0.0,166.02,166.02,166.02,0.0,0.0,163.82,163.82,163.82,0.0,0.0,165.25,165.25,165.25,0.0,0.0
2019-01-20,163.03,163.03,163.03,0.0,0.0,163.12,163.12,163.12,0.0,0.0,161.75,161.75,161.75,0.0,0.0,163.11,163.11,163.11,0.0,0.0
2019-01-27,167.51,167.51,167.51,0.0,0.0,169.53,169.53,169.53,0.0,0.0,167.33,167.33,167.33,0.0,0.0,169.53,169.53,169.53,0.0,0.0
2019-02-03,169.14,169.14,169.14,0.0,0.0,169.58,169.58,169.58,0.0,0.0,167.98,167.98,167.98,0.0,0.0,168.4,168.4,168.4,0.0,0.0
2019-02-10,172.51,172.51,172.51,0.0,0.0,172.56,172.56,172.56,0.0,0.0,171.14,171.14,171.14,0.0,0.0,171.94,171.94,171.94,0.0,0.0
2019-02-17,174.2,174.2,174.2,0.0,0.0,174.66,174.66,174.66,0.0,0.0,173.4,173.4,173.4,0.0,0.0,173.52,173.52,173.52,0.0,0.0
2019-02-24,175.37,175.37,175.37,0.0,0.0,175.79,175.79,175.79,0.0,0.0,172.47,172.47,172.47,0.0,0.0,174.42,174.42,174.42,0.0,0.0
2019-03-03,171.86,171.86,171.86,0.0,0.0,174.85,174.85,174.85,0.0,0.0,171.85,171.85,171.85,0.0,0.0,174.73,174.73,174.73,0.0,0.0
2019-03-10,177.95,177.95,177.95,0.0,0.0,178.99,178.99,178.99,0.0,0.0,177.59,177.59,177.59,0.0,0.0,178.45,178.45,178.45,0.0,0.0
2019-03-17,177.92,177.92,177.92,0.0,0.0,178.84,178.84,178.84,0.0,0.0,176.93,176.93,176.93,0.0,0.0,178.22,178.22,178.22,0.0,0.0
2019-03-24,181.42,181.42,181.42,0.0,0.0,182.26,182.26,182.26,0.0,0.0,180.77,180.77,180.77,0.0,0.0,182.04,182.04,182.04,0.0,0.0
2019-03-31,184.37,184.37,184.37,0.0,0.0,185.28,185.28,185.28,0.0,0.0,183.63,183.63,183.63,0.0,0.0,185.13,185.13,185.13,0.0,0.0
2019-04-07,185.81,185.81,185.81,0.0,0.0,186.07,186.07,186.07,0.0,0.0,184.62,184.62,184.62,0.0,0.0,185.86,185.86,185.86,0.0,0.0
2019-04-14,186.54,186.54,186.54,0.0,0.0,187.99,187.99,187.99,0.0,0.0,186.43,186.43,186.43,0.0,0.0,187.92,187.92,187.92,0.0,0.0
2019-04-21,190.62,190.62,190.62,0.0,0.0,191.32,191.32,191.32,0.0,0.0,190.34,190.34,190.34,0.0,0.0,191.02,191.02,191.02,0.0,0.0
2019-04-28,187.1,187.1,187.1,0.0,0.0,190.2,190.2,190.2,0.0,0.0,186.76,186.76,186.76,0.0,0.0,189.94,189.94,189.94,0.0,0.0
2019-05-05,180.3,180.3,180.3,0.0,0.0,181.26,181.26,181.26,0.0,0.0,178.06,178.06,178.06,0.0,0.0,178.58,178.58,178.58,0.0,0.0
2019-05-12,180.51,180.51,180.51,0.0,0.0,181.18,181.18,181.18,0.0,0.0,179.34,179.34,179.34,0.0,0.0,179.95,179.95,179.95,0.0,0.0
2019-05-19,179.3,179.3,179.3,0.0,0.0,179.85,179.85,179.85,0.0,0.0,177.94,177.94,177.94,0.0,0.0,178.16,178.16,178.16,0.0,0.0
2019-05-26,173.52,173.52,173.52,0.0,0.0,173.95,173.95,173.95,0.0,0.0,169.27,169.27,169.27,0.0,0.0,170.12,170.12,170.12,0.0,0.0
2019-06-02,182.23,182.23,182.23,0.0,0.0,184.85,184.85,184.85,0.0,0.0,182.21,182.21,182.21,0.0,0.0,183.15,183.15,183.15,0.0,0.0
2019-06-09,183.01,183.01,183.01,0.0,0.0,184.25,184.25,184.25,0.0,0.0,182.84,182.84,182.84,0.0,0.0,183.74,183.74,183.74,0.0,0.0
2019-06-16,188.52,188.52,188.52,0.0,0.0,188.72,188.72,188.72,0.0,0.0,188.06,188.06,188.06,0.0,0.0,188.16,188.16,188.16,0.0,0.0
2019-06-23,190.3,190.3,190.3,0.0,0.0,190.57,190.57,190.57,0.0,0.0,188.38,188.38,188.38,0.0,0.0,189.26,189.26,189.26,0.0,0.0
2019-06-30,189.86,189.86,189.86,0.0,0.0,189.87,189.87,189.87,0.0,0.0,188.93,188.93,188.93,0.0,0.0,189.71,189.71,189.71,0.0,0.0
2019-07-07,193.97,193.97,193.97,0.0,0.0,194.19,194.19,194.19,0.0,0.0,193.44,193.44,193.44,0.0,0.0,194.15,194.15,194.15,0.0,0.0
2019-07-14,191.5,191.5,191.5,0.0,0.0,192.94,192.94,192.94,0.0,0.0,191.44,191.44,191.44,0.0,0.0,192.53,192.53,192.53,0.0,0.0
2019-07-21,195.18,195.18,195.18,0.0,0.0,195.18,195.18,195.18,0.0,0.0,193.39,193.39,193.39,0.0,0.0,194.62,194.62,194.62,0.0,0.0
2019-07-28,183.51,183.51,183.51,0.0,0.0,183.51,183.51,183.51,0.0,0.0,179.2,179.2,179.2,0.0,0.0,180.73,180.73,180.73,0.0,0.0
2019-08-04,185.34,185.34,185.34,0.0,0.0,185.9,185.9,185.9,0.0,0.0,183.5,183.5,183.5,0.0,0.0,184.35,184.35,184.35,0.0,0.0
2019-08-11,188.03,188.03,188.03,0.0,0.0,188.83,188.83,188.83,0.0,0.0,187.5,187.5,187.5,0.0,0.0,188.43,188.43,188.43,0.0,0.0
2019-08-18,184.19,184.19,184.19,0.0,0.0,184.87,184.87,184.87,0.0,0.0,183.08,183.08,183.08,0.0,0.0,184.82,184.82,184.82,0.0,0.0
2019-08-25,188.94,188.94,188.94,0.0,0.0,188.97,188.97,188.97,0.0,0.0,186.41,186.41,186.41,0.0,0.0,187.47,187.47,187.47,0.0,0.0
2019-09-01,192.18,192.18,192.18,0.0,0.0,192.27,192.27,192.27,0.0,0.0,190.22,190.22,190.22,0.0,0.0,191.19,191.19,191.19,0.0,0.0
2019-09-08,191.3,191.3,191.3,0.0,0.0,192.08,192.08,192.08,0.0,0.0,191.11,191.11,191.11,0.0,0.0,191.68,191.68,191.68,0.0,0.0
2019-09-15,190.36,190.36,190.36,0.0,0.0,191.07,191.07,191.07,0.0,0.0,189.72,189.72,189.72,0.0,0.0,190.5,190.5,190.5,0.0,0.0
2019-09-22,187.75,187.75,187.75,0.0,0.0,189.11,189.11,189.11,0.0,0.0,187.4,187.4,187.4,0.0,0.0,188.81,188.81,188.81,0.0,0.0
2019-09-29,188.23,188.23,188.23,0.0,0.0,189.74,189.74,189.74,0.0,0.0,187.91,187.91,187.91,0.0,0.0,188.24,188.24,188.24,0.0,0.0
2019-10-06,190.82,190.82,190.82,0.0,0.0,191.7,191.7,191.7,0.0,0.0,190.65,190.65,190.65,0.0,0.0,191.09,191.09,191.09,0.0,0.0
2019-10-13,192.65,192.65,192.65,0.0,0.0,193.52,193.52,193.52,0.0,0.0,192.14,192.14,192.14,0.0,0.0,193.39,193.39,193.39,0.0,0.0
2019-10-20,196.57,196.57,196.57,0.0,0.0,197.83,197.83,197.83,0.0,0.0,196.55,196.55,196.55,0.0,0.0,197.57,197.57,197.57,0.0,0.0
2019-10-27,200.19,200.19,200.19,0.0,0.0,200.53,200.53,200.53,0.0,0.0,198.87,198.87,198.87,0.0,0.0,200.1,200.1,200.1,0.0,0.0
2019-11-03,200.23,200.23,200.23,0.0,0.0,201.04,201.04,201.04,0.0,0.0,199.94,199.94,199.94,0.0,0.0,200.96,200.96,200.96,0.0,0.0
2019-11-10,202.61,202.61,202.61,0.0,0.0,203.39,203.39,203.39,0.0,0.0,201.77,201.77,201.77,0.0,0.0,203.07,203.07,203.07,0.0,0.0
2019-11-17,202.67,202.67,202.67,0.0,0.0,204.26,204.26,204.26,0.0,0.0,202.67,202.67,202.67,0.0,0.0,204.22,204.22,204.22,0.0,0.0
2019-11-24,205.11,205.11,205.11,0.0,0.0,205.18,205.18,205.18,0.0,0.0,201.78,201.78,201.78,0.0,0.0,203.0,203.0,203.0,0.0,0.0
2019-12-01,204.63,204.63,204.63,0.0,0.0,205.59,205.59,205.59,0.0,0.0,203.98,203.98,203.98,0.0,0.0,204.07,204.07,204.07,0.0,0.0
2019-12-08,208.5,208.5,208.5,0.0,0.0,209.53,209.53,209.53,0.0,0.0,208.48,208.48,208.48,0.0,0.0,209.27,209.27,209.27,0.0,0.0
2019-12-15,212.03,212.03,212.03,0.0,0.0,212.15,212.15,212.15,0.0,0.0,211.63,211.63,211.63,0.0,0.0,211.81,211.81,211.81,0.0,0.0
2019-12-22,213.51,213.51,213.51,0.0,0.0,213.63,213.63,213.63,0.0,0.0,211.16,211.16,211.16,0.0,0.0,212.21,212.21,212.21,0.0,0.0
2019-12-29,213.29,213.29,213.29,0.0,0.0,215.47,215.47,215.47,0.0,0.0,213.28,213.28,213.28,0.0,0.0,214.18,214.18,214.18,0.0,0.0
