Date,Global X MSCI Argentina_etf_Open_average,Global X MSCI Argentina_etf_Open_max,Global X MSCI Argentina_etf_Open_min,Global X MSCI Argentina_etf_Open_volatility,Global X MSCI Argentina_etf_Open_change,Global X MSCI Argentina_etf_High_average,Global X MSCI Argentina_etf_High_max,Global X MSCI Argentina_etf_High_min,Global X MSCI Argentina_etf_High_volatility,Global X MSCI Argentina_etf_High_change,Global X MSCI Argentina_etf_Low_average,Global X MSCI Argentina_etf_Low_max,Global X MSCI Argentina_etf_Low_min,Global X MSCI Argentina_etf_Low_volatility,Global X MSCI Argentina_etf_Low_change,Global X MSCI Argentina_etf_Close_average,Global X MSCI Argentina_etf_Close_max,Global X MSCI Argentina_etf_Close_min,Global X MSCI Argentina_etf_Close_volatility,Global X MSCI Argentina_etf_Close_change
2018-04-29,32.6,32.6,32.6,0.0,0.0,33.47,33.47,33.47,0.0,0.0,32.6,32.6,32.6,0.0,0.0,32.72,32.72,32.72,0.0,0.0
2018-05-06,32.38,32.38,32.38,0.0,0.0,32.8,32.8,32.8,0.0,0.0,31.55,31.55,31.55,0.0,0.0,31.56,31.56,31.56,0.0,0.0
2018-05-13,31.53,31.53,31.53,0.0,0.0,31.82,31.82,31.82,0.0,0.0,31.39,31.39,31.39,0.0,0.0,31.54,31.54,31.54,0.0,0.0
2018-05-20,31.16,31.16,31.16,0.0,0.0,31.24,31.24,31.24,0.0,0.0,31.0,31.0,31.0,0.0,0.0,31.17,31.17,31.17,0.0,0.0
2018-05-27,30.0,30.0,30.0,0.0,0.0,30.0,30.0,30.0,0.0,0.0,29.84,29.84,29.84,0.0,0.0,29.84,29.84,29.84,0.0,0.0
2018-06-03,30.95,30.95,30.95,0.0,0.0,31.04,31.04,31.04,0.0,0.0,30.36,30.36,30.36,0.0,0.0,30.86,30.86,30.86,0.0,0.0
2018-06-10,29.35,29.35,29.35,0.0,0.0,29.48,29.48,29.48,0.0,0.0,28.83,28.83,28.83,0.0,0.0,29.12,29.12,29.12,0.0,0.0
2018-06-17,29.42,29.42,29.42,0.0,0.0,29.49,29.49,29.49,0.0,0.0,29.1,29.1,29.1,0.0,0.0,29.13,29.13,29.13,0.0,0.0
2018-06-24,27.47,27.47,27.47,0.0,0.0,27.47,27.47,27.47,0.0,0.0,26.79,26.79,26.79,0.0,0.0,26.97,26.97,26.97,0.0,0.0
2018-07-01,28.01,28.01,28.01,0.0,0.0,28.33,28.33,28.33,0.0,0.0,28.01,28.01,28.01,0.0,0.0,28.27,28.27,28.27,0.0,0.0
2018-07-08,28.32,28.32,28.32,0.0,0.0,28.57,28.57,28.57,0.0,0.0,28.31,28.31,28.31,0.0,0.0,28.56,28.56,28.56,0.0,0.0
2018-07-15,29.78,29.78,29.78,0.0,0.0,30.05,30.05,30.05,0.0,0.0,29.7,29.7,29.7,0.0,0.0,29.84,29.84,29.84,0.0,0.0
2018-07-22,30.31,30.31,30.31,0.0,0.0,30.49,30.49,30.49,0.0,0.0,29.79,29.79,29.79,0.0,0.0,29.92,29.92,29.92,0.0,0.0
2018-07-29,28.99,28.99,28.99,0.0,0.0,29.43,29.43,29.43,0.0,0.0,28.98,28.98,28.98,0.0,0.0,29.34,29.34,29.34,0.0,0.0
2018-08-05,28.75,28.75,28.75,0.0,0.0,28.75,28.75,28.75,0.0,0.0,28.09,28.09,28.09,0.0,0.0,28.38,28.38,28.38,0.0,0.0
2018-08-12,26.76,26.76,26.76,0.0,0.0,26.76,26.76,26.76,0.0,0.0,26.17,26.17,26.17,0.0,0.0,26.27,26.27,26.27,0.0,0.0
2018-08-19,27.36,27.36,27.36,0.0,0.0,27.48,27.48,27.48,0.0,0.0,27.07,27.07,27.07,0.0,0.0,27.27,27.27,27.27,0.0,0.0
2018-08-26,25.02,25.02,25.02,0.0,0.0,26.16,26.16,26.16,0.0,0.0,25.02,25.02,25.02,0.0,0.0,26.11,26.11,26.11,0.0,0.0
2018-09-02,25.53,25.53,25.53,0.0,0.0,25.98,25.98,25.98,0.0,0.0,25.45,25.45,25.45,0.0,0.0,25.68,25.68,25.68,0.0,0.0
2018-09-09,25.24,25.24,25.24,0.0,0.0,25.43,25.43,25.43,0.0,0.0,25.13,25.13,25.13,0.0,0.0,25.25,25.25,25.25,0.0,0.0
2018-09-16,27.57,27.57,27.57,0.0,0.0,27.98,27.98,27.98,0.0,0.0,27.35,27.35,27.35,0.0,0.0,27.66,27.66,27.66,0.0,0.0
2018-09-23,26.9,26.9,26.9,0.0,0.0,26.94,26.94,26.94,0.0,0.0,26.47,26.47,26.47,0.0,0.0,26.62,26.62,26.62,0.0,0.0
2018-09-30,26.12,26.12,26.12,0.0,0.0,26.57,26.57,26.57,0.0,0.0,25.87,25.87,25.87,0.0,0.0,25.98,25.98,25.98,0.0,0.0
2018-10-07,24.95,24.95,24.95,0.0,0.0,25.24,25.24,25.24,0.0,0.0,24.84,24.84,24.84,0.0,0.0,25.16,25.16,25.16,0.0,0.0
2018-10-14,24.84,24.84,24.84,0.0,0.0,25.06,25.06,25.06,0.0,0.0,24.83,24.83,24.83,0.0,0.0,24.88,24.88,24.88,0.0,0.0
2018-10-21,23.96,23.96,23.96,0.0,0.0,24.76,24.76,24.76,0.0,0.0,23.82,23.82,23.82,0.0,0.0,24.47,24.47,24.47,0.0,0.0
2018-10-28,26.93,26.93,26.93,0.0,0.0,27.24,27.24,27.24,0.0,0.0,26.8,26.8,26.8,0.0,0.0,27.13,27.13,27.13,0.0,0.0
2018-11-04,25.85,25.85,25.85,0.0,0.0,25.95,25.95,25.95,0.0,0.0,25.52,25.52,25.52,0.0,0.0,25.78,25.78,25.78,0.0,0.0
2018-11-11,26.08,26.08,26.08,0.0,0.0,26.41,26.41,26.41,0.0,0.0,25.87,25.87,25.87,0.0,0.0,26.25,26.25,26.25,0.0,0.0
2018-11-18,25.01,25.01,25.01,0.0,0.0,25.11,25.11,25.11,0.0,0.0,24.73,24.73,24.73,0.0,0.0,24.92,24.92,24.92,0.0,0.0
2018-11-25,25.77,25.77,25.77,0.0,0.0,25.83,25.83,25.83,0.0,0.0,25.54,25.54,25.54,0.0,0.0,25.7,25.7,25.7,0.0,0.0
2018-12-02,25.83,25.83,25.83,0.0,0.0,25.97,25.97,25.97,0.0,0.0,25.19,25.19,25.19,0.0,0.0,25.3,25.3,25.3,0.0,0.0
2018-12-09,24.6,24.6,24.6,0.0,0.0,24.86,24.86,24.86,0.0,0.0,24.6,24.6,24.6,0.0,0.0,24.6,24.6,24.6,0.0,0.0
2018-12-16,23.14,23.14,23.14,0.0,0.0,23.31,23.31,23.31,0.0,0.0,22.55,22.55,22.55,0.0,0.0,22.62,22.62,22.62,0.0,0.0
2018-12-23,23.16,23.16,23.16,0.0,0.0,23.4,23.4,23.4,0.0,0.0,22.79,22.79,22.79,0.0,0.0,23.1,23.1,23.1,0.0,0.0
2018-12-30,23.95,23.95,23.95,0.0,0.0,24.7,24.7,24.7,0.0,0.0,23.95,23.95,23.95,0.0,0.0,24.59,24.59,24.59,0.0,0.0
2019-01-06,26.01,26.01,26.01,0.0,0.0,26.32,26.32,26.32,0.0,0.0,25.89,25.89,25.89,0.0,0.0,26.25,26.25,26.25,0.0,0.0
2019-01-13,26.38,26.38,26.38,0.0,0.0,26.81,26.81,26.81,0.0,0.0,26.38,26.38,26.38,0.0,0.0,26.69,26.69,26.69,0.0,0.0
2019-01-20,26.85,26.85,26.85,0.0,0.0,27.05,27.05,27.05,0.0,0.0,26.7,26.7,26.7,0.0,0.0,26.9,26.9,26.9,0.0,0.0
2019-01-27,27.95,27.95,27.95,0.0,0.0,27.99,27.99,27.99,0.0,0.0,27.69,27.69,27.69,0.0,0.0,27.98,27.98,27.98,0.0,0.0
2019-02-03,27.24,27.24,27.24,0.0,0.0,27.33,27.33,27.33,0.0,0.0,26.89,26.89,26.89,0.0,0.0,27.33,27.33,27.33,0.0,0.0
2019-02-10,27.91,27.91,27.91,0.0,0.0,28.06,28.06,28.06,0.0,0.0,27.71,27.71,27.71,0.0,0.0,27.74,27.74,27.74,0.0,0.0
2019-02-17,27.38,27.38,27.38,0.0,0.0,27.71,27.71,27.71,0.0,0.0,27.33,27.33,27.33,0.0,0.0,27.71,27.71,27.71,0.0,0.0
2019-02-24,28.45,28.45,28.45,0.0,0.0,28.57,28.57,28.57,0.0,0.0,27.57,27.57,27.57,0.0,0.0,27.68,27.68,27.68,0.0,0.0
2019-03-03,26.39,26.39,26.39,0.0,0.0,26.99,26.99,26.99,0.0,0.0,26.38,26.38,26.38,0.0,0.0,26.87,26.87,26.87,0.0,0.0
2019-03-10,28.2,28.2,28.2,0.0,0.0,28.5,28.5,28.5,0.0,0.0,28.14,28.14,28.14,0.0,0.0,28.48,28.48,28.48,0.0,0.0
2019-03-17,28.56,28.56,28.56,0.0,0.0,28.58,28.58,28.58,0.0,0.0,27.86,27.86,27.86,0.0,0.0,28.1,28.1,28.1,0.0,0.0
2019-03-24,27.49,27.49,27.49,0.0,0.0,27.8,27.8,27.8,0.0,0.0,27.42,27.42,27.42,0.0,0.0,27.61,27.61,27.61,0.0,0.0
2019-03-31,27.56,27.56,27.56,0.0,0.0,27.59,27.59,27.59,0.0,0.0,27.43,27.43,27.43,0.0,0.0,27.54,27.54,27.54,0.0,0.0
2019-04-07,27.56,27.56,27.56,0.0,0.0,27.71,27.71,27.71,0.0,0.0,27.45,27.45,27.45,0.0,0.0,27.63,27.63,27.63,0.0,0.0
2019-04-14,27.72,27.72,27.72,0.0,0.0,27.85,27.85,27.85,0.0,0.0,27.1,27.1,27.1,0.0,0.0,27.21,27.21,27.21,0.0,0.0
2019-04-21,26.35,26.35,26.35,0.0,0.0,26.35,26.35,26.35,0.0,0.0,25.98,25.98,25.98,0.0,0.0,26.01,26.01,26.01,0.0,0.0
2019-04-28,27.03,27.03,27.03,0.0,0.0,28.33,28.33,28.33,0.0,0.0,27.0,27.0,27.0,0.0,0.0,28.27,28.27,28.27,0.0,0.0
2019-05-05,27.79,27.79,27.79,0.0,0.0,27.9,27.9,27.9,0.0,0.0,27.57,27.57,27.57,0.0,0.0,27.8,27.8,27.8,0.0,0.0
2019-05-12,28.21,28.21,28.21,0.0,0.0,28.48,28.48,28.48,0.0,0.0,27.87,27.87,27.87,0.0,0.0,27.98,27.98,27.98,0.0,0.0
2019-05-19,28.43,28.43,28.43,0.0,0.0,28.8,28.8,28.8,0.0,0.0,28.29,28.29,28.29,0.0,0.0,28.72,28.72,28.72,0.0,0.0
2019-05-26,28.11,28.11,28.11,0.0,0.0,28.19,28.19,28.19,0.0,0.0,27.83,27.83,27.83,0.0,0.0,28.14,28.14,28.14,0.0,0.0
2019-06-02,28.94,28.94,28.94,0.0,0.0,29.44,29.44,29.44,0.0,0.0,28.94,28.94,28.94,0.0,0.0,29.2,29.2,29.2,0.0,0.0
2019-06-09,31.81,31.81,31.81,0.0,0.0,32.0,32.0,32.0,0.0,0.0,31.14,31.14,31.14,0.0,0.0,31.29,31.29,31.29,0.0,0.0
2019-06-16,32.17,32.17,32.17,0.0,0.0,32.31,32.31,32.31,0.0,0.0,32.05,32.05,32.05,0.0,0.0,32.3,32.3,32.3,0.0,0.0
2019-06-23,31.89,31.89,31.89,0.0,0.0,32.25,32.25,32.25,0.0,0.0,31.84,31.84,31.84,0.0,0.0,32.19,32.19,32.19,0.0,0.0
2019-06-30,32.62,32.62,32.62,0.0,0.0,32.93,32.93,32.93,0.0,0.0,32.47,32.47,32.47,0.0,0.0,32.91,32.91,32.91,0.0,0.0
2019-07-07,33.68,33.68,33.68,0.0,0.0,33.95,33.95,33.95,0.0,0.0,33.67,33.67,33.67,0.0,0.0,33.89,33.89,33.89,0.0,0.0
2019-07-14,32.89,32.89,32.89,0.0,0.0,33.0,33.0,33.0,0.0,0.0,32.31,32.31,32.31,0.0,0.0,32.32,32.32,32.32,0.0,0.0
2019-07-21,32.33,32.33,32.33,0.0,0.0,33.14,33.14,33.14,0.0,0.0,32.25,32.25,32.25,0.0,0.0,33.1,33.1,33.1,0.0,0.0
2019-07-28,31.99,31.99,31.99,0.0,0.0,31.99,31.99,31.99,0.0,0.0,31.3,31.3,31.3,0.0,0.0,31.77,31.77,31.77,0.0,0.0
2019-08-04,32.05,32.05,32.05,0.0,0.0,33.48,33.48,33.48,0.0,0.0,32.05,32.05,32.05,0.0,0.0,33.36,33.36,33.36,0.0,0.0
2019-08-11,25.23,25.23,25.23,0.0,0.0,25.38,25.38,25.38,0.0,0.0,25.03,25.03,25.03,0.0,0.0,25.1,25.1,25.1,0.0,0.0
2019-08-18,24.5,24.5,24.5,0.0,0.0,24.52,24.52,24.52,0.0,0.0,23.87,23.87,23.87,0.0,0.0,23.89,23.89,23.89,0.0,0.0
2019-08-25,23.02,23.02,23.02,0.0,0.0,23.02,23.02,23.02,0.0,0.0,22.39,22.39,22.39,0.0,0.0,22.42,22.42,22.42,0.0,0.0
2019-09-01,23.49,23.49,23.49,0.0,0.0,23.75,23.75,23.75,0.0,0.0,23.06,23.06,23.06,0.0,0.0,23.06,23.06,23.06,0.0,0.0
2019-09-08,23.02,23.02,23.02,0.0,0.0,23.1,23.1,23.1,0.0,0.0,22.54,22.54,22.54,0.0,0.0,22.54,22.54,22.54,0.0,0.0
2019-09-15,23.01,23.01,23.01,0.0,0.0,23.13,23.13,23.13,0.0,0.0,22.81,22.81,22.81,0.0,0.0,22.9,22.9,22.9,0.0,0.0
2019-09-22,22.67,22.67,22.67,0.0,0.0,23.04,23.04,23.04,0.0,0.0,22.63,22.63,22.63,0.0,0.0,22.83,22.83,22.83,0.0,0.0
2019-09-29,22.87,22.87,22.87,0.0,0.0,23.16,23.16,23.16,0.0,0.0,22.86,22.86,22.86,0.0,0.0,23.13,23.13,23.13,0.0,0.0
2019-10-06,23.27,23.27,23.27,0.0,0.0,23.34,23.34,23.34,0.0,0.0,23.11,23.11,23.11,0.0,0.0,23.17,23.17,23.17,0.0,0.0
2019-10-13,22.7,22.7,22.7,0.0,0.0,22.92,22.92,22.92,0.0,0.0,22.4,22.4,22.4,0.0,0.0,22.46,22.46,22.46,0.0,0.0
2019-10-20,22.39,22.39,22.39,0.0,0.0,22.68,22.68,22.68,0.0,0.0,22.39,22.39,22.39,0.0,0.0,22.5,22.5,22.5,0.0,0.0
2019-10-27,22.1,22.1,22.1,0.0,0.0,22.1,22.1,22.1,0.0,0.0,21.76,21.76,21.76,0.0,0.0,21.91,21.91,21.91,0.0,0.0
2019-11-03,21.99,21.99,21.99,0.0,0.0,21.99,21.99,21.99,0.0,0.0,21.81,21.81,21.81,0.0,0.0,21.82,21.82,21.82,0.0,0.0
2019-11-10,22.15,22.15,22.15,0.0,0.0,22.3,22.3,22.3,0.0,0.0,22.02,22.02,22.02,0.0,0.0,22.25,22.25,22.25,0.0,0.0
2019-11-17,22.69,22.69,22.69,0.0,0.0,22.95,22.95,22.95,0.0,0.0,22.67,22.67,22.67,0.0,0.0,22.78,22.78,22.78,0.0,0.0
2019-11-24,23.88,23.88,23.88,0.0,0.0,23.9,23.9,23.9,0.0,0.0,23.53,23.53,23.53,0.0,0.0,23.66,23.66,23.66,0.0,0.0
2019-12-01,23.77,23.77,23.77,0.0,0.0,24.16,24.16,24.16,0.0,0.0,23.73,23.73,23.73,0.0,0.0,24.06,24.06,24.06,0.0,0.0
2019-12-08,24.62,24.62,24.62,0.0,0.0,25.26,25.26,25.26,0.0,0.0,24.62,24.62,24.62,0.0,0.0,24.98,24.98,24.98,0.0,0.0
2019-12-15,25.67,25.67,25.67,0.0,0.0,26.06,26.06,26.06,0.0,0.0,25.51,25.51,25.51,0.0,0.0,26.04,26.04,26.04,0.0,0.0
2019-12-22,27.88,27.88,27.88,0.0,0.0,27.88,27.88,27.88,0.0,0.0,27.14,27.14,27.14,0.0,0.0,27.24,27.24,27.24,0.0,0.0
2019-12-29,26.28,26.28,26.28,0.0,0.0,26.48,26.48,26.48,0.0,0.0,26.02,26.02,26.02,0.0,0.0,26.37,26.37,26.37,0.0,0.0
