Date,NM_stock_Open_average,NM_stock_Open_max,NM_stock_Open_min,NM_stock_Open_volatility,NM_stock_Open_change,NM_stock_High_average,NM_stock_High_max,NM_stock_High_min,NM_stock_High_volatility,NM_stock_High_change,NM_stock_Low_average,NM_stock_Low_max,NM_stock_Low_min,NM_stock_Low_volatility,NM_stock_Low_change,NM_stock_Close_average,NM_stock_Close_max,NM_stock_Close_min,NM_stock_Close_volatility,NM_stock_Close_change,NM_stock_Volume_average,NM_stock_Volume_max,NM_stock_Volume_min,NM_stock_Volume_volatility,NM_stock_Volume_change
2018-04-01,8.108,9.0,7.48,1.5199999999999996,-1.0,8.324,9.1,8.04,1.0600000000000005,-1.049999999999999,7.43,7.9,7.1,0.8000000000000007,-0.7000000000000002,7.788,8.11,7.3,0.8099999999999996,-0.7500000000000009,124337,195342,55938,139404,44292
2018-04-08,7.542,7.87,7.4,0.46999999999999975,0.09999999999999964,7.772,7.96,7.5,0.45999999999999996,-0.09999999999999964,7.2459999999999996,7.43,7.03,0.39999999999999947,-0.08999999999999986,7.4319999999999995,7.76,7.1,0.6600000000000001,-0.20000000000000018,104435,127929,84065,43864,43864
2018-04-15,8.178,9.3,7.3,2.000000000000001,1.5000000000000009,8.762,9.62,7.8,1.8199999999999994,1.2000000000000002,7.696000000000001,8.33,6.82,1.5099999999999998,1.4100000000000001,8.356,9.4,7.6,1.8000000000000007,0.6799999999999997,150687,243679,92821,150858,1852
2018-04-22,8.158,8.38,7.89,0.4900000000000011,-0.34000000000000075,8.443999999999999,8.75,8.11,0.6400000000000006,-0.6400000000000006,7.8,8.0,7.7,0.2999999999999998,-0.2999999999999998,8.062,8.29,7.7,0.589999999999999,-0.4999999999999991,85688,122151,59447,62704,-31772
2018-04-29,7.75,8.22,7.5,0.7200000000000006,0.1299999999999999,8.114,8.3,7.68,0.620000000000001,0.3000000000000007,7.54,7.8,7.3,0.5,0.09999999999999964,7.894,8.22,7.58,0.6400000000000006,0.3200000000000003,72367,86518,35929,50589,-2290
2018-05-06,7.962,8.06,7.8,0.2600000000000007,0.15000000000000036,8.2,8.3,8.1,0.20000000000000107,-0.20000000000000107,7.75,7.85,7.62,0.22999999999999954,-0.04999999999999982,7.974,8.2,7.8,0.39999999999999947,-0.14999999999999858,56891,87063,34959,52104,-8783
2018-05-13,7.9959999999999996,8.19,7.8,0.3899999999999997,-0.10999999999999943,8.102,8.35,7.96,0.3899999999999997,-0.34999999999999964,7.652,7.8,7.54,0.2599999999999998,-0.08000000000000007,7.8919999999999995,8.29,7.75,0.5399999999999991,-0.4899999999999993,70921,143363,36657,106706,-26268
2018-05-20,7.96,8.02,7.8,0.21999999999999975,0.1800000000000006,8.092,8.3,7.98,0.3200000000000003,0.0,7.784,7.82,7.7,0.1200000000000001,0.0,7.912,8.0,7.84,0.16000000000000014,0.0600000000000005,33761,50732,16274,34458,10893
2018-05-27,8.0975,8.3,7.98,0.3200000000000003,0.11999999999999922,8.1975,8.4,7.99,0.41000000000000014,0.41000000000000014,7.885,8.0,7.72,0.28000000000000025,0.28000000000000025,8.055,8.13,7.89,0.2400000000000011,0.20999999999999996,44296,57752,27386,30366,25608
2018-06-03,8.236,8.7,7.82,0.879999999999999,-0.03999999999999915,8.622,9.26,8.25,1.0099999999999998,0.15000000000000036,7.99,8.3,7.75,0.5500000000000007,0.15000000000000036,8.254,8.7,7.84,0.8599999999999994,0.22000000000000064,58045,115990,21821,94169,-31827
2018-06-10,8.25,8.7,8.01,0.6899999999999995,0.5999999999999996,8.586,9.0,8.14,0.8599999999999994,0.6499999999999986,8.065999999999999,8.2,8.0,0.1999999999999993,0.1999999999999993,8.394,8.84,8.09,0.75,0.5,47031,70754,20860,49894,44019
2018-06-17,8.924,9.2,8.42,0.7799999999999994,0.6799999999999997,9.37,9.5,9.25,0.25,-0.25,8.676,8.9,8.42,0.4800000000000004,0.4800000000000004,9.09,9.2,8.97,0.22999999999999865,0.009999999999999787,245907,879689,72101,807588,778991
2018-06-24,8.604,9.3,8.2,1.1000000000000014,-1.1000000000000014,8.822000000000001,9.3,8.54,0.7600000000000016,-0.6699999999999999,8.32,8.48,8.2,0.28000000000000114,-0.11000000000000121,8.502,8.6,8.32,0.27999999999999936,0.019999999999999574,53110,98555,29662,68893,-68893
2018-07-01,8.485,8.73,8.32,0.41000000000000014,0.2400000000000002,8.79,9.18,8.52,0.6600000000000001,0.6600000000000001,8.2925,8.65,8.0,0.6500000000000004,0.45000000000000107,8.6025,9.09,8.31,0.7799999999999994,0.7799999999999994,46837,78760,17193,61567,46150
2018-07-08,8.684000000000001,9.1,8.3,0.7999999999999989,-0.7999999999999989,8.863999999999999,9.25,8.62,0.6300000000000008,-0.6300000000000008,8.472,8.79,8.26,0.5299999999999994,-0.39000000000000057,8.564,8.83,8.32,0.5099999999999998,-0.5099999999999998,47101,71633,27163,44470,-27890
2018-07-15,8.251999999999999,8.4,8.1,0.3000000000000007,-0.11000000000000121,8.396,8.5,8.3,0.1999999999999993,-0.019999999999999574,8.018,8.19,7.7,0.4899999999999993,0.4899999999999993,8.222,8.3,8.16,0.14000000000000057,0.0,49287,121187,15513,105674,-105674
2018-07-22,8.432,8.56,8.12,0.4400000000000013,0.4400000000000013,8.74,8.9,8.46,0.4399999999999995,0.3299999999999983,8.402,8.5,8.11,0.39000000000000057,0.39000000000000057,8.484,8.56,8.36,0.20000000000000107,0.14000000000000057,34568,70602,17192,53410,2818
2018-07-29,8.46,8.8,8.3,0.5,0.40000000000000036,8.714,8.8,8.6,0.20000000000000107,0.20000000000000107,8.38,8.5,8.2,0.3000000000000007,0.09999999999999964,8.508,8.74,8.2,0.5400000000000009,0.20000000000000107,21798,24784,18235,6549,-5798
2018-08-05,8.506,8.62,8.4,0.21999999999999886,-0.09999999999999964,8.81,8.9,8.7,0.20000000000000107,0.15000000000000036,8.482,8.6,8.4,0.1999999999999993,0.0,8.704,8.78,8.58,0.1999999999999993,0.15000000000000036,25583,45094,14894,30200,5939
2018-08-12,8.344,8.6,8.2,0.40000000000000036,-0.40000000000000036,8.554,8.86,8.38,0.47999999999999865,-0.47999999999999865,8.19,8.5,8.0,0.5,-0.35999999999999943,8.344,8.51,8.15,0.35999999999999943,-0.20999999999999908,40498,83859,14020,69839,-16758
2018-08-19,8.608,8.86,8.4,0.4599999999999991,0.009999999999999787,8.846,8.95,8.78,0.16999999999999993,-0.02000000000000135,8.446,8.53,8.3,0.22999999999999865,0.1999999999999993,8.66,8.89,8.5,0.39000000000000057,-0.07000000000000028,30561,45539,17864,27675,-24751
2018-08-26,8.392,8.6,8.0,0.5999999999999996,-0.5099999999999998,8.584,8.7,8.45,0.25,-0.25,8.31,8.5,8.0,0.5,-0.5,8.398,8.57,8.22,0.34999999999999964,-0.2699999999999996,23576,44479,11773,32706,17025
2018-09-02,8.344999999999999,8.58,8.1,0.4800000000000004,0.40000000000000036,8.5275,8.66,8.33,0.33000000000000007,0.20999999999999908,8.185,8.32,8.1,0.22000000000000064,0.11000000000000121,8.4475,8.5,8.29,0.21000000000000085,0.21000000000000085,27012,37893,13851,24042,-18624
2018-09-09,8.384,8.5,8.3,0.1999999999999993,-0.1999999999999993,8.5,8.56,8.33,0.23000000000000043,-0.1899999999999995,8.25,8.41,8.1,0.3100000000000005,-0.17999999999999972,8.398,8.5,8.25,0.25,-0.1899999999999995,17660,24821,9143,15678,-15678
2018-09-16,8.076,8.21,7.81,0.40000000000000124,-0.40000000000000124,8.164,8.3,7.93,0.370000000000001,-0.370000000000001,7.844,8.1,7.42,0.6799999999999997,-0.6799999999999997,7.966,8.13,7.62,0.5100000000000007,-0.4899999999999993,35697,53489,17033,36456,15418
2018-09-23,7.348,7.58,7.08,0.5,-0.33000000000000007,7.654,8.0,7.39,0.6100000000000003,-0.6100000000000003,7.188,7.42,6.9,0.5199999999999996,-0.40000000000000036,7.318,7.63,7.09,0.54,-0.54,49976,68861,30247,38614,38614
2018-09-30,6.658,7.01,6.38,0.6299999999999999,-0.6299999999999999,6.842,7.25,6.46,0.79,-0.79,6.362,6.9,5.9,1.0,-1.0,6.482,6.95,6.27,0.6800000000000006,-0.6800000000000006,56589,119398,24106,95292,-8281
2018-10-07,5.694,5.9,5.56,0.34000000000000075,-0.3000000000000007,5.874,6.2,5.6,0.6000000000000005,-0.6000000000000005,5.3759999999999994,5.71,5.1,0.6100000000000003,-0.5099999999999998,5.608,5.92,5.44,0.47999999999999954,-0.47999999999999954,44679,63637,22220,41417,-8854
2018-10-14,5.222,5.67,4.9,0.7699999999999996,-0.47999999999999954,5.476,5.7,5.08,0.6200000000000001,-0.20000000000000018,4.96,5.3,4.7,0.5999999999999996,0.39999999999999947,5.208,5.4,4.9,0.5,0.5,43664,71490,21655,49835,-49835
2018-10-21,5.558,6.38,4.9,1.4799999999999995,-0.6999999999999993,5.932,6.89,4.99,1.8999999999999995,-1.8999999999999995,5.17,5.6,4.6,1.0,-1.0,5.41,6.3,4.89,1.4100000000000001,-1.4100000000000001,63073,166460,23279,143181,-125825
2018-10-28,5.564,6.3,5.02,1.2800000000000002,1.2800000000000002,5.866,6.5,5.46,1.04,0.8399999999999999,5.256,5.65,4.9,0.75,0.75,5.666,6.28,5.23,1.0499999999999998,0.6799999999999997,58785,83765,36911,46854,-2876
2018-11-04,5.608,5.7,5.52,0.1800000000000006,0.08000000000000007,5.83,6.07,5.6,0.47000000000000064,-0.39000000000000057,5.38,5.52,5.18,0.33999999999999986,-0.21999999999999975,5.58,5.8,5.35,0.4500000000000002,-0.25,29624,40472,17193,23279,5499
2018-11-11,4.96,5.2,4.66,0.54,-0.54,5.214,5.49,4.84,0.6500000000000004,-0.6500000000000004,4.694,4.8,4.44,0.35999999999999943,-0.35999999999999943,4.862,5.1,4.6,0.5,-0.29000000000000004,37323,61801,13244,48557,26908
2018-11-18,4.2625,4.7,3.85,0.8500000000000001,-0.5,4.4425,4.83,4.23,0.5999999999999996,-0.5999999999999996,3.885,4.1,3.77,0.3299999999999996,-0.2799999999999998,4.0175,4.2,3.77,0.43000000000000016,-0.10000000000000053,68530,103094,35068,68026,-17776
2018-11-25,3.83,4.6,3.5,1.0999999999999996,-1.0999999999999996,3.944,4.68,3.55,1.13,-1.13,3.346,3.69,2.7,0.9899999999999998,-0.9899999999999998,3.562,3.9,2.95,0.9499999999999997,-0.9499999999999997,94853,160470,32723,127747,-43407
2018-12-02,2.6825,3.0,2.5,0.5,-0.4700000000000002,3.175,3.9,2.7,1.1999999999999997,0.6499999999999999,2.5575,2.68,2.5,0.18000000000000016,-0.15000000000000036,2.8375,3.51,2.55,0.96,0.8199999999999998,95757,147057,40607,106450,57458
2018-12-09,2.892,3.1,2.71,0.3900000000000001,-0.29000000000000004,3.104,3.37,2.9,0.4700000000000002,-0.4700000000000002,2.806,2.95,2.71,0.2400000000000002,-0.2400000000000002,2.894,3.02,2.8,0.2200000000000002,-0.2200000000000002,39559,73558,24446,49112,-49112
2018-12-16,2.452,2.89,2.12,0.77,-0.77,2.664,2.96,2.3,0.6600000000000001,-0.6600000000000001,2.238,2.5,2.0,0.5,-0.5,2.338,2.6,2.09,0.5100000000000002,-0.3999999999999999,123957,282402,55012,227390,226669
2018-12-23,2.6325,2.9,2.1,0.7999999999999998,0.7999999999999998,3.02,3.2,2.88,0.3200000000000003,0.020000000000000018,2.4875,2.68,2.1,0.5800000000000001,0.46999999999999975,2.7975,2.9,2.7,0.19999999999999973,-0.029999999999999805,109311,135200,87152,48048,14357
2018-12-30,2.9975,3.52,2.6,0.9199999999999999,0.9199999999999999,3.37,3.65,2.9,0.75,0.75,2.84,3.12,2.5,0.6200000000000001,0.6200000000000001,3.14,3.5,2.74,0.7599999999999998,0.3799999999999999,77548,119794,51080,68714,46884
2019-01-06,3.252,3.38,3.13,0.25,0.25,3.364,3.46,3.25,0.20999999999999996,0.08000000000000007,3.152,3.24,3.12,0.1200000000000001,0.1200000000000001,3.252,3.33,3.13,0.20000000000000018,-0.040000000000000036,49633,81783,27452,54331,-48878
2019-01-13,3.006,3.23,2.75,0.48,-0.43000000000000016,3.104,3.4,2.85,0.5499999999999998,-0.5499999999999998,2.8320000000000003,3.14,2.66,0.48,-0.48,2.904,3.16,2.7,0.45999999999999996,-0.45999999999999996,45540,69736,21020,48716,32849
2019-01-20,2.565,2.62,2.52,0.10000000000000009,-0.07000000000000028,2.6125,2.67,2.57,0.10000000000000009,-0.03000000000000025,2.5125,2.54,2.5,0.040000000000000036,0.009999999999999787,2.5625,2.58,2.54,0.040000000000000036,-0.010000000000000231,36183,100493,8465,92028,-92028
2019-01-27,2.46,2.55,2.37,0.17999999999999972,-0.17999999999999972,2.564,2.66,2.49,0.16999999999999993,0.11000000000000032,2.388,2.5,2.33,0.16999999999999993,-0.06000000000000005,2.524,2.64,2.44,0.20000000000000018,0.10000000000000009,44166,84810,28784,56026,43536
2019-02-03,2.45,2.68,2.17,0.5100000000000002,-0.5100000000000002,2.484,2.68,2.18,0.5,-0.5,2.238,2.5,1.83,0.6699999999999999,-0.6699999999999999,2.262,2.55,1.85,0.6999999999999997,-0.6999999999999997,68863,132683,13526,119157,82898
2019-02-10,2.056,2.15,1.88,0.27,0.2200000000000002,2.198,2.23,2.18,0.04999999999999982,-0.029999999999999805,2.004,2.09,1.83,0.2599999999999998,0.2599999999999998,2.104,2.11,2.09,0.020000000000000018,0.020000000000000018,71844,104944,41277,63667,-35964
2019-02-17,1.98,2.09,1.83,0.2599999999999998,-0.2599999999999998,2.04,2.15,1.92,0.22999999999999998,-0.22999999999999998,1.9,2.09,1.77,0.31999999999999984,-0.2999999999999998,1.935,2.11,1.81,0.2999999999999998,-0.2999999999999998,90938,162426,31793,130633,33840
2019-02-24,1.886,1.94,1.83,0.10999999999999988,0.030000000000000027,1.918,1.94,1.88,0.06000000000000005,-0.06000000000000005,1.808,1.88,1.72,0.15999999999999992,-0.1100000000000001,1.858,1.92,1.74,0.17999999999999994,-0.17999999999999994,83868,206907,30024,176883,115934
2019-03-03,1.788,1.91,1.71,0.19999999999999996,0.10999999999999988,1.936,2.27,1.79,0.48,0.3999999999999999,1.718,1.76,1.69,0.07000000000000006,0.050000000000000044,1.834,2.0,1.73,0.27,0.27,451910,1257175,12469,1244706,1168263
2019-03-10,2.4,2.79,2.06,0.73,0.27,2.66,3.22,2.47,0.75,-0.009999999999999787,2.232,2.56,1.9,0.6600000000000001,0.3500000000000001,2.4579999999999997,2.78,2.27,0.5099999999999998,-0.1299999999999999,905575,2416483,100461,2316022,-853195
2019-03-17,2.152,2.3,2.02,0.2799999999999998,-0.1499999999999999,2.212,2.33,2.15,0.18000000000000016,-0.16999999999999993,2.05,2.08,2.02,0.06000000000000005,-0.010000000000000231,2.108,2.14,2.05,0.0900000000000003,-0.020000000000000018,87800,134800,70478,64322,-64322
2019-03-24,2.316,2.56,2.1,0.45999999999999996,0.33999999999999986,2.496,2.83,2.21,0.6200000000000001,0.31000000000000005,2.23,2.35,2.05,0.30000000000000027,0.25,2.344,2.65,2.12,0.5299999999999998,0.23999999999999977,445804,1633403,56367,1577036,50957
2019-03-31,2.87,3.39,2.44,0.9500000000000002,0.9500000000000002,3.176,3.68,2.66,1.02,0.8199999999999998,2.7279999999999998,3.11,2.42,0.69,0.69,3.028,3.38,2.62,0.7599999999999998,0.6699999999999999,431631,917340,158007,759333,-8424
2019-04-07,3.852,4.3,3.31,0.9899999999999998,0.9899999999999998,4.174,4.66,3.63,1.0300000000000002,1.0300000000000002,3.7199999999999998,4.3,3.25,1.0499999999999998,1.0499999999999998,4.046,4.59,3.48,1.1099999999999999,1.1099999999999999,406915,570647,249701,320946,99453
2019-04-14,4.4825,4.77,4.1,0.6699999999999999,-0.17999999999999972,4.62,4.8,4.39,0.41000000000000014,-0.2999999999999998,4.2425,4.49,4.08,0.41000000000000014,-0.1900000000000004,4.43,4.78,4.13,0.6500000000000004,-0.3200000000000003,259307,569077,79521,489556,-104851
2019-04-21,4.142,4.5,3.91,0.5899999999999999,-0.4299999999999997,4.35,4.5,4.17,0.33000000000000007,0.0,3.922,4.03,3.72,0.31000000000000005,0.08000000000000007,4.136,4.33,3.91,0.41999999999999993,0.20000000000000018,140067,198232,68289,129943,-43642
2019-04-28,4.66,4.91,4.3,0.6100000000000003,0.1800000000000006,5.096,5.7,4.74,0.96,-0.1899999999999995,4.486,4.82,4.3,0.5200000000000005,0.07000000000000028,4.754,4.95,4.51,0.4400000000000004,-0.25,299189,839285,75964,763321,-157213
2019-05-05,3.9979999999999998,4.7,3.37,1.33,-1.1499999999999995,4.094,4.73,3.55,1.1800000000000006,-1.1800000000000006,3.584,4.32,3.2,1.12,-1.0500000000000003,3.8,4.67,3.37,1.2999999999999998,-1.1999999999999997,225015,623252,59921,563331,69805
2019-05-12,3.47,4.05,3.1,0.9499999999999997,0.10999999999999988,3.884,4.39,3.21,1.1799999999999997,0.5999999999999996,3.164,3.55,2.75,0.7999999999999998,0.56,3.57,4.09,3.04,1.0499999999999998,0.8700000000000001,246645,552799,107884,444915,84595
2019-05-19,3.86,3.96,3.73,0.22999999999999998,0.06999999999999984,4.0,4.1,3.91,0.1899999999999995,0.08000000000000007,3.7279999999999998,3.8,3.65,0.1499999999999999,0.10999999999999988,3.868,3.94,3.8,0.14000000000000012,0.040000000000000036,87344,133285,63448,69837,-15998
2019-05-26,3.41,4.11,2.87,1.2400000000000002,-1.2400000000000002,3.475,4.12,2.98,1.1400000000000001,-1.1400000000000001,3.0475,3.51,2.8,0.71,-0.71,3.1075,3.57,2.84,0.73,-0.73,141478,185662,109385,76277,6865
2019-06-02,3.162,3.31,2.92,0.3900000000000001,0.33000000000000007,3.312,3.46,3.19,0.27,0.10000000000000009,3.07,3.15,2.81,0.33999999999999986,0.33999999999999986,3.194,3.28,3.05,0.22999999999999998,0.16000000000000014,87057,126330,45056,81274,-69778
2019-06-09,3.5300000000000002,3.75,3.22,0.5299999999999998,0.5299999999999998,3.77,3.87,3.52,0.3500000000000001,0.31000000000000005,3.46,3.61,3.21,0.3999999999999999,0.3999999999999999,3.634,3.77,3.46,0.31000000000000005,0.2200000000000002,75249,117452,40780,76672,-15002
2019-06-16,3.55,3.65,3.45,0.19999999999999973,-0.19999999999999973,3.674,3.76,3.63,0.1299999999999999,-0.09999999999999964,3.412,3.6,3.3,0.30000000000000027,-0.30000000000000027,3.5060000000000002,3.62,3.45,0.16999999999999993,-0.16999999999999993,48409,68201,18963,49238,34766
2019-06-23,3.706,4.25,3.38,0.8700000000000001,0.7999999999999998,3.96,4.48,3.5,0.9800000000000004,0.9800000000000004,3.64,4.18,3.31,0.8699999999999997,0.8699999999999997,3.908,4.48,3.41,1.0700000000000003,1.0700000000000003,83205,128205,39200,89005,88112
2019-06-30,4.445,4.5,4.33,0.16999999999999993,0.0,4.734999999999999,5.11,4.56,0.5500000000000007,0.47000000000000064,4.38,4.49,4.28,0.20999999999999996,0.20999999999999996,4.52,4.76,4.3,0.45999999999999996,0.45999999999999996,92222,154211,58138,96073,61632
2019-07-07,4.752,5.27,4.54,0.7299999999999995,0.5599999999999996,4.952,5.28,4.65,0.6299999999999999,0.35000000000000053,4.592,4.97,4.31,0.6600000000000001,0.3199999999999994,4.784,5.08,4.54,0.54,0.3799999999999999,126458,287633,41263,246370,35423
2019-07-14,5.334,5.84,4.97,0.8700000000000001,0.8099999999999996,5.708,6.35,5.12,1.2299999999999995,1.2299999999999995,5.29,5.78,4.91,0.8700000000000001,0.8700000000000001,5.57,6.27,4.97,1.2999999999999998,1.2999999999999998,112771,168892,57310,111582,62348
2019-07-21,7.368,7.85,6.35,1.5,1.0500000000000007,7.7860000000000005,8.1,7.4,0.6999999999999993,-0.5,6.866,7.32,6.35,0.9700000000000006,0.5600000000000005,7.482,7.81,7.07,0.7399999999999993,-0.7399999999999993,234278,464032,106906,357126,-357126
2019-07-28,6.022,7.01,5.04,1.9699999999999998,-1.9699999999999998,6.128,7.19,5.09,2.1000000000000005,-2.1000000000000005,5.436,6.66,4.33,2.33,-2.33,5.552,6.73,4.43,2.3000000000000007,-2.3000000000000007,151217,222307,98488,123819,123819
2019-08-04,4.382000000000001,4.49,4.28,0.20999999999999996,0.20999999999999996,4.614,4.67,4.54,0.1299999999999999,-0.1200000000000001,4.266,4.35,4.16,0.1899999999999995,0.16000000000000014,4.442,4.57,4.29,0.28000000000000025,0.11000000000000032,84798,127253,44336,82917,-82917
2019-08-11,4.4239999999999995,4.5,4.26,0.2400000000000002,-0.08000000000000007,4.572,4.66,4.47,0.1900000000000004,0.1200000000000001,4.276,4.35,4.2,0.14999999999999947,0.14999999999999947,4.408,4.53,4.3,0.23000000000000043,0.11000000000000032,94686,135707,72666,63041,-63041
2019-08-18,5.566,6.5,4.52,1.9800000000000004,1.5100000000000007,6.118,6.94,5.1,1.8400000000000007,1.2700000000000005,5.374,5.87,4.5,1.37,1.2999999999999998,5.818,6.52,5.06,1.46,0.8300000000000001,171551,214039,90930,123109,-118584
2019-08-25,6.2059999999999995,6.64,5.7,0.9399999999999995,0.7599999999999998,6.642,6.98,6.38,0.6000000000000005,0.4500000000000002,5.908,6.34,5.53,0.8099999999999996,0.3099999999999996,6.248,6.62,5.68,0.9400000000000004,0.1200000000000001,141016,203669,73979,129690,-103341
2019-09-01,5.12,6.1,4.43,1.67,-1.0299999999999994,5.365,6.11,5.07,1.04,-1.04,4.547499999999999,4.75,4.37,0.3799999999999999,-0.15000000000000036,4.78,5.05,4.65,0.39999999999999947,-0.11999999999999922,209087,314563,80051,234512,-234512
2019-09-08,4.8740000000000006,4.98,4.74,0.2400000000000002,0.14999999999999947,5.054,5.24,4.94,0.2999999999999998,0.009999999999999787,4.7620000000000005,4.88,4.71,0.16999999999999993,0.020000000000000462,4.896,4.97,4.82,0.14999999999999947,-0.10999999999999943,81125,142539,47410,95129,-10615
2019-09-15,4.998,5.12,4.91,0.20999999999999996,0.040000000000000036,5.142,5.23,5.0,0.23000000000000043,-0.17999999999999972,4.87,4.94,4.77,0.17000000000000082,-0.040000000000000036,5.038,5.11,4.97,0.14000000000000057,-0.0699999999999994,67306,79773,51917,27856,-3851
2019-09-22,4.884,5.09,4.59,0.5,0.10000000000000053,5.044,5.15,4.88,0.27000000000000046,0.040000000000000036,4.718,4.94,4.55,0.39000000000000057,0.22000000000000064,4.934,5.07,4.72,0.35000000000000053,0.16999999999999993,82554,123076,56060,67016,-22679
2019-09-29,4.716,5.02,4.39,0.6299999999999999,-0.6299999999999999,4.72,5.02,4.4,0.6199999999999992,-0.6199999999999992,4.472,4.74,4.13,0.6100000000000003,-0.6100000000000003,4.554,4.81,4.19,0.6199999999999992,-0.6199999999999992,79044,97683,57022,40661,40034
2019-10-06,4.772,5.62,4.02,1.6000000000000005,1.5200000000000005,5.2379999999999995,5.97,4.16,1.8099999999999996,1.7400000000000002,4.592,5.45,3.84,1.6100000000000003,1.6100000000000003,5.034,5.56,4.09,1.4699999999999998,1.3600000000000003,246805,350247,132439,217808,33596
2019-10-13,5.666,5.94,5.49,0.4500000000000002,0.16000000000000014,5.868,5.99,5.66,0.33000000000000007,-0.33000000000000007,5.4799999999999995,5.64,5.37,0.2699999999999996,-0.04999999999999982,5.712,5.91,5.62,0.29000000000000004,-0.29000000000000004,102540,168231,66484,101747,-90400
2019-10-20,5.722,6.16,5.48,0.6799999999999997,0.25,5.932,6.29,5.62,0.6699999999999999,0.1299999999999999,5.444,5.6,5.33,0.2699999999999996,0.05999999999999961,5.696,6.12,5.49,0.6299999999999999,-0.010000000000000675,131645,270067,67763,202304,-20532
2019-10-27,5.322,5.67,4.9,0.7699999999999996,-0.3899999999999997,5.442,5.78,5.15,0.6299999999999999,-0.4800000000000004,5.068,5.56,4.6,0.96,-0.4499999999999993,5.226,5.66,4.87,0.79,-0.5099999999999998,71543,90017,37162,52855,-29364
