Date,LNG_stock_Open_average,LNG_stock_Open_max,LNG_stock_Open_min,LNG_stock_Open_volatility,LNG_stock_Open_change,LNG_stock_High_average,LNG_stock_High_max,LNG_stock_High_min,LNG_stock_High_volatility,LNG_stock_High_change,LNG_stock_Low_average,LNG_stock_Low_max,LNG_stock_Low_min,LNG_stock_Low_volatility,LNG_stock_Low_change,LNG_stock_Close_average,LNG_stock_Close_max,LNG_stock_Close_min,LNG_stock_Close_volatility,LNG_stock_Close_change,LNG_stock_Volume_average,LNG_stock_Volume_max,LNG_stock_Volume_min,LNG_stock_Volume_volatility,LNG_stock_Volume_change
2018-01-14,55.5725,56.45,54.96,1.490000000000002,0.5899999999999963,56.2225,56.79,55.58,1.2100000000000009,-1.2100000000000009,55.0975,55.22,54.96,0.259999999999998,0.14000000000000057,55.565,55.81,55.31,0.5,-0.3500000000000014,379144,595186,86058,509128,-509128
2018-01-21,57.142,59.3,55.17,4.1299999999999955,4.1299999999999955,58.33,60.18,55.65,4.530000000000001,4.530000000000001,56.932,58.91,54.8,4.109999999999999,4.109999999999999,57.846,59.99,55.39,4.600000000000001,4.600000000000001,276719,602566,140207,462359,-15034
2018-01-28,57.708,60.0,56.0,4.0,-2.3599999999999994,58.318,60.2,57.15,3.0500000000000043,-2.3400000000000034,56.788,58.96,55.91,3.0500000000000043,-3.0500000000000043,57.292,59.04,56.01,3.030000000000001,-3.030000000000001,180486,219056,124659,94397,-4390
2018-02-04,55.18,56.0,53.56,2.4399999999999977,1.1400000000000006,56.598,57.0,55.82,1.1799999999999997,0.060000000000002274,53.896,55.35,52.98,2.3700000000000045,-0.9699999999999989,54.92,55.57,53.15,2.4200000000000017,0.5799999999999983,418200,759402,232779,526623,-303609
2018-02-11,56.94,58.43,55.88,2.549999999999997,1.6499999999999986,58.114000000000004,58.5,57.78,0.7199999999999989,0.240000000000002,56.466,57.43,55.88,1.5499999999999972,1.0300000000000011,57.516,58.18,56.45,1.7299999999999969,1.1899999999999977,308299,451410,193969,257441,-233842
2018-02-18,57.1175,57.75,56.57,1.1799999999999997,-0.8099999999999952,57.83,58.85,56.67,2.1799999999999997,-1.5300000000000011,56.2975,57.34,55.31,2.030000000000001,-2.030000000000001,56.6775,58.03,55.71,2.3200000000000003,-2.3200000000000003,264617,535233,150434,384799,21944
2018-02-25,54.176,56.27,51.23,5.040000000000006,-4.970000000000006,54.532000000000004,56.39,52.19,4.200000000000003,-4.200000000000003,52.652,55.1,50.08,5.020000000000003,-5.020000000000003,53.504000000000005,56.27,51.88,4.390000000000001,-4.090000000000003,374056,754313,170458,583855,-187001
2018-03-04,53.728,54.56,51.95,2.6099999999999994,2.0899999999999963,54.504,55.05,53.43,1.6199999999999974,1.4699999999999989,53.19,53.84,51.9,1.9400000000000048,1.9200000000000017,54.008,54.7,53.29,1.4100000000000037,0.75,319695,872171,136851,735320,-735320
2018-03-11,54.11,54.39,53.67,0.7199999999999989,-0.1600000000000037,54.248,54.54,53.92,0.6199999999999974,0.14999999999999858,52.986,53.44,51.72,1.7199999999999989,0.12999999999999545,53.83,54.32,53.63,0.6899999999999977,0.6899999999999977,400330,618902,200431,418471,203184
2018-03-18,53.071999999999996,53.66,52.48,1.1799999999999997,-1.1799999999999997,53.754,54.57,53.03,1.5399999999999991,-0.6299999999999955,52.272,52.94,51.57,1.3699999999999974,-0.5899999999999963,52.728,54.14,52.01,2.1300000000000026,-0.480000000000004,250402,437571,170098,267473,-679
