Date,UBS ETRACS Monthly Pay 2X_Open_average,UBS ETRACS Monthly Pay 2X_Open_max,UBS ETRACS Monthly Pay 2X_Open_min,UBS ETRACS Monthly Pay 2X_Open_volatility,UBS ETRACS Monthly Pay 2X_Open_change,UBS ETRACS Monthly Pay 2X_High_average,UBS ETRACS Monthly Pay 2X_High_max,UBS ETRACS Monthly Pay 2X_High_min,UBS ETRACS Monthly Pay 2X_High_volatility,UBS ETRACS Monthly Pay 2X_High_change,UBS ETRACS Monthly Pay 2X_Low_average,UBS ETRACS Monthly Pay 2X_Low_max,UBS ETRACS Monthly Pay 2X_Low_min,UBS ETRACS Monthly Pay 2X_Low_volatility,UBS ETRACS Monthly Pay 2X_Low_change,UBS ETRACS Monthly Pay 2X_Close_average,UBS ETRACS Monthly Pay 2X_Close_max,UBS ETRACS Monthly Pay 2X_Close_min,UBS ETRACS Monthly Pay 2X_Close_volatility,UBS ETRACS Monthly Pay 2X_Close_change
2018-04-08,15.9,15.9,15.9,0.0,0.0,16.02,16.02,16.02,0.0,0.0,15.87,15.87,15.87,0.0,0.0,15.97,15.97,15.97,0.0,0.0
2018-04-15,15.91,15.91,15.91,0.0,0.0,16.15,16.15,16.15,0.0,0.0,15.78,15.78,15.78,0.0,0.0,15.8,15.8,15.8,0.0,0.0
2018-04-22,16.0,16.0,16.0,0.0,0.0,16.04,16.04,16.04,0.0,0.0,15.95,15.95,15.95,0.0,0.0,15.96,15.96,15.96,0.0,0.0
2018-04-29,16.1,16.1,16.1,0.0,0.0,16.19,16.19,16.19,0.0,0.0,16.03,16.03,16.03,0.0,0.0,16.19,16.19,16.19,0.0,0.0
2018-05-06,15.97,15.97,15.97,0.0,0.0,15.99,15.99,15.99,0.0,0.0,15.9,15.9,15.9,0.0,0.0,15.92,15.92,15.92,0.0,0.0
2018-05-13,15.8,15.8,15.8,0.0,0.0,15.87,15.87,15.87,0.0,0.0,15.77,15.77,15.77,0.0,0.0,15.84,15.84,15.84,0.0,0.0
2018-05-20,15.89,15.89,15.89,0.0,0.0,15.89,15.89,15.89,0.0,0.0,15.75,15.75,15.75,0.0,0.0,15.77,15.77,15.77,0.0,0.0
2018-05-27,15.82,15.82,15.82,0.0,0.0,15.89,15.89,15.89,0.0,0.0,15.78,15.78,15.78,0.0,0.0,15.88,15.88,15.88,0.0,0.0
2018-06-03,15.79,15.79,15.79,0.0,0.0,15.84,15.84,15.84,0.0,0.0,15.77,15.77,15.77,0.0,0.0,15.81,15.81,15.81,0.0,0.0
2018-06-10,15.75,15.75,15.75,0.0,0.0,15.8,15.8,15.8,0.0,0.0,15.63,15.63,15.63,0.0,0.0,15.8,15.8,15.8,0.0,0.0
2018-06-17,15.7,15.7,15.7,0.0,0.0,15.7,15.7,15.7,0.0,0.0,15.44,15.44,15.44,0.0,0.0,15.51,15.51,15.51,0.0,0.0
2018-06-24,15.45,15.45,15.45,0.0,0.0,15.5,15.5,15.5,0.0,0.0,15.35,15.35,15.35,0.0,0.0,15.37,15.37,15.37,0.0,0.0
2018-07-01,15.72,15.72,15.72,0.0,0.0,15.74,15.74,15.74,0.0,0.0,15.6,15.6,15.6,0.0,0.0,15.6,15.6,15.6,0.0,0.0
2018-07-08,15.44,15.44,15.44,0.0,0.0,15.52,15.52,15.52,0.0,0.0,15.44,15.44,15.44,0.0,0.0,15.48,15.48,15.48,0.0,0.0
2018-07-15,15.59,15.59,15.59,0.0,0.0,15.6,15.6,15.6,0.0,0.0,15.54,15.54,15.54,0.0,0.0,15.56,15.56,15.56,0.0,0.0
2018-07-22,15.71,15.71,15.71,0.0,0.0,15.73,15.73,15.73,0.0,0.0,15.62,15.62,15.62,0.0,0.0,15.63,15.63,15.63,0.0,0.0
2018-07-29,15.89,15.89,15.89,0.0,0.0,15.94,15.94,15.94,0.0,0.0,15.86,15.86,15.86,0.0,0.0,15.94,15.94,15.94,0.0,0.0
2018-08-05,15.71,15.71,15.71,0.0,0.0,15.71,15.71,15.71,0.0,0.0,15.5,15.5,15.5,0.0,0.0,15.53,15.53,15.53,0.0,0.0
2018-08-12,15.75,15.75,15.75,0.0,0.0,15.84,15.84,15.84,0.0,0.0,15.72,15.72,15.72,0.0,0.0,15.82,15.82,15.82,0.0,0.0
2018-08-19,15.95,15.95,15.95,0.0,0.0,15.99,15.99,15.99,0.0,0.0,15.93,15.93,15.93,0.0,0.0,15.96,15.96,15.96,0.0,0.0
2018-08-26,15.94,15.94,15.94,0.0,0.0,16.0,16.0,16.0,0.0,0.0,15.9,15.9,15.9,0.0,0.0,16.0,16.0,16.0,0.0,0.0
2018-09-02,15.76,15.76,15.76,0.0,0.0,15.79,15.79,15.79,0.0,0.0,15.71,15.71,15.71,0.0,0.0,15.74,15.74,15.74,0.0,0.0
2018-09-09,15.68,15.68,15.68,0.0,0.0,15.73,15.73,15.73,0.0,0.0,15.6,15.6,15.6,0.0,0.0,15.62,15.62,15.62,0.0,0.0
2018-09-16,15.78,15.78,15.78,0.0,0.0,15.8,15.8,15.8,0.0,0.0,15.67,15.67,15.67,0.0,0.0,15.8,15.8,15.8,0.0,0.0
2018-09-23,15.72,15.72,15.72,0.0,0.0,15.75,15.75,15.75,0.0,0.0,15.7,15.7,15.7,0.0,0.0,15.71,15.71,15.71,0.0,0.0
2018-09-30,15.08,15.08,15.08,0.0,0.0,15.11,15.11,15.11,0.0,0.0,14.86,14.86,14.86,0.0,0.0,14.99,14.99,14.99,0.0,0.0
2018-10-07,14.3,14.3,14.3,0.0,0.0,14.45,14.45,14.45,0.0,0.0,14.3,14.3,14.3,0.0,0.0,14.35,14.35,14.35,0.0,0.0
2018-10-14,14.5,14.5,14.5,0.0,0.0,14.61,14.61,14.61,0.0,0.0,14.3,14.3,14.3,0.0,0.0,14.36,14.36,14.36,0.0,0.0
2018-10-21,13.93,13.93,13.93,0.0,0.0,13.95,13.95,13.95,0.0,0.0,13.55,13.55,13.55,0.0,0.0,13.63,13.63,13.63,0.0,0.0
2018-10-28,13.97,13.97,13.97,0.0,0.0,14.06,14.06,14.06,0.0,0.0,13.92,13.92,13.92,0.0,0.0,14.03,14.03,14.03,0.0,0.0
2018-11-04,14.25,14.25,14.25,0.0,0.0,14.25,14.25,14.25,0.0,0.0,13.96,13.96,13.96,0.0,0.0,14.01,14.01,14.01,0.0,0.0
2018-11-11,13.51,13.51,13.51,0.0,0.0,13.62,13.62,13.62,0.0,0.0,13.35,13.35,13.35,0.0,0.0,13.41,13.41,13.41,0.0,0.0
2018-11-18,13.25,13.25,13.25,0.0,0.0,13.37,13.37,13.37,0.0,0.0,13.22,13.22,13.22,0.0,0.0,13.28,13.28,13.28,0.0,0.0
2018-11-25,13.67,13.67,13.67,0.0,0.0,13.88,13.88,13.88,0.0,0.0,13.65,13.65,13.65,0.0,0.0,13.86,13.86,13.86,0.0,0.0
2018-12-02,13.36,13.36,13.36,0.0,0.0,13.4,13.4,13.4,0.0,0.0,13.12,13.12,13.12,0.0,0.0,13.23,13.23,13.23,0.0,0.0
2018-12-09,12.72,12.72,12.72,0.0,0.0,12.74,12.74,12.74,0.0,0.0,12.07,12.07,12.07,0.0,0.0,12.08,12.08,12.08,0.0,0.0
2018-12-16,11.05,11.05,11.05,0.0,0.0,11.1,11.1,11.1,0.0,0.0,10.86,10.86,10.86,0.0,0.0,11.09,11.09,11.09,0.0,0.0
2018-12-23,12.0,12.0,12.0,0.0,0.0,12.13,12.13,12.13,0.0,0.0,11.93,11.93,11.93,0.0,0.0,11.94,11.94,11.94,0.0,0.0
2018-12-30,12.75,12.75,12.75,0.0,0.0,13.1,13.1,13.1,0.0,0.0,12.72,12.72,12.72,0.0,0.0,13.07,13.07,13.07,0.0,0.0
2019-01-06,13.03,13.03,13.03,0.0,0.0,13.04,13.04,13.04,0.0,0.0,12.91,12.91,12.91,0.0,0.0,13.04,13.04,13.04,0.0,0.0
2019-01-13,13.32,13.32,13.32,0.0,0.0,13.43,13.43,13.43,0.0,0.0,13.27,13.27,13.27,0.0,0.0,13.35,13.35,13.35,0.0,0.0
2019-01-20,13.35,13.35,13.35,0.0,0.0,13.39,13.39,13.39,0.0,0.0,13.26,13.26,13.26,0.0,0.0,13.38,13.38,13.38,0.0,0.0
2019-01-27,14.15,14.15,14.15,0.0,0.0,14.15,14.15,14.15,0.0,0.0,13.95,13.95,13.95,0.0,0.0,14.02,14.02,14.02,0.0,0.0
2019-02-03,13.47,13.47,13.47,0.0,0.0,13.69,13.69,13.69,0.0,0.0,13.47,13.47,13.47,0.0,0.0,13.64,13.64,13.64,0.0,0.0
2019-02-10,13.88,13.88,13.88,0.0,0.0,13.97,13.97,13.97,0.0,0.0,13.88,13.88,13.88,0.0,0.0,13.92,13.92,13.92,0.0,0.0
2019-02-17,14.15,14.15,14.15,0.0,0.0,14.25,14.25,14.25,0.0,0.0,14.13,14.13,14.13,0.0,0.0,14.2,14.2,14.2,0.0,0.0
2019-02-24,14.3,14.3,14.3,0.0,0.0,14.3,14.3,14.3,0.0,0.0,14.17,14.17,14.17,0.0,0.0,14.23,14.23,14.23,0.0,0.0
2019-03-03,14.13,14.13,14.13,0.0,0.0,14.3,14.3,14.3,0.0,0.0,14.12,14.12,14.12,0.0,0.0,14.28,14.28,14.28,0.0,0.0
2019-03-10,14.19,14.19,14.19,0.0,0.0,14.25,14.25,14.25,0.0,0.0,14.14,14.14,14.14,0.0,0.0,14.14,14.14,14.14,0.0,0.0
2019-03-17,14.14,14.14,14.14,0.0,0.0,14.14,14.14,14.14,0.0,0.0,13.97,13.97,13.97,0.0,0.0,13.97,13.97,13.97,0.0,0.0
2019-03-24,14.15,14.15,14.15,0.0,0.0,14.37,14.37,14.37,0.0,0.0,14.15,14.15,14.15,0.0,0.0,14.36,14.36,14.36,0.0,0.0
2019-03-31,14.43,14.43,14.43,0.0,0.0,14.58,14.58,14.58,0.0,0.0,14.43,14.43,14.43,0.0,0.0,14.56,14.56,14.56,0.0,0.0
2019-04-07,14.41,14.41,14.41,0.0,0.0,14.51,14.51,14.51,0.0,0.0,14.41,14.41,14.41,0.0,0.0,14.48,14.48,14.48,0.0,0.0
2019-04-14,14.39,14.39,14.39,0.0,0.0,14.39,14.39,14.39,0.0,0.0,14.32,14.32,14.32,0.0,0.0,14.35,14.35,14.35,0.0,0.0
2019-04-21,14.54,14.54,14.54,0.0,0.0,14.54,14.54,14.54,0.0,0.0,14.41,14.41,14.41,0.0,0.0,14.5,14.5,14.5,0.0,0.0
2019-04-28,14.51,14.51,14.51,0.0,0.0,14.59,14.59,14.59,0.0,0.0,14.45,14.45,14.45,0.0,0.0,14.55,14.55,14.55,0.0,0.0
2019-05-05,14.2,14.2,14.2,0.0,0.0,14.2,14.2,14.2,0.0,0.0,13.92,13.92,13.92,0.0,0.0,13.96,13.96,13.96,0.0,0.0
2019-05-12,14.14,14.14,14.14,0.0,0.0,14.2,14.2,14.2,0.0,0.0,14.1,14.1,14.1,0.0,0.0,14.18,14.18,14.18,0.0,0.0
2019-05-19,14.24,14.24,14.24,0.0,0.0,14.24,14.24,14.24,0.0,0.0,14.12,14.12,14.12,0.0,0.0,14.12,14.12,14.12,0.0,0.0
2019-05-26,13.58,13.58,13.58,0.0,0.0,13.6,13.6,13.6,0.0,0.0,13.35,13.35,13.35,0.0,0.0,13.35,13.35,13.35,0.0,0.0
2019-06-02,14.15,14.15,14.15,0.0,0.0,14.25,14.25,14.25,0.0,0.0,14.13,14.13,14.13,0.0,0.0,14.2,14.2,14.2,0.0,0.0
2019-06-09,13.96,13.96,13.96,0.0,0.0,14.1,14.1,14.1,0.0,0.0,13.96,13.96,13.96,0.0,0.0,14.06,14.06,14.06,0.0,0.0
2019-06-16,14.38,14.38,14.38,0.0,0.0,14.45,14.45,14.45,0.0,0.0,14.35,14.35,14.35,0.0,0.0,14.4,14.4,14.4,0.0,0.0
2019-06-23,14.5,14.5,14.5,0.0,0.0,14.57,14.57,14.57,0.0,0.0,14.5,14.5,14.5,0.0,0.0,14.53,14.53,14.53,0.0,0.0
2019-06-30,14.67,14.67,14.67,0.0,0.0,14.67,14.67,14.67,0.0,0.0,14.59,14.59,14.59,0.0,0.0,14.61,14.61,14.61,0.0,0.0
2019-07-07,14.63,14.63,14.63,0.0,0.0,14.64,14.64,14.64,0.0,0.0,14.57,14.57,14.57,0.0,0.0,14.61,14.61,14.61,0.0,0.0
2019-07-14,14.63,14.63,14.63,0.0,0.0,14.63,14.63,14.63,0.0,0.0,14.52,14.52,14.52,0.0,0.0,14.54,14.54,14.54,0.0,0.0
2019-07-21,14.63,14.63,14.63,0.0,0.0,14.65,14.65,14.65,0.0,0.0,14.6,14.6,14.6,0.0,0.0,14.64,14.64,14.64,0.0,0.0
2019-07-28,14.57,14.57,14.57,0.0,0.0,14.57,14.57,14.57,0.0,0.0,14.0,14.0,14.0,0.0,0.0,14.23,14.23,14.23,0.0,0.0
2019-08-04,14.05,14.05,14.05,0.0,0.0,14.1,14.1,14.1,0.0,0.0,13.95,13.95,13.95,0.0,0.0,13.95,13.95,13.95,0.0,0.0
2019-08-11,13.67,13.67,13.67,0.0,0.0,13.88,13.88,13.88,0.0,0.0,13.67,13.67,13.67,0.0,0.0,13.88,13.88,13.88,0.0,0.0
2019-08-18,13.89,13.89,13.89,0.0,0.0,13.89,13.89,13.89,0.0,0.0,13.75,13.75,13.75,0.0,0.0,13.81,13.81,13.81,0.0,0.0
2019-08-25,13.88,13.88,13.88,0.0,0.0,13.94,13.94,13.94,0.0,0.0,13.81,13.81,13.81,0.0,0.0,13.81,13.81,13.81,0.0,0.0
2019-09-01,14.09,14.09,14.09,0.0,0.0,14.21,14.21,14.21,0.0,0.0,14.0,14.0,14.0,0.0,0.0,14.19,14.19,14.19,0.0,0.0
2019-09-08,14.1,14.1,14.1,0.0,0.0,14.17,14.17,14.17,0.0,0.0,14.1,14.1,14.1,0.0,0.0,14.17,14.17,14.17,0.0,0.0
2019-09-15,14.27,14.27,14.27,0.0,0.0,14.3,14.3,14.3,0.0,0.0,14.21,14.21,14.21,0.0,0.0,14.25,14.25,14.25,0.0,0.0
2019-09-22,14.06,14.06,14.06,0.0,0.0,14.18,14.18,14.18,0.0,0.0,14.06,14.06,14.06,0.0,0.0,14.12,14.12,14.12,0.0,0.0
2019-09-29,13.98,13.98,13.98,0.0,0.0,14.18,14.18,14.18,0.0,0.0,13.91,13.91,13.91,0.0,0.0,13.97,13.97,13.97,0.0,0.0
2019-10-06,13.7,13.7,13.7,0.0,0.0,13.8,13.8,13.8,0.0,0.0,13.69,13.69,13.69,0.0,0.0,13.75,13.75,13.75,0.0,0.0
2019-10-13,13.93,13.93,13.93,0.0,0.0,13.96,13.96,13.96,0.0,0.0,13.89,13.89,13.89,0.0,0.0,13.94,13.94,13.94,0.0,0.0
2019-10-20,14.09,14.09,14.09,0.0,0.0,14.09,14.09,14.09,0.0,0.0,13.99,13.99,13.99,0.0,0.0,13.99,13.99,13.99,0.0,0.0
2019-10-27,14.08,14.08,14.08,0.0,0.0,14.18,14.18,14.18,0.0,0.0,14.08,14.08,14.08,0.0,0.0,14.18,14.18,14.18,0.0,0.0
2019-11-03,13.95,13.95,13.95,0.0,0.0,13.95,13.95,13.95,0.0,0.0,13.89,13.89,13.89,0.0,0.0,13.94,13.94,13.94,0.0,0.0
2019-11-10,13.95,13.95,13.95,0.0,0.0,13.95,13.95,13.95,0.0,0.0,13.86,13.86,13.86,0.0,0.0,13.88,13.88,13.88,0.0,0.0
2019-11-17,13.8,13.8,13.8,0.0,0.0,13.91,13.91,13.91,0.0,0.0,13.8,13.8,13.8,0.0,0.0,13.86,13.86,13.86,0.0,0.0
2019-11-24,13.96,13.96,13.96,0.0,0.0,14.02,14.02,14.02,0.0,0.0,13.9,13.9,13.9,0.0,0.0,13.93,13.93,13.93,0.0,0.0
2019-12-01,14.02,14.02,14.02,0.0,0.0,14.05,14.05,14.05,0.0,0.0,14.01,14.01,14.01,0.0,0.0,14.02,14.02,14.02,0.0,0.0
2019-12-08,13.83,13.83,13.83,0.0,0.0,14.05,14.05,14.05,0.0,0.0,13.83,13.83,13.83,0.0,0.0,14.03,14.03,14.03,0.0,0.0
2019-12-15,14.22,14.22,14.22,0.0,0.0,14.24,14.24,14.24,0.0,0.0,14.21,14.21,14.21,0.0,0.0,14.23,14.23,14.23,0.0,0.0
2019-12-22,14.18,14.18,14.18,0.0,0.0,14.2,14.2,14.2,0.0,0.0,14.15,14.15,14.15,0.0,0.0,14.15,14.15,14.15,0.0,0.0
2019-12-29,14.39,14.39,14.39,0.0,0.0,14.4,14.4,14.4,0.0,0.0,14.33,14.33,14.33,0.0,0.0,14.34,14.34,14.34,0.0,0.0
