Date,Vanguard Mega Cap Value_Open_average,Vanguard Mega Cap Value_Open_max,Vanguard Mega Cap Value_Open_min,Vanguard Mega Cap Value_Open_volatility,Vanguard Mega Cap Value_Open_change,Vanguard Mega Cap Value_High_average,Vanguard Mega Cap Value_High_max,Vanguard Mega Cap Value_High_min,Vanguard Mega Cap Value_High_volatility,Vanguard Mega Cap Value_High_change,Vanguard Mega Cap Value_Low_average,Vanguard Mega Cap Value_Low_max,Vanguard Mega Cap Value_Low_min,Vanguard Mega Cap Value_Low_volatility,Vanguard Mega Cap Value_Low_change,Vanguard Mega Cap Value_Close_average,Vanguard Mega Cap Value_Close_max,Vanguard Mega Cap Value_Close_min,Vanguard Mega Cap Value_Close_volatility,Vanguard Mega Cap Value_Close_change
2018-10-07,76.93,76.93,76.93,0.0,0.0,77.42,77.42,77.42,0.0,0.0,76.71,76.71,76.71,0.0,0.0,76.71,76.71,76.71,0.0,0.0
2018-10-14,77.75,77.75,77.75,0.0,0.0,77.75,77.75,77.75,0.0,0.0,76.86,76.86,76.86,0.0,0.0,76.98,76.98,76.98,0.0,0.0
2018-10-21,75.46,75.46,75.46,0.0,0.0,76.02,76.02,76.02,0.0,0.0,73.82,73.82,73.82,0.0,0.0,74.7,74.7,74.7,0.0,0.0
2018-10-28,76.86,76.86,76.86,0.0,0.0,77.66,77.66,77.66,0.0,0.0,76.86,76.86,76.86,0.0,0.0,77.48,77.48,77.48,0.0,0.0
2018-11-04,78.55,78.55,78.55,0.0,0.0,78.55,78.55,78.55,0.0,0.0,77.41,77.41,77.41,0.0,0.0,77.58,77.58,77.58,0.0,0.0
2018-11-11,78.07,78.07,78.07,0.0,0.0,78.2,78.2,78.2,0.0,0.0,77.17,77.17,77.17,0.0,0.0,77.57,77.57,77.57,0.0,0.0
2018-11-18,76.29,76.29,76.29,0.0,0.0,76.8,76.8,76.8,0.0,0.0,76.29,76.29,76.29,0.0,0.0,76.72,76.72,76.72,0.0,0.0
2018-11-25,80.06,80.06,80.06,0.0,0.0,80.06,80.06,80.06,0.0,0.0,79.09,79.09,79.09,0.0,0.0,79.56,79.56,79.56,0.0,0.0
2018-12-02,75.28,75.28,75.28,0.0,0.0,75.55,75.55,75.55,0.0,0.0,73.68,73.68,73.68,0.0,0.0,75.29,75.29,75.29,0.0,0.0
2018-12-09,73.96,73.96,73.96,0.0,0.0,74.21,74.21,74.21,0.0,0.0,72.44,72.44,72.44,0.0,0.0,72.82,72.82,72.82,0.0,0.0
2018-12-16,68.8,68.8,68.8,0.0,0.0,69.0,69.0,69.0,0.0,0.0,67.28,67.28,67.28,0.0,0.0,67.32,67.32,67.32,0.0,0.0
2018-12-23,71.2,71.2,71.2,0.0,0.0,71.47,71.47,71.47,0.0,0.0,70.75,70.75,70.75,0.0,0.0,71.47,71.47,71.47,0.0,0.0
2018-12-30,72.22,72.22,72.22,0.0,0.0,72.99,72.99,72.99,0.0,0.0,71.81,71.81,71.81,0.0,0.0,72.5,72.5,72.5,0.0,0.0
2019-01-06,72.94,72.94,72.94,0.0,0.0,73.36,73.36,73.36,0.0,0.0,72.9,72.9,72.9,0.0,0.0,73.19,73.19,73.19,0.0,0.0
2019-01-13,75.22,75.22,75.22,0.0,0.0,75.67,75.67,75.67,0.0,0.0,74.94,74.94,74.94,0.0,0.0,75.62,75.62,75.62,0.0,0.0
2019-01-20,74.76,74.76,74.76,0.0,0.0,74.83,74.83,74.83,0.0,0.0,74.32,74.32,74.32,0.0,0.0,74.83,74.83,74.83,0.0,0.0
2019-01-27,76.24,76.24,76.24,0.0,0.0,76.55,76.55,76.55,0.0,0.0,75.88,75.88,75.88,0.0,0.0,76.53,76.53,76.53,0.0,0.0
2019-02-03,76.07,76.07,76.07,0.0,0.0,76.1,76.1,76.1,0.0,0.0,75.78,75.78,75.78,0.0,0.0,75.94,75.94,75.94,0.0,0.0
2019-02-10,77.37,77.37,77.37,0.0,0.0,77.97,77.97,77.97,0.0,0.0,77.37,77.37,77.37,0.0,0.0,77.97,77.97,77.97,0.0,0.0
2019-02-17,78.83,78.83,78.83,0.0,0.0,79.06,79.06,79.06,0.0,0.0,78.59,78.59,78.59,0.0,0.0,78.61,78.61,78.61,0.0,0.0
2019-02-24,78.8,78.8,78.8,0.0,0.0,78.8,78.8,78.8,0.0,0.0,77.5,77.5,77.5,0.0,0.0,78.1,78.1,78.1,0.0,0.0
2019-03-03,77.15,77.15,77.15,0.0,0.0,77.9,77.9,77.9,0.0,0.0,77.15,77.15,77.15,0.0,0.0,77.9,77.9,77.9,0.0,0.0
2019-03-10,79.05,79.05,79.05,0.0,0.0,79.42,79.42,79.42,0.0,0.0,79.05,79.05,79.05,0.0,0.0,79.4,79.4,79.4,0.0,0.0
2019-03-17,77.12,77.12,77.12,0.0,0.0,77.41,77.41,77.41,0.0,0.0,76.75,76.75,76.75,0.0,0.0,77.07,77.07,77.07,0.0,0.0
2019-03-24,78.46,78.46,78.46,0.0,0.0,78.99,78.99,78.99,0.0,0.0,78.46,78.46,78.46,0.0,0.0,78.9,78.9,78.9,0.0,0.0
2019-03-31,79.25,79.25,79.25,0.0,0.0,79.44,79.44,79.44,0.0,0.0,79.12,79.12,79.12,0.0,0.0,79.44,79.44,79.44,0.0,0.0
2019-04-07,79.54,79.54,79.54,0.0,0.0,79.55,79.55,79.55,0.0,0.0,79.29,79.29,79.29,0.0,0.0,79.46,79.46,79.46,0.0,0.0
2019-04-14,79.43,79.43,79.43,0.0,0.0,79.66,79.66,79.66,0.0,0.0,79.42,79.42,79.42,0.0,0.0,79.58,79.58,79.58,0.0,0.0
2019-04-21,80.16,80.16,80.16,0.0,0.0,80.5,80.5,80.5,0.0,0.0,80.16,80.16,80.16,0.0,0.0,80.32,80.32,80.32,0.0,0.0
2019-04-28,79.33,79.33,79.33,0.0,0.0,80.33,80.33,80.33,0.0,0.0,79.28,79.28,79.28,0.0,0.0,80.22,80.22,80.22,0.0,0.0
2019-05-05,77.83,77.83,77.83,0.0,0.0,78.08,78.08,78.08,0.0,0.0,77.24,77.24,77.24,0.0,0.0,77.53,77.53,77.53,0.0,0.0
2019-05-12,78.3,78.3,78.3,0.0,0.0,78.8,78.8,78.8,0.0,0.0,78.3,78.3,78.3,0.0,0.0,78.45,78.45,78.45,0.0,0.0
2019-05-19,78.31,78.31,78.31,0.0,0.0,78.39,78.39,78.39,0.0,0.0,77.97,77.97,77.97,0.0,0.0,78.26,78.26,78.26,0.0,0.0
2019-05-26,75.91,75.91,75.91,0.0,0.0,76.61,76.61,76.61,0.0,0.0,75.91,75.91,75.91,0.0,0.0,76.42,76.42,76.42,0.0,0.0
2019-06-02,79.74,79.74,79.74,0.0,0.0,79.96,79.96,79.96,0.0,0.0,79.6,79.6,79.6,0.0,0.0,79.6,79.6,79.6,0.0,0.0
2019-06-09,79.81,79.81,79.81,0.0,0.0,79.81,79.81,79.81,0.0,0.0,79.5,79.5,79.5,0.0,0.0,79.52,79.52,79.52,0.0,0.0
2019-06-16,81.18,81.18,81.18,0.0,0.0,81.31,81.31,81.31,0.0,0.0,81.06,81.06,81.06,0.0,0.0,81.09,81.09,81.09,0.0,0.0
2019-06-23,81.32,81.32,81.32,0.0,0.0,81.39,81.39,81.39,0.0,0.0,80.75,80.75,80.75,0.0,0.0,81.1,81.1,81.1,0.0,0.0
2019-06-30,81.41,81.41,81.41,0.0,0.0,81.61,81.61,81.61,0.0,0.0,81.23,81.23,81.23,0.0,0.0,81.4,81.4,81.4,0.0,0.0
2019-07-07,82.15,82.15,82.15,0.0,0.0,82.15,82.15,82.15,0.0,0.0,81.89,81.89,81.89,0.0,0.0,82.0,82.0,82.0,0.0,0.0
2019-07-14,81.23,81.23,81.23,0.0,0.0,81.3,81.3,81.3,0.0,0.0,80.92,80.92,80.92,0.0,0.0,81.12,81.12,81.12,0.0,0.0
2019-07-21,82.16,82.16,82.16,0.0,0.0,82.35,82.35,82.35,0.0,0.0,82.11,82.11,82.11,0.0,0.0,82.19,82.19,82.19,0.0,0.0
2019-07-28,78.86,78.86,78.86,0.0,0.0,78.97,78.97,78.97,0.0,0.0,77.2,77.2,77.2,0.0,0.0,77.81,77.81,77.81,0.0,0.0
2019-08-04,78.86,78.86,78.86,0.0,0.0,78.93,78.93,78.93,0.0,0.0,78.03,78.03,78.03,0.0,0.0,78.31,78.31,78.31,0.0,0.0
2019-08-11,78.99,78.99,78.99,0.0,0.0,79.15,79.15,79.15,0.0,0.0,78.83,78.83,78.83,0.0,0.0,78.97,78.97,78.97,0.0,0.0
2019-08-18,77.39,77.39,77.39,0.0,0.0,77.59,77.59,77.59,0.0,0.0,77.07,77.07,77.07,0.0,0.0,77.56,77.56,77.56,0.0,0.0
2019-08-25,79.15,79.15,79.15,0.0,0.0,79.25,79.25,79.25,0.0,0.0,78.73,78.73,78.73,0.0,0.0,78.87,78.87,78.87,0.0,0.0
2019-09-01,80.62,80.62,80.62,0.0,0.0,80.91,80.91,80.91,0.0,0.0,80.54,80.54,80.54,0.0,0.0,80.82,80.82,80.82,0.0,0.0
2019-09-08,81.89,81.89,81.89,0.0,0.0,81.94,81.94,81.94,0.0,0.0,81.65,81.65,81.65,0.0,0.0,81.79,81.79,81.79,0.0,0.0
2019-09-15,81.35,81.35,81.35,0.0,0.0,81.87,81.87,81.87,0.0,0.0,81.35,81.35,81.35,0.0,0.0,81.72,81.72,81.72,0.0,0.0
2019-09-22,81.3,81.3,81.3,0.0,0.0,81.7,81.7,81.7,0.0,0.0,81.3,81.3,81.3,0.0,0.0,81.44,81.44,81.44,0.0,0.0
2019-09-29,79.68,79.68,79.68,0.0,0.0,80.08,80.08,80.08,0.0,0.0,79.52,79.52,79.52,0.0,0.0,79.52,79.52,79.52,0.0,0.0
2019-10-06,80.05,80.05,80.05,0.0,0.0,80.2,80.2,80.2,0.0,0.0,80.0,80.0,80.0,0.0,0.0,80.1,80.1,80.1,0.0,0.0
2019-10-13,81.38,81.38,81.38,0.0,0.0,81.54,81.54,81.54,0.0,0.0,81.36,81.36,81.36,0.0,0.0,81.53,81.53,81.53,0.0,0.0
2019-10-20,82.49,82.49,82.49,0.0,0.0,82.75,82.75,82.75,0.0,0.0,82.42,82.42,82.42,0.0,0.0,82.45,82.45,82.45,0.0,0.0
2019-10-27,84.0,84.0,84.0,0.0,0.0,84.04,84.04,84.04,0.0,0.0,83.78,83.78,83.78,0.0,0.0,83.85,83.85,83.85,0.0,0.0
2019-11-03,84.47,84.47,84.47,0.0,0.0,84.53,84.53,84.53,0.0,0.0,84.34,84.34,84.34,0.0,0.0,84.5,84.5,84.5,0.0,0.0
2019-11-10,84.99,84.99,84.99,0.0,0.0,85.15,85.15,85.15,0.0,0.0,84.87,84.87,84.87,0.0,0.0,85.09,85.09,85.09,0.0,0.0
2019-11-17,85.3,85.3,85.3,0.0,0.0,85.52,85.52,85.52,0.0,0.0,85.3,85.3,85.3,0.0,0.0,85.5,85.5,85.5,0.0,0.0
2019-11-24,85.7,85.7,85.7,0.0,0.0,85.73,85.73,85.73,0.0,0.0,85.01,85.01,85.01,0.0,0.0,85.01,85.01,85.01,0.0,0.0
2019-12-01,85.78,85.78,85.78,0.0,0.0,85.93,85.93,85.93,0.0,0.0,85.65,85.65,85.65,0.0,0.0,85.65,85.65,85.65,0.0,0.0
2019-12-08,87.14,87.14,87.14,0.0,0.0,87.35,87.35,87.35,0.0,0.0,87.08,87.08,87.08,0.0,0.0,87.08,87.08,87.08,0.0,0.0
2019-12-15,87.87,87.87,87.87,0.0,0.0,87.9,87.9,87.9,0.0,0.0,87.75,87.75,87.75,0.0,0.0,87.77,87.77,87.77,0.0,0.0
2019-12-22,87.52,87.52,87.52,0.0,0.0,87.52,87.52,87.52,0.0,0.0,86.87,86.87,86.87,0.0,0.0,86.96,86.96,86.96,0.0,0.0
2019-12-29,86.82,86.82,86.82,0.0,0.0,87.22,87.22,87.22,0.0,0.0,86.62,86.62,86.62,0.0,0.0,86.98,86.98,86.98,0.0,0.0
