Date,HMNF_Open_average,HMNF_Open_max,HMNF_Open_min,HMNF_Open_volatility,HMNF_Open_change,HMNF_High_average,HMNF_High_max,HMNF_High_min,HMNF_High_volatility,HMNF_High_change,HMNF_Low_average,HMNF_Low_max,HMNF_Low_min,HMNF_Low_volatility,HMNF_Low_change,HMNF_Close_average,HMNF_Close_max,HMNF_Close_min,HMNF_Close_volatility,HMNF_Close_change,HMNF_Volume_average,HMNF_Volume_max,HMNF_Volume_min,HMNF_Volume_volatility,HMNF_Volume_change
2018-01-14,19.116666666666667,19.3,19.0,0.3000000000000007,-0.25,19.233333333333334,19.3,19.2,0.10000000000000142,-0.10000000000000142,19.116666666666667,19.3,19.0,0.3000000000000007,-0.25,19.186666666666667,19.3,19.06,0.240000000000002,-0.10000000000000142,3909,9997,476,9521,9521
2018-01-21,19.299999999999997,19.4,19.2,0.1999999999999993,0.1999999999999993,19.299999999999997,19.4,19.2,0.1999999999999993,0.1999999999999993,18.785,18.8,18.77,0.030000000000001137,-0.030000000000001137,18.975,19.15,18.8,0.34999999999999787,0.34999999999999787,3471,6100,842,5258,5258
2018-01-28,19.082,19.25,18.95,0.3000000000000007,0.029999999999997584,19.184,19.25,19.05,0.1999999999999993,0.07000000000000028,19.016,19.25,18.9,0.3500000000000014,-0.05000000000000071,19.164,19.25,18.95,0.3000000000000007,0.1700000000000017,1636,4514,107,4407,3477
2018-02-04,18.644,18.95,18.35,0.5999999999999979,-0.5999999999999979,18.71,18.95,18.5,0.4499999999999993,-0.3000000000000007,18.509999999999998,18.9,18.3,0.5999999999999979,-0.5999999999999979,18.55,18.95,18.3,0.6499999999999986,-0.6499999999999986,27765,103361,867,102494,-17619
2018-02-11,18.533333333333335,18.75,18.3,0.4499999999999993,0.4499999999999993,18.533333333333335,18.75,18.3,0.4499999999999993,0.4499999999999993,18.533333333333335,18.75,18.3,0.4499999999999993,0.4499999999999993,18.533333333333335,18.75,18.3,0.4499999999999993,0.4499999999999993,337,555,0,555,457
2018-02-18,18.987499999999997,19.2,18.9,0.3000000000000007,0.3000000000000007,19.0325,19.2,18.9,0.3000000000000007,0.120000000000001,18.974999999999998,19.2,18.9,0.3000000000000007,0.3000000000000007,18.974999999999998,19.2,18.9,0.3000000000000007,0.3000000000000007,689,1756,139,1617,-512
2018-02-25,18.802,19.0,18.61,0.39000000000000057,-0.10000000000000142,18.942,19.1,18.61,0.490000000000002,-0.10000000000000142,18.792,19.0,18.6,0.3999999999999986,-0.14999999999999858,18.922,19.1,18.61,0.490000000000002,-0.20000000000000284,939,1710,213,1497,382
2018-03-04,18.95,19.1,18.65,0.45000000000000284,0.10000000000000142,19.05,19.1,19.0,0.10000000000000142,0.05000000000000071,18.82,19.0,18.65,0.3500000000000014,0.0,18.948,19.1,18.65,0.45000000000000284,0.20000000000000284,1860,3557,1012,2545,949
2018-03-11,19.25,19.45,19.1,0.34999999999999787,0.1999999999999993,19.38,19.5,19.1,0.3999999999999986,-0.05000000000000071,19.062,19.25,18.85,0.3999999999999986,-0.19000000000000128,19.324,19.5,19.1,0.3999999999999986,-0.10000000000000142,6987,11812,2433,9379,-1880
2018-03-18,19.136,19.45,18.8,0.6499999999999986,-0.620000000000001,19.226,19.45,18.83,0.620000000000001,-0.620000000000001,19.016,19.3,18.8,0.5,-0.07000000000000028,19.086,19.3,18.83,0.4700000000000024,-0.07000000000000028,962,2758,201,2557,-2530
2018-03-25,18.675,18.85,18.5,0.3500000000000014,-0.05000000000000071,18.8125,18.9,18.75,0.14999999999999858,-0.09999999999999787,18.5125,18.8,18.05,0.75,0.10000000000000142,18.7,18.8,18.55,0.25,0.10000000000000142,5214,11560,935,10625,-5525
2018-04-01,18.738,18.9,18.54,0.35999999999999943,-0.35999999999999943,18.8,18.9,18.55,0.34999999999999787,-0.34999999999999787,18.61,18.85,18.5,0.3500000000000014,-0.05000000000000071,18.67,18.9,18.5,0.3999999999999986,-0.05000000000000071,2291,4400,482,3918,2742
2018-04-08,18.572499999999998,18.75,18.4,0.3500000000000014,-0.05000000000000071,18.572499999999998,18.75,18.4,0.3500000000000014,-0.05000000000000071,18.572499999999998,18.75,18.4,0.3500000000000014,-0.05000000000000071,18.572499999999998,18.75,18.4,0.3500000000000014,-0.05000000000000071,111,228,0,228,0
2018-04-15,18.37,18.45,18.25,0.1999999999999993,-0.14999999999999858,18.422,18.7,18.25,0.4499999999999993,-0.14999999999999858,18.34,18.45,18.25,0.1999999999999993,-0.14999999999999858,18.34,18.45,18.25,0.1999999999999993,-0.14999999999999858,1108,2546,0,2546,0
2018-04-22,18.708,19.0,18.5,0.5,0.13000000000000256,18.792,19.1,18.5,0.6000000000000014,-0.18999999999999773,18.708,19.0,18.5,0.5,0.13000000000000256,18.792,19.1,18.5,0.6000000000000014,-0.18999999999999773,1861,5052,0,5052,-3168
2018-04-29,18.9,19.2,18.6,0.5999999999999979,-0.5999999999999979,19.049999999999997,19.2,18.9,0.3000000000000007,-0.3000000000000007,18.875,19.2,18.55,0.6499999999999986,-0.6499999999999986,19.049999999999997,19.2,18.9,0.3000000000000007,-0.3000000000000007,1221,2093,349,1744,1744
2018-05-06,18.73,19.0,18.6,0.3999999999999986,0.1999999999999993,19.026,19.2,18.9,0.3000000000000007,-0.25,18.59,18.7,18.45,0.25,0.0,18.932,19.0,18.9,0.10000000000000142,0.03999999999999915,3117,7005,907,6098,5093
2018-05-13,18.975,19.2,18.8,0.3999999999999986,0.10000000000000142,19.1075,19.25,18.8,0.4499999999999993,-0.120000000000001,18.8625,19.0,18.75,0.25,0.10000000000000142,18.925,19.1,18.8,0.3000000000000007,-0.10000000000000142,28419,92571,393,92178,-89231
2018-05-20,19.125,19.25,19.0,0.25,-0.10000000000000142,19.325,19.45,19.25,0.1999999999999993,0.1999999999999993,18.9,19.0,18.75,0.25,0.25,19.23,19.3,19.15,0.15000000000000213,0.129999999999999,5099,10870,1919,8951,-240
2018-05-27,19.348,19.5,19.0,0.5,-0.05000000000000071,19.52,19.6,19.5,0.10000000000000142,0.0,19.21,19.45,19.0,0.4499999999999993,0.05000000000000071,19.37,19.5,19.2,0.3000000000000007,0.10000000000000142,2564,6205,581,5624,763
2018-06-03,19.524,19.7,19.4,0.3000000000000007,0.019999999999999574,19.663999999999998,19.7,19.52,0.17999999999999972,-0.17999999999999972,19.24,19.3,19.2,0.10000000000000142,0.10000000000000142,19.26,19.35,19.2,0.15000000000000213,0.05000000000000071,5200,15717,207,15510,-3038
2018-06-10,19.518,19.8,19.29,0.5100000000000016,-0.1999999999999993,19.86,19.95,19.75,0.1999999999999993,0.1999999999999993,19.43,19.61,19.29,0.3200000000000003,-0.1999999999999993,19.75,19.95,19.4,0.5500000000000007,-0.3500000000000014,5757,12212,3049,9163,-1455
2018-06-17,19.712,19.95,19.4,0.5500000000000007,0.13999999999999702,19.812,19.95,19.55,0.3999999999999986,0.18999999999999773,19.522,19.9,19.2,0.6999999999999993,0.6999999999999993,19.65,19.95,19.2,0.75,0.75,2484,5586,301,5285,-1973
2018-06-24,19.95,20.25,19.75,0.5,0.5,20.05,20.25,19.95,0.3000000000000007,0.3000000000000007,19.758,20.0,19.6,0.3999999999999986,0.3999999999999986,19.919999999999998,20.1,19.74,0.360000000000003,0.19000000000000128,3091,7170,1074,6096,-2276
2018-07-01,19.866666666666667,20.15,19.6,0.5499999999999972,-0.25,19.983333333333334,20.15,19.85,0.29999999999999716,0.09999999999999787,19.816666666666666,20.0,19.6,0.3999999999999986,-0.25,19.92,20.0,19.85,0.14999999999999858,0.05999999999999872,902,2363,0,2363,2363
2018-07-08,19.8825,20.0,19.63,0.370000000000001,0.05000000000000071,19.975,20.0,19.95,0.05000000000000071,0.05000000000000071,19.81,19.95,19.63,0.3200000000000003,0.16000000000000014,19.9025,20.0,19.75,0.25,0.16000000000000014,3445,10510,186,10324,10097
2018-07-15,20.125,20.55,19.95,0.6000000000000014,0.5500000000000007,20.725,21.9,20.0,1.8999999999999986,1.8999999999999986,20.0125,20.55,19.75,0.8000000000000007,0.8000000000000007,20.5,21.2,19.8,1.3999999999999986,1.1999999999999993,5186,10273,1161,9112,6738
2018-07-22,21.1,21.8,20.35,1.4499999999999993,0.7999999999999972,21.33,21.8,21.0,0.8000000000000007,-0.3500000000000014,20.95,21.2,20.35,0.8499999999999979,0.7999999999999972,21.169999999999998,21.45,21.0,0.4499999999999993,-0.3000000000000007,1039,2229,216,2013,-1644
2018-07-29,20.7625,21.0,20.5,0.5,0.4499999999999993,21.1175,21.25,21.0,0.25,0.23000000000000043,20.53,20.7,20.39,0.3099999999999987,0.14999999999999858,20.825,21.2,20.5,0.6999999999999993,0.10000000000000142,5024,14210,949,13261,13261
2018-08-05,20.87,21.0,20.7,0.3000000000000007,-0.1999999999999993,21.024,21.27,20.95,0.3200000000000003,0.3200000000000003,20.81,20.95,20.7,0.25,0.0,20.919999999999998,21.0,20.75,0.25,0.25,3228,7280,0,7280,5382
