Date,Franklin FTSE Italy_etf_Open_average,Franklin FTSE Italy_etf_Open_max,Franklin FTSE Italy_etf_Open_min,Franklin FTSE Italy_etf_Open_volatility,Franklin FTSE Italy_etf_Open_change,Franklin FTSE Italy_etf_High_average,Franklin FTSE Italy_etf_High_max,Franklin FTSE Italy_etf_High_min,Franklin FTSE Italy_etf_High_volatility,Franklin FTSE Italy_etf_High_change,Franklin FTSE Italy_etf_Low_average,Franklin FTSE Italy_etf_Low_max,Franklin FTSE Italy_etf_Low_min,Franklin FTSE Italy_etf_Low_volatility,Franklin FTSE Italy_etf_Low_change,Franklin FTSE Italy_etf_Close_average,Franklin FTSE Italy_etf_Close_max,Franklin FTSE Italy_etf_Close_min,Franklin FTSE Italy_etf_Close_volatility,Franklin FTSE Italy_etf_Close_change
2018-04-29,27.85,27.85,27.85,0.0,0.0,27.85,27.85,27.85,0.0,0.0,27.85,27.85,27.85,0.0,0.0,27.85,27.85,27.85,0.0,0.0
2018-05-06,27.38,27.38,27.38,0.0,0.0,27.51,27.51,27.51,0.0,0.0,27.38,27.38,27.38,0.0,0.0,27.51,27.51,27.51,0.0,0.0
2018-05-13,26.77,26.77,26.77,0.0,0.0,26.77,26.77,26.77,0.0,0.0,26.77,26.77,26.77,0.0,0.0,26.77,26.77,26.77,0.0,0.0
2018-05-20,25.23,25.23,25.23,0.0,0.0,25.23,25.23,25.23,0.0,0.0,25.23,25.23,25.23,0.0,0.0,25.23,25.23,25.23,0.0,0.0
2018-05-27,24.98,24.98,24.98,0.0,0.0,24.98,24.98,24.98,0.0,0.0,24.98,24.98,24.98,0.0,0.0,24.98,24.98,24.98,0.0,0.0
2018-06-03,24.42,24.42,24.42,0.0,0.0,24.42,24.42,24.42,0.0,0.0,24.33,24.33,24.33,0.0,0.0,24.33,24.33,24.33,0.0,0.0
2018-06-10,25.14,25.14,25.14,0.0,0.0,25.14,25.14,25.14,0.0,0.0,25.14,25.14,25.14,0.0,0.0,25.14,25.14,25.14,0.0,0.0
2018-06-17,23.88,23.88,23.88,0.0,0.0,23.88,23.88,23.88,0.0,0.0,23.84,23.84,23.84,0.0,0.0,23.84,23.84,23.84,0.0,0.0
2018-06-24,23.82,23.82,23.82,0.0,0.0,23.82,23.82,23.82,0.0,0.0,23.8,23.8,23.8,0.0,0.0,23.8,23.8,23.8,0.0,0.0
2018-07-01,24.67,24.67,24.67,0.0,0.0,24.67,24.67,24.67,0.0,0.0,24.67,24.67,24.67,0.0,0.0,24.67,24.67,24.67,0.0,0.0
2018-07-08,24.36,24.36,24.36,0.0,0.0,24.36,24.36,24.36,0.0,0.0,24.36,24.36,24.36,0.0,0.0,24.36,24.36,24.36,0.0,0.0
2018-07-15,24.11,24.11,24.11,0.0,0.0,24.11,24.11,24.11,0.0,0.0,24.11,24.11,24.11,0.0,0.0,24.11,24.11,24.11,0.0,0.0
2018-07-22,24.25,24.25,24.25,0.0,0.0,24.25,24.25,24.25,0.0,0.0,24.25,24.25,24.25,0.0,0.0,24.25,24.25,24.25,0.0,0.0
2018-07-29,23.86,23.86,23.86,0.0,0.0,23.86,23.86,23.86,0.0,0.0,23.86,23.86,23.86,0.0,0.0,23.86,23.86,23.86,0.0,0.0
2018-08-05,23.78,23.78,23.78,0.0,0.0,23.78,23.78,23.78,0.0,0.0,23.78,23.78,23.78,0.0,0.0,23.78,23.78,23.78,0.0,0.0
2018-08-12,22.29,22.29,22.29,0.0,0.0,22.29,22.29,22.29,0.0,0.0,22.29,22.29,22.29,0.0,0.0,22.29,22.29,22.29,0.0,0.0
2018-08-19,23.23,23.23,23.23,0.0,0.0,23.23,23.23,23.23,0.0,0.0,23.23,23.23,23.23,0.0,0.0,23.23,23.23,23.23,0.0,0.0
2018-08-26,24.22,24.22,24.22,0.0,0.0,24.22,24.22,24.22,0.0,0.0,24.22,24.22,24.22,0.0,0.0,24.22,24.22,24.22,0.0,0.0
2018-09-02,23.93,23.93,23.93,0.0,0.0,23.93,23.93,23.93,0.0,0.0,23.93,23.93,23.93,0.0,0.0,23.93,23.93,23.93,0.0,0.0
2018-09-09,22.96,22.96,22.96,0.0,0.0,22.96,22.96,22.96,0.0,0.0,22.96,22.96,22.96,0.0,0.0,22.96,22.96,22.96,0.0,0.0
2018-09-16,22.96,22.96,22.96,0.0,0.0,22.96,22.96,22.96,0.0,0.0,22.96,22.96,22.96,0.0,0.0,22.96,22.96,22.96,0.0,0.0
2018-09-23,22.56,22.56,22.56,0.0,0.0,22.56,22.56,22.56,0.0,0.0,22.56,22.56,22.56,0.0,0.0,22.56,22.56,22.56,0.0,0.0
2018-09-30,22.02,22.02,22.02,0.0,0.0,22.02,22.02,22.02,0.0,0.0,22.02,22.02,22.02,0.0,0.0,22.02,22.02,22.02,0.0,0.0
2018-10-07,21.21,21.21,21.21,0.0,0.0,21.21,21.21,21.21,0.0,0.0,21.15,21.15,21.15,0.0,0.0,21.15,21.15,21.15,0.0,0.0
2018-10-14,20.26,20.26,20.26,0.0,0.0,20.26,20.26,20.26,0.0,0.0,20.26,20.26,20.26,0.0,0.0,20.26,20.26,20.26,0.0,0.0
2018-10-21,20.87,20.87,20.87,0.0,0.0,20.87,20.87,20.87,0.0,0.0,20.87,20.87,20.87,0.0,0.0,20.87,20.87,20.87,0.0,0.0
2018-10-28,21.5,21.5,21.5,0.0,0.0,21.65,21.65,21.65,0.0,0.0,21.29,21.29,21.29,0.0,0.0,21.4,21.4,21.4,0.0,0.0
2018-11-04,21.55,21.55,21.55,0.0,0.0,21.55,21.55,21.55,0.0,0.0,21.45,21.45,21.45,0.0,0.0,21.46,21.46,21.46,0.0,0.0
2018-11-11,20.78,20.78,20.78,0.0,0.0,20.92,20.92,20.92,0.0,0.0,20.78,20.78,20.78,0.0,0.0,20.92,20.92,20.92,0.0,0.0
2018-11-18,20.71,20.71,20.71,0.0,0.0,20.72,20.72,20.72,0.0,0.0,20.71,20.71,20.71,0.0,0.0,20.72,20.72,20.72,0.0,0.0
2018-11-25,21.15,21.15,21.15,0.0,0.0,21.18,21.18,21.18,0.0,0.0,21.15,21.15,21.15,0.0,0.0,21.18,21.18,21.18,0.0,0.0
2018-12-02,20.76,20.76,20.76,0.0,0.0,20.76,20.76,20.76,0.0,0.0,20.76,20.76,20.76,0.0,0.0,20.76,20.76,20.76,0.0,0.0
2018-12-09,20.71,20.71,20.71,0.0,0.0,20.71,20.71,20.71,0.0,0.0,20.71,20.71,20.71,0.0,0.0,20.71,20.71,20.71,0.0,0.0
2018-12-16,20.23,20.23,20.23,0.0,0.0,20.23,20.23,20.23,0.0,0.0,19.98,19.98,19.98,0.0,0.0,19.98,19.98,19.98,0.0,0.0
2018-12-23,20.22,20.22,20.22,0.0,0.0,20.23,20.23,20.23,0.0,0.0,20.19,20.19,20.19,0.0,0.0,20.19,20.19,20.19,0.0,0.0
2018-12-30,20.84,20.84,20.84,0.0,0.0,20.84,20.84,20.84,0.0,0.0,20.84,20.84,20.84,0.0,0.0,20.84,20.84,20.84,0.0,0.0
2019-01-06,21.26,21.26,21.26,0.0,0.0,21.3,21.3,21.3,0.0,0.0,21.26,21.26,21.26,0.0,0.0,21.3,21.3,21.3,0.0,0.0
2019-01-13,21.57,21.57,21.57,0.0,0.0,21.59,21.59,21.59,0.0,0.0,21.57,21.57,21.57,0.0,0.0,21.59,21.59,21.59,0.0,0.0
2019-01-20,21.75,21.75,21.75,0.0,0.0,21.75,21.75,21.75,0.0,0.0,21.73,21.73,21.73,0.0,0.0,21.73,21.73,21.73,0.0,0.0
2019-01-27,21.61,21.61,21.61,0.0,0.0,21.61,21.61,21.61,0.0,0.0,21.61,21.61,21.61,0.0,0.0,21.61,21.61,21.61,0.0,0.0
2019-02-03,21.15,21.15,21.15,0.0,0.0,21.28,21.28,21.28,0.0,0.0,21.15,21.15,21.15,0.0,0.0,21.27,21.27,21.27,0.0,0.0
2019-02-10,22.0,22.0,22.0,0.0,0.0,22.06,22.06,22.06,0.0,0.0,22.0,22.0,22.0,0.0,0.0,22.06,22.06,22.06,0.0,0.0
2019-02-17,22.21,22.21,22.21,0.0,0.0,22.21,22.21,22.21,0.0,0.0,22.18,22.18,22.18,0.0,0.0,22.18,22.18,22.18,0.0,0.0
2019-02-24,22.85,22.85,22.85,0.0,0.0,22.85,22.85,22.85,0.0,0.0,22.85,22.85,22.85,0.0,0.0,22.85,22.85,22.85,0.0,0.0
2019-03-03,22.33,22.33,22.33,0.0,0.0,22.36,22.36,22.36,0.0,0.0,22.33,22.33,22.33,0.0,0.0,22.36,22.36,22.36,0.0,0.0
2019-03-10,23.05,23.05,23.05,0.0,0.0,23.05,23.05,23.05,0.0,0.0,23.05,23.05,23.05,0.0,0.0,23.05,23.05,23.05,0.0,0.0
2019-03-17,23.0,23.0,23.0,0.0,0.0,23.0,23.0,23.0,0.0,0.0,23.0,23.0,23.0,0.0,0.0,23.0,23.0,23.0,0.0,0.0
2019-03-24,23.18,23.18,23.18,0.0,0.0,23.19,23.19,23.19,0.0,0.0,23.18,23.18,23.18,0.0,0.0,23.19,23.19,23.19,0.0,0.0
2019-03-31,23.61,23.61,23.61,0.0,0.0,23.62,23.62,23.62,0.0,0.0,23.61,23.61,23.61,0.0,0.0,23.62,23.62,23.62,0.0,0.0
2019-04-07,23.84,23.84,23.84,0.0,0.0,23.84,23.84,23.84,0.0,0.0,23.84,23.84,23.84,0.0,0.0,23.84,23.84,23.84,0.0,0.0
2019-04-14,23.82,23.82,23.82,0.0,0.0,23.82,23.82,23.82,0.0,0.0,23.82,23.82,23.82,0.0,0.0,23.82,23.82,23.82,0.0,0.0
2019-04-21,23.47,23.47,23.47,0.0,0.0,23.48,23.48,23.48,0.0,0.0,23.47,23.47,23.47,0.0,0.0,23.48,23.48,23.48,0.0,0.0
2019-04-28,23.63,23.63,23.63,0.0,0.0,23.63,23.63,23.63,0.0,0.0,23.63,23.63,23.63,0.0,0.0,23.63,23.63,23.63,0.0,0.0
2019-05-05,22.94,22.94,22.94,0.0,0.0,22.94,22.94,22.94,0.0,0.0,22.91,22.91,22.91,0.0,0.0,22.91,22.91,22.91,0.0,0.0
2019-05-12,22.71,22.71,22.71,0.0,0.0,22.71,22.71,22.71,0.0,0.0,22.71,22.71,22.71,0.0,0.0,22.71,22.71,22.71,0.0,0.0
2019-05-19,22.58,22.58,22.58,0.0,0.0,22.59,22.59,22.59,0.0,0.0,22.58,22.58,22.58,0.0,0.0,22.59,22.59,22.59,0.0,0.0
2019-05-26,21.73,21.73,21.73,0.0,0.0,21.75,21.75,21.75,0.0,0.0,21.73,21.73,21.73,0.0,0.0,21.75,21.75,21.75,0.0,0.0
2019-06-02,22.79,22.79,22.79,0.0,0.0,22.79,22.79,22.79,0.0,0.0,22.7,22.7,22.7,0.0,0.0,22.76,22.76,22.76,0.0,0.0
2019-06-09,22.14,22.14,22.14,0.0,0.0,22.14,22.14,22.14,0.0,0.0,22.14,22.14,22.14,0.0,0.0,22.14,22.14,22.14,0.0,0.0
2019-06-16,23.22,23.22,23.22,0.0,0.0,23.22,23.22,23.22,0.0,0.0,23.22,23.22,23.22,0.0,0.0,23.22,23.22,23.22,0.0,0.0
2019-06-23,23.18,23.18,23.18,0.0,0.0,23.18,23.18,23.18,0.0,0.0,23.14,23.14,23.14,0.0,0.0,23.14,23.14,23.14,0.0,0.0
2019-06-30,23.7,23.7,23.7,0.0,0.0,23.71,23.71,23.71,0.0,0.0,23.7,23.7,23.7,0.0,0.0,23.71,23.71,23.71,0.0,0.0
2019-07-07,23.96,23.96,23.96,0.0,0.0,24.02,24.02,24.02,0.0,0.0,23.96,23.96,23.96,0.0,0.0,24.02,24.02,24.02,0.0,0.0
2019-07-14,23.28,23.28,23.28,0.0,0.0,23.28,23.28,23.28,0.0,0.0,23.21,23.21,23.21,0.0,0.0,23.21,23.21,23.21,0.0,0.0
2019-07-21,23.3,23.3,23.3,0.0,0.0,23.3,23.3,23.3,0.0,0.0,23.3,23.3,23.3,0.0,0.0,23.3,23.3,23.3,0.0,0.0
2019-07-28,22.57,22.57,22.57,0.0,0.0,22.57,22.57,22.57,0.0,0.0,22.48,22.48,22.48,0.0,0.0,22.5,22.5,22.5,0.0,0.0
2019-08-04,21.82,21.82,21.82,0.0,0.0,21.86,21.86,21.86,0.0,0.0,21.82,21.82,21.82,0.0,0.0,21.83,21.83,21.83,0.0,0.0
2019-08-11,21.61,21.61,21.61,0.0,0.0,21.61,21.61,21.61,0.0,0.0,21.61,21.61,21.61,0.0,0.0,21.61,21.61,21.61,0.0,0.0
2019-08-18,21.7,21.7,21.7,0.0,0.0,21.7,21.7,21.7,0.0,0.0,21.7,21.7,21.7,0.0,0.0,21.7,21.7,21.7,0.0,0.0
2019-08-25,22.59,22.59,22.59,0.0,0.0,22.59,22.59,22.59,0.0,0.0,22.59,22.59,22.59,0.0,0.0,22.59,22.59,22.59,0.0,0.0
2019-09-01,23.26,23.26,23.26,0.0,0.0,23.26,23.26,23.26,0.0,0.0,23.16,23.16,23.16,0.0,0.0,23.16,23.16,23.16,0.0,0.0
2019-09-08,23.52,23.52,23.52,0.0,0.0,23.52,23.52,23.52,0.0,0.0,23.52,23.52,23.52,0.0,0.0,23.52,23.52,23.52,0.0,0.0
2019-09-15,23.37,23.37,23.37,0.0,0.0,23.37,23.37,23.37,0.0,0.0,23.28,23.28,23.28,0.0,0.0,23.28,23.28,23.28,0.0,0.0
2019-09-22,23.04,23.04,23.04,0.0,0.0,23.04,23.04,23.04,0.0,0.0,22.98,22.98,22.98,0.0,0.0,22.98,22.98,22.98,0.0,0.0
2019-09-29,22.58,22.58,22.58,0.0,0.0,22.68,22.68,22.68,0.0,0.0,22.58,22.58,22.58,0.0,0.0,22.68,22.68,22.68,0.0,0.0
2019-10-06,23.38,23.38,23.38,0.0,0.0,23.43,23.43,23.43,0.0,0.0,23.38,23.38,23.38,0.0,0.0,23.38,23.38,23.38,0.0,0.0
2019-10-13,23.86,23.86,23.86,0.0,0.0,23.88,23.88,23.88,0.0,0.0,23.8,23.8,23.8,0.0,0.0,23.88,23.88,23.88,0.0,0.0
2019-10-20,23.96,23.96,23.96,0.0,0.0,23.99,23.99,23.99,0.0,0.0,23.95,23.95,23.95,0.0,0.0,23.99,23.99,23.99,0.0,0.0
2019-10-27,24.45,24.45,24.45,0.0,0.0,24.45,24.45,24.45,0.0,0.0,24.45,24.45,24.45,0.0,0.0,24.45,24.45,24.45,0.0,0.0
2019-11-03,24.72,24.72,24.72,0.0,0.0,24.79,24.79,24.79,0.0,0.0,24.72,24.72,24.72,0.0,0.0,24.79,24.79,24.79,0.0,0.0
2019-11-10,24.8,24.8,24.8,0.0,0.0,24.8,24.8,24.8,0.0,0.0,24.8,24.8,24.8,0.0,0.0,24.8,24.8,24.8,0.0,0.0
2019-11-17,24.49,24.49,24.49,0.0,0.0,24.55,24.55,24.55,0.0,0.0,24.49,24.49,24.49,0.0,0.0,24.55,24.55,24.55,0.0,0.0
2019-11-24,24.38,24.38,24.38,0.0,0.0,24.38,24.38,24.38,0.0,0.0,24.38,24.38,24.38,0.0,0.0,24.38,24.38,24.38,0.0,0.0
2019-12-01,24.36,24.36,24.36,0.0,0.0,24.39,24.39,24.39,0.0,0.0,24.36,24.36,24.36,0.0,0.0,24.39,24.39,24.39,0.0,0.0
2019-12-08,24.44,24.44,24.44,0.0,0.0,24.44,24.44,24.44,0.0,0.0,24.44,24.44,24.44,0.0,0.0,24.44,24.44,24.44,0.0,0.0
2019-12-15,24.93,24.93,24.93,0.0,0.0,25.02,25.02,25.02,0.0,0.0,24.93,24.93,24.93,0.0,0.0,25.02,25.02,25.02,0.0,0.0
2019-12-22,25.0,25.0,25.0,0.0,0.0,25.02,25.02,25.02,0.0,0.0,24.92,24.92,24.92,0.0,0.0,24.92,24.92,24.92,0.0,0.0
2019-12-29,24.93,24.93,24.93,0.0,0.0,24.93,24.93,24.93,0.0,0.0,24.85,24.85,24.85,0.0,0.0,24.85,24.85,24.85,0.0,0.0
