Date,Franklin Liberty US Low Volatility_etf_Open_average,Franklin Liberty US Low Volatility_etf_Open_max,Franklin Liberty US Low Volatility_etf_Open_min,Franklin Liberty US Low Volatility_etf_Open_volatility,Franklin Liberty US Low Volatility_etf_Open_change,Franklin Liberty US Low Volatility_etf_High_average,Franklin Liberty US Low Volatility_etf_High_max,Franklin Liberty US Low Volatility_etf_High_min,Franklin Liberty US Low Volatility_etf_High_volatility,Franklin Liberty US Low Volatility_etf_High_change,Franklin Liberty US Low Volatility_etf_Low_average,Franklin Liberty US Low Volatility_etf_Low_max,Franklin Liberty US Low Volatility_etf_Low_min,Franklin Liberty US Low Volatility_etf_Low_volatility,Franklin Liberty US Low Volatility_etf_Low_change,Franklin Liberty US Low Volatility_etf_Close_average,Franklin Liberty US Low Volatility_etf_Close_max,Franklin Liberty US Low Volatility_etf_Close_min,Franklin Liberty US Low Volatility_etf_Close_volatility,Franklin Liberty US Low Volatility_etf_Close_change
2018-09-16,33.18,33.18,33.18,0.0,0.0,33.18,33.18,33.18,0.0,0.0,33.18,33.18,33.18,0.0,0.0,33.18,33.18,33.18,0.0,0.0
2018-09-23,33.1,33.1,33.1,0.0,0.0,33.14,33.14,33.14,0.0,0.0,33.05,33.05,33.05,0.0,0.0,33.09,33.09,33.09,0.0,0.0
2018-09-30,32.6,32.6,32.6,0.0,0.0,32.75,32.75,32.75,0.0,0.0,32.6,32.6,32.6,0.0,0.0,32.75,32.75,32.75,0.0,0.0
2018-10-07,32.47,32.47,32.47,0.0,0.0,32.47,32.47,32.47,0.0,0.0,31.29,31.29,31.29,0.0,0.0,31.51,31.51,31.51,0.0,0.0
2018-10-14,32.0,32.0,32.0,0.0,0.0,32.0,32.0,32.0,0.0,0.0,31.62,31.62,31.62,0.0,0.0,31.62,31.62,31.62,0.0,0.0
2018-10-21,30.77,30.77,30.77,0.0,0.0,30.78,30.78,30.78,0.0,0.0,30.76,30.76,30.76,0.0,0.0,30.78,30.78,30.78,0.0,0.0
2018-10-28,31.51,31.51,31.51,0.0,0.0,31.51,31.51,31.51,0.0,0.0,31.3,31.3,31.3,0.0,0.0,31.3,31.3,31.3,0.0,0.0
2018-11-04,32.44,32.44,32.44,0.0,0.0,32.68,32.68,32.68,0.0,0.0,32.44,32.44,32.44,0.0,0.0,32.68,32.68,32.68,0.0,0.0
2018-11-11,31.7,31.7,31.7,0.0,0.0,31.97,31.97,31.97,0.0,0.0,31.7,31.7,31.7,0.0,0.0,31.97,31.97,31.97,0.0,0.0
2018-11-18,31.48,31.48,31.48,0.0,0.0,31.48,31.48,31.48,0.0,0.0,31.36,31.36,31.36,0.0,0.0,31.36,31.36,31.36,0.0,0.0
2018-11-25,32.22,32.22,32.22,0.0,0.0,32.39,32.39,32.39,0.0,0.0,32.22,32.22,32.22,0.0,0.0,32.39,32.39,32.39,0.0,0.0
2018-12-02,32.05,32.05,32.05,0.0,0.0,32.05,32.05,32.05,0.0,0.0,31.19,31.19,31.19,0.0,0.0,31.2,31.2,31.2,0.0,0.0
2018-12-09,30.92,30.92,30.92,0.0,0.0,30.96,30.96,30.96,0.0,0.0,30.9,30.9,30.9,0.0,0.0,30.92,30.92,30.92,0.0,0.0
2018-12-16,29.34,29.34,29.34,0.0,0.0,29.34,29.34,29.34,0.0,0.0,28.5,28.5,28.5,0.0,0.0,28.5,28.5,28.5,0.0,0.0
2018-12-23,29.16,29.16,29.16,0.0,0.0,29.36,29.36,29.36,0.0,0.0,29.07,29.07,29.07,0.0,0.0,29.07,29.07,29.07,0.0,0.0
2018-12-30,29.0,29.0,29.0,0.0,0.0,29.45,29.45,29.45,0.0,0.0,29.0,29.0,29.0,0.0,0.0,29.45,29.45,29.45,0.0,0.0
2019-01-06,29.86,29.86,29.86,0.0,0.0,29.98,29.98,29.98,0.0,0.0,29.86,29.86,29.86,0.0,0.0,29.98,29.98,29.98,0.0,0.0
2019-01-13,30.75,30.75,30.75,0.0,0.0,30.75,30.75,30.75,0.0,0.0,30.75,30.75,30.75,0.0,0.0,30.75,30.75,30.75,0.0,0.0
2019-01-20,30.95,30.95,30.95,0.0,0.0,30.95,30.95,30.95,0.0,0.0,30.87,30.87,30.87,0.0,0.0,30.87,30.87,30.87,0.0,0.0
2019-01-27,31.47,31.47,31.47,0.0,0.0,31.6,31.6,31.6,0.0,0.0,31.47,31.47,31.47,0.0,0.0,31.53,31.53,31.53,0.0,0.0
2019-02-03,31.61,31.61,31.61,0.0,0.0,31.74,31.74,31.74,0.0,0.0,31.61,31.61,31.61,0.0,0.0,31.74,31.74,31.74,0.0,0.0
2019-02-10,32.42,32.42,32.42,0.0,0.0,32.53,32.53,32.53,0.0,0.0,32.42,32.42,32.42,0.0,0.0,32.53,32.53,32.53,0.0,0.0
2019-02-17,32.85,32.85,32.85,0.0,0.0,32.86,32.86,32.86,0.0,0.0,32.85,32.85,32.85,0.0,0.0,32.86,32.86,32.86,0.0,0.0
2019-02-24,33.23,33.23,33.23,0.0,0.0,33.23,33.23,33.23,0.0,0.0,33.01,33.01,33.01,0.0,0.0,33.08,33.08,33.08,0.0,0.0
2019-03-03,32.57,32.57,32.57,0.0,0.0,32.57,32.57,32.57,0.0,0.0,32.36,32.36,32.36,0.0,0.0,32.5,32.5,32.5,0.0,0.0
2019-03-10,33.48,33.48,33.48,0.0,0.0,33.49,33.49,33.49,0.0,0.0,33.38,33.38,33.38,0.0,0.0,33.38,33.38,33.38,0.0,0.0
2019-03-17,33.3,33.3,33.3,0.0,0.0,33.3,33.3,33.3,0.0,0.0,33.18,33.18,33.18,0.0,0.0,33.18,33.18,33.18,0.0,0.0
2019-03-24,33.55,33.55,33.55,0.0,0.0,33.66,33.66,33.66,0.0,0.0,33.55,33.55,33.55,0.0,0.0,33.66,33.66,33.66,0.0,0.0
2019-03-31,34.1,34.1,34.1,0.0,0.0,34.17,34.17,34.17,0.0,0.0,34.1,34.1,34.1,0.0,0.0,34.13,34.13,34.13,0.0,0.0
2019-04-07,34.34,34.34,34.34,0.0,0.0,34.34,34.34,34.34,0.0,0.0,34.34,34.34,34.34,0.0,0.0,34.34,34.34,34.34,0.0,0.0
2019-04-14,34.35,34.35,34.35,0.0,0.0,34.35,34.35,34.35,0.0,0.0,34.08,34.08,34.08,0.0,0.0,34.26,34.26,34.26,0.0,0.0
2019-04-21,34.58,34.58,34.58,0.0,0.0,34.62,34.62,34.62,0.0,0.0,34.52,34.52,34.52,0.0,0.0,34.62,34.62,34.62,0.0,0.0
2019-04-28,34.67,34.67,34.67,0.0,0.0,34.76,34.76,34.76,0.0,0.0,34.67,34.67,34.67,0.0,0.0,34.76,34.76,34.76,0.0,0.0
2019-05-05,33.7,33.7,33.7,0.0,0.0,34.24,34.24,34.24,0.0,0.0,33.65,33.65,33.65,0.0,0.0,34.24,34.24,34.24,0.0,0.0
2019-05-12,34.36,34.36,34.36,0.0,0.0,34.39,34.39,34.39,0.0,0.0,34.34,34.34,34.34,0.0,0.0,34.34,34.34,34.34,0.0,0.0
2019-05-19,34.17,34.17,34.17,0.0,0.0,34.17,34.17,34.17,0.0,0.0,34.17,34.17,34.17,0.0,0.0,34.17,34.17,34.17,0.0,0.0
2019-05-26,33.61,33.61,33.61,0.0,0.0,33.61,33.61,33.61,0.0,0.0,33.61,33.61,33.61,0.0,0.0,33.61,33.61,33.61,0.0,0.0
2019-06-02,35.23,35.23,35.23,0.0,0.0,35.26,35.26,35.26,0.0,0.0,35.15,35.15,35.15,0.0,0.0,35.15,35.15,35.15,0.0,0.0
2019-06-09,35.14,35.14,35.14,0.0,0.0,35.22,35.22,35.22,0.0,0.0,35.14,35.14,35.14,0.0,0.0,35.22,35.22,35.22,0.0,0.0
2019-06-16,35.81,35.81,35.81,0.0,0.0,35.95,35.95,35.95,0.0,0.0,35.78,35.78,35.78,0.0,0.0,35.82,35.82,35.82,0.0,0.0
2019-06-23,35.59,35.59,35.59,0.0,0.0,35.61,35.61,35.61,0.0,0.0,35.52,35.52,35.52,0.0,0.0,35.61,35.61,35.61,0.0,0.0
2019-06-30,36.17,36.17,36.17,0.0,0.0,36.4,36.4,36.4,0.0,0.0,36.1,36.1,36.1,0.0,0.0,36.35,36.35,36.35,0.0,0.0
2019-07-07,36.57,36.57,36.57,0.0,0.0,36.67,36.67,36.67,0.0,0.0,36.57,36.57,36.57,0.0,0.0,36.67,36.67,36.67,0.0,0.0
2019-07-14,36.55,36.55,36.55,0.0,0.0,36.56,36.56,36.56,0.0,0.0,36.34,36.34,36.34,0.0,0.0,36.34,36.34,36.34,0.0,0.0
2019-07-21,36.68,36.68,36.68,0.0,0.0,36.82,36.82,36.82,0.0,0.0,36.68,36.68,36.68,0.0,0.0,36.82,36.82,36.82,0.0,0.0
2019-07-28,35.98,35.98,35.98,0.0,0.0,35.98,35.98,35.98,0.0,0.0,35.86,35.86,35.86,0.0,0.0,35.94,35.94,35.94,0.0,0.0
2019-08-04,36.33,36.33,36.33,0.0,0.0,36.33,36.33,36.33,0.0,0.0,35.93,35.93,35.93,0.0,0.0,36.01,36.01,36.01,0.0,0.0
2019-08-11,35.72,35.72,35.72,0.0,0.0,35.75,35.75,35.75,0.0,0.0,35.72,35.72,35.72,0.0,0.0,35.75,35.75,35.75,0.0,0.0
2019-08-18,36.19,36.19,36.19,0.0,0.0,36.19,36.19,36.19,0.0,0.0,35.24,35.24,35.24,0.0,0.0,35.24,35.24,35.24,0.0,0.0
2019-08-25,36.67,36.67,36.67,0.0,0.0,36.67,36.67,36.67,0.0,0.0,36.31,36.31,36.31,0.0,0.0,36.41,36.41,36.41,0.0,0.0
2019-09-01,37.08,37.08,37.08,0.0,0.0,37.13,37.13,37.13,0.0,0.0,37.08,37.08,37.08,0.0,0.0,37.08,37.08,37.08,0.0,0.0
2019-09-08,36.79,36.79,36.79,0.0,0.0,36.79,36.79,36.79,0.0,0.0,36.59,36.59,36.59,0.0,0.0,36.62,36.62,36.62,0.0,0.0
2019-09-15,36.94,36.94,36.94,0.0,0.0,36.94,36.94,36.94,0.0,0.0,36.64,36.64,36.64,0.0,0.0,36.64,36.64,36.64,0.0,0.0
2019-09-22,36.52,36.52,36.52,0.0,0.0,36.52,36.52,36.52,0.0,0.0,36.33,36.33,36.33,0.0,0.0,36.33,36.33,36.33,0.0,0.0
2019-09-29,35.79,35.79,35.79,0.0,0.0,36.41,36.41,36.41,0.0,0.0,35.79,35.79,35.79,0.0,0.0,36.41,36.41,36.41,0.0,0.0
2019-10-06,36.64,36.64,36.64,0.0,0.0,36.73,36.73,36.73,0.0,0.0,36.47,36.47,36.47,0.0,0.0,36.47,36.47,36.47,0.0,0.0
2019-10-13,37.03,37.03,37.03,0.0,0.0,37.03,37.03,37.03,0.0,0.0,36.45,36.45,36.45,0.0,0.0,36.54,36.54,36.54,0.0,0.0
2019-10-20,36.39,36.39,36.39,0.0,0.0,36.49,36.49,36.49,0.0,0.0,36.35,36.35,36.35,0.0,0.0,36.39,36.39,36.39,0.0,0.0
2019-10-27,36.89,36.89,36.89,0.0,0.0,36.89,36.89,36.89,0.0,0.0,36.79,36.79,36.79,0.0,0.0,36.79,36.79,36.79,0.0,0.0
2019-11-03,36.81,36.81,36.81,0.0,0.0,36.85,36.85,36.85,0.0,0.0,36.77,36.77,36.77,0.0,0.0,36.84,36.84,36.84,0.0,0.0
2019-11-10,37.84,37.84,37.84,0.0,0.0,37.84,37.84,37.84,0.0,0.0,37.28,37.28,37.28,0.0,0.0,37.37,37.37,37.37,0.0,0.0
2019-11-17,37.46,37.46,37.46,0.0,0.0,37.46,37.46,37.46,0.0,0.0,37.15,37.15,37.15,0.0,0.0,37.25,37.25,37.25,0.0,0.0
2019-11-24,37.74,37.74,37.74,0.0,0.0,37.74,37.74,37.74,0.0,0.0,37.61,37.61,37.61,0.0,0.0,37.61,37.61,37.61,0.0,0.0
2019-12-01,37.79,37.79,37.79,0.0,0.0,37.81,37.81,37.81,0.0,0.0,37.67,37.67,37.67,0.0,0.0,37.69,37.69,37.69,0.0,0.0
2019-12-08,37.68,37.68,37.68,0.0,0.0,37.75,37.75,37.75,0.0,0.0,37.57,37.57,37.57,0.0,0.0,37.74,37.74,37.74,0.0,0.0
2019-12-15,38.15,38.15,38.15,0.0,0.0,38.65,38.65,38.65,0.0,0.0,38.15,38.15,38.15,0.0,0.0,38.52,38.52,38.52,0.0,0.0
2019-12-22,38.41,38.41,38.41,0.0,0.0,38.41,38.41,38.41,0.0,0.0,38.25,38.25,38.25,0.0,0.0,38.29,38.29,38.29,0.0,0.0
2019-12-29,38.2,38.2,38.2,0.0,0.0,38.41,38.41,38.41,0.0,0.0,38.2,38.2,38.2,0.0,0.0,38.36,38.36,38.36,0.0,0.0
