Date,SPDR S&P MidCap 400_Open_average,SPDR S&P MidCap 400_Open_max,SPDR S&P MidCap 400_Open_min,SPDR S&P MidCap 400_Open_volatility,SPDR S&P MidCap 400_Open_change,SPDR S&P MidCap 400_High_average,SPDR S&P MidCap 400_High_max,SPDR S&P MidCap 400_High_min,SPDR S&P MidCap 400_High_volatility,SPDR S&P MidCap 400_High_change,SPDR S&P MidCap 400_Low_average,SPDR S&P MidCap 400_Low_max,SPDR S&P MidCap 400_Low_min,SPDR S&P MidCap 400_Low_volatility,SPDR S&P MidCap 400_Low_change,SPDR S&P MidCap 400_Close_average,SPDR S&P MidCap 400_Close_max,SPDR S&P MidCap 400_Close_min,SPDR S&P MidCap 400_Close_volatility,SPDR S&P MidCap 400_Close_change
2018-04-22,344.83,344.83,344.83,0.0,0.0,346.02,346.02,346.02,0.0,0.0,340.43,340.43,340.43,0.0,0.0,340.51,340.51,340.51,0.0,0.0
2018-04-29,345.96,345.96,345.96,0.0,0.0,348.83,348.83,348.83,0.0,0.0,345.83,345.83,345.83,0.0,0.0,347.07,347.07,347.07,0.0,0.0
2018-05-06,353.34,353.34,353.34,0.0,0.0,354.42,354.42,354.42,0.0,0.0,351.74,351.74,351.74,0.0,0.0,352.26,352.26,352.26,0.0,0.0
2018-05-13,355.36,355.36,355.36,0.0,0.0,357.56,357.56,357.56,0.0,0.0,355.36,355.36,355.36,0.0,0.0,357.34,357.34,357.34,0.0,0.0
2018-05-20,354.23,354.23,354.23,0.0,0.0,355.5,355.5,355.5,0.0,0.0,353.61,353.61,353.61,0.0,0.0,354.42,354.42,354.42,0.0,0.0
2018-05-27,357.53,357.53,357.53,0.0,0.0,358.66,358.66,358.66,0.0,0.0,356.35,356.35,356.35,0.0,0.0,358.66,358.66,358.66,0.0,0.0
2018-06-03,364.79,364.79,364.79,0.0,0.0,365.75,365.75,365.75,0.0,0.0,364.33,364.33,364.33,0.0,0.0,364.62,364.62,364.62,0.0,0.0
2018-06-10,359.99,359.99,359.99,0.0,0.0,363.2,363.2,363.2,0.0,0.0,359.99,359.99,359.99,0.0,0.0,362.66,362.66,362.66,0.0,0.0
2018-06-17,360.72,360.72,360.72,0.0,0.0,360.72,360.72,360.72,0.0,0.0,354.87,354.87,354.87,0.0,0.0,356.52,356.52,356.52,0.0,0.0
2018-06-24,352.72,352.72,352.72,0.0,0.0,355.28,355.28,355.28,0.0,0.0,352.06,352.06,352.06,0.0,0.0,355.06,355.06,355.06,0.0,0.0
2018-07-01,363.22,363.22,363.22,0.0,0.0,365.47,365.47,365.47,0.0,0.0,362.86,362.86,362.86,0.0,0.0,365.39,365.39,365.39,0.0,0.0
2018-07-08,363.43,363.43,363.43,0.0,0.0,363.83,363.83,363.83,0.0,0.0,360.23,360.23,360.23,0.0,0.0,361.17,361.17,361.17,0.0,0.0
2018-07-15,363.68,363.68,363.68,0.0,0.0,364.15,364.15,364.15,0.0,0.0,361.96,361.96,361.96,0.0,0.0,363.43,363.43,363.43,0.0,0.0
2018-07-22,359.26,359.26,359.26,0.0,0.0,360.71,360.71,360.71,0.0,0.0,357.63,357.63,357.63,0.0,0.0,357.76,357.76,357.76,0.0,0.0
2018-07-29,363.85,363.85,363.85,0.0,0.0,366.11,366.11,366.11,0.0,0.0,363.46,363.46,363.46,0.0,0.0,365.75,365.75,365.75,0.0,0.0
2018-08-05,363.57,363.57,363.57,0.0,0.0,364.59,364.59,364.59,0.0,0.0,360.33,360.33,360.33,0.0,0.0,361.45,361.45,361.45,0.0,0.0
2018-08-12,366.82,366.82,366.82,0.0,0.0,368.23,368.23,368.23,0.0,0.0,366.07,366.07,366.07,0.0,0.0,367.59,367.59,367.59,0.0,0.0
2018-08-19,371.8,371.8,371.8,0.0,0.0,374.1,374.1,374.1,0.0,0.0,371.8,371.8,371.8,0.0,0.0,372.36,372.36,372.36,0.0,0.0
2018-08-26,370.87,370.87,370.87,0.0,0.0,372.97,372.97,372.97,0.0,0.0,370.67,370.67,370.67,0.0,0.0,372.49,372.49,372.49,0.0,0.0
2018-09-02,370.89,370.89,370.89,0.0,0.0,371.64,371.64,371.64,0.0,0.0,369.78,369.78,369.78,0.0,0.0,370.28,370.28,370.28,0.0,0.0
2018-09-09,373.1,373.1,373.1,0.0,0.0,373.67,373.67,373.67,0.0,0.0,369.6,369.6,369.6,0.0,0.0,369.84,369.84,369.84,0.0,0.0
2018-09-16,370.64,370.64,370.64,0.0,0.0,371.09,371.09,371.09,0.0,0.0,367.72,367.72,367.72,0.0,0.0,369.62,369.62,369.62,0.0,0.0
2018-09-23,368.93,368.93,368.93,0.0,0.0,369.13,369.13,369.13,0.0,0.0,363.65,363.65,363.65,0.0,0.0,364.52,364.52,364.52,0.0,0.0
2018-09-30,356.8,356.8,356.8,0.0,0.0,358.68,358.68,358.68,0.0,0.0,355.35,355.35,355.35,0.0,0.0,357.97,357.97,357.97,0.0,0.0
2018-10-07,339.94,339.94,339.94,0.0,0.0,344.21,344.21,344.21,0.0,0.0,339.58,339.58,339.58,0.0,0.0,341.79,341.79,341.79,0.0,0.0
2018-10-14,341.34,341.34,341.34,0.0,0.0,342.06,342.06,342.06,0.0,0.0,338.67,338.67,338.67,0.0,0.0,339.0,339.0,339.0,0.0,0.0
2018-10-21,330.37,330.37,330.37,0.0,0.0,333.46,333.46,333.46,0.0,0.0,321.85,321.85,321.85,0.0,0.0,325.28,325.28,325.28,0.0,0.0
2018-10-28,339.45,339.45,339.45,0.0,0.0,341.86,341.86,341.86,0.0,0.0,338.28,338.28,338.28,0.0,0.0,340.76,340.76,340.76,0.0,0.0
2018-11-04,342.55,342.55,342.55,0.0,0.0,343.02,343.02,343.02,0.0,0.0,336.81,336.81,336.81,0.0,0.0,337.47,337.47,337.47,0.0,0.0
2018-11-11,339.26,339.26,339.26,0.0,0.0,340.41,340.41,340.41,0.0,0.0,333.93,333.93,333.93,0.0,0.0,335.11,335.11,335.11,0.0,0.0
2018-11-18,335.55,335.55,335.55,0.0,0.0,337.61,337.61,337.61,0.0,0.0,334.63,334.63,334.63,0.0,0.0,336.77,336.77,336.77,0.0,0.0
2018-11-25,346.78,346.78,346.78,0.0,0.0,347.25,347.25,347.25,0.0,0.0,341.91,341.91,341.91,0.0,0.0,345.26,345.26,345.26,0.0,0.0
2018-12-02,324.63,324.63,324.63,0.0,0.0,325.5,325.5,325.5,0.0,0.0,318.26,318.26,318.26,0.0,0.0,322.62,322.62,322.62,0.0,0.0
2018-12-09,314.55,314.55,314.55,0.0,0.0,317.0,317.0,317.0,0.0,0.0,307.9,307.9,307.9,0.0,0.0,309.4,309.4,309.4,0.0,0.0
2018-12-16,291.19,291.19,291.19,0.0,0.0,291.96,291.96,291.96,0.0,0.0,284.89,284.89,284.89,0.0,0.0,284.96,284.96,284.96,0.0,0.0
2018-12-23,301.12,301.12,301.12,0.0,0.0,302.67,302.67,302.67,0.0,0.0,298.02,298.02,298.02,0.0,0.0,302.67,302.67,302.67,0.0,0.0
2018-12-30,306.72,306.72,306.72,0.0,0.0,312.14,312.14,312.14,0.0,0.0,305.32,305.32,305.32,0.0,0.0,309.76,309.76,309.76,0.0,0.0
2019-01-06,318.56,318.56,318.56,0.0,0.0,320.59,320.59,320.59,0.0,0.0,317.86,317.86,317.86,0.0,0.0,318.98,318.98,318.98,0.0,0.0
2019-01-13,328.01,328.01,328.01,0.0,0.0,331.42,331.42,331.42,0.0,0.0,327.38,327.38,327.38,0.0,0.0,330.79,330.79,330.79,0.0,0.0
2019-01-20,328.33,328.33,328.33,0.0,0.0,330.9,330.9,330.9,0.0,0.0,327.75,327.75,327.75,0.0,0.0,330.47,330.47,330.47,0.0,0.0
2019-01-27,335.19,335.19,335.19,0.0,0.0,338.21,338.21,338.21,0.0,0.0,333.91,333.91,333.91,0.0,0.0,338.16,338.16,338.16,0.0,0.0
2019-02-03,338.21,338.21,338.21,0.0,0.0,339.69,339.69,339.69,0.0,0.0,337.41,337.41,337.41,0.0,0.0,339.5,339.5,339.5,0.0,0.0
2019-02-10,346.47,346.47,346.47,0.0,0.0,348.89,348.89,348.89,0.0,0.0,345.87,345.87,345.87,0.0,0.0,348.89,348.89,348.89,0.0,0.0
2019-02-17,354.02,354.02,354.02,0.0,0.0,354.7,354.7,354.7,0.0,0.0,351.72,351.72,351.72,0.0,0.0,352.23,352.23,352.23,0.0,0.0
2019-02-24,351.84,351.84,351.84,0.0,0.0,352.14,352.14,352.14,0.0,0.0,346.16,346.16,346.16,0.0,0.0,349.22,349.22,349.22,0.0,0.0
2019-03-03,339.91,339.91,339.91,0.0,0.0,343.83,343.83,343.83,0.0,0.0,339.83,339.83,339.83,0.0,0.0,343.71,343.71,343.71,0.0,0.0
2019-03-10,345.25,345.25,345.25,0.0,0.0,348.13,348.13,348.13,0.0,0.0,345.16,345.16,345.16,0.0,0.0,347.37,347.37,347.37,0.0,0.0
2019-03-17,337.29,337.29,337.29,0.0,0.0,339.97,339.97,339.97,0.0,0.0,335.14,335.14,335.14,0.0,0.0,338.14,338.14,338.14,0.0,0.0
2019-03-24,347.55,347.55,347.55,0.0,0.0,350.12,350.12,350.12,0.0,0.0,347.22,347.22,347.22,0.0,0.0,350.0,350.0,350.0,0.0,0.0
2019-03-31,354.0,354.0,354.0,0.0,0.0,355.09,355.09,355.09,0.0,0.0,352.94,352.94,352.94,0.0,0.0,354.97,354.97,354.97,0.0,0.0
2019-04-07,358.3,358.3,358.3,0.0,0.0,358.75,358.75,358.75,0.0,0.0,356.62,356.62,356.62,0.0,0.0,357.44,357.44,357.44,0.0,0.0
2019-04-14,354.82,354.82,354.82,0.0,0.0,355.51,355.51,355.51,0.0,0.0,353.34,353.34,353.34,0.0,0.0,354.6,354.6,354.6,0.0,0.0
2019-04-21,360.08,360.08,360.08,0.0,0.0,360.76,360.76,360.76,0.0,0.0,359.14,359.14,359.14,0.0,0.0,359.76,359.76,359.76,0.0,0.0
2019-04-28,355.33,355.33,355.33,0.0,0.0,361.15,361.15,361.15,0.0,0.0,355.17,355.17,355.17,0.0,0.0,360.3,360.3,360.3,0.0,0.0
2019-05-05,345.85,345.85,345.85,0.0,0.0,346.62,346.62,346.62,0.0,0.0,340.78,340.78,340.78,0.0,0.0,342.09,342.09,342.09,0.0,0.0
2019-05-12,342.12,342.12,342.12,0.0,0.0,344.01,344.01,344.01,0.0,0.0,341.12,341.12,341.12,0.0,0.0,341.99,341.99,341.99,0.0,0.0
2019-05-19,339.76,339.76,339.76,0.0,0.0,340.84,340.84,340.84,0.0,0.0,338.35,338.35,338.35,0.0,0.0,339.95,339.95,339.95,0.0,0.0
2019-05-26,330.54,330.54,330.54,0.0,0.0,333.95,333.95,333.95,0.0,0.0,330.46,330.46,330.46,0.0,0.0,332.57,332.57,332.57,0.0,0.0
2019-06-02,346.98,346.98,346.98,0.0,0.0,349.37,349.37,349.37,0.0,0.0,346.49,346.49,346.49,0.0,0.0,347.16,347.16,347.16,0.0,0.0
2019-06-09,347.35,347.35,347.35,0.0,0.0,348.6,348.6,348.6,0.0,0.0,346.58,346.58,346.58,0.0,0.0,346.96,346.96,346.96,0.0,0.0
2019-06-16,351.55,351.55,351.55,0.0,0.0,351.75,351.75,351.75,0.0,0.0,347.86,347.86,347.86,0.0,0.0,347.91,347.91,347.91,0.0,0.0
2019-06-23,358.24,358.24,358.24,0.0,0.0,359.25,359.25,359.25,0.0,0.0,353.7,353.7,353.7,0.0,0.0,355.28,355.28,355.28,0.0,0.0
2019-06-30,356.32,356.32,356.32,0.0,0.0,357.02,357.02,357.02,0.0,0.0,353.95,353.95,353.95,0.0,0.0,354.5,354.5,354.5,0.0,0.0
2019-07-07,357.56,357.56,357.56,0.0,0.0,357.89,357.89,357.89,0.0,0.0,354.52,354.52,354.52,0.0,0.0,355.24,355.24,355.24,0.0,0.0
2019-07-14,353.5,353.5,353.5,0.0,0.0,354.34,354.34,354.34,0.0,0.0,352.29,352.29,352.29,0.0,0.0,352.55,352.55,352.55,0.0,0.0
2019-07-21,361.14,361.14,361.14,0.0,0.0,361.57,361.57,361.57,0.0,0.0,358.99,358.99,358.99,0.0,0.0,359.63,359.63,359.63,0.0,0.0
2019-07-28,342.76,342.76,342.76,0.0,0.0,343.36,343.36,343.36,0.0,0.0,335.79,335.79,335.79,0.0,0.0,338.86,338.86,338.86,0.0,0.0
2019-08-04,344.71,344.71,344.71,0.0,0.0,345.26,345.26,345.26,0.0,0.0,340.59,340.59,340.59,0.0,0.0,341.31,341.31,341.31,0.0,0.0
2019-08-11,345.29,345.29,345.29,0.0,0.0,346.28,346.28,346.28,0.0,0.0,344.49,344.49,344.49,0.0,0.0,344.86,344.86,344.86,0.0,0.0
2019-08-18,337.73,337.73,337.73,0.0,0.0,338.3,338.3,338.3,0.0,0.0,335.33,335.33,335.33,0.0,0.0,338.01,338.01,338.01,0.0,0.0
2019-08-25,344.16,344.16,344.16,0.0,0.0,344.61,344.61,344.61,0.0,0.0,341.31,341.31,341.31,0.0,0.0,343.14,343.14,343.14,0.0,0.0
2019-09-01,350.24,350.24,350.24,0.0,0.0,351.7,351.7,351.7,0.0,0.0,348.75,348.75,348.75,0.0,0.0,351.69,351.69,351.69,0.0,0.0
2019-09-08,357.38,357.38,357.38,0.0,0.0,360.02,360.02,360.02,0.0,0.0,356.37,356.37,356.37,0.0,0.0,358.92,358.92,358.92,0.0,0.0
2019-09-15,353.0,353.0,353.0,0.0,0.0,355.69,355.69,355.69,0.0,0.0,352.01,352.01,352.01,0.0,0.0,354.4,354.4,354.4,0.0,0.0
2019-09-22,350.24,350.24,350.24,0.0,0.0,353.3,353.3,353.3,0.0,0.0,350.24,350.24,350.24,0.0,0.0,352.47,352.47,352.47,0.0,0.0
2019-09-29,345.62,345.62,345.62,0.0,0.0,347.32,347.32,347.32,0.0,0.0,343.99,343.99,343.99,0.0,0.0,344.87,344.87,344.87,0.0,0.0
2019-10-06,347.98,347.98,347.98,0.0,0.0,348.35,348.35,348.35,0.0,0.0,346.34,346.34,346.34,0.0,0.0,347.57,347.57,347.57,0.0,0.0
2019-10-13,355.29,355.29,355.29,0.0,0.0,356.34,356.34,356.34,0.0,0.0,354.41,354.41,354.41,0.0,0.0,354.56,354.56,354.56,0.0,0.0
2019-10-20,358.43,358.43,358.43,0.0,0.0,360.73,360.73,360.73,0.0,0.0,358.43,358.43,358.43,0.0,0.0,358.88,358.88,358.88,0.0,0.0
2019-10-27,363.42,363.42,363.42,0.0,0.0,364.0,364.0,364.0,0.0,0.0,362.05,362.05,362.05,0.0,0.0,363.35,363.35,363.35,0.0,0.0
2019-11-03,362.14,362.14,362.14,0.0,0.0,364.33,364.33,364.33,0.0,0.0,361.69,361.69,361.69,0.0,0.0,363.48,363.48,363.48,0.0,0.0
2019-11-10,364.18,364.18,364.18,0.0,0.0,364.45,364.45,364.45,0.0,0.0,363.23,363.23,363.23,0.0,0.0,364.19,364.19,364.19,0.0,0.0
2019-11-17,363.46,363.46,363.46,0.0,0.0,367.05,367.05,367.05,0.0,0.0,363.35,363.35,363.35,0.0,0.0,366.61,366.61,366.61,0.0,0.0
2019-11-24,367.23,367.23,367.23,0.0,0.0,367.6,367.6,367.6,0.0,0.0,363.98,363.98,363.98,0.0,0.0,364.15,364.15,364.15,0.0,0.0
2019-12-01,368.46,368.46,368.46,0.0,0.0,369.0,369.0,369.0,0.0,0.0,367.36,367.36,367.36,0.0,0.0,367.51,367.51,367.51,0.0,0.0
2019-12-08,372.02,372.02,372.02,0.0,0.0,373.81,373.81,373.81,0.0,0.0,371.63,371.63,371.63,0.0,0.0,372.09,372.09,372.09,0.0,0.0
2019-12-15,376.39,376.39,376.39,0.0,0.0,376.51,376.51,376.51,0.0,0.0,374.42,374.42,374.42,0.0,0.0,375.24,375.24,375.24,0.0,0.0
2019-12-22,375.29,375.29,375.29,0.0,0.0,376.27,376.27,376.27,0.0,0.0,373.66,373.66,373.66,0.0,0.0,375.01,375.01,375.01,0.0,0.0
2019-12-29,371.21,371.21,371.21,0.0,0.0,374.85,374.85,374.85,0.0,0.0,371.08,371.08,371.08,0.0,0.0,373.97,373.97,373.97,0.0,0.0
