Date,John Hancock Multifactor Consumer Discretionary_Open_average,John Hancock Multifactor Consumer Discretionary_Open_max,John Hancock Multifactor Consumer Discretionary_Open_min,John Hancock Multifactor Consumer Discretionary_Open_volatility,John Hancock Multifactor Consumer Discretionary_Open_change,John Hancock Multifactor Consumer Discretionary_High_average,John Hancock Multifactor Consumer Discretionary_High_max,John Hancock Multifactor Consumer Discretionary_High_min,John Hancock Multifactor Consumer Discretionary_High_volatility,John Hancock Multifactor Consumer Discretionary_High_change,John Hancock Multifactor Consumer Discretionary_Low_average,John Hancock Multifactor Consumer Discretionary_Low_max,John Hancock Multifactor Consumer Discretionary_Low_min,John Hancock Multifactor Consumer Discretionary_Low_volatility,John Hancock Multifactor Consumer Discretionary_Low_change,John Hancock Multifactor Consumer Discretionary_Close_average,John Hancock Multifactor Consumer Discretionary_Close_max,John Hancock Multifactor Consumer Discretionary_Close_min,John Hancock Multifactor Consumer Discretionary_Close_volatility,John Hancock Multifactor Consumer Discretionary_Close_change
2018-11-11,30.54,30.54,30.54,0.0,0.0,30.61,30.61,30.61,0.0,0.0,30.5,30.5,30.5,0.0,0.0,30.5,30.5,30.5,0.0,0.0
2018-11-18,30.45,30.45,30.45,0.0,0.0,30.6,30.6,30.6,0.0,0.0,30.45,30.45,30.45,0.0,0.0,30.6,30.6,30.6,0.0,0.0
2018-11-25,31.68,31.68,31.68,0.0,0.0,31.75,31.75,31.75,0.0,0.0,31.64,31.64,31.64,0.0,0.0,31.71,31.71,31.71,0.0,0.0
2018-12-02,29.55,29.55,29.55,0.0,0.0,29.81,29.81,29.81,0.0,0.0,29.35,29.35,29.35,0.0,0.0,29.81,29.81,29.81,0.0,0.0
2018-12-09,29.4,29.4,29.4,0.0,0.0,29.4,29.4,29.4,0.0,0.0,28.7,28.7,28.7,0.0,0.0,28.73,28.73,28.73,0.0,0.0
2018-12-16,26.55,26.55,26.55,0.0,0.0,26.71,26.71,26.71,0.0,0.0,26.49,26.49,26.49,0.0,0.0,26.49,26.49,26.49,0.0,0.0
2018-12-23,27.98,27.98,27.98,0.0,0.0,28.09,28.09,28.09,0.0,0.0,27.94,27.94,27.94,0.0,0.0,28.06,28.06,28.06,0.0,0.0
2018-12-30,28.94,28.94,28.94,0.0,0.0,29.51,29.51,29.51,0.0,0.0,28.94,28.94,28.94,0.0,0.0,29.34,29.34,29.34,0.0,0.0
2019-01-06,29.81,29.81,29.81,0.0,0.0,29.86,29.86,29.86,0.0,0.0,29.73,29.73,29.73,0.0,0.0,29.73,29.73,29.73,0.0,0.0
2019-01-13,30.16,30.16,30.16,0.0,0.0,30.44,30.44,30.44,0.0,0.0,30.16,30.16,30.16,0.0,0.0,30.36,30.36,30.36,0.0,0.0
2019-01-20,30.11,30.11,30.11,0.0,0.0,30.3,30.3,30.3,0.0,0.0,30.11,30.11,30.11,0.0,0.0,30.29,30.29,30.29,0.0,0.0
2019-01-27,30.7,30.7,30.7,0.0,0.0,30.89,30.89,30.89,0.0,0.0,30.7,30.7,30.7,0.0,0.0,30.89,30.89,30.89,0.0,0.0
2019-02-03,30.83,30.83,30.83,0.0,0.0,30.85,30.85,30.85,0.0,0.0,30.82,30.82,30.82,0.0,0.0,30.82,30.82,30.82,0.0,0.0
2019-02-10,31.55,31.55,31.55,0.0,0.0,31.61,31.61,31.61,0.0,0.0,31.52,31.52,31.52,0.0,0.0,31.54,31.54,31.54,0.0,0.0
2019-02-17,32.06,32.06,32.06,0.0,0.0,32.06,32.06,32.06,0.0,0.0,31.73,31.73,31.73,0.0,0.0,31.73,31.73,31.73,0.0,0.0
2019-02-24,31.98,31.98,31.98,0.0,0.0,31.98,31.98,31.98,0.0,0.0,31.49,31.49,31.49,0.0,0.0,31.61,31.61,31.61,0.0,0.0
2019-03-03,31.29,31.29,31.29,0.0,0.0,31.46,31.46,31.46,0.0,0.0,31.27,31.27,31.27,0.0,0.0,31.46,31.46,31.46,0.0,0.0
2019-03-10,31.66,31.66,31.66,0.0,0.0,31.8,31.8,31.8,0.0,0.0,31.66,31.66,31.66,0.0,0.0,31.8,31.8,31.8,0.0,0.0
2019-03-17,31.47,31.47,31.47,0.0,0.0,31.76,31.76,31.76,0.0,0.0,31.47,31.47,31.47,0.0,0.0,31.72,31.72,31.72,0.0,0.0
2019-03-24,32.64,32.64,32.64,0.0,0.0,32.73,32.73,32.73,0.0,0.0,32.57,32.57,32.57,0.0,0.0,32.73,32.73,32.73,0.0,0.0
2019-03-31,33.28,33.28,33.28,0.0,0.0,33.47,33.47,33.47,0.0,0.0,33.28,33.28,33.28,0.0,0.0,33.44,33.44,33.44,0.0,0.0
2019-04-07,33.58,33.58,33.58,0.0,0.0,33.66,33.66,33.66,0.0,0.0,33.58,33.58,33.58,0.0,0.0,33.66,33.66,33.66,0.0,0.0
2019-04-14,34.1,34.1,34.1,0.0,0.0,34.1,34.1,34.1,0.0,0.0,33.54,33.54,33.54,0.0,0.0,33.54,33.54,33.54,0.0,0.0
2019-04-21,33.86,33.86,33.86,0.0,0.0,33.9,33.9,33.9,0.0,0.0,33.84,33.84,33.84,0.0,0.0,33.84,33.84,33.84,0.0,0.0
2019-04-28,33.46,33.46,33.46,0.0,0.0,33.62,33.62,33.62,0.0,0.0,33.4,33.4,33.4,0.0,0.0,33.59,33.59,33.59,0.0,0.0
2019-05-05,32.25,32.25,32.25,0.0,0.0,32.25,32.25,32.25,0.0,0.0,31.94,31.94,31.94,0.0,0.0,31.96,31.96,31.96,0.0,0.0
2019-05-12,32.27,32.27,32.27,0.0,0.0,32.3,32.3,32.3,0.0,0.0,32.26,32.26,32.26,0.0,0.0,32.3,32.3,32.3,0.0,0.0
2019-05-19,31.95,31.95,31.95,0.0,0.0,31.95,31.95,31.95,0.0,0.0,31.73,31.73,31.73,0.0,0.0,31.86,31.86,31.86,0.0,0.0
2019-05-26,31.1,31.1,31.1,0.0,0.0,31.17,31.17,31.17,0.0,0.0,31.0,31.0,31.0,0.0,0.0,31.1,31.1,31.1,0.0,0.0
2019-06-02,32.99,32.99,32.99,0.0,0.0,33.0,33.0,33.0,0.0,0.0,32.79,32.79,32.79,0.0,0.0,32.79,32.79,32.79,0.0,0.0
2019-06-09,33.33,33.33,33.33,0.0,0.0,33.33,33.33,33.33,0.0,0.0,33.24,33.24,33.24,0.0,0.0,33.24,33.24,33.24,0.0,0.0
2019-06-16,33.68,33.68,33.68,0.0,0.0,33.68,33.68,33.68,0.0,0.0,33.35,33.35,33.35,0.0,0.0,33.35,33.35,33.35,0.0,0.0
2019-06-23,33.85,33.85,33.85,0.0,0.0,33.85,33.85,33.85,0.0,0.0,33.49,33.49,33.49,0.0,0.0,33.55,33.55,33.55,0.0,0.0
2019-06-30,33.89,33.89,33.89,0.0,0.0,34.06,34.06,34.06,0.0,0.0,33.89,33.89,33.89,0.0,0.0,34.0,34.0,34.0,0.0,0.0
2019-07-07,34.51,34.51,34.51,0.0,0.0,34.62,34.62,34.62,0.0,0.0,34.51,34.51,34.51,0.0,0.0,34.62,34.62,34.62,0.0,0.0
2019-07-14,33.99,33.99,33.99,0.0,0.0,34.02,34.02,34.02,0.0,0.0,33.97,33.97,33.97,0.0,0.0,34.02,34.02,34.02,0.0,0.0
2019-07-21,34.53,34.53,34.53,0.0,0.0,34.53,34.53,34.53,0.0,0.0,34.35,34.35,34.35,0.0,0.0,34.44,34.44,34.44,0.0,0.0
2019-07-28,32.45,32.45,32.45,0.0,0.0,32.45,32.45,32.45,0.0,0.0,32.06,32.06,32.06,0.0,0.0,32.09,32.09,32.09,0.0,0.0
2019-08-04,32.53,32.53,32.53,0.0,0.0,32.53,32.53,32.53,0.0,0.0,32.34,32.34,32.34,0.0,0.0,32.36,32.36,32.36,0.0,0.0
2019-08-11,32.55,32.55,32.55,0.0,0.0,32.55,32.55,32.55,0.0,0.0,32.53,32.53,32.53,0.0,0.0,32.53,32.53,32.53,0.0,0.0
2019-08-18,32.34,32.34,32.34,0.0,0.0,32.48,32.48,32.48,0.0,0.0,32.28,32.28,32.28,0.0,0.0,32.48,32.48,32.48,0.0,0.0
2019-08-25,33.06,33.06,33.06,0.0,0.0,33.06,33.06,33.06,0.0,0.0,32.99,32.99,32.99,0.0,0.0,33.05,33.05,33.05,0.0,0.0
2019-09-01,33.97,33.97,33.97,0.0,0.0,34.12,34.12,34.12,0.0,0.0,33.97,33.97,33.97,0.0,0.0,34.12,34.12,34.12,0.0,0.0
2019-09-08,34.11,34.11,34.11,0.0,0.0,34.11,34.11,34.11,0.0,0.0,33.94,33.94,33.94,0.0,0.0,33.95,33.95,33.95,0.0,0.0
2019-09-15,33.52,33.52,33.52,0.0,0.0,33.77,33.77,33.77,0.0,0.0,33.52,33.52,33.52,0.0,0.0,33.68,33.68,33.68,0.0,0.0
2019-09-22,33.54,33.54,33.54,0.0,0.0,33.69,33.69,33.69,0.0,0.0,33.54,33.54,33.54,0.0,0.0,33.67,33.67,33.67,0.0,0.0
2019-09-29,33.12,33.12,33.12,0.0,0.0,33.12,33.12,33.12,0.0,0.0,33.05,33.05,33.05,0.0,0.0,33.05,33.05,33.05,0.0,0.0
2019-10-06,33.71,33.71,33.71,0.0,0.0,33.71,33.71,33.71,0.0,0.0,33.71,33.71,33.71,0.0,0.0,33.71,33.71,33.71,0.0,0.0
2019-10-13,34.27,34.27,34.27,0.0,0.0,34.27,34.27,34.27,0.0,0.0,34.27,34.27,34.27,0.0,0.0,34.27,34.27,34.27,0.0,0.0
2019-10-20,34.43,34.43,34.43,0.0,0.0,34.43,34.43,34.43,0.0,0.0,34.43,34.43,34.43,0.0,0.0,34.43,34.43,34.43,0.0,0.0
2019-10-27,34.32,34.32,34.32,0.0,0.0,34.38,34.38,34.38,0.0,0.0,34.32,34.32,34.32,0.0,0.0,34.38,34.38,34.38,0.0,0.0
2019-11-03,34.31,34.31,34.31,0.0,0.0,34.37,34.37,34.37,0.0,0.0,34.31,34.31,34.31,0.0,0.0,34.37,34.37,34.37,0.0,0.0
2019-11-10,34.61,34.61,34.61,0.0,0.0,34.69,34.69,34.69,0.0,0.0,34.61,34.61,34.61,0.0,0.0,34.69,34.69,34.69,0.0,0.0
2019-11-17,34.66,34.66,34.66,0.0,0.0,34.7,34.7,34.7,0.0,0.0,34.65,34.65,34.65,0.0,0.0,34.7,34.7,34.7,0.0,0.0
2019-11-24,34.64,34.64,34.64,0.0,0.0,34.69,34.69,34.69,0.0,0.0,34.59,34.59,34.59,0.0,0.0,34.59,34.59,34.59,0.0,0.0
2019-12-01,34.98,34.98,34.98,0.0,0.0,34.98,34.98,34.98,0.0,0.0,34.9,34.9,34.9,0.0,0.0,34.9,34.9,34.9,0.0,0.0
2019-12-08,35.51,35.51,35.51,0.0,0.0,35.52,35.52,35.52,0.0,0.0,35.51,35.51,35.51,0.0,0.0,35.52,35.52,35.52,0.0,0.0
2019-12-15,35.99,35.99,35.99,0.0,0.0,36.01,36.01,36.01,0.0,0.0,35.91,35.91,35.91,0.0,0.0,35.91,35.91,35.91,0.0,0.0
2019-12-22,35.72,35.72,35.72,0.0,0.0,35.75,35.75,35.75,0.0,0.0,35.72,35.72,35.72,0.0,0.0,35.75,35.75,35.75,0.0,0.0
2019-12-29,35.73,35.73,35.73,0.0,0.0,35.93,35.93,35.93,0.0,0.0,35.73,35.73,35.73,0.0,0.0,35.87,35.87,35.87,0.0,0.0
