Date,BLKB_Open_average,BLKB_Open_max,BLKB_Open_min,BLKB_Open_volatility,BLKB_Open_change,BLKB_High_average,BLKB_High_max,BLKB_High_min,BLKB_High_volatility,BLKB_High_change,BLKB_Low_average,BLKB_Low_max,BLKB_Low_min,BLKB_Low_volatility,BLKB_Low_change,BLKB_Close_average,BLKB_Close_max,BLKB_Close_min,BLKB_Close_volatility,BLKB_Close_change,BLKB_Volume_average,BLKB_Volume_max,BLKB_Volume_min,BLKB_Volume_volatility,BLKB_Volume_change
2018-01-14,94.932,95.57,94.14,1.4299999999999926,0.029999999999986926,96.006,96.72,94.78,1.9399999999999977,-0.1700000000000017,94.40599999999999,95.41,93.91,1.5,1.5,94.912,95.8,94.04,1.759999999999991,1.6599999999999966,268496,302999,212392,90607,50524
2018-01-21,95.816,96.38,95.32,1.0600000000000023,0.7000000000000028,96.908,97.33,96.64,0.6899999999999977,0.6899999999999977,95.154,95.87,94.71,1.1600000000000108,0.5700000000000074,95.742,96.73,95.06,1.6700000000000017,0.18000000000000682,248075,322872,171119,151753,-104627
2018-01-28,94.608,96.28,91.51,4.769999999999996,-3.839999999999989,96.002,97.22,93.27,3.950000000000003,-3.950000000000003,93.572,95.43,90.12,5.310000000000002,-5.209999999999994,93.93599999999999,95.82,90.21,5.609999999999999,-5.480000000000004,308457,356265,248943,107322,46181
2018-02-04,94.234,100.45,88.53,11.920000000000002,5.469999999999999,97.83,101.99,93.25,8.739999999999995,2.450000000000003,91.422,93.94,87.75,6.189999999999998,4.920000000000002,94.524,99.34,91.75,7.590000000000003,1.9899999999999949,648677,1084220,381445,702775,-196841
2018-02-11,95.74000000000001,98.64,93.06,5.579999999999998,5.579999999999998,98.39,100.88,95.31,5.569999999999993,5.569999999999993,94.7675,98.07,92.47,5.599999999999994,5.599999999999994,97.92,100.05,95.2,4.849999999999994,4.849999999999994,339652,452572,244986,207586,207586
2018-02-18,101.08,103.67,98.27,5.400000000000006,5.400000000000006,103.01599999999999,104.49,100.83,3.6599999999999966,3.6599999999999966,99.986,101.97,97.25,4.719999999999999,4.719999999999999,101.99000000000001,104.06,100.12,3.9399999999999977,3.9399999999999977,258180,379937,171307,208630,-112812
2018-02-25,102.49,104.23,99.82,4.410000000000011,-1.8100000000000023,104.386,105.2,103.46,1.740000000000009,-0.04000000000000625,100.756,103.03,98.67,4.359999999999999,-2.5799999999999983,102.846,104.59,100.73,3.8599999999999994,1.3400000000000034,259870,302356,231311,71045,-7457
2018-03-04,107.658,111.62,105.15,6.469999999999999,1.7199999999999989,110.55199999999999,116.07,106.64,9.429999999999993,3.489999999999995,106.59400000000001,110.75,103.11,7.640000000000001,3.4000000000000057,109.292,111.25,106.4,4.849999999999994,3.1799999999999926,331080,410805,263819,146986,-37947
2018-03-11,108.842,110.02,107.68,2.339999999999989,-2.339999999999989,109.664,110.86,108.35,2.510000000000005,-2.510000000000005,106.916,108.01,105.69,2.3200000000000074,-1.75,108.184,108.91,107.54,1.3699999999999903,0.05999999999998806,236449,369989,156317,213672,-117576
2018-03-18,107.02,108.25,105.0,3.25,-2.3100000000000023,108.03,109.63,105.34,4.289999999999992,-3.3699999999999903,105.476,107.31,102.93,4.3799999999999955,-4.3799999999999955,106.372,108.9,103.31,5.590000000000003,-2.789999999999992,258158,429945,146785,283160,248436
