Date,PowerShares Russell Top 200 Equal WeightEtf_Open_average,PowerShares Russell Top 200 Equal WeightEtf_Open_max,PowerShares Russell Top 200 Equal WeightEtf_Open_min,PowerShares Russell Top 200 Equal WeightEtf_Open_volatility,PowerShares Russell Top 200 Equal WeightEtf_Open_change,PowerShares Russell Top 200 Equal WeightEtf_High_average,PowerShares Russell Top 200 Equal WeightEtf_High_max,PowerShares Russell Top 200 Equal WeightEtf_High_min,PowerShares Russell Top 200 Equal WeightEtf_High_volatility,PowerShares Russell Top 200 Equal WeightEtf_High_change,PowerShares Russell Top 200 Equal WeightEtf_Low_average,PowerShares Russell Top 200 Equal WeightEtf_Low_max,PowerShares Russell Top 200 Equal WeightEtf_Low_min,PowerShares Russell Top 200 Equal WeightEtf_Low_volatility,PowerShares Russell Top 200 Equal WeightEtf_Low_change,PowerShares Russell Top 200 Equal WeightEtf_Close_average,PowerShares Russell Top 200 Equal WeightEtf_Close_max,PowerShares Russell Top 200 Equal WeightEtf_Close_min,PowerShares Russell Top 200 Equal WeightEtf_Close_volatility,PowerShares Russell Top 200 Equal WeightEtf_Close_change
2018-04-15,52.8,52.8,52.8,0.0,0.0,52.8,52.8,52.8,0.0,0.0,52.59,52.59,52.59,0.0,0.0,52.59,52.59,52.59,0.0,0.0
2018-04-22,52.9,52.9,52.9,0.0,0.0,52.9,52.9,52.9,0.0,0.0,52.9,52.9,52.9,0.0,0.0,52.9,52.9,52.9,0.0,0.0
2018-04-29,51.72,51.72,51.72,0.0,0.0,52.32,52.32,52.32,0.0,0.0,51.72,51.72,51.72,0.0,0.0,52.32,52.32,52.32,0.0,0.0
2018-05-06,53.04,53.04,53.04,0.0,0.0,53.23,53.23,53.23,0.0,0.0,53.04,53.04,53.04,0.0,0.0,53.18,53.18,53.18,0.0,0.0
2018-05-13,53.28,53.28,53.28,0.0,0.0,53.31,53.31,53.31,0.0,0.0,53.22,53.22,53.22,0.0,0.0,53.26,53.26,53.26,0.0,0.0
2018-05-20,53.14,53.14,53.14,0.0,0.0,53.2,53.2,53.2,0.0,0.0,53.05,53.05,53.05,0.0,0.0,53.17,53.17,53.17,0.0,0.0
2018-05-27,53.06,53.06,53.06,0.0,0.0,53.37,53.37,53.37,0.0,0.0,53.06,53.06,53.06,0.0,0.0,53.3,53.3,53.3,0.0,0.0
2018-06-03,54.0,54.0,54.0,0.0,0.0,54.0,54.0,54.0,0.0,0.0,54.0,54.0,54.0,0.0,0.0,54.0,54.0,54.0,0.0,0.0
2018-06-10,54.2,54.2,54.2,0.0,0.0,54.28,54.28,54.28,0.0,0.0,54.09,54.09,54.09,0.0,0.0,54.28,54.28,54.28,0.0,0.0
2018-06-17,53.77,53.77,53.77,0.0,0.0,53.93,53.93,53.93,0.0,0.0,53.77,53.77,53.77,0.0,0.0,53.93,53.93,53.93,0.0,0.0
2018-06-24,53.55,53.55,53.55,0.0,0.0,53.61,53.61,53.61,0.0,0.0,53.5,53.5,53.5,0.0,0.0,53.61,53.61,53.61,0.0,0.0
2018-07-01,53.42,53.42,53.42,0.0,0.0,53.96,53.96,53.96,0.0,0.0,53.42,53.42,53.42,0.0,0.0,53.96,53.96,53.96,0.0,0.0
2018-07-08,54.61,54.61,54.61,0.0,0.0,54.61,54.61,54.61,0.0,0.0,54.45,54.45,54.45,0.0,0.0,54.45,54.45,54.45,0.0,0.0
2018-07-15,54.26,54.26,54.26,0.0,0.0,54.37,54.37,54.37,0.0,0.0,54.26,54.26,54.26,0.0,0.0,54.34,54.34,54.34,0.0,0.0
2018-07-22,54.73,54.73,54.73,0.0,0.0,55.17,55.17,55.17,0.0,0.0,54.73,54.73,54.73,0.0,0.0,55.08,55.08,55.08,0.0,0.0
2018-07-29,55.19,55.19,55.19,0.0,0.0,55.26,55.26,55.26,0.0,0.0,55.06,55.06,55.06,0.0,0.0,55.25,55.25,55.25,0.0,0.0
2018-08-05,55.2,55.2,55.2,0.0,0.0,55.2,55.2,55.2,0.0,0.0,54.9,54.9,54.9,0.0,0.0,55.02,55.02,55.02,0.0,0.0
2018-08-12,55.09,55.09,55.09,0.0,0.0,55.09,55.09,55.09,0.0,0.0,55.09,55.09,55.09,0.0,0.0,55.09,55.09,55.09,0.0,0.0
2018-08-19,55.62,55.62,55.62,0.0,0.0,55.72,55.72,55.72,0.0,0.0,55.62,55.62,55.62,0.0,0.0,55.72,55.72,55.72,0.0,0.0
2018-08-26,56.08,56.08,56.08,0.0,0.0,56.08,56.08,56.08,0.0,0.0,55.86,55.86,55.86,0.0,0.0,55.86,55.86,55.86,0.0,0.0
2018-09-02,55.63,55.63,55.63,0.0,0.0,55.63,55.63,55.63,0.0,0.0,55.54,55.54,55.54,0.0,0.0,55.54,55.54,55.54,0.0,0.0
2018-09-09,56.16,56.16,56.16,0.0,0.0,56.16,56.16,56.16,0.0,0.0,56.16,56.16,56.16,0.0,0.0,56.16,56.16,56.16,0.0,0.0
2018-09-16,56.93,56.93,56.93,0.0,0.0,57.0,57.0,57.0,0.0,0.0,56.83,56.83,56.83,0.0,0.0,56.84,56.84,56.84,0.0,0.0
2018-09-23,55.84,55.84,55.84,0.0,0.0,56.14,56.14,56.14,0.0,0.0,55.84,55.84,55.84,0.0,0.0,56.09,56.09,56.09,0.0,0.0
2018-09-30,55.9,55.9,55.9,0.0,0.0,56.11,56.11,56.11,0.0,0.0,55.82,55.82,55.82,0.0,0.0,55.91,55.91,55.91,0.0,0.0
2018-10-07,53.38,53.38,53.38,0.0,0.0,53.38,53.38,53.38,0.0,0.0,53.16,53.16,53.16,0.0,0.0,53.16,53.16,53.16,0.0,0.0
2018-10-14,53.71,53.71,53.71,0.0,0.0,53.71,53.71,53.71,0.0,0.0,53.6,53.6,53.6,0.0,0.0,53.6,53.6,53.6,0.0,0.0
2018-10-21,51.72,51.72,51.72,0.0,0.0,51.78,51.78,51.78,0.0,0.0,51.09,51.09,51.09,0.0,0.0,51.3,51.3,51.3,0.0,0.0
2018-10-28,53.17,53.17,53.17,0.0,0.0,53.17,53.17,53.17,0.0,0.0,52.39,52.39,52.39,0.0,0.0,52.71,52.71,52.71,0.0,0.0
2018-11-04,54.13,54.13,54.13,0.0,0.0,54.13,54.13,54.13,0.0,0.0,53.56,53.56,53.56,0.0,0.0,54.03,54.03,54.03,0.0,0.0
2018-11-11,52.83,52.83,52.83,0.0,0.0,53.51,53.51,53.51,0.0,0.0,52.83,52.83,52.83,0.0,0.0,53.32,53.32,53.32,0.0,0.0
2018-11-18,51.71,51.71,51.71,0.0,0.0,51.79,51.79,51.79,0.0,0.0,51.71,51.71,51.71,0.0,0.0,51.74,51.74,51.74,0.0,0.0
2018-11-25,52.99,52.99,52.99,0.0,0.0,53.56,53.56,53.56,0.0,0.0,52.99,52.99,52.99,0.0,0.0,53.39,53.39,53.39,0.0,0.0
2018-12-02,52.43,52.43,52.43,0.0,0.0,52.8,52.8,52.8,0.0,0.0,51.32,51.32,51.32,0.0,0.0,51.45,51.45,51.45,0.0,0.0
2018-12-09,51.38,51.38,51.38,0.0,0.0,51.38,51.38,51.38,0.0,0.0,50.8,50.8,50.8,0.0,0.0,50.92,50.92,50.92,0.0,0.0
2018-12-16,48.48,48.48,48.48,0.0,0.0,48.67,48.67,48.67,0.0,0.0,47.67,47.67,47.67,0.0,0.0,47.67,47.67,47.67,0.0,0.0
2018-12-23,48.71,48.71,48.71,0.0,0.0,48.87,48.87,48.87,0.0,0.0,48.17,48.17,48.17,0.0,0.0,48.28,48.28,48.28,0.0,0.0
2018-12-30,49.21,49.21,49.21,0.0,0.0,49.45,49.45,49.45,0.0,0.0,49.21,49.21,49.21,0.0,0.0,49.45,49.45,49.45,0.0,0.0
2019-01-06,50.63,50.63,50.63,0.0,0.0,50.78,50.78,50.78,0.0,0.0,50.63,50.63,50.63,0.0,0.0,50.78,50.78,50.78,0.0,0.0
2019-01-13,51.81,51.81,51.81,0.0,0.0,52.03,52.03,52.03,0.0,0.0,51.81,51.81,51.81,0.0,0.0,51.98,51.98,51.98,0.0,0.0
2019-01-20,51.99,51.99,51.99,0.0,0.0,52.0,52.0,52.0,0.0,0.0,51.91,51.91,51.91,0.0,0.0,51.91,51.91,51.91,0.0,0.0
2019-01-27,53.01,53.01,53.01,0.0,0.0,53.01,53.01,53.01,0.0,0.0,52.84,52.84,52.84,0.0,0.0,52.91,52.91,52.91,0.0,0.0
2019-02-03,52.31,52.31,52.31,0.0,0.0,52.68,52.68,52.68,0.0,0.0,52.31,52.31,52.31,0.0,0.0,52.68,52.68,52.68,0.0,0.0
2019-02-10,54.22,54.22,54.22,0.0,0.0,54.35,54.35,54.35,0.0,0.0,54.15,54.15,54.15,0.0,0.0,54.35,54.35,54.35,0.0,0.0
2019-02-17,54.5,54.5,54.5,0.0,0.0,54.73,54.73,54.73,0.0,0.0,54.5,54.5,54.5,0.0,0.0,54.73,54.73,54.73,0.0,0.0
2019-02-24,54.8,54.8,54.8,0.0,0.0,54.8,54.8,54.8,0.0,0.0,54.69,54.69,54.69,0.0,0.0,54.75,54.75,54.75,0.0,0.0
2019-03-03,53.1,53.1,53.1,0.0,0.0,53.41,53.41,53.41,0.0,0.0,53.1,53.1,53.1,0.0,0.0,53.41,53.41,53.41,0.0,0.0
2019-03-10,54.51,54.51,54.51,0.0,0.0,54.9,54.9,54.9,0.0,0.0,54.51,54.51,54.51,0.0,0.0,54.84,54.84,54.84,0.0,0.0
2019-03-17,54.51,54.51,54.51,0.0,0.0,54.51,54.51,54.51,0.0,0.0,54.23,54.23,54.23,0.0,0.0,54.23,54.23,54.23,0.0,0.0
2019-03-24,54.98,54.98,54.98,0.0,0.0,54.98,54.98,54.98,0.0,0.0,54.67,54.67,54.67,0.0,0.0,54.85,54.85,54.85,0.0,0.0
2019-03-31,55.92,55.92,55.92,0.0,0.0,55.94,55.94,55.94,0.0,0.0,55.73,55.73,55.73,0.0,0.0,55.86,55.86,55.86,0.0,0.0
2019-04-07,56.37,56.37,56.37,0.0,0.0,56.4,56.4,56.4,0.0,0.0,56.26,56.26,56.26,0.0,0.0,56.32,56.32,56.32,0.0,0.0
2019-04-14,56.28,56.28,56.28,0.0,0.0,56.32,56.32,56.32,0.0,0.0,56.25,56.25,56.25,0.0,0.0,56.32,56.32,56.32,0.0,0.0
2019-04-21,56.36,56.36,56.36,0.0,0.0,56.57,56.57,56.57,0.0,0.0,56.36,56.36,56.36,0.0,0.0,56.57,56.57,56.57,0.0,0.0
2019-04-28,56.68,56.68,56.68,0.0,0.0,56.72,56.72,56.72,0.0,0.0,56.68,56.68,56.68,0.0,0.0,56.72,56.72,56.72,0.0,0.0
2019-05-05,54.9,54.9,54.9,0.0,0.0,55.56,55.56,55.56,0.0,0.0,54.62,54.62,54.62,0.0,0.0,55.5,55.5,55.5,0.0,0.0
2019-05-12,55.3,55.3,55.3,0.0,0.0,55.45,55.45,55.45,0.0,0.0,55.3,55.3,55.3,0.0,0.0,55.38,55.38,55.38,0.0,0.0
2019-05-19,54.72,54.72,54.72,0.0,0.0,54.73,54.73,54.73,0.0,0.0,54.68,54.68,54.68,0.0,0.0,54.69,54.69,54.69,0.0,0.0
2019-05-26,53.05,53.05,53.05,0.0,0.0,53.24,53.24,53.24,0.0,0.0,53.01,53.01,53.01,0.0,0.0,53.01,53.01,53.01,0.0,0.0
2019-06-02,55.72,55.72,55.72,0.0,0.0,55.72,55.72,55.72,0.0,0.0,55.65,55.65,55.65,0.0,0.0,55.65,55.65,55.65,0.0,0.0
2019-06-09,55.72,55.72,55.72,0.0,0.0,55.9,55.9,55.9,0.0,0.0,55.72,55.72,55.72,0.0,0.0,55.9,55.9,55.9,0.0,0.0
2019-06-16,56.94,56.94,56.94,0.0,0.0,56.99,56.99,56.99,0.0,0.0,56.93,56.93,56.93,0.0,0.0,56.99,56.99,56.99,0.0,0.0
2019-06-23,56.75,56.75,56.75,0.0,0.0,56.75,56.75,56.75,0.0,0.0,56.55,56.55,56.55,0.0,0.0,56.55,56.55,56.55,0.0,0.0
2019-06-30,57.25,57.25,57.25,0.0,0.0,57.35,57.35,57.35,0.0,0.0,57.15,57.15,57.15,0.0,0.0,57.35,57.35,57.35,0.0,0.0
2019-07-07,57.72,57.72,57.72,0.0,0.0,57.82,57.82,57.82,0.0,0.0,57.72,57.72,57.72,0.0,0.0,57.82,57.82,57.82,0.0,0.0
2019-07-14,57.52,57.52,57.52,0.0,0.0,57.55,57.55,57.55,0.0,0.0,57.26,57.26,57.26,0.0,0.0,57.26,57.26,57.26,0.0,0.0
2019-07-21,58.13,58.13,58.13,0.0,0.0,58.22,58.22,58.22,0.0,0.0,58.13,58.13,58.13,0.0,0.0,58.22,58.22,58.22,0.0,0.0
2019-07-28,56.49,56.49,56.49,0.0,0.0,56.49,56.49,56.49,0.0,0.0,56.38,56.38,56.38,0.0,0.0,56.38,56.38,56.38,0.0,0.0
2019-08-04,55.66,55.66,55.66,0.0,0.0,55.99,55.99,55.99,0.0,0.0,55.66,55.66,55.66,0.0,0.0,55.99,55.99,55.99,0.0,0.0
2019-08-11,54.92,54.92,54.92,0.0,0.0,55.3,55.3,55.3,0.0,0.0,54.92,54.92,54.92,0.0,0.0,55.3,55.3,55.3,0.0,0.0
2019-08-18,55.56,55.56,55.56,0.0,0.0,56.04,56.04,56.04,0.0,0.0,54.45,54.45,54.45,0.0,0.0,54.45,54.45,54.45,0.0,0.0
2019-08-25,56.57,56.57,56.57,0.0,0.0,56.57,56.57,56.57,0.0,0.0,56.18,56.18,56.18,0.0,0.0,56.18,56.18,56.18,0.0,0.0
2019-09-01,57.12,57.12,57.12,0.0,0.0,57.32,57.32,57.32,0.0,0.0,57.12,57.12,57.12,0.0,0.0,57.27,57.27,57.27,0.0,0.0
2019-09-08,58.14,58.14,58.14,0.0,0.0,58.37,58.37,58.37,0.0,0.0,58.14,58.14,58.14,0.0,0.0,58.21,58.21,58.21,0.0,0.0
2019-09-15,57.86,57.86,57.86,0.0,0.0,57.86,57.86,57.86,0.0,0.0,57.82,57.82,57.82,0.0,0.0,57.82,57.82,57.82,0.0,0.0
2019-09-22,56.8,56.8,56.8,0.0,0.0,56.89,56.89,56.89,0.0,0.0,56.78,56.78,56.78,0.0,0.0,56.89,56.89,56.89,0.0,0.0
2019-09-29,56.14,56.14,56.14,0.0,0.0,56.4,56.4,56.4,0.0,0.0,56.14,56.14,56.14,0.0,0.0,56.4,56.4,56.4,0.0,0.0
2019-10-06,57.07,57.07,57.07,0.0,0.0,57.23,57.23,57.23,0.0,0.0,56.82,56.82,56.82,0.0,0.0,56.82,56.82,56.82,0.0,0.0
2019-10-13,57.24,57.24,57.24,0.0,0.0,57.24,57.24,57.24,0.0,0.0,57.11,57.11,57.11,0.0,0.0,57.21,57.21,57.21,0.0,0.0
2019-10-20,57.83,57.83,57.83,0.0,0.0,58.12,58.12,58.12,0.0,0.0,57.83,57.83,57.83,0.0,0.0,58.04,58.04,58.04,0.0,0.0
2019-10-27,58.85,58.85,58.85,0.0,0.0,58.97,58.97,58.97,0.0,0.0,58.84,58.84,58.84,0.0,0.0,58.97,58.97,58.97,0.0,0.0
2019-11-03,59.57,59.57,59.57,0.0,0.0,59.81,59.81,59.81,0.0,0.0,59.57,59.57,59.57,0.0,0.0,59.81,59.81,59.81,0.0,0.0
2019-11-10,60.0,60.0,60.0,0.0,0.0,60.07,60.07,60.07,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.07,60.07,60.07,0.0,0.0
2019-11-17,60.02,60.02,60.02,0.0,0.0,60.02,60.02,60.02,0.0,0.0,60.02,60.02,60.02,0.0,0.0,60.02,60.02,60.02,0.0,0.0
2019-11-24,60.7,60.7,60.7,0.0,0.0,60.7,60.7,60.7,0.0,0.0,60.52,60.52,60.52,0.0,0.0,60.52,60.52,60.52,0.0,0.0
2019-12-01,60.61,60.61,60.61,0.0,0.0,60.73,60.73,60.73,0.0,0.0,60.61,60.61,60.61,0.0,0.0,60.64,60.64,60.64,0.0,0.0
2019-12-08,61.27,61.27,61.27,0.0,0.0,61.27,61.27,61.27,0.0,0.0,61.15,61.15,61.15,0.0,0.0,61.2,61.2,61.2,0.0,0.0
2019-12-15,62.28,62.28,62.28,0.0,0.0,62.28,62.28,62.28,0.0,0.0,62.05,62.05,62.05,0.0,0.0,62.09,62.09,62.09,0.0,0.0
2019-12-22,62.3,62.3,62.3,0.0,0.0,62.3,62.3,62.3,0.0,0.0,61.89,61.89,61.89,0.0,0.0,61.9,61.9,61.9,0.0,0.0
2019-12-29,61.75,61.75,61.75,0.0,0.0,61.89,61.89,61.89,0.0,0.0,61.75,61.75,61.75,0.0,0.0,61.89,61.89,61.89,0.0,0.0
