Date,SPGI_Open_average,SPGI_Open_max,SPGI_Open_min,SPGI_Open_volatility,SPGI_Open_change,SPGI_High_average,SPGI_High_max,SPGI_High_min,SPGI_High_volatility,SPGI_High_change,SPGI_Low_average,SPGI_Low_max,SPGI_Low_min,SPGI_Low_volatility,SPGI_Low_change,SPGI_Close_average,SPGI_Close_max,SPGI_Close_min,SPGI_Close_volatility,SPGI_Close_change,SPGI_Volume_average,SPGI_Volume_max,SPGI_Volume_min,SPGI_Volume_volatility,SPGI_Volume_change
2018-01-14,177.81,179.9,176.45,3.450000000000017,1.789999999999992,179.46,182.24,177.31,4.930000000000007,3.6200000000000045,176.1775,178.23,174.95,3.280000000000001,3.1499999999999773,178.1,181.14,175.83,5.309999999999974,5.309999999999974,1020881,1109613,841139,268474,247192
2018-01-21,182.62199999999999,183.63,181.28,2.3499999999999943,1.5300000000000011,183.864,184.77,182.17,2.6000000000000227,2.0400000000000205,181.218,181.94,179.78,2.1599999999999966,1.8199999999999932,182.776,183.8,181.89,1.910000000000025,1.6500000000000057,856112,1091210,748584,342626,217832
2018-01-28,181.47400000000002,183.8,180.4,3.4000000000000057,-2.25,183.044,185.34,181.86,3.4799999999999898,-3.4799999999999898,179.674,180.93,177.31,3.6200000000000045,-3.6200000000000045,180.362,182.0,177.33,4.6699999999999875,-3.7099999999999795,1149994,1243723,1065609,178114,53239
2018-02-04,176.11599999999999,182.8,165.95,16.850000000000023,-2.039999999999992,181.764,185.38,178.41,6.969999999999999,0.45000000000001705,169.83,175.02,164.99,10.030000000000001,5.060000000000002,175.964,182.69,166.36,16.329999999999984,11.139999999999986,3106948,5582527,2386976,3195551,-121194
2018-02-11,183.34,188.8,179.4,9.400000000000006,8.800000000000011,186.484,190.99,182.42,8.570000000000022,7.610000000000014,182.048,188.01,178.14,9.870000000000005,9.870000000000005,185.306,189.28,180.36,8.919999999999987,8.919999999999987,1524558,1723941,1302233,421708,-421708
2018-02-18,188.12,188.43,187.6,0.8300000000000125,-0.18999999999999773,190.7375,191.91,189.34,2.569999999999993,1.4300000000000068,187.4025,187.85,187.07,0.7800000000000011,0.6899999999999977,188.75,191.67,187.58,4.089999999999975,3.769999999999982,1069652,1196823,938197,258626,176656
2018-02-25,191.75,194.0,187.86,6.139999999999986,-4.599999999999994,193.46,195.93,189.57,6.360000000000014,-3.7700000000000102,189.818,192.69,185.58,7.109999999999985,-5.869999999999976,191.356,193.3,189.02,4.280000000000001,-4.280000000000001,1338748,1735409,1122020,613389,-177963
2018-03-04,190.206,193.93,187.4,6.530000000000001,6.530000000000001,192.268,196.14,190.11,6.029999999999973,5.139999999999986,188.798,193.03,186.04,6.990000000000009,6.990000000000009,191.704,194.96,189.7,5.260000000000019,4.590000000000003,2013476,3574981,862826,2712155,2712155
2018-03-11,194.722,197.25,192.69,4.560000000000002,-1.079999999999984,196.214,197.76,194.18,3.579999999999984,-1.75,192.902,195.33,191.41,3.920000000000016,-1.9399999999999977,193.89,195.96,192.38,3.5800000000000125,-3.450000000000017,1289033,1836643,710719,1125924,427373
2018-03-18,192.45,196.13,189.96,6.1699999999999875,-2.3700000000000045,194.266,196.72,191.37,5.349999999999994,-2.25,189.854,193.76,186.24,7.519999999999982,-3.4099999999999966,191.096,195.65,186.49,9.159999999999997,-3.9599999999999795,1292571,1471810,1160429,311381,87566
2018-03-25,189.745,192.38,188.37,4.009999999999991,-1.4799999999999898,191.9025,193.2,189.84,3.359999999999985,-0.9300000000000068,186.7175,188.14,184.81,3.329999999999984,-0.8199999999999932,189.3725,191.28,187.28,4.0,-0.21999999999999886,1658908,2128466,1163043,965423,-396373
2018-04-01,188.384,190.85,186.36,4.489999999999981,-2.780000000000001,190.288,191.5,189.35,2.1500000000000057,-1.0200000000000102,186.056,189.21,183.75,5.460000000000008,1.7800000000000011,188.47,189.74,186.63,3.1100000000000136,0.6899999999999977,1209729,1405299,976370,428929,-428929
2018-04-08,190.762,192.17,188.39,3.780000000000001,3.780000000000001,192.32999999999998,193.39,190.97,2.4199999999999875,2.1299999999999955,189.006,190.38,187.62,2.759999999999991,2.049999999999983,190.332,192.17,187.77,4.399999999999977,2.9899999999999807,1262108,2833077,744603,2088474,-1950884
2018-04-15,193.764,194.58,192.5,2.0800000000000125,1.6100000000000136,194.7,195.56,193.04,2.5200000000000102,1.8300000000000125,192.39,193.31,190.8,2.509999999999991,1.1099999999999852,193.436,194.67,191.66,3.009999999999991,1.3000000000000114,874438,1208823,699569,509254,299335
2018-04-22,190.16400000000002,193.11,186.06,7.050000000000011,-2.6000000000000227,192.26,193.97,190.67,3.3000000000000114,-3.259999999999991,187.376,191.27,184.55,6.719999999999999,-4.3700000000000045,189.604,192.05,187.07,4.980000000000018,-4.980000000000018,1655000,2186100,1436560,749540,-59847
2018-04-29,188.64600000000002,189.3,187.66,1.6400000000000148,-0.030000000000001137,190.90800000000002,192.9,189.85,3.0500000000000114,2.069999999999993,187.408,188.22,185.1,3.1200000000000045,-0.4900000000000091,189.682,192.17,187.98,4.189999999999998,3.569999999999993,1236147,1670119,779989,890130,-782016
2018-05-06,196.014,200.28,192.79,7.490000000000009,7.490000000000009,197.956,201.44,194.07,7.3700000000000045,7.3700000000000045,195.09799999999998,199.41,192.37,7.039999999999992,7.0,197.248,200.63,193.38,7.25,6.610000000000014,1063402,1571665,641868,929797,287020
2018-05-13,198.55599999999998,200.75,197.47,3.280000000000001,-3.0800000000000125,199.334,201.19,198.64,2.5500000000000114,-2.329999999999984,196.97,197.67,196.65,1.0199999999999818,-0.6499999999999773,198.244,199.07,197.66,1.4099999999999966,-1.1500000000000057,1110329,1627861,849978,777883,693609
2018-05-20,199.686,201.01,198.49,2.519999999999982,0.28999999999999204,201.41,202.75,200.61,2.1399999999999864,-0.5699999999999932,198.506,198.99,198.07,0.9200000000000159,-0.30000000000001137,200.354,200.94,199.82,1.1200000000000045,-0.2599999999999909,1073585,1275709,824665,451044,-176332
2018-05-27,199.3175,199.87,198.82,1.0500000000000114,0.5900000000000034,200.4675,201.55,199.57,1.9800000000000182,1.1800000000000068,197.2,198.71,195.39,3.3200000000000216,3.3200000000000216,198.635,200.32,197.2,3.1200000000000045,3.1200000000000045,1409626,2027787,876997,1150790,664228
