Date,DGICB_Open_average,DGICB_Open_max,DGICB_Open_volatility,DGICB_Open_change,DGICB_High_average,DGICB_High_max,DGICB_High_volatility,DGICB_High_change,DGICB_Low_average,DGICB_Low_max,DGICB_Low_volatility,DGICB_Low_change,DGICB_Close_average,DGICB_Close_max,DGICB_Close_volatility,DGICB_Close_change,DGICB_Volume_average,DGICB_Volume_max,DGICB_Volume_volatility,DGICB_Volume_change
2016-09-11,19.848,21.88,3.379999999999999,-1.4899999999999984,20.6,22.75,4.25,-1.5,19.534,21.88,3.5799999999999983,-1.4899999999999984,20.286,22.75,4.449999999999999,-1.5,1518,4191,4091,-1245
2016-09-18,19.395,20.0,1.2100000000000009,1.2100000000000009,19.395,20.0,1.2100000000000009,1.2100000000000009,19.395,20.0,1.2100000000000009,1.2100000000000009,19.395,20.0,1.2100000000000009,1.2100000000000009,218,305,174,174
2016-09-25,18.59,18.59,0.0,0.0,18.59,18.59,0.0,0.0,18.59,18.59,0.0,0.0,18.59,18.59,0.0,0.0,225,225,0,0
2016-10-02,19.4,19.4,0.0,0.0,19.4,19.4,0.0,0.0,19.4,19.4,0.0,0.0,19.4,19.4,0.0,0.0,100,100,0,0
2016-10-09,18.45,18.45,0.0,0.0,18.45,18.45,0.0,0.0,18.45,18.45,0.0,0.0,18.45,18.45,0.0,0.0,223,223,0,0
2016-10-16,18.456666666666667,19.37,1.370000000000001,-1.370000000000001,18.62,19.37,1.370000000000001,-1.370000000000001,17.906666666666666,19.37,3.0199999999999996,-1.370000000000001,18.62,19.37,1.370000000000001,-1.370000000000001,664,1544,1436,234
2016-10-23,17.95,17.95,0.0,0.0,17.95,17.95,0.0,0.0,17.9,17.9,0.0,0.0,17.9,17.9,0.0,0.0,412,412,0,0
2016-10-30,18.45,18.45,0.0,0.0,18.45,18.45,0.0,0.0,18.45,18.45,0.0,0.0,18.45,18.45,0.0,0.0,0,0,0,0
2016-11-06,19.9,19.9,0.0,0.0,19.9,19.9,0.0,0.0,19.9,19.9,0.0,0.0,19.9,19.9,0.0,0.0,0,0,0,0
2016-11-13,20.55,20.55,0.0,0.0,20.55,20.55,0.0,0.0,20.55,20.55,0.0,0.0,20.55,20.55,0.0,0.0,100,100,0,0
2016-11-20,18.025,20.2,4.35,4.35,18.025,20.2,4.35,4.35,18.025,20.2,4.35,4.35,18.025,20.2,4.35,4.35,5,10,10,10
2016-11-27,17.0,17.0,0.0,0.0,17.0,17.0,0.0,0.0,17.0,17.0,0.0,0.0,17.0,17.0,0.0,0.0,212,212,0,0
2016-12-04,15.5,15.7,0.3999999999999986,0.3999999999999986,16.2,16.7,1.0,-1.0,15.475000000000001,15.65,0.34999999999999964,0.34999999999999964,16.175,16.7,1.049999999999999,-1.049999999999999,1198,1881,1366,-1366
2016-12-11,15.875,16.0,0.25,-0.25,17.25,18.5,2.5,2.5,15.875,16.0,0.25,-0.25,17.25,18.5,2.5,2.5,372,577,409,409
2016-12-18,16.2,16.2,0.0,0.0,16.9,16.9,0.0,0.0,15.76,15.76,0.0,0.0,16.9,16.9,0.0,0.0,1007,1007,0,0
2016-12-25,16.3,16.75,0.9000000000000004,-0.9000000000000004,16.325,16.75,0.8499999999999996,-0.8499999999999996,15.825,15.85,0.049999999999998934,-0.049999999999998934,15.875,15.9,0.05000000000000071,0.05000000000000071,1065,1389,647,647
2017-01-01,16.95,17.2,0.5,-0.5,17.025,17.2,0.34999999999999787,-0.34999999999999787,16.65,16.7,0.09999999999999787,0.09999999999999787,16.825000000000003,16.85,0.05000000000000071,0.05000000000000071,662,700,75,-75
2017-01-08,16.5,17.0,1.0,-1.0,16.5,17.0,1.0,-1.0,16.5,17.0,1.0,-1.0,16.5,17.0,1.0,-1.0,184,266,164,164
2017-01-15,16.5,17.0,1.0,1.0,16.5,17.0,1.0,1.0,16.5,17.0,1.0,1.0,16.5,17.0,1.0,1.0,162,225,125,125
2017-01-22,16.253333333333334,16.75,0.9399999999999995,0.5500000000000007,16.253333333333334,16.75,0.9399999999999995,0.5500000000000007,15.936666666666667,16.2,0.3999999999999986,-0.3999999999999986,15.936666666666667,16.2,0.3999999999999986,-0.3999999999999986,371,988,988,988
2017-01-29,16.18,16.18,0.0,0.0,16.25,16.25,0.0,0.0,16.15,16.15,0.0,0.0,16.2,16.2,0.0,0.0,897,897,0,0
2017-02-05,16.95,16.95,0.0,0.0,16.95,16.95,0.0,0.0,15.75,15.75,0.0,0.0,15.75,15.75,0.0,0.0,5636,5636,0,0
2017-02-12,16.496666666666666,17.94,2.290000000000001,2.040000000000001,16.630000000000003,17.94,2.290000000000001,1.6400000000000006,16.496666666666666,17.94,2.290000000000001,2.040000000000001,16.53,17.94,2.290000000000001,1.9400000000000013,191,331,331,-88
2017-02-19,16.1,16.1,0.0,0.0,16.1,16.1,0.0,0.0,16.1,16.1,0.0,0.0,16.1,16.1,0.0,0.0,274,274,0,0
2017-02-26,16.21,16.75,1.0,1.0,16.21,16.75,1.0,1.0,16.21,16.75,1.0,1.0,16.21,16.75,1.0,1.0,198,492,492,-492
2017-03-05,16.7,16.7,0.0,0.0,17.0,17.0,0.0,0.0,16.4,16.4,0.0,0.0,17.0,17.0,0.0,0.0,3083,3083,0,0
2017-03-12,17.0,17.0,0.0,0.0,17.0,17.0,0.0,0.0,17.0,17.0,0.0,0.0,17.0,17.0,0.0,0.0,0,0,0,0
2017-03-19,15.8,15.8,0.0,0.0,15.8,15.8,0.0,0.0,15.3,15.3,0.0,0.0,15.35,15.35,0.0,0.0,4907,4907,0,0
2017-03-26,15.9,15.9,0.0,0.0,16.0,16.0,0.0,0.0,15.9,15.9,0.0,0.0,16.0,16.0,0.0,0.0,785,785,0,0
2017-04-02,16.65,16.65,0.0,0.0,16.65,16.65,0.0,0.0,15.69,15.69,0.0,0.0,15.69,15.69,0.0,0.0,283,283,0,0
2017-04-09,16.0,16.0,0.0,0.0,16.0,16.0,0.0,0.0,16.0,16.0,0.0,0.0,16.0,16.0,0.0,0.0,114,114,0,0
2017-04-16,16.25,16.25,0.0,0.0,16.25,16.25,0.0,0.0,16.25,16.25,0.0,0.0,16.25,16.25,0.0,0.0,224,224,0,0
2017-04-23,16.0,16.0,0.0,0.0,16.0,16.0,0.0,0.0,16.0,16.0,0.0,0.0,16.0,16.0,0.0,0.0,145,145,0,0
2017-04-30,15.85,15.85,0.0,0.0,15.85,15.85,0.0,0.0,15.85,15.85,0.0,0.0,15.85,15.85,0.0,0.0,429,621,383,383
2017-05-07,16.5,16.5,0.0,0.0,16.5,16.5,0.0,0.0,16.5,16.5,0.0,0.0,16.5,16.5,0.0,0.0,0,0,0,0
2017-05-14,15.336666666666666,15.35,0.03999999999999915,-0.03999999999999915,15.466666666666667,15.7,0.34999999999999964,0.34999999999999964,15.336666666666666,15.35,0.03999999999999915,-0.03999999999999915,15.466666666666667,15.7,0.34999999999999964,0.34999999999999964,212,637,637,637
2017-05-21,14.85,14.85,0.0,0.0,14.85,14.85,0.0,0.0,14.85,14.85,0.0,0.0,14.85,14.85,0.0,0.0,100,100,0,0
2017-05-28,14.616666666666667,14.95,0.6499999999999986,-0.6499999999999986,14.65,15.0,0.6500000000000004,-0.6500000000000004,14.616666666666667,14.95,0.6499999999999986,-0.6499999999999986,14.633333333333333,14.95,0.5999999999999996,-0.5999999999999996,492,966,825,596
2017-06-04,14.5,14.5,0.0,0.0,14.5,14.5,0.0,0.0,14.5,14.5,0.0,0.0,14.5,14.5,0.0,0.0,502,502,0,0
2017-06-11,14.55,14.55,0.0,0.0,14.55,14.55,0.0,0.0,14.55,14.55,0.0,0.0,14.55,14.55,0.0,0.0,100,100,0,0
2017-06-18,14.5,14.5,0.0,0.0,14.5,14.5,0.0,0.0,14.5,14.5,0.0,0.0,14.5,14.5,0.0,0.0,200,200,0,0
2017-06-25,14.05,14.05,0.0,0.0,14.05,14.05,0.0,0.0,14.05,14.05,0.0,0.0,14.05,14.05,0.0,0.0,146,146,0,0
2017-07-02,14.0,14.0,0.0,0.0,14.0,14.0,0.0,0.0,14.0,14.0,0.0,0.0,14.0,14.0,0.0,0.0,0,0,0,0
2017-07-09,14.0,14.0,0.0,0.0,14.0,14.0,0.0,0.0,14.0,14.0,0.0,0.0,14.0,14.0,0.0,0.0,305,305,0,0
2017-07-16,14.65,14.65,0.0,0.0,14.65,14.65,0.0,0.0,14.65,14.65,0.0,0.0,14.65,14.65,0.0,0.0,0,0,0,0
2017-07-23,14.05,14.05,0.0,0.0,14.05,14.05,0.0,0.0,14.05,14.05,0.0,0.0,14.05,14.05,0.0,0.0,0,0,0,0
2017-07-30,14.05,14.05,0.0,0.0,14.05,14.05,0.0,0.0,13.85,13.85,0.0,0.0,13.95,13.95,0.0,0.0,1377,1377,0,0
2017-08-06,13.5,13.5,0.0,0.0,13.5,13.5,0.0,0.0,13.5,13.5,0.0,0.0,13.5,13.5,0.0,0.0,251,251,0,0
2017-08-13,13.55,13.55,0.0,0.0,13.55,13.55,0.0,0.0,13.55,13.55,0.0,0.0,13.55,13.55,0.0,0.0,307,307,0,0
2017-08-20,14.35,14.35,0.0,0.0,14.35,14.35,0.0,0.0,13.4,13.4,0.0,0.0,13.4,13.4,0.0,0.0,432,432,0,0
2017-08-27,14.8,14.8,0.0,0.0,15.9,15.9,0.0,0.0,14.7,14.7,0.0,0.0,15.9,15.9,0.0,0.0,1638,1638,0,0
2017-09-03,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,15.0,15.0,0.0,0.0,197,197,0,0
2017-09-10,14.5,14.5,0.0,0.0,14.95,14.95,0.0,0.0,14.5,14.5,0.0,0.0,14.95,14.95,0.0,0.0,1691,1691,0,0
2017-09-17,13.85,13.85,0.0,0.0,13.85,13.85,0.0,0.0,13.85,13.85,0.0,0.0,13.85,13.85,0.0,0.0,200,200,0,0
2017-09-24,13.7,13.7,0.0,0.0,14.1,14.1,0.0,0.0,13.7,13.7,0.0,0.0,14.0,14.0,0.0,0.0,2290,2290,0,0
2017-10-01,13.95,13.95,0.0,0.0,13.95,13.95,0.0,0.0,13.95,13.95,0.0,0.0,13.95,13.95,0.0,0.0,437,437,0,0
2017-10-08,13.9,13.9,0.0,0.0,14.0,14.1,0.1999999999999993,-0.1999999999999993,13.9,13.9,0.0,0.0,14.0,14.1,0.1999999999999993,-0.1999999999999993,345,389,87,-87
2017-10-15,13.975,14.0,0.05000000000000071,0.05000000000000071,14.0,14.0,0.0,0.0,13.975,14.0,0.05000000000000071,0.05000000000000071,13.975,14.0,0.05000000000000071,0.05000000000000071,544,577,65,65
2017-10-22,13.35,13.35,0.0,0.0,14.024999999999999,14.7,1.3499999999999996,-1.3499999999999996,13.35,13.35,0.0,0.0,14.024999999999999,14.7,1.3499999999999996,-1.3499999999999996,347,413,132,-132
2017-10-29,15.59,15.91,0.6600000000000001,0.6600000000000001,15.629999999999999,15.91,0.6600000000000001,0.6600000000000001,15.59,15.91,0.6600000000000001,0.6600000000000001,15.629999999999999,15.91,0.6600000000000001,0.6600000000000001,647,1038,812,-313
2017-11-05,14.0,14.0,0.0,0.0,15.5,15.5,0.0,0.0,14.0,14.0,0.0,0.0,15.45,15.45,0.0,0.0,1824,1824,0,0
2017-11-12,15.4,15.4,0.0,0.0,15.4,15.4,0.0,0.0,15.4,15.4,0.0,0.0,15.4,15.4,0.0,0.0,34,34,0,0
2017-11-19,15.35,15.35,0.0,0.0,15.35,15.35,0.0,0.0,13.85,13.85,0.0,0.0,13.85,13.85,0.0,0.0,1182,1182,0,0
2017-11-26,13.95,13.95,0.0,0.0,13.95,13.95,0.0,0.0,13.95,13.95,0.0,0.0,13.95,13.95,0.0,0.0,0,0,0,0
2017-12-03,15.625,15.65,0.05000000000000071,0.05000000000000071,15.625,15.65,0.05000000000000071,0.05000000000000071,15.625,15.65,0.05000000000000071,0.05000000000000071,15.625,15.65,0.05000000000000071,0.05000000000000071,109,112,6,-6
2017-12-10,14.3,14.65,0.75,-0.25,14.705,15.17,1.0199999999999996,-1.0199999999999996,14.2125,14.55,0.6500000000000004,-0.09999999999999964,14.6325,15.17,1.0199999999999996,-1.0199999999999996,1198,2469,1969,-220
2017-12-17,13.766666666666666,13.85,0.15000000000000036,-0.09999999999999964,13.866666666666667,14.0,0.25,-0.09999999999999964,13.766666666666666,13.85,0.15000000000000036,-0.09999999999999964,13.866666666666667,14.0,0.25,-0.09999999999999964,1415,3256,2775,-27
2017-12-24,14.27,14.8,0.8000000000000007,-0.7900000000000009,14.673333333333334,15.22,1.2200000000000006,0.41999999999999993,13.936666666666667,14.0,0.09999999999999964,0.09999999999999964,14.343333333333334,15.22,1.3200000000000003,1.3200000000000003,901,1255,955,-849
2017-12-31,14.9,14.9,0.0,0.0,14.9,14.9,0.0,0.0,14.9,14.9,0.0,0.0,14.9,14.9,0.0,0.0,406,406,0,0
2018-01-07,15.06,15.45,0.8999999999999986,0.8999999999999986,15.405000000000001,15.5,0.3699999999999992,0.3699999999999992,14.9525,15.26,0.7099999999999991,0.7099999999999991,15.2125,15.5,0.5500000000000007,0.5500000000000007,3956,5026,2294,-2294
2018-01-14,16.1,16.1,0.0,0.0,16.1,16.1,0.0,0.0,16.1,16.1,0.0,0.0,16.1,16.1,0.0,0.0,0,0,0,0
2018-01-21,15.25,15.25,0.0,0.0,15.25,15.25,0.0,0.0,15.25,15.25,0.0,0.0,15.25,15.25,0.0,0.0,324,324,0,0
2018-01-28,14.95,14.95,0.0,0.0,14.95,14.95,0.0,0.0,14.6,14.6,0.0,0.0,14.6,14.6,0.0,0.0,545,545,0,0
2018-02-04,14.25,14.25,0.0,0.0,14.25,14.25,0.0,0.0,14.25,14.25,0.0,0.0,14.25,14.25,0.0,0.0,333,333,0,0
2018-02-11,14.15,14.15,0.0,0.0,14.15,14.15,0.0,0.0,14.15,14.15,0.0,0.0,14.15,14.15,0.0,0.0,0,0,0,0
2018-02-18,14.433333333333334,14.5,0.09999999999999964,-0.09999999999999964,14.433333333333334,14.5,0.09999999999999964,-0.09999999999999964,14.4,14.4,0.0,0.0,14.4,14.4,0.0,0.0,338,746,746,-268
2018-02-25,14.01,14.01,0.0,0.0,14.01,14.01,0.0,0.0,14.01,14.01,0.0,0.0,14.01,14.01,0.0,0.0,215,215,0,0
2018-03-04,14.233333333333334,14.4,0.25,-0.25,14.233333333333334,14.4,0.25,-0.25,14.233333333333334,14.4,0.25,-0.25,14.233333333333334,14.4,0.25,-0.25,44,133,133,0
2018-03-11,14.754999999999999,15.2,0.8899999999999988,-0.8899999999999988,14.754999999999999,15.2,0.8899999999999988,-0.8899999999999988,14.754999999999999,15.2,0.8899999999999988,-0.8899999999999988,14.754999999999999,15.2,0.8899999999999988,-0.8899999999999988,96,192,192,192
2018-03-18,14.05,14.15,0.20000000000000107,-0.20000000000000107,14.05,14.15,0.20000000000000107,-0.20000000000000107,14.05,14.15,0.20000000000000107,-0.20000000000000107,14.05,14.15,0.20000000000000107,-0.20000000000000107,312,489,489,-489
2018-03-25,14.1,14.1,0.0,0.0,14.1,14.1,0.0,0.0,14.1,14.1,0.0,0.0,14.1,14.1,0.0,0.0,0,0,0,0
2018-04-01,14.96,14.96,0.0,0.0,15.55,15.55,0.0,0.0,14.82,14.82,0.0,0.0,15.55,15.55,0.0,0.0,7349,7349,0,0
2018-04-08,14.9,14.9,0.0,0.0,15.14,15.14,0.0,0.0,14.9,14.9,0.0,0.0,15.14,15.14,0.0,0.0,224,224,0,0
2018-04-15,14.2,14.2,0.0,0.0,14.2,14.2,0.0,0.0,14.2,14.2,0.0,0.0,14.2,14.2,0.0,0.0,100,100,0,0
2018-04-22,13.3,13.3,0.0,0.0,13.3,13.3,0.0,0.0,13.0,13.0,0.0,0.0,13.0,13.0,0.0,0.0,210,210,0,0
2018-04-29,13.0,13.0,0.0,0.0,13.0,13.0,0.0,0.0,13.0,13.0,0.0,0.0,13.0,13.0,0.0,0.0,212,212,0,0
2018-05-06,13.45,13.45,0.0,0.0,14.25,14.25,0.0,0.0,13.18,13.18,0.0,0.0,14.25,14.25,0.0,0.0,2414,2414,0,0
2018-05-13,13.486666666666666,14.02,0.9699999999999989,-0.629999999999999,13.946666666666667,14.79,1.7399999999999984,-0.7899999999999991,13.243333333333332,13.7,0.8499999999999996,-0.5199999999999996,13.616666666666667,14.0,1.1500000000000004,0.0,2456,3822,3315,-781
2018-05-20,13.583333333333334,13.75,0.25,0.25,13.933333333333334,14.55,1.0500000000000007,-0.8000000000000007,13.266666666666667,13.75,0.75,0.75,13.3,13.75,0.75,0.75,2140,3839,2607,-2488
2018-05-27,13.605,13.76,0.3100000000000005,-0.3100000000000005,13.605,13.76,0.3100000000000005,-0.3100000000000005,13.53,13.61,0.16000000000000014,-0.16000000000000014,13.53,13.61,0.16000000000000014,-0.16000000000000014,747,1263,1032,-1032
2018-06-03,13.9,14.5,1.0,1.0,14.11,14.5,1.0,1.0,13.6625,14.5,1.3000000000000007,1.0,13.8625,14.5,1.0500000000000007,1.0,2495,5034,4834,-88
2018-06-10,13.816666666666666,14.05,0.40000000000000036,-0.09999999999999964,13.946666666666667,14.39,0.7400000000000002,-0.15000000000000036,13.766666666666667,13.9,0.25,-0.09999999999999964,13.783333333333333,13.9,0.25,-0.15000000000000036,859,1172,903,-903
2018-06-17,13.602,13.95,0.6499999999999986,0.2400000000000002,13.78,14.0,0.5,-0.09999999999999964,13.426,13.76,0.9299999999999997,0.14000000000000057,13.602,13.76,0.3100000000000005,0.05000000000000071,1383,2291,1591,-1426
2018-06-24,13.4725,13.7,0.47999999999999865,0.13000000000000078,13.682500000000001,13.84,0.28999999999999915,0.28999999999999915,13.2625,13.38,0.1800000000000015,-0.1800000000000015,13.3875,13.55,0.3500000000000014,-0.3500000000000014,972,1719,1119,1119
2018-07-01,13.649999999999999,13.7,0.09999999999999964,0.09999999999999964,13.825,13.95,0.25,-0.25,13.254999999999999,13.6,0.6899999999999995,-0.6899999999999995,13.825,13.95,0.25,-0.25,1009,1617,1216,1216
2018-07-08,13.83,13.83,0.0,0.0,13.83,13.83,0.0,0.0,13.45,13.45,0.0,0.0,13.45,13.45,0.0,0.0,1653,1653,0,0
2018-07-15,12.72,12.72,0.0,0.0,12.72,12.72,0.0,0.0,12.72,12.72,0.0,0.0,12.72,12.72,0.0,0.0,140,140,0,0
2018-07-22,13.5,13.5,0.0,0.0,14.0,14.0,0.0,0.0,12.96,12.96,0.0,0.0,14.0,14.0,0.0,0.0,1210,1210,0,0
2018-07-29,13.825,13.95,0.25,0.25,14.585,14.74,0.3100000000000005,0.3100000000000005,13.825,13.95,0.25,0.25,14.315,14.43,0.23000000000000043,-0.23000000000000043,972,1120,296,296
2018-08-05,14.25,14.25,0.0,0.0,14.25,14.25,0.0,0.0,13.27,13.27,0.0,0.0,14.0,14.0,0.0,0.0,2700,2700,0,0
2018-08-12,13.677999999999999,14.2,0.9499999999999993,-0.4599999999999991,14.182,14.7,1.0999999999999996,0.1399999999999988,13.51,13.9,1.1899999999999995,-0.16000000000000014,13.98,14.4,0.8000000000000007,0.5,2352,4621,4621,228
2018-08-19,13.65,13.8,0.3500000000000014,0.10000000000000142,13.716666666666667,13.8,0.15000000000000036,0.10000000000000142,13.65,13.8,0.3500000000000014,0.10000000000000142,13.716666666666667,13.8,0.15000000000000036,0.10000000000000142,365,560,560,537
2018-08-26,13.905,14.5,1.0999999999999996,-0.6199999999999992,14.335,14.94,1.5399999999999991,-1.1999999999999993,13.5225,13.79,0.3899999999999988,-0.3899999999999988,13.925,14.5,1.0999999999999996,-1.0999999999999996,2796,4068,3830,-3527
