Date,First Trust Low Duration OpportunitiesEtf_Open_average,First Trust Low Duration OpportunitiesEtf_Open_max,First Trust Low Duration OpportunitiesEtf_Open_min,First Trust Low Duration OpportunitiesEtf_Open_volatility,First Trust Low Duration OpportunitiesEtf_Open_change,First Trust Low Duration OpportunitiesEtf_High_average,First Trust Low Duration OpportunitiesEtf_High_max,First Trust Low Duration OpportunitiesEtf_High_min,First Trust Low Duration OpportunitiesEtf_High_volatility,First Trust Low Duration OpportunitiesEtf_High_change,First Trust Low Duration OpportunitiesEtf_Low_average,First Trust Low Duration OpportunitiesEtf_Low_max,First Trust Low Duration OpportunitiesEtf_Low_min,First Trust Low Duration OpportunitiesEtf_Low_volatility,First Trust Low Duration OpportunitiesEtf_Low_change,First Trust Low Duration OpportunitiesEtf_Close_average,First Trust Low Duration OpportunitiesEtf_Close_max,First Trust Low Duration OpportunitiesEtf_Close_min,First Trust Low Duration OpportunitiesEtf_Close_volatility,First Trust Low Duration OpportunitiesEtf_Close_change
2018-07-22,51.08,51.08,51.08,0.0,0.0,51.13,51.13,51.13,0.0,0.0,51.06,51.06,51.06,0.0,0.0,51.08,51.08,51.08,0.0,0.0
2018-07-29,51.14,51.14,51.14,0.0,0.0,51.19,51.19,51.19,0.0,0.0,51.13,51.13,51.13,0.0,0.0,51.17,51.17,51.17,0.0,0.0
2018-08-05,51.19,51.19,51.19,0.0,0.0,51.23,51.23,51.23,0.0,0.0,51.16,51.16,51.16,0.0,0.0,51.22,51.22,51.22,0.0,0.0
2018-08-12,51.22,51.22,51.22,0.0,0.0,51.23,51.23,51.23,0.0,0.0,51.2,51.2,51.2,0.0,0.0,51.21,51.21,51.21,0.0,0.0
2018-08-19,51.13,51.13,51.13,0.0,0.0,51.14,51.14,51.14,0.0,0.0,51.11,51.11,51.11,0.0,0.0,51.12,51.12,51.12,0.0,0.0
2018-08-26,51.12,51.12,51.12,0.0,0.0,51.15,51.15,51.15,0.0,0.0,51.12,51.12,51.12,0.0,0.0,51.15,51.15,51.15,0.0,0.0
2018-09-02,51.15,51.15,51.15,0.0,0.0,51.19,51.19,51.19,0.0,0.0,51.15,51.15,51.15,0.0,0.0,51.16,51.16,51.16,0.0,0.0
2018-09-09,51.1,51.1,51.1,0.0,0.0,51.1,51.1,51.1,0.0,0.0,50.99,50.99,50.99,0.0,0.0,51.01,51.01,51.01,0.0,0.0
2018-09-16,50.93,50.93,50.93,0.0,0.0,51.05,51.05,51.05,0.0,0.0,50.92,50.92,50.92,0.0,0.0,50.95,50.95,50.95,0.0,0.0
2018-09-23,50.94,50.94,50.94,0.0,0.0,51.01,51.01,51.01,0.0,0.0,50.94,50.94,50.94,0.0,0.0,50.97,50.97,50.97,0.0,0.0
2018-09-30,50.91,50.91,50.91,0.0,0.0,50.91,50.91,50.91,0.0,0.0,50.86,50.86,50.86,0.0,0.0,50.89,50.89,50.89,0.0,0.0
2018-10-07,50.91,50.91,50.91,0.0,0.0,50.98,50.98,50.98,0.0,0.0,50.88,50.88,50.88,0.0,0.0,50.93,50.93,50.93,0.0,0.0
2018-10-14,50.9,50.9,50.9,0.0,0.0,50.97,50.97,50.97,0.0,0.0,50.89,50.89,50.89,0.0,0.0,50.89,50.89,50.89,0.0,0.0
2018-10-21,50.84,50.84,50.84,0.0,0.0,50.89,50.89,50.89,0.0,0.0,50.84,50.84,50.84,0.0,0.0,50.88,50.88,50.88,0.0,0.0
2018-10-28,50.83,50.83,50.83,0.0,0.0,50.89,50.89,50.89,0.0,0.0,50.83,50.83,50.83,0.0,0.0,50.85,50.85,50.85,0.0,0.0
2018-11-04,50.79,50.79,50.79,0.0,0.0,50.84,50.84,50.84,0.0,0.0,50.79,50.79,50.79,0.0,0.0,50.84,50.84,50.84,0.0,0.0
2018-11-11,50.96,50.96,50.96,0.0,0.0,50.96,50.96,50.96,0.0,0.0,50.91,50.91,50.91,0.0,0.0,50.94,50.94,50.94,0.0,0.0
2018-11-18,50.93,50.93,50.93,0.0,0.0,50.93,50.93,50.93,0.0,0.0,50.82,50.82,50.82,0.0,0.0,50.92,50.92,50.92,0.0,0.0
2018-11-25,50.93,50.93,50.93,0.0,0.0,50.97,50.97,50.97,0.0,0.0,50.9,50.9,50.9,0.0,0.0,50.94,50.94,50.94,0.0,0.0
2018-12-02,51.03,51.03,51.03,0.0,0.0,51.06,51.06,51.06,0.0,0.0,51.0,51.0,51.0,0.0,0.0,51.03,51.03,51.03,0.0,0.0
2018-12-09,51.01,51.01,51.01,0.0,0.0,51.03,51.03,51.03,0.0,0.0,50.98,50.98,50.98,0.0,0.0,51.03,51.03,51.03,0.0,0.0
2018-12-16,50.92,50.92,50.92,0.0,0.0,50.97,50.97,50.97,0.0,0.0,50.9,50.9,50.9,0.0,0.0,50.95,50.95,50.95,0.0,0.0
2018-12-23,50.96,50.96,50.96,0.0,0.0,51.0,51.0,51.0,0.0,0.0,50.93,50.93,50.93,0.0,0.0,50.99,50.99,50.99,0.0,0.0
2018-12-30,51.1,51.1,51.1,0.0,0.0,51.16,51.16,51.16,0.0,0.0,51.05,51.05,51.05,0.0,0.0,51.09,51.09,51.09,0.0,0.0
2019-01-06,51.12,51.12,51.12,0.0,0.0,51.12,51.12,51.12,0.0,0.0,51.09,51.09,51.09,0.0,0.0,51.12,51.12,51.12,0.0,0.0
2019-01-13,51.06,51.06,51.06,0.0,0.0,51.1,51.1,51.1,0.0,0.0,51.04,51.04,51.04,0.0,0.0,51.05,51.05,51.05,0.0,0.0
2019-01-20,51.02,51.02,51.02,0.0,0.0,51.03,51.03,51.03,0.0,0.0,50.97,50.97,50.97,0.0,0.0,51.02,51.02,51.02,0.0,0.0
2019-01-27,51.11,51.11,51.11,0.0,0.0,51.15,51.15,51.15,0.0,0.0,51.1,51.1,51.1,0.0,0.0,51.12,51.12,51.12,0.0,0.0
2019-02-03,51.21,51.21,51.21,0.0,0.0,51.23,51.23,51.23,0.0,0.0,51.18,51.18,51.18,0.0,0.0,51.2,51.2,51.2,0.0,0.0
2019-02-10,51.21,51.21,51.21,0.0,0.0,51.22,51.22,51.22,0.0,0.0,51.14,51.14,51.14,0.0,0.0,51.22,51.22,51.22,0.0,0.0
2019-02-17,51.1,51.1,51.1,0.0,0.0,51.14,51.14,51.14,0.0,0.0,51.1,51.1,51.1,0.0,0.0,51.14,51.14,51.14,0.0,0.0
2019-02-24,51.14,51.14,51.14,0.0,0.0,51.18,51.18,51.18,0.0,0.0,51.1,51.1,51.1,0.0,0.0,51.14,51.14,51.14,0.0,0.0
2019-03-03,51.22,51.22,51.22,0.0,0.0,51.24,51.24,51.24,0.0,0.0,51.2,51.2,51.2,0.0,0.0,51.23,51.23,51.23,0.0,0.0
2019-03-10,51.23,51.23,51.23,0.0,0.0,51.26,51.26,51.26,0.0,0.0,51.22,51.22,51.22,0.0,0.0,51.25,51.25,51.25,0.0,0.0
2019-03-17,51.23,51.23,51.23,0.0,0.0,51.28,51.28,51.28,0.0,0.0,51.22,51.22,51.22,0.0,0.0,51.27,51.27,51.27,0.0,0.0
2019-03-24,51.26,51.26,51.26,0.0,0.0,51.29,51.29,51.29,0.0,0.0,51.25,51.25,51.25,0.0,0.0,51.28,51.28,51.28,0.0,0.0
2019-03-31,51.31,51.31,51.31,0.0,0.0,51.33,51.33,51.33,0.0,0.0,51.28,51.28,51.28,0.0,0.0,51.33,51.33,51.33,0.0,0.0
2019-04-07,51.32,51.32,51.32,0.0,0.0,51.34,51.34,51.34,0.0,0.0,51.28,51.28,51.28,0.0,0.0,51.29,51.29,51.29,0.0,0.0
2019-04-14,51.32,51.32,51.32,0.0,0.0,51.38,51.38,51.38,0.0,0.0,51.31,51.31,51.31,0.0,0.0,51.33,51.33,51.33,0.0,0.0
2019-04-21,51.28,51.28,51.28,0.0,0.0,51.29,51.29,51.29,0.0,0.0,51.24,51.24,51.24,0.0,0.0,51.29,51.29,51.29,0.0,0.0
2019-04-28,51.35,51.35,51.35,0.0,0.0,51.41,51.41,51.41,0.0,0.0,51.33,51.33,51.33,0.0,0.0,51.35,51.35,51.35,0.0,0.0
2019-05-05,51.39,51.39,51.39,0.0,0.0,51.42,51.42,51.42,0.0,0.0,51.39,51.39,51.39,0.0,0.0,51.4,51.4,51.4,0.0,0.0
2019-05-12,51.45,51.45,51.45,0.0,0.0,51.45,51.45,51.45,0.0,0.0,51.44,51.44,51.44,0.0,0.0,51.44,51.44,51.44,0.0,0.0
2019-05-19,51.36,51.36,51.36,0.0,0.0,51.4,51.4,51.4,0.0,0.0,51.36,51.36,51.36,0.0,0.0,51.39,51.39,51.39,0.0,0.0
2019-05-26,51.45,51.45,51.45,0.0,0.0,51.5,51.5,51.5,0.0,0.0,51.44,51.44,51.44,0.0,0.0,51.5,51.5,51.5,0.0,0.0
2019-06-02,51.67,51.67,51.67,0.0,0.0,51.71,51.71,51.71,0.0,0.0,51.61,51.61,51.61,0.0,0.0,51.67,51.67,51.67,0.0,0.0
2019-06-09,51.55,51.55,51.55,0.0,0.0,51.6,51.6,51.6,0.0,0.0,51.52,51.52,51.52,0.0,0.0,51.54,51.54,51.54,0.0,0.0
2019-06-16,51.62,51.62,51.62,0.0,0.0,51.62,51.62,51.62,0.0,0.0,51.58,51.58,51.58,0.0,0.0,51.6,51.6,51.6,0.0,0.0
2019-06-23,51.67,51.67,51.67,0.0,0.0,51.7,51.7,51.7,0.0,0.0,51.63,51.63,51.63,0.0,0.0,51.68,51.68,51.68,0.0,0.0
2019-06-30,51.76,51.76,51.76,0.0,0.0,51.82,51.82,51.82,0.0,0.0,51.73,51.73,51.73,0.0,0.0,51.76,51.76,51.76,0.0,0.0
2019-07-07,51.74,51.74,51.74,0.0,0.0,51.76,51.76,51.76,0.0,0.0,51.72,51.72,51.72,0.0,0.0,51.76,51.76,51.76,0.0,0.0
2019-07-14,51.85,51.85,51.85,0.0,0.0,51.86,51.86,51.86,0.0,0.0,51.83,51.83,51.83,0.0,0.0,51.86,51.86,51.86,0.0,0.0
2019-07-21,51.75,51.75,51.75,0.0,0.0,51.75,51.75,51.75,0.0,0.0,51.73,51.73,51.73,0.0,0.0,51.75,51.75,51.75,0.0,0.0
2019-07-28,51.9,51.9,51.9,0.0,0.0,51.94,51.94,51.94,0.0,0.0,51.89,51.89,51.89,0.0,0.0,51.91,51.91,51.91,0.0,0.0
2019-08-04,51.94,51.94,51.94,0.0,0.0,51.95,51.95,51.95,0.0,0.0,51.9,51.9,51.9,0.0,0.0,51.91,51.91,51.91,0.0,0.0
2019-08-11,51.98,51.98,51.98,0.0,0.0,52.05,52.05,52.05,0.0,0.0,51.96,51.96,51.96,0.0,0.0,52.03,52.03,52.03,0.0,0.0
2019-08-18,51.94,51.94,51.94,0.0,0.0,51.99,51.99,51.99,0.0,0.0,51.93,51.93,51.93,0.0,0.0,51.98,51.98,51.98,0.0,0.0
2019-08-25,51.95,51.95,51.95,0.0,0.0,52.01,52.01,52.01,0.0,0.0,51.93,51.93,51.93,0.0,0.0,51.97,51.97,51.97,0.0,0.0
2019-09-01,52.01,52.01,52.01,0.0,0.0,52.06,52.06,52.06,0.0,0.0,52.01,52.01,52.01,0.0,0.0,52.04,52.04,52.04,0.0,0.0
2019-09-08,51.87,51.87,51.87,0.0,0.0,51.88,51.88,51.88,0.0,0.0,51.8,51.8,51.8,0.0,0.0,51.83,51.83,51.83,0.0,0.0
2019-09-15,51.94,51.94,51.94,0.0,0.0,51.99,51.99,51.99,0.0,0.0,51.91,51.91,51.91,0.0,0.0,51.96,51.96,51.96,0.0,0.0
2019-09-22,51.93,51.93,51.93,0.0,0.0,51.96,51.96,51.96,0.0,0.0,51.89,51.89,51.89,0.0,0.0,51.93,51.93,51.93,0.0,0.0
2019-09-29,52.12,52.12,52.12,0.0,0.0,52.15,52.15,52.15,0.0,0.0,52.11,52.11,52.11,0.0,0.0,52.15,52.15,52.15,0.0,0.0
2019-10-06,51.99,51.99,51.99,0.0,0.0,52.02,52.02,52.02,0.0,0.0,51.96,51.96,51.96,0.0,0.0,51.97,51.97,51.97,0.0,0.0
2019-10-13,51.97,51.97,51.97,0.0,0.0,52.01,52.01,52.01,0.0,0.0,51.94,51.94,51.94,0.0,0.0,51.94,51.94,51.94,0.0,0.0
2019-10-20,51.86,51.86,51.86,0.0,0.0,51.89,51.89,51.89,0.0,0.0,51.8,51.8,51.8,0.0,0.0,51.84,51.84,51.84,0.0,0.0
2019-10-27,51.91,51.91,51.91,0.0,0.0,51.98,51.98,51.98,0.0,0.0,51.85,51.85,51.85,0.0,0.0,51.95,51.95,51.95,0.0,0.0
2019-11-03,51.84,51.84,51.84,0.0,0.0,51.87,51.87,51.87,0.0,0.0,51.8,51.8,51.8,0.0,0.0,51.83,51.83,51.83,0.0,0.0
2019-11-10,51.95,51.95,51.95,0.0,0.0,52.0,52.0,52.0,0.0,0.0,51.88,51.88,51.88,0.0,0.0,51.94,51.94,51.94,0.0,0.0
2019-11-17,51.86,51.86,51.86,0.0,0.0,51.87,51.87,51.87,0.0,0.0,51.83,51.83,51.83,0.0,0.0,51.87,51.87,51.87,0.0,0.0
2019-11-24,51.87,51.87,51.87,0.0,0.0,51.94,51.94,51.94,0.0,0.0,51.83,51.83,51.83,0.0,0.0,51.91,51.91,51.91,0.0,0.0
2019-12-01,51.93,51.93,51.93,0.0,0.0,51.94,51.94,51.94,0.0,0.0,51.89,51.89,51.89,0.0,0.0,51.92,51.92,51.92,0.0,0.0
2019-12-08,51.81,51.81,51.81,0.0,0.0,51.81,51.81,51.81,0.0,0.0,51.76,51.76,51.76,0.0,0.0,51.8,51.8,51.8,0.0,0.0
2019-12-15,51.75,51.75,51.75,0.0,0.0,51.79,51.79,51.79,0.0,0.0,51.72,51.72,51.72,0.0,0.0,51.75,51.75,51.75,0.0,0.0
2019-12-22,51.77,51.77,51.77,0.0,0.0,51.8,51.8,51.8,0.0,0.0,51.73,51.73,51.73,0.0,0.0,51.8,51.8,51.8,0.0,0.0
2019-12-29,51.9,51.9,51.9,0.0,0.0,51.92,51.92,51.92,0.0,0.0,51.84,51.84,51.84,0.0,0.0,51.9,51.9,51.9,0.0,0.0
