Date,QUIK_stock_Open_average,QUIK_stock_Open_max,QUIK_stock_Open_min,QUIK_stock_Open_volatility,QUIK_stock_Open_change,QUIK_stock_High_average,QUIK_stock_High_max,QUIK_stock_High_min,QUIK_stock_High_volatility,QUIK_stock_High_change,QUIK_stock_Low_average,QUIK_stock_Low_max,QUIK_stock_Low_min,QUIK_stock_Low_volatility,QUIK_stock_Low_change,QUIK_stock_Close_average,QUIK_stock_Close_max,QUIK_stock_Close_min,QUIK_stock_Close_volatility,QUIK_stock_Close_change,QUIK_stock_Volume_average,QUIK_stock_Volume_max,QUIK_stock_Volume_min,QUIK_stock_Volume_volatility,QUIK_stock_Volume_change
2018-03-25,21.560000000000002,22.26,20.72,1.5400000000000027,-1.5400000000000027,22.0125,22.26,21.7,0.5600000000000023,-0.2900000000000027,20.9325,21.7,20.44,1.259999999999998,-1.25,21.35,21.98,20.72,1.2600000000000016,-0.6999999999999993,13490,22875,7102,15773,-4223
2018-04-01,20.58,21.7,19.88,1.8200000000000003,-1.259999999999998,20.902,21.91,20.44,1.4699999999999989,-1.3300000000000018,19.796,20.44,19.18,1.2600000000000016,-0.7000000000000028,20.356,20.86,20.02,0.8399999999999999,-0.5599999999999987,13437,21648,6840,14808,-5977
2018-04-08,19.852,20.3,19.46,0.8399999999999999,-0.6999999999999993,20.132,20.3,19.74,0.5600000000000023,-0.5600000000000023,19.264,19.6,18.62,0.9800000000000004,-0.5599999999999987,19.544,20.02,19.18,0.8399999999999999,0.14000000000000057,8367,10854,6191,4663,625
2018-04-15,21.028000000000002,22.82,19.32,3.5,1.9600000000000009,22.12,23.1,20.72,2.3800000000000026,1.120000000000001,20.238,21.14,19.04,2.1000000000000014,2.1000000000000014,21.364,22.68,20.02,2.66,1.2600000000000016,10070,12280,7033,5247,-4436
2018-04-22,20.188,21.28,19.46,1.8200000000000003,-1.5400000000000027,20.634,21.28,20.02,1.2600000000000016,-1.2600000000000016,19.542,20.57,19.04,1.5300000000000011,-1.5300000000000011,19.824,20.86,19.32,1.5399999999999991,-1.259999999999998,10681,16572,5220,11352,-7462
2018-04-29,19.964,20.58,19.46,1.1199999999999974,0.9799999999999969,20.524,21.14,19.88,1.2600000000000016,1.2600000000000016,19.628,20.44,18.9,1.5400000000000027,1.5400000000000027,20.216,20.86,19.46,1.3999999999999986,1.3999999999999986,5467,8236,2226,6010,1068
2018-05-06,21.112,21.7,20.3,1.3999999999999986,0.8399999999999999,21.754,22.54,21.0,1.5399999999999991,1.3999999999999986,20.72,21.7,20.16,1.5399999999999991,1.5399999999999991,21.168,22.12,20.3,1.8200000000000003,1.8200000000000003,12207,21086,3829,17257,4623
2018-05-13,22.988,23.8,22.12,1.6799999999999997,0.2799999999999976,23.8,24.5,22.68,1.8200000000000003,-1.8200000000000003,22.456,22.96,21.84,1.120000000000001,0.28000000000000114,23.254,24.5,22.26,2.2399999999999984,-2.2399999999999984,13947,41179,4888,36291,-36291
2018-05-20,19.768,22.96,15.4,7.5600000000000005,-6.300000000000001,20.558,23.94,15.82,8.120000000000001,-6.300000000000001,19.22,22.26,14.7,7.560000000000002,-6.580000000000002,19.936,23.1,15.12,7.980000000000002,-5.740000000000002,113586,393260,6226,387034,141612
2018-05-27,17.395,17.64,16.8,0.8399999999999999,-0.8399999999999999,17.935,18.2,17.5,0.6999999999999993,-0.6999999999999993,16.8275,17.05,16.66,0.39000000000000057,0.0,17.325,17.5,16.8,0.6999999999999993,0.0,28206,33163,21331,11832,1756
2018-06-03,16.716,17.5,16.38,1.120000000000001,-0.9800000000000004,17.108,18.2,16.66,1.5399999999999991,-1.5399999999999991,16.13,16.25,15.96,0.28999999999999915,0.0,16.436,16.66,16.24,0.4200000000000017,-0.14000000000000057,18737,23574,9968,13606,-7912
2018-06-10,16.156,16.38,15.96,0.41999999999999815,-0.41999999999999815,16.855999999999998,18.34,16.38,1.9600000000000009,1.8200000000000003,15.848,15.96,15.54,0.4200000000000017,-0.4200000000000017,16.45,17.78,15.96,1.8200000000000003,1.8200000000000003,26778,71329,11258,60071,47139
2018-06-17,16.772000000000002,17.64,15.82,1.8200000000000003,-0.8399999999999999,17.080000000000002,17.64,16.73,0.9100000000000001,-0.8399999999999999,15.988,16.24,15.82,0.41999999999999815,-0.13999999999999702,16.52,16.94,15.96,0.9800000000000004,-0.7000000000000028,15342,19364,11160,8204,-6764
2018-06-24,16.240000000000002,16.66,15.96,0.6999999999999993,-0.5599999999999987,16.52,16.8,16.1,0.6999999999999993,-0.6999999999999993,15.794,15.96,15.54,0.4200000000000017,0.14000000000000057,16.184,16.66,15.96,0.6999999999999993,0.0,11441,18781,3223,15558,-15558
2018-07-01,16.205,16.38,16.1,0.2799999999999976,0.2799999999999976,16.415,16.52,16.24,0.28000000000000114,0.0,15.89,16.1,15.68,0.4200000000000017,0.14000000000000057,16.275,16.38,16.1,0.2799999999999976,0.14000000000000057,8029,10964,5128,5836,-919
2018-07-08,16.296,16.66,15.82,0.8399999999999999,-0.6999999999999993,16.548,17.08,15.96,1.1199999999999974,-1.1199999999999974,15.736,16.24,15.12,1.1199999999999992,-1.1199999999999992,16.128,16.66,15.54,1.120000000000001,-1.120000000000001,16779,23000,11928,11072,2844
2018-07-15,15.792,16.1,15.54,0.5600000000000023,0.28000000000000114,16.012,16.24,15.75,0.48999999999999844,0.3999999999999986,15.54,15.82,15.4,0.41999999999999993,0.41999999999999993,15.848,16.1,15.68,0.4200000000000017,0.4200000000000017,7353,15359,4032,11327,1573
2018-07-22,15.876000000000001,16.1,15.68,0.4200000000000017,-0.28000000000000114,15.998,16.24,15.82,0.41999999999999815,-0.18999999999999773,15.638,15.68,15.54,0.14000000000000057,0.0,15.82,16.1,15.68,0.4200000000000017,-0.4200000000000017,8647,20408,4444,15964,15964
2018-07-29,15.288,15.68,14.98,0.6999999999999993,-0.41999999999999993,15.566,15.81,15.4,0.41000000000000014,-0.13000000000000078,14.91,15.19,14.7,0.4900000000000002,0.4900000000000002,15.204,15.4,14.98,0.41999999999999993,0.41999999999999993,9926,16565,7311,9254,-8960
2018-08-05,15.82,16.1,15.4,0.7000000000000011,0.5600000000000005,16.184,16.52,15.96,0.5599999999999987,0.13999999999999702,15.456,15.82,15.26,0.5600000000000005,-0.14000000000000057,15.736,16.1,15.4,0.7000000000000011,-0.1399999999999988,19207,41068,6954,34114,15183
2018-08-12,14.868,15.54,14.42,1.1199999999999992,-1.1199999999999992,15.203999999999999,15.68,14.7,0.9800000000000004,-0.8399999999999999,14.204,14.59,14.0,0.5899999999999999,-0.5899999999999999,14.756,15.68,14.42,1.2599999999999998,-1.1199999999999992,18789,24298,7025,17273,-9896
2018-08-19,14.364,14.56,14.14,0.41999999999999993,0.14000000000000057,14.56,14.7,14.28,0.41999999999999993,0.41999999999999993,14.0,14.42,13.72,0.6999999999999993,0.6999999999999993,14.392,14.56,14.28,0.28000000000000114,0.28000000000000114,9392,16507,3787,12720,-7533
2018-08-26,14.952,15.4,14.56,0.8399999999999999,0.27999999999999936,15.4,15.54,15.26,0.27999999999999936,-0.14000000000000057,14.758000000000001,14.84,14.56,0.27999999999999936,0.27999999999999936,15.12,15.26,14.98,0.27999999999999936,0.14000000000000057,9353,13153,3063,10090,-10090
2018-09-02,14.77,15.4,14.28,1.120000000000001,-0.8399999999999999,15.03,15.41,14.61,0.8000000000000007,-0.5700000000000003,14.42,15.12,14.14,0.9799999999999986,-0.8399999999999999,14.629999999999999,15.26,14.14,1.1199999999999992,-0.5600000000000005,8527,13149,6666,6483,-6050
2018-09-09,14.532,14.84,14.28,0.5600000000000005,-0.1399999999999988,14.828,14.92,14.7,0.22000000000000064,-0.08000000000000007,14.168000000000001,14.28,14.14,0.1399999999999988,0.0,14.475999999999999,14.7,14.14,0.5599999999999987,0.41999999999999993,6228,9143,4455,4688,-1275
2018-09-16,14.42,14.84,14.14,0.6999999999999993,0.41999999999999993,14.672,14.98,14.42,0.5600000000000005,0.28000000000000114,14.056000000000001,14.56,13.72,0.8399999999999999,0.41999999999999993,14.448,14.84,14.0,0.8399999999999999,0.6999999999999993,16875,43714,4939,38775,5568
2018-09-23,14.364,14.7,14.0,0.6999999999999993,-0.5599999999999987,14.532,14.84,14.28,0.5600000000000005,-0.5600000000000005,13.986,14.21,13.72,0.4900000000000002,-0.21000000000000085,14.336,14.7,14.0,0.6999999999999993,-0.6999999999999993,6440,13942,3032,10910,3209
2018-09-30,14.074,14.28,13.86,0.41999999999999993,-0.33000000000000007,14.168,14.28,14.0,0.27999999999999936,-0.1399999999999988,13.778,14.0,13.58,0.41999999999999993,-0.41999999999999993,13.938,14.14,13.69,0.45000000000000107,-0.3100000000000005,7215,10076,3917,6159,184
2018-10-07,13.414,13.8,12.68,1.120000000000001,-0.33999999999999986,13.778,14.28,13.44,0.8399999999999999,-0.7699999999999996,12.686,13.44,11.41,2.0299999999999994,-0.4400000000000013,13.074,13.72,12.04,1.6800000000000015,-0.7100000000000009,20661,45236,5897,39339,-21427
2018-10-14,12.622,13.02,12.32,0.6999999999999993,-0.41999999999999993,12.972,13.16,12.74,0.41999999999999993,-0.07000000000000028,12.017999999999999,12.33,11.62,0.7100000000000009,-0.21999999999999886,12.532,12.88,12.33,0.5500000000000007,0.2699999999999996,8762,13151,4757,8394,-8394
2018-10-21,11.716000000000001,12.38,11.06,1.3200000000000003,-1.3200000000000003,12.468,12.95,11.81,1.1399999999999988,-0.5099999999999998,11.364,11.9,10.98,0.9199999999999999,-0.9199999999999999,11.922,12.44,11.48,0.9599999999999991,0.2699999999999996,11596,14202,5712,8490,7610
2018-10-28,12.144,13.55,11.32,2.2300000000000004,1.6500000000000004,13.3,14.7,12.32,2.379999999999999,1.6799999999999997,11.94,13.35,11.27,2.08,1.4499999999999993,12.468,13.54,11.48,2.0599999999999987,1.58,11585,17925,3848,14077,-14077
2018-11-04,14.32,14.98,13.5,1.4800000000000004,0.7799999999999994,14.98,15.4,14.7,0.7000000000000011,0.0,13.572000000000001,14.0,13.3,0.6999999999999993,0.14999999999999858,14.532,15.26,14.0,1.2599999999999998,0.5599999999999987,11936,14076,8077,5999,2092
2018-11-11,14.336,14.7,13.86,0.8399999999999999,-0.1399999999999988,14.783999999999999,15.12,14.56,0.5599999999999987,-0.1399999999999988,13.958,14.14,13.86,0.28000000000000114,0.14000000000000057,14.21,14.56,13.93,0.6300000000000008,-0.41999999999999993,8826,13104,5311,7793,2445
2018-11-18,13.685,14.14,12.88,1.2599999999999998,-0.14000000000000057,14.175,14.28,14.0,0.27999999999999936,-0.27999999999999936,13.2925,13.65,12.52,1.1300000000000008,0.21000000000000085,13.8175,14.0,13.58,0.41999999999999993,0.41999999999999993,5126,7877,1649,6228,-5912
2018-11-25,14.048,14.42,13.61,0.8100000000000005,0.14000000000000057,14.363999999999999,14.7,14.0,0.6999999999999993,0.14000000000000057,13.544,13.72,13.37,0.3500000000000014,0.21000000000000085,13.985999999999999,14.42,13.58,0.8399999999999999,-0.20999999999999908,13568,23683,7461,16222,-679
2018-12-02,13.51,13.86,13.16,0.6999999999999993,-0.6999999999999993,14.05,14.42,13.86,0.5600000000000005,-0.5600000000000005,12.9875,13.3,12.74,0.5600000000000005,-0.009999999999999787,13.5375,13.86,13.13,0.7299999999999986,-0.7299999999999986,10174,17655,4372,13283,-6699
2018-12-09,12.73,12.92,12.46,0.4599999999999991,0.019999999999999574,13.428,13.75,13.16,0.5899999999999999,-0.22000000000000064,12.346,12.73,12.01,0.7200000000000006,-0.2699999999999996,12.686,13.14,12.32,0.8200000000000003,-0.15000000000000036,11185,21549,2320,19229,4728
2018-12-16,11.822000000000001,13.16,10.51,2.6500000000000004,-2.6500000000000004,12.347999999999999,13.16,11.2,1.9600000000000009,-1.9600000000000009,10.73,11.9,7.84,4.0600000000000005,-3.99,10.822,11.91,7.84,4.07,-4.07,29639,56635,14359,42276,41677
2018-12-23,9.965,10.39,9.73,0.6600000000000001,0.20999999999999908,11.0,11.48,10.5,0.9800000000000004,0.6300000000000008,9.7825,9.97,9.42,0.5500000000000007,0.5199999999999996,10.275,10.65,9.94,0.7100000000000009,0.22000000000000064,36227,45653,28657,16996,16996
2018-12-30,11.2325,12.32,9.94,2.380000000000001,1.8200000000000003,12.342500000000001,13.25,11.06,2.1899999999999995,2.1899999999999995,10.7725,11.97,9.52,2.450000000000001,2.450000000000001,11.605,12.77,10.28,2.49,2.49,18316,40122,9531,30591,-28378
2019-01-06,13.16,13.44,12.64,0.7999999999999989,-0.7999999999999989,13.388,13.72,13.14,0.5800000000000001,-0.41999999999999993,12.82,13.02,12.61,0.41000000000000014,-0.379999999999999,12.998000000000001,13.15,12.74,0.41000000000000014,-0.2699999999999996,11927,29433,3660,25773,-18140
2019-01-13,12.454,12.75,12.14,0.6099999999999994,-0.6099999999999994,12.852,13.44,12.46,0.9799999999999986,-0.8399999999999999,11.988,12.49,11.39,1.0999999999999996,-1.08,12.214,12.49,11.86,0.6300000000000008,-0.45000000000000107,7646,11128,5601,5527,558
2019-01-20,12.1025,12.4,11.76,0.6400000000000006,0.3100000000000005,12.5475,12.6,12.39,0.20999999999999908,-0.20999999999999908,11.975,12.17,11.76,0.41000000000000014,0.3100000000000005,12.11,12.25,11.95,0.3000000000000007,0.25,6913,10816,4494,6322,6322
2019-01-27,12.17,12.74,11.9,0.8399999999999999,0.1399999999999988,12.526,12.74,12.09,0.6500000000000004,-0.6500000000000004,11.85,12.03,11.76,0.2699999999999996,-0.14000000000000057,12.082,12.32,11.9,0.41999999999999993,-0.27999999999999936,5589,8804,2916,5888,-5888
2019-02-03,14.915999999999999,16.52,12.0,4.52,2.6999999999999993,15.924,16.66,14.94,1.7200000000000006,-1.160000000000002,14.188,15.96,11.93,4.030000000000001,2.3499999999999996,15.176,16.24,14.42,1.8199999999999985,-0.9800000000000004,79242,143073,16082,126991,-126085
2019-02-10,14.056000000000001,14.7,12.74,1.959999999999999,-1.8200000000000003,14.224,14.84,12.88,1.959999999999999,-1.959999999999999,13.574,14.56,12.29,2.2700000000000014,-1.9900000000000002,13.72,14.56,12.46,2.0999999999999996,-1.959999999999999,45571,91468,24639,66829,-4580
2019-02-17,11.8625,12.58,11.62,0.9600000000000009,-0.9600000000000009,11.934999999999999,12.6,11.62,0.9800000000000004,-0.9800000000000004,11.35,12.01,10.85,1.1600000000000001,-1.1600000000000001,11.4825,12.04,11.07,0.9699999999999989,-0.9699999999999989,24638,42968,10256,32712,15508
2019-02-24,11.452,12.32,10.89,1.4299999999999997,0.7000000000000011,11.714,12.55,10.95,1.6000000000000014,0.9800000000000004,11.014,11.61,10.53,1.08,0.8200000000000003,11.45,12.04,10.9,1.1399999999999988,0.8599999999999994,17191,30901,8978,21923,-5389
2019-03-03,11.036,11.9,10.33,1.5700000000000003,-1.5700000000000003,11.144,12.18,10.36,1.8200000000000003,-1.8200000000000003,10.584,11.48,10.05,1.4299999999999997,-1.4299999999999997,10.754,11.62,10.26,1.3599999999999994,-1.3599999999999994,21183,38714,12297,26417,686
2019-03-10,10.144,10.25,9.94,0.3100000000000005,0.009999999999999787,10.482,10.93,10.25,0.6799999999999997,0.5700000000000003,10.084,10.22,9.87,0.3500000000000014,-0.05000000000000071,10.29,10.64,10.08,0.5600000000000005,0.39000000000000057,23725,47440,6196,41244,20077
2019-03-17,9.724,10.64,8.54,2.1000000000000014,-2.1000000000000014,9.848,10.84,8.75,2.09,-2.09,9.136,10.22,8.4,1.8200000000000003,-1.6800000000000015,9.284,10.49,8.4,2.09,-1.8100000000000005,48592,73511,23713,49798,37163
2019-03-24,8.75,8.89,8.68,0.21000000000000085,0.0,8.884,9.24,8.73,0.5099999999999998,0.019999999999999574,8.542,8.79,8.26,0.5299999999999994,-0.07000000000000028,8.646,8.96,8.43,0.5300000000000011,-0.17999999999999972,26841,37593,15314,22279,-17574
2019-03-31,8.254,8.6,8.1,0.5,-0.4800000000000004,8.364,8.82,8.14,0.6799999999999997,-0.5600000000000005,8.016,8.19,7.84,0.34999999999999964,-0.15000000000000036,8.154,8.26,8.05,0.20999999999999908,-0.16000000000000014,34124,47068,17873,29195,-7913
2019-04-07,9.756,10.69,8.18,2.51,2.51,10.394,10.92,9.43,1.4900000000000002,1.4900000000000002,9.496,10.36,8.12,2.24,2.1000000000000014,10.096,10.64,9.43,1.2100000000000009,1.0700000000000003,26989,38522,12150,26372,-26372
2019-04-14,10.25,10.5,9.94,0.5600000000000005,-0.4399999999999995,10.445,10.5,10.35,0.15000000000000036,-0.07000000000000028,9.790000000000001,9.97,9.59,0.3800000000000008,-0.21000000000000085,10.0775,10.28,9.97,0.3099999999999987,-0.21999999999999886,4721,6529,3949,2580,2566
2019-04-21,10.284,10.92,9.8,1.1199999999999992,0.8000000000000007,10.738,11.2,10.29,0.9100000000000001,0.5600000000000005,9.996,10.64,9.52,1.120000000000001,0.7000000000000011,10.44,10.78,10.15,0.629999999999999,0.4900000000000002,9461,11385,7777,3608,-2450
2019-04-28,10.552,10.7,10.36,0.33999999999999986,0.0,10.91,11.72,10.5,1.2200000000000006,0.8000000000000007,10.07,10.44,9.52,0.9199999999999999,0.9199999999999999,10.624,11.27,10.29,0.9800000000000004,0.7400000000000002,10020,16113,3461,12652,2079
2019-05-05,11.282,11.9,10.5,1.4000000000000004,0.14000000000000057,11.856,12.03,11.76,0.2699999999999996,0.2699999999999996,10.672,11.47,9.91,1.5600000000000005,0.07000000000000028,11.476,11.9,11.2,0.7000000000000011,0.41999999999999993,21835,53114,7616,45498,18217
2019-05-12,11.272,12.02,10.57,1.4499999999999993,-0.8200000000000003,11.756,12.03,11.34,0.6899999999999995,0.009999999999999787,10.902,11.2,10.5,0.6999999999999993,0.379999999999999,11.374,11.59,11.09,0.5,0.20999999999999908,12520,22453,5416,17037,-17037
2019-05-19,11.172,11.48,10.92,0.5600000000000005,-0.5600000000000005,11.299999999999999,11.62,10.92,0.6999999999999993,-0.6999999999999993,10.78,11.06,10.36,0.7000000000000011,-0.7000000000000011,11.012,11.34,10.67,0.6699999999999999,-0.6699999999999999,8993,10740,6749,3991,3833
2019-05-26,10.1225,10.5,9.94,0.5600000000000005,-0.5299999999999994,10.2975,10.64,10.08,0.5600000000000005,-0.5600000000000005,9.425,9.8,9.28,0.5200000000000014,0.030000000000001137,9.8775,10.02,9.65,0.3699999999999992,-0.28999999999999915,8450,15778,3314,12464,-6082
2019-06-02,10.113999999999999,10.36,9.8,0.5599999999999987,-0.1399999999999988,10.322,10.38,10.19,0.19000000000000128,-0.13000000000000078,9.584,9.74,9.52,0.22000000000000064,0.05000000000000071,10.036,10.22,9.73,0.4900000000000002,-0.14000000000000057,6869,10624,4007,6617,3805
2019-06-09,10.744,11.34,10.1,1.2400000000000002,0.9399999999999995,11.272,11.62,10.78,0.8399999999999999,0.7800000000000011,10.212,10.68,9.8,0.879999999999999,0.40000000000000036,10.744,11.2,10.08,1.1199999999999992,0.3000000000000007,8329,18709,4144,14565,494
2019-06-16,9.264,11.2,6.79,4.409999999999999,-2.289999999999999,9.831999999999999,11.2,8.51,2.6899999999999995,-2.3199999999999985,8.572,10.64,6.58,4.0600000000000005,-2.66,9.152000000000001,10.88,8.06,2.8200000000000003,-2.8200000000000003,66109,215726,2215,213511,43824
2019-06-23,8.36,8.82,7.99,0.8300000000000001,0.41000000000000014,8.87,9.09,8.61,0.4800000000000004,-0.4800000000000004,8.136,8.26,7.98,0.27999999999999936,-0.009999999999999787,8.35,8.7,8.06,0.6399999999999988,-0.6399999999999988,33812,59499,16997,42502,19814
2019-06-30,8.1775,8.26,8.12,0.14000000000000057,0.14000000000000057,8.3975,8.54,8.26,0.27999999999999936,-0.27999999999999936,8.015,8.12,7.84,0.27999999999999936,-0.27999999999999936,8.1525,8.33,7.98,0.34999999999999964,-0.15000000000000036,11607,16071,9216,6855,-6355
2019-07-07,7.986000000000001,8.26,7.57,0.6899999999999995,-0.6899999999999995,8.294,8.4,8.18,0.22000000000000064,-0.030000000000001137,7.728,7.98,7.56,0.4200000000000008,-0.20999999999999996,7.904,8.07,7.7,0.3700000000000001,0.1899999999999995,20083,26896,13053,13843,-6710
2019-07-14,7.842,8.4,7.56,0.8400000000000007,-0.8400000000000007,7.992,8.4,7.62,0.7800000000000002,-0.7800000000000002,7.494,7.7,7.02,0.6800000000000006,-0.54,7.63,7.95,7.27,0.6800000000000006,-0.4300000000000006,13913,20067,8382,11685,2414
2019-07-21,7.35,7.42,7.28,0.13999999999999968,-0.07000000000000028,7.648,8.12,7.42,0.6999999999999993,-0.4899999999999993,6.998,7.21,6.9,0.3099999999999996,0.28000000000000025,7.2780000000000005,7.42,6.99,0.4299999999999997,0.13999999999999968,18401,37062,7664,29398,-27209
2019-07-28,7.476,7.65,7.28,0.3700000000000001,0.09000000000000075,7.71,7.93,7.64,0.29000000000000004,-0.019999999999999574,7.144,7.28,7.0,0.28000000000000025,-0.14000000000000057,7.372,7.56,7.09,0.46999999999999975,-0.46999999999999975,23197,38167,6745,31422,7121
2019-08-04,6.356,7.28,5.29,1.9900000000000002,-1.9900000000000002,6.454,7.28,5.29,1.9900000000000002,-1.9900000000000002,5.3420000000000005,6.65,4.25,2.4000000000000004,-1.63,5.652,6.78,4.61,2.17,-1.75,77853,124684,27849,96835,82571
2019-08-11,5.232,5.6,4.52,1.08,0.7300000000000004,5.518,5.6,5.33,0.2699999999999996,-0.13999999999999968,5.05,5.25,4.51,0.7400000000000002,0.6699999999999999,5.394,5.53,5.32,0.20999999999999996,-0.1299999999999999,60352,122713,24553,98160,-87487
2019-08-18,5.3,5.39,5.18,0.20999999999999996,-0.040000000000000036,5.474,5.6,5.39,0.20999999999999996,-0.13999999999999968,5.1979999999999995,5.21,5.18,0.03000000000000025,-0.03000000000000025,5.3420000000000005,5.44,5.31,0.13000000000000078,0.010000000000000675,18933,48339,3948,44391,-44391
2019-08-25,5.194,5.39,5.04,0.34999999999999964,0.0,5.37,5.43,5.32,0.10999999999999943,0.10999999999999943,4.908,5.06,4.48,0.5799999999999992,0.5599999999999996,5.2,5.36,5.04,0.3200000000000003,0.3200000000000003,14106,22954,5921,17033,-7314
2019-09-01,5.215,5.32,4.9,0.41999999999999993,-0.41999999999999993,5.36,5.46,5.25,0.20999999999999996,-0.07000000000000028,4.9825,5.07,4.9,0.16999999999999993,-0.15999999999999925,5.155,5.32,5.03,0.29000000000000004,-0.27000000000000046,28286,68588,8272,60316,11318
2019-09-08,5.124,5.32,4.97,0.35000000000000053,-0.14000000000000057,5.332,5.45,5.25,0.20000000000000018,0.1299999999999999,4.8100000000000005,5.04,4.2,0.8399999999999999,-0.8399999999999999,5.024,5.18,4.68,0.5,-0.5,58197,145475,20286,125189,113329
2019-09-15,5.342,5.72,4.89,0.8300000000000001,0.8300000000000001,5.72,6.16,5.43,0.7300000000000004,0.41999999999999993,5.15,5.6,4.48,1.1199999999999992,1.1199999999999992,5.506,5.74,5.28,0.45999999999999996,0.28000000000000025,46407,99744,23387,76357,-76357
2019-09-22,5.364,5.75,4.94,0.8099999999999996,-0.8099999999999996,5.528,5.88,5.15,0.7299999999999995,-0.7299999999999995,5.126,5.39,4.9,0.4899999999999993,-0.4899999999999993,5.202,5.54,4.92,0.6200000000000001,-0.6200000000000001,16043,26076,9146,16930,625
2019-09-29,5.084,5.46,4.82,0.6399999999999997,0.14999999999999947,5.326,5.6,5.0,0.5999999999999996,-0.17999999999999972,4.868,5.18,4.65,0.5299999999999994,0.11000000000000032,5.032,5.23,4.91,0.3200000000000003,-0.009999999999999787,12997,18647,9054,9593,-2458
2019-10-06,4.946000000000001,5.13,4.9,0.22999999999999954,0.0,5.2,5.45,5.03,0.41999999999999993,-0.41999999999999993,4.836,4.9,4.76,0.14000000000000057,-0.040000000000000036,4.942,5.04,4.9,0.13999999999999968,-0.07000000000000028,21096,70155,3136,67019,1171
2019-10-13,5.016,5.18,4.91,0.2699999999999996,-0.05999999999999961,5.116,5.18,4.93,0.25,-0.1800000000000006,4.914,5.04,4.83,0.20999999999999996,-0.07000000000000028,5.008,5.18,4.9,0.27999999999999936,-0.10999999999999943,8336,14153,4067,10086,5619
