Date,EW_stock_Open_average,EW_stock_Open_max,EW_stock_Open_min,EW_stock_Open_volatility,EW_stock_Open_change,EW_stock_High_average,EW_stock_High_max,EW_stock_High_min,EW_stock_High_volatility,EW_stock_High_change,EW_stock_Low_average,EW_stock_Low_max,EW_stock_Low_min,EW_stock_Low_volatility,EW_stock_Low_change,EW_stock_Close_average,EW_stock_Close_max,EW_stock_Close_min,EW_stock_Close_volatility,EW_stock_Close_change,EW_stock_Volume_average,EW_stock_Volume_max,EW_stock_Volume_min,EW_stock_Volume_volatility,EW_stock_Volume_change
2018-01-14,121.10249999999999,122.05,120.17,1.8799999999999955,0.6899999999999977,122.495,124.1,121.18,2.9199999999999875,1.1699999999999875,120.4375,121.86,119.93,1.9299999999999926,1.8499999999999943,121.5475,123.91,120.07,3.8400000000000034,3.8400000000000034,1205669,1668022,723086,944936,-412542
2018-01-21,124.994,126.74,123.75,2.989999999999995,2.989999999999995,126.2,128.19,124.57,3.6200000000000045,3.6200000000000045,124.36,125.89,123.19,2.700000000000003,2.700000000000003,125.62,128.16,124.4,3.759999999999991,3.6499999999999915,970591,1211168,763149,448019,-289828
2018-01-28,128.124,133.76,125.4,8.359999999999985,6.019999999999996,130.14,138.48,127.44,11.039999999999992,9.869999999999976,126.92399999999999,131.45,124.31,7.139999999999986,4.72999999999999,127.806,131.83,126.58,5.250000000000014,4.930000000000007,1592957,3309483,940004,2369479,2369479
2018-02-04,127.44,130.84,124.58,6.260000000000005,-6.260000000000005,130.028,132.94,127.47,5.469999999999999,-5.469999999999999,124.10600000000001,126.05,121.4,4.6499999999999915,-4.609999999999999,126.706,129.7,123.78,5.9199999999999875,-0.4300000000000068,2079552,2604490,1453569,1150921,-1150921
2018-02-11,128.962,134.27,126.2,8.070000000000007,7.420000000000016,131.406,135.33,128.16,7.170000000000016,7.1200000000000045,127.974,133.38,124.87,8.509999999999991,8.509999999999991,130.59,134.68,126.89,7.790000000000006,6.929999999999993,1238443,1574786,899858,674928,-259772
2018-02-18,134.14249999999998,134.39,133.81,0.5799999999999841,0.30000000000001137,136.135,136.9,135.69,1.210000000000008,-0.2400000000000091,133.39249999999998,134.22,133.0,1.2199999999999989,0.009999999999990905,134.47,135.64,133.67,1.9699999999999989,1.3199999999999932,1071281,1298383,872504,425879,-425879
2018-02-25,134.826,136.93,132.07,4.860000000000014,-3.930000000000007,136.316,137.84,134.69,3.1500000000000057,-2.530000000000001,133.272,135.23,130.89,4.340000000000003,-3.280000000000001,134.618,136.72,132.91,3.8100000000000023,-2.1599999999999966,1138034,1688607,850382,838225,255828
2018-03-04,136.768,139.01,133.93,5.079999999999984,5.079999999999984,138.324,140.07,136.9,3.1699999999999875,3.1699999999999875,135.708,137.64,133.5,4.139999999999986,4.139999999999986,137.886,139.32,136.24,3.079999999999984,3.079999999999984,1153431,1699258,839334,859924,-684515
2018-03-11,140.868,141.5,139.5,2.0,1.9499999999999886,141.898,143.22,140.76,2.460000000000008,2.460000000000008,139.84199999999998,140.64,138.72,1.9199999999999875,1.9199999999999875,141.062,142.34,140.04,2.3000000000000114,2.3000000000000114,1376181,1945690,1041544,904146,734286
2018-03-18,139.736,141.84,137.85,3.990000000000009,-3.990000000000009,141.006,142.07,139.37,2.6999999999999886,-2.6999999999999886,137.5,138.91,135.05,3.859999999999985,-2.9299999999999784,138.486,141.34,135.32,6.02000000000001,-4.0800000000000125,1310464,1699245,821776,877469,-173003
