Date,DORM_Open_average,DORM_Open_max,DORM_Open_min,DORM_Open_volatility,DORM_Open_change,DORM_High_average,DORM_High_max,DORM_High_min,DORM_High_volatility,DORM_High_change,DORM_Low_average,DORM_Low_max,DORM_Low_min,DORM_Low_volatility,DORM_Low_change,DORM_Close_average,DORM_Close_max,DORM_Close_min,DORM_Close_volatility,DORM_Close_change,DORM_Volume_average,DORM_Volume_max,DORM_Volume_min,DORM_Volume_volatility,DORM_Volume_change
2018-01-14,72.628,73.76,72.07,1.690000000000012,1.4200000000000017,73.568,75.35,72.7,2.6499999999999915,2.039999999999992,71.974,73.27,71.33,1.9399999999999977,1.6899999999999977,73.108,75.11,71.84,3.269999999999996,3.269999999999996,244821,342336,174216,168120,-102410
2018-01-21,74.708,75.06,73.54,1.519999999999996,0.030000000000001137,75.154,75.45,75.0,0.45000000000000284,0.4200000000000017,73.652,74.59,72.97,1.6200000000000045,1.1099999999999994,74.59,75.26,73.51,1.75,1.2800000000000011,150820,207197,82160,125037,-87521
2018-01-28,74.632,75.39,73.84,1.5499999999999972,-0.45999999999999375,75.44200000000001,75.98,74.49,1.490000000000009,-0.6500000000000057,73.524,74.72,71.31,3.4099999999999966,-2.8700000000000045,74.152,75.6,71.37,4.22999999999999,-2.8499999999999943,232957,404015,150411,253604,61146
2018-02-04,71.496,72.62,70.17,2.450000000000003,0.18999999999999773,72.62,73.26,71.84,1.4200000000000017,-0.4899999999999949,70.158,71.68,68.93,2.75,0.269999999999996,71.626,72.63,70.23,2.3999999999999915,-0.8100000000000023,172320,224537,107793,116744,-33260
2018-02-11,73.315,75.27,70.88,4.390000000000001,3.8100000000000023,75.3925,77.03,73.08,3.950000000000003,3.950000000000003,71.96,73.91,70.63,3.280000000000001,-0.25,74.7925,76.36,73.06,3.299999999999997,3.299999999999997,286441,326603,233099,93504,55816
2018-02-18,75.174,77.0,72.87,4.1299999999999955,-1.25,76.768,78.01,74.78,3.230000000000004,-0.6600000000000108,72.57600000000001,75.2,70.04,5.159999999999997,-5.159999999999997,74.342,77.32,72.41,4.909999999999997,-4.179999999999993,260675,357736,140932,216804,-36853
2018-02-25,70.194,74.07,67.23,6.839999999999989,-4.5,71.542,74.16,69.51,4.6499999999999915,-3.039999999999992,68.592,70.73,67.01,3.719999999999999,-1.5700000000000074,69.79,71.09,68.23,2.8599999999999994,-0.29999999999999716,256120,351959,185924,166035,-16140
2018-03-04,72.026,72.86,71.2,1.6599999999999966,0.36999999999999034,72.654,73.08,71.99,1.0900000000000034,-0.1600000000000108,70.562,71.84,68.02,3.8200000000000074,-2.260000000000005,71.864,72.55,69.63,2.9200000000000017,-2.460000000000008,206609,355041,120853,234188,183409
2018-03-11,69.55799999999999,70.34,68.75,1.5900000000000034,0.4000000000000057,70.47800000000001,70.76,70.15,0.6099999999999994,0.18999999999999773,68.122,68.75,67.75,1.0,-0.35999999999999943,69.358,70.66,68.68,1.9799999999999898,-0.3499999999999943,326996,474208,255361,218847,-17649
2018-03-18,67.384,69.14,65.29,3.8499999999999943,-3.8499999999999943,68.52,69.52,65.84,3.6799999999999926,-3.519999999999996,65.488,68.56,61.42,7.140000000000001,-6.659999999999997,66.352,68.68,64.02,4.660000000000011,-3.680000000000007,205488,309488,114119,195369,-1025
