Date,NTN_Open_average,NTN_Open_max,NTN_Open_min,NTN_Open_volatility,NTN_Open_change,NTN_High_average,NTN_High_max,NTN_High_min,NTN_High_volatility,NTN_High_change,NTN_Low_average,NTN_Low_max,NTN_Low_min,NTN_Low_volatility,NTN_Low_change,NTN_Close_average,NTN_Close_max,NTN_Close_min,NTN_Close_volatility,NTN_Close_change,NTN_Volume_average,NTN_Volume_max,NTN_Volume_min,NTN_Volume_volatility,NTN_Volume_change
2018-01-14,4.8675,5.41,4.46,0.9500000000000002,0.9500000000000002,5.215,5.5,4.95,0.5499999999999998,0.41000000000000014,4.7875,5.41,4.46,0.9500000000000002,0.9500000000000002,5.0925,5.42,4.63,0.79,0.5,802,1649,14,1635,-1635
2018-01-21,5.5654,5.68,5.45,0.22999999999999954,-0.04999999999999982,5.6974,5.86,5.53,0.33000000000000007,-0.33000000000000007,5.4774,5.667000000000001,5.26,0.4070000000000009,-0.03000000000000025,5.5514,5.7,5.26,0.4400000000000004,-0.0699999999999994,1049,3444,34,3410,-3093
2018-01-28,5.654,5.95,5.38,0.5700000000000003,0.5600000000000005,5.82,5.95,5.55,0.40000000000000036,0.07000000000000028,5.5302,5.64,5.38,0.2599999999999998,0.2599999999999998,5.6962,5.87,5.55,0.3200000000000003,-0.23000000000000043,305,1232,9,1223,1223
2018-02-04,5.556666666666667,5.62,5.51,0.11000000000000032,0.03000000000000025,5.784,5.83,5.722,0.10799999999999965,-0.03000000000000025,5.546666666666667,5.62,5.51,0.11000000000000032,0.0,5.784,5.83,5.722,0.10799999999999965,-0.03000000000000025,161,452,8,444,429
2018-02-11,6.01,6.21,5.81,0.40000000000000036,-0.40000000000000036,6.01,6.21,5.81,0.40000000000000036,-0.40000000000000036,5.824999999999999,5.84,5.81,0.03000000000000025,-0.03000000000000025,5.824999999999999,5.84,5.81,0.03000000000000025,-0.03000000000000025,85,170,0,170,-170
2018-02-18,6.2780000000000005,6.5,5.81,0.6900000000000004,0.6900000000000004,6.362,6.5,5.9,0.5999999999999996,0.5999999999999996,6.134,6.36,5.81,0.5500000000000007,0.4300000000000006,6.2700000000000005,6.49,5.9,0.5899999999999999,0.5899999999999999,583,855,339,516,311
2018-02-25,6.276,6.4,6.24,0.16000000000000014,-0.16000000000000014,6.4252,6.5,6.25,0.25,-0.010000000000000675,6.276,6.4,6.24,0.16000000000000014,-0.16000000000000014,6.3892,6.5,6.24,0.2599999999999998,-0.1800000000000006,199,387,42,345,265
2018-03-04,5.656,6.85,4.94,1.9099999999999993,-1.6899999999999995,6.046,6.98,5.04,1.9400000000000004,0.10000000000000053,5.398,6.47,4.94,1.5299999999999994,-1.3099999999999996,5.7614,6.6,5.04,1.5599999999999996,-0.0029999999999992255,3144,7120,1100,6020,5655
2018-03-11,6.0280000000000005,6.99,5.64,1.3500000000000005,-1.29,6.472,6.99,6.0,0.9900000000000002,-0.9500000000000002,5.7139999999999995,6.0,5.46,0.54,-0.54,6.006,6.16,5.88,0.28000000000000025,0.020000000000000462,4352,6547,2857,3690,-991
2018-03-18,5.606,5.86,5.35,0.5100000000000007,-0.3100000000000005,5.726,5.87,5.55,0.3200000000000003,-0.3100000000000005,5.534,5.67,5.35,0.3200000000000003,-0.019999999999999574,5.658,5.87,5.54,0.33000000000000007,-0.1200000000000001,722,1267,279,988,-645
2018-03-25,5.984999999999999,6.64,5.62,1.0199999999999996,1.0199999999999996,6.8525,8.35,5.91,2.4399999999999995,0.9500000000000002,5.635,5.9,5.25,0.6500000000000004,0.28000000000000025,6.1035,6.803999999999999,5.58,1.2239999999999993,0.29000000000000004,15646,45946,1664,44282,11264
2018-04-01,5.946,6.34,5.57,0.7699999999999996,-0.71,6.0200000000000005,6.34,5.57,0.7699999999999996,-0.71,5.492,5.81,5.23,0.5799999999999992,-0.5799999999999992,5.7152,6.04,5.356,0.6840000000000002,-0.524,2069,5626,315,5311,-5097
2018-04-08,5.368,5.59,5.21,0.3799999999999999,0.0600000000000005,5.5,5.65,5.28,0.3700000000000001,0.0600000000000005,5.228,5.4,5.14,0.2600000000000007,0.13000000000000078,5.3882,5.59,5.17,0.41999999999999993,-0.028999999999999915,1293,3870,235,3635,905
2018-04-15,5.432,5.72,5.05,0.6699999999999999,-0.4800000000000004,5.5108,5.74,5.05,0.6900000000000004,-0.6139999999999999,5.216,5.72,4.65,1.0699999999999994,-0.8799999999999999,5.4058,5.74,4.99,0.75,-0.6739999999999995,2389,7800,4,7796,2014
2018-04-22,5.076,5.24,4.85,0.39000000000000057,-0.11000000000000032,5.128,5.24,4.85,0.39000000000000057,-0.34000000000000075,4.78,5.12,4.25,0.8700000000000001,-0.71,4.9906,5.2,4.71,0.4900000000000002,-0.42299999999999915,967,2158,106,2052,2052
2018-04-29,4.782,5.0,4.57,0.4299999999999997,0.2999999999999998,4.8576,5.02,4.7330000000000005,0.28699999999999903,0.20899999999999963,4.6816,4.75,4.57,0.17999999999999972,0.04999999999999982,4.8072,5.02,4.728,0.2919999999999998,0.20899999999999963,326,1394,7,1387,1211
2018-05-06,4.8260000000000005,4.94,4.69,0.25,0.03000000000000025,5.146,6.19,4.78,1.4100000000000001,1.2800000000000002,4.7304,4.94,4.5,0.4400000000000004,0.15800000000000036,4.9724,5.74,4.74,1.0,0.9580000000000002,5295,15877,320,15557,15554
