Date,SPDR S&P 600 Small Cap Growth_etf_Open_average,SPDR S&P 600 Small Cap Growth_etf_Open_max,SPDR S&P 600 Small Cap Growth_etf_Open_min,SPDR S&P 600 Small Cap Growth_etf_Open_volatility,SPDR S&P 600 Small Cap Growth_etf_Open_change,SPDR S&P 600 Small Cap Growth_etf_High_average,SPDR S&P 600 Small Cap Growth_etf_High_max,SPDR S&P 600 Small Cap Growth_etf_High_min,SPDR S&P 600 Small Cap Growth_etf_High_volatility,SPDR S&P 600 Small Cap Growth_etf_High_change,SPDR S&P 600 Small Cap Growth_etf_Low_average,SPDR S&P 600 Small Cap Growth_etf_Low_max,SPDR S&P 600 Small Cap Growth_etf_Low_min,SPDR S&P 600 Small Cap Growth_etf_Low_volatility,SPDR S&P 600 Small Cap Growth_etf_Low_change,SPDR S&P 600 Small Cap Growth_etf_Close_average,SPDR S&P 600 Small Cap Growth_etf_Close_max,SPDR S&P 600 Small Cap Growth_etf_Close_min,SPDR S&P 600 Small Cap Growth_etf_Close_volatility,SPDR S&P 600 Small Cap Growth_etf_Close_change
2018-07-22,66.61,66.61,66.61,0.0,0.0,66.75,66.75,66.75,0.0,0.0,65.08,65.08,65.08,0.0,0.0,65.31,65.31,65.31,0.0,0.0
2018-07-29,66.63,66.63,66.63,0.0,0.0,66.85,66.85,66.85,0.0,0.0,65.98,65.98,65.98,0.0,0.0,66.29,66.29,66.29,0.0,0.0
2018-08-05,66.63,66.63,66.63,0.0,0.0,67.31,67.31,67.31,0.0,0.0,66.55,66.55,66.55,0.0,0.0,66.94,66.94,66.94,0.0,0.0
2018-08-12,67.09,67.09,67.09,0.0,0.0,67.67,67.67,67.67,0.0,0.0,66.95,66.95,66.95,0.0,0.0,67.65,67.65,67.65,0.0,0.0
2018-08-19,68.78,68.78,68.78,0.0,0.0,69.08,69.08,69.08,0.0,0.0,68.74,68.74,68.74,0.0,0.0,69.02,69.02,69.02,0.0,0.0
2018-08-26,69.25,69.25,69.25,0.0,0.0,70.0,70.0,70.0,0.0,0.0,69.25,69.25,69.25,0.0,0.0,69.93,69.93,69.93,0.0,0.0
2018-09-02,68.9,68.9,68.9,0.0,0.0,69.33,69.33,69.33,0.0,0.0,68.6,68.6,68.6,0.0,0.0,68.87,68.87,68.87,0.0,0.0
2018-09-09,68.85,68.85,68.85,0.0,0.0,69.51,69.51,69.51,0.0,0.0,68.8,68.8,68.8,0.0,0.0,69.47,69.47,69.47,0.0,0.0
2018-09-16,68.67,68.67,68.67,0.0,0.0,68.94,68.94,68.94,0.0,0.0,68.14,68.14,68.14,0.0,0.0,68.21,68.21,68.21,0.0,0.0
2018-09-23,67.08,67.08,67.08,0.0,0.0,67.67,67.67,67.67,0.0,0.0,67.0,67.0,67.0,0.0,0.0,67.5,67.5,67.5,0.0,0.0
2018-09-30,65.22,65.22,65.22,0.0,0.0,65.38,65.38,65.38,0.0,0.0,63.76,63.76,63.76,0.0,0.0,64.32,64.32,64.32,0.0,0.0
2018-10-07,61.47,61.47,61.47,0.0,0.0,61.7,61.7,61.7,0.0,0.0,59.99,59.99,59.99,0.0,0.0,60.54,60.54,60.54,0.0,0.0
2018-10-14,61.37,61.37,61.37,0.0,0.0,61.63,61.63,61.63,0.0,0.0,60.26,60.26,60.26,0.0,0.0,60.5,60.5,60.5,0.0,0.0
2018-10-21,58.41,58.41,58.41,0.0,0.0,59.27,59.27,59.27,0.0,0.0,57.34,57.34,57.34,0.0,0.0,58.51,58.51,58.51,0.0,0.0
2018-10-28,61.5,61.5,61.5,0.0,0.0,61.87,61.87,61.87,0.0,0.0,61.11,61.11,61.11,0.0,0.0,61.66,61.66,61.66,0.0,0.0
2018-11-04,62.25,62.25,62.25,0.0,0.0,62.25,62.25,62.25,0.0,0.0,61.03,61.03,61.03,0.0,0.0,61.45,61.45,61.45,0.0,0.0
2018-11-11,60.22,60.22,60.22,0.0,0.0,60.95,60.95,60.95,0.0,0.0,59.99,59.99,59.99,0.0,0.0,60.88,60.88,60.88,0.0,0.0
2018-11-18,58.75,58.75,58.75,0.0,0.0,59.72,59.72,59.72,0.0,0.0,58.75,58.75,58.75,0.0,0.0,59.33,59.33,59.33,0.0,0.0
2018-11-25,60.93,60.93,60.93,0.0,0.0,61.58,61.58,61.58,0.0,0.0,60.87,60.87,60.87,0.0,0.0,61.52,61.52,61.52,0.0,0.0
2018-12-02,59.0,59.0,59.0,0.0,0.0,59.35,59.35,59.35,0.0,0.0,57.47,57.47,57.47,0.0,0.0,57.77,57.77,57.77,0.0,0.0
2018-12-09,56.84,56.84,56.84,0.0,0.0,57.43,57.43,57.43,0.0,0.0,56.14,56.14,56.14,0.0,0.0,56.28,56.28,56.28,0.0,0.0
2018-12-16,53.23,53.23,53.23,0.0,0.0,53.41,53.41,53.41,0.0,0.0,51.63,51.63,51.63,0.0,0.0,51.76,51.76,51.76,0.0,0.0
2018-12-23,53.43,53.43,53.43,0.0,0.0,54.37,54.37,54.37,0.0,0.0,53.08,53.08,53.08,0.0,0.0,53.58,53.58,53.58,0.0,0.0
2018-12-30,53.37,53.37,53.37,0.0,0.0,54.71,54.71,54.71,0.0,0.0,53.37,53.37,53.37,0.0,0.0,54.56,54.56,54.56,0.0,0.0
2019-01-06,56.72,56.72,56.72,0.0,0.0,57.14,57.14,57.14,0.0,0.0,56.59,56.59,56.59,0.0,0.0,57.07,57.07,57.07,0.0,0.0
2019-01-13,58.25,58.25,58.25,0.0,0.0,58.65,58.65,58.65,0.0,0.0,57.99,57.99,57.99,0.0,0.0,58.42,58.42,58.42,0.0,0.0
2019-01-20,58.01,58.01,58.01,0.0,0.0,58.35,58.35,58.35,0.0,0.0,57.96,57.96,57.96,0.0,0.0,58.25,58.25,58.25,0.0,0.0
2019-01-27,58.97,58.97,58.97,0.0,0.0,58.97,58.97,58.97,0.0,0.0,58.43,58.43,58.43,0.0,0.0,58.71,58.71,58.71,0.0,0.0
2019-02-03,58.67,58.67,58.67,0.0,0.0,59.05,59.05,59.05,0.0,0.0,58.59,58.59,58.59,0.0,0.0,59.04,59.04,59.04,0.0,0.0
2019-02-10,60.96,60.96,60.96,0.0,0.0,61.54,61.54,61.54,0.0,0.0,60.86,60.86,60.86,0.0,0.0,61.54,61.54,61.54,0.0,0.0
2019-02-17,61.9,61.9,61.9,0.0,0.0,62.16,62.16,62.16,0.0,0.0,61.79,61.79,61.79,0.0,0.0,62.16,62.16,62.16,0.0,0.0
2019-02-24,61.86,61.86,61.86,0.0,0.0,61.95,61.95,61.95,0.0,0.0,61.36,61.36,61.36,0.0,0.0,61.88,61.88,61.88,0.0,0.0
2019-03-03,58.85,58.85,58.85,0.0,0.0,59.23,59.23,59.23,0.0,0.0,58.75,58.75,58.75,0.0,0.0,59.16,59.16,59.16,0.0,0.0
2019-03-10,60.15,60.15,60.15,0.0,0.0,60.52,60.52,60.52,0.0,0.0,59.98,59.98,59.98,0.0,0.0,60.09,60.09,60.09,0.0,0.0
2019-03-17,60.21,60.21,60.21,0.0,0.0,60.35,60.35,60.35,0.0,0.0,58.36,58.36,58.36,0.0,0.0,58.4,58.4,58.4,0.0,0.0
2019-03-24,59.95,59.95,59.95,0.0,0.0,60.02,60.02,60.02,0.0,0.0,59.39,59.39,59.39,0.0,0.0,59.7,59.7,59.7,0.0,0.0
2019-03-31,60.76,60.76,60.76,0.0,0.0,61.19,61.19,61.19,0.0,0.0,60.74,60.74,60.74,0.0,0.0,61.16,61.16,61.16,0.0,0.0
2019-04-07,61.5,61.5,61.5,0.0,0.0,61.5,61.5,61.5,0.0,0.0,61.11,61.11,61.11,0.0,0.0,61.32,61.32,61.32,0.0,0.0
2019-04-14,60.46,60.46,60.46,0.0,0.0,60.63,60.63,60.63,0.0,0.0,60.01,60.01,60.01,0.0,0.0,60.38,60.38,60.38,0.0,0.0
2019-04-21,61.02,61.02,61.02,0.0,0.0,61.57,61.57,61.57,0.0,0.0,60.93,60.93,60.93,0.0,0.0,61.51,61.51,61.51,0.0,0.0
2019-04-28,61.87,61.87,61.87,0.0,0.0,62.69,62.69,62.69,0.0,0.0,61.8,61.8,61.8,0.0,0.0,62.65,62.65,62.65,0.0,0.0
2019-05-05,60.71,60.71,60.71,0.0,0.0,61.2,61.2,61.2,0.0,0.0,59.95,59.95,59.95,0.0,0.0,61.12,61.12,61.12,0.0,0.0
2019-05-12,59.97,59.97,59.97,0.0,0.0,60.36,60.36,60.36,0.0,0.0,59.38,59.38,59.38,0.0,0.0,59.47,59.47,59.47,0.0,0.0
2019-05-19,58.32,58.32,58.32,0.0,0.0,58.7,58.7,58.7,0.0,0.0,58.2,58.2,58.2,0.0,0.0,58.64,58.64,58.64,0.0,0.0
2019-05-26,57.14,57.14,57.14,0.0,0.0,57.4,57.4,57.4,0.0,0.0,56.81,56.81,56.81,0.0,0.0,57.14,57.14,57.14,0.0,0.0
2019-06-02,58.91,58.91,58.91,0.0,0.0,59.37,59.37,59.37,0.0,0.0,58.77,58.77,58.77,0.0,0.0,59.1,59.1,59.1,0.0,0.0
2019-06-09,59.67,59.67,59.67,0.0,0.0,59.75,59.75,59.75,0.0,0.0,59.24,59.24,59.24,0.0,0.0,59.24,59.24,59.24,0.0,0.0
2019-06-16,60.75,60.75,60.75,0.0,0.0,60.77,60.77,60.77,0.0,0.0,60.2,60.2,60.2,0.0,0.0,60.46,60.46,60.46,0.0,0.0
2019-06-23,60.33,60.33,60.33,0.0,0.0,61.13,61.13,61.13,0.0,0.0,60.33,60.33,60.33,0.0,0.0,60.91,60.91,60.91,0.0,0.0
2019-06-30,60.88,60.88,60.88,0.0,0.0,61.41,61.41,61.41,0.0,0.0,60.62,60.62,60.62,0.0,0.0,61.41,61.41,61.41,0.0,0.0
2019-07-07,60.73,60.73,60.73,0.0,0.0,61.25,61.25,61.25,0.0,0.0,60.62,60.62,60.62,0.0,0.0,61.08,61.08,61.08,0.0,0.0
2019-07-14,60.75,60.75,60.75,0.0,0.0,61.11,61.11,61.11,0.0,0.0,60.49,60.49,60.49,0.0,0.0,60.51,60.51,60.51,0.0,0.0
2019-07-21,61.14,61.14,61.14,0.0,0.0,61.82,61.82,61.82,0.0,0.0,61.14,61.14,61.14,0.0,0.0,61.73,61.73,61.73,0.0,0.0
2019-07-28,60.73,60.73,60.73,0.0,0.0,60.95,60.95,60.95,0.0,0.0,59.83,59.83,59.83,0.0,0.0,60.3,60.3,60.3,0.0,0.0
2019-08-04,60.44,60.44,60.44,0.0,0.0,60.47,60.47,60.47,0.0,0.0,59.73,59.73,59.73,0.0,0.0,59.95,59.95,59.95,0.0,0.0
2019-08-11,58.57,58.57,58.57,0.0,0.0,59.53,59.53,59.53,0.0,0.0,58.57,58.57,58.57,0.0,0.0,59.4,59.4,59.4,0.0,0.0
2019-08-18,59.45,59.45,59.45,0.0,0.0,59.84,59.84,59.84,0.0,0.0,57.85,57.85,57.85,0.0,0.0,58.02,58.02,58.02,0.0,0.0
2019-08-25,59.72,59.72,59.72,0.0,0.0,59.75,59.75,59.75,0.0,0.0,58.95,58.95,58.95,0.0,0.0,59.24,59.24,59.24,0.0,0.0
2019-09-01,60.0,60.0,60.0,0.0,0.0,60.21,60.21,60.21,0.0,0.0,59.74,59.74,59.74,0.0,0.0,59.75,59.75,59.75,0.0,0.0
2019-09-08,62.13,62.13,62.13,0.0,0.0,62.46,62.46,62.46,0.0,0.0,61.78,61.78,61.78,0.0,0.0,61.9,61.9,61.9,0.0,0.0
2019-09-15,61.4,61.4,61.4,0.0,0.0,61.59,61.59,61.59,0.0,0.0,60.76,60.76,60.76,0.0,0.0,61.15,61.15,61.15,0.0,0.0
2019-09-22,60.1,60.1,60.1,0.0,0.0,60.28,60.28,60.28,0.0,0.0,59.26,59.26,59.26,0.0,0.0,59.51,59.51,59.51,0.0,0.0
2019-09-29,58.31,58.31,58.31,0.0,0.0,58.8,58.8,58.8,0.0,0.0,58.02,58.02,58.02,0.0,0.0,58.8,58.8,58.8,0.0,0.0
2019-10-06,58.9,58.9,58.9,0.0,0.0,59.8,59.8,59.8,0.0,0.0,58.9,58.9,58.9,0.0,0.0,59.17,59.17,59.17,0.0,0.0
2019-10-13,60.3,60.3,60.3,0.0,0.0,60.58,60.58,60.58,0.0,0.0,59.81,59.81,59.81,0.0,0.0,60.2,60.2,60.2,0.0,0.0
2019-10-20,60.51,60.51,60.51,0.0,0.0,61.18,61.18,61.18,0.0,0.0,60.51,60.51,60.51,0.0,0.0,60.92,60.92,60.92,0.0,0.0
2019-10-27,61.08,61.08,61.08,0.0,0.0,61.75,61.75,61.75,0.0,0.0,61.03,61.03,61.03,0.0,0.0,61.65,61.65,61.65,0.0,0.0
2019-11-03,61.55,61.55,61.55,0.0,0.0,61.84,61.84,61.84,0.0,0.0,61.42,61.42,61.42,0.0,0.0,61.83,61.83,61.83,0.0,0.0
2019-11-10,61.59,61.59,61.59,0.0,0.0,61.69,61.69,61.69,0.0,0.0,61.32,61.32,61.32,0.0,0.0,61.69,61.69,61.69,0.0,0.0
2019-11-17,61.28,61.28,61.28,0.0,0.0,61.32,61.32,61.32,0.0,0.0,60.94,60.94,60.94,0.0,0.0,61.25,61.25,61.25,0.0,0.0
2019-11-24,63.08,63.08,63.08,0.0,0.0,63.19,63.19,63.19,0.0,0.0,62.86,62.86,62.86,0.0,0.0,62.92,62.92,62.92,0.0,0.0
2019-12-01,63.13,63.13,63.13,0.0,0.0,63.6,63.6,63.6,0.0,0.0,63.13,63.13,63.13,0.0,0.0,63.39,63.39,63.39,0.0,0.0
2019-12-08,63.71,63.71,63.71,0.0,0.0,64.03,64.03,64.03,0.0,0.0,63.15,63.15,63.15,0.0,0.0,63.37,63.37,63.37,0.0,0.0
2019-12-15,65.02,65.02,65.02,0.0,0.0,65.08,65.08,65.08,0.0,0.0,64.84,64.84,64.84,0.0,0.0,64.9,64.9,64.9,0.0,0.0
2019-12-22,64.9,64.9,64.9,0.0,0.0,64.9,64.9,64.9,0.0,0.0,64.33,64.33,64.33,0.0,0.0,64.5,64.5,64.5,0.0,0.0
2019-12-29,63.92,63.92,63.92,0.0,0.0,64.74,64.74,64.74,0.0,0.0,63.92,63.92,63.92,0.0,0.0,64.7,64.7,64.7,0.0,0.0
