Date,ISDR_stock_Open_average,ISDR_stock_Open_max,ISDR_stock_Open_min,ISDR_stock_Open_volatility,ISDR_stock_Open_change,ISDR_stock_High_average,ISDR_stock_High_max,ISDR_stock_High_min,ISDR_stock_High_volatility,ISDR_stock_High_change,ISDR_stock_Low_average,ISDR_stock_Low_max,ISDR_stock_Low_min,ISDR_stock_Low_volatility,ISDR_stock_Low_change,ISDR_stock_Close_average,ISDR_stock_Close_max,ISDR_stock_Close_min,ISDR_stock_Close_volatility,ISDR_stock_Close_change,ISDR_stock_Volume_average,ISDR_stock_Volume_max,ISDR_stock_Volume_min,ISDR_stock_Volume_volatility,ISDR_stock_Volume_change
2018-01-14,17.622500000000002,18.6,17.25,1.3500000000000014,1.3500000000000014,17.66,18.75,17.25,1.5,1.5,17.384999999999998,17.7,17.25,0.4499999999999993,0.4499999999999993,17.384999999999998,17.7,17.25,0.4499999999999993,0.4499999999999993,258,535,0,535,338
2018-01-21,17.49,17.75,17.25,0.5,0.3000000000000007,17.77,18.05,17.25,0.8000000000000007,0.5500000000000007,17.44,17.65,17.25,0.3999999999999986,0.3000000000000007,17.64,18.0,17.25,0.75,0.5500000000000007,517,2096,7,2089,-142
2018-01-28,17.72,17.95,17.5,0.4499999999999993,0.10000000000000142,17.74,17.95,17.55,0.3999999999999986,0.05000000000000071,17.65,17.75,17.5,0.25,0.25,17.69,17.75,17.55,0.1999999999999993,0.10000000000000142,372,969,2,967,112
2018-02-04,17.6,17.75,17.55,0.1999999999999993,-0.1999999999999993,17.6125,17.75,17.55,0.1999999999999993,-0.1999999999999993,17.5,17.75,17.15,0.6000000000000014,-0.6000000000000014,17.5375,17.75,17.25,0.5,-0.5,272,641,2,639,-216
2018-02-11,17.349999999999998,17.65,17.15,0.5,-0.10000000000000142,17.349999999999998,17.65,17.15,0.5,-0.10000000000000142,17.15,17.15,17.15,0.0,0.0,17.15,17.15,17.15,0.0,0.0,286,798,4,794,-742
2018-02-18,17.53333333333333,17.7,17.2,0.5,0.5,17.64,17.7,17.52,0.17999999999999972,0.17999999999999972,17.53333333333333,17.7,17.2,0.5,0.5,17.64,17.7,17.52,0.17999999999999972,0.17999999999999972,70,210,0,210,208
2018-02-25,18.049999999999997,18.45,17.65,0.8000000000000007,0.8000000000000007,18.549999999999997,18.65,18.45,0.1999999999999993,-0.1999999999999993,17.84,18.03,17.65,0.38000000000000256,0.38000000000000256,18.265,18.5,18.03,0.46999999999999886,-0.46999999999999886,145,242,49,193,-193
2018-03-04,17.11,17.7,16.5,1.1999999999999993,-1.1999999999999993,17.11,17.7,16.5,1.1999999999999993,-1.1999999999999993,16.57,17.7,16.05,1.6499999999999986,-1.6499999999999986,16.94,17.7,16.5,1.1999999999999993,-1.1999999999999993,980,3201,3,3198,911
2018-03-11,16.0,16.15,15.75,0.3999999999999986,-0.14999999999999858,16.08,16.2,15.95,0.25,0.05000000000000071,15.91,16.0,15.75,0.25,0.1999999999999993,16.009999999999998,16.2,15.85,0.34999999999999964,0.34999999999999964,878,1281,527,754,258
2018-03-18,16.02,16.95,15.55,1.3999999999999986,1.3999999999999986,16.2,17.0,15.75,1.25,1.25,15.88,16.5,15.5,1.0,1.0,16.1,16.5,15.75,0.75,0.75,957,1908,285,1623,-788
2018-03-25,16.9,17.05,16.65,0.40000000000000213,-0.05000000000000071,16.9,17.05,16.65,0.40000000000000213,-0.05000000000000071,16.736666666666668,17.05,16.16,0.8900000000000006,-0.05000000000000071,16.736666666666668,17.05,16.16,0.8900000000000006,-0.05000000000000071,125,369,1,368,368
2018-04-01,16.45,16.75,16.15,0.6000000000000014,-0.6000000000000014,16.45,16.75,16.15,0.6000000000000014,-0.6000000000000014,16.05,16.1,16.0,0.10000000000000142,-0.10000000000000142,16.05,16.1,16.0,0.10000000000000142,-0.10000000000000142,150,271,30,241,-241
2018-04-08,16.07,16.25,15.95,0.3000000000000007,0.15000000000000213,16.096,16.25,16.0,0.25,0.07000000000000028,15.89,16.1,15.55,0.5500000000000007,-0.3999999999999986,16.034,16.1,15.94,0.16000000000000192,-0.09000000000000163,973,3674,16,3658,952
2018-04-15,16.4,16.7,16.1,0.5999999999999979,0.5999999999999979,16.4,16.7,16.1,0.5999999999999979,0.5999999999999979,16.15,16.7,15.85,0.8499999999999996,-0.15000000000000036,16.15,16.7,15.85,0.8499999999999996,-0.15000000000000036,2073,6988,33,6955,-6013
2018-04-22,16.1875,16.65,16.0,0.6499999999999986,0.6499999999999986,16.1875,16.65,16.0,0.6499999999999986,0.6499999999999986,16.0125,16.05,16.0,0.05000000000000071,0.05000000000000071,16.0125,16.05,16.0,0.05000000000000071,0.05000000000000071,325,834,66,768,-134
2018-04-29,16.672,17.4,16.0,1.3999999999999986,1.1899999999999977,16.982,17.45,16.01,1.4399999999999977,1.3399999999999999,16.662,17.4,16.0,1.3999999999999986,1.139999999999997,16.972,17.4,16.01,1.389999999999997,1.3399999999999999,341,504,6,498,494
2018-05-06,17.130000000000003,17.35,17.0,0.3500000000000014,-0.25,17.130000000000003,17.35,17.0,0.3500000000000014,-0.25,17.01,17.35,16.7,0.6500000000000021,-0.6500000000000021,17.01,17.35,16.7,0.6500000000000021,-0.6500000000000021,1312,5219,204,5015,-484
2018-05-13,16.91,17.1,16.6,0.5,0.25,16.98,17.1,16.6,0.5,0.0,16.87,17.1,16.5,0.6000000000000014,0.14999999999999858,16.89,17.1,16.5,0.6000000000000014,0.14999999999999858,357,1316,17,1299,-1085
2018-05-20,17.32,17.5,17.2,0.3000000000000007,0.05000000000000071,17.326,17.5,17.23,0.2699999999999996,0.019999999999999574,17.15,17.2,17.0,0.1999999999999993,-0.05000000000000071,17.156,17.23,17.0,0.23000000000000043,-0.08000000000000185,313,1019,10,1009,-125
2018-05-27,17.2,17.3,17.1,0.1999999999999993,-0.04999999999999716,17.3625,17.5,17.25,0.25,-0.10000000000000142,17.15,17.25,17.1,0.14999999999999858,-0.04999999999999716,17.325,17.5,17.15,0.3500000000000014,-0.10000000000000142,382,838,11,827,168
2018-06-03,18.57,20.3,17.35,2.9499999999999993,2.9499999999999993,18.992,20.3,17.35,2.9499999999999993,2.9499999999999993,18.42,19.55,17.35,2.1999999999999993,2.1999999999999993,18.842,20.0,17.35,2.6499999999999986,2.1999999999999993,1307,3473,403,3070,-612
2018-06-10,19.93,20.15,19.55,0.5999999999999979,0.10000000000000142,20.064,20.15,20.0,0.14999999999999858,0.10000000000000142,19.93,20.15,19.55,0.5999999999999979,0.10000000000000142,20.064,20.15,20.0,0.14999999999999858,0.10000000000000142,204,329,47,282,66
2018-06-17,20.68,22.25,20.2,2.0500000000000007,0.0,20.72,22.25,20.2,2.0500000000000007,-0.15000000000000213,19.9,20.4,18.4,2.0,-1.8000000000000007,19.97,20.45,18.4,2.0500000000000007,-1.9500000000000028,1167,3251,32,3219,1867
2018-06-24,20.05,21.85,18.15,3.700000000000003,1.7000000000000028,20.498,21.85,19.89,1.9600000000000009,-0.35999999999999943,19.72,20.4,18.15,2.25,1.7000000000000028,20.168,20.4,19.89,0.509999999999998,-0.35999999999999943,171,504,14,490,-396
2018-07-01,20.075,20.15,20.0,0.14999999999999858,0.14999999999999858,20.095,20.2,20.0,0.1999999999999993,0.1999999999999993,20.0325,20.1,19.9,0.20000000000000284,0.17999999999999972,20.04,20.13,19.9,0.23000000000000043,0.17999999999999972,474,1095,202,893,-93
2018-07-08,20.432,20.55,20.2,0.3500000000000014,0.3000000000000007,20.462,20.55,20.25,0.3000000000000007,0.25,20.422,20.51,20.2,0.3100000000000023,0.3000000000000007,20.452,20.51,20.25,0.26000000000000156,0.25,130,455,0,455,-455
