Date,UBS ETRACS ProShares Daily 3x Long Crude_Open_average,UBS ETRACS ProShares Daily 3x Long Crude_Open_max,UBS ETRACS ProShares Daily 3x Long Crude_Open_min,UBS ETRACS ProShares Daily 3x Long Crude_Open_volatility,UBS ETRACS ProShares Daily 3x Long Crude_Open_change,UBS ETRACS ProShares Daily 3x Long Crude_High_average,UBS ETRACS ProShares Daily 3x Long Crude_High_max,UBS ETRACS ProShares Daily 3x Long Crude_High_min,UBS ETRACS ProShares Daily 3x Long Crude_High_volatility,UBS ETRACS ProShares Daily 3x Long Crude_High_change,UBS ETRACS ProShares Daily 3x Long Crude_Low_average,UBS ETRACS ProShares Daily 3x Long Crude_Low_max,UBS ETRACS ProShares Daily 3x Long Crude_Low_min,UBS ETRACS ProShares Daily 3x Long Crude_Low_volatility,UBS ETRACS ProShares Daily 3x Long Crude_Low_change,UBS ETRACS ProShares Daily 3x Long Crude_Close_average,UBS ETRACS ProShares Daily 3x Long Crude_Close_max,UBS ETRACS ProShares Daily 3x Long Crude_Close_min,UBS ETRACS ProShares Daily 3x Long Crude_Close_volatility,UBS ETRACS ProShares Daily 3x Long Crude_Close_change
2018-08-05,31.23,31.23,31.23,0.0,0.0,31.73,31.73,31.73,0.0,0.0,31.23,31.23,31.23,0.0,0.0,31.73,31.73,31.73,0.0,0.0
2018-08-12,30.13,30.13,30.13,0.0,0.0,30.13,30.13,30.13,0.0,0.0,28.85,28.85,28.85,0.0,0.0,29.25,29.25,29.25,0.0,0.0
2018-08-19,34.51,34.51,34.51,0.0,0.0,35.0,35.0,35.0,0.0,0.0,33.65,33.65,33.65,0.0,0.0,33.97,33.97,33.97,0.0,0.0
2018-08-26,36.02,36.02,36.02,0.0,0.0,36.3,36.3,36.3,0.0,0.0,35.59,35.59,35.59,0.0,0.0,35.79,35.79,35.79,0.0,0.0
2018-09-02,31.88,31.88,31.88,0.0,0.0,33.03,33.03,33.03,0.0,0.0,31.87,31.87,31.87,0.0,0.0,32.98,32.98,32.98,0.0,0.0
2018-09-09,33.75,33.75,33.75,0.0,0.0,35.65,35.65,35.65,0.0,0.0,33.43,33.43,33.43,0.0,0.0,34.44,34.44,34.44,0.0,0.0
2018-09-16,37.97,37.97,37.97,0.0,0.0,39.0,39.0,39.0,0.0,0.0,36.44,36.44,36.44,0.0,0.0,37.64,37.64,37.64,0.0,0.0
2018-09-23,39.88,39.88,39.88,0.0,0.0,41.92,41.92,41.92,0.0,0.0,39.88,39.88,39.88,0.0,0.0,41.61,41.61,41.61,0.0,0.0
2018-09-30,43.41,43.41,43.41,0.0,0.0,44.47,44.47,44.47,0.0,0.0,42.45,42.45,42.45,0.0,0.0,43.29,43.29,43.29,0.0,0.0
2018-10-07,38.66,38.66,38.66,0.0,0.0,38.66,38.66,38.66,0.0,0.0,37.26,37.26,37.26,0.0,0.0,38.31,38.31,38.31,0.0,0.0
2018-10-14,35.3,35.3,35.3,0.0,0.0,36.03,36.03,36.03,0.0,0.0,34.95,34.95,34.95,0.0,0.0,35.02,35.02,35.02,0.0,0.0
2018-10-21,31.24,31.24,31.24,0.0,0.0,32.62,32.62,32.62,0.0,0.0,30.96,30.96,30.96,0.0,0.0,32.62,32.62,32.62,0.0,0.0
2018-10-28,26.68,26.68,26.68,0.0,0.0,27.19,27.19,27.19,0.0,0.0,25.82,25.82,25.82,0.0,0.0,26.11,26.11,26.11,0.0,0.0
2018-11-04,22.33,22.33,22.33,0.0,0.0,23.15,23.15,23.15,0.0,0.0,22.0,22.0,22.0,0.0,0.0,22.64,22.64,22.64,0.0,0.0
2018-11-11,19.6,19.6,19.6,0.0,0.0,20.11,20.11,20.11,0.0,0.0,18.0,18.0,18.0,0.0,0.0,18.96,18.96,18.96,0.0,0.0
2018-11-18,13.51,13.51,13.51,0.0,0.0,13.71,13.71,13.71,0.0,0.0,12.85,12.85,12.85,0.0,0.0,13.5,13.5,13.5,0.0,0.0
2018-11-25,12.42,12.42,12.42,0.0,0.0,13.4,13.4,13.4,0.0,0.0,11.98,11.98,11.98,0.0,0.0,12.75,12.75,12.75,0.0,0.0
2018-12-02,14.98,14.98,14.98,0.0,0.0,15.36,15.36,15.36,0.0,0.0,13.92,13.92,13.92,0.0,0.0,14.01,14.01,14.01,0.0,0.0
2018-12-09,13.9,13.9,13.9,0.0,0.0,13.9,13.9,13.9,0.0,0.0,12.88,12.88,12.88,0.0,0.0,13.01,13.01,13.01,0.0,0.0
2018-12-16,8.84,8.84,8.84,0.0,0.0,9.31,9.31,9.31,0.0,0.0,8.65,8.65,8.65,0.0,0.0,8.72,8.72,8.72,0.0,0.0
2018-12-23,8.28,8.28,8.28,0.0,0.0,8.5,8.5,8.5,0.0,0.0,7.9,7.9,7.9,0.0,0.0,8.3,8.3,8.3,0.0,0.0
2018-12-30,9.97,9.97,9.97,0.0,0.0,10.55,10.55,10.55,0.0,0.0,9.71,9.71,9.71,0.0,0.0,9.95,9.95,9.95,0.0,0.0
2019-01-06,12.38,12.38,12.38,0.0,0.0,12.55,12.55,12.55,0.0,0.0,11.83,11.83,11.83,0.0,0.0,12.14,12.14,12.14,0.0,0.0
2019-01-13,12.8,12.8,12.8,0.0,0.0,13.61,13.61,13.61,0.0,0.0,12.64,12.64,12.64,0.0,0.0,13.45,13.45,13.45,0.0,0.0
2019-01-20,13.03,13.03,13.03,0.0,0.0,13.34,13.34,13.34,0.0,0.0,12.87,12.87,12.87,0.0,0.0,13.16,13.16,13.16,0.0,0.0
2019-01-27,13.58,13.58,13.58,0.0,0.0,14.59,14.59,14.59,0.0,0.0,13.57,13.57,13.57,0.0,0.0,14.41,14.41,14.41,0.0,0.0
2019-02-03,12.5,12.5,12.5,0.0,0.0,12.56,12.56,12.56,0.0,0.0,12.25,12.25,12.25,0.0,0.0,12.37,12.37,12.37,0.0,0.0
2019-02-10,14.27,14.27,14.27,0.0,0.0,14.65,14.65,14.65,0.0,0.0,14.14,14.14,14.14,0.0,0.0,14.61,14.61,14.61,0.0,0.0
2019-02-17,15.64,15.64,15.64,0.0,0.0,15.81,15.81,15.81,0.0,0.0,15.35,15.35,15.35,0.0,0.0,15.37,15.37,15.37,0.0,0.0
2019-02-24,15.47,15.47,15.47,0.0,0.0,15.51,15.51,15.51,0.0,0.0,14.0,14.0,14.0,0.0,0.0,14.15,14.15,14.15,0.0,0.0
2019-03-03,13.54,13.54,13.54,0.0,0.0,14.39,14.39,14.39,0.0,0.0,13.12,13.12,13.12,0.0,0.0,14.33,14.33,14.33,0.0,0.0
2019-03-10,15.7,15.7,15.7,0.0,0.0,16.2,16.2,16.2,0.0,0.0,15.63,15.63,15.63,0.0,0.0,16.1,16.1,16.1,0.0,0.0
2019-03-17,16.53,16.53,16.53,0.0,0.0,16.53,16.53,16.53,0.0,0.0,15.71,15.71,15.71,0.0,0.0,16.23,16.23,16.23,0.0,0.0
2019-03-24,17.46,17.46,17.46,0.0,0.0,17.47,17.47,17.47,0.0,0.0,17.0,17.0,17.0,0.0,0.0,17.26,17.26,17.26,0.0,0.0
2019-03-31,19.26,19.26,19.26,0.0,0.0,20.02,20.02,20.02,0.0,0.0,19.21,19.21,19.21,0.0,0.0,20.0,20.0,20.0,0.0,0.0
2019-04-07,20.98,20.98,20.98,0.0,0.0,21.07,21.07,21.07,0.0,0.0,20.58,20.58,20.58,0.0,0.0,20.69,20.69,20.69,0.0,0.0
2019-04-14,20.6,20.6,20.6,0.0,0.0,20.82,20.82,20.82,0.0,0.0,20.32,20.32,20.32,0.0,0.0,20.73,20.73,20.73,0.0,0.0
2019-04-21,20.95,20.95,20.95,0.0,0.0,20.95,20.95,20.95,0.0,0.0,19.09,19.09,19.09,0.0,0.0,19.58,19.58,19.58,0.0,0.0
2019-04-28,18.62,18.62,18.62,0.0,0.0,19.17,19.17,19.17,0.0,0.0,18.56,18.56,18.56,0.0,0.0,18.61,18.61,18.61,0.0,0.0
2019-05-05,18.51,18.51,18.51,0.0,0.0,18.81,18.81,18.81,0.0,0.0,18.29,18.29,18.29,0.0,0.0,18.42,18.42,18.42,0.0,0.0
2019-05-12,19.81,19.81,19.81,0.0,0.0,20.18,20.18,20.18,0.0,0.0,19.25,19.25,19.25,0.0,0.0,19.39,19.39,19.39,0.0,0.0
2019-05-19,15.61,15.61,15.61,0.0,0.0,15.67,15.67,15.67,0.0,0.0,14.66,14.66,14.66,0.0,0.0,15.67,15.67,15.67,0.0,0.0
2019-05-26,12.76,12.76,12.76,0.0,0.0,12.99,12.99,12.99,0.0,0.0,11.36,11.36,11.36,0.0,0.0,11.48,11.48,11.48,0.0,0.0
2019-06-02,11.11,11.11,11.11,0.0,0.0,12.06,12.06,12.06,0.0,0.0,11.04,11.04,11.04,0.0,0.0,11.87,11.87,11.87,0.0,0.0
2019-06-09,10.83,10.83,10.83,0.0,0.0,11.16,11.16,11.16,0.0,0.0,10.71,10.71,10.71,0.0,0.0,10.88,10.88,10.88,0.0,0.0
2019-06-16,13.47,13.47,13.47,0.0,0.0,13.87,13.87,13.87,0.0,0.0,13.47,13.47,13.47,0.0,0.0,13.87,13.87,13.87,0.0,0.0
2019-06-23,15.25,15.25,15.25,0.0,0.0,15.25,15.25,15.25,0.0,0.0,13.91,13.91,13.91,0.0,0.0,14.03,14.03,14.03,0.0,0.0
2019-06-30,13.35,13.35,13.35,0.0,0.0,13.74,13.74,13.74,0.0,0.0,13.28,13.28,13.28,0.0,0.0,13.66,13.66,13.66,0.0,0.0
2019-07-07,15.55,15.55,15.55,0.0,0.0,15.85,15.85,15.85,0.0,0.0,15.35,15.35,15.35,0.0,0.0,15.59,15.59,15.59,0.0,0.0
2019-07-14,12.27,12.27,12.27,0.0,0.0,12.62,12.62,12.62,0.0,0.0,11.87,11.87,11.87,0.0,0.0,12.6,12.6,12.6,0.0,0.0
2019-07-21,12.46,12.46,12.46,0.0,0.0,12.6,12.6,12.6,0.0,0.0,12.26,12.26,12.26,0.0,0.0,12.48,12.48,12.48,0.0,0.0
2019-07-28,11.95,11.95,11.95,0.0,0.0,11.95,11.95,11.95,0.0,0.0,11.53,11.53,11.53,0.0,0.0,11.58,11.58,11.58,0.0,0.0
2019-08-04,10.71,10.71,10.71,0.0,0.0,11.1,11.1,11.1,0.0,0.0,10.63,10.63,10.63,0.0,0.0,10.79,10.79,10.79,0.0,0.0
2019-08-11,11.0,11.0,11.0,0.0,0.0,11.01,11.01,11.01,0.0,0.0,10.67,10.67,10.67,0.0,0.0,10.97,10.97,10.97,0.0,0.0
2019-08-18,10.53,10.53,10.53,0.0,0.0,11.0,11.0,11.0,0.0,0.0,10.23,10.23,10.23,0.0,0.0,10.47,10.47,10.47,0.0,0.0
2019-08-25,11.91,11.91,11.91,0.0,0.0,12.0,12.0,12.0,0.0,0.0,10.76,10.76,10.76,0.0,0.0,11.13,11.13,11.13,0.0,0.0
2019-09-01,11.15,11.15,11.15,0.0,0.0,12.15,12.15,12.15,0.0,0.0,11.06,11.06,11.06,0.0,0.0,12.02,12.02,12.02,0.0,0.0
2019-09-08,11.2,11.2,11.2,0.0,0.0,11.2,11.2,11.2,0.0,0.0,10.86,10.86,10.86,0.0,0.0,11.0,11.0,11.0,0.0,0.0
2019-09-15,12.63,12.63,12.63,0.0,0.0,12.91,12.91,12.91,0.0,0.0,12.29,12.29,12.29,0.0,0.0,12.58,12.58,12.58,0.0,0.0
2019-09-22,10.74,10.74,10.74,0.0,0.0,11.46,11.46,11.46,0.0,0.0,10.69,10.69,10.69,0.0,0.0,10.95,10.95,10.95,0.0,0.0
2019-09-29,9.25,9.25,9.25,0.0,0.0,9.45,9.45,9.45,0.0,0.0,8.89,8.89,8.89,0.0,0.0,9.25,9.25,9.25,0.0,0.0
2019-10-06,9.8,9.8,9.8,0.0,0.0,10.35,10.35,10.35,0.0,0.0,9.64,9.64,9.64,0.0,0.0,10.23,10.23,10.23,0.0,0.0
2019-10-13,10.01,10.01,10.01,0.0,0.0,10.12,10.12,10.12,0.0,0.0,9.54,9.54,9.54,0.0,0.0,9.74,9.74,9.74,0.0,0.0
2019-10-20,11.01,11.01,11.01,0.0,0.0,11.39,11.39,11.39,0.0,0.0,10.74,10.74,10.74,0.0,0.0,11.39,11.39,11.39,0.0,0.0
2019-10-27,10.31,10.31,10.31,0.0,0.0,11.06,11.06,11.06,0.0,0.0,10.29,10.29,10.29,0.0,0.0,10.94,10.94,10.94,0.0,0.0
2019-11-03,10.94,10.94,10.94,0.0,0.0,11.71,11.71,11.71,0.0,0.0,10.76,10.76,10.76,0.0,0.0,11.69,11.69,11.69,0.0,0.0
2019-11-10,11.37,11.37,11.37,0.0,0.0,12.05,12.05,12.05,0.0,0.0,11.37,11.37,11.37,0.0,0.0,11.99,11.99,11.99,0.0,0.0
2019-11-17,12.22,12.22,12.22,0.0,0.0,12.24,12.24,12.24,0.0,0.0,11.67,11.67,11.67,0.0,0.0,11.91,11.91,11.91,0.0,0.0
2019-11-24,11.41,11.41,11.41,0.0,0.0,11.41,11.41,11.41,0.0,0.0,10.28,10.28,10.28,0.0,0.0,10.48,10.48,10.48,0.0,0.0
2019-12-01,12.18,12.18,12.18,0.0,0.0,12.9,12.9,12.9,0.0,0.0,12.14,12.14,12.14,0.0,0.0,12.41,12.41,12.41,0.0,0.0
2019-12-08,12.66,12.66,12.66,0.0,0.0,13.2,13.2,13.2,0.0,0.0,12.62,12.62,12.62,0.0,0.0,12.88,12.88,12.88,0.0,0.0
2019-12-15,13.62,13.62,13.62,0.0,0.0,13.62,13.62,13.62,0.0,0.0,13.28,13.28,13.28,0.0,0.0,13.37,13.37,13.37,0.0,0.0
2019-12-22,14.12,14.12,14.12,0.0,0.0,14.39,14.39,14.39,0.0,0.0,14.09,14.09,14.09,0.0,0.0,14.25,14.25,14.25,0.0,0.0
2019-12-29,15.36,15.36,15.36,0.0,0.0,15.5,15.5,15.5,0.0,0.0,14.38,14.38,14.38,0.0,0.0,15.1,15.1,15.1,0.0,0.0
