Date,EGHT_Open_average,EGHT_Open_max,EGHT_Open_min,EGHT_Open_volatility,EGHT_Open_change,EGHT_High_average,EGHT_High_max,EGHT_High_min,EGHT_High_volatility,EGHT_High_change,EGHT_Low_average,EGHT_Low_max,EGHT_Low_min,EGHT_Low_volatility,EGHT_Low_change,EGHT_Close_average,EGHT_Close_max,EGHT_Close_min,EGHT_Close_volatility,EGHT_Close_change,EGHT_Volume_average,EGHT_Volume_max,EGHT_Volume_min,EGHT_Volume_volatility,EGHT_Volume_change
2018-01-14,16.08,16.65,15.45,1.1999999999999993,1.1999999999999993,16.504,17.4,15.55,1.8499999999999979,1.8499999999999979,15.73,16.4,15.05,1.3499999999999979,1.3499999999999979,16.29,17.35,15.3,2.0500000000000007,2.0500000000000007,1371886,2697125,752581,1944544,1833890
2018-01-21,16.92,17.6,15.85,1.7500000000000018,0.20000000000000284,17.34,18.5,16.2,2.3000000000000007,0.75,16.41,17.55,15.45,2.1000000000000014,1.1500000000000021,16.759999999999998,17.9,15.65,2.2499999999999982,1.5,2080750,4171758,915507,3256251,719264
2018-01-28,17.64,18.1,17.3,0.8000000000000007,-0.3999999999999986,17.84,18.2,17.55,0.6499999999999986,-0.6499999999999986,17.25,17.6,16.7,0.9000000000000021,-0.6000000000000014,17.48,17.9,16.75,1.1499999999999986,-1.1499999999999986,1108303,1615928,776357,839571,-675376
2018-02-04,16.85,17.2,16.35,0.8499999999999979,0.5999999999999979,17.15,17.32,16.93,0.39000000000000057,-0.21999999999999886,16.36,16.85,15.75,1.1000000000000014,0.3500000000000014,16.82,17.1,16.35,0.75,-0.3000000000000007,864691,1080041,613330,466711,-466711
2018-02-11,17.7625,18.35,16.85,1.5,1.5,18.3375,18.75,18.05,0.6999999999999993,0.6499999999999986,17.57,18.25,16.85,1.3999999999999986,1.3999999999999986,18.1625,18.5,17.75,0.75,0.75,1156560,2025526,748649,1276877,-1263407
2018-02-18,18.61,18.95,18.3,0.6499999999999986,0.3000000000000007,18.906,19.13,18.65,0.4800000000000004,-0.2799999999999976,18.314,18.5,18.02,0.4800000000000004,0.1999999999999993,18.63,18.95,18.45,0.5,-0.34999999999999787,854686,1798687,418539,1380148,-1380148
2018-02-25,18.48,19.0,18.1,0.8999999999999986,0.4499999999999993,18.96,19.75,18.5,1.25,1.0500000000000007,18.26,18.85,17.85,1.0,0.5,18.74,19.65,18.25,1.3999999999999986,1.25,783218,1028306,504622,523684,344311
2018-03-04,19.83,20.0,19.55,0.4499999999999993,0.3500000000000014,20.0,20.05,19.95,0.10000000000000142,0.0,19.432000000000002,19.6,19.3,0.3000000000000007,0.05000000000000071,19.82,20.0,19.6,0.3999999999999986,0.1999999999999993,672719,1136710,320530,816180,-749565
2018-03-11,19.55,19.9,19.4,0.5,-0.34999999999999787,19.676,19.9,19.45,0.4499999999999993,-0.21999999999999886,19.18,19.2,19.15,0.05000000000000071,-0.05000000000000071,19.48,19.65,19.35,0.29999999999999716,0.25,676365,1316662,430605,886057,-252255
2018-03-18,19.669999999999998,20.0,19.45,0.5500000000000007,-0.10000000000000142,19.936,20.25,19.55,0.6999999999999993,-0.2699999999999996,19.3,19.65,19.0,0.6499999999999986,-0.25,19.64,20.25,19.1,1.1499999999999986,-0.3000000000000007,564824,690770,377953,312817,-142319
2018-03-25,18.875,19.7,18.4,1.3000000000000007,-1.0999999999999979,19.0875,19.8,18.7,1.1000000000000014,-1.1000000000000014,18.2125,18.7,17.85,0.8499999999999979,-0.8499999999999979,18.4625,18.8,18.15,0.6500000000000021,-0.5500000000000007,618347,746830,467405,279425,-31145
2018-04-01,18.59,19.05,18.25,0.8000000000000007,0.4499999999999993,18.88,19.05,18.62,0.4299999999999997,0.2799999999999976,18.32,18.55,18.1,0.4499999999999993,0.25,18.650000000000002,18.85,18.45,0.40000000000000213,-0.15000000000000213,421487,547054,321885,225169,-129223
2018-04-08,18.9,19.3,18.7,0.6000000000000014,0.25,19.154,19.3,19.0,0.3000000000000007,-0.05000000000000071,18.6,18.7,18.45,0.25,0.15000000000000213,18.95,19.25,18.85,0.3999999999999986,-0.04999999999999716,394593,553293,301449,251844,133081
2018-04-15,19.669999999999998,20.15,19.0,1.1499999999999986,0.6999999999999993,19.936,20.55,19.4,1.1500000000000021,0.38000000000000256,19.36,19.85,18.95,0.9000000000000021,0.40000000000000213,19.64,20.2,19.35,0.8499999999999979,0.1999999999999993,593561,970703,385324,585379,-181213
2018-04-22,19.9,20.35,19.6,0.75,0.3999999999999986,20.08,20.4,19.75,0.6499999999999986,0.4499999999999993,19.61,20.05,19.15,0.9000000000000021,0.6000000000000014,19.89,20.25,19.45,0.8000000000000007,0.5500000000000007,411634,510498,356171,154327,100320
2018-04-29,20.87,21.35,20.05,1.3000000000000007,1.3000000000000007,21.292,21.8,20.68,1.120000000000001,1.120000000000001,20.682000000000002,21.35,20.05,1.3000000000000007,1.3000000000000007,21.099999999999998,21.75,20.65,1.1000000000000014,1.1000000000000014,734652,1444367,531061,913306,38184
2018-05-06,22.12,22.6,21.65,0.9500000000000028,0.8500000000000014,22.47,23.05,22.05,1.0,0.4499999999999993,21.74,22.2,21.5,0.6999999999999993,0.0,22.07,22.55,21.6,0.9499999999999993,-0.29999999999999716,1008344,1337077,695862,641215,428547
2018-05-13,22.03,22.45,21.6,0.8499999999999979,0.6499999999999986,22.366,22.73,21.75,0.9800000000000004,0.8500000000000014,21.72,22.15,21.2,0.9499999999999993,0.9499999999999993,22.1,22.55,21.55,1.0,1.0,891650,1316505,589135,727370,-422038
2018-05-20,21.1375,22.6,18.45,4.150000000000002,-4.150000000000002,21.4625,22.65,18.85,3.799999999999997,-3.799999999999997,20.5625,22.2,17.15,5.050000000000001,-5.050000000000001,21.125,22.25,18.55,3.6999999999999993,-3.6999999999999993,2330973,5524594,749687,4774907,4774907
2018-05-27,18.540000000000003,19.1,18.1,1.0,0.5500000000000007,18.96,19.45,18.55,0.8999999999999986,0.75,18.3,18.65,17.9,0.75,0.75,18.669999999999998,19.2,18.05,1.1499999999999986,1.1499999999999986,1384635,1706503,1013067,693436,-693436
2018-06-03,18.66,19.15,18.05,1.0999999999999979,-0.6999999999999993,18.884,19.32,18.55,0.7699999999999996,-0.5700000000000003,18.266,18.9,17.35,1.5499999999999972,-0.5199999999999996,18.580000000000002,19.0,18.1,0.8999999999999986,-0.3000000000000007,892957,1636720,615113,1021607,-10874
2018-06-10,19.35,19.85,18.65,1.2000000000000028,1.2000000000000028,19.842,20.4,19.05,1.3499999999999979,1.3499999999999979,19.244,19.6,18.6,1.0,1.0,19.68,20.1,19.05,1.0500000000000007,1.0500000000000007,1388532,1769705,529241,1240464,1040671
