Date,NKE_Open_average,NKE_Open_max,NKE_Open_min,NKE_Open_volatility,NKE_Open_change,NKE_High_average,NKE_High_max,NKE_High_min,NKE_High_volatility,NKE_High_change,NKE_Low_average,NKE_Low_max,NKE_Low_min,NKE_Low_volatility,NKE_Low_change,NKE_Close_average,NKE_Close_max,NKE_Close_min,NKE_Close_volatility,NKE_Close_change,NKE_Volume_average,NKE_Volume_max,NKE_Volume_min,NKE_Volume_volatility,NKE_Volume_change
2018-01-14,64.862,66.55,63.67,2.8799999999999955,1.769999999999996,65.53,67.24,64.01,3.2299999999999898,1.4699999999999989,64.174,65.76,63.08,2.680000000000007,2.3900000000000077,64.988,67.21,63.42,3.789999999999992,2.969999999999999,8716865,12896073,5656889,7239184,-625174
2018-01-21,67.604,68.2,66.53,1.6700000000000017,1.289999999999992,68.186,68.64,67.33,1.3100000000000023,0.8100000000000023,67.26,67.92,66.44,1.480000000000004,0.980000000000004,67.694,68.04,67.14,0.9000000000000057,0.4399999999999977,6179828,7421781,5067258,2354523,-1344696
2018-01-28,67.304,67.67,66.63,1.0400000000000063,-0.8700000000000045,68.022,68.83,67.21,1.6200000000000045,-1.1000000000000085,66.544,67.47,64.39,3.0799999999999983,-2.769999999999996,66.962,68.22,64.39,3.8299999999999983,-2.9399999999999977,9015033,12549483,5790528,6758955,6199009
2018-02-04,64.572,65.94,62.48,3.460000000000001,3.460000000000001,66.166,66.84,65.42,1.4200000000000017,1.3900000000000006,63.634,65.68,62.09,3.5900000000000034,3.5900000000000034,64.962,65.98,62.49,3.490000000000002,0.7600000000000051,11969941,14121779,8845725,5276054,-3564470
2018-02-11,66.965,68.39,65.72,2.6700000000000017,2.0500000000000114,68.005,69.0,66.23,2.769999999999996,2.769999999999996,66.4925,67.74,65.43,2.309999999999988,2.309999999999988,67.605,68.3,65.87,2.4299999999999926,2.4299999999999926,8108327,9538388,6842134,2696254,-2696254
2018-02-18,67.666,68.39,67.25,1.1400000000000006,0.75,68.288,69.81,67.48,2.3299999999999983,1.8400000000000034,67.202,68.34,66.74,1.6000000000000085,1.2900000000000063,67.896,69.65,67.05,2.6000000000000085,2.160000000000011,5482164,6515829,4428501,2087328,1640370
2018-02-25,67.146,70.0,64.91,5.090000000000003,-4.519999999999996,67.56,70.25,65.49,4.760000000000005,-4.760000000000005,65.852,68.03,64.21,3.8200000000000074,-3.6899999999999977,66.464,68.03,65.05,2.980000000000004,-2.980000000000004,7495560,8838383,6091771,2746612,1995327
2018-03-04,65.288,66.65,64.51,2.1400000000000006,1.440000000000012,65.904,67.61,64.79,2.819999999999993,2.25,64.93599999999999,66.32,63.89,2.4299999999999926,1.6899999999999977,65.52799999999999,66.82,64.17,2.6499999999999915,1.5799999999999983,6388368,7522727,5573005,1949722,972582
2018-03-11,66.49,67.3,65.7,1.5999999999999943,-1.5999999999999943,66.846,67.69,66.34,1.3499999999999943,-1.3499999999999943,65.806,66.13,65.19,0.9399999999999977,-0.9399999999999977,66.076,66.39,65.71,0.6800000000000068,-0.46000000000000796,7401700,12860940,5167304,7693636,2088323
2018-03-18,66.01,66.73,65.08,1.6500000000000057,-0.8599999999999994,66.702,67.22,66.06,1.1599999999999966,-0.8100000000000023,65.184,66.31,64.23,2.0799999999999983,-0.9400000000000119,65.62,66.8,64.42,2.3799999999999955,-0.8999999999999915,10632903,17343848,5805245,11538603,3889799
2018-03-25,66.0375,66.59,65.7,0.8900000000000006,0.0799999999999983,66.8475,67.64,66.05,1.5900000000000034,-1.5900000000000034,64.88,65.61,63.21,2.3999999999999986,-2.220000000000006,65.5425,66.44,64.12,2.319999999999993,-2.049999999999997,9948282,12383944,7208406,5175538,2931469
2018-04-01,67.168,68.51,64.47,4.040000000000006,3.9200000000000017,68.574,69.78,66.73,3.049999999999997,1.8199999999999932,66.552,68.39,64.36,4.030000000000001,2.7900000000000063,67.888,69.59,66.7,2.8900000000000006,0.480000000000004,8871858,10275849,6504476,3771373,-2261884
2018-04-08,67.478,68.12,66.58,1.5400000000000063,0.0,67.878,68.33,67.2,1.1299999999999955,0.10000000000000853,66.824,67.07,66.49,0.5799999999999983,0.5700000000000074,67.182,67.77,66.83,0.9399999999999977,0.060000000000002274,6299512,10382253,4300162,6082091,-3897864
2018-04-15,66.536,67.53,65.75,1.7800000000000011,-1.3700000000000045,66.97,67.74,66.11,1.6299999999999955,-0.6400000000000006,65.966,67.28,64.99,2.2900000000000063,-1.3299999999999983,66.482,67.51,65.73,1.7800000000000011,-0.6300000000000097,7601056,10402847,5605704,4797143,732677
2018-04-22,67.796,69.58,66.78,2.799999999999997,2.269999999999996,68.522,70.0,67.0,3.0,2.299999999999997,67.29,68.45,66.25,2.200000000000003,1.6700000000000017,67.928,69.56,66.67,2.8900000000000006,1.4200000000000017,6603832,8176123,5188861,2987262,-1692015
2018-04-29,67.744,68.06,66.84,1.2199999999999989,0.0799999999999983,68.474,69.42,67.85,1.5700000000000074,1.210000000000008,67.202,68.06,66.64,1.4200000000000017,1.0300000000000011,68.14,69.34,66.9,2.4399999999999977,1.240000000000009,5407997,6155894,4957762,1198132,83574
2018-05-06,68.478,69.2,68.03,1.1700000000000017,-0.6000000000000085,68.678,69.23,68.27,0.960000000000008,-0.3400000000000034,67.71,68.2,67.0,1.2000000000000028,-0.09000000000000341,68.32000000000001,68.84,67.92,0.9200000000000017,0.38000000000000966,5411028,7956262,3453756,4502506,-3081151
2018-05-13,70.324,71.48,68.31,3.1700000000000017,3.1700000000000017,71.184,71.7,69.52,2.180000000000007,2.180000000000007,69.97,70.82,68.23,2.589999999999989,2.4799999999999898,70.896,71.38,69.5,1.8799999999999955,1.8799999999999955,6394309,9692996,5044970,4648026,435728
2018-05-20,71.735,73.1,70.95,2.1499999999999915,1.6400000000000006,72.47,73.49,71.92,1.5699999999999932,1.2999999999999972,71.2575,71.63,70.83,0.7999999999999972,0.37999999999999545,71.77000000000001,72.25,71.31,0.9399999999999977,0.9399999999999977,5996274,6806372,5613752,1192620,214468
2018-05-27,72.02,73.0,71.46,1.5400000000000063,1.480000000000004,72.58800000000001,73.87,71.61,2.260000000000005,2.260000000000005,71.50200000000001,72.79,70.43,2.3599999999999994,2.3599999999999994,72.308,73.83,70.92,2.9099999999999966,2.9099999999999966,5636344,7856161,4085865,3770296,-1275993
2018-06-03,74.556,75.06,73.61,1.4500000000000028,1.4500000000000028,75.07,75.91,74.22,1.6899999999999977,0.9899999999999949,74.164,74.65,73.14,1.5100000000000051,1.4000000000000057,74.61,74.9,74.05,0.8500000000000085,0.5400000000000063,5504128,6846263,4902812,1943451,-25846
2018-06-10,74.65599999999999,75.28,74.27,1.0100000000000051,0.8599999999999994,75.254,75.85,74.61,1.2399999999999949,1.1500000000000057,74.362,74.91,73.99,0.9200000000000017,0.8499999999999943,74.91,75.84,74.11,1.730000000000004,1.3199999999999932,5836387,10977292,4356496,6620796,159448
2018-06-17,73.858,74.5,73.32,1.1800000000000068,-1.1800000000000068,74.478,74.92,73.36,1.5600000000000023,-1.5600000000000023,73.282,73.97,72.03,1.9399999999999977,-1.6200000000000045,73.74,74.72,72.35,2.3700000000000045,-1.9100000000000108,7237824,9600031,4424934,5175097,1501952
2018-06-24,74.804,78.76,71.45,7.310000000000002,6.079999999999998,75.768,81.0,72.12,8.879999999999995,6.189999999999998,74.04599999999999,78.36,71.15,7.209999999999994,4.670000000000002,74.728,79.68,71.35,8.330000000000013,5.789999999999992,13421333,31423522,7072565,24350957,4794766
2018-07-01,76.8375,77.41,76.48,0.9299999999999926,-0.5699999999999932,77.4425,77.89,77.08,0.8100000000000023,-0.5100000000000051,76.1625,76.34,76.07,0.27000000000001023,0.2400000000000091,76.64750000000001,77.28,76.28,1.0,1.0,5784436,6534450,4871412,1663038,-923441
2018-07-08,77.414,77.94,77.13,0.8100000000000023,-0.0799999999999983,77.922,78.18,77.61,0.5700000000000074,0.0,77.132,77.3,76.83,0.46999999999999886,0.14000000000000057,77.486,77.75,77.36,0.39000000000000057,0.18000000000000682,4507185,6281841,2963133,3318708,-1526692
2018-07-15,76.778,77.51,75.93,1.5799999999999983,-0.8000000000000114,77.366,78.02,76.95,1.0699999999999932,-1.0699999999999932,76.362,77.4,75.8,1.6000000000000085,-1.2700000000000102,76.912,77.47,76.59,0.8799999999999955,-0.8799999999999955,4956494,6101602,4198227,1903375,-157196
2018-07-22,76.828,78.17,75.24,2.930000000000007,0.030000000000001137,77.616,78.44,76.96,1.480000000000004,-0.13000000000000966,75.908,76.82,75.06,1.759999999999991,-0.009999999999990905,76.738,78.15,75.53,2.6200000000000045,0.4299999999999926,6356459,7275433,5614256,1661177,1221426
2018-07-29,77.636,78.74,76.44,2.299999999999997,2.299999999999997,78.656,79.58,77.59,1.9899999999999949,1.9899999999999949,77.386,78.44,76.16,2.280000000000001,2.2700000000000102,78.27,79.51,76.91,2.6000000000000085,2.6000000000000085,5700101,8265586,3762061,4503525,-3984979
2018-08-05,80.414,80.82,79.73,1.0899999999999892,1.0899999999999892,81.202,81.88,80.63,1.25,0.5100000000000051,80.004,80.41,79.27,1.1400000000000006,0.7400000000000091,80.634,81.26,80.15,1.1099999999999994,-0.37999999999999545,4888474,5418866,4101202,1317664,-1317664
2018-08-12,80.272,81.52,79.57,1.9500000000000028,1.1899999999999977,80.834,82.42,79.86,2.5600000000000023,1.5799999999999983,79.846,80.95,79.12,1.8299999999999983,1.269999999999996,80.338,82.18,79.57,2.6100000000000136,2.0400000000000063,6991851,9345180,5057181,4287999,3265433
2018-08-19,82.66,83.1,82.31,0.789999999999992,0.730000000000004,83.332,83.68,82.88,0.8000000000000114,0.37000000000000455,82.194,82.34,82.02,0.3200000000000074,0.21000000000000796,82.72,82.95,82.45,0.5,-0.29999999999999716,4453590,6337324,3453010,2884314,-2324898
2018-08-26,82.37,83.23,81.25,1.980000000000004,-1.980000000000004,82.935,83.63,82.25,1.3799999999999955,-1.3799999999999955,81.74000000000001,82.48,81.01,1.4699999999999989,-1.230000000000004,82.2425,82.79,81.4,1.3900000000000006,-0.37999999999999545,5450181,7122291,3788911,3333380,1388180
