Date,UHS_Open_average,UHS_Open_max,UHS_Open_min,UHS_Open_volatility,UHS_Open_change,UHS_High_average,UHS_High_max,UHS_High_min,UHS_High_volatility,UHS_High_change,UHS_Low_average,UHS_Low_max,UHS_Low_min,UHS_Low_volatility,UHS_Low_change,UHS_Close_average,UHS_Close_max,UHS_Close_min,UHS_Close_volatility,UHS_Close_change,UHS_Volume_average,UHS_Volume_max,UHS_Volume_min,UHS_Volume_volatility,UHS_Volume_change
2018-01-14,117.28,118.21,116.66,1.5499999999999972,1.5499999999999972,117.958,120.2,116.97,3.230000000000004,1.2099999999999937,115.946,116.9,115.25,1.6500000000000057,0.980000000000004,117.138,118.09,116.05,2.0400000000000063,1.3900000000000006,923267,1839851,620400,1219451,89768
2018-01-21,119.018,121.31,117.91,3.4000000000000057,3.4000000000000057,119.746,121.89,118.1,3.7900000000000063,3.769999999999996,117.782,120.12,115.82,4.300000000000011,4.300000000000011,119.17399999999999,121.23,117.25,3.980000000000004,3.019999999999996,615588,991013,359808,631205,222596
2018-01-28,120.594,122.7,119.15,3.549999999999997,-0.5599999999999881,122.492,125.81,119.94,5.8700000000000045,-5.8700000000000045,117.362,119.24,113.54,5.699999999999989,-4.179999999999993,119.632,122.53,113.54,8.989999999999995,-8.989999999999995,861655,1124853,594092,530761,140301
2018-02-04,115.404,116.98,112.08,4.900000000000006,3.530000000000001,117.714,119.38,116.27,3.1099999999999994,-0.7099999999999937,113.5,115.75,111.44,4.310000000000002,2.4399999999999977,115.94800000000001,117.12,114.87,2.25,-1.25,710049,1035230,430050,605180,-605180
2018-02-11,116.36,117.97,114.64,3.3299999999999983,3.3299999999999983,117.9225,119.09,116.46,2.6300000000000097,2.6300000000000097,115.3775,117.44,114.0,3.4399999999999977,3.4399999999999977,117.3625,118.5,116.2,2.299999999999997,1.7000000000000028,560755,739855,387223,352632,176682
2018-02-18,116.802,117.65,115.45,2.200000000000003,-1.25,117.92,118.42,117.31,1.1099999999999994,-0.75,115.49,116.58,114.47,2.1099999999999994,-2.1099999999999994,116.498,117.18,115.47,1.710000000000008,-0.46000000000000796,682118,1066205,411997,654208,20669
2018-02-25,118.028,123.94,115.51,8.429999999999993,6.789999999999992,121.494,125.42,118.54,6.8799999999999955,4.230000000000004,116.34,121.74,113.66,8.079999999999998,5.469999999999999,119.102,123.85,114.2,9.649999999999991,6.25,1366321,2302265,613056,1689209,675649
2018-03-04,125.86200000000001,127.65,123.93,3.719999999999999,2.3800000000000097,127.292,128.15,125.93,2.219999999999999,2.219999999999999,125.054,126.15,123.64,2.510000000000005,2.0600000000000023,126.272,127.27,124.95,2.319999999999993,1.3299999999999983,798133,976781,674795,301986,-127556
2018-03-11,124.394,126.8,123.62,3.1799999999999926,-3.1799999999999926,125.176,126.8,123.87,2.9299999999999926,-2.9299999999999926,122.74,123.73,121.62,2.1099999999999994,-2.1099999999999994,123.512,123.89,123.07,0.8200000000000074,-0.8200000000000074,787107,928280,609864,318416,-200780
2018-03-18,123.258,123.71,122.12,1.5899999999999892,-1.4499999999999886,124.378,126.2,122.2,4.0,-1.539999999999992,121.438,122.98,118.25,4.730000000000004,-3.8299999999999983,122.31,124.22,120.23,3.989999999999995,-2.6700000000000017,730110,858197,578020,280177,155951
