Date,iShares Russell 1000 Growth_Open_average,iShares Russell 1000 Growth_Open_max,iShares Russell 1000 Growth_Open_min,iShares Russell 1000 Growth_Open_volatility,iShares Russell 1000 Growth_Open_change,iShares Russell 1000 Growth_High_average,iShares Russell 1000 Growth_High_max,iShares Russell 1000 Growth_High_min,iShares Russell 1000 Growth_High_volatility,iShares Russell 1000 Growth_High_change,iShares Russell 1000 Growth_Low_average,iShares Russell 1000 Growth_Low_max,iShares Russell 1000 Growth_Low_min,iShares Russell 1000 Growth_Low_volatility,iShares Russell 1000 Growth_Low_change,iShares Russell 1000 Growth_Close_average,iShares Russell 1000 Growth_Close_max,iShares Russell 1000 Growth_Close_min,iShares Russell 1000 Growth_Close_volatility,iShares Russell 1000 Growth_Close_change
2018-03-25,135.31,135.31,135.31,0.0,0.0,135.9,135.9,135.9,0.0,0.0,131.51,131.51,131.51,0.0,0.0,132.8,132.8,132.8,0.0,0.0
2018-04-01,134.86,134.86,134.86,0.0,0.0,136.45,136.45,136.45,0.0,0.0,134.17,134.17,134.17,0.0,0.0,134.34,134.34,134.34,0.0,0.0
2018-04-08,137.79,137.79,137.79,0.0,0.0,138.38,138.38,138.38,0.0,0.0,137.31,137.31,137.31,0.0,0.0,137.94,137.94,137.94,0.0,0.0
2018-04-15,138.08,138.08,138.08,0.0,0.0,138.51,138.51,138.51,0.0,0.0,136.84,136.84,136.84,0.0,0.0,137.53,137.53,137.53,0.0,0.0
2018-04-22,137.68,137.68,137.68,0.0,0.0,138.29,138.29,138.29,0.0,0.0,136.45,136.45,136.45,0.0,0.0,136.45,136.45,136.45,0.0,0.0
2018-04-29,139.25,139.25,139.25,0.0,0.0,139.87,139.87,139.87,0.0,0.0,138.92,138.92,138.92,0.0,0.0,139.41,139.41,139.41,0.0,0.0
2018-05-06,142.51,142.51,142.51,0.0,0.0,143.03,143.03,143.03,0.0,0.0,142.02,142.02,142.02,0.0,0.0,142.26,142.26,142.26,0.0,0.0
2018-05-13,142.37,142.37,142.37,0.0,0.0,143.05,143.05,143.05,0.0,0.0,142.13,142.13,142.13,0.0,0.0,142.64,142.64,142.64,0.0,0.0
2018-05-20,142.63,142.63,142.63,0.0,0.0,143.2,143.2,143.2,0.0,0.0,142.5,142.5,142.5,0.0,0.0,142.68,142.68,142.68,0.0,0.0
2018-05-27,144.72,144.72,144.72,0.0,0.0,145.33,145.33,145.33,0.0,0.0,144.53,144.53,144.53,0.0,0.0,145.29,145.29,145.29,0.0,0.0
2018-06-03,146.96,146.96,146.96,0.0,0.0,147.42,147.42,147.42,0.0,0.0,146.82,146.82,146.82,0.0,0.0,147.06,147.06,147.06,0.0,0.0
2018-06-10,146.91,146.91,146.91,0.0,0.0,147.88,147.88,147.88,0.0,0.0,146.63,146.63,146.63,0.0,0.0,147.8,147.8,147.8,0.0,0.0
2018-06-17,145.42,145.42,145.42,0.0,0.0,145.62,145.62,145.62,0.0,0.0,142.61,142.61,142.61,0.0,0.0,143.62,143.62,143.62,0.0,0.0
2018-06-24,142.78,142.78,142.78,0.0,0.0,144.63,144.63,144.63,0.0,0.0,142.47,142.47,142.47,0.0,0.0,144.6,144.6,144.6,0.0,0.0
2018-07-01,146.89,146.89,146.89,0.0,0.0,147.49,147.49,147.49,0.0,0.0,146.53,146.53,146.53,0.0,0.0,147.48,147.48,147.48,0.0,0.0
2018-07-08,149.45,149.45,149.45,0.0,0.0,149.49,149.49,149.49,0.0,0.0,148.66,148.66,148.66,0.0,0.0,148.84,148.84,148.84,0.0,0.0
2018-07-15,149.18,149.18,149.18,0.0,0.0,149.55,149.55,149.55,0.0,0.0,148.63,148.63,148.63,0.0,0.0,149.46,149.46,149.46,0.0,0.0
2018-07-22,148.68,148.68,148.68,0.0,0.0,148.81,148.81,148.81,0.0,0.0,146.01,146.01,146.01,0.0,0.0,146.51,146.51,146.51,0.0,0.0
2018-07-29,149.94,149.94,149.94,0.0,0.0,150.72,150.72,150.72,0.0,0.0,149.73,149.73,149.73,0.0,0.0,150.72,150.72,150.72,0.0,0.0
2018-08-05,150.52,150.52,150.52,0.0,0.0,151.31,151.31,151.31,0.0,0.0,149.95,149.95,149.95,0.0,0.0,150.12,150.12,150.12,0.0,0.0
2018-08-12,151.12,151.12,151.12,0.0,0.0,151.34,151.34,151.34,0.0,0.0,150.57,150.57,150.57,0.0,0.0,151.12,151.12,151.12,0.0,0.0
2018-08-19,153.8,153.8,153.8,0.0,0.0,154.37,154.37,154.37,0.0,0.0,153.58,153.58,153.58,0.0,0.0,154.26,154.26,154.26,0.0,0.0
2018-08-26,155.19,155.19,155.19,0.0,0.0,155.89,155.89,155.89,0.0,0.0,155.07,155.07,155.07,0.0,0.0,155.51,155.51,155.51,0.0,0.0
2018-09-02,153.8,153.8,153.8,0.0,0.0,153.88,153.88,153.88,0.0,0.0,153.06,153.06,153.06,0.0,0.0,153.5,153.5,153.5,0.0,0.0
2018-09-09,155.32,155.32,155.32,0.0,0.0,155.45,155.45,155.45,0.0,0.0,153.62,153.62,153.62,0.0,0.0,153.76,153.76,153.76,0.0,0.0
2018-09-16,154.85,154.85,154.85,0.0,0.0,155.55,155.55,155.55,0.0,0.0,154.2,154.2,154.2,0.0,0.0,155.48,155.48,155.48,0.0,0.0
2018-09-23,156.93,156.93,156.93,0.0,0.0,157.3,157.3,157.3,0.0,0.0,156.03,156.03,156.03,0.0,0.0,156.36,156.36,156.36,0.0,0.0
2018-09-30,151.68,151.68,151.68,0.0,0.0,152.41,152.41,152.41,0.0,0.0,149.85,149.85,149.85,0.0,0.0,151.46,151.46,151.46,0.0,0.0
2018-10-07,145.82,145.82,145.82,0.0,0.0,146.39,146.39,146.39,0.0,0.0,144.67,144.67,144.67,0.0,0.0,144.97,144.97,144.97,0.0,0.0
2018-10-14,145.64,145.64,145.64,0.0,0.0,146.16,146.16,146.16,0.0,0.0,144.47,144.47,144.47,0.0,0.0,145.3,145.3,145.3,0.0,0.0
2018-10-21,141.36,141.36,141.36,0.0,0.0,142.1,142.1,142.1,0.0,0.0,135.07,135.07,135.07,0.0,0.0,137.48,137.48,137.48,0.0,0.0
2018-10-28,142.74,142.74,142.74,0.0,0.0,142.91,142.91,142.91,0.0,0.0,141.21,141.21,141.21,0.0,0.0,142.61,142.61,142.61,0.0,0.0
2018-11-04,144.3,144.3,144.3,0.0,0.0,144.55,144.55,144.55,0.0,0.0,141.28,141.28,141.28,0.0,0.0,141.49,141.49,141.49,0.0,0.0
2018-11-11,141.38,141.38,141.38,0.0,0.0,141.4,141.4,141.4,0.0,0.0,137.31,137.31,137.31,0.0,0.0,137.7,137.7,137.7,0.0,0.0
2018-11-18,136.92,136.92,136.92,0.0,0.0,137.92,137.92,137.92,0.0,0.0,136.42,136.42,136.42,0.0,0.0,137.87,137.87,137.87,0.0,0.0
2018-11-25,146.28,146.28,146.28,0.0,0.0,146.8,146.8,146.8,0.0,0.0,144.69,144.69,144.69,0.0,0.0,145.59,145.59,145.59,0.0,0.0
2018-12-02,136.48,136.48,136.48,0.0,0.0,138.13,138.13,138.13,0.0,0.0,134.59,134.59,134.59,0.0,0.0,137.59,137.59,137.59,0.0,0.0
2018-12-09,134.69,134.69,134.69,0.0,0.0,135.37,135.37,135.37,0.0,0.0,131.23,131.23,131.23,0.0,0.0,132.18,132.18,132.18,0.0,0.0
2018-12-16,123.82,123.82,123.82,0.0,0.0,124.93,124.93,124.93,0.0,0.0,121.71,121.71,121.71,0.0,0.0,121.77,121.77,121.77,0.0,0.0
2018-12-23,130.58,130.58,130.58,0.0,0.0,131.06,131.06,131.06,0.0,0.0,129.51,129.51,129.51,0.0,0.0,130.91,130.91,130.91,0.0,0.0
2018-12-30,132.03,132.03,132.03,0.0,0.0,133.87,133.87,133.87,0.0,0.0,131.66,131.66,131.66,0.0,0.0,133.14,133.14,133.14,0.0,0.0
2019-01-06,134.72,134.72,134.72,0.0,0.0,135.4,135.4,135.4,0.0,0.0,134.46,134.46,134.46,0.0,0.0,134.85,134.85,134.85,0.0,0.0
2019-01-13,139.43,139.43,139.43,0.0,0.0,140.43,140.43,140.43,0.0,0.0,138.68,138.68,138.68,0.0,0.0,140.06,140.06,140.06,0.0,0.0
2019-01-20,138.48,138.48,138.48,0.0,0.0,138.52,138.52,138.52,0.0,0.0,137.5,137.5,137.5,0.0,0.0,138.48,138.48,138.48,0.0,0.0
2019-01-27,142.44,142.44,142.44,0.0,0.0,143.97,143.97,143.97,0.0,0.0,142.26,142.26,142.26,0.0,0.0,143.95,143.95,143.95,0.0,0.0
2019-02-03,143.92,143.92,143.92,0.0,0.0,144.25,144.25,144.25,0.0,0.0,143.19,143.19,143.19,0.0,0.0,143.52,143.52,143.52,0.0,0.0
2019-02-10,146.82,146.82,146.82,0.0,0.0,146.93,146.93,146.93,0.0,0.0,146.21,146.21,146.21,0.0,0.0,146.84,146.84,146.84,0.0,0.0
2019-02-17,148.68,148.68,148.68,0.0,0.0,148.99,148.99,148.99,0.0,0.0,147.93,147.93,147.93,0.0,0.0,148.01,148.01,148.01,0.0,0.0
2019-02-24,149.49,149.49,149.49,0.0,0.0,149.63,149.63,149.63,0.0,0.0,146.65,146.65,146.65,0.0,0.0,148.03,148.03,148.03,0.0,0.0
2019-03-03,145.74,145.74,145.74,0.0,0.0,147.92,147.92,147.92,0.0,0.0,145.69,145.69,145.69,0.0,0.0,147.89,147.89,147.89,0.0,0.0
2019-03-10,150.11,150.11,150.11,0.0,0.0,150.77,150.77,150.77,0.0,0.0,149.83,149.83,149.83,0.0,0.0,150.57,150.57,150.57,0.0,0.0
2019-03-17,149.02,149.02,149.02,0.0,0.0,149.87,149.87,149.87,0.0,0.0,148.42,148.42,148.42,0.0,0.0,149.38,149.38,149.38,0.0,0.0
2019-03-24,152.61,152.61,152.61,0.0,0.0,153.21,153.21,153.21,0.0,0.0,152.16,152.16,152.16,0.0,0.0,153.03,153.03,153.03,0.0,0.0
2019-03-31,154.5,154.5,154.5,0.0,0.0,155.16,155.16,155.16,0.0,0.0,153.97,153.97,153.97,0.0,0.0,155.11,155.11,155.11,0.0,0.0
2019-04-07,155.96,155.96,155.96,0.0,0.0,156.07,156.07,156.07,0.0,0.0,155.1,155.1,155.1,0.0,0.0,155.82,155.82,155.82,0.0,0.0
2019-04-14,155.16,155.16,155.16,0.0,0.0,156.16,156.16,156.16,0.0,0.0,155.09,155.09,155.09,0.0,0.0,156.12,156.12,156.12,0.0,0.0
2019-04-21,158.58,158.58,158.58,0.0,0.0,158.96,158.96,158.96,0.0,0.0,158.33,158.33,158.33,0.0,0.0,158.68,158.68,158.68,0.0,0.0
2019-04-28,155.56,155.56,155.56,0.0,0.0,158.16,158.16,158.16,0.0,0.0,155.31,155.31,155.31,0.0,0.0,157.92,157.92,157.92,0.0,0.0
2019-05-05,151.35,151.35,151.35,0.0,0.0,151.98,151.98,151.98,0.0,0.0,149.73,149.73,149.73,0.0,0.0,150.26,150.26,150.26,0.0,0.0
2019-05-12,152.17,152.17,152.17,0.0,0.0,152.87,152.87,152.87,0.0,0.0,151.39,151.39,151.39,0.0,0.0,152.1,152.1,152.1,0.0,0.0
2019-05-19,152.0,152.0,152.0,0.0,0.0,152.4,152.4,152.4,0.0,0.0,151.06,151.06,151.06,0.0,0.0,151.35,151.35,151.35,0.0,0.0
2019-05-26,147.94,147.94,147.94,0.0,0.0,148.3,148.3,148.3,0.0,0.0,145.21,145.21,145.21,0.0,0.0,146.17,146.17,146.17,0.0,0.0
2019-06-02,155.72,155.72,155.72,0.0,0.0,156.96,156.96,156.96,0.0,0.0,155.6,155.6,155.6,0.0,0.0,155.6,155.6,155.6,0.0,0.0
2019-06-09,155.25,155.25,155.25,0.0,0.0,155.9,155.9,155.9,0.0,0.0,155.11,155.11,155.11,0.0,0.0,155.52,155.52,155.52,0.0,0.0
2019-06-16,159.11,159.11,159.11,0.0,0.0,159.3,159.3,159.3,0.0,0.0,158.52,158.52,158.52,0.0,0.0,158.52,158.52,158.52,0.0,0.0
2019-06-23,159.98,159.98,159.98,0.0,0.0,160.1,160.1,160.1,0.0,0.0,158.68,158.68,158.68,0.0,0.0,159.3,159.3,159.3,0.0,0.0
2019-06-30,160.29,160.29,160.29,0.0,0.0,160.32,160.32,160.32,0.0,0.0,159.73,159.73,159.73,0.0,0.0,160.19,160.19,160.19,0.0,0.0
2019-07-07,163.28,163.28,163.28,0.0,0.0,163.69,163.69,163.69,0.0,0.0,162.9,162.9,162.9,0.0,0.0,163.28,163.28,163.28,0.0,0.0
2019-07-14,161.43,161.43,161.43,0.0,0.0,162.24,162.24,162.24,0.0,0.0,161.39,161.39,161.39,0.0,0.0,161.91,161.91,161.91,0.0,0.0
2019-07-21,164.15,164.15,164.15,0.0,0.0,164.21,164.21,164.21,0.0,0.0,162.93,162.93,162.93,0.0,0.0,163.67,163.67,163.67,0.0,0.0
2019-07-28,155.88,155.88,155.88,0.0,0.0,155.88,155.88,155.88,0.0,0.0,152.24,152.24,152.24,0.0,0.0,153.56,153.56,153.56,0.0,0.0
2019-08-04,157.96,157.96,157.96,0.0,0.0,158.41,158.41,158.41,0.0,0.0,156.49,156.49,156.49,0.0,0.0,157.09,157.09,157.09,0.0,0.0
2019-08-11,159.84,159.84,159.84,0.0,0.0,160.2,160.2,160.2,0.0,0.0,159.21,159.21,159.21,0.0,0.0,159.76,159.76,159.76,0.0,0.0
2019-08-18,157.45,157.45,157.45,0.0,0.0,157.81,157.81,157.81,0.0,0.0,156.43,156.43,156.43,0.0,0.0,157.81,157.81,157.81,0.0,0.0
2019-08-25,161.13,161.13,161.13,0.0,0.0,161.25,161.25,161.25,0.0,0.0,159.15,159.15,159.15,0.0,0.0,159.93,159.93,159.93,0.0,0.0
2019-09-01,162.96,162.96,162.96,0.0,0.0,163.06,163.06,163.06,0.0,0.0,160.54,160.54,160.54,0.0,0.0,161.27,161.27,161.27,0.0,0.0
2019-09-08,160.71,160.71,160.71,0.0,0.0,161.57,161.57,161.57,0.0,0.0,160.52,160.52,160.52,0.0,0.0,161.27,161.27,161.27,0.0,0.0
2019-09-15,160.9,160.9,160.9,0.0,0.0,161.73,161.73,161.73,0.0,0.0,160.87,160.87,160.87,0.0,0.0,161.25,161.25,161.25,0.0,0.0
2019-09-22,158.89,158.89,158.89,0.0,0.0,159.99,159.99,159.99,0.0,0.0,158.73,158.73,158.73,0.0,0.0,159.63,159.63,159.63,0.0,0.0
2019-09-29,158.84,158.84,158.84,0.0,0.0,159.93,159.93,159.93,0.0,0.0,158.58,158.58,158.58,0.0,0.0,158.8,158.8,158.8,0.0,0.0
2019-10-06,160.43,160.43,160.43,0.0,0.0,161.25,161.25,161.25,0.0,0.0,160.01,160.01,160.01,0.0,0.0,160.6,160.6,160.6,0.0,0.0
2019-10-13,161.84,161.84,161.84,0.0,0.0,162.13,162.13,162.13,0.0,0.0,161.23,161.23,161.23,0.0,0.0,162.03,162.03,162.03,0.0,0.0
2019-10-20,163.56,163.56,163.56,0.0,0.0,164.35,164.35,164.35,0.0,0.0,163.56,163.56,163.56,0.0,0.0,164.19,164.19,164.19,0.0,0.0
2019-10-27,166.39,166.39,166.39,0.0,0.0,166.52,166.52,166.52,0.0,0.0,165.63,165.63,165.63,0.0,0.0,165.76,165.76,165.76,0.0,0.0
2019-11-03,165.82,165.82,165.82,0.0,0.0,166.57,166.57,166.57,0.0,0.0,165.62,165.62,165.62,0.0,0.0,166.49,166.49,166.49,0.0,0.0
2019-11-10,169.0,169.0,169.0,0.0,0.0,169.61,169.61,169.61,0.0,0.0,168.74,168.74,168.74,0.0,0.0,169.39,169.39,169.39,0.0,0.0
2019-11-17,169.43,169.43,169.43,0.0,0.0,170.53,170.53,170.53,0.0,0.0,169.01,169.01,169.01,0.0,0.0,170.5,170.5,170.5,0.0,0.0
2019-11-24,171.58,171.58,171.58,0.0,0.0,171.66,171.66,171.66,0.0,0.0,168.89,168.89,168.89,0.0,0.0,169.51,169.51,169.51,0.0,0.0
2019-12-01,170.89,170.89,170.89,0.0,0.0,171.32,171.32,171.32,0.0,0.0,170.4,170.4,170.4,0.0,0.0,170.43,170.43,170.43,0.0,0.0
2019-12-08,172.76,172.76,172.76,0.0,0.0,173.67,173.67,173.67,0.0,0.0,172.75,172.75,172.75,0.0,0.0,173.35,173.35,173.35,0.0,0.0
2019-12-15,175.67,175.67,175.67,0.0,0.0,175.87,175.87,175.87,0.0,0.0,175.5,175.5,175.5,0.0,0.0,175.59,175.59,175.59,0.0,0.0
2019-12-22,176.82,176.82,176.82,0.0,0.0,177.04,177.04,177.04,0.0,0.0,174.93,174.93,174.93,0.0,0.0,175.62,175.62,175.62,0.0,0.0
2019-12-29,176.1,176.1,176.1,0.0,0.0,178.31,178.31,178.31,0.0,0.0,176.0,176.0,176.0,0.0,0.0,177.06,177.06,177.06,0.0,0.0
