Date,PJC_Open_average,PJC_Open_max,PJC_Open_min,PJC_Open_volatility,PJC_Open_change,PJC_High_average,PJC_High_max,PJC_High_min,PJC_High_volatility,PJC_High_change,PJC_Low_average,PJC_Low_max,PJC_Low_min,PJC_Low_volatility,PJC_Low_change,PJC_Close_average,PJC_Close_max,PJC_Close_min,PJC_Close_volatility,PJC_Close_change,PJC_Volume_average,PJC_Volume_max,PJC_Volume_min,PJC_Volume_volatility,PJC_Volume_change
2018-01-14,89.07000000000001,90.18,88.39,1.7900000000000063,0.6700000000000017,90.18,90.47,89.65,0.8199999999999932,-0.28999999999999204,88.054,88.78,87.38,1.4000000000000057,1.019999999999996,89.098,90.38,88.39,1.9899999999999949,0.8200000000000074,89707,114982,60480,54502,-26610
2018-01-21,89.622,90.28,88.93,1.3499999999999943,0.5799999999999983,90.226,90.57,89.94,0.6299999999999955,-0.6299999999999955,88.406,88.93,87.47,1.460000000000008,-0.13000000000000966,89.34,89.6,88.97,0.6299999999999955,-0.5400000000000063,78804,123041,41100,81941,-63221
2018-01-28,90.58,96.57,87.09,9.47999999999999,-0.9599999999999937,92.16199999999999,96.57,88.88,7.689999999999998,0.5500000000000114,87.396,88.1,85.64,2.4599999999999937,-2.4099999999999966,90.144,96.47,87.09,9.379999999999995,-1.539999999999992,183758,284765,96832,187933,187933
2018-02-04,85.802,87.38,84.62,2.759999999999991,0.6299999999999955,87.36,88.63,85.54,3.089999999999989,-2.1199999999999903,83.97,86.65,81.09,5.560000000000002,0.20000000000000284,85.74,87.33,84.18,3.1499999999999915,-1.9899999999999949,109049,145472,62731,82741,-82741
2018-02-11,86.5175,88.88,85.05,3.8299999999999983,1.5499999999999972,87.9825,89.31,86.41,2.9000000000000057,1.5,85.65,86.22,84.62,1.5999999999999943,1.5999999999999943,86.98,88.2,86.12,2.0799999999999983,0.39000000000000057,70028,82418,61952,20466,8870
2018-02-18,85.88,87.09,84.69,2.4000000000000057,-1.2199999999999989,87.882,89.41,86.03,3.3799999999999955,0.25,85.268,86.8,83.94,2.8599999999999994,-1.2199999999999989,86.062,87.26,84.28,2.980000000000004,0.37000000000000455,169634,247572,105998,141574,137617
2018-02-25,84.32,87.11,82.13,4.980000000000004,-3.1500000000000057,85.828,87.85,84.35,3.5,-1.0799999999999983,82.94800000000001,85.38,81.64,3.739999999999995,-1.6799999999999926,84.36,85.78,82.33,3.450000000000003,0.4000000000000057,136321,166623,116491,50132,3081
2018-03-04,86.154,88.0,85.29,2.7099999999999937,1.7800000000000011,87.386,88.49,85.78,2.7099999999999937,0.4899999999999949,85.048,85.63,84.0,1.6299999999999955,0.09999999999999432,86.27,87.6,84.79,2.809999999999988,0.18999999999999773,148483,224268,87617,136651,15576
2018-03-11,86.45,86.96,85.34,1.6199999999999903,-0.7399999999999949,87.214,88.61,86.37,2.239999999999995,-2.239999999999995,84.97,86.37,82.82,3.5500000000000114,-3.5500000000000114,85.74,86.67,84.1,2.5700000000000074,-2.5200000000000102,109516,183729,63635,120094,-19733
2018-03-18,83.214,84.3,80.5,3.799999999999997,-3.5999999999999943,84.406,85.29,82.92,2.3700000000000045,-2.3700000000000045,81.834,83.69,78.73,4.959999999999994,-3.3299999999999983,82.928,84.79,79.07,5.720000000000013,-1.730000000000004,140447,214460,57037,157423,55859
2018-03-25,81.2475,83.22,79.72,3.5,-1.4299999999999926,82.255,84.05,80.41,3.6400000000000006,-1.519999999999996,79.5675,80.11,78.83,1.2800000000000011,0.29000000000000625,80.45,81.88,79.42,2.4599999999999937,0.5800000000000125,117515,161692,91615,70077,32846
2018-04-01,80.714,82.38,78.24,4.140000000000001,-2.8100000000000023,82.062,84.1,79.37,4.72999999999999,-2.3699999999999903,79.106,81.0,77.3,3.700000000000003,-2.8599999999999994,80.56400000000001,83.91,77.84,6.069999999999993,-2.719999999999999,162360,275951,93764,182187,107591
2018-04-08,80.218,81.39,78.73,2.6599999999999966,0.9300000000000068,80.908,81.59,79.96,1.6300000000000097,1.6300000000000097,79.23,80.31,77.68,2.6299999999999955,2.6299999999999955,80.148,81.29,79.32,1.970000000000013,1.970000000000013,76129,102682,58777,43905,-43905
2018-04-15,82.978,84.05,82.08,1.9699999999999989,1.1899999999999977,83.728,84.6,82.87,1.7299999999999898,0.9399999999999977,82.044,82.53,81.59,0.9399999999999977,0.25,82.772,84.15,82.18,1.9699999999999989,-0.4399999999999977,75111,110147,53804,56343,-12663
2018-04-22,79.13600000000001,82.43,71.78,10.650000000000006,-10.650000000000006,80.11,83.61,71.78,11.829999999999998,-10.939999999999998,77.138,81.32,68.48,12.83999999999999,-12.519999999999996,77.892,83.22,69.07,14.150000000000006,-12.420000000000002,157613,404731,40017,364714,364714
2018-04-29,69.19800000000001,71.04,68.23,2.8100000000000023,2.8100000000000023,70.42,72.12,69.17,2.950000000000003,2.950000000000003,68.604,70.74,66.8,3.9399999999999977,3.9399999999999977,70.252,71.98,68.82,3.160000000000011,3.160000000000011,156773,208546,106049,102497,-102497
2018-05-06,73.32600000000001,74.59,71.93,2.6599999999999966,2.6599999999999966,74.458,75.23,73.11,2.1200000000000045,1.8700000000000045,73.17,74.05,71.93,2.1199999999999903,2.1199999999999903,73.91,74.74,72.57,2.1700000000000017,2.1700000000000017,102671,194761,62721,132040,-11102
2018-05-13,75.56400000000001,76.36,74.39,1.9699999999999989,1.9699999999999989,76.274,76.71,75.92,0.789999999999992,0.789999999999992,75.09,76.02,74.14,1.8799999999999955,1.8799999999999955,75.822,76.17,75.03,1.1400000000000006,0.4000000000000057,101755,133656,50170,83486,-81277
2018-05-20,75.1825,76.17,73.9,2.269999999999996,-2.269999999999996,75.65,76.91,74.49,2.4200000000000017,-2.4200000000000017,74.43,76.02,73.16,2.8599999999999994,-2.8599999999999994,74.845,76.02,73.5,2.519999999999996,-2.519999999999996,81848,121433,59242,62191,62191
2018-05-27,74.036,74.59,72.62,1.9699999999999989,1.6700000000000017,74.882,75.33,74.19,1.1400000000000006,1.1400000000000006,73.468,73.85,72.59,1.259999999999991,1.1099999999999994,74.106,74.88,73.36,1.519999999999996,1.519999999999996,107969,163547,54957,108590,-19911
