Date,AYI_Open_average,AYI_Open_max,AYI_Open_min,AYI_Open_volatility,AYI_Open_change,AYI_High_average,AYI_High_max,AYI_High_min,AYI_High_volatility,AYI_High_change,AYI_Low_average,AYI_Low_max,AYI_Low_min,AYI_Low_volatility,AYI_Low_change,AYI_Close_average,AYI_Close_max,AYI_Close_min,AYI_Close_volatility,AYI_Close_change,AYI_Volume_average,AYI_Volume_max,AYI_Volume_min,AYI_Volume_volatility,AYI_Volume_change
2018-01-14,161.908,163.73,160.12,3.609999999999985,2.8899999999999864,165.328,166.6,164.32,2.280000000000001,2.280000000000001,160.772,161.48,159.4,2.079999999999984,2.039999999999992,162.946,165.7,160.59,5.109999999999985,5.109999999999985,1125363,1894247,600460,1293787,-1293787
2018-01-21,167.226,167.82,165.37,2.4499999999999886,2.359999999999985,168.706,170.32,167.92,2.4000000000000057,0.3300000000000125,164.824,166.7,163.05,3.6499999999999773,-1.8599999999999852,166.536,168.42,163.58,4.839999999999975,-3.1399999999999864,606409,717344,448661,268683,-175151
2018-01-28,155.306,162.4,148.76,13.640000000000015,-13.640000000000015,156.22,163.3,150.0,13.300000000000011,-13.300000000000011,151.244,158.28,144.15,14.129999999999995,-14.129999999999995,152.322,158.34,145.22,13.120000000000005,-13.120000000000005,769650,882499,677374,205125,-94837
2018-02-04,146.63,148.15,142.0,6.150000000000006,6.069999999999993,150.196,152.92,148.62,4.299999999999983,2.9199999999999875,144.778,147.98,141.77,6.2099999999999795,4.9199999999999875,147.986,150.49,145.41,5.0800000000000125,1.5800000000000125,743227,1142218,560887,581331,-579595
2018-02-11,150.385,153.12,146.63,6.490000000000009,3.6100000000000136,153.1,155.17,150.91,4.259999999999991,3.3300000000000125,149.4025,152.2,146.4,5.799999999999983,3.230000000000018,151.2925,153.49,148.87,4.6200000000000045,2.269999999999982,356383,386222,335084,51138,1368
2018-02-18,148.508,150.57,147.15,3.4199999999999875,-3.0900000000000034,149.592,151.4,147.99,3.4099999999999966,-2.450000000000017,146.14000000000001,148.11,144.54,3.5700000000000216,-3.5700000000000216,147.548,148.81,146.3,2.509999999999991,-0.3199999999999932,483098,596493,304762,291731,96812
2018-02-25,146.06,148.56,142.84,5.719999999999999,-1.3499999999999943,148.752,151.01,146.74,4.269999999999982,0.6099999999999852,143.76,145.63,141.68,3.9499999999999886,0.10999999999998522,146.346,149.84,142.58,7.259999999999991,4.289999999999992,618258,871250,385127,486123,133923
2018-03-04,151.212,153.27,147.43,5.840000000000003,1.7700000000000102,153.464,154.52,152.45,2.0700000000000216,-0.5800000000000125,148.564,150.42,146.03,4.389999999999986,0.5,151.252,154.2,146.8,7.399999999999977,-3.3899999999999864,578408,820449,358176,462273,-267174
2018-03-11,150.424,151.95,149.17,2.780000000000001,-1.5900000000000034,151.148,152.48,149.97,2.509999999999991,-2.0500000000000114,148.398,149.01,147.8,1.2099999999999795,-1.2099999999999795,149.858,151.09,148.87,2.219999999999999,-1.7299999999999898,387640,561939,239996,321943,49621
2018-03-18,140.932,149.17,134.36,14.809999999999974,-14.23999999999998,142.518,149.17,134.63,14.539999999999992,-10.899999999999977,138.214,146.87,131.64,15.230000000000018,-11.809999999999974,139.7,147.04,132.4,14.639999999999986,-9.060000000000002,855834,1863752,414916,1448836,77437
2018-03-25,137.20749999999998,138.16,135.0,3.1599999999999966,0.46999999999999886,139.3425,140.9,138.28,2.6200000000000045,0.4900000000000091,135.5525,137.98,134.29,3.6899999999999977,-1.1100000000000136,137.20499999999998,139.19,135.95,3.240000000000009,0.7199999999999989,671802,932542,448302,484240,294729
2018-04-01,131.36,137.03,123.86,13.170000000000002,-4.4199999999999875,134.71,137.03,131.88,5.150000000000006,-3.4399999999999977,127.89,131.73,119.02,12.709999999999994,-2.3799999999999955,131.752,134.78,129.46,5.319999999999993,-5.319999999999993,1599463,3620683,891167,2729516,-123398
2018-04-08,130.858,132.05,129.4,2.6500000000000057,0.09999999999999432,132.14,132.74,131.91,0.8300000000000125,-0.04999999999998295,129.132,130.4,128.03,2.3700000000000045,-0.6899999999999977,130.516,131.18,129.91,1.2700000000000102,0.35000000000002274,725244,793644,530236,263408,2333
2018-04-15,130.084,132.14,127.39,4.749999999999986,-3.739999999999995,131.634,133.54,129.63,3.9099999999999966,-3.4899999999999807,128.862,131.21,126.81,4.400000000000006,-3.5,129.766,132.03,127.93,4.099999999999994,-3.210000000000008,684318,849100,532651,316449,316449
2018-04-22,126.112,130.29,121.93,8.359999999999985,-8.359999999999985,126.75,131.25,123.07,8.180000000000007,-8.180000000000007,123.128,125.86,119.24,6.6200000000000045,-6.6200000000000045,124.042,126.8,119.77,7.030000000000001,-6.530000000000001,812469,861737,755079,106658,87947
2018-04-29,112.826,114.13,111.11,3.019999999999996,-0.7999999999999972,114.1,116.19,112.52,3.6700000000000017,-1.539999999999992,111.104,112.72,109.98,2.739999999999995,-0.6899999999999977,112.12,113.87,110.22,3.6500000000000057,-3.6500000000000057,1449893,3123431,785860,2337571,-2207557
2018-05-06,113.25,114.31,110.77,3.5400000000000063,3.5400000000000063,114.652,115.7,113.15,2.549999999999997,2.549999999999997,112.296,113.95,110.64,3.3100000000000023,3.3100000000000023,114.038,115.65,112.78,2.8700000000000045,2.8700000000000045,839191,1178367,572981,605386,-605386
2018-05-13,117.264,119.01,115.6,3.410000000000011,3.1700000000000017,119.026,121.6,116.78,4.819999999999993,4.819999999999993,116.952,118.77,115.3,3.469999999999999,3.469999999999999,118.078,120.59,115.88,4.710000000000008,4.710000000000008,654958,989880,398530,591350,-227687
2018-05-20,118.8775,121.06,117.46,3.6000000000000085,-2.3299999999999983,120.1575,121.46,119.18,2.279999999999987,-1.289999999999992,117.78,119.11,116.86,2.25,-0.9599999999999937,119.005,119.6,118.1,1.5,0.3999999999999915,466311,697005,339696,357309,68958
