Date,LNC_stock_Open_average,LNC_stock_Open_max,LNC_stock_Open_min,LNC_stock_Open_volatility,LNC_stock_Open_change,LNC_stock_High_average,LNC_stock_High_max,LNC_stock_High_min,LNC_stock_High_volatility,LNC_stock_High_change,LNC_stock_Low_average,LNC_stock_Low_max,LNC_stock_Low_min,LNC_stock_Low_volatility,LNC_stock_Low_change,LNC_stock_Close_average,LNC_stock_Close_max,LNC_stock_Close_min,LNC_stock_Close_volatility,LNC_stock_Close_change,LNC_stock_Volume_average,LNC_stock_Volume_max,LNC_stock_Volume_min,LNC_stock_Volume_volatility,LNC_stock_Volume_change
2018-06-10,68.758,69.58,66.82,2.760000000000005,-2.760000000000005,69.216,70.08,67.58,2.5,-2.5,68.074,69.25,66.13,3.1200000000000045,-3.1200000000000045,68.526,69.4,67.19,2.210000000000008,-2.210000000000008,2124378,3424588,965158,2459430,2459430
2018-06-17,65.684,66.55,64.81,1.7399999999999949,-0.9399999999999977,65.984,66.78,65.48,1.2999999999999972,-0.7000000000000028,65.008,65.87,64.28,1.5900000000000034,-0.5700000000000074,65.486,66.72,64.97,1.75,-1.3499999999999943,1761553,2553258,1139264,1413994,39674
2018-06-24,63.732,64.85,62.09,2.759999999999991,-1.9600000000000009,64.098,65.36,62.43,2.9299999999999997,-1.8100000000000023,62.782,64.33,61.18,3.1499999999999986,-2.1000000000000014,63.135999999999996,64.85,62.09,2.759999999999991,-2.5999999999999943,1636998,2565751,1243047,1322704,-18927
2018-07-01,62.8425,63.61,61.87,1.740000000000002,0.8700000000000045,63.63,63.95,63.02,0.9299999999999997,0.7999999999999972,62.51,62.8,61.87,0.9299999999999997,0.740000000000002,63.135,63.36,62.89,0.46999999999999886,0.3500000000000014,1260119,1442242,1098374,343868,245293
2018-07-08,64.13,65.37,63.28,2.0900000000000034,-0.3200000000000003,64.778,65.62,63.92,1.7000000000000028,-1.6200000000000045,63.398,64.4,62.8,1.6000000000000085,-0.6400000000000006,64.17399999999999,65.35,63.54,1.8099999999999952,-1.8099999999999952,1626142,2244984,1367342,877642,-847083
2018-07-15,64.628,65.56,63.86,1.7000000000000028,0.75,65.286,66.08,64.47,1.6099999999999994,0.6400000000000006,64.24,64.67,63.81,0.8599999999999994,0.5799999999999983,64.868,65.91,64.31,1.5999999999999943,0.2599999999999909,1345539,1968772,1113007,855765,-84243
2018-07-22,65.884,67.23,64.37,2.8599999999999994,2.8599999999999994,66.906,68.02,65.78,2.239999999999995,2.239999999999995,65.58,67.11,64.06,3.049999999999997,3.049999999999997,66.41,67.56,65.5,2.0600000000000023,2.0600000000000023,1635662,2468815,1277255,1191560,-36513
2018-07-29,67.19800000000001,69.05,65.34,3.7099999999999937,-2.3100000000000023,67.976,69.11,66.3,2.8100000000000023,-2.200000000000003,66.358,67.95,63.69,4.260000000000005,-2.460000000000008,67.24,68.11,65.7,2.4099999999999966,-1.480000000000004,2077515,3186627,1280495,1906132,-521467
2018-08-05,66.79599999999999,67.42,65.8,1.6200000000000045,-0.769999999999996,67.358,68.37,65.85,2.5200000000000102,-1.3599999999999994,66.11,66.95,64.14,2.8100000000000023,-2.2099999999999937,66.538,67.42,64.66,2.760000000000005,-2.1500000000000057,1361644,1767638,1093356,674282,227216
2018-08-12,64.688,65.09,64.31,0.7800000000000011,0.480000000000004,65.298,65.64,64.62,1.019999999999996,0.8599999999999994,64.352,64.86,63.76,1.1000000000000014,1.1000000000000014,64.898,65.41,64.21,1.2000000000000028,1.0300000000000011,1551158,2120001,863858,1256143,-662118
2018-08-19,65.828,66.4,65.24,1.1600000000000108,0.6700000000000017,66.28,67.03,65.8,1.230000000000004,0.21000000000000796,65.438,65.81,65.16,0.6500000000000057,0.28000000000000114,65.83800000000001,66.54,65.42,1.1200000000000045,0.15000000000000568,999690,1374272,711214,663058,-212633
2018-08-26,66.45,67.23,65.56,1.6700000000000017,-0.5600000000000023,66.868,67.66,65.9,1.759999999999991,-1.3299999999999983,65.948,66.91,65.25,1.6599999999999966,-0.75,66.396,67.01,65.58,1.4300000000000068,-1.2999999999999972,870899,978568,768031,210537,-129059
2018-09-02,65.865,66.58,65.5,1.0799999999999983,0.0799999999999983,66.525,67.33,65.78,1.5499999999999972,-0.37999999999999545,65.1475,65.78,64.72,1.0600000000000023,-0.4099999999999966,65.72,66.62,65.06,1.5600000000000023,-0.789999999999992,1223372,1416654,1018967,397687,397687
2018-09-09,65.006,66.23,64.36,1.8700000000000045,-0.7600000000000051,65.738,67.3,64.74,2.5600000000000023,1.0699999999999932,64.432,65.41,63.78,1.6299999999999955,0.5499999999999972,65.234,67.24,64.19,3.049999999999997,2.3699999999999903,1250918,1477376,962649,514727,210989
2018-09-16,68.42399999999999,70.2,66.88,3.3200000000000074,2.8500000000000085,69.336,71.2,67.56,3.6400000000000006,2.8400000000000034,67.982,69.73,66.41,3.3200000000000074,3.0900000000000034,68.77799999999999,70.32,66.47,3.8499999999999943,3.8499999999999943,1578884,1865768,877415,988353,195120
2018-09-23,68.768,70.42,67.22,3.200000000000003,-3.200000000000003,69.242,70.42,68.1,2.3200000000000074,-2.3200000000000074,67.796,68.76,66.68,2.0799999999999983,-2.0799999999999983,68.174,68.93,67.66,1.2700000000000102,-1.2700000000000102,1122074,1444770,860519,584251,446674
2018-09-30,68.974,70.35,67.92,2.4299999999999926,2.259999999999991,69.96,71.27,68.65,2.6199999999999903,2.6099999999999994,68.514,69.54,67.42,2.1200000000000045,1.9200000000000017,69.06400000000001,69.9,68.05,1.8500000000000085,1.8500000000000085,1717133,2532677,898376,1634301,730696
2018-10-07,68.572,70.23,65.21,5.02000000000001,-4.400000000000006,69.004,70.83,65.26,5.569999999999993,-5.569999999999993,66.588,69.43,62.51,6.920000000000009,-6.920000000000009,67.382,70.58,63.99,6.589999999999996,-6.3799999999999955,1717136,2241651,1074687,1166964,1166964
2018-10-14,64.348,65.44,63.52,1.9199999999999946,-0.4799999999999969,65.244,66.16,64.5,1.6599999999999966,-0.1700000000000017,63.572,64.19,63.1,1.0899999999999963,-0.6499999999999986,64.338,65.64,63.78,1.8599999999999994,0.21999999999999886,1569448,1775039,1190235,584804,562319
2018-10-21,60.952,64.21,58.82,5.3899999999999935,-5.3899999999999935,61.583999999999996,64.8,58.97,5.829999999999998,-5.829999999999998,59.55,62.35,57.55,4.800000000000004,-4.800000000000004,60.048,62.38,57.88,4.5,-4.5,1907268,2426563,1628528,798035,382180
2018-10-28,59.968,62.46,58.33,4.130000000000003,3.539999999999999,61.256,64.5,58.99,5.509999999999998,4.460000000000001,59.168,61.58,57.06,4.519999999999996,4.519999999999996,60.24,63.3,57.75,5.549999999999997,5.549999999999997,2714129,3731054,1967005,1764049,1326234
2018-11-04,64.846,65.71,64.0,1.7099999999999937,1.7099999999999937,65.654,66.68,64.74,1.940000000000012,1.4000000000000057,64.386,64.92,63.62,1.3000000000000043,1.1000000000000014,65.182,65.98,64.48,1.5,0.5999999999999943,1716591,2461250,1159571,1301679,-866157
2018-11-11,64.31,65.9,63.06,2.8400000000000034,-2.1099999999999994,64.986,66.14,63.41,2.730000000000004,-2.0600000000000023,63.36,64.16,62.53,1.6299999999999955,-1.3599999999999994,63.972,65.18,63.02,2.1600000000000037,-0.8799999999999955,1927246,2711968,1178296,1533672,894959
2018-11-18,61.6875,62.82,60.45,2.3699999999999974,-2.3699999999999974,62.45,63.4,61.52,1.8799999999999955,-1.8799999999999955,60.915,62.38,60.06,2.3200000000000003,-2.3200000000000003,61.5175,62.93,60.97,1.9600000000000009,-1.9600000000000009,1759027,2713559,505802,2207757,-1767699
2018-11-25,62.184,62.7,61.74,0.9600000000000009,0.21000000000000085,62.974000000000004,63.45,62.49,0.9600000000000009,0.6899999999999977,61.664,62.17,61.05,1.1200000000000045,0.480000000000004,62.546,63.05,61.76,1.2899999999999991,0.509999999999998,1695010,1964015,1131172,832843,813410
2018-12-02,60.8,64.06,57.72,6.340000000000003,-6.340000000000003,61.465,64.8,58.54,6.259999999999998,-6.049999999999997,58.6225,63.23,55.83,7.399999999999999,-7.399999999999999,59.375,63.9,56.4,7.5,-7.5,2234050,2578362,1703702,874660,579832
2018-12-09,55.434000000000005,56.38,53.59,2.789999999999999,-2.789999999999999,56.077999999999996,56.97,54.97,2.0,-1.8599999999999994,54.178,54.82,53.26,1.5600000000000023,-1.25,54.622,55.47,53.53,1.9399999999999977,-1.9399999999999977,2863155,3966914,2235169,1731745,-1365887
2018-12-16,51.886,53.09,50.33,2.760000000000005,-2.760000000000005,52.808,53.95,51.21,2.740000000000002,-2.740000000000002,51.008,52.21,49.23,2.980000000000004,-2.980000000000004,51.318,52.56,49.34,3.219999999999999,-3.219999999999999,3658933,5313559,2732727,2580832,2407944
2018-12-23,49.7425,51.49,48.77,2.719999999999999,2.719999999999999,50.8125,51.64,49.77,1.8699999999999974,1.8699999999999974,49.22,50.77,48.07,2.700000000000003,2.210000000000001,50.4025,51.2,48.79,2.4100000000000037,2.210000000000001,2580079,3371321,1645519,1725802,803742
2018-12-30,51.2275,52.22,50.12,2.1000000000000014,0.8500000000000014,52.305,53.81,51.8,2.010000000000005,2.0,50.7275,51.85,49.7,2.1499999999999986,1.2000000000000028,51.8525,53.73,50.84,2.8899999999999935,2.4199999999999946,2766278,3490455,2138739,1351716,1351716
2019-01-06,54.062,54.8,53.33,1.4699999999999989,1.1300000000000026,55.006,55.56,54.53,1.0300000000000011,1.0300000000000011,53.589999999999996,54.26,52.79,1.4699999999999989,1.4699999999999989,54.45,55.24,53.55,1.6900000000000048,1.230000000000004,2281101,2854982,1692807,1162175,-552132
2019-01-13,56.352,58.57,54.44,4.130000000000003,4.130000000000003,57.443999999999996,59.22,56.01,3.210000000000001,3.0600000000000023,56.038,57.91,54.44,3.469999999999999,3.469999999999999,57.216,59.16,55.79,3.3699999999999974,3.3699999999999974,2318309,2714550,2040646,673904,362028
2019-01-20,58.575,59.31,57.57,1.740000000000002,0.5500000000000043,59.1,59.87,58.66,1.2100000000000009,0.7399999999999949,57.964999999999996,58.87,57.41,1.4600000000000009,0.8599999999999994,58.4825,59.49,57.82,1.6700000000000017,1.3100000000000023,1746011,2003637,1315588,688049,-417670
2019-01-27,58.506,59.09,57.45,1.6400000000000006,-0.3400000000000034,58.93,59.47,58.36,1.1099999999999994,-0.4099999999999966,57.9,58.41,57.16,1.25,-0.00999999999999801,58.46,59.15,57.9,1.25,-0.5,1907263,3132766,1118671,2014095,563248
2019-02-03,58.588,59.02,58.29,0.730000000000004,-0.3200000000000003,59.41,60.54,59.0,1.5399999999999991,0.0,58.126,58.57,57.19,1.3800000000000026,-1.2899999999999991,58.846,59.22,58.32,0.8999999999999986,-0.6099999999999994,1949853,2825426,1206007,1619419,915034
2019-02-10,60.02,60.81,58.75,2.0600000000000023,1.9500000000000028,60.792,61.65,59.27,2.3799999999999955,2.3799999999999955,59.768,60.63,58.4,2.230000000000004,2.1000000000000014,60.372,61.61,59.18,2.4299999999999997,2.4299999999999997,1508620,1714355,1234185,480170,-273784
2019-02-17,62.144999999999996,62.79,61.0,1.7899999999999991,1.7899999999999991,62.94,63.36,62.42,0.9399999999999977,0.9399999999999977,61.8975,62.47,60.97,1.5,1.5,62.51,62.81,62.05,0.7600000000000051,0.7600000000000051,1380933,1535984,1166505,369479,291046
2019-02-24,63.384,64.19,63.0,1.1899999999999977,0.6899999999999977,63.768,64.19,63.14,1.0499999999999972,0.14999999999999147,62.844,63.25,62.46,0.7899999999999991,-0.6199999999999974,62.992,63.35,62.52,0.8299999999999983,-0.46000000000000085,1324742,1498551,1236276,262275,2921
2019-03-03,61.914,63.01,59.62,3.3900000000000006,-3.3900000000000006,62.36,63.81,60.24,3.5700000000000003,-3.5700000000000003,60.996,62.06,59.39,2.6700000000000017,-2.6700000000000017,61.608000000000004,62.74,60.17,2.5700000000000003,-2.5700000000000003,1880160,2693266,1462185,1231081,445479
2019-03-10,61.348,61.73,60.56,1.1699999999999946,1.0599999999999952,61.988,62.81,61.17,1.6400000000000006,1.6400000000000006,61.142,61.58,60.43,1.1499999999999986,1.1499999999999986,61.692,62.72,60.94,1.7800000000000011,1.7800000000000011,1804237,2930450,1356986,1573464,1573464
2019-03-17,61.686,63.73,59.63,4.099999999999994,-3.3399999999999963,62.338,64.19,60.14,4.049999999999997,-3.780000000000001,60.404,62.86,57.46,5.399999999999999,-5.399999999999999,60.83,63.26,57.68,5.579999999999998,-5.579999999999998,2263958,2719760,1559472,1160288,359390
2019-03-24,58.168,58.99,57.79,1.2000000000000028,1.2000000000000028,58.656,59.34,58.29,1.0500000000000043,1.0500000000000043,57.706,58.49,57.15,1.3400000000000034,1.3400000000000034,58.102,58.7,57.43,1.2700000000000031,1.2700000000000031,1842601,2675613,1489741,1185872,-1185872
2019-03-31,61.714,62.92,59.74,3.1799999999999997,3.1799999999999997,62.738,63.63,62.02,1.6099999999999994,1.6099999999999994,61.384,62.62,59.46,3.1599999999999966,3.1599999999999966,62.233999999999995,63.4,61.12,2.280000000000001,1.490000000000002,1619488,2583166,1096666,1486500,-1376469
2019-04-07,63.262,64.88,62.0,2.8799999999999955,1.5999999999999943,64.072,66.15,62.92,3.230000000000004,2.3600000000000065,62.896,64.68,61.61,3.0700000000000074,1.490000000000009,63.422,64.91,61.87,3.039999999999999,1.4299999999999997,1309644,1537006,942608,594398,594398
2019-04-14,65.6075,66.48,64.93,1.5499999999999972,0.8999999999999915,66.285,67.15,65.36,1.7900000000000063,1.1400000000000006,65.19,65.91,64.28,1.6299999999999955,1.5999999999999943,65.74,66.19,64.5,1.6899999999999977,1.6899999999999977,1265583,1632264,979457,652807,-171773
2019-04-21,65.52,65.97,65.07,0.9000000000000057,-0.7199999999999989,66.124,66.52,65.85,0.6700000000000017,-0.18000000000000682,65.148,65.58,64.66,0.9200000000000017,-0.789999999999992,65.708,66.14,65.13,1.0100000000000051,0.3200000000000074,866424,985957,727333,258624,245744
2019-04-28,66.406,66.98,65.86,1.1200000000000045,0.27000000000001023,67.26,67.52,67.07,0.45000000000000284,0.45000000000000284,65.732,66.27,64.63,1.6400000000000006,-0.14000000000000057,66.618,67.15,66.05,1.1000000000000085,0.3400000000000034,1331664,1836638,870936,965702,492947
2019-05-05,65.112,65.96,64.18,1.779999999999987,-0.8299999999999983,66.07,67.21,65.14,2.069999999999993,-1.6400000000000006,64.552,65.34,63.67,1.6700000000000017,-1.2999999999999972,65.524,66.79,65.0,1.7900000000000063,-1.440000000000012,1809731,2255317,1375897,879420,360354
2019-05-12,63.552,64.26,62.22,2.0400000000000063,0.0,64.656,65.5,64.07,1.4300000000000068,0.5600000000000023,63.02,64.26,61.92,2.3400000000000034,1.8900000000000006,63.768,64.84,62.08,2.760000000000005,1.9200000000000017,1604136,2281831,918954,1362877,-962789
2019-05-19,63.798,64.58,62.93,1.6499999999999986,-0.7700000000000031,64.296,65.14,63.34,1.7999999999999972,-0.9100000000000037,63.432,64.51,61.9,2.6100000000000065,-0.8200000000000003,63.826,64.98,62.32,2.6600000000000037,-0.5500000000000043,1136590,1508117,941461,566656,165364
2019-05-26,61.8425,63.2,60.58,2.6200000000000045,-2.6200000000000045,62.2425,63.53,60.67,2.8599999999999994,-2.8599999999999994,60.8075,61.88,59.16,2.720000000000006,-2.720000000000006,61.235,61.93,59.45,2.479999999999997,-2.479999999999997,1491486,2044102,1001377,1042725,-478149
2019-06-02,62.232,63.46,59.37,4.090000000000003,4.050000000000004,63.166000000000004,64.01,60.86,3.1500000000000057,3.020000000000003,61.688,62.8,59.11,3.6899999999999977,3.5600000000000023,62.734,63.66,60.78,2.8799999999999955,1.990000000000002,1714777,2273693,1431940,841753,-366446
2019-06-09,63.684,64.46,63.05,1.4099999999999966,-0.09000000000000341,64.17999999999999,64.83,63.62,1.2100000000000009,-0.9499999999999957,63.124,63.91,62.52,1.3899999999999935,-0.9199999999999946,63.546,64.13,62.95,1.1799999999999926,-0.2600000000000051,1157801,1333432,924539,408893,-335188
2019-06-16,63.342,63.91,62.22,1.6899999999999977,0.5699999999999932,64.038,64.37,63.67,0.7000000000000028,0.539999999999992,62.442,62.88,62.22,0.6600000000000037,0.6099999999999994,63.083999999999996,63.93,62.44,1.490000000000002,0.490000000000002,1262973,1604175,1039976,564199,564199
2019-06-23,63.176,63.84,62.34,1.5,0.7099999999999937,63.738,64.48,62.98,1.500000000000007,0.9200000000000017,62.486000000000004,63.38,61.63,1.75,0.6400000000000006,63.04,64.45,62.01,2.440000000000005,1.5500000000000043,1786602,2729857,994344,1735513,1042014
2019-06-30,65.5375,66.0,65.22,0.7800000000000011,0.5999999999999943,66.00999999999999,66.42,65.6,0.8200000000000074,0.20000000000000284,64.945,65.57,64.28,1.289999999999992,0.6599999999999966,65.5775,66.22,64.84,1.3799999999999955,0.6799999999999926,1039573,1691416,609295,1082121,-856493
2019-07-07,65.486,66.48,64.87,1.6099999999999994,0.9399999999999977,66.186,67.0,65.53,1.4699999999999989,0.769999999999996,65.0,65.77,64.62,1.1499999999999915,0.9200000000000017,65.848,66.89,65.0,1.8900000000000006,1.0600000000000023,1177492,1569902,1022986,546916,20293
2019-07-14,66.438,67.0,65.48,1.519999999999996,-0.769999999999996,66.83200000000001,67.17,66.27,0.9000000000000057,0.04000000000000625,65.834,66.32,65.47,0.8499999999999943,-0.22999999999998977,66.166,66.81,65.6,1.210000000000008,-0.5300000000000011,950790,1068747,788061,280686,90192
2019-07-21,66.03999999999999,66.63,65.72,0.9099999999999966,0.4099999999999966,66.626,66.91,66.22,0.6899999999999977,0.6899999999999977,65.544,65.82,65.11,0.7099999999999937,0.7099999999999937,66.224,66.76,65.46,1.3000000000000114,1.1800000000000068,1298674,1821912,922140,899772,899772
2019-07-28,64.438,66.41,59.47,6.939999999999998,-6.939999999999998,64.85,66.93,59.56,7.3700000000000045,-7.3700000000000045,62.684,65.83,58.03,7.799999999999997,-7.799999999999997,63.208,66.17,58.66,7.510000000000005,-7.390000000000001,1850454,3392084,962025,2430059,987579
2019-08-04,56.732,57.84,55.77,2.0700000000000003,-1.0100000000000051,57.178,58.36,55.93,2.4299999999999997,-1.5300000000000011,55.554,56.13,54.2,1.9299999999999997,-0.3999999999999986,56.492,57.31,55.4,1.9100000000000037,-0.38000000000000256,2230199,2855199,1586959,1268240,-784014
2019-08-11,53.19,55.2,52.25,2.950000000000003,-2.690000000000005,54.118,55.52,52.6,2.9200000000000017,-1.3400000000000034,52.434000000000005,53.56,51.49,2.0700000000000003,-1.2199999999999989,53.066,54.48,51.7,2.779999999999994,-0.269999999999996,1757356,2015137,1291569,723568,600013
2019-08-18,54.076,54.7,53.6,1.1000000000000014,-1.1000000000000014,54.5,54.88,54.09,0.7899999999999991,-0.35999999999999943,53.312,54.04,52.0,2.039999999999999,-2.039999999999999,53.592,54.29,52.26,2.030000000000001,-2.030000000000001,1481436,1874487,925461,949026,210131
2019-08-25,52.432,53.33,50.9,2.4299999999999997,0.6899999999999977,52.978,53.65,52.0,1.6499999999999986,0.6400000000000006,51.792,52.71,50.81,1.8999999999999986,0.5500000000000043,52.234,52.88,51.42,1.4600000000000009,0.44000000000000483,1217147,1685072,859053,826019,-591766
2019-09-01,53.405,54.79,52.15,2.6400000000000006,2.6400000000000006,54.0625,55.67,52.34,3.3299999999999983,3.3299999999999983,52.9825,54.31,51.46,2.8500000000000014,2.8500000000000014,53.695,55.2,52.06,3.1400000000000006,3.1400000000000006,1352931,1866110,993288,872822,-872822
2019-09-08,58.768,61.21,55.94,5.270000000000003,5.270000000000003,60.144,62.46,57.84,4.619999999999997,4.619999999999997,58.286,61.03,55.33,5.700000000000003,5.700000000000003,59.83,61.67,57.5,4.170000000000002,4.170000000000002,1561106,1936829,1223766,713063,-479326
2019-09-15,60.778,61.14,60.47,0.6700000000000017,0.6099999999999994,61.556,61.89,61.01,0.8800000000000026,0.060000000000002274,60.37,60.78,59.9,0.8800000000000026,0.4199999999999946,60.964,61.25,60.73,0.5200000000000031,-0.5200000000000031,1240746,1686189,1050696,635493,613173
2019-09-22,60.35,61.0,59.83,1.1700000000000017,0.8699999999999974,60.966,61.46,60.48,0.980000000000004,0.25,59.76,60.5,59.37,1.1300000000000026,0.8800000000000026,60.412,60.91,59.82,1.0899999999999963,0.00999999999999801,1332625,1574312,958229,616083,237377
2019-09-29,58.058,61.34,55.45,5.890000000000001,-5.890000000000001,58.426,61.48,55.7,5.779999999999994,-4.899999999999999,56.565999999999995,60.17,54.05,6.1200000000000045,-4.910000000000004,57.202,60.32,55.56,4.759999999999998,-3.789999999999999,1188880,1466532,856977,609555,-233482
2019-10-06,55.584,57.68,54.2,3.479999999999997,1.1700000000000017,56.28,59.25,54.61,4.640000000000001,2.5700000000000003,55.114,57.28,53.74,3.539999999999999,1.3700000000000045,55.734,58.38,53.92,4.460000000000001,2.440000000000005,1230436,1847350,658780,1188570,1188570
2019-10-13,58.768,59.11,57.72,1.3900000000000006,1.3500000000000014,59.528,59.97,58.75,1.2199999999999989,1.0,58.34,58.69,57.46,1.2299999999999969,1.2299999999999969,58.938,59.53,58.51,1.0200000000000031,0.9100000000000037,1042444,1446701,870670,576031,548933
