Date,KOF_Open_average,KOF_Open_max,KOF_Open_min,KOF_Open_volatility,KOF_Open_change,KOF_High_average,KOF_High_max,KOF_High_min,KOF_High_volatility,KOF_High_change,KOF_Low_average,KOF_Low_max,KOF_Low_min,KOF_Low_volatility,KOF_Low_change,KOF_Close_average,KOF_Close_max,KOF_Close_min,KOF_Close_volatility,KOF_Close_change,KOF_Volume_average,KOF_Volume_max,KOF_Volume_min,KOF_Volume_volatility,KOF_Volume_change
2018-01-14,73.782,75.13,71.85,3.280000000000001,3.280000000000001,74.76,76.0,73.22,2.780000000000001,2.780000000000001,73.544,74.77,71.85,2.9200000000000017,2.9200000000000017,74.468,75.99,72.91,3.0799999999999983,3.0799999999999983,86754,111818,58540,53278,-30201
2018-01-21,77.64999999999999,78.93,75.74,3.190000000000012,3.190000000000012,78.642,79.41,76.97,2.4399999999999977,1.960000000000008,76.844,77.66,75.15,2.509999999999991,2.3699999999999903,77.992,78.97,76.56,2.4099999999999966,1.1200000000000045,74371,102032,53382,48650,-37935
2018-01-28,76.888,78.12,75.81,2.3100000000000023,-0.5099999999999909,78.266,79.42,77.52,1.9000000000000057,0.2400000000000091,75.748,76.82,74.04,2.779999999999987,-2.779999999999987,76.656,78.65,74.3,4.3500000000000085,-2.740000000000009,55435,94197,32964,61233,23788
2018-02-04,73.548,75.35,72.07,3.280000000000001,-0.29999999999999716,74.574,76.23,72.73,3.5,-2.8400000000000034,72.24,74.11,70.49,3.6200000000000045,-1.2900000000000063,73.388,75.94,71.67,4.269999999999996,-3.5799999999999983,96049,109528,86754,22774,-22774
2018-02-11,72.3075,73.03,71.86,1.1700000000000017,0.9699999999999989,72.995,73.69,72.34,1.3499999999999943,1.3499999999999943,71.84,72.97,70.88,2.0900000000000034,1.4099999999999966,72.5525,73.06,72.0,1.0600000000000023,0.9000000000000057,48457,74382,35958,38424,-7766
2018-02-18,73.214,76.24,69.66,6.579999999999998,-2.960000000000008,73.66199999999999,76.24,70.55,5.689999999999998,-2.8599999999999994,71.542,73.42,69.19,4.230000000000004,-3.0700000000000074,71.966,73.71,69.33,4.3799999999999955,-3.980000000000004,91953,151538,35811,115727,115727
2018-02-25,68.272,69.28,67.47,1.8100000000000023,-0.75,68.778,69.48,68.24,1.240000000000009,-0.730000000000004,67.29,68.2,66.78,1.4200000000000017,-0.7400000000000091,68.02,68.56,67.42,1.1400000000000006,-0.29999999999999716,73860,103865,44174,59691,-27689
2018-03-04,68.858,69.54,68.12,1.4200000000000017,0.789999999999992,69.67,70.43,68.77,1.6600000000000108,-0.7900000000000063,68.146,68.85,67.51,1.3399999999999892,0.4100000000000108,68.936,69.97,68.11,1.8599999999999994,-1.2000000000000028,79829,120207,56239,63968,-11669
2018-03-11,68.116,69.24,66.52,2.719999999999999,-2.260000000000005,69.054,70.31,68.0,2.3100000000000023,-1.4099999999999966,66.952,68.33,65.53,2.799999999999997,-2.0799999999999983,67.438,69.37,65.9,3.469999999999999,-1.9599999999999937,77403,116541,51390,65151,-44079
2018-03-18,66.2,66.94,65.08,1.8599999999999994,-0.21999999999999886,67.01,68.1,66.02,2.0799999999999983,-0.5200000000000102,64.884,66.61,63.94,2.6700000000000017,-0.10000000000000853,65.862,67.16,64.87,2.289999999999992,0.01999999999999602,109377,175331,65148,110183,-102355
2018-03-25,65.3925,66.08,64.66,1.4200000000000017,1.3299999999999983,66.35249999999999,67.72,65.01,2.7099999999999937,1.509999999999991,64.725,66.08,63.9,2.1799999999999997,0.36000000000000654,65.3775,66.43,64.7,1.730000000000004,-0.09000000000000341,79082,148958,28858,120100,-96471
2018-04-01,65.784,66.63,64.75,1.8799999999999955,1.1300000000000097,66.828,67.65,65.77,1.8800000000000097,1.8800000000000097,65.12,66.02,64.28,1.7399999999999949,0.5300000000000011,66.058,66.5,65.51,0.9899999999999949,0.20999999999999375,76778,124078,45780,78298,78298
2018-04-08,67.476,68.17,66.5,1.6700000000000017,1.6700000000000017,68.784,69.12,68.43,0.6899999999999977,0.4299999999999926,67.07,67.59,65.89,1.7000000000000028,1.5699999999999932,67.778,68.18,67.37,0.8100000000000023,0.4200000000000017,104990,137869,76827,61042,-32431
2018-04-15,67.798,69.45,65.44,4.010000000000005,-2.710000000000008,68.584,69.48,66.79,2.6899999999999977,-2.6099999999999994,66.504,67.78,65.13,2.6500000000000057,-2.3299999999999983,67.212,69.25,65.56,3.6899999999999977,-3.6899999999999977,93670,128240,49151,79089,-79089
2018-04-22,64.962,65.7,64.4,1.2999999999999972,-0.4000000000000057,65.554,66.72,64.72,2.0,-0.8199999999999932,64.18,64.48,63.6,0.8800000000000026,0.020000000000010232,64.95400000000001,65.64,64.22,1.4200000000000017,0.8299999999999983,69499,101471,46992,54479,28275
2018-04-29,62.525999999999996,64.32,61.43,2.8899999999999935,-2.8899999999999935,63.036,65.2,61.43,3.770000000000003,-3.770000000000003,61.422,63.03,60.02,3.009999999999998,-3.009999999999998,62.018,64.14,60.53,3.6099999999999994,-3.6099999999999994,178666,360762,72937,287825,82901
