Date,Direxion Daily Utilities Bull 3X Shares_etf_Open_average,Direxion Daily Utilities Bull 3X Shares_etf_Open_max,Direxion Daily Utilities Bull 3X Shares_etf_Open_min,Direxion Daily Utilities Bull 3X Shares_etf_Open_volatility,Direxion Daily Utilities Bull 3X Shares_etf_Open_change,Direxion Daily Utilities Bull 3X Shares_etf_High_average,Direxion Daily Utilities Bull 3X Shares_etf_High_max,Direxion Daily Utilities Bull 3X Shares_etf_High_min,Direxion Daily Utilities Bull 3X Shares_etf_High_volatility,Direxion Daily Utilities Bull 3X Shares_etf_High_change,Direxion Daily Utilities Bull 3X Shares_etf_Low_average,Direxion Daily Utilities Bull 3X Shares_etf_Low_max,Direxion Daily Utilities Bull 3X Shares_etf_Low_min,Direxion Daily Utilities Bull 3X Shares_etf_Low_volatility,Direxion Daily Utilities Bull 3X Shares_etf_Low_change,Direxion Daily Utilities Bull 3X Shares_etf_Close_average,Direxion Daily Utilities Bull 3X Shares_etf_Close_max,Direxion Daily Utilities Bull 3X Shares_etf_Close_min,Direxion Daily Utilities Bull 3X Shares_etf_Close_volatility,Direxion Daily Utilities Bull 3X Shares_etf_Close_change
2018-03-25,23.78,23.78,23.78,0.0,0.0,24.07,24.07,24.07,0.0,0.0,23.66,23.66,23.66,0.0,0.0,23.89,23.89,23.89,0.0,0.0
2018-04-01,24.3,24.3,24.3,0.0,0.0,24.31,24.31,24.31,0.0,0.0,23.5,23.5,23.5,0.0,0.0,23.77,23.77,23.77,0.0,0.0
2018-04-08,22.44,22.44,22.44,0.0,0.0,22.98,22.98,22.98,0.0,0.0,22.44,22.44,22.44,0.0,0.0,22.69,22.69,22.69,0.0,0.0
2018-04-15,24.05,24.05,24.05,0.0,0.0,24.05,24.05,24.05,0.0,0.0,23.18,23.18,23.18,0.0,0.0,23.27,23.27,23.27,0.0,0.0
2018-04-22,24.77,24.77,24.77,0.0,0.0,25.56,25.56,25.56,0.0,0.0,24.47,24.47,24.47,0.0,0.0,25.27,25.27,25.27,0.0,0.0
2018-04-29,25.05,25.05,25.05,0.0,0.0,25.29,25.29,25.29,0.0,0.0,25.02,25.02,25.02,0.0,0.0,25.07,25.07,25.07,0.0,0.0
2018-05-06,23.3,23.3,23.3,0.0,0.0,23.41,23.41,23.41,0.0,0.0,23.07,23.07,23.07,0.0,0.0,23.3,23.3,23.3,0.0,0.0
2018-05-13,21.42,21.42,21.42,0.0,0.0,21.75,21.75,21.75,0.0,0.0,21.01,21.01,21.01,0.0,0.0,21.4,21.4,21.4,0.0,0.0
2018-05-20,23.06,23.06,23.06,0.0,0.0,23.45,23.45,23.45,0.0,0.0,23.04,23.04,23.04,0.0,0.0,23.33,23.33,23.33,0.0,0.0
2018-05-27,23.68,23.68,23.68,0.0,0.0,23.73,23.73,23.73,0.0,0.0,22.64,22.64,22.64,0.0,0.0,22.9,22.9,22.9,0.0,0.0
2018-06-03,20.87,20.87,20.87,0.0,0.0,20.97,20.97,20.97,0.0,0.0,20.72,20.72,20.72,0.0,0.0,20.83,20.83,20.83,0.0,0.0
2018-06-10,21.87,21.87,21.87,0.0,0.0,22.47,22.47,22.47,0.0,0.0,21.5,21.5,21.5,0.0,0.0,22.45,22.45,22.45,0.0,0.0
2018-06-17,24.0,24.0,24.0,0.0,0.0,24.02,24.02,24.02,0.0,0.0,23.79,23.79,23.79,0.0,0.0,24.02,24.02,24.02,0.0,0.0
2018-06-24,25.53,25.53,25.53,0.0,0.0,25.91,25.91,25.91,0.0,0.0,24.98,24.98,24.98,0.0,0.0,25.61,25.61,25.61,0.0,0.0
2018-07-01,27.17,27.17,27.17,0.0,0.0,27.6,27.6,27.6,0.0,0.0,27.13,27.13,27.13,0.0,0.0,27.45,27.45,27.45,0.0,0.0
2018-07-08,26.5,26.5,26.5,0.0,0.0,26.52,26.52,26.52,0.0,0.0,26.02,26.02,26.02,0.0,0.0,26.29,26.29,26.29,0.0,0.0
2018-07-15,25.82,25.82,25.82,0.0,0.0,26.01,26.01,26.01,0.0,0.0,25.53,25.53,25.53,0.0,0.0,26.01,26.01,26.01,0.0,0.0
2018-07-22,26.62,26.62,26.62,0.0,0.0,27.02,27.02,27.02,0.0,0.0,26.4,26.4,26.4,0.0,0.0,26.62,26.62,26.62,0.0,0.0
2018-07-29,26.82,26.82,26.82,0.0,0.0,27.54,27.54,27.54,0.0,0.0,26.82,26.82,26.82,0.0,0.0,27.45,27.45,27.45,0.0,0.0
2018-08-05,27.55,27.55,27.55,0.0,0.0,27.97,27.97,27.97,0.0,0.0,26.94,26.94,26.94,0.0,0.0,27.02,27.02,27.02,0.0,0.0
2018-08-12,29.25,29.25,29.25,0.0,0.0,29.46,29.46,29.46,0.0,0.0,28.65,28.65,28.65,0.0,0.0,29.27,29.27,29.27,0.0,0.0
2018-08-19,27.63,27.63,27.63,0.0,0.0,28.04,28.04,28.04,0.0,0.0,27.21,27.21,27.21,0.0,0.0,28.02,28.02,28.02,0.0,0.0
2018-08-26,28.07,28.07,28.07,0.0,0.0,28.24,28.24,28.24,0.0,0.0,27.22,27.22,27.22,0.0,0.0,27.49,27.49,27.49,0.0,0.0
2018-09-02,29.3,29.3,29.3,0.0,0.0,29.3,29.3,29.3,0.0,0.0,28.27,28.27,28.27,0.0,0.0,28.37,28.37,28.37,0.0,0.0
2018-09-09,28.17,28.17,28.17,0.0,0.0,28.67,28.67,28.67,0.0,0.0,28.14,28.14,28.14,0.0,0.0,28.67,28.67,28.67,0.0,0.0
2018-09-16,26.22,26.22,26.22,0.0,0.0,27.65,27.65,27.65,0.0,0.0,26.22,26.22,26.22,0.0,0.0,27.49,27.49,27.49,0.0,0.0
2018-09-23,26.01,26.01,26.01,0.0,0.0,26.6,26.6,26.6,0.0,0.0,26.01,26.01,26.01,0.0,0.0,26.58,26.58,26.58,0.0,0.0
2018-09-30,27.09,27.09,27.09,0.0,0.0,28.16,28.16,28.16,0.0,0.0,27.0,27.0,27.0,0.0,0.0,28.02,28.02,28.02,0.0,0.0
2018-10-07,26.83,26.83,26.83,0.0,0.0,26.96,26.96,26.96,0.0,0.0,26.25,26.25,26.25,0.0,0.0,26.89,26.89,26.89,0.0,0.0
2018-10-14,28.88,28.88,28.88,0.0,0.0,29.77,29.77,29.77,0.0,0.0,28.88,28.88,28.88,0.0,0.0,29.5,29.5,29.5,0.0,0.0
2018-10-21,29.54,29.54,29.54,0.0,0.0,29.54,29.54,29.54,0.0,0.0,26.99,26.99,26.99,0.0,0.0,27.6,27.6,27.6,0.0,0.0
2018-10-28,26.85,26.85,26.85,0.0,0.0,27.16,27.16,27.16,0.0,0.0,26.56,26.56,26.56,0.0,0.0,26.91,26.91,26.91,0.0,0.0
2018-11-04,29.18,29.18,29.18,0.0,0.0,29.99,29.99,29.99,0.0,0.0,29.04,29.04,29.04,0.0,0.0,29.76,29.76,29.76,0.0,0.0
2018-11-11,29.73,29.73,29.73,0.0,0.0,29.75,29.75,29.75,0.0,0.0,29.03,29.03,29.03,0.0,0.0,29.5,29.5,29.5,0.0,0.0
2018-11-18,27.93,27.93,27.93,0.0,0.0,28.24,28.24,28.24,0.0,0.0,27.78,27.78,27.78,0.0,0.0,28.24,28.24,28.24,0.0,0.0
2018-11-25,29.6,29.6,29.6,0.0,0.0,30.57,30.57,30.57,0.0,0.0,29.37,29.37,29.37,0.0,0.0,30.57,30.57,30.57,0.0,0.0
2018-12-02,31.56,31.56,31.56,0.0,0.0,32.54,32.54,32.54,0.0,0.0,31.04,31.04,31.04,0.0,0.0,32.0,32.0,32.0,0.0,0.0
2018-12-09,33.16,33.16,33.16,0.0,0.0,33.16,33.16,33.16,0.0,0.0,31.95,31.95,31.95,0.0,0.0,32.48,32.48,32.48,0.0,0.0
2018-12-16,29.74,29.74,29.74,0.0,0.0,30.66,30.66,30.66,0.0,0.0,28.35,28.35,28.35,0.0,0.0,28.35,28.35,28.35,0.0,0.0
2018-12-23,26.6,26.6,26.6,0.0,0.0,27.13,27.13,27.13,0.0,0.0,26.13,26.13,26.13,0.0,0.0,26.44,26.44,26.44,0.0,0.0
2018-12-30,24.84,24.84,24.84,0.0,0.0,26.16,26.16,26.16,0.0,0.0,24.84,24.84,24.84,0.0,0.0,26.15,26.15,26.15,0.0,0.0
2019-01-06,27.2,27.2,27.2,0.0,0.0,27.2,27.2,27.2,0.0,0.0,26.5,26.5,26.5,0.0,0.0,26.86,26.86,26.86,0.0,0.0
2019-01-13,26.81,26.81,26.81,0.0,0.0,26.86,26.86,26.86,0.0,0.0,26.46,26.46,26.46,0.0,0.0,26.55,26.55,26.55,0.0,0.0
2019-01-20,27.96,27.96,27.96,0.0,0.0,28.0,28.0,28.0,0.0,0.0,26.77,26.77,26.77,0.0,0.0,26.86,26.86,26.86,0.0,0.0
2019-01-27,28.8,28.8,28.8,0.0,0.0,28.98,28.98,28.98,0.0,0.0,27.99,27.99,27.99,0.0,0.0,28.68,28.68,28.68,0.0,0.0
2019-02-03,29.95,29.95,29.95,0.0,0.0,30.52,30.52,30.52,0.0,0.0,29.88,29.88,29.88,0.0,0.0,30.45,30.45,30.45,0.0,0.0
2019-02-10,30.56,30.56,30.56,0.0,0.0,30.7,30.7,30.7,0.0,0.0,30.16,30.16,30.16,0.0,0.0,30.46,30.46,30.46,0.0,0.0
2019-02-17,32.41,32.41,32.41,0.0,0.0,32.72,32.72,32.72,0.0,0.0,31.93,31.93,31.93,0.0,0.0,32.72,32.72,32.72,0.0,0.0
2019-02-24,32.45,32.45,32.45,0.0,0.0,32.85,32.85,32.85,0.0,0.0,32.09,32.09,32.09,0.0,0.0,32.75,32.75,32.75,0.0,0.0
2019-03-03,32.91,32.91,32.91,0.0,0.0,33.48,33.48,33.48,0.0,0.0,32.75,32.75,32.75,0.0,0.0,33.48,33.48,33.48,0.0,0.0
2019-03-10,35.01,35.01,35.01,0.0,0.0,35.67,35.67,35.67,0.0,0.0,34.64,34.64,34.64,0.0,0.0,35.38,35.38,35.38,0.0,0.0
2019-03-17,35.29,35.29,35.29,0.0,0.0,36.14,36.14,36.14,0.0,0.0,35.12,35.12,35.12,0.0,0.0,35.45,35.45,35.45,0.0,0.0
2019-03-24,33.85,33.85,33.85,0.0,0.0,34.94,34.94,34.94,0.0,0.0,33.85,33.85,33.85,0.0,0.0,34.94,34.94,34.94,0.0,0.0
2019-03-31,33.78,33.78,33.78,0.0,0.0,34.6,34.6,34.6,0.0,0.0,33.56,33.56,33.56,0.0,0.0,34.6,34.6,34.6,0.0,0.0
2019-04-07,33.49,33.49,33.49,0.0,0.0,34.76,34.76,34.76,0.0,0.0,33.48,33.48,33.48,0.0,0.0,34.76,34.76,34.76,0.0,0.0
2019-04-14,33.22,33.22,33.22,0.0,0.0,33.62,33.62,33.62,0.0,0.0,33.07,33.07,33.07,0.0,0.0,33.08,33.08,33.08,0.0,0.0
2019-04-21,35.1,35.1,35.1,0.0,0.0,35.33,35.33,35.33,0.0,0.0,34.39,34.39,34.39,0.0,0.0,34.4,34.4,34.4,0.0,0.0
2019-04-28,34.42,34.42,34.42,0.0,0.0,34.84,34.84,34.84,0.0,0.0,34.11,34.11,34.11,0.0,0.0,34.76,34.76,34.76,0.0,0.0
2019-05-05,32.31,32.31,32.31,0.0,0.0,34.02,34.02,34.02,0.0,0.0,32.31,32.31,32.31,0.0,0.0,33.85,33.85,33.85,0.0,0.0
2019-05-12,34.81,34.81,34.81,0.0,0.0,35.76,35.76,35.76,0.0,0.0,34.81,34.81,34.81,0.0,0.0,35.44,35.44,35.44,0.0,0.0
2019-05-19,37.18,37.18,37.18,0.0,0.0,38.06,38.06,38.06,0.0,0.0,37.18,37.18,37.18,0.0,0.0,37.18,37.18,37.18,0.0,0.0
2019-05-26,33.52,33.52,33.52,0.0,0.0,34.43,34.43,34.43,0.0,0.0,33.49,33.49,33.49,0.0,0.0,34.33,34.33,34.33,0.0,0.0
2019-06-02,39.17,39.17,39.17,0.0,0.0,39.55,39.55,39.55,0.0,0.0,37.45,37.45,37.45,0.0,0.0,37.49,37.49,37.49,0.0,0.0
2019-06-09,37.75,37.75,37.75,0.0,0.0,38.96,38.96,38.96,0.0,0.0,37.75,37.75,37.75,0.0,0.0,38.79,38.79,38.79,0.0,0.0
2019-06-16,39.89,39.89,39.89,0.0,0.0,40.19,40.19,40.19,0.0,0.0,38.75,38.75,38.75,0.0,0.0,40.09,40.09,40.09,0.0,0.0
2019-06-23,36.85,36.85,36.85,0.0,0.0,37.63,37.63,37.63,0.0,0.0,36.57,36.57,36.57,0.0,0.0,37.3,37.3,37.3,0.0,0.0
2019-06-30,38.46,38.46,38.46,0.0,0.0,39.14,39.14,39.14,0.0,0.0,37.27,37.27,37.27,0.0,0.0,39.08,39.08,39.08,0.0,0.0
2019-07-07,39.81,39.81,39.81,0.0,0.0,39.81,39.81,39.81,0.0,0.0,38.79,38.79,38.79,0.0,0.0,38.93,38.93,38.93,0.0,0.0
2019-07-14,40.03,40.03,40.03,0.0,0.0,40.03,40.03,40.03,0.0,0.0,38.4,38.4,38.4,0.0,0.0,38.45,38.45,38.45,0.0,0.0
2019-07-21,37.3,37.3,37.3,0.0,0.0,37.83,37.83,37.83,0.0,0.0,36.98,36.98,36.98,0.0,0.0,37.54,37.54,37.54,0.0,0.0
2019-07-28,38.14,38.14,38.14,0.0,0.0,38.62,38.62,38.62,0.0,0.0,37.69,37.69,37.69,0.0,0.0,37.75,37.75,37.75,0.0,0.0
2019-08-04,38.61,38.61,38.61,0.0,0.0,39.49,39.49,39.49,0.0,0.0,38.61,38.61,38.61,0.0,0.0,39.1,39.1,39.1,0.0,0.0
2019-08-11,39.61,39.61,39.61,0.0,0.0,40.0,40.0,40.0,0.0,0.0,39.53,39.53,39.53,0.0,0.0,39.82,39.82,39.82,0.0,0.0
2019-08-18,41.29,41.29,41.29,0.0,0.0,41.5,41.5,41.5,0.0,0.0,39.7,39.7,39.7,0.0,0.0,39.7,39.7,39.7,0.0,0.0
2019-08-25,42.57,42.57,42.57,0.0,0.0,42.8,42.8,42.8,0.0,0.0,42.16,42.16,42.16,0.0,0.0,42.18,42.18,42.18,0.0,0.0
2019-09-01,43.37,43.37,43.37,0.0,0.0,43.6,43.6,43.6,0.0,0.0,42.32,42.32,42.32,0.0,0.0,42.65,42.65,42.65,0.0,0.0
2019-09-08,43.43,43.43,43.43,0.0,0.0,43.43,43.43,43.43,0.0,0.0,42.37,42.37,42.37,0.0,0.0,42.79,42.79,42.79,0.0,0.0
2019-09-15,45.58,45.58,45.58,0.0,0.0,46.02,46.02,46.02,0.0,0.0,44.94,44.94,44.94,0.0,0.0,46.02,46.02,46.02,0.0,0.0
2019-09-22,48.04,48.04,48.04,0.0,0.0,48.04,48.04,48.04,0.0,0.0,46.49,46.49,46.49,0.0,0.0,47.1,47.1,47.1,0.0,0.0
2019-09-29,45.74,45.74,45.74,0.0,0.0,47.55,47.55,47.55,0.0,0.0,45.56,45.56,45.56,0.0,0.0,47.46,47.46,47.46,0.0,0.0
2019-10-06,45.6,45.6,45.6,0.0,0.0,46.21,46.21,46.21,0.0,0.0,45.09,45.09,45.09,0.0,0.0,45.34,45.34,45.34,0.0,0.0
2019-10-13,44.84,44.84,44.84,0.0,0.0,45.31,45.31,45.31,0.0,0.0,44.2,44.2,44.2,0.0,0.0,45.09,45.09,45.09,0.0,0.0
2019-10-20,47.29,47.29,47.29,0.0,0.0,47.29,47.29,47.29,0.0,0.0,45.19,45.19,45.19,0.0,0.0,45.77,45.77,45.77,0.0,0.0
2019-10-27,46.18,46.18,46.18,0.0,0.0,46.18,46.18,46.18,0.0,0.0,45.38,45.38,45.38,0.0,0.0,45.47,45.47,45.47,0.0,0.0
2019-11-03,40.82,40.82,40.82,0.0,0.0,41.17,41.17,41.17,0.0,0.0,40.18,40.18,40.18,0.0,0.0,40.56,40.56,40.56,0.0,0.0
2019-11-10,42.38,42.38,42.38,0.0,0.0,42.67,42.67,42.67,0.0,0.0,42.0,42.0,42.0,0.0,0.0,42.67,42.67,42.67,0.0,0.0
2019-11-17,42.95,42.95,42.95,0.0,0.0,43.17,43.17,43.17,0.0,0.0,42.17,42.17,42.17,0.0,0.0,42.94,42.94,42.94,0.0,0.0
2019-11-24,43.75,43.75,43.75,0.0,0.0,43.75,43.75,43.75,0.0,0.0,42.9,42.9,42.9,0.0,0.0,42.9,42.9,42.9,0.0,0.0
2019-12-01,43.36,43.36,43.36,0.0,0.0,44.03,44.03,44.03,0.0,0.0,43.31,43.31,43.31,0.0,0.0,43.35,43.35,43.35,0.0,0.0
2019-12-08,41.14,41.14,41.14,0.0,0.0,42.27,42.27,42.27,0.0,0.0,40.76,40.76,40.76,0.0,0.0,42.25,42.25,42.25,0.0,0.0
2019-12-15,45.0,45.0,45.0,0.0,0.0,46.15,46.15,46.15,0.0,0.0,44.95,44.95,44.95,0.0,0.0,45.74,45.74,45.74,0.0,0.0
2019-12-22,44.4,44.4,44.4,0.0,0.0,44.82,44.82,44.82,0.0,0.0,44.39,44.39,44.39,0.0,0.0,44.82,44.82,44.82,0.0,0.0
2019-12-29,43.48,43.48,43.48,0.0,0.0,44.35,44.35,44.35,0.0,0.0,43.48,43.48,43.48,0.0,0.0,43.76,43.76,43.76,0.0,0.0
