Date,Direxion Daily Junior Gold Miners Bull 3X Shares_Open_average,Direxion Daily Junior Gold Miners Bull 3X Shares_Open_max,Direxion Daily Junior Gold Miners Bull 3X Shares_Open_min,Direxion Daily Junior Gold Miners Bull 3X Shares_Open_volatility,Direxion Daily Junior Gold Miners Bull 3X Shares_Open_change,Direxion Daily Junior Gold Miners Bull 3X Shares_High_average,Direxion Daily Junior Gold Miners Bull 3X Shares_High_max,Direxion Daily Junior Gold Miners Bull 3X Shares_High_min,Direxion Daily Junior Gold Miners Bull 3X Shares_High_volatility,Direxion Daily Junior Gold Miners Bull 3X Shares_High_change,Direxion Daily Junior Gold Miners Bull 3X Shares_Low_average,Direxion Daily Junior Gold Miners Bull 3X Shares_Low_max,Direxion Daily Junior Gold Miners Bull 3X Shares_Low_min,Direxion Daily Junior Gold Miners Bull 3X Shares_Low_volatility,Direxion Daily Junior Gold Miners Bull 3X Shares_Low_change,Direxion Daily Junior Gold Miners Bull 3X Shares_Close_average,Direxion Daily Junior Gold Miners Bull 3X Shares_Close_max,Direxion Daily Junior Gold Miners Bull 3X Shares_Close_min,Direxion Daily Junior Gold Miners Bull 3X Shares_Close_volatility,Direxion Daily Junior Gold Miners Bull 3X Shares_Close_change
2018-11-18,355.0,355.0,355.0,0.0,0.0,363.0,363.0,363.0,0.0,0.0,336.0,336.0,336.0,0.0,0.0,339.0,339.0,339.0,0.0,0.0
2018-11-25,340.0,340.0,340.0,0.0,0.0,347.0,347.0,347.0,0.0,0.0,328.5,328.5,328.5,0.0,0.0,338.0,338.0,338.0,0.0,0.0
2018-12-02,367.0,367.0,367.0,0.0,0.0,386.0,386.0,386.0,0.0,0.0,356.0,356.0,356.0,0.0,0.0,364.0,364.0,364.0,0.0,0.0
2018-12-09,370.0,370.0,370.0,0.0,0.0,402.5,402.5,402.5,0.0,0.0,370.0,370.0,370.0,0.0,0.0,400.0,400.0,400.0,0.0,0.0
2018-12-16,427.5,427.5,427.5,0.0,0.0,447.5,447.5,447.5,0.0,0.0,423.5,423.5,423.5,0.0,0.0,445.0,445.0,445.0,0.0,0.0
2018-12-23,433.5,433.5,433.5,0.0,0.0,461.0,461.0,461.0,0.0,0.0,422.5,422.5,422.5,0.0,0.0,460.5,460.5,460.5,0.0,0.0
2018-12-30,516.0,516.0,516.0,0.0,0.0,519.25,519.25,519.25,0.0,0.0,482.5,482.5,482.5,0.0,0.0,487.0,487.0,487.0,0.0,0.0
2019-01-06,488.5,488.5,488.5,0.0,0.0,492.5,492.5,492.5,0.0,0.0,467.0,467.0,467.0,0.0,0.0,475.0,475.0,475.0,0.0,0.0
2019-01-13,440.0,440.0,440.0,0.0,0.0,444.5,444.5,444.5,0.0,0.0,410.0,410.0,410.0,0.0,0.0,415.5,415.5,415.5,0.0,0.0
2019-01-20,471.0,471.0,471.0,0.0,0.0,499.5,499.5,499.5,0.0,0.0,468.0,468.0,468.0,0.0,0.0,498.5,498.5,498.5,0.0,0.0
2019-01-27,550.0,550.0,550.0,0.0,0.0,567.0,567.0,567.0,0.0,0.0,544.0,544.0,544.0,0.0,0.0,555.0,555.0,555.0,0.0,0.0
2019-02-03,517.5,517.5,517.5,0.0,0.0,538.5,538.5,538.5,0.0,0.0,514.0,514.0,514.0,0.0,0.0,521.0,521.0,521.0,0.0,0.0
2019-02-10,555.0,555.0,555.0,0.0,0.0,574.5,574.5,574.5,0.0,0.0,534.0,534.0,534.0,0.0,0.0,574.0,574.0,574.0,0.0,0.0
2019-02-17,608.0,608.0,608.0,0.0,0.0,622.0,622.0,622.0,0.0,0.0,584.0,584.0,584.0,0.0,0.0,585.0,585.0,585.0,0.0,0.0
2019-02-24,475.5,475.5,475.5,0.0,0.0,494.5,494.5,494.5,0.0,0.0,461.5,461.5,461.5,0.0,0.0,490.5,490.5,490.5,0.0,0.0
2019-03-03,526.5,526.5,526.5,0.0,0.0,531.0,531.0,531.0,0.0,0.0,491.0,491.0,491.0,0.0,0.0,514.5,514.5,514.5,0.0,0.0
2019-03-10,533.0,533.0,533.0,0.0,0.0,537.5,537.5,537.5,0.0,0.0,503.5,503.5,503.5,0.0,0.0,511.0,511.0,511.0,0.0,0.0
2019-03-17,555.0,555.0,555.0,0.0,0.0,583.5,583.5,583.5,0.0,0.0,547.36,547.36,547.36,0.0,0.0,577.5,577.5,577.5,0.0,0.0
2019-03-24,494.5,494.5,494.5,0.0,0.0,496.0,496.0,496.0,0.0,0.0,441.5,441.5,441.5,0.0,0.0,450.0,450.0,450.0,0.0,0.0
2019-03-31,508.0,508.0,508.0,0.0,0.0,514.5,514.5,514.5,0.0,0.0,497.0,497.0,497.0,0.0,0.0,511.5,511.5,511.5,0.0,0.0
2019-04-07,442.0,442.0,442.0,0.0,0.0,457.5,457.5,457.5,0.0,0.0,434.0,434.0,434.0,0.0,0.0,449.5,449.5,449.5,0.0,0.0
2019-04-14,395.5,395.5,395.5,0.0,0.0,396.5,396.5,396.5,0.0,0.0,363.0,363.0,363.0,0.0,0.0,367.0,367.0,367.0,0.0,0.0
2019-04-21,400.0,400.0,400.0,0.0,0.0,401.0,401.0,401.0,0.0,0.0,371.5,371.5,371.5,0.0,0.0,378.0,378.0,378.0,0.0,0.0
2019-04-28,338.0,338.0,338.0,0.0,0.0,352.5,352.5,352.5,0.0,0.0,336.0,336.0,336.0,0.0,0.0,344.0,344.0,344.0,0.0,0.0
2019-05-05,357.5,357.5,357.5,0.0,0.0,372.5,372.5,372.5,0.0,0.0,346.0,346.0,346.0,0.0,0.0,369.5,369.5,369.5,0.0,0.0
2019-05-12,345.0,345.0,345.0,0.0,0.0,349.0,349.0,349.0,0.0,0.0,339.0,339.0,339.0,0.0,0.0,341.5,341.5,341.5,0.0,0.0
2019-05-19,326.5,326.5,326.5,0.0,0.0,331.5,331.5,331.5,0.0,0.0,321.29,321.29,321.29,0.0,0.0,329.5,329.5,329.5,0.0,0.0
2019-05-26,397.5,397.5,397.5,0.0,0.0,436.5,436.5,436.5,0.0,0.0,393.5,393.5,393.5,0.0,0.0,433.0,433.0,433.0,0.0,0.0
2019-06-02,401.0,401.0,401.0,0.0,0.0,404.5,404.5,404.5,0.0,0.0,384.5,384.5,384.5,0.0,0.0,392.5,392.5,392.5,0.0,0.0
2019-06-09,449.0,449.0,449.0,0.0,0.0,461.5,461.5,461.5,0.0,0.0,439.0,439.0,439.0,0.0,0.0,452.5,452.5,452.5,0.0,0.0
2019-06-16,594.0,594.0,594.0,0.0,0.0,637.5,637.5,637.5,0.0,0.0,582.0,582.0,582.0,0.0,0.0,635.0,635.0,635.0,0.0,0.0
2019-06-23,546.6,546.6,546.6,0.0,0.0,561.8,561.8,561.8,0.0,0.0,506.0,506.0,506.0,0.0,0.0,516.0,516.0,516.0,0.0,0.0
2019-06-30,577.5,577.5,577.5,0.0,0.0,586.7,586.7,586.7,0.0,0.0,560.1,560.1,560.1,0.0,0.0,560.1,560.1,560.1,0.0,0.0
2019-07-07,630.9,630.9,630.9,0.0,0.0,647.4,647.4,647.4,0.0,0.0,621.0,621.0,621.0,0.0,0.0,645.0,645.0,645.0,0.0,0.0
2019-07-14,835.0,835.0,835.0,0.0,0.0,867.3,867.3,867.3,0.0,0.0,835.0,835.0,835.0,0.0,0.0,856.6,856.6,856.6,0.0,0.0
2019-07-21,783.9,783.9,783.9,0.0,0.0,818.1,818.1,818.1,0.0,0.0,758.8,758.8,758.8,0.0,0.0,815.4,815.4,815.4,0.0,0.0
2019-07-28,880.8,880.8,880.8,0.0,0.0,944.9,944.9,944.9,0.0,0.0,865.9,865.9,865.9,0.0,0.0,905.9,905.9,905.9,0.0,0.0
2019-08-04,961.0,961.0,961.0,0.0,0.0,996.7,996.7,996.7,0.0,0.0,894.8,894.8,894.8,0.0,0.0,897.1,897.1,897.1,0.0,0.0
2019-08-11,731.5,731.5,731.5,0.0,0.0,792.4,792.4,792.4,0.0,0.0,713.3,713.3,713.3,0.0,0.0,744.3,744.3,744.3,0.0,0.0
2019-08-18,909.3,909.3,909.3,0.0,0.0,932.9,932.9,932.9,0.0,0.0,860.2,860.2,860.2,0.0,0.0,891.4,891.4,891.4,0.0,0.0
2019-08-25,863.4,863.4,863.4,0.0,0.0,919.5,919.5,919.5,0.0,0.0,852.6,852.6,852.6,0.0,0.0,876.0,876.0,876.0,0.0,0.0
2019-09-01,758.4,758.4,758.4,0.0,0.0,759.94,759.94,759.94,0.0,0.0,666.4,666.4,666.4,0.0,0.0,688.0,688.0,688.0,0.0,0.0
2019-09-08,638.9,638.9,638.9,0.0,0.0,656.76,656.76,656.76,0.0,0.0,605.71,605.71,605.71,0.0,0.0,640.5,640.5,640.5,0.0,0.0
2019-09-15,745.0,745.0,745.0,0.0,0.0,789.5,789.5,789.5,0.0,0.0,743.8,743.8,743.8,0.0,0.0,787.4,787.4,787.4,0.0,0.0
2019-09-22,603.0,603.0,603.0,0.0,0.0,628.4,628.4,628.4,0.0,0.0,557.0,557.0,557.0,0.0,0.0,571.4,571.4,571.4,0.0,0.0
2019-09-29,641.7,641.7,641.7,0.0,0.0,673.7,673.7,673.7,0.0,0.0,624.0,624.0,624.0,0.0,0.0,637.1,637.1,637.1,0.0,0.0
2019-10-06,594.1,594.1,594.1,0.0,0.0,614.9,614.9,614.9,0.0,0.0,587.6,587.6,587.6,0.0,0.0,598.4,598.4,598.4,0.0,0.0
2019-10-13,612.1,612.1,612.1,0.0,0.0,614.4,614.4,614.4,0.0,0.0,550.8,550.8,550.8,0.0,0.0,556.6,556.6,556.6,0.0,0.0
2019-10-20,617.8,617.8,617.8,0.0,0.0,625.11,625.11,625.11,0.0,0.0,593.1,593.1,593.1,0.0,0.0,602.1,602.1,602.1,0.0,0.0
2019-10-27,696.9,696.9,696.9,0.0,0.0,706.89,706.89,706.89,0.0,0.0,667.7,667.7,667.7,0.0,0.0,673.5,673.5,673.5,0.0,0.0
2019-11-03,545.0,545.0,545.0,0.0,0.0,559.4,559.4,559.4,0.0,0.0,534.45,534.45,534.45,0.0,0.0,548.1,548.1,548.1,0.0,0.0
2019-11-10,584.6,584.6,584.6,0.0,0.0,608.5,608.5,608.5,0.0,0.0,579.0,579.0,579.0,0.0,0.0,606.4,606.4,606.4,0.0,0.0
2019-11-17,550.0,550.0,550.0,0.0,0.0,567.4,567.4,567.4,0.0,0.0,539.3,539.3,539.3,0.0,0.0,541.8,541.8,541.8,0.0,0.0
2019-11-24,609.8,609.8,609.8,0.0,0.0,629.9,629.9,629.9,0.0,0.0,601.0,601.0,601.0,0.0,0.0,627.8,627.8,627.8,0.0,0.0
2019-12-01,623.1,623.1,623.1,0.0,0.0,627.9,627.9,627.9,0.0,0.0,608.2,608.2,608.2,0.0,0.0,617.5,617.5,617.5,0.0,0.0
2019-12-08,679.7,679.7,679.7,0.0,0.0,682.0,682.0,682.0,0.0,0.0,646.0,646.0,646.0,0.0,0.0,648.3,648.3,648.3,0.0,0.0
2019-12-15,635.2,635.2,635.2,0.0,0.0,691.5,691.5,691.5,0.0,0.0,630.8,630.8,630.8,0.0,0.0,690.7,690.7,690.7,0.0,0.0
2019-12-22,793.6,793.6,793.6,0.0,0.0,842.93,842.93,842.93,0.0,0.0,787.5,787.5,787.5,0.0,0.0,838.4,838.4,838.4,0.0,0.0
2019-12-29,889.9,889.9,889.9,0.0,0.0,890.0,890.0,890.0,0.0,0.0,804.0,804.0,804.0,0.0,0.0,814.2,814.2,814.2,0.0,0.0
