Date,CIStock_Open_average,CIStock_Open_max,CIStock_Open_min,CIStock_Open_volatility,CIStock_Open_change,CIStock_High_average,CIStock_High_max,CIStock_High_min,CIStock_High_volatility,CIStock_High_change,CIStock_Low_average,CIStock_Low_max,CIStock_Low_min,CIStock_Low_volatility,CIStock_Low_change,CIStock_Close_average,CIStock_Close_max,CIStock_Close_min,CIStock_Close_volatility,CIStock_Close_change,CIStock_Volume_average,CIStock_Volume_max,CIStock_Volume_min,CIStock_Volume_volatility,CIStock_Volume_change
2018-07-22,177.73,178.23,176.92,1.3100000000000023,-0.28000000000000114,178.582,179.21,177.55,1.6599999999999966,-1.1400000000000148,175.862,177.0,173.54,3.460000000000008,-0.6999999999999886,177.308,177.94,176.43,1.509999999999991,-0.1699999999999875,2059463,3095099,1511455,1583644,325160
2018-07-29,181.904,189.61,177.18,12.430000000000007,12.430000000000007,186.194,193.37,178.14,15.230000000000018,15.230000000000018,180.886,188.91,175.7,13.210000000000008,13.210000000000008,183.46,189.25,176.8,12.449999999999989,12.449999999999989,3754292,6259845,1738530,4521315,1113766
2018-08-05,187.904,190.03,183.1,6.930000000000007,-5.710000000000008,189.246,190.35,186.21,4.139999999999986,-2.859999999999985,185.304,187.0,182.13,4.8700000000000045,-4.310000000000002,186.858,189.46,183.28,6.180000000000007,-4.5800000000000125,3801722,5733987,2211943,3522044,2230070
2018-08-12,184.93200000000002,189.13,181.27,7.859999999999985,5.72999999999999,186.754,189.38,183.81,5.569999999999993,5.569999999999993,183.494,187.38,180.13,7.25,7.25,185.814,188.34,181.76,6.5800000000000125,6.5800000000000125,2723755,4180612,1805739,2374873,-279527
2018-08-19,186.802,188.97,185.4,3.569999999999993,-3.109999999999985,187.576,189.3,186.87,2.430000000000007,-2.430000000000007,185.4,187.47,183.78,3.6899999999999977,-2.530000000000001,186.364,187.89,185.72,2.1699999999999875,-2.1699999999999875,2212786,2626371,1494200,1132171,-182364
2018-08-26,188.336,190.43,186.0,4.430000000000007,3.219999999999999,189.626,191.24,187.99,3.25,1.579999999999984,187.458,189.59,185.85,3.740000000000009,1.9099999999999966,188.71200000000002,190.46,187.0,3.460000000000008,1.3400000000000034,2008754,2502458,1665001,837457,144159
2018-09-02,185.9175,187.49,184.48,3.0100000000000193,-1.9300000000000068,187.5475,189.15,185.62,3.530000000000001,0.5800000000000125,183.645,185.58,181.78,3.8000000000000114,-0.27000000000001023,186.1925,188.59,184.93,3.6599999999999966,2.5200000000000102,2765704,3997305,2098139,1899166,156820
2018-09-09,188.174,193.57,185.07,8.5,4.969999999999999,190.43,195.68,186.0,9.680000000000007,5.969999999999999,186.564,192.86,183.0,9.860000000000014,6.600000000000023,189.288,195.11,184.87,10.240000000000009,8.75,2152252,2989158,1603618,1385540,529349
2018-09-16,199.472,202.14,196.5,5.639999999999986,5.639999999999986,201.932,203.06,201.55,1.509999999999991,1.3700000000000045,197.26,200.16,194.82,5.340000000000003,2.5900000000000034,200.132,202.23,197.84,4.389999999999986,4.389999999999986,4001172,6532256,2500120,4032136,-2836602
2018-09-23,202.892,205.03,200.92,4.110000000000014,4.110000000000014,205.262,208.73,203.29,5.439999999999998,5.069999999999993,201.674,204.22,199.8,4.4199999999999875,3.6500000000000057,204.354,208.25,201.5,6.75,5.009999999999991,2812870,3330588,2256487,1074101,491233
2018-09-30,211.726,213.01,209.22,3.789999999999992,3.780000000000001,213.32,216.0,211.62,4.3799999999999955,4.02000000000001,210.512,212.81,208.55,4.259999999999991,4.259999999999991,212.43800000000002,215.72,210.59,5.1299999999999955,4.789999999999992,2300156,2407280,2100402,306878,-5743
2018-10-07,211.59199999999998,214.79,207.76,7.030000000000001,-7.030000000000001,213.342,215.46,209.84,5.6200000000000045,-5.6200000000000045,207.994,211.52,202.73,8.79000000000002,-4.030000000000001,210.0,214.04,206.0,8.039999999999992,-5.810000000000002,2651329,3605408,1764007,1841401,-79633
2018-10-14,209.778,213.7,205.81,7.889999999999986,7.889999999999986,211.948,214.91,207.07,7.840000000000003,7.840000000000003,207.5,209.21,203.83,5.3799999999999955,5.1699999999999875,209.964,212.74,203.92,8.820000000000022,6.0800000000000125,1993289,2788179,1456685,1331494,264157
2018-10-21,207.296,209.78,202.61,7.1699999999999875,-1.6299999999999955,210.75,211.92,208.37,3.549999999999983,-3.079999999999984,203.862,207.4,201.22,6.180000000000007,-3.319999999999993,207.624,210.37,201.92,8.450000000000017,-2.1100000000000136,2526123,3653837,1396024,2257813,1463007
2018-10-28,212.82,219.01,207.9,11.109999999999985,8.329999999999984,215.964,222.72,210.65,12.069999999999993,4.0,208.762,212.14,204.05,8.089999999999975,8.019999999999982,212.07,216.28,206.87,9.409999999999997,6.259999999999991,2639213,4115250,1988132,2127118,293260
2018-11-04,217.664,220.67,214.0,6.6699999999999875,6.6699999999999875,219.392,222.25,215.96,6.289999999999992,4.420000000000016,216.182,219.32,213.34,5.97999999999999,3.430000000000007,217.63400000000001,220.49,214.24,6.25,2.1500000000000057,2456457,3756823,1355287,2401536,439474
2018-11-11,214.57,217.43,211.57,5.860000000000014,-3.8700000000000045,216.146,219.16,213.44,5.719999999999999,-4.060000000000002,212.126,216.45,208.61,7.839999999999975,-4.060000000000002,213.868,217.42,212.35,5.069999999999993,-3.6999999999999886,2364737,2883392,1797033,1086359,-186672
2018-11-18,210.7875,215.84,207.24,8.599999999999994,-7.0,213.1975,215.84,211.83,4.009999999999991,-2.680000000000007,207.785,209.47,207.19,2.280000000000001,-2.280000000000001,209.96,211.19,207.78,3.4099999999999966,-0.030000000000001137,1393149,1839168,535416,1303752,-862132
2018-11-25,217.848,223.19,213.12,10.069999999999993,10.069999999999993,221.186,223.96,217.24,6.719999999999999,5.5800000000000125,216.016,219.93,211.53,8.400000000000006,8.400000000000006,220.14000000000001,223.38,216.28,7.099999999999994,7.099999999999994,2280536,2605477,1889980,715497,253140
2018-12-02,219.92499999999998,225.45,213.39,12.060000000000002,-11.430000000000007,221.17000000000002,226.6,215.11,11.48999999999998,-11.48999999999998,212.2375,220.78,204.27,16.50999999999999,-16.50999999999999,215.77,224.84,206.11,18.72999999999999,-18.72999999999999,2665806,2854739,2547947,306792,-147712
2018-12-09,208.75,210.84,206.63,4.210000000000008,4.210000000000008,210.816,213.71,207.47,6.240000000000009,4.110000000000014,204.202,207.41,199.53,7.8799999999999955,3.1299999999999955,207.406,211.95,205.37,6.579999999999984,-0.710000000000008,2418284,3632223,1332285,2299938,1614274
2018-12-16,193.582,201.52,178.54,22.980000000000018,-22.460000000000008,197.692,202.87,187.26,15.610000000000014,-15.610000000000014,186.794,197.54,177.11,20.42999999999998,-20.42999999999998,189.024,198.66,179.8,18.859999999999985,-17.359999999999985,5670799,8709006,3720127,4988879,3302728
2018-12-23,184.73250000000002,192.94,179.74,13.199999999999989,12.439999999999998,189.0825,194.21,181.43,12.780000000000001,12.780000000000001,181.4575,188.74,176.52,12.219999999999999,12.219999999999999,187.26999999999998,192.79,178.01,14.780000000000001,12.640000000000015,3767494,5037146,2588964,2448182,231299
2018-12-30,187.9125,191.07,186.0,5.069999999999993,-4.180000000000007,190.19,191.93,188.75,3.180000000000007,-0.8000000000000114,185.53,188.01,184.3,3.7099999999999795,-2.7099999999999795,187.83749999999998,189.92,185.57,4.349999999999994,-1.2299999999999898,3225003,3614663,2870998,743665,65178
2019-01-06,189.436,191.07,187.52,3.549999999999983,1.2600000000000193,191.562,194.83,189.69,5.140000000000015,5.140000000000015,187.228,189.55,185.01,4.5400000000000205,3.2700000000000102,190.644,194.66,186.5,8.159999999999997,8.159999999999997,3225305,4118497,2340749,1777748,1582980
2019-01-13,194.85399999999998,196.45,192.34,4.109999999999985,2.769999999999982,197.0,198.38,194.59,3.789999999999992,3.3899999999999864,193.41400000000002,195.83,191.68,4.150000000000006,2.9399999999999977,194.93200000000002,196.73,192.05,4.679999999999978,2.780000000000001,2680987,2945972,2489914,456058,31458
2019-01-20,194.8675,196.39,193.64,2.75,1.3000000000000114,196.86,197.71,195.43,2.280000000000001,1.4399999999999977,193.505,194.53,192.5,2.030000000000001,2.030000000000001,194.8375,196.92,193.07,3.8499999999999943,3.1999999999999886,2463699,3700984,1923347,1777637,-1712165
2019-01-27,196.76,199.48,194.51,4.969999999999999,-0.5600000000000023,199.206,202.05,195.84,6.210000000000008,3.539999999999992,194.026,198.86,188.61,10.25,-4.5,197.428,199.81,194.06,5.75,-1.0200000000000102,2853340,5566739,1510140,4056599,4056599
2019-02-03,188.434,192.73,185.33,7.399999999999977,-7.0,189.416,193.38,185.6,7.780000000000001,-7.780000000000001,184.972,189.53,180.5,9.030000000000001,-9.030000000000001,186.666,192.07,181.37,10.699999999999989,-10.699999999999989,3012203,4061139,2268229,1792910,-310258
2019-02-10,186.59,193.85,181.61,12.23999999999998,12.23999999999998,189.82999999999998,198.13,183.03,15.099999999999994,15.099999999999994,185.73,193.01,180.88,12.129999999999995,12.129999999999995,189.38,197.87,182.89,14.980000000000018,14.980000000000018,2873029,3930338,2363103,1567235,-1087615
2019-02-17,195.375,197.74,192.02,5.719999999999999,-5.719999999999999,196.6,199.13,194.38,4.75,-4.75,192.62,196.04,190.14,5.900000000000006,-5.900000000000006,194.51,198.28,191.87,6.409999999999997,-4.509999999999991,2434800,3208170,1601112,1607058,-1474085
2019-02-24,185.842,194.56,176.0,18.560000000000002,-18.560000000000002,187.17,195.54,180.34,15.199999999999989,-15.199999999999989,181.466,191.17,173.24,17.92999999999998,-15.799999999999983,182.636,191.62,174.44,17.180000000000007,-13.370000000000005,3509887,5918875,1886364,4032511,1264007
2019-03-03,169.754,178.98,162.95,16.03,-16.03,170.85399999999998,179.99,165.76,14.230000000000018,-14.230000000000018,165.732,170.93,162.42,8.51000000000002,-8.379999999999995,166.73,171.68,163.14,8.54000000000002,-8.54000000000002,2958535,3938129,2012146,1925983,-1033785
2019-03-10,166.32,169.5,163.31,6.189999999999998,6.189999999999998,168.62,171.08,164.97,6.110000000000014,5.6299999999999955,165.196,168.31,162.44,5.8700000000000045,3.789999999999992,166.388,169.56,163.63,5.930000000000007,2.819999999999993,2851422,3755179,1997757,1757422,1662405
2019-03-17,168.378,172.2,166.55,5.649999999999977,1.7099999999999795,170.628,173.42,167.97,5.449999999999989,0.6599999999999966,166.762,167.67,165.23,2.4399999999999977,-1.2199999999999989,168.544,172.78,166.09,6.689999999999998,-1.0200000000000102,2136800,3452239,1595621,1856618,-100805
2019-03-24,162.018,165.38,159.79,5.590000000000003,-5.299999999999983,162.91,165.38,161.04,4.340000000000003,-3.5900000000000034,159.686,162.45,158.58,3.869999999999976,-3.7399999999999807,160.962,163.77,159.69,4.0800000000000125,-2.950000000000017,2246644,3332078,1654394,1677684,1677684
2019-03-31,161.194,162.65,159.0,3.6500000000000057,0.030000000000001137,163.184,167.45,161.23,6.219999999999999,4.359999999999985,159.542,162.38,158.0,4.3799999999999955,1.9399999999999977,161.42,166.13,158.62,7.509999999999991,4.259999999999991,2458156,3692889,1703997,1988892,1798323
2019-04-07,166.862,168.44,164.94,3.5,-1.2299999999999898,168.298,170.89,165.0,5.889999999999986,-2.530000000000001,163.762,166.89,159.73,7.159999999999997,-4.920000000000016,165.868,169.13,160.6,8.530000000000001,-6.800000000000011,2834245,3592884,2082266,1510618,1207531
2019-04-14,156.3625,166.7,145.95,20.75,-15.740000000000009,158.39499999999998,167.26,149.05,18.20999999999998,-16.45999999999998,149.215,160.16,141.95,18.210000000000008,-15.919999999999987,152.3375,163.82,145.49,18.329999999999984,-14.819999999999993,5767770,8670319,2669863,6000456,2677971
2019-04-21,152.40200000000002,157.11,148.77,8.340000000000003,7.600000000000023,156.166,161.16,151.72,9.439999999999998,9.439999999999998,151.426,157.03,147.74,9.289999999999992,9.289999999999992,154.756,160.94,147.99,12.949999999999989,12.949999999999989,2694042,4360014,1821217,2538797,-310310
2019-04-28,160.59199999999998,163.78,158.17,5.610000000000014,-2.7700000000000102,161.622,163.99,158.74,5.25,-2.6399999999999864,155.012,158.31,149.81,8.5,-8.5,158.512,162.0,152.83,9.169999999999987,-7.839999999999975,3815522,5762416,1795333,3967083,3967083
2019-05-05,154.946,157.6,151.16,6.439999999999998,4.97999999999999,158.418,159.35,157.37,1.9799999999999898,-0.6800000000000068,152.866,154.01,150.25,3.759999999999991,3.180000000000007,156.954,158.8,155.16,3.640000000000015,-0.36000000000001364,2255757,3249607,1682201,1567406,-1054020
2019-05-12,155.264,157.32,153.38,3.9399999999999977,-2.0800000000000125,157.478,158.7,155.99,2.7099999999999795,-0.6599999999999966,153.432,155.25,151.22,4.030000000000001,-1.039999999999992,155.306,157.32,153.79,3.530000000000001,-2.4599999999999795,2196164,2778511,1558450,1220061,-782513
2019-05-19,152.97,154.97,150.34,4.6299999999999955,-3.6599999999999966,154.052,156.23,150.83,5.399999999999977,-5.0,150.876,152.94,148.75,4.189999999999998,-4.050000000000011,152.13,154.66,149.48,5.180000000000007,-4.189999999999998,2435927,2979592,2028816,950776,240860
2019-05-26,147.5625,149.22,145.93,3.289999999999992,-2.3300000000000125,149.31,150.23,148.38,1.8499999999999943,-1.8499999999999943,145.675,147.0,144.43,2.569999999999993,-1.25,147.72750000000002,148.41,146.49,1.9199999999999875,1.5300000000000011,2568514,4552404,1291679,3260725,-2176832
2019-06-02,152.60399999999998,155.38,147.61,7.769999999999982,6.829999999999984,154.816,158.0,151.25,6.75,6.75,151.624,153.93,147.5,6.430000000000007,6.430000000000007,153.892,157.47,150.41,7.060000000000002,7.060000000000002,2017474,2479212,1300640,1178572,-616826
2019-06-09,157.084,158.34,155.8,2.539999999999992,0.46999999999999886,158.28,159.91,156.43,3.4799999999999898,1.4300000000000068,155.84,156.69,154.6,2.0900000000000034,0.3599999999999852,157.1,158.41,156.07,2.3400000000000034,1.8599999999999852,1279280,1473559,952019,521540,8056
2019-06-16,159.872,160.62,158.46,2.1599999999999966,1.8199999999999932,161.174,162.61,159.67,2.940000000000026,2.940000000000026,158.416,158.76,157.97,0.789999999999992,0.5900000000000034,160.01,161.15,159.11,2.039999999999992,2.039999999999992,1905737,3054999,979020,2075979,2075979
2019-06-23,159.228,161.0,157.28,3.719999999999999,-2.9499999999999886,160.06199999999998,161.0,158.71,2.289999999999992,-1.8600000000000136,157.416,159.01,156.36,2.6499999999999773,-2.509999999999991,158.578,160.46,156.91,3.5500000000000114,-2.9099999999999966,1758467,3249475,1245786,2003689,1845065
2019-06-30,161.045,164.02,158.92,5.100000000000023,5.100000000000023,163.20499999999998,165.94,159.84,6.099999999999994,5.359999999999985,160.01749999999998,162.84,157.32,5.52000000000001,4.930000000000007,162.2075,164.83,158.75,6.0800000000000125,4.689999999999998,1369146,1737994,862809,875185,-853473
2019-07-07,167.56,179.53,159.93,19.599999999999994,11.650000000000006,170.30599999999998,185.77,161.29,24.480000000000018,16.25,165.232,174.25,159.3,14.949999999999989,14.090000000000003,167.304,179.21,159.73,19.480000000000018,17.480000000000018,3408946,10064816,948594,9116222,2619585
2019-07-14,178.078,179.05,177.54,1.5100000000000193,-1.450000000000017,180.142,182.12,177.6,4.52000000000001,-2.219999999999999,175.772,178.06,173.48,4.5800000000000125,-2.880000000000024,177.22,179.96,173.69,6.27000000000001,-3.3400000000000034,1846828,3057657,1120774,1936883,-685564
2019-07-21,170.66,173.78,167.42,6.360000000000014,-6.360000000000014,171.35999999999999,173.78,167.63,6.150000000000006,-6.150000000000006,167.334,170.46,165.51,4.950000000000017,-4.52000000000001,169.568,172.1,166.55,5.549999999999983,-3.3100000000000023,1797953,2040843,1642921,397922,114889
2019-07-28,169.76,173.54,166.78,6.759999999999991,1.0900000000000034,172.15,173.66,169.15,4.509999999999991,-3.3400000000000034,166.524,169.27,162.34,6.930000000000007,-4.439999999999998,169.31,172.25,164.58,7.6699999999999875,-7.659999999999997,1908270,3175895,878870,2297025,342471
2019-08-04,164.012,166.62,161.57,5.050000000000011,4.149999999999977,166.674,170.84,163.28,7.560000000000002,7.560000000000002,161.66,166.32,157.13,9.189999999999998,9.189999999999998,165.14,169.9,159.0,10.900000000000006,10.900000000000006,2144152,3088120,1590851,1497269,-905590
2019-08-11,164.388,168.38,160.33,8.049999999999983,-8.049999999999983,166.196,170.09,161.21,8.879999999999995,-6.480000000000018,161.63,165.61,157.13,8.480000000000018,-4.7099999999999795,163.24,169.47,159.7,9.77000000000001,-4.3700000000000045,1744763,2839117,1313844,1525273,180093
2019-08-18,161.132,163.05,155.0,8.050000000000011,-8.050000000000011,162.46800000000002,164.78,157.08,7.699999999999989,-7.699999999999989,158.53799999999998,162.73,152.29,10.439999999999998,-10.439999999999998,159.11,162.98,153.3,9.679999999999978,-9.679999999999978,1608454,2202008,1250456,951552,936578
2019-08-25,151.218,154.23,146.28,7.949999999999989,-0.9299999999999784,153.126,155.37,149.38,5.990000000000009,0.8600000000000136,149.078,152.54,145.5,7.039999999999992,0.3400000000000034,150.62,153.97,146.27,7.699999999999989,1.0600000000000023,2053130,2794455,1529258,1265197,24223
2019-09-01,153.7525,156.44,150.86,5.579999999999984,-1.9599999999999795,155.63,157.58,154.72,2.8600000000000136,-0.6100000000000136,151.3975,152.53,150.0,2.530000000000001,-2.1200000000000045,153.1825,154.99,151.0,3.990000000000009,-1.1899999999999977,2258473,2993956,1915701,1078255,-962641
2019-09-08,161.44199999999998,165.13,155.17,9.960000000000008,4.930000000000007,164.656,166.96,162.59,4.3700000000000045,0.4000000000000057,158.68200000000002,160.27,154.65,5.6200000000000045,4.900000000000006,161.774,164.99,158.98,6.010000000000019,-1.3100000000000023,2726807,3362675,2194619,1168056,-750460
2019-09-15,162.232,165.54,159.98,5.560000000000002,5.560000000000002,165.352,166.72,161.96,4.759999999999991,1.0999999999999943,160.412,161.32,159.38,1.9399999999999977,1.3400000000000034,162.706,165.5,160.44,5.060000000000002,-4.1200000000000045,1937862,2722888,1558633,1164255,1164255
2019-09-22,157.068,160.79,150.61,10.179999999999978,-9.95999999999998,157.96200000000002,161.61,152.04,9.570000000000022,-9.360000000000014,153.784,159.69,148.13,11.560000000000002,-11.560000000000002,154.51,160.15,149.48,10.670000000000016,-10.670000000000016,2367574,3535456,1787758,1747698,262514
2019-09-29,150.018,152.96,148.37,4.590000000000003,-2.1599999999999966,151.868,153.1,150.04,3.0600000000000023,-1.6299999999999955,148.07399999999998,148.41,147.81,0.5999999999999943,-0.22999999999998977,150.162,151.79,148.61,3.1799999999999784,-1.049999999999983,2280277,2590261,2089947,500314,-288287
2019-10-06,149.72,152.54,147.98,4.560000000000002,1.9499999999999886,151.814,155.99,148.78,7.210000000000008,4.140000000000015,148.662,151.73,146.5,5.22999999999999,2.579999999999984,149.842,152.4,147.19,5.210000000000008,3.200000000000017,2061797,2248162,1851741,396421,-267930
2019-10-13,158.964,165.84,152.21,13.629999999999995,13.629999999999995,161.698,167.38,152.8,14.579999999999984,14.579999999999984,157.8,163.83,150.79,13.04000000000002,13.04000000000002,160.972,166.88,151.58,15.299999999999983,15.299999999999983,1958570,2801977,1326013,1475964,704309
2019-10-20,169.218,172.87,166.08,6.789999999999992,3.0400000000000205,171.928,173.67,168.06,5.609999999999985,4.090000000000003,167.56,169.0,165.85,3.1500000000000057,3.0200000000000102,170.326,172.91,166.74,6.1699999999999875,4.75,1952422,2386879,1325311,1061568,-643836
