Date,EDAPStock_Open_average,EDAPStock_Open_max,EDAPStock_Open_min,EDAPStock_Open_volatility,EDAPStock_Open_change,EDAPStock_High_average,EDAPStock_High_max,EDAPStock_High_min,EDAPStock_High_volatility,EDAPStock_High_change,EDAPStock_Low_average,EDAPStock_Low_max,EDAPStock_Low_min,EDAPStock_Low_volatility,EDAPStock_Low_change,EDAPStock_Close_average,EDAPStock_Close_max,EDAPStock_Close_min,EDAPStock_Close_volatility,EDAPStock_Close_change,EDAPStock_Volume_average,EDAPStock_Volume_max,EDAPStock_Volume_min,EDAPStock_Volume_volatility,EDAPStock_Volume_change
2018-01-14,2.7625,2.86,2.68,0.17999999999999972,0.029999999999999805,2.8274999999999997,2.86,2.77,0.08999999999999986,-0.08999999999999986,2.6775,2.72,2.61,0.11000000000000032,-0.07000000000000028,2.745,2.81,2.7,0.10999999999999988,-0.10999999999999988,78027,152187,31918,120269,-78378
2018-01-21,2.738,2.79,2.7,0.08999999999999986,0.03000000000000025,2.772,2.8,2.74,0.05999999999999961,-0.029999999999999805,2.678,2.7,2.65,0.050000000000000266,-0.029999999999999805,2.712,2.73,2.7,0.029999999999999805,-0.009999999999999787,49530,89309,25249,64060,-15449
2018-01-28,2.676,2.72,2.61,0.11000000000000032,0.03000000000000025,2.716,2.75,2.67,0.08000000000000007,-0.009999999999999787,2.584,2.6,2.55,0.050000000000000266,-0.03000000000000025,2.642,2.74,2.57,0.17000000000000037,-0.06000000000000005,66958,91937,50855,41082,-4359
2018-02-04,2.582,2.68,2.5,0.18000000000000016,0.0,2.652,2.74,2.57,0.17000000000000037,-0.03000000000000025,2.506,2.55,2.45,0.09999999999999964,-0.09999999999999964,2.568,2.71,2.49,0.21999999999999975,-0.05999999999999961,62419,85923,47369,38554,-17954
2018-02-11,2.532,2.62,2.5,0.1200000000000001,0.020000000000000018,2.622,2.68,2.58,0.10000000000000009,-0.10000000000000009,2.496,2.5,2.48,0.020000000000000018,-0.020000000000000018,2.536,2.59,2.52,0.06999999999999984,-0.06999999999999984,48278,72414,21163,51251,21918
2018-02-18,2.515,2.54,2.5,0.040000000000000036,-0.040000000000000036,2.535,2.56,2.52,0.040000000000000036,-0.040000000000000036,2.4850000000000003,2.5,2.45,0.04999999999999982,-0.04999999999999982,2.4925,2.5,2.47,0.029999999999999805,-0.029999999999999805,34919,46542,28785,17757,-17757
2018-02-25,2.444,2.5,2.34,0.16000000000000014,-0.16000000000000014,2.468,2.5,2.41,0.08999999999999986,-0.08999999999999986,2.388,2.46,2.32,0.14000000000000012,-0.1200000000000001,2.418,2.48,2.38,0.10000000000000009,-0.10000000000000009,70767,108483,29620,78863,-16477
2018-03-04,2.254,2.29,2.2,0.08999999999999986,-0.08999999999999986,2.3,2.39,2.24,0.1499999999999999,-0.14000000000000012,2.162,2.26,2.07,0.18999999999999995,-0.11000000000000032,2.244,2.27,2.21,0.06000000000000005,-0.04999999999999982,111409,157130,36748,120382,-1285
2018-03-11,2.236,2.26,2.2,0.05999999999999961,0.04999999999999982,2.352,2.39,2.32,0.07000000000000028,0.0,2.214,2.25,2.19,0.06000000000000005,0.06000000000000005,2.2560000000000002,2.3,2.2,0.09999999999999964,0.05999999999999961,38292,75237,20761,54476,37349
2018-03-18,2.33,2.38,2.25,0.1299999999999999,-0.040000000000000036,2.358,2.38,2.33,0.04999999999999982,0.020000000000000018,2.2520000000000002,2.3,2.2,0.09999999999999964,0.029999999999999805,2.282,2.3,2.25,0.04999999999999982,0.04999999999999982,25141,51370,10341,41029,3249
