Date,CVE_Open_average,CVE_Open_max,CVE_Open_min,CVE_Open_volatility,CVE_Open_change,CVE_High_average,CVE_High_max,CVE_High_min,CVE_High_volatility,CVE_High_change,CVE_Low_average,CVE_Low_max,CVE_Low_min,CVE_Low_volatility,CVE_Low_change,CVE_Close_average,CVE_Close_max,CVE_Close_min,CVE_Close_volatility,CVE_Close_change,CVE_Volume_average,CVE_Volume_max,CVE_Volume_min,CVE_Volume_volatility,CVE_Volume_change
2018-04-15,9.936,10.37,9.43,0.9399999999999995,-0.5400000000000009,10.098,10.54,9.66,0.879999999999999,-0.3200000000000003,9.708,10.01,9.39,0.6199999999999992,-0.3099999999999987,9.858,10.26,9.6,0.6600000000000001,-0.16999999999999993,5318584,8374724,3254180,5120544,-703168
2018-04-22,9.71,9.98,8.9,1.08,0.22000000000000064,10.066,10.19,9.79,0.40000000000000036,0.40000000000000036,9.552,9.9,8.9,1.0,0.47999999999999865,9.912,10.05,9.5,0.5500000000000007,0.5299999999999994,5226139,10667916,2486522,8181394,-725627
2018-04-29,10.096,10.24,9.99,0.25,0.25,10.356,10.82,10.12,0.7000000000000011,0.7000000000000011,10.048,10.24,9.9,0.33999999999999986,0.33999999999999986,10.19,10.48,10.06,0.41999999999999993,0.41999999999999993,4033429,6532548,2832147,3700401,3700401
2018-05-06,10.87,11.04,10.33,0.7099999999999991,0.6999999999999993,11.062,11.27,10.75,0.5199999999999996,0.3699999999999992,10.734,10.93,10.02,0.9100000000000001,0.8900000000000006,10.924,11.04,10.73,0.3099999999999987,0.21999999999999886,5463817,10695075,2558182,8136893,-3721385
2018-05-13,11.018,11.14,10.86,0.28000000000000114,0.1999999999999993,11.118,11.36,10.9,0.4599999999999991,0.34999999999999964,10.904,11.09,10.72,0.3699999999999992,0.21999999999999886,11.002,11.2,10.86,0.33999999999999986,0.19000000000000128,3540079,5738546,2389621,3348925,-487116
2018-05-20,10.879999999999999,11.21,10.53,0.6800000000000015,-0.6800000000000015,10.995000000000001,11.46,10.54,0.9200000000000017,-0.9200000000000017,10.645,11.12,10.12,1.0,-1.0,10.8275,11.19,10.35,0.8399999999999999,-0.8399999999999999,4242907,5666558,3388004,2278554,-1944170
2018-05-27,10.41,10.59,10.11,0.4800000000000004,0.33000000000000007,10.596,10.71,10.44,0.27000000000000135,0.07000000000000028,10.138,10.4,9.47,0.9299999999999997,-0.5999999999999996,10.326,10.55,9.78,0.7700000000000014,-0.5800000000000001,6202544,14281689,3522775,10758914,10735582
2018-06-03,9.959999999999999,10.18,9.7,0.4800000000000004,0.2900000000000009,10.081999999999999,10.21,9.95,0.26000000000000156,0.08999999999999986,9.86,9.98,9.63,0.34999999999999964,0.25,9.984,10.04,9.89,0.14999999999999858,0.019999999999999574,2808552,3973252,2139831,1833421,-1235107
2018-06-10,9.63,9.89,9.2,0.6900000000000013,-0.6900000000000013,9.758,9.98,9.44,0.5400000000000009,-0.39000000000000057,9.466,9.76,9.18,0.5800000000000001,-0.5800000000000001,9.558,9.81,9.22,0.5899999999999999,-0.3000000000000007,2877099,5221422,1841404,3380018,2999794
2018-06-17,9.544,9.92,9.27,0.6500000000000004,0.6500000000000004,9.764,10.06,9.52,0.5400000000000009,0.5400000000000009,9.404,9.68,9.11,0.5700000000000003,0.4299999999999997,9.582,9.91,9.2,0.7100000000000009,0.33999999999999986,2709091,4190226,1673210,2517016,714972
2018-06-24,10.132,10.3,9.83,0.47000000000000064,0.47000000000000064,10.294,10.47,10.04,0.4300000000000015,0.41000000000000014,10.012,10.14,9.74,0.40000000000000036,0.35999999999999943,10.176,10.38,9.98,0.40000000000000036,0.35999999999999943,3760701,5232875,2109825,3123050,-1460402
2018-07-01,10.6075,10.89,10.32,0.5700000000000003,0.33000000000000007,10.85,11.1,10.66,0.4399999999999995,0.33000000000000007,10.485,10.88,10.26,0.620000000000001,0.4300000000000015,10.690000000000001,11.08,10.38,0.6999999999999993,0.5999999999999996,2317528,3115535,1643665,1471870,949556
2018-07-08,10.812000000000001,11.16,10.39,0.7699999999999996,-0.7699999999999996,10.894,11.29,10.51,0.7799999999999994,-0.7799999999999994,10.606,11.06,10.24,0.8200000000000003,-0.8200000000000003,10.704,11.16,10.39,0.7699999999999996,-0.7699999999999996,2570555,3209401,1890799,1318602,731821
2018-07-15,10.292,10.37,10.23,0.1399999999999988,-0.08000000000000007,10.402,10.52,10.28,0.2400000000000002,-0.19000000000000128,10.161999999999999,10.21,10.1,0.11000000000000121,-0.09999999999999964,10.272,10.46,10.15,0.3100000000000005,-0.2900000000000009,2500645,3322998,1928650,1394348,-339703
2018-07-22,10.212,10.3,10.13,0.16999999999999993,-0.08999999999999986,10.368,10.62,10.18,0.4399999999999995,-0.1899999999999995,10.068,10.19,9.85,0.33999999999999986,-0.1999999999999993,10.156,10.37,9.93,0.4399999999999995,-0.15000000000000036,3185648,4752855,1653899,3098956,1590607
2018-07-29,10.04,10.19,9.95,0.2400000000000002,0.10999999999999943,10.174,10.33,10.1,0.23000000000000043,0.21000000000000085,9.964,10.17,9.85,0.3200000000000003,0.28999999999999915,10.098,10.25,10.01,0.2400000000000002,0.21000000000000085,2477631,4870051,880978,3989073,-1694965
2018-08-05,9.966000000000001,10.32,9.8,0.5199999999999996,-0.4299999999999997,10.068,10.4,9.97,0.4299999999999997,-0.39000000000000057,9.806,9.98,9.68,0.3000000000000007,-0.11000000000000121,9.908,10.0,9.81,0.1899999999999995,-0.09999999999999964,2131223,2763515,1672558,1090957,114423
2018-08-12,9.26,9.98,8.85,1.1300000000000008,-0.8000000000000007,9.374,10.0,9.03,0.9700000000000006,-0.7400000000000002,9.008,9.54,8.77,0.7699999999999996,-0.4399999999999995,9.134,9.54,8.81,0.7299999999999986,-0.3199999999999985,5261512,7254136,3264096,3990040,-2350972
2018-08-19,9.48,9.74,9.32,0.41999999999999993,0.41999999999999993,9.612,9.92,9.41,0.5099999999999998,0.5,9.42,9.68,9.23,0.4499999999999993,0.379999999999999,9.536,9.81,9.33,0.4800000000000004,0.4800000000000004,2371762,2851906,1651558,1200348,519950
2018-08-26,9.695,9.9,9.37,0.5300000000000011,-0.5300000000000011,9.76,9.97,9.42,0.5500000000000007,-0.5500000000000007,9.435,9.68,9.17,0.5099999999999998,-0.4599999999999991,9.57,9.76,9.31,0.4499999999999993,-0.379999999999999,3664194,6758890,1724476,5034414,1810882
2018-09-02,8.954,9.24,8.53,0.7100000000000009,-0.14000000000000057,9.16,9.52,8.91,0.6099999999999994,0.2599999999999998,8.732,8.98,8.25,0.7300000000000004,0.040000000000000924,8.94,9.0,8.84,0.16000000000000014,0.0,4411202,7523269,2135081,5388188,3847617
2018-09-09,9.008,9.11,8.9,0.20999999999999908,-0.1399999999999988,9.07,9.22,8.95,0.27000000000000135,-0.11000000000000121,8.828,9.02,8.69,0.33000000000000007,-0.11000000000000121,8.942,9.13,8.75,0.3800000000000008,-0.2599999999999998,3265655,4633966,1667222,2966744,-2109151
2018-09-16,9.174,9.5,8.85,0.6500000000000004,0.6500000000000004,9.37,9.72,9.03,0.6900000000000013,0.6900000000000013,9.1,9.45,8.79,0.6600000000000001,0.6600000000000001,9.272,9.63,8.96,0.6699999999999999,0.6699999999999999,3894728,6321049,2550881,3770168,-1180818
2018-09-23,9.78,10.27,9.4,0.8699999999999992,0.5199999999999996,10.016,10.65,9.48,1.17,0.9000000000000004,9.616,10.18,9.2,0.9800000000000004,0.8100000000000005,9.824,10.42,9.25,1.17,1.0500000000000007,3820063,5718402,2244256,3474146,2487142
2018-09-30,10.216,10.37,9.95,0.41999999999999993,-0.41999999999999993,10.308,10.46,10.02,0.4400000000000013,-0.370000000000001,10.024,10.13,9.85,0.28000000000000114,-0.2400000000000002,10.17,10.44,9.96,0.47999999999999865,-0.15999999999999837,3115830,4389234,2102055,2287179,-304049
2018-10-07,9.4,10.0,8.77,1.2300000000000004,-1.2300000000000004,9.458,10.07,8.85,1.2200000000000006,-1.2200000000000006,9.018,9.88,8.46,1.42,-1.42,9.078,9.93,8.47,1.459999999999999,-1.459999999999999,4112327,5517280,3045947,2471333,-18653
2018-10-14,8.576,8.7,8.52,0.17999999999999972,0.0,8.69,8.81,8.6,0.21000000000000085,-0.17999999999999972,8.456,8.51,8.39,0.11999999999999922,-0.0600000000000005,8.62,8.79,8.5,0.28999999999999915,-0.16999999999999993,3339897,4173831,2628447,1545384,-1045497
2018-10-21,8.452,8.55,8.31,0.2400000000000002,0.15000000000000036,8.606,8.68,8.54,0.14000000000000057,-0.09999999999999964,8.248,8.31,8.18,0.13000000000000078,-0.0600000000000005,8.426,8.5,8.3,0.1999999999999993,-0.1899999999999995,5181468,6329830,4106663,2223167,552602
2018-10-28,8.614,8.86,8.3,0.5599999999999987,0.5599999999999987,8.85,9.02,8.46,0.5599999999999987,0.5599999999999987,8.474,8.83,8.06,0.7699999999999996,0.7699999999999996,8.684,9.0,8.44,0.5600000000000005,0.5600000000000005,5193360,9229435,2262297,6967138,-1812946
2018-11-04,9.058,9.18,8.94,0.2400000000000002,0.009999999999999787,9.16,9.28,9.07,0.20999999999999908,-0.03999999999999915,8.846,9.07,8.58,0.4900000000000002,-0.2400000000000002,9.02,9.19,8.7,0.4900000000000002,-0.39000000000000057,3879112,4225931,3498603,727328,445757
2018-11-11,8.308,8.67,7.98,0.6899999999999995,-0.6899999999999995,8.532,8.77,8.38,0.3899999999999988,-0.3899999999999988,8.05,8.31,7.8,0.5100000000000007,-0.5100000000000007,8.18,8.33,8.03,0.3000000000000007,-0.3000000000000007,5524373,7085898,4088616,2997282,1880651
2018-11-18,7.5,7.86,7.14,0.7200000000000006,-0.7200000000000006,7.5925,7.86,7.28,0.5800000000000001,-0.5800000000000001,7.2375,7.52,6.92,0.5999999999999996,-0.4800000000000004,7.32,7.66,7.02,0.6400000000000006,-0.46000000000000085,5084009,6697168,3275014,3422154,1105432
2018-11-25,7.244,8.11,6.93,1.1799999999999997,1.1199999999999992,7.518,8.43,7.12,1.3099999999999996,1.3099999999999996,7.164,8.01,6.89,1.12,1.12,7.41,8.33,6.93,1.4000000000000004,1.2599999999999998,6114760,9847764,3351930,6495834,4747570
2018-12-02,7.922499999999999,8.28,7.58,0.6999999999999993,-0.6999999999999993,8.035,8.35,7.61,0.7399999999999993,-0.7399999999999993,7.6450000000000005,8.05,7.32,0.7300000000000004,-0.7300000000000004,7.73,8.14,7.49,0.6500000000000004,-0.6500000000000004,4409359,5221451,3530205,1691246,-1142399
2018-12-09,7.766,7.83,7.69,0.13999999999999968,-0.07999999999999918,8.006,8.19,7.8,0.3899999999999997,-0.3899999999999997,7.574,7.76,7.27,0.4900000000000002,-0.25,7.674,7.93,7.36,0.5699999999999994,-0.16999999999999993,3817317,4414457,2982913,1431544,21491
2018-12-16,6.936,7.32,6.55,0.7700000000000005,-0.7700000000000005,7.046,7.34,6.59,0.75,-0.7300000000000004,6.7,6.98,6.43,0.5500000000000007,-0.5500000000000007,6.776,7.08,6.44,0.6399999999999997,-0.6399999999999997,4051123,5764812,1997377,3767435,-3767435
2018-12-23,6.765,6.97,6.49,0.47999999999999954,0.47999999999999954,7.0075,7.12,6.83,0.29000000000000004,0.11000000000000032,6.5975,6.91,6.15,0.7599999999999998,0.7599999999999998,6.93,7.03,6.82,0.20999999999999996,0.03000000000000025,4115402,5291951,2629432,2662519,-1639586
2018-12-30,7.3325,7.75,6.87,0.8799999999999999,0.8799999999999999,7.61,7.94,7.38,0.5600000000000005,0.5600000000000005,7.2225,7.66,6.75,0.9100000000000001,0.9100000000000001,7.49,7.79,7.22,0.5700000000000003,0.5300000000000002,3368549,3516392,3128054,388338,-194266
2019-01-06,7.978,8.05,7.86,0.1900000000000004,0.09999999999999964,8.14,8.23,8.02,0.21000000000000085,0.08000000000000007,7.87,7.98,7.73,0.25,0.21999999999999975,8.059999999999999,8.2,7.89,0.3099999999999996,0.1200000000000001,3391491,7111824,1756341,5355483,-1204797
2019-01-13,8.0325,8.13,7.84,0.2900000000000009,0.08000000000000007,8.182500000000001,8.26,8.13,0.129999999999999,-0.08000000000000007,7.9225,8.05,7.75,0.3000000000000007,-0.08000000000000096,8.07,8.14,7.98,0.16000000000000014,0.009999999999999787,3402612,4231384,2827082,1404302,448436
2019-01-20,7.718,7.89,7.58,0.3099999999999996,-0.21999999999999975,7.804,7.91,7.71,0.20000000000000018,-0.1299999999999999,7.564,7.65,7.49,0.16000000000000014,-0.0600000000000005,7.7,7.79,7.58,0.20999999999999996,0.040000000000000036,4432141,5295629,3914163,1381466,575945
2019-01-27,7.892,8.11,7.65,0.4599999999999991,-0.22999999999999954,7.992,8.16,7.76,0.40000000000000036,-0.2699999999999996,7.756,7.95,7.61,0.33999999999999986,-0.23999999999999932,7.82,8.03,7.7,0.3299999999999992,-0.16000000000000014,4469159,6590657,3238795,3351862,-7288
2019-02-03,7.636,7.76,7.38,0.3799999999999999,-0.2999999999999998,7.75,7.91,7.6,0.3100000000000005,-0.28000000000000025,7.5,7.68,7.23,0.4499999999999993,-0.4499999999999993,7.65,7.84,7.49,0.34999999999999964,-0.23000000000000043,4691901,6815253,2797258,4017995,886314
2019-02-10,8.07,8.51,7.74,0.7699999999999996,0.7699999999999996,8.405,8.7,7.88,0.8199999999999994,0.8199999999999994,8.025,8.49,7.66,0.8300000000000001,0.8300000000000001,8.315,8.69,7.87,0.8199999999999994,0.8199999999999994,6934356,12069851,4228638,7841213,247381
2019-02-17,8.78,8.88,8.66,0.22000000000000064,0.22000000000000064,8.896,9.0,8.82,0.17999999999999972,0.17999999999999972,8.692,8.79,8.61,0.17999999999999972,0.16999999999999993,8.834,8.93,8.71,0.21999999999999886,0.15000000000000036,4215868,5241692,2576339,2665353,402934
2019-02-24,9.138,9.31,8.99,0.3200000000000003,0.07000000000000028,9.234,9.32,9.14,0.17999999999999972,-0.10999999999999943,8.91,9.12,8.43,0.6899999999999995,-0.5,9.056000000000001,9.2,8.63,0.5699999999999985,-0.5699999999999985,4438771,9221190,2540065,6681125,4871074
2019-03-03,8.398,8.65,8.19,0.46000000000000085,-0.370000000000001,8.506,8.72,8.26,0.46000000000000085,-0.13000000000000078,8.268,8.49,7.96,0.5300000000000002,-0.21000000000000085,8.436,8.6,8.21,0.3899999999999988,-0.03999999999999915,4690992,5523525,4037069,1486456,-479783
2019-03-10,8.736,8.82,8.61,0.21000000000000085,0.17999999999999972,8.848,8.94,8.7,0.2400000000000002,0.2400000000000002,8.668000000000001,8.79,8.55,0.23999999999999844,0.23999999999999844,8.802,8.91,8.68,0.23000000000000043,0.23000000000000043,4156094,5228060,2899656,2328404,-898193
2019-03-17,8.944,9.13,8.7,0.4300000000000015,-0.3000000000000007,9.076,9.27,8.78,0.4900000000000002,-0.27000000000000135,8.78,9.07,8.49,0.5800000000000001,-0.29999999999999893,8.902,9.19,8.52,0.6699999999999999,-0.3600000000000012,3654838,4468447,2764801,1703646,-443470
2019-03-24,8.714,8.94,8.55,0.3899999999999988,0.3699999999999992,8.828,9.13,8.65,0.4800000000000004,0.34000000000000163,8.608,8.91,8.44,0.47000000000000064,0.33999999999999986,8.75,9.13,8.61,0.5200000000000014,0.41000000000000014,4301930,6492803,3158277,3334526,2890559
2019-03-31,9.136,9.45,8.93,0.5199999999999996,0.3099999999999987,9.294,9.67,9.02,0.6500000000000004,0.4599999999999991,9.018,9.45,8.81,0.6399999999999988,0.4499999999999993,9.212,9.64,8.95,0.6900000000000013,0.5400000000000009,4667038,5390995,4067217,1323778,683312
2019-04-07,9.83,10.09,9.58,0.5099999999999998,0.33999999999999986,9.97,10.18,9.61,0.5700000000000003,0.3100000000000005,9.69,9.84,9.4,0.4399999999999995,0.35999999999999943,9.828,10.03,9.57,0.4599999999999991,0.20999999999999908,4916588,7361441,2867925,4493516,-2412983
2019-04-14,10.07,10.23,9.94,0.2900000000000009,0.28000000000000114,10.21,10.48,9.98,0.5,0.5,9.975,10.21,9.81,0.40000000000000036,0.40000000000000036,10.135,10.43,9.86,0.5700000000000003,0.5700000000000003,5057117,5599326,4472179,1127147,133649
2019-04-21,10.222,10.59,10.0,0.5899999999999999,-0.34999999999999964,10.286,10.6,10.07,0.5299999999999994,-0.40000000000000036,10.016,10.27,9.82,0.4499999999999993,-0.3899999999999988,10.15,10.44,9.95,0.4900000000000002,-0.4900000000000002,8920606,13473512,4362804,9110708,-9110708
2019-04-28,9.453999999999999,10.04,8.86,1.1799999999999997,-1.1799999999999997,9.546,10.09,9.13,0.9599999999999991,-0.9599999999999991,9.188,9.82,8.8,1.0199999999999996,-1.0199999999999996,9.306,9.91,9.02,0.8900000000000006,-0.8000000000000007,5880186,7092370,4659918,2432452,-540950
2019-05-05,8.902,8.95,8.82,0.129999999999999,0.019999999999999574,9.084,9.2,8.92,0.27999999999999936,0.16999999999999993,8.772,8.88,8.72,0.16000000000000014,0.009999999999999787,8.92,9.05,8.75,0.3000000000000007,-0.14000000000000057,4116365,5334952,3364399,1970553,-1024531
2019-05-12,8.766,8.88,8.64,0.2400000000000002,-0.1399999999999988,8.904,9.04,8.65,0.3899999999999988,-0.3699999999999992,8.677999999999999,8.78,8.54,0.2400000000000002,-0.2400000000000002,8.75,8.95,8.56,0.3899999999999988,-0.3899999999999988,4260000,5987338,2842852,3144486,-447041
2019-05-19,8.475,8.65,8.31,0.33999999999999986,-0.2400000000000002,8.557500000000001,8.77,8.31,0.4599999999999991,-0.34999999999999964,8.317499999999999,8.58,8.06,0.5199999999999996,-0.46000000000000085,8.45,8.77,8.24,0.5299999999999994,-0.5199999999999996,4127310,5841926,3176156,2665770,902783
2019-05-26,8.254,8.37,8.11,0.2599999999999998,-0.049999999999998934,8.408000000000001,8.48,8.3,0.17999999999999972,0.09999999999999964,8.123999999999999,8.25,8.03,0.22000000000000064,-0.16999999999999993,8.252,8.39,8.06,0.33000000000000007,-0.22999999999999865,4750275,7068578,2661247,4407331,4407331
2019-06-02,8.052,8.28,7.8,0.47999999999999954,0.10999999999999943,8.174,8.39,7.91,0.4800000000000004,0.19000000000000128,7.8759999999999994,8.11,7.67,0.4399999999999995,0.11999999999999922,8.024,8.27,7.72,0.5499999999999998,0.2400000000000002,4269328,5804634,2831580,2973054,-1143142
2019-06-09,8.378,8.42,8.29,0.13000000000000078,-0.02999999999999936,8.522,8.74,8.41,0.33000000000000007,0.2699999999999996,8.308,8.39,8.23,0.16000000000000014,0.14000000000000057,8.454,8.72,8.26,0.46000000000000085,0.3100000000000005,3367528,3769645,2707250,1062395,312495
2019-06-16,8.908,8.99,8.82,0.16999999999999993,0.009999999999999787,9.01,9.06,8.89,0.16999999999999993,-0.11999999999999922,8.764,8.86,8.66,0.1999999999999993,-0.08999999999999986,8.838,8.98,8.76,0.22000000000000064,-0.08000000000000007,4179623,4632439,3602884,1029555,-393420
2019-06-23,8.906,9.0,8.79,0.21000000000000085,0.21000000000000085,9.046,9.16,8.93,0.23000000000000043,0.120000000000001,8.772,8.88,8.66,0.22000000000000064,0.049999999999998934,8.862,8.98,8.77,0.21000000000000085,0.120000000000001,2909165,3836366,2435933,1400433,-1400433
2019-06-30,8.875,8.92,8.85,0.07000000000000028,0.0600000000000005,8.95,9.08,8.86,0.22000000000000064,0.22000000000000064,8.7575,8.87,8.65,0.21999999999999886,0.21999999999999886,8.89,8.98,8.81,0.16999999999999993,0.16000000000000014,2116412,2918551,1104014,1814537,-909225
2019-07-07,9.314,9.59,8.93,0.6600000000000001,0.6600000000000001,9.454,9.63,9.15,0.4800000000000004,0.4800000000000004,9.23,9.49,8.84,0.6500000000000004,0.6500000000000004,9.41,9.57,9.1,0.47000000000000064,0.46000000000000085,3584708,4533043,2699874,1833169,-327935
2019-07-14,9.442,9.52,9.28,0.2400000000000002,0.009999999999999787,9.572000000000001,9.63,9.55,0.08000000000000007,0.08000000000000007,9.304,9.5,9.09,0.41000000000000014,0.14000000000000057,9.436,9.55,9.26,0.2900000000000009,0.16999999999999993,4213712,5756892,1963959,3792933,-3106603
2019-07-21,9.394,9.56,9.18,0.3800000000000008,-0.3200000000000003,9.51,9.76,9.3,0.4599999999999991,-0.3899999999999988,9.134,9.45,8.85,0.5999999999999996,-0.5999999999999996,9.25,9.63,8.89,0.7400000000000002,-0.7400000000000002,4472898,5857160,3261754,2595406,290224
2019-07-28,8.99,9.33,8.6,0.7300000000000004,-0.21000000000000085,9.182,9.46,8.64,0.8200000000000003,-0.7199999999999989,8.8,9.17,8.44,0.7300000000000004,-0.33999999999999986,8.982,9.28,8.45,0.8300000000000001,-0.8100000000000005,3037778,3650886,1715026,1935860,-1884861
2019-08-04,8.426,8.56,8.27,0.2900000000000009,0.009999999999999787,8.54,8.66,8.37,0.2900000000000009,0.009999999999999787,8.322,8.46,8.12,0.34000000000000163,0.040000000000000924,8.45,8.54,8.26,0.27999999999999936,0.03999999999999915,2913482,3658356,1936771,1721585,-985961
2019-08-11,8.352,8.49,8.23,0.2599999999999998,-0.14000000000000057,8.45,8.86,8.24,0.6199999999999992,-0.5099999999999998,8.184000000000001,8.38,8.06,0.3200000000000003,-0.21000000000000085,8.32,8.72,8.17,0.5500000000000007,-0.46000000000000085,3420340,5196260,2479518,2716742,-1782250
2019-08-18,8.38,8.57,8.19,0.3800000000000008,0.23000000000000043,8.582,8.71,8.3,0.41000000000000014,0.25,8.308,8.52,8.13,0.3899999999999988,0.20999999999999908,8.408,8.57,8.22,0.34999999999999964,0.1899999999999995,3025296,5474685,1949327,3525358,-1089387
2019-08-25,8.59,8.93,8.39,0.5399999999999991,0.4900000000000002,8.745,8.98,8.53,0.45000000000000107,0.4400000000000013,8.4675,8.72,8.27,0.45000000000000107,0.45000000000000107,8.6025,8.89,8.28,0.6100000000000012,0.45000000000000107,3164918,4396749,2470976,1925773,-259811
2019-09-01,8.882,9.24,8.51,0.7300000000000004,0.7300000000000004,9.048,9.48,8.64,0.8399999999999999,0.8399999999999999,8.79,9.19,8.41,0.7799999999999994,0.7799999999999994,8.97,9.26,8.62,0.6400000000000006,0.6400000000000006,3367430,4762391,1660700,3101691,2612984
2019-09-08,9.478,10.06,9.15,0.9100000000000001,0.7400000000000002,9.822000000000001,10.82,9.49,1.33,1.2699999999999996,9.348,10.0,9.06,0.9399999999999995,0.7400000000000002,9.618,10.52,9.35,1.17,1.17,6085611,13798802,3074574,10724228,10724228
2019-09-15,10.102,10.42,9.91,0.5099999999999998,-0.5099999999999998,10.168,10.45,9.99,0.4599999999999991,-0.4599999999999991,9.9,10.02,9.84,0.17999999999999972,-0.17999999999999972,9.986,10.15,9.87,0.28000000000000114,-0.28000000000000114,4844707,6643708,2208329,4435379,-4435379
2019-09-22,9.67,9.79,9.58,0.20999999999999908,-0.17999999999999972,9.778,9.82,9.68,0.14000000000000057,-0.120000000000001,9.536000000000001,9.64,9.38,0.2599999999999998,-0.2599999999999998,9.622,9.72,9.38,0.33999999999999986,-0.33999999999999986,3064293,4803012,2181942,2621070,223738
2019-09-29,8.904,9.38,8.63,0.75,-0.75,9.014,9.49,8.77,0.7200000000000006,-0.7200000000000006,8.622,9.02,8.42,0.5999999999999996,-0.5999999999999996,8.744,9.12,8.53,0.5899999999999999,-0.5499999999999989,4321563,6739597,2646605,4092992,869347
2019-10-06,8.298,8.48,8.09,0.39000000000000057,-0.05000000000000071,8.424,8.64,8.18,0.46000000000000085,0.08000000000000007,8.15,8.37,8.01,0.35999999999999943,0.2699999999999996,8.272,8.58,8.03,0.5500000000000007,0.3199999999999985,4269624,5961130,1671373,4289757,-4212448
