Date,FUL_stock_Open_average,FUL_stock_Open_max,FUL_stock_Open_min,FUL_stock_Open_volatility,FUL_stock_Open_change,FUL_stock_High_average,FUL_stock_High_max,FUL_stock_High_min,FUL_stock_High_volatility,FUL_stock_High_change,FUL_stock_Low_average,FUL_stock_Low_max,FUL_stock_Low_min,FUL_stock_Low_volatility,FUL_stock_Low_change,FUL_stock_Close_average,FUL_stock_Close_max,FUL_stock_Close_min,FUL_stock_Close_volatility,FUL_stock_Close_change,FUL_stock_Volume_average,FUL_stock_Volume_max,FUL_stock_Volume_min,FUL_stock_Volume_volatility,FUL_stock_Volume_change
2018-03-25,49.037499999999994,49.97,48.55,1.4200000000000017,1.4200000000000017,49.56,50.9,48.79,2.1099999999999994,2.1099999999999994,48.38,48.95,47.75,1.2000000000000028,1.2000000000000028,48.9225,49.73,48.52,1.2099999999999937,0.9799999999999969,626142,782476,479051,303425,178894
2018-04-01,48.984,49.69,47.8,1.8900000000000006,-0.21999999999999886,49.688,50.19,49.19,1.0,0.3499999999999943,47.931999999999995,49.26,46.62,2.6400000000000006,1.7899999999999991,48.922000000000004,49.96,47.68,2.280000000000001,1.0600000000000023,535548,722034,363243,358791,-156738
2018-04-08,49.32,49.96,48.88,1.0799999999999983,0.8100000000000023,49.576,49.96,49.24,0.7199999999999989,0.6400000000000006,48.87,49.5,48.44,1.0600000000000023,1.0600000000000023,49.234,49.67,48.44,1.230000000000004,1.230000000000004,315545,496513,220830,275683,-28433
2018-04-15,51.592,52.6,50.04,2.5600000000000023,2.030000000000001,52.296,53.05,50.81,2.239999999999995,1.5399999999999991,51.058,51.86,49.86,2.0,1.8100000000000023,51.99,52.76,50.74,2.019999999999996,1.1400000000000006,485222,642293,222205,420088,117365
2018-04-22,51.263999999999996,52.32,50.48,1.8400000000000034,-1.1799999999999997,51.574,52.41,50.9,1.509999999999998,-1.3900000000000006,50.548,51.63,50.08,1.5500000000000043,-1.240000000000002,50.888,51.89,50.49,1.3999999999999986,-1.3999999999999986,320942,414795,254100,160695,-62141
2018-04-29,49.624,50.58,49.1,1.4799999999999969,-1.4799999999999969,50.318,50.78,49.66,1.1200000000000045,-0.10999999999999943,49.114,49.57,48.63,0.9399999999999977,-0.47000000000000597,49.714,50.5,49.33,1.1700000000000017,1.0300000000000011,410799,563689,309010,254679,-116146
2018-05-06,51.522,51.85,50.78,1.0700000000000003,1.009999999999998,51.744,52.17,51.1,1.0700000000000003,0.8500000000000014,51.078,51.49,50.62,0.8700000000000045,0.5200000000000031,51.416000000000004,51.78,50.85,0.9299999999999997,0.46999999999999886,260680,328572,147626,180946,-141261
2018-05-13,51.546,52.17,51.04,1.1300000000000026,0.6700000000000017,52.1,52.79,51.54,1.25,1.1199999999999974,51.397999999999996,52.06,51.01,1.0500000000000043,0.9000000000000057,51.776,52.5,51.33,1.1700000000000017,1.1700000000000017,296827,514386,178008,336378,87588
2018-05-20,52.49,53.42,51.68,1.740000000000002,-1.0600000000000023,52.736,53.48,51.93,1.5499999999999972,-1.2999999999999972,51.910000000000004,52.41,51.4,1.009999999999998,-1.009999999999998,52.326,53.22,51.69,1.5300000000000011,-1.5300000000000011,302427,348725,250234,98491,-3017
2018-05-27,52.0225,52.43,51.43,1.0,0.6000000000000014,52.38,52.68,52.14,0.5399999999999991,-0.10999999999999943,51.597500000000004,52.13,51.31,0.8200000000000003,0.3200000000000003,51.9225,52.37,51.55,0.8200000000000003,-0.0899999999999963,290958,367532,207209,160323,-71706
2018-06-03,53.118,54.26,51.94,2.3200000000000003,2.240000000000002,53.76,54.76,52.31,2.4499999999999957,2.4499999999999957,52.73,54.03,51.08,2.950000000000003,2.950000000000003,53.7,54.72,52.21,2.509999999999998,2.509999999999998,320520,461824,224449,237375,-237375
2018-06-10,55.336,55.8,54.97,0.8299999999999983,-0.00999999999999801,55.629999999999995,55.87,55.19,0.6799999999999997,-0.25,54.68,55.15,53.64,1.509999999999998,-1.1499999999999986,55.212,55.72,54.09,1.6299999999999955,-1.269999999999996,459092,668364,304737,363627,363627
2018-06-17,53.714,54.6,52.64,1.9600000000000009,0.6099999999999994,54.116,54.72,52.77,1.9499999999999957,0.7900000000000063,52.884,53.77,51.56,2.210000000000001,1.0900000000000034,53.632,54.52,52.7,1.8200000000000003,0.6900000000000048,456404,524102,381124,142978,-15340
2018-06-24,53.73,54.94,52.42,2.519999999999996,0.03999999999999915,54.912,55.8,53.84,1.9599999999999937,0.8099999999999952,52.994,54.69,50.38,4.309999999999995,0.5700000000000003,54.214,55.17,53.63,1.5399999999999991,0.04999999999999716,648829,1112199,454708,657491,127278
2018-07-01,54.305,54.84,53.25,1.5900000000000034,1.5799999999999983,55.035,55.63,53.97,1.6600000000000037,1.6600000000000037,54.085,54.67,53.02,1.6499999999999986,1.6499999999999986,54.61,55.4,53.97,1.4299999999999997,1.4299999999999997,434334,589907,283241,306666,-306666
2018-07-08,55.826,56.13,55.33,0.8000000000000043,0.3200000000000003,56.114,56.39,55.69,0.7000000000000028,0.46000000000000085,55.358,55.72,54.94,0.7800000000000011,0.21999999999999886,55.74,56.14,55.34,0.7999999999999972,0.20000000000000284,306371,385842,209664,176178,-108067
2018-07-15,55.622,56.59,54.6,1.990000000000002,0.8100000000000023,56.27,56.99,55.53,1.4600000000000009,1.0500000000000043,55.076,56.2,54.35,1.8500000000000014,1.8500000000000014,55.764,56.59,54.64,1.9500000000000028,1.6199999999999974,325736,409432,204903,204529,-61954
2018-07-22,55.967999999999996,56.72,55.46,1.259999999999998,0.3399999999999963,56.346,56.82,55.54,1.2800000000000011,0.3100000000000023,55.466,56.31,54.77,1.5399999999999991,1.0600000000000023,55.908,56.66,55.26,1.3999999999999986,1.1499999999999986,225135,266395,199552,66843,18995
2018-07-29,56.4,56.84,55.92,0.9200000000000017,0.5300000000000011,56.992000000000004,57.48,56.81,0.6699999999999946,0.6699999999999946,56.012,56.53,55.55,0.980000000000004,0.5600000000000023,56.486,56.81,56.05,0.7600000000000051,0.7600000000000051,271917,355051,204495,150556,-122830
2018-08-05,57.246,57.52,56.66,0.8600000000000065,0.8300000000000054,57.622,57.96,57.42,0.5399999999999991,0.3500000000000014,56.876,57.28,56.53,0.75,0.1599999999999966,57.176,57.74,56.71,1.0300000000000011,-0.4099999999999966,290142,404148,178358,225790,164292
2018-08-12,56.594,57.11,56.22,0.8900000000000006,0.259999999999998,57.144,57.71,56.58,1.1300000000000026,0.759999999999998,56.144,56.88,55.23,1.6500000000000057,1.0100000000000051,56.717999999999996,57.58,56.03,1.5499999999999972,1.4299999999999997,196078,299241,120485,178756,-45441
2018-08-19,58.318,58.77,57.67,1.1000000000000014,1.1000000000000014,58.788,59.19,58.12,1.0700000000000003,1.0700000000000003,58.024,58.41,57.62,0.7899999999999991,0.7899999999999991,58.462,58.97,57.84,1.1299999999999955,1.1299999999999955,216828,236078,192873,43205,-5320
2018-08-26,58.178,59.13,56.79,2.3400000000000034,-2.3400000000000034,58.494,59.58,57.16,2.4200000000000017,-2.4200000000000017,57.576,58.81,56.57,2.240000000000002,-2.240000000000002,57.802,58.87,56.99,1.8799999999999955,-1.8799999999999955,253440,330547,180351,150196,34862
2018-09-02,56.3,56.79,55.5,1.2899999999999991,-1.2899999999999991,56.6075,56.85,56.14,0.7100000000000009,-0.7100000000000009,55.6875,56.12,55.1,1.019999999999996,-0.740000000000002,55.977500000000006,56.34,55.49,0.8500000000000014,-0.8500000000000014,265068,322717,199727,122990,122990
2018-09-09,55.996,56.52,55.59,0.9299999999999997,0.8500000000000014,56.472,56.91,56.03,0.8799999999999955,0.8799999999999955,55.548,55.91,55.01,0.8999999999999986,0.3399999999999963,56.147999999999996,56.79,55.69,1.1000000000000014,1.1000000000000014,320597,569202,240970,328232,27028
2018-09-16,57.688,58.82,56.86,1.9600000000000009,1.9600000000000009,58.226,58.97,57.66,1.3100000000000023,1.3100000000000023,57.422,58.17,56.84,1.3299999999999983,1.3299999999999983,57.724000000000004,58.46,57.19,1.2700000000000031,1.1200000000000045,416504,774076,228973,545103,537399
2018-09-23,55.806,58.24,52.05,6.190000000000005,-6.109999999999999,56.402,58.39,53.0,5.390000000000001,-5.390000000000001,54.924,57.65,51.12,6.530000000000001,-6.530000000000001,55.386,58.2,51.67,6.530000000000001,-6.530000000000001,808142,1345365,377876,967489,581263
2018-09-30,51.446,52.48,50.78,1.6999999999999957,-1.1099999999999994,51.996,53.32,51.15,2.1700000000000017,-2.009999999999998,50.946,52.01,50.43,1.5799999999999983,-1.5799999999999983,51.312,52.64,50.9,1.740000000000002,-1.6600000000000037,492259,706130,313534,392596,127899
2018-10-07,48.967999999999996,51.0,47.01,3.990000000000002,-3.719999999999999,49.272,51.43,47.37,4.060000000000002,-4.060000000000002,47.582,50.49,45.22,5.270000000000003,-5.270000000000003,47.818,51.24,45.5,5.740000000000002,-5.740000000000002,424108,515331,336237,179094,-133627
2018-10-14,46.188,46.65,45.37,1.2800000000000011,0.6500000000000057,46.81,47.29,46.35,0.9399999999999977,-0.28000000000000114,45.412,45.94,44.76,1.1799999999999997,-0.6099999999999994,46.23,47.05,45.05,2.0,-1.1799999999999997,322080,403125,226707,176418,117930
2018-10-21,43.644,45.29,42.1,3.1899999999999977,-3.1899999999999977,44.26,45.29,43.01,2.280000000000001,-2.049999999999997,42.717999999999996,44.46,41.26,3.200000000000003,-3.200000000000003,43.3,44.82,42.17,2.6499999999999986,-2.530000000000001,422324,607362,281234,326128,59594
2018-10-28,44.152,46.94,41.98,4.960000000000001,3.8999999999999986,45.252,47.23,43.55,3.6799999999999997,3.269999999999996,43.524,46.1,41.7,4.399999999999999,4.399999999999999,44.722,47.14,42.07,5.07,5.07,627435,1419873,310784,1109089,20179
2018-11-04,47.33,47.9,46.57,1.3299999999999983,-0.6799999999999997,47.784,48.67,46.99,1.6799999999999997,-0.519999999999996,46.694,47.18,45.76,1.4200000000000017,-0.7199999999999989,47.31,48.25,46.08,2.1700000000000017,-1.1400000000000006,269210,362205,213569,148636,-76185
2018-11-11,46.154,46.6,45.6,1.0,0.5600000000000023,46.906,47.09,46.61,0.480000000000004,0.480000000000004,45.816,46.2,45.58,0.6200000000000045,0.6200000000000045,46.276,46.82,45.83,0.990000000000002,0.8700000000000045,270913,339501,192181,147320,37303
2018-11-18,46.265,46.64,45.62,1.0200000000000031,-0.990000000000002,47.197500000000005,47.49,46.92,0.5700000000000003,-0.5,45.8875,46.32,45.47,0.8500000000000014,-0.7000000000000028,46.447500000000005,46.77,46.18,0.5900000000000034,-0.2700000000000031,267818,333919,204126,129793,-103033
2018-11-25,46.768,47.44,46.12,1.3200000000000003,0.6299999999999955,47.454,48.37,46.26,2.1099999999999994,1.0599999999999952,46.342,47.37,45.41,1.9600000000000009,1.0700000000000003,47.122,48.24,46.0,2.240000000000002,1.8300000000000054,255763,339326,125230,214096,42327
2018-12-02,46.0,49.2,43.15,6.050000000000004,-6.050000000000004,46.295,49.24,43.82,5.420000000000002,-5.420000000000002,43.955,47.55,41.4,6.149999999999999,-6.149999999999999,44.3175,48.0,41.68,6.32,-6.32,477751,693991,293802,400189,208873
2018-12-09,41.888,42.71,40.88,1.8299999999999983,-0.8499999999999943,42.618,43.65,41.66,1.990000000000002,-0.12000000000000455,41.186,41.87,40.34,1.529999999999994,-0.30999999999999517,41.391999999999996,41.94,40.47,1.4699999999999989,-0.8599999999999994,343718,484696,236485,248211,-152365
2018-12-16,40.33,40.55,40.05,0.5,-0.0899999999999963,41.254,41.63,40.83,0.8000000000000043,0.14999999999999858,39.914,40.21,39.63,0.5799999999999983,0.36999999999999744,40.236000000000004,40.7,39.83,0.8700000000000045,0.490000000000002,754211,1430908,299664,1131244,953959
2018-12-23,41.1275,42.62,39.8,2.8200000000000003,2.8200000000000003,42.2875,43.5,41.06,2.4399999999999977,2.4399999999999977,40.6275,42.14,39.61,2.530000000000001,2.530000000000001,41.91,42.74,40.38,2.3599999999999994,2.3599999999999994,363243,427743,306333,121410,47205
2018-12-30,42.475,42.92,42.01,0.9100000000000037,-0.8599999999999994,43.394999999999996,43.91,43.1,0.8099999999999952,0.7899999999999991,41.7675,41.93,41.42,0.509999999999998,-0.07000000000000028,42.7325,43.47,41.6,1.8699999999999974,0.7999999999999972,438421,633330,328915,304415,292687
2019-01-06,43.808,44.59,43.22,1.3700000000000045,1.3700000000000045,44.586,45.42,43.65,1.7700000000000031,1.7700000000000031,43.526,44.58,42.5,2.0799999999999983,2.0799999999999983,44.098,44.8,42.95,1.8499999999999943,1.7899999999999991,574558,839219,437854,401365,-401365
2019-01-13,43.736,45.5,41.98,3.520000000000003,1.0700000000000003,45.06,46.5,43.98,2.520000000000003,1.4799999999999969,43.324,44.99,41.92,3.0700000000000003,1.1400000000000006,44.272,45.53,43.24,2.289999999999999,1.6000000000000014,842356,1731376,560493,1170883,124804
2019-01-20,45.4425,46.34,44.92,1.4200000000000017,0.5700000000000003,46.3275,46.64,45.65,0.990000000000002,0.21000000000000085,44.99,45.5,44.65,0.8500000000000014,0.8500000000000014,45.725,46.5,45.05,1.4500000000000028,0.3200000000000003,497943,689762,378121,311641,-311641
2019-01-27,47.806,49.54,45.95,3.5899999999999963,3.5899999999999963,48.934000000000005,50.88,46.7,4.18,4.18,47.594,49.18,45.72,3.460000000000001,3.460000000000001,48.596,50.3,46.65,3.6499999999999986,3.6499999999999986,626511,918248,354710,563538,545022
2019-02-03,48.64,50.0,47.04,2.960000000000001,-2.960000000000001,49.156,50.09,47.5,2.5900000000000034,-2.5900000000000034,47.711999999999996,48.69,46.43,2.259999999999998,-2.1000000000000014,48.402,49.77,46.99,2.780000000000001,-2.1299999999999955,513453,619625,336557,283068,4112
2019-02-10,48.284,49.01,47.07,1.9399999999999977,1.9399999999999977,48.804,49.31,47.72,1.5900000000000034,1.5900000000000034,47.99,48.62,46.71,1.9099999999999966,1.9099999999999966,48.522,49.1,47.56,1.5399999999999991,1.5399999999999991,401880,551823,261957,289866,289866
2019-02-17,50.182500000000005,51.2,48.78,2.4200000000000017,2.4200000000000017,51.06,51.4,50.42,0.9799999999999969,0.9799999999999969,49.977500000000006,50.7,48.77,1.9299999999999997,1.9299999999999997,50.6625,50.94,50.12,0.8200000000000003,0.8200000000000003,387764,450647,300069,150578,-138931
2019-02-24,50.980000000000004,51.29,50.48,0.8100000000000023,-0.44999999999999574,51.410000000000004,51.67,51.31,0.35999999999999943,-0.06999999999999318,50.614,50.88,50.35,0.5300000000000011,-0.23000000000000398,50.919999999999995,51.19,50.48,0.7100000000000009,-0.14000000000000057,279557,324605,176777,147828,-36462
2019-03-03,50.362,51.4,49.05,2.3500000000000014,-2.1000000000000014,50.582,51.97,49.15,2.8200000000000003,-2.8200000000000003,49.572,50.77,48.18,2.5900000000000034,-2.5900000000000034,49.99,51.51,48.9,2.6099999999999994,-2.6099999999999994,287432,421718,171136,250582,-250582
2019-03-10,49.684000000000005,50.06,49.14,0.9200000000000017,0.20000000000000284,50.114000000000004,50.27,49.97,0.30000000000000426,0.030000000000001137,49.258,49.67,49.01,0.6600000000000037,-0.13000000000000256,49.688,50.07,49.18,0.8900000000000006,-0.28999999999999915,289073,530442,195226,335216,254405
2019-03-17,49.864,50.54,49.58,0.9600000000000009,0.10000000000000142,50.508,51.01,49.96,1.0499999999999972,-0.3999999999999986,49.196,49.65,47.96,1.6899999999999977,-1.5600000000000023,49.552,50.26,47.98,2.280000000000001,-2.280000000000001,399614,536687,273719,262968,53380
2019-03-24,47.796,48.93,47.07,1.8599999999999994,1.1599999999999966,48.592,49.73,47.31,2.4199999999999946,1.2800000000000011,47.128,48.36,46.44,1.9200000000000017,1.019999999999996,47.854,48.76,47.12,1.6400000000000006,1.1000000000000014,667948,788695,479920,308775,103242
2019-03-31,49.758,50.17,49.4,0.7700000000000031,0.7700000000000031,50.264,50.81,49.85,0.9600000000000009,0.9600000000000009,49.254,50.14,48.78,1.3599999999999994,1.3599999999999994,49.839999999999996,50.8,49.32,1.4799999999999969,1.2899999999999991,318557,474593,256679,217914,-186706
2019-04-07,49.827999999999996,50.57,49.41,1.1600000000000037,-0.5600000000000023,50.162,50.83,49.78,1.0499999999999972,-0.7800000000000011,49.449999999999996,50.26,49.05,1.2100000000000009,-0.8500000000000014,49.872,50.79,49.36,1.4299999999999997,-0.8299999999999983,261608,441024,148592,292432,1848
2019-04-14,50.2725,50.77,49.95,0.8200000000000003,0.3999999999999986,50.78,50.96,50.34,0.6199999999999974,0.6099999999999994,49.945,50.27,49.48,0.7900000000000063,0.7900000000000063,50.4575,50.77,49.88,0.8900000000000006,0.8699999999999974,238709,264918,191524,73394,73394
2019-04-21,49.65,50.83,47.72,3.1099999999999994,-3.1099999999999994,50.204,50.99,49.13,1.8599999999999994,-1.7100000000000009,48.89,49.91,47.43,2.479999999999997,-2.3900000000000006,49.312,50.15,47.67,2.479999999999997,-0.8500000000000014,270448,380706,171934,208772,204937
2019-04-28,48.467999999999996,49.2,47.05,2.1500000000000057,-0.9099999999999966,49.066,49.57,48.04,1.5300000000000011,0.21999999999999886,47.862,48.75,46.69,2.0600000000000023,-0.5,48.558,49.45,47.36,2.0900000000000034,0.4000000000000057,333785,578335,161883,416452,114896
2019-05-05,47.616,48.56,46.58,1.980000000000004,-1.7199999999999989,48.036,49.28,46.58,2.700000000000003,-2.700000000000003,46.846,48.26,45.46,2.799999999999997,-2.799999999999997,47.458,49.2,46.36,2.8400000000000034,-2.8400000000000034,293900,407963,240245,167718,-31181
2019-05-12,44.796,45.37,44.2,1.1699999999999946,-0.6599999999999966,45.214,45.66,44.88,0.779999999999994,-0.4899999999999949,44.196,44.91,43.84,1.0699999999999932,-0.12999999999999545,44.538,45.16,43.88,1.279999999999994,-0.22999999999999687,307699,442040,188439,253601,-144774
2019-05-19,42.654,43.42,41.7,1.7199999999999989,-1.7199999999999989,42.92,43.56,42.1,1.4600000000000009,-1.4200000000000017,41.99,42.82,40.64,2.1799999999999997,-1.25,42.391999999999996,43.24,41.3,1.9400000000000048,-0.990000000000002,340293,527442,222003,305439,-104926
2019-05-26,41.05,41.86,40.13,1.7299999999999969,-1.7299999999999969,41.3225,42.15,40.25,1.8999999999999986,-1.8999999999999986,40.39,41.16,39.22,1.9399999999999977,-1.9399999999999977,40.6975,41.46,39.43,2.030000000000001,-2.030000000000001,238073,296325,196667,99658,90754
2019-06-02,41.868,43.16,39.49,3.6699999999999946,3.6699999999999946,42.628,43.59,40.55,3.0400000000000063,3.0400000000000063,41.464,42.82,39.49,3.3299999999999983,3.3299999999999983,42.364,42.94,40.46,2.479999999999997,2.479999999999997,323976,462039,220898,241141,-241141
2019-06-09,43.84,44.6,43.25,1.3500000000000014,1.3500000000000014,44.24,44.73,43.78,0.9499999999999957,0.8200000000000003,43.402,44.01,43.05,0.9600000000000009,0.5700000000000003,43.734,44.67,43.14,1.5300000000000011,0.490000000000002,187960,238518,133722,104796,70663
2019-06-16,44.391999999999996,45.15,43.51,1.6400000000000006,1.0700000000000003,44.814,45.43,43.82,1.6099999999999994,1.1300000000000026,43.967999999999996,44.41,43.45,0.9599999999999937,0.6999999999999957,44.410000000000004,44.87,43.53,1.3399999999999963,1.0600000000000023,323544,563934,204728,359206,130784
2019-06-23,44.76,45.83,43.5,2.3299999999999983,1.269999999999996,45.712,46.56,45.28,1.2800000000000011,1.2800000000000011,44.244,45.03,42.8,2.230000000000004,0.8700000000000045,45.394,46.4,44.82,1.5799999999999983,1.5799999999999983,558520,821008,336529,484479,376046
2019-06-30,46.7125,47.06,46.34,0.7199999999999989,-0.5999999999999943,47.165,47.2,47.09,0.10999999999999943,0.010000000000005116,46.24,46.41,45.97,0.4399999999999977,-0.1699999999999946,46.86,47.17,46.55,0.6200000000000045,0.6200000000000045,277322,438693,117835,320858,-256013
2019-07-07,46.378,47.05,45.88,1.1699999999999946,-1.1499999999999986,46.722,47.19,45.97,1.2199999999999989,-0.0799999999999983,45.778,46.36,45.09,1.269999999999996,-0.46000000000000085,46.31,47.02,45.76,1.2600000000000051,0.28000000000000114,295057,341196,271080,70116,57604
2019-07-14,47.6,48.2,47.04,1.1600000000000037,1.0900000000000034,48.154,48.79,47.32,1.4699999999999989,1.4699999999999989,47.284,47.96,46.37,1.5900000000000034,1.5900000000000034,47.786,48.13,47.07,1.0600000000000023,0.8900000000000006,365632,561372,271164,290208,106670
2019-07-21,48.660000000000004,49.76,48.0,1.759999999999998,0.75,49.258,49.99,48.14,1.8500000000000014,1.2800000000000011,48.23,48.6,47.53,1.0700000000000003,1.0700000000000003,48.922,49.93,47.65,2.280000000000001,1.6799999999999997,334451,480554,216337,264217,-56312
2019-07-28,47.972,49.0,45.72,3.280000000000001,-3.240000000000002,48.474000000000004,49.67,45.98,3.690000000000005,-3.220000000000006,47.042,48.67,44.83,3.8400000000000034,-3.8400000000000034,47.498,49.0,45.78,3.219999999999999,-2.979999999999997,406823,636672,270762,365910,59033
2019-08-04,44.886,45.65,44.2,1.4499999999999957,0.759999999999998,45.24,46.05,44.75,1.2999999999999972,0.759999999999998,44.13,45.05,43.58,1.4699999999999989,0.8700000000000045,44.844,45.98,44.25,1.7299999999999969,0.3999999999999986,261576,369411,184818,184593,-184593
2019-08-11,43.28,44.3,42.1,2.1999999999999957,-2.1999999999999957,43.844,45.38,42.99,2.3900000000000006,-1.4199999999999946,42.678,43.64,41.78,1.8599999999999994,-1.8599999999999994,43.096,44.16,41.81,2.3499999999999943,-1.0300000000000011,304958,383428,207401,176027,117123
2019-08-18,42.704,43.62,41.64,1.9799999999999969,-1.9799999999999969,42.948,43.62,41.9,1.7199999999999989,-1.7199999999999989,41.942,43.09,40.27,2.8200000000000003,-2.8200000000000003,42.038,43.11,40.39,2.719999999999999,-2.719999999999999,188897,263293,141180,122113,70328
2019-08-25,41.138,42.45,39.96,2.490000000000002,1.4500000000000028,41.61,42.95,40.87,2.0800000000000054,1.9500000000000028,40.666,42.45,39.48,2.970000000000006,2.220000000000006,41.174,42.61,40.05,2.5600000000000023,2.1400000000000006,263789,415813,181679,234134,-7991
2019-09-01,42.7,43.34,42.07,1.2700000000000031,1.2700000000000031,43.2325,44.11,42.31,1.7999999999999972,1.4699999999999989,42.5175,43.26,41.52,1.7399999999999949,1.7399999999999949,42.755,43.45,41.77,1.6799999999999997,1.5499999999999972,175057,236711,95042,141669,-98909
2019-09-08,46.64,48.65,43.56,5.089999999999996,5.089999999999996,47.894,49.73,45.36,4.369999999999997,4.369999999999997,46.410000000000004,48.32,43.52,4.799999999999997,4.799999999999997,47.614,49.36,45.32,4.039999999999999,4.039999999999999,352988,407108,246069,161039,111673
2019-09-15,48.11,49.05,47.63,1.4199999999999946,-1.0799999999999983,48.480000000000004,49.13,48.28,0.8500000000000014,-0.7800000000000011,47.362,47.75,46.89,0.8599999999999994,-0.7999999999999972,47.79,48.24,47.21,1.0300000000000011,-0.759999999999998,480668,753334,313571,439763,292453
2019-09-22,46.786,47.71,45.9,1.8100000000000023,-0.9299999999999997,47.478,47.97,46.75,1.2199999999999989,-1.2199999999999989,45.944,46.75,44.95,1.7999999999999972,-1.509999999999998,46.896,47.67,45.74,1.9299999999999997,-1.9299999999999997,711068,1053916,400765,653151,582692
2019-09-29,46.022,47.4,45.21,2.1899999999999977,0.259999999999998,46.834,48.23,46.06,2.1699999999999946,-0.4100000000000037,45.396,46.03,44.73,1.3000000000000043,0.480000000000004,46.176,46.56,45.46,1.1000000000000014,-0.010000000000005116,472356,602370,397926,204444,-68573
2019-10-06,45.879999999999995,46.44,45.51,0.9299999999999997,-0.259999999999998,46.464,48.22,45.51,2.710000000000001,1.3299999999999983,45.378,46.15,44.77,1.3799999999999955,0.14999999999999858,45.776,47.27,44.93,2.3400000000000034,1.1200000000000045,335044,656010,228198,427812,389846
2019-10-13,47.542,48.1,47.11,0.990000000000002,0.490000000000002,48.028,48.37,47.41,0.9600000000000009,0.740000000000002,47.202,47.47,46.75,0.7199999999999989,0.7199999999999989,47.618,47.82,47.05,0.7700000000000031,0.6400000000000006,252786,288377,210451,77926,-56523
2019-10-20,48.108,48.35,47.8,0.5500000000000043,-0.4000000000000057,48.582,48.86,48.35,0.509999999999998,0.22999999999999687,47.71,47.92,47.38,0.5399999999999991,-0.2700000000000031,48.246,48.73,48.01,0.7199999999999989,0.6699999999999946,241290,338972,170935,168037,106558
