Date,Vanguard Russell 2000 Growth_etf_Open_average,Vanguard Russell 2000 Growth_etf_Open_max,Vanguard Russell 2000 Growth_etf_Open_min,Vanguard Russell 2000 Growth_etf_Open_volatility,Vanguard Russell 2000 Growth_etf_Open_change,Vanguard Russell 2000 Growth_etf_High_average,Vanguard Russell 2000 Growth_etf_High_max,Vanguard Russell 2000 Growth_etf_High_min,Vanguard Russell 2000 Growth_etf_High_volatility,Vanguard Russell 2000 Growth_etf_High_change,Vanguard Russell 2000 Growth_etf_Low_average,Vanguard Russell 2000 Growth_etf_Low_max,Vanguard Russell 2000 Growth_etf_Low_min,Vanguard Russell 2000 Growth_etf_Low_volatility,Vanguard Russell 2000 Growth_etf_Low_change,Vanguard Russell 2000 Growth_etf_Close_average,Vanguard Russell 2000 Growth_etf_Close_max,Vanguard Russell 2000 Growth_etf_Close_min,Vanguard Russell 2000 Growth_etf_Close_volatility,Vanguard Russell 2000 Growth_etf_Close_change
2018-04-15,142.25,142.25,142.25,0.0,0.0,142.25,142.25,142.25,0.0,0.0,141.3,141.3,141.3,0.0,0.0,141.3,141.3,141.3,0.0,0.0
2018-04-22,140.04,140.04,140.04,0.0,0.0,140.24,140.24,140.24,0.0,0.0,139.04,139.04,139.04,0.0,0.0,139.86,139.86,139.86,0.0,0.0
2018-04-29,138.9,138.9,138.9,0.0,0.0,141.6,141.6,141.6,0.0,0.0,138.9,138.9,138.9,0.0,0.0,140.77,140.77,140.77,0.0,0.0
2018-05-06,144.86,144.86,144.86,0.0,0.0,145.29,145.29,145.29,0.0,0.0,144.26,144.26,144.26,0.0,0.0,145.23,145.23,145.23,0.0,0.0
2018-05-13,146.98,146.98,146.98,0.0,0.0,147.23,147.23,147.23,0.0,0.0,146.51,146.51,146.51,0.0,0.0,146.98,146.98,146.98,0.0,0.0
2018-05-20,146.03,146.03,146.03,0.0,0.0,146.55,146.55,146.55,0.0,0.0,146.03,146.03,146.03,0.0,0.0,146.31,146.31,146.31,0.0,0.0
2018-05-27,148.4,148.4,148.4,0.0,0.0,149.03,149.03,149.03,0.0,0.0,148.22,148.22,148.22,0.0,0.0,148.67,148.67,148.67,0.0,0.0
2018-06-03,150.07,150.07,150.07,0.0,0.0,151.04,151.04,151.04,0.0,0.0,149.99,149.99,149.99,0.0,0.0,151.02,151.02,151.02,0.0,0.0
2018-06-10,153.29,153.29,153.29,0.0,0.0,153.77,153.77,153.77,0.0,0.0,152.79,152.79,152.79,0.0,0.0,153.69,153.69,153.69,0.0,0.0
2018-06-17,154.49,154.49,154.49,0.0,0.0,154.51,154.51,154.51,0.0,0.0,152.51,152.51,152.51,0.0,0.0,152.63,152.63,152.63,0.0,0.0
2018-06-24,148.57,148.57,148.57,0.0,0.0,149.24,149.24,149.24,0.0,0.0,148.1,148.1,148.1,0.0,0.0,148.24,148.24,148.24,0.0,0.0
2018-07-01,151.94,151.94,151.94,0.0,0.0,153.48,153.48,153.48,0.0,0.0,151.83,151.83,151.83,0.0,0.0,153.25,153.25,153.25,0.0,0.0
2018-07-08,153.52,153.52,153.52,0.0,0.0,153.92,153.92,153.92,0.0,0.0,153.13,153.13,153.13,0.0,0.0,153.37,153.37,153.37,0.0,0.0
2018-07-15,155.0,155.0,155.0,0.0,0.0,155.26,155.26,155.26,0.0,0.0,154.49,154.49,154.49,0.0,0.0,154.49,154.49,154.49,0.0,0.0
2018-07-22,154.34,154.34,154.34,0.0,0.0,154.47,154.47,154.47,0.0,0.0,150.24,150.24,150.24,0.0,0.0,150.57,150.57,150.57,0.0,0.0
2018-07-29,152.36,152.36,152.36,0.0,0.0,152.83,152.83,152.83,0.0,0.0,150.64,150.64,150.64,0.0,0.0,151.18,151.18,151.18,0.0,0.0
2018-08-05,152.73,152.73,152.73,0.0,0.0,154.28,154.28,154.28,0.0,0.0,152.52,152.52,152.52,0.0,0.0,153.38,153.38,153.38,0.0,0.0
2018-08-12,152.76,152.76,152.76,0.0,0.0,153.55,153.55,153.55,0.0,0.0,152.16,152.16,152.16,0.0,0.0,153.5,153.5,153.5,0.0,0.0
2018-08-19,156.98,156.98,156.98,0.0,0.0,157.5,157.5,157.5,0.0,0.0,156.96,156.96,156.96,0.0,0.0,157.4,157.4,157.4,0.0,0.0
2018-08-26,159.11,159.11,159.11,0.0,0.0,160.14,160.14,160.14,0.0,0.0,158.99,158.99,158.99,0.0,0.0,160.14,160.14,160.14,0.0,0.0
2018-09-02,157.07,157.07,157.07,0.0,0.0,158.56,158.56,158.56,0.0,0.0,156.41,156.41,156.41,0.0,0.0,157.55,157.55,157.55,0.0,0.0
2018-09-09,158.05,158.05,158.05,0.0,0.0,159.2,159.2,159.2,0.0,0.0,157.98,157.98,157.98,0.0,0.0,158.93,158.93,158.93,0.0,0.0
2018-09-16,158.28,158.28,158.28,0.0,0.0,158.34,158.34,158.34,0.0,0.0,156.71,156.71,156.71,0.0,0.0,156.71,156.71,156.71,0.0,0.0
2018-09-23,155.51,155.51,155.51,0.0,0.0,156.9,156.9,156.9,0.0,0.0,155.25,155.25,155.25,0.0,0.0,156.0,156.0,156.0,0.0,0.0
2018-09-30,149.82,149.82,149.82,0.0,0.0,150.5,150.5,150.5,0.0,0.0,146.65,146.65,146.65,0.0,0.0,148.28,148.28,148.28,0.0,0.0
2018-10-07,140.98,140.98,140.98,0.0,0.0,141.59,141.59,141.59,0.0,0.0,138.34,138.34,138.34,0.0,0.0,139.81,139.81,139.81,0.0,0.0
2018-10-14,141.5,141.5,141.5,0.0,0.0,142.63,142.63,142.63,0.0,0.0,138.78,138.78,138.78,0.0,0.0,139.23,139.23,139.23,0.0,0.0
2018-10-21,133.42,133.42,133.42,0.0,0.0,135.13,135.13,135.13,0.0,0.0,131.0,131.0,131.0,0.0,0.0,133.73,133.73,133.73,0.0,0.0
2018-10-28,140.6,140.6,140.6,0.0,0.0,141.49,141.49,141.49,0.0,0.0,139.43,139.43,139.43,0.0,0.0,140.48,140.48,140.48,0.0,0.0
2018-11-04,141.89,141.89,141.89,0.0,0.0,141.89,141.89,141.89,0.0,0.0,138.91,138.91,138.91,0.0,0.0,139.99,139.99,139.99,0.0,0.0
2018-11-11,136.21,136.21,136.21,0.0,0.0,137.66,137.66,137.66,0.0,0.0,135.39,135.39,135.39,0.0,0.0,137.39,137.39,137.39,0.0,0.0
2018-11-18,133.11,133.11,133.11,0.0,0.0,134.36,134.36,134.36,0.0,0.0,133.09,133.09,133.09,0.0,0.0,133.09,133.09,133.09,0.0,0.0
2018-11-25,137.49,137.49,137.49,0.0,0.0,138.58,138.58,138.58,0.0,0.0,137.11,137.11,137.11,0.0,0.0,138.58,138.58,138.58,0.0,0.0
2018-12-02,133.7,133.7,133.7,0.0,0.0,134.22,134.22,134.22,0.0,0.0,129.49,129.49,129.49,0.0,0.0,130.0,130.0,130.0,0.0,0.0
2018-12-09,128.34,128.34,128.34,0.0,0.0,129.63,129.63,129.63,0.0,0.0,126.84,126.84,126.84,0.0,0.0,127.26,127.26,127.26,0.0,0.0
2018-12-16,119.38,119.38,119.38,0.0,0.0,119.48,119.48,119.48,0.0,0.0,115.12,115.12,115.12,0.0,0.0,115.38,115.38,115.38,0.0,0.0
2018-12-23,120.55,120.55,120.55,0.0,0.0,122.69,122.69,122.69,0.0,0.0,119.4,119.4,119.4,0.0,0.0,120.75,120.75,120.75,0.0,0.0
2018-12-30,121.5,121.5,121.5,0.0,0.0,124.36,124.36,124.36,0.0,0.0,121.5,121.5,121.5,0.0,0.0,124.09,124.09,124.09,0.0,0.0
2019-01-06,130.66,130.66,130.66,0.0,0.0,131.28,131.28,131.28,0.0,0.0,130.13,130.13,130.13,0.0,0.0,131.17,131.17,131.17,0.0,0.0
2019-01-13,133.56,133.56,133.56,0.0,0.0,135.08,135.08,135.08,0.0,0.0,133.27,133.27,133.27,0.0,0.0,134.71,134.71,134.71,0.0,0.0
2019-01-20,133.87,133.87,133.87,0.0,0.0,134.56,134.56,134.56,0.0,0.0,133.53,133.53,133.53,0.0,0.0,134.4,134.4,134.4,0.0,0.0
2019-01-27,136.27,136.27,136.27,0.0,0.0,136.7,136.7,136.7,0.0,0.0,135.98,135.98,135.98,0.0,0.0,136.5,136.5,136.5,0.0,0.0
2019-02-03,136.36,136.36,136.36,0.0,0.0,136.84,136.84,136.84,0.0,0.0,135.66,135.66,135.66,0.0,0.0,136.84,136.84,136.84,0.0,0.0
2019-02-10,142.16,142.16,142.16,0.0,0.0,143.7,143.7,143.7,0.0,0.0,142.08,142.08,142.08,0.0,0.0,143.7,143.7,143.7,0.0,0.0
2019-02-17,144.21,144.21,144.21,0.0,0.0,145.36,145.36,145.36,0.0,0.0,144.21,144.21,144.21,0.0,0.0,145.36,145.36,145.36,0.0,0.0
2019-02-24,146.35,146.35,146.35,0.0,0.0,146.9,146.9,146.9,0.0,0.0,145.37,145.37,145.37,0.0,0.0,146.8,146.8,146.8,0.0,0.0
2019-03-03,139.32,139.32,139.32,0.0,0.0,140.49,140.49,140.49,0.0,0.0,139.31,139.31,139.31,0.0,0.0,140.36,140.36,140.36,0.0,0.0
2019-03-10,143.56,143.56,143.56,0.0,0.0,144.74,144.74,144.74,0.0,0.0,143.5,143.5,143.5,0.0,0.0,143.79,143.79,143.79,0.0,0.0
2019-03-17,144.75,144.75,144.75,0.0,0.0,145.1,145.1,145.1,0.0,0.0,139.86,139.86,139.86,0.0,0.0,139.86,139.86,139.86,0.0,0.0
2019-03-24,142.76,142.76,142.76,0.0,0.0,143.34,143.34,143.34,0.0,0.0,142.15,142.15,142.15,0.0,0.0,142.79,142.79,142.79,0.0,0.0
2019-03-31,145.38,145.38,145.38,0.0,0.0,146.48,146.48,146.48,0.0,0.0,145.38,145.38,145.38,0.0,0.0,146.48,146.48,146.48,0.0,0.0
2019-04-07,147.06,147.06,147.06,0.0,0.0,147.06,147.06,147.06,0.0,0.0,146.0,146.0,146.0,0.0,0.0,146.33,146.33,146.33,0.0,0.0
2019-04-14,144.04,144.04,144.04,0.0,0.0,144.28,144.28,144.28,0.0,0.0,142.34,142.34,142.34,0.0,0.0,143.83,143.83,143.83,0.0,0.0
2019-04-21,145.92,145.92,145.92,0.0,0.0,147.5,147.5,147.5,0.0,0.0,145.9,145.9,145.9,0.0,0.0,147.48,147.48,147.48,0.0,0.0
2019-04-28,147.4,147.4,147.4,0.0,0.0,149.39,149.39,149.39,0.0,0.0,147.19,147.19,147.19,0.0,0.0,149.39,149.39,149.39,0.0,0.0
2019-05-05,144.42,144.42,144.42,0.0,0.0,145.17,145.17,145.17,0.0,0.0,142.54,142.54,142.54,0.0,0.0,145.17,145.17,145.17,0.0,0.0
2019-05-12,142.89,142.89,142.89,0.0,0.0,143.42,143.42,143.42,0.0,0.0,141.68,141.68,141.68,0.0,0.0,141.89,141.89,141.89,0.0,0.0
2019-05-19,140.13,140.13,140.13,0.0,0.0,140.7,140.7,140.7,0.0,0.0,139.65,139.65,139.65,0.0,0.0,140.4,140.4,140.4,0.0,0.0
2019-05-26,136.34,136.34,136.34,0.0,0.0,136.73,136.73,136.73,0.0,0.0,135.97,135.97,135.97,0.0,0.0,136.34,136.34,136.34,0.0,0.0
2019-06-02,140.15,140.15,140.15,0.0,0.0,141.52,141.52,141.52,0.0,0.0,140.15,140.15,140.15,0.0,0.0,141.06,141.06,141.06,0.0,0.0
2019-06-09,143.04,143.04,143.04,0.0,0.0,143.11,143.11,143.11,0.0,0.0,142.0,142.0,142.0,0.0,0.0,142.0,142.0,142.0,0.0,0.0
2019-06-16,146.22,146.22,146.22,0.0,0.0,146.22,146.22,146.22,0.0,0.0,144.74,144.74,144.74,0.0,0.0,145.37,145.37,145.37,0.0,0.0
2019-06-23,145.01,145.01,145.01,0.0,0.0,146.9,146.9,146.9,0.0,0.0,145.01,145.01,145.01,0.0,0.0,146.66,146.66,146.66,0.0,0.0
2019-06-30,146.66,146.66,146.66,0.0,0.0,147.41,147.41,147.41,0.0,0.0,146.06,146.06,146.06,0.0,0.0,147.36,147.36,147.36,0.0,0.0
2019-07-07,146.59,146.59,146.59,0.0,0.0,147.6,147.6,147.6,0.0,0.0,146.22,146.22,146.22,0.0,0.0,147.31,147.31,147.31,0.0,0.0
2019-07-14,147.28,147.28,147.28,0.0,0.0,147.46,147.46,147.46,0.0,0.0,145.79,145.79,145.79,0.0,0.0,145.79,145.79,145.79,0.0,0.0
2019-07-21,147.18,147.18,147.18,0.0,0.0,148.89,148.89,148.89,0.0,0.0,147.18,147.18,147.18,0.0,0.0,148.72,148.72,148.72,0.0,0.0
2019-07-28,145.83,145.83,145.83,0.0,0.0,146.05,146.05,146.05,0.0,0.0,143.92,143.92,143.92,0.0,0.0,144.72,144.72,144.72,0.0,0.0
2019-08-04,144.66,144.66,144.66,0.0,0.0,144.66,144.66,144.66,0.0,0.0,143.14,143.14,143.14,0.0,0.0,143.28,143.28,143.28,0.0,0.0
2019-08-11,139.78,139.78,139.78,0.0,0.0,141.86,141.86,141.86,0.0,0.0,139.78,139.78,139.78,0.0,0.0,141.8,141.8,141.8,0.0,0.0
2019-08-18,141.88,141.88,141.88,0.0,0.0,142.48,142.48,142.48,0.0,0.0,138.1,138.1,138.1,0.0,0.0,138.61,138.61,138.61,0.0,0.0
2019-08-25,142.52,142.52,142.52,0.0,0.0,142.63,142.63,142.63,0.0,0.0,141.19,141.19,141.19,0.0,0.0,141.53,141.53,141.53,0.0,0.0
2019-09-01,142.49,142.49,142.49,0.0,0.0,143.09,143.09,143.09,0.0,0.0,141.47,141.47,141.47,0.0,0.0,141.47,141.47,141.47,0.0,0.0
2019-09-08,147.0,147.0,147.0,0.0,0.0,147.68,147.68,147.68,0.0,0.0,146.53,146.53,146.53,0.0,0.0,146.53,146.53,146.53,0.0,0.0
2019-09-15,145.56,145.56,145.56,0.0,0.0,146.09,146.09,146.09,0.0,0.0,144.5,144.5,144.5,0.0,0.0,145.29,145.29,145.29,0.0,0.0
2019-09-22,141.45,141.45,141.45,0.0,0.0,141.45,141.45,141.45,0.0,0.0,139.02,139.02,139.02,0.0,0.0,139.55,139.55,139.55,0.0,0.0
2019-09-29,137.9,137.9,137.9,0.0,0.0,138.41,138.41,138.41,0.0,0.0,136.61,136.61,136.61,0.0,0.0,138.39,138.39,138.39,0.0,0.0
2019-10-06,139.12,139.12,139.12,0.0,0.0,140.6,140.6,140.6,0.0,0.0,139.12,139.12,139.12,0.0,0.0,139.36,139.36,139.36,0.0,0.0
2019-10-13,142.08,142.08,142.08,0.0,0.0,142.42,142.42,142.42,0.0,0.0,140.59,140.59,140.59,0.0,0.0,141.57,141.57,141.57,0.0,0.0
2019-10-20,142.17,142.17,142.17,0.0,0.0,143.74,143.74,143.74,0.0,0.0,142.07,142.07,142.07,0.0,0.0,143.44,143.44,143.44,0.0,0.0
2019-10-27,144.84,144.84,144.84,0.0,0.0,146.88,146.88,146.88,0.0,0.0,144.8,144.8,144.8,0.0,0.0,146.82,146.82,146.82,0.0,0.0
2019-11-03,146.23,146.23,146.23,0.0,0.0,147.4,147.4,147.4,0.0,0.0,146.23,146.23,146.23,0.0,0.0,147.35,147.35,147.35,0.0,0.0
2019-11-10,148.05,148.05,148.05,0.0,0.0,148.12,148.12,148.12,0.0,0.0,147.61,147.61,147.61,0.0,0.0,148.1,148.1,148.1,0.0,0.0
2019-11-17,148.61,148.61,148.61,0.0,0.0,148.61,148.61,148.61,0.0,0.0,147.62,147.62,147.62,0.0,0.0,148.3,148.3,148.3,0.0,0.0
2019-11-24,153.17,153.17,153.17,0.0,0.0,153.35,153.35,153.35,0.0,0.0,152.73,152.73,152.73,0.0,0.0,152.73,152.73,152.73,0.0,0.0
2019-12-01,153.34,153.34,153.34,0.0,0.0,153.8,153.8,153.8,0.0,0.0,153.27,153.27,153.27,0.0,0.0,153.51,153.51,153.51,0.0,0.0
2019-12-08,153.86,153.86,153.86,0.0,0.0,154.62,154.62,154.62,0.0,0.0,152.79,152.79,152.79,0.0,0.0,153.36,153.36,153.36,0.0,0.0
2019-12-15,155.95,155.95,155.95,0.0,0.0,156.24,156.24,156.24,0.0,0.0,155.55,155.55,155.55,0.0,0.0,156.03,156.03,156.03,0.0,0.0
2019-12-22,157.27,157.27,157.27,0.0,0.0,157.27,157.27,157.27,0.0,0.0,155.97,155.97,155.97,0.0,0.0,156.04,156.04,156.04,0.0,0.0
2019-12-29,154.07,154.07,154.07,0.0,0.0,155.58,155.58,155.58,0.0,0.0,154.04,154.04,154.04,0.0,0.0,155.27,155.27,155.27,0.0,0.0
