Date,NFLX_Open_average,NFLX_Open_max,NFLX_Open_min,NFLX_Open_volatility,NFLX_Open_change,NFLX_High_average,NFLX_High_max,NFLX_High_min,NFLX_High_volatility,NFLX_High_change,NFLX_Low_average,NFLX_Low_max,NFLX_Low_min,NFLX_Low_volatility,NFLX_Low_change,NFLX_Close_average,NFLX_Close_max,NFLX_Close_min,NFLX_Close_volatility,NFLX_Close_change,NFLX_Volume_average,NFLX_Volume_max,NFLX_Volume_min,NFLX_Volume_volatility,NFLX_Volume_change
2018-01-14,222.066,224.24,220.34,3.9000000000000057,-2.240000000000009,223.814,227.78,220.58,7.199999999999989,1.710000000000008,217.954,221.2,216.32,4.8799999999999955,4.0,221.48000000000002,227.58,217.5,10.080000000000013,6.050000000000011,11823264,17703292,8225339,9477953,4187225
2018-01-21,262.924,274.2,250.88,23.319999999999993,19.149999999999977,270.626,286.81,257.71,29.100000000000023,29.100000000000023,260.048,273.92,248.02,25.900000000000006,25.900000000000006,268.096,284.59,250.29,34.29999999999998,34.29999999999998,17789149,27705332,11021839,16683493,-10175584
2018-01-28,270.07,281.94,262.0,19.939999999999998,-15.0,275.098,282.73,267.9,14.830000000000041,-14.830000000000041,263.68,272.7,250.03,22.669999999999987,-22.669999999999987,267.172,278.8,254.26,24.54000000000002,-24.54000000000002,10973319,12482852,9123610,3359242,-586799
2018-02-04,257.46999999999997,267.08,247.7,19.379999999999995,4.439999999999998,264.344,272.45,255.8,16.649999999999977,-7.550000000000011,248.886,264.32,236.11,28.20999999999998,4.0,257.56,265.72,249.47,16.25000000000003,-7.770000000000039,11265179,16906942,8534906,8372036,-4060895
2018-02-11,266.63,278.73,257.29,21.439999999999998,21.439999999999998,273.4375,281.96,261.41,20.549999999999955,20.549999999999955,264.5875,275.69,254.7,20.99000000000001,20.99000000000001,270.765,280.27,258.27,22.0,20.25,9224795,10971985,6855151,4116834,1457229
2018-02-18,282.688,288.75,277.74,11.009999999999991,11.009999999999991,287.71999999999997,295.65,284.5,11.149999999999977,9.839999999999975,279.178,287.01,274.45,12.560000000000002,10.399999999999977,283.564,294.16,278.14,16.02000000000004,15.610000000000014,8720424,10268633,7301809,2966824,2499610
2018-02-25,293.624,302.85,284.65,18.200000000000045,8.080000000000041,301.29,316.91,295.25,21.660000000000025,19.55000000000001,289.206,297.6,283.23,14.370000000000005,7.010000000000048,297.686,315.0,290.39,24.610000000000014,24.389999999999986,12266681,18986100,7653454,11332646,9569611
2018-03-04,323.394,333.56,319.88,13.680000000000007,13.680000000000007,327.574,333.98,322.92,11.060000000000002,8.189999999999998,316.802,320.23,314.13,6.100000000000023,2.1000000000000227,323.224,331.44,317.0,14.439999999999998,-3.920000000000016,16373500,20369152,11340066,9029086,1843308
2018-03-11,320.48400000000004,323.87,315.8,8.069999999999993,-8.069999999999993,322.846,325.84,317.0,8.839999999999975,-8.839999999999975,314.966,318.37,307.34,11.03000000000003,-5.939999999999998,318.09,321.55,313.48,8.069999999999993,-2.3999999999999773,9258815,12917224,5642883,7274341,-2992062
2018-03-18,311.89,316.35,307.41,8.939999999999998,-3.8999999999999773,316.956,321.03,310.73,10.299999999999955,1.5299999999999727,307.06600000000003,314.51,300.36,14.149999999999977,-10.800000000000011,312.394,320.35,300.94,19.410000000000025,2.8500000000000227,8167476,11988274,5263911,6724363,5996329
2018-03-25,299.955,322.49,287.0,35.49000000000001,-30.55000000000001,302.48,322.9,292.87,30.029999999999973,-30.029999999999973,282.39,297.0,275.05,21.94999999999999,-21.94999999999999,290.525,300.69,280.29,20.399999999999977,-20.399999999999977,15898206,19145522,12068632,7076890,1337128
2018-04-01,286.62,293.15,273.63,19.519999999999982,6.319999999999993,295.824,299.55,290.31,9.240000000000009,8.300000000000011,282.622,289.12,271.22,17.899999999999977,11.110000000000014,289.072,293.97,283.67,10.300000000000011,6.259999999999991,11512471,12913978,9853564,3060414,-2841298
2018-04-08,308.712,317.29,297.68,19.610000000000014,18.310000000000002,311.062,317.49,298.95,18.54000000000002,17.150000000000034,302.498,308.23,291.69,16.54000000000002,12.310000000000002,306.084,311.65,298.07,13.579999999999984,9.70999999999998,13640084,20307920,10249403,10058517,9588823
2018-04-15,332.04200000000003,336.3,329.15,7.150000000000034,-0.5100000000000477,336.096,338.82,331.22,7.599999999999966,-7.399999999999977,324.944,331.1,317.08,14.020000000000039,-6.689999999999998,329.948,336.06,318.69,17.370000000000005,-17.370000000000005,14330618,33866456,8438825,25427631,-24898441
2018-04-22,312.582,319.22,306.37,12.850000000000023,-8.150000000000034,316.438,320.25,309.98,10.269999999999982,-2.3700000000000045,303.426,310.12,292.62,17.5,7.810000000000002,310.19599999999997,313.98,305.76,8.220000000000027,5.439999999999998,10248557,14919698,6088787,8830911,-7804430
2018-04-29,313.06,321.99,308.71,13.28000000000003,11.629999999999995,318.634,329.02,312.59,16.430000000000007,15.539999999999964,309.966,319.34,305.73,13.609999999999957,12.649999999999977,316.94,326.26,311.69,14.569999999999993,12.95999999999998,6639384,8209513,5697120,2512393,1081184
2018-05-06,328.618,331.5,325.9,5.600000000000023,1.3500000000000227,330.624,332.06,327.35,4.7099999999999795,3.1499999999999773,325.962,327.51,323.05,4.4599999999999795,3.990000000000009,328.356,330.3,326.46,3.840000000000032,1.6399999999999864,4870193,5633444,4089800,1543644,-645938
2018-05-13,326.352,327.53,324.9,2.6299999999999955,1.170000000000016,329.082,331.88,326.42,5.4599999999999795,4.939999999999998,323.798,325.45,322.43,3.019999999999982,3.019999999999982,327.108,331.82,324.18,7.639999999999986,5.689999999999998,4717707,6657326,3577717,3079609,1911230
2018-05-20,339.3325,349.9,329.04,20.859999999999957,15.849999999999966,347.4975,354.36,336.63,17.730000000000018,17.730000000000018,337.2975,348.83,328.09,20.74000000000001,17.680000000000007,344.23,351.29,331.62,19.670000000000016,19.670000000000016,9647387,14758553,5964448,8794105,1852952
2018-05-27,354.846,362.68,351.5,11.180000000000007,11.180000000000007,357.724,363.0,354.0,9.0,6.899999999999977,350.902,355.51,346.71,8.800000000000011,8.800000000000011,355.322,361.81,349.73,12.079999999999984,12.079999999999984,7423885,9717921,5685531,4032390,-2035926
2018-06-03,363.916,368.54,358.06,10.480000000000018,-1.4399999999999977,367.254,369.83,362.39,7.439999999999998,-4.159999999999968,359.94,363.33,356.25,7.079999999999984,-0.5,363.334,367.45,360.57,6.8799999999999955,-4.350000000000023,6801313,8358045,4432445,3925600,-3925600
2018-06-10,378.766,390.71,363.6,27.109999999999957,24.120000000000005,387.456,398.86,365.98,32.879999999999995,27.180000000000007,376.674,387.51,362.0,25.50999999999999,24.5,383.802,392.87,363.83,29.04000000000002,26.569999999999993,11505002,18222800,4290969,13931831,2533825
2018-06-17,410.14,421.38,389.5,31.879999999999995,15.189999999999998,414.892,423.21,405.29,17.91999999999996,0.6999999999999886,398.574,409.65,378.75,30.899999999999977,-9.75,406.55,416.76,384.48,32.27999999999997,-20.5,16900231,22490922,10428621,12062301,5793818
2018-06-24,396.096,407.56,385.45,22.110000000000014,-7.829999999999984,402.596,411.59,396.9,14.689999999999998,-6.399999999999977,387.34000000000003,390.55,380.0,10.550000000000011,-9.050000000000011,394.962,399.39,390.39,9.0,-1.2099999999999795,12269487,16541426,8142457,8398969,-7048700
2018-07-01,401.6725,415.95,393.8,22.149999999999977,16.45999999999998,406.7475,419.12,399.24,19.879999999999995,19.139999999999986,396.745,411.1,389.5,21.600000000000023,21.600000000000023,404.0325,418.97,390.52,28.450000000000045,28.450000000000045,8371591,11127477,5280344,5847133,5847133
2018-07-08,410.382,417.24,398.98,18.25999999999999,-18.25999999999999,413.872,419.77,403.36,16.409999999999968,-16.079999999999984,403.662,413.08,391.75,21.329999999999984,-21.329999999999984,408.812,418.65,395.8,22.849999999999966,-15.149999999999977,14109474,22959984,9382944,13577040,13577040
2018-07-15,364.664,381.24,346.95,34.29000000000002,12.199999999999989,375.656,385.0,363.9,21.100000000000023,-21.100000000000023,358.62,372.36,344.0,28.360000000000014,9.600000000000023,368.51,379.48,361.05,18.430000000000007,-16.819999999999993,24730855,58410360,11505232,46905128,-46905128
2018-07-22,360.296,366.94,351.93,15.009999999999991,-15.009999999999991,363.05,367.4,352.03,15.370000000000005,-15.370000000000005,350.5,356.62,334.02,22.600000000000023,-20.54000000000002,354.69,363.09,334.96,28.129999999999995,-22.360000000000014,11114318,18260710,6993684,11267026,5409253
2018-07-29,339.046,347.75,331.51,16.24000000000001,11.360000000000014,346.35,351.98,342.5,9.480000000000018,9.480000000000018,335.39,341.74,328.0,13.740000000000009,13.740000000000009,342.868,350.92,337.45,13.470000000000027,13.470000000000027,9210723,14085369,7131328,6954041,-5887293
2018-08-05,348.04,353.23,339.89,13.340000000000032,-13.340000000000032,351.666,357.31,347.19,10.120000000000005,-10.120000000000005,344.986,349.01,339.07,9.939999999999998,-9.939999999999998,347.196,351.83,341.31,10.519999999999982,-10.519999999999982,5884967,7970930,4337481,3633449,-1077281
2018-08-12,327.93399999999997,342.09,314.64,27.44999999999999,-27.44999999999999,333.01,342.41,324.37,18.04000000000002,-10.810000000000002,320.46999999999997,336.25,310.93,25.319999999999993,-25.319999999999993,326.168,337.49,316.78,20.710000000000036,-9.759999999999991,9655681,13591100,5805182,7785918,7785918
2018-08-19,346.15,367.15,331.0,36.14999999999998,36.14999999999998,354.286,374.49,341.5,32.99000000000001,32.99000000000001,341.86,360.0,329.7,30.30000000000001,30.30000000000001,349.006,364.58,338.02,26.560000000000002,26.560000000000002,13441356,17427304,8930669,8496635,2644058
2018-08-26,367.52250000000004,370.66,365.0,5.660000000000025,3.430000000000007,373.165,376.81,369.86,6.949999999999989,6.009999999999991,363.4775,367.08,360.38,6.699999999999989,6.699999999999989,368.7975,370.98,367.68,3.3000000000000114,-0.8100000000000023,9066451,10981013,7943443,3037570,-1279174
2018-09-02,353.676,366.47,342.2,24.27000000000004,-14.200000000000045,359.304,368.88,352.5,16.379999999999995,-16.379999999999995,344.682,361.26,335.83,25.430000000000007,-18.180000000000007,349.666,363.6,341.18,22.420000000000016,-15.189999999999998,9721233,13092847,5752184,7340663,-1852977
2018-09-09,361.68600000000004,371.91,344.67,27.24000000000001,19.55000000000001,367.818,374.09,356.15,17.939999999999998,11.180000000000007,356.002,366.84,343.9,22.939999999999998,5.670000000000016,361.788,369.95,350.35,19.599999999999966,-5.579999999999984,7374665,10480769,4756426,5724343,873882
2018-09-16,364.694,373.95,353.67,20.279999999999973,5.329999999999984,372.376,377.61,368.15,9.460000000000036,5.490000000000009,357.794,363.17,351.56,11.610000000000014,2.769999999999982,366.154,369.61,361.19,8.420000000000016,1.9600000000000364,10062399,11930568,6768086,5162482,-1091459
2018-09-23,375.75600000000003,379.87,370.23,9.639999999999986,5.6200000000000045,380.69,386.11,371.34,14.770000000000039,14.770000000000039,372.138,376.0,364.49,11.509999999999991,11.099999999999966,376.716,381.43,369.43,12.0,12.0,8683445,13799728,6799816,6999912,1576744
2018-09-30,368.748,384.38,345.18,39.19999999999999,-39.19999999999999,372.01800000000003,386.8,352.94,33.860000000000014,-33.860000000000014,358.044,374.88,338.11,36.76999999999998,-35.71999999999997,363.658,377.14,349.1,28.039999999999964,-28.039999999999964,9882025,13522957,5798605,7724352,3736779
2018-10-07,340.828,353.52,324.94,28.579999999999984,-10.850000000000023,345.716,358.72,334.2,24.52000000000004,-19.510000000000048,328.824,347.09,315.81,31.279999999999973,-20.159999999999968,335.078,355.71,321.1,34.60999999999996,-22.579999999999984,13621190,17183120,8754990,8428130,2459966
2018-10-14,352.068,378.33,333.1,45.22999999999996,-4.139999999999986,356.35,380.0,335.8,44.19999999999999,-12.149999999999977,337.13,356.5,320.34,36.160000000000025,-10.220000000000027,344.004,364.7,329.54,35.15999999999997,-16.859999999999957,21008563,32610948,16717233,15893715,-3059242
2018-10-21,312.634,332.28,300.51,31.769999999999982,-12.740000000000009,322.28,336.58,307.89,28.689999999999998,-28.689999999999998,298.09,316.77,275.4,41.370000000000005,-41.370000000000005,306.506,333.16,284.84,48.32000000000005,-48.32000000000005,17721684,21698840,13346921,8351919,6791514
2018-10-28,301.406,318.0,275.57,42.43000000000001,35.53000000000003,311.976,321.88,290.52,31.360000000000014,27.00999999999999,295.0,308.33,271.21,37.120000000000005,32.53000000000003,305.902,317.38,285.81,31.569999999999993,29.629999999999995,16571036,23685702,10283044,13402658,-13402658
2018-11-04,313.346,328.0,300.0,28.0,-14.759999999999991,319.26,332.05,302.49,29.560000000000002,-17.730000000000018,304.31,316.61,290.63,25.980000000000018,-14.670000000000016,310.76,327.5,294.07,33.43000000000001,-16.769999999999982,11693644,13480792,9710424,3770368,1214403
2018-11-11,290.368,300.4,283.79,16.609999999999957,-11.20999999999998,294.94,303.55,285.09,18.460000000000036,-18.460000000000036,279.942,289.1,269.15,19.950000000000045,-19.950000000000045,285.6,294.4,270.6,23.799999999999955,-23.799999999999955,12229223,16853574,9099485,7754089,761635
2018-11-18,262.4275,274.42,254.63,19.79000000000002,5.920000000000016,270.85749999999996,276.34,265.5,10.839999999999975,-10.089999999999975,255.5375,261.51,250.0,11.509999999999991,3.8000000000000114,262.34000000000003,266.98,258.82,8.160000000000025,-5.550000000000011,11365132,16693809,5245123,11448686,-4195249
2018-11-25,278.946,293.19,259.24,33.94999999999999,33.94999999999999,286.62,298.72,269.08,29.640000000000043,29.640000000000043,272.524,284.58,256.14,28.439999999999998,28.439999999999998,282.892,290.3,266.63,23.670000000000016,23.670000000000016,13471971,15431538,11149501,4282037,2967869
2018-12-02,275.7825,288.13,264.19,23.939999999999998,-23.939999999999998,283.5875,295.74,271.18,24.560000000000002,-24.560000000000002,266.4625,274.72,260.61,14.110000000000014,-14.110000000000014,273.2625,282.88,265.14,17.74000000000001,-5.6299999999999955,11986793,13074324,9605553,3468771,-3195033
2018-12-09,271.54,277.64,266.51,11.129999999999995,-7.569999999999993,277.248,281.77,272.98,8.789999999999964,-1.5199999999999818,265.432,271.85,261.07,10.78000000000003,-1.6899999999999977,269.17199999999997,276.02,262.8,13.21999999999997,-2.519999999999982,9845852,11456716,8379292,3077424,-208465
2018-12-16,260.746,269.96,242.0,27.95999999999998,-21.30000000000001,268.334,280.87,250.65,30.22,-25.099999999999994,250.782,263.77,233.68,30.089999999999975,-29.610000000000014,255.712,270.94,233.88,37.06,-37.06,14375333,21397596,9547616,11849980,-802463
2018-12-23,250.5325,260.16,233.92,26.240000000000038,26.240000000000038,260.52500000000003,270.1,254.5,15.600000000000023,15.600000000000023,245.2825,260.0,231.23,28.77000000000001,28.77000000000001,258.2425,267.66,253.67,13.990000000000038,13.990000000000038,12783539,14402735,10987286,3415449,-893815
2018-12-30,278.365,302.1,259.28,42.82000000000005,42.82000000000005,290.035,316.8,269.75,47.05000000000001,47.05000000000001,275.3,301.65,256.58,45.06999999999999,45.06999999999999,287.9425,315.34,267.66,47.67999999999995,47.67999999999995,16149848,19330102,11679528,7650574,6940588
2019-01-06,323.492,334.24,314.57,19.670000000000016,14.259999999999991,329.176,341.09,320.59,20.5,14.890000000000043,318.332,329.13,308.01,21.120000000000005,21.120000000000005,327.084,337.59,319.96,17.629999999999995,12.670000000000016,14434963,19500428,10499582,9000846,-4859598
2019-01-13,351.26750000000004,354.0,349.5,4.5,2.3700000000000045,356.21500000000003,358.85,353.0,5.850000000000023,-4.220000000000027,344.5625,348.11,336.73,11.379999999999995,-10.269999999999982,349.58,354.64,339.1,15.539999999999964,-15.539999999999964,20514754,26621040,15385548,11235492,5439806
2019-01-20,329.432,334.89,320.6,14.289999999999964,-0.18999999999999773,335.346,340.0,331.75,8.25,-0.5799999999999841,323.204,328.88,318.6,10.279999999999973,7.850000000000023,329.50600000000003,338.05,321.99,16.060000000000002,10.5,12474374,17941416,8652082,9289334,-9289334
2019-01-27,337.616,342.6,332.75,9.850000000000023,6.730000000000018,344.966,352.0,338.22,13.779999999999973,13.779999999999973,334.968,341.3,328.15,13.150000000000034,13.150000000000034,340.05,351.34,328.9,22.439999999999998,22.439999999999998,8860876,9827760,7655189,2172571,1396198
2019-02-03,349.21999999999997,357.0,338.0,19.0,-3.1999999999999886,353.332,360.0,348.0,12.0,-7.1299999999999955,344.384,352.9,338.0,14.899999999999977,-8.089999999999975,349.202,355.81,344.71,11.100000000000023,-10.079999999999984,7329013,9046623,5454863,3591760,-3591760
2019-02-10,353.90250000000003,358.47,348.09,10.380000000000052,10.380000000000052,361.1125,364.4,359.6,4.7999999999999545,4.399999999999977,350.15749999999997,355.5,346.52,8.980000000000018,8.980000000000018,356.92,359.97,351.77,8.200000000000045,-3.1000000000000227,9878465,10559146,9229980,1329166,-1199419
2019-02-17,361.606,367.01,355.8,11.20999999999998,11.20999999999998,366.436,371.49,362.85,8.639999999999986,6.490000000000009,357.948,363.79,353.88,9.910000000000025,8.470000000000027,361.146,363.91,356.97,6.939999999999998,1.990000000000009,7278546,8110741,6227897,1882844,172761
2019-02-24,362.18600000000004,363.5,359.72,3.7799999999999727,-3.259999999999991,365.048,368.03,362.25,5.779999999999973,-3.4499999999999886,355.914,359.8,348.04,11.759999999999991,-11.289999999999964,358.86,364.97,351.04,13.930000000000007,-13.930000000000007,5954967,7486996,4944593,2542403,2542403
2019-03-03,352.594,360.16,345.75,14.410000000000025,0.5400000000000205,357.562,362.86,349.92,12.939999999999998,2.8100000000000023,348.59,351.7,342.47,9.229999999999961,1.7799999999999727,354.994,359.61,349.6,10.009999999999991,4.560000000000002,6117420,6898838,5387285,1511553,-550469
2019-03-10,359.834,362.47,355.81,6.660000000000025,3.1000000000000227,364.284,370.97,360.13,10.840000000000032,10.840000000000032,357.082,361.86,352.76,9.100000000000023,8.060000000000002,360.24,363.44,356.27,7.170000000000016,7.170000000000016,6503605,8443210,5164571,3278639,2030155
