Date,First Trust NASDAQ Global AutoEtf_Open_average,First Trust NASDAQ Global AutoEtf_Open_max,First Trust NASDAQ Global AutoEtf_Open_min,First Trust NASDAQ Global AutoEtf_Open_volatility,First Trust NASDAQ Global AutoEtf_Open_change,First Trust NASDAQ Global AutoEtf_High_average,First Trust NASDAQ Global AutoEtf_High_max,First Trust NASDAQ Global AutoEtf_High_min,First Trust NASDAQ Global AutoEtf_High_volatility,First Trust NASDAQ Global AutoEtf_High_change,First Trust NASDAQ Global AutoEtf_Low_average,First Trust NASDAQ Global AutoEtf_Low_max,First Trust NASDAQ Global AutoEtf_Low_min,First Trust NASDAQ Global AutoEtf_Low_volatility,First Trust NASDAQ Global AutoEtf_Low_change,First Trust NASDAQ Global AutoEtf_Close_average,First Trust NASDAQ Global AutoEtf_Close_max,First Trust NASDAQ Global AutoEtf_Close_min,First Trust NASDAQ Global AutoEtf_Close_volatility,First Trust NASDAQ Global AutoEtf_Close_change
2018-01-14,44.51,44.51,44.51,0.0,0.0,44.51,44.51,44.51,0.0,0.0,44.34,44.34,44.34,0.0,0.0,44.49,44.49,44.49,0.0,0.0
2018-01-21,44.29,44.29,44.29,0.0,0.0,44.3,44.3,44.3,0.0,0.0,44.29,44.29,44.29,0.0,0.0,44.3,44.3,44.3,0.0,0.0
2018-01-28,43.29,43.29,43.29,0.0,0.0,43.29,43.29,43.29,0.0,0.0,42.82,42.82,42.82,0.0,0.0,42.82,42.82,42.82,0.0,0.0
2018-02-04,41.74,41.74,41.74,0.0,0.0,41.74,41.74,41.74,0.0,0.0,40.42,40.42,40.42,0.0,0.0,41.46,41.46,41.46,0.0,0.0
2018-02-11,42.99,42.99,42.99,0.0,0.0,43.25,43.25,43.25,0.0,0.0,42.88,42.88,42.88,0.0,0.0,43.04,43.04,43.04,0.0,0.0
2018-02-18,42.7,42.7,42.7,0.0,0.0,42.7,42.7,42.7,0.0,0.0,42.63,42.63,42.63,0.0,0.0,42.63,42.63,42.63,0.0,0.0
2018-02-25,41.18,41.18,41.18,0.0,0.0,41.41,41.41,41.41,0.0,0.0,41.0,41.0,41.0,0.0,0.0,41.41,41.41,41.41,0.0,0.0
2018-03-04,41.77,41.77,41.77,0.0,0.0,41.85,41.85,41.85,0.0,0.0,41.74,41.74,41.74,0.0,0.0,41.85,41.85,41.85,0.0,0.0
2018-03-11,41.95,41.95,41.95,0.0,0.0,41.95,41.95,41.95,0.0,0.0,41.95,41.95,41.95,0.0,0.0,41.95,41.95,41.95,0.0,0.0
2018-03-18,40.58,40.58,40.58,0.0,0.0,40.58,40.58,40.58,0.0,0.0,40.0,40.0,40.0,0.0,0.0,40.0,40.0,40.0,0.0,0.0
2018-03-25,40.88,40.88,40.88,0.0,0.0,40.88,40.88,40.88,0.0,0.0,40.88,40.88,40.88,0.0,0.0,40.88,40.88,40.88,0.0,0.0
2018-04-01,41.55,41.55,41.55,0.0,0.0,41.55,41.55,41.55,0.0,0.0,41.55,41.55,41.55,0.0,0.0,41.55,41.55,41.55,0.0,0.0
2018-04-08,41.91,41.91,41.91,0.0,0.0,41.91,41.91,41.91,0.0,0.0,41.91,41.91,41.91,0.0,0.0,41.91,41.91,41.91,0.0,0.0
2018-04-15,41.17,41.17,41.17,0.0,0.0,41.17,41.17,41.17,0.0,0.0,41.16,41.16,41.16,0.0,0.0,41.16,41.16,41.16,0.0,0.0
