Date,EVI_Open_average,EVI_Open_max,EVI_Open_min,EVI_Open_volatility,EVI_Open_change,EVI_High_average,EVI_High_max,EVI_High_min,EVI_High_volatility,EVI_High_change,EVI_Low_average,EVI_Low_max,EVI_Low_min,EVI_Low_volatility,EVI_Low_change,EVI_Close_average,EVI_Close_max,EVI_Close_min,EVI_Close_volatility,EVI_Close_change,EVI_Volume_average,EVI_Volume_max,EVI_Volume_min,EVI_Volume_volatility,EVI_Volume_change
2018-01-14,38.13934,39.8634,37.3221,2.5412999999999997,-2.441600000000001,38.98646,39.8634,38.2689,1.5944999999999965,-0.9964999999999975,37.531439999999996,38.3686,37.1727,1.1959000000000017,-0.9468000000000032,38.04966,38.5679,37.3221,1.2458000000000027,-0.5481000000000051,4368,9208,1772,7436,1108
2018-01-21,38.43834,38.8669,38.0198,0.8471000000000046,-0.597999999999999,39.474759999999996,39.8634,38.8669,0.9964999999999975,0.0,37.81048,38.2689,37.2225,1.0464000000000055,0.8969000000000023,38.31874,38.8669,37.6211,1.2458000000000027,0.597999999999999,7893,13433,1079,12354,-2721
2018-01-28,37.29224,38.817,34.5317,4.285299999999999,-3.438200000000002,37.62112,39.2655,34.5317,4.733800000000002,-4.733800000000002,35.65784,37.9699,32.1399,5.830000000000005,-5.830000000000005,36.20596,38.7174,32.6382,6.0792,-6.0792,3913,6982,2403,4579,900
2018-02-04,34.7111,36.3256,31.8409,4.4847,3.537899999999997,36.54482,37.8204,33.9338,3.8866000000000014,3.438200000000002,34.02344,35.3788,31.8409,3.537899999999997,3.537899999999997,35.41866,37.3221,33.8839,3.438200000000002,3.438200000000002,4039,8265,2069,6196,687
2018-02-11,36.76155,37.6211,35.8771,1.7439999999999998,0.0,37.857825,38.4184,37.4716,0.9467999999999961,-0.9467999999999961,36.188525,36.774,35.5283,1.2456999999999994,-0.39860000000000184,36.960875,37.8703,36.0764,1.7939000000000007,-1.0962999999999994,4850,8654,2132,6522,-6522
2018-02-18,36.16612,37.073,35.4286,1.6443999999999974,-1.6443999999999974,36.47506,37.073,35.4286,1.6443999999999974,-1.6443999999999974,35.55818,36.0266,34.8805,1.1461000000000041,-1.1461000000000041,35.76746,36.1262,35.2791,0.8470999999999975,-0.7475000000000023,2686,4358,1596,2762,-1192
2018-02-25,34.68118,35.9269,33.0368,2.890100000000004,0.7972000000000037,36.07642,36.6744,34.8805,1.7939000000000007,0.4983000000000004,34.4719,35.8771,33.0368,2.840299999999999,0.8968999999999951,35.21934,36.3754,34.2327,2.142699999999998,1.3951999999999956,3302,8204,1108,7096,1746
2018-03-04,36.83384,37.4218,36.3256,1.096199999999996,0.8968999999999951,37.78058,38.8669,36.8737,1.9932000000000016,1.893500000000003,36.68434,37.4218,35.7774,1.6443999999999974,1.6443999999999974,37.41182,38.4184,36.5747,1.8436999999999983,1.5944999999999965,3723,6415,2154,4261,1720
2018-03-11,38.5679,39.2157,37.8703,1.345399999999998,0.597999999999999,38.9964,39.6143,38.3187,1.2956000000000003,0.8969000000000023,38.07956,39.1658,36.8737,2.292099999999998,2.292099999999998,38.468219999999995,39.3651,37.2225,2.1426000000000016,1.9433000000000007,5680,10911,2796,8115,-70
2018-03-18,38.8768,39.3153,37.9699,1.345399999999998,-0.19930000000000092,39.62426,39.7638,39.5146,0.24920000000000186,0.19939999999999714,38.50808,39.116,37.671,1.4450000000000003,0.2989999999999995,38.7373,39.5146,37.671,1.8436000000000021,0.4983000000000004,3928,6653,2019,4634,-874
2018-03-25,39.39005,39.6143,39.1658,0.4485000000000028,-0.1495000000000033,39.763775,39.8634,39.6143,0.24909999999999854,-0.049799999999997624,39.265474999999995,39.4648,39.116,0.3487999999999971,-0.1495000000000033,39.439875,39.6641,39.116,0.548099999999998,0.2989999999999995,2661,4678,824,3854,-1761
2018-04-01,38.87682,40.1126,36.3754,3.7372000000000014,-3.438200000000002,39.11598,40.1126,36.7242,3.388399999999997,-3.1391999999999953,37.26234,39.1658,34.431999999999995,4.733800000000002,-3.8367999999999967,37.78056,39.8634,34.9802,4.883199999999995,-3.6374999999999957,6578,10450,4118,6332,-2333
2018-04-08,35.55818,36.2757,34.8307,1.4450000000000003,-1.2456999999999994,36.43518,36.9733,35.5283,1.4450000000000003,-0.09960000000000235,35.03,35.3788,34.8307,0.548099999999998,-0.049799999999997624,35.6778,36.5249,34.8307,1.6942000000000021,-0.6976000000000013,2908,4774,1772,3002,2884
