Date,PPG_Open_average,PPG_Open_max,PPG_Open_min,PPG_Open_volatility,PPG_Open_change,PPG_High_average,PPG_High_max,PPG_High_min,PPG_High_volatility,PPG_High_change,PPG_Low_average,PPG_Low_max,PPG_Low_min,PPG_Low_volatility,PPG_Low_change,PPG_Close_average,PPG_Close_max,PPG_Close_min,PPG_Close_volatility,PPG_Close_change,PPG_Volume_average,PPG_Volume_max,PPG_Volume_min,PPG_Volume_volatility,PPG_Volume_change
2018-01-14,117.444,118.56,115.75,2.8100000000000023,-0.29999999999999716,119.178,122.07,117.04,5.029999999999987,-0.3299999999999983,115.7,116.53,114.28,2.25,0.18999999999999773,116.954,118.44,114.5,3.9399999999999977,0.14000000000000057,2918265,3855085,1672586,2182499,-701171
2018-01-21,119.044,120.91,116.51,4.3999999999999915,4.3999999999999915,120.232,121.65,118.11,3.5400000000000063,3.5400000000000063,118.366,119.62,116.51,3.1099999999999994,2.8699999999999903,119.488,121.47,117.25,4.219999999999999,2.319999999999993,1845126,2489366,1332232,1157134,-399496
2018-01-28,117.76,119.2,115.29,3.9099999999999966,-3.9099999999999966,118.414,119.66,117.12,2.539999999999992,-2.539999999999992,115.736,118.2,111.62,6.579999999999998,-6.159999999999997,116.458,118.73,111.98,6.75,-6.36999999999999,1622027,2484634,1172346,1312288,1312288
2018-02-04,112.568,113.89,110.33,3.5600000000000023,2.6700000000000017,114.614,116.74,113.2,3.539999999999992,0.5300000000000011,110.99,113.48,108.74,4.740000000000009,3.260000000000005,112.948,114.13,110.3,3.8299999999999983,0.020000000000010232,1939385,2391951,1242926,1149025,-1149025
2018-02-11,114.8475,116.24,113.44,2.799999999999997,2.4200000000000017,116.35499999999999,117.23,114.82,2.410000000000011,2.410000000000011,114.0625,115.37,112.6,2.7700000000000102,2.7700000000000102,115.8075,116.32,114.56,1.759999999999991,1.5999999999999943,1245093,1423776,995928,427848,-427848
2018-02-18,116.266,117.55,115.35,2.200000000000003,2.200000000000003,117.258,117.75,116.12,1.6299999999999955,1.6299999999999955,115.556,116.24,114.75,1.4899999999999949,1.4899999999999949,116.374,117.53,115.4,2.1299999999999955,2.1299999999999955,935793,1038435,738536,299899,-73554
2018-02-25,112.626,117.75,109.5,8.25,-8.25,113.942,117.88,110.89,6.989999999999995,-4.789999999999992,111.39,115.27,109.5,5.769999999999996,-5.769999999999996,112.374,115.31,110.25,5.060000000000002,-2.549999999999997,1755444,2725331,1090834,1634497,906294
2018-03-04,115.228,117.65,113.09,4.560000000000002,4.560000000000002,116.692,118.62,115.32,3.3000000000000114,2.480000000000004,114.558,115.95,112.7,3.25,2.8999999999999915,115.92,117.65,115.02,2.6300000000000097,1.3900000000000006,1321555,1531033,1059801,471232,-238004
2018-03-11,115.52,117.2,114.29,2.9099999999999966,-2.780000000000001,116.098,117.83,114.86,2.969999999999999,-2.969999999999999,114.12,115.48,112.62,2.8599999999999994,-2.8599999999999994,114.708,116.07,113.22,2.8499999999999943,-2.8499999999999943,1396969,2409716,1000481,1409235,-229112
2018-03-18,112.836,115.0,110.62,4.3799999999999955,-4.3799999999999955,113.876,115.58,112.1,3.480000000000004,-3.480000000000004,111.58800000000001,113.72,109.39,4.329999999999998,-3.6899999999999977,112.104,113.95,109.48,4.469999999999999,-1.9199999999999875,1298170,1446925,1187439,259486,-259486
2018-03-25,111.67,112.59,110.36,2.230000000000004,-1.0400000000000063,112.7175,113.92,111.58,2.3400000000000034,-2.3400000000000034,109.6225,111.47,107.04,4.429999999999993,-4.429999999999993,110.435,111.91,108.26,3.6499999999999915,-3.6499999999999915,1582219,2016709,1276966,739743,-25855
2018-04-01,109.898,111.7,108.39,3.3100000000000023,1.7999999999999972,111.37,112.3,110.43,1.8699999999999903,0.9399999999999977,108.92,111.09,107.79,3.299999999999997,1.5799999999999983,110.328,111.67,109.39,2.280000000000001,-0.5700000000000074,1576553,2202951,1259378,943573,-932842
2018-04-08,110.256,110.88,109.38,1.5,0.2599999999999909,110.892,112.0,109.85,2.1500000000000057,0.75,109.422,110.45,108.57,1.8800000000000097,0.5499999999999972,110.29,111.77,109.28,2.489999999999995,1.4099999999999966,1530433,1901928,1185925,716003,213041
2018-04-15,111.504,113.75,108.8,4.950000000000003,-3.4000000000000057,112.236,113.89,109.8,4.090000000000003,-3.6899999999999977,109.954,112.78,108.24,4.540000000000006,-2.969999999999999,110.732,113.19,108.87,4.319999999999993,-4.200000000000003,1907438,2373977,1431060,942917,-173119
2018-04-22,108.044,108.97,107.31,1.6599999999999966,-0.45999999999999375,108.85000000000001,109.47,108.09,1.3799999999999955,-0.5499999999999972,105.94,107.2,104.39,2.8100000000000023,1.3599999999999994,107.03999999999999,107.97,105.77,2.200000000000003,0.10999999999999943,1726173,2649100,1022701,1626399,-959147
2018-04-29,105.732,107.05,104.48,2.569999999999993,1.3800000000000097,106.884,107.27,106.2,1.0699999999999932,0.04000000000000625,104.696,105.64,104.02,1.6200000000000045,1.6200000000000045,106.03999999999999,106.92,104.96,1.960000000000008,-0.710000000000008,1335876,1889887,997701,892186,-318895
2018-05-06,105.386,107.26,101.04,6.219999999999999,-5.029999999999987,106.306,107.7,102.97,4.730000000000004,-4.189999999999998,103.866,106.11,100.36,5.75,-4.980000000000004,104.648,107.05,100.43,6.61999999999999,-3.710000000000008,3002034,7284993,900605,6384388,2819189
2018-05-13,103.518,105.5,101.89,3.6099999999999994,2.719999999999999,104.62,105.86,103.24,2.6200000000000045,2.6200000000000045,103.022,104.84,101.21,3.6300000000000097,3.0600000000000023,104.184,105.03,103.03,2.0,2.0,1846146,2829956,1229718,1600238,-558122
2018-05-20,102.9175,105.03,102.04,2.989999999999995,-2.989999999999995,103.66250000000001,105.23,102.93,2.299999999999997,-1.7199999999999989,101.89750000000001,102.72,101.5,1.2199999999999989,-1.0499999999999972,102.8625,103.4,102.5,0.9000000000000057,0.5600000000000023,1267700,1549365,1087487,461878,-427881
2018-05-27,101.934,102.45,101.53,0.9200000000000017,0.010000000000005116,102.504,103.11,101.77,1.3400000000000034,-0.25,100.926,101.97,100.36,1.6099999999999994,1.3599999999999994,101.566,102.43,100.92,1.5100000000000051,1.3900000000000006,1579461,2070076,1013874,1056202,-604542
2018-06-03,103.212,104.19,102.46,1.730000000000004,1.4300000000000068,103.998,104.39,102.92,1.4699999999999989,1.4699999999999989,102.446,103.46,101.86,1.5999999999999943,1.4899999999999949,103.52000000000001,104.15,102.5,1.6500000000000057,1.4300000000000068,1204541,1444909,854894,590015,239765
2018-06-10,103.95400000000001,104.44,103.62,0.8199999999999932,0.4399999999999977,104.592,105.42,104.05,1.3700000000000045,0.7000000000000028,103.22200000000001,103.9,102.7,1.2000000000000028,1.0400000000000063,104.234,105.38,103.3,2.0799999999999983,1.4699999999999989,2375044,3221930,1978600,1243330,-233116
2018-06-17,104.526,105.11,104.01,1.0999999999999943,1.0600000000000023,105.08,105.86,104.29,1.5699999999999932,0.8900000000000006,103.924,104.52,103.0,1.519999999999996,1.5,104.82,105.42,104.13,1.2900000000000063,0.980000000000004,3050635,4180560,1810651,2369909,561793
2018-06-24,105.138,106.27,102.72,3.549999999999997,-2.7900000000000063,105.884,106.94,103.38,3.5600000000000023,-3.3500000000000085,103.804,105.29,101.17,4.1200000000000045,-4.1200000000000045,104.614,105.83,102.68,3.1499999999999915,-3.1499999999999915,2490784,3074346,2075000,999346,229309
2018-07-01,102.60249999999999,103.22,101.95,1.269999999999996,0.3400000000000034,103.5575,104.17,102.89,1.2800000000000011,0.3400000000000034,102.1125,103.09,101.61,1.480000000000004,1.2199999999999989,102.9325,103.92,102.0,1.9200000000000017,1.9200000000000017,1123419,1445505,800634,644871,370997
2018-07-08,103.946,104.44,103.41,1.0300000000000011,-0.27000000000001023,104.45400000000001,104.87,104.03,0.8400000000000034,-0.8400000000000034,103.032,103.71,101.91,1.7999999999999972,-1.7999999999999972,103.75,104.8,102.37,2.4299999999999926,-2.4299999999999926,1649410,2177013,1340965,836048,836048
2018-07-15,105.16799999999999,106.75,102.35,4.400000000000006,2.180000000000007,106.226,107.46,105.05,2.4099999999999966,-0.6099999999999994,103.938,105.62,102.08,3.5400000000000063,1.769999999999996,105.592,106.75,104.41,2.3400000000000034,-1.0,2155814,2899740,1391962,1507778,-398364
2018-07-22,108.398,110.27,104.78,5.489999999999995,4.789999999999992,109.732,111.04,106.53,4.510000000000005,4.510000000000005,107.698,109.14,104.38,4.760000000000005,4.670000000000002,109.03399999999999,110.66,106.05,4.609999999999999,3.6899999999999977,1494547,1933760,1259832,673928,45253
2018-07-29,109.94800000000001,110.37,109.32,1.0500000000000114,0.5,110.752,111.16,109.86,1.2999999999999972,0.0,109.422,109.71,108.64,1.0699999999999932,0.28999999999999204,110.196,110.95,109.32,1.6300000000000097,-0.3400000000000034,1083554,1390335,854593,535742,-535742
2018-08-05,109.098,110.55,107.29,3.259999999999991,-3.259999999999991,109.52799999999999,110.83,107.64,3.1899999999999977,-3.1899999999999977,107.896,109.84,105.59,4.25,-4.25,108.392,109.96,106.08,3.8799999999999955,-3.8799999999999955,858684,1272803,581611,691192,691192
2018-08-12,107.46,108.85,106.06,2.789999999999992,2.789999999999992,108.42399999999999,110.49,107.2,3.289999999999992,3.280000000000001,106.968,108.49,105.44,3.049999999999997,2.4299999999999926,107.986,109.73,106.85,2.8800000000000097,2.8800000000000097,1111379,1488809,771334,717475,717475
2018-08-19,110.46000000000001,111.04,109.98,1.0600000000000023,0.7999999999999972,111.244,111.81,110.8,1.0100000000000051,-0.35999999999999943,109.984,110.56,109.65,0.9099999999999966,0.8599999999999994,110.64,111.13,109.77,1.3599999999999994,0.04999999999999716,1251144,1587686,869002,718684,-450423
2018-08-26,110.765,111.36,109.99,1.3700000000000045,-0.9899999999999949,111.44749999999999,111.82,111.27,0.5499999999999972,-0.09000000000000341,109.765,110.21,109.38,0.8299999999999983,0.22999999999998977,110.6825,111.66,109.87,1.789999999999992,0.6700000000000017,1189174,1505748,887546,618202,-548845
2018-09-02,110.866,112.12,109.34,2.780000000000001,1.6200000000000045,111.634,112.53,110.57,1.960000000000008,1.960000000000008,110.074,111.44,108.76,2.6799999999999926,2.3700000000000045,111.216,112.09,109.88,2.210000000000008,2.210000000000008,1139816,1633091,859531,773560,60018
2018-09-09,112.412,112.91,111.65,1.259999999999991,0.6299999999999955,113.224,113.79,112.57,1.220000000000013,0.3100000000000023,111.722,112.34,111.34,1.0,0.5499999999999972,112.546,112.99,112.03,0.9599999999999937,0.3999999999999915,1253341,1414751,1032639,382112,126198
2018-09-16,114.45,116.51,113.0,3.510000000000005,-0.480000000000004,115.24,116.73,113.75,2.980000000000004,0.25,113.364,115.56,110.25,5.310000000000002,-2.269999999999996,114.582,115.98,112.69,3.2900000000000063,-0.5799999999999983,1934282,3487372,998051,2489321,1398421
