Date,VZ_Open_average,VZ_Open_max,VZ_Open_min,VZ_Open_volatility,VZ_Open_change,VZ_High_average,VZ_High_max,VZ_High_min,VZ_High_volatility,VZ_High_change,VZ_Low_average,VZ_Low_max,VZ_Low_min,VZ_Low_volatility,VZ_Low_change,VZ_Close_average,VZ_Close_max,VZ_Close_min,VZ_Close_volatility,VZ_Close_change,VZ_Volume_average,VZ_Volume_max,VZ_Volume_min,VZ_Volume_volatility,VZ_Volume_change
2018-01-14,51.836,52.05,51.68,0.36999999999999744,0.36999999999999744,52.526,53.49,51.9,1.5900000000000034,1.4699999999999989,51.436,52.01,51.16,0.8500000000000014,0.5899999999999963,52.059999999999995,53.46,51.55,1.9100000000000037,1.8000000000000043,21445167,29442552,11591459,17851093,12952163
2018-01-21,54.154,54.6,53.58,1.0200000000000031,-1.0200000000000031,54.628,54.77,54.44,0.3300000000000054,-0.020000000000003126,53.612,54.34,52.81,1.5300000000000011,0.5899999999999963,54.118,54.72,53.23,1.490000000000002,0.9000000000000057,20569961,33000480,13077557,19922923,-15947836
2018-01-28,53.914,54.49,52.52,1.9699999999999989,-1.779999999999994,54.226,54.75,53.19,1.5600000000000023,-1.3100000000000023,52.946,54.01,50.5,3.509999999999998,-3.289999999999999,53.15,54.3,50.5,3.799999999999997,-3.3999999999999986,17937622,22239588,15401453,6838135,6838135
2018-02-04,50.156,50.89,49.44,1.4500000000000028,0.7800000000000011,50.994,51.93,50.3,1.6300000000000026,-0.3400000000000034,49.304,50.5,48.37,2.1300000000000026,0.509999999999998,50.174,51.01,49.04,1.9699999999999989,-0.7199999999999989,23706069,34543948,16066607,18477341,-17640928
2018-02-11,49.7275,49.91,49.55,0.35999999999999943,-0.21999999999999886,50.1475,50.45,49.78,0.6700000000000017,0.19000000000000483,49.2825,49.69,48.95,0.7399999999999949,0.519999999999996,49.87,50.15,49.51,0.6400000000000006,0.07000000000000028,15149406,18902736,11871683,7031053,392286
2018-02-18,48.74,49.84,48.09,1.75,-1.1200000000000045,48.98,49.89,48.3,1.5900000000000034,-0.740000000000002,48.092,48.76,47.53,1.2299999999999969,-0.30999999999999517,48.426,49.09,47.87,1.220000000000006,0.1700000000000017,22128770,26371396,20853928,5517468,-476462
2018-02-25,48.29,49.02,47.69,1.3300000000000054,-0.8700000000000045,48.8,49.17,48.33,0.8400000000000034,-0.23000000000000398,47.81,48.04,47.51,0.5300000000000011,-0.01999999999999602,48.142,48.71,47.74,0.9699999999999989,0.6700000000000017,21428467,28950158,15348432,13601726,-7886314
2018-03-04,48.882,49.2,48.54,0.6600000000000037,0.28000000000000114,49.124,49.26,48.89,0.36999999999999744,0.36999999999999744,48.42,48.67,48.3,0.37000000000000455,0.37000000000000455,48.91,49.01,48.8,0.21000000000000085,-0.09000000000000341,14951404,17038528,12526287,4512241,-1000625
2018-03-11,48.68,49.0,48.41,0.5900000000000034,-0.46999999999999886,48.902,49.26,48.61,0.6499999999999986,-0.6499999999999986,48.266,48.5,48.12,0.38000000000000256,-0.38000000000000256,48.452,48.65,48.29,0.35999999999999943,-0.3399999999999963,14825367,26838058,9537380,17300678,140676
2018-03-18,47.406,48.4,46.78,1.6199999999999974,-1.6199999999999974,47.738,48.59,47.17,1.4200000000000017,-1.4200000000000017,46.882000000000005,47.58,46.2,1.3799999999999955,-0.9899999999999949,47.042,47.69,46.29,1.3999999999999986,-0.6199999999999974,13497877,15955106,10765457,5189649,4670069
