Date,CRS_stock_Open_average,CRS_stock_Open_max,CRS_stock_Open_min,CRS_stock_Open_volatility,CRS_stock_Open_change,CRS_stock_High_average,CRS_stock_High_max,CRS_stock_High_min,CRS_stock_High_volatility,CRS_stock_High_change,CRS_stock_Low_average,CRS_stock_Low_max,CRS_stock_Low_min,CRS_stock_Low_volatility,CRS_stock_Low_change,CRS_stock_Close_average,CRS_stock_Close_max,CRS_stock_Close_min,CRS_stock_Close_volatility,CRS_stock_Close_change,CRS_stock_Volume_average,CRS_stock_Volume_max,CRS_stock_Volume_min,CRS_stock_Volume_volatility,CRS_stock_Volume_change
2018-05-27,59.4525,60.89,57.89,3.0,2.3200000000000003,60.42,61.49,58.83,2.6600000000000037,1.8900000000000006,58.8525,59.75,57.61,2.1400000000000006,1.6199999999999974,59.5575,60.43,58.31,2.1199999999999974,1.2399999999999949,440781,602808,190903,411905,411905
2018-06-03,58.11,59.44,56.77,2.6699999999999946,-2.6699999999999946,58.446,59.69,57.06,2.6299999999999955,-2.6299999999999955,56.986,57.82,55.74,2.0799999999999983,-2.0799999999999983,57.336,58.1,55.87,2.230000000000004,-2.230000000000004,517896,756594,413043,343551,34523
2018-06-10,56.7,57.27,56.02,1.25,0.03999999999999915,57.166,57.62,56.56,1.0599999999999952,-0.8699999999999974,55.984,56.42,55.19,1.230000000000004,-0.6900000000000048,56.728,57.21,56.1,1.1099999999999994,-1.1099999999999994,289860,462716,173863,288853,-61027
2018-06-17,56.134,56.64,55.67,0.9699999999999989,0.4200000000000017,56.846,57.14,56.05,1.0900000000000034,-0.020000000000003126,55.276,56.03,53.88,2.1499999999999986,0.35999999999999943,56.25,56.99,55.46,1.5300000000000011,-0.8300000000000054,313846,428954,253771,175183,175183
2018-06-24,52.65,53.8,51.88,1.9199999999999946,-0.8799999999999955,53.228,54.01,52.55,1.4600000000000009,-0.6599999999999966,51.684,52.49,51.06,1.4299999999999997,1.4299999999999997,52.426,52.85,52.07,0.7800000000000011,0.4399999999999977,308063,465212,213946,251266,-186529
2018-07-01,53.465,54.24,51.52,2.719999999999999,2.5,54.295,55.17,53.5,1.6700000000000017,1.6700000000000017,52.7825,53.52,51.52,2.0,2.0,53.8825,54.79,53.07,1.7199999999999989,1.3699999999999974,210271,329902,78152,251750,-151276
2018-07-08,55.728,56.21,55.2,1.009999999999998,0.730000000000004,56.456,56.82,56.21,0.6099999999999994,0.5700000000000003,55.174,55.6,54.84,0.759999999999998,0.6000000000000014,55.974000000000004,56.51,55.63,0.8799999999999955,0.6499999999999986,211597,353344,154318,199026,-183672
2018-07-15,56.456,56.7,56.21,0.490000000000002,-0.3299999999999983,56.876,57.42,56.39,1.0300000000000011,-0.12000000000000455,55.92,56.51,55.26,1.25,-0.37000000000000455,56.408,56.93,55.66,1.2700000000000031,-0.8100000000000023,265623,302636,210088,92548,-69768
2018-07-22,56.674,57.86,55.62,2.240000000000002,2.240000000000002,57.514,58.15,56.23,1.9200000000000017,1.7900000000000063,55.995999999999995,56.73,55.23,1.5,0.5600000000000023,56.612,57.25,55.88,1.3699999999999974,0.0799999999999983,261950,399893,175169,224724,-25663
2018-07-29,55.8,59.0,54.04,4.960000000000001,2.8200000000000003,56.998,59.53,54.71,4.82,2.8000000000000043,54.988,58.18,53.12,5.060000000000002,2.8500000000000014,56.31,58.73,54.32,4.409999999999997,3.309999999999995,277345,394529,144538,249991,222404
2018-08-05,58.502,59.5,57.33,2.1700000000000017,-0.980000000000004,59.25,59.95,58.73,1.220000000000006,-0.6700000000000017,58.013999999999996,58.74,57.33,1.4100000000000037,-0.8999999999999986,58.47,58.99,57.69,1.3000000000000043,-1.25,248214,292663,204285,88378,-37431
2018-08-12,56.036,57.8,55.03,2.769999999999996,-2.039999999999999,56.716,57.86,55.61,2.25,-1.0499999999999972,55.046,56.03,53.3,2.730000000000004,-0.35999999999999943,55.896,56.74,54.27,2.469999999999999,0.46000000000000085,173893,252974,105939,147035,-119641
2018-08-19,57.272,57.87,56.18,1.6899999999999977,0.4200000000000017,58.104,58.47,57.46,1.009999999999998,1.009999999999998,56.852000000000004,57.73,56.02,1.7099999999999937,0.5600000000000023,57.53,58.36,56.78,1.5799999999999983,1.5499999999999972,169188,338425,107416,231009,174548
2018-08-26,59.496,60.03,58.22,1.8100000000000023,1.4299999999999997,60.226,60.62,59.5,1.1199999999999974,0.5499999999999972,58.924,59.31,58.1,1.2100000000000009,1.1700000000000017,59.81,60.26,59.0,1.259999999999998,0.6700000000000017,212738,283206,180023,103183,-30291
2018-09-02,57.955,58.9,57.45,1.4499999999999957,-1.4499999999999957,58.572500000000005,59.54,57.6,1.9399999999999977,-1.9399999999999977,56.995000000000005,57.46,56.01,1.4500000000000028,-1.4500000000000028,57.4775,57.81,56.79,1.0200000000000031,-0.8000000000000043,156480,232877,116548,116329,-116329
2018-09-09,57.188,58.53,55.92,2.6099999999999994,1.2199999999999989,58.01,59.11,57.03,2.0799999999999983,1.9500000000000028,56.638,57.6,55.46,2.1400000000000006,1.3599999999999994,57.464,58.23,56.41,1.8200000000000003,1.8200000000000003,163909,221685,103836,117849,-30392
2018-09-16,59.502,60.65,58.18,2.469999999999999,1.3900000000000006,60.114,60.78,59.35,1.4299999999999997,0.6400000000000006,58.658,59.32,58.02,1.2999999999999972,0.6399999999999935,59.21,59.62,58.66,0.9600000000000009,0.5200000000000031,287095,683625,175185,508440,504377
2018-09-23,59.308,60.38,58.77,1.6099999999999994,-0.3399999999999963,59.782,60.38,59.26,1.1200000000000045,0.010000000000005116,58.614000000000004,58.77,58.48,0.29000000000000625,0.29000000000000625,59.084,59.75,58.79,0.9600000000000009,0.1600000000000037,162256,181472,128296,53176,5707
2018-09-30,59.26,60.0,58.06,1.9399999999999977,-1.3599999999999994,59.6,60.11,58.61,1.5,-0.9100000000000037,58.318,58.75,57.46,1.2899999999999991,-0.7100000000000009,58.97,59.63,58.41,1.220000000000006,-0.2600000000000051,165589,212344,117100,95244,-49885
2018-10-07,57.058,59.0,55.0,4.0,-3.259999999999998,57.69,59.75,55.39,4.359999999999999,-3.740000000000002,55.65,58.29,52.64,5.649999999999999,-5.079999999999998,56.244,59.03,53.94,5.090000000000003,-5.090000000000003,262693,375743,207870,167873,167873
2018-10-14,54.592,55.4,53.59,1.8099999999999952,0.4199999999999946,55.198,56.05,54.01,2.039999999999999,-0.9299999999999997,53.468,54.58,52.24,2.3399999999999963,-0.9899999999999949,54.288,55.75,52.69,3.0600000000000023,-1.240000000000002,220825,276151,160687,115464,-59151
2018-10-21,48.422,52.76,42.75,10.009999999999998,-10.009999999999998,49.656,53.36,45.12,8.240000000000002,-7.939999999999998,46.506,52.16,42.75,9.409999999999997,-9.409999999999997,47.592,53.18,43.76,9.420000000000002,-9.270000000000003,631018,1023592,177481,846111,318331
2018-10-28,43.762,45.22,42.05,3.1700000000000017,0.39000000000000057,44.562,45.97,43.4,2.5700000000000003,1.0499999999999972,42.574,44.75,41.01,3.740000000000002,2.8299999999999983,43.571999999999996,45.9,41.28,4.619999999999997,3.490000000000002,554314,822942,329676,493266,-131740
2018-11-04,45.832,46.53,44.97,1.5600000000000023,-1.0,46.336,46.72,45.75,0.9699999999999989,-0.9699999999999989,44.888,45.64,43.8,1.8400000000000034,-1.0400000000000063,45.474000000000004,46.58,43.83,2.75,-1.4400000000000048,243482,308376,182240,126136,-20119
2018-11-11,43.368,44.3,42.49,1.8099999999999952,0.23999999999999488,44.326,44.77,43.9,0.8700000000000045,0.4100000000000037,42.8,43.5,42.37,1.1300000000000026,0.6499999999999986,43.440000000000005,44.6,42.84,1.759999999999998,0.7000000000000028,276874,333289,190362,142927,130522
2018-11-18,41.875,43.62,41.14,2.479999999999997,-2.479999999999997,42.57,43.64,41.62,2.020000000000003,-1.5499999999999972,40.972500000000004,41.95,39.95,2.0,-1.230000000000004,41.7875,42.25,40.98,1.2700000000000031,-0.5399999999999991,250855,383183,124686,258497,-188046
2018-11-25,41.76,42.77,40.93,1.8400000000000034,0.9400000000000048,42.614,43.33,41.32,2.009999999999998,0.5799999999999983,41.262,42.6,39.83,2.770000000000003,1.0799999999999983,42.194,43.08,40.56,2.519999999999996,1.2199999999999989,324150,415552,234682,180870,-11426
2018-12-02,43.275,44.64,40.92,3.719999999999999,-1.6799999999999997,43.7525,44.83,42.42,2.4099999999999966,-1.759999999999998,41.3225,43.34,39.61,3.730000000000004,-3.730000000000004,42.2575,44.78,39.86,4.920000000000002,-4.920000000000002,328414,420386,238313,182073,96595
2018-12-09,39.658,40.85,37.38,3.469999999999999,-2.529999999999994,40.006,40.85,38.29,2.5600000000000023,-2.1199999999999974,38.39,39.11,36.8,2.3100000000000023,-1.8500000000000014,38.604,39.41,37.06,2.3499999999999943,-1.9699999999999989,420791,641837,306058,335779,88475
2018-12-16,36.254,37.53,34.68,2.8500000000000014,-2.8500000000000014,36.948,38.27,35.42,2.8500000000000014,-2.8500000000000014,35.162,36.32,34.11,2.210000000000001,-2.1400000000000006,35.54,36.72,34.68,2.039999999999999,-1.7899999999999991,589515,870292,423389,446903,150879
2018-12-23,34.5125,35.59,33.8,1.7900000000000063,0.9500000000000028,35.480000000000004,36.53,34.79,1.740000000000002,1.740000000000002,33.93,35.4,32.77,2.6299999999999955,1.8500000000000014,34.957499999999996,35.78,33.55,2.230000000000004,2.230000000000004,290168,372962,98855,274107,274107
2018-12-30,36.1525,37.61,34.64,2.969999999999999,1.3400000000000034,37.585,39.0,36.08,2.9200000000000017,2.9200000000000017,35.245,36.69,34.4,2.289999999999999,2.239999999999995,36.97,38.95,35.61,3.3400000000000034,3.3400000000000034,412648,480485,304509,175976,175976
2019-01-06,40.211999999999996,41.07,39.16,1.9100000000000037,1.9100000000000037,41.252,41.89,40.49,1.3999999999999986,1.3099999999999952,39.776,40.71,38.67,2.039999999999999,2.039999999999999,40.728,41.86,39.56,2.299999999999997,1.8799999999999955,405528,573170,273197,299973,-299973
2019-01-13,41.732,42.38,41.44,0.9400000000000048,0.9400000000000048,42.494,43.84,41.72,2.1200000000000045,2.1200000000000045,41.076,41.6,40.38,1.2199999999999989,1.0700000000000003,42.028,43.58,41.11,2.469999999999999,2.3999999999999986,283279,488021,165098,322923,284233
2019-01-20,42.7225,43.68,41.68,2.0,0.8999999999999986,43.735,44.37,42.94,1.4299999999999997,0.3999999999999986,41.9025,43.6,40.48,3.1200000000000045,3.1200000000000045,42.9475,43.91,42.49,1.4199999999999946,1.4199999999999946,222520,311274,158776,152498,-113485
2019-01-27,45.134,47.06,43.45,3.6099999999999994,3.269999999999996,46.082,48.59,43.81,4.780000000000001,4.32,44.352000000000004,46.5,42.71,3.789999999999999,3.789999999999999,45.51,47.76,43.43,4.329999999999998,4.0,367437,578464,217999,360465,360465
2019-02-03,45.868,46.74,45.27,1.4699999999999989,-1.1400000000000006,46.362,47.34,45.6,1.740000000000002,-1.740000000000002,44.864,45.39,44.29,1.1000000000000014,-0.5900000000000034,45.616,46.3,45.11,1.1899999999999977,-0.8099999999999952,302501,487227,194218,293009,-293009
2019-02-10,45.694,46.34,45.13,1.2100000000000009,0.5,46.144,46.61,45.67,0.9399999999999977,0.5499999999999972,45.204,45.66,44.85,0.8099999999999952,0.44000000000000483,45.564,45.76,45.12,0.6400000000000006,0.14999999999999858,248356,342155,167998,174157,-74699
2019-02-17,46.77,47.75,45.21,2.539999999999999,2.240000000000002,47.7,48.15,46.95,1.1999999999999957,0.7399999999999949,46.3825,46.91,45.21,1.6999999999999957,1.6999999999999957,47.177499999999995,47.73,46.5,1.2299999999999969,0.8699999999999974,210990,256848,167755,89093,-65817
2019-02-24,47.571999999999996,47.8,47.26,0.5399999999999991,-0.3999999999999986,48.094,48.38,47.43,0.9500000000000028,0.060000000000002274,47.132,47.52,46.81,0.7100000000000009,-0.240000000000002,47.693999999999996,48.22,46.94,1.2800000000000011,0.3200000000000003,227621,276432,201505,74927,72244
2019-03-03,47.042,48.16,44.73,3.4299999999999997,-3.4299999999999997,47.298,48.88,45.03,3.8500000000000014,-3.8500000000000014,45.986,47.4,44.36,3.039999999999999,-2.9100000000000037,46.454,48.06,44.84,3.219999999999999,-3.1899999999999977,222827,255246,195582,59664,-45936
2019-03-10,45.736000000000004,46.45,45.17,1.2800000000000011,-0.12999999999999545,46.354,47.06,45.81,1.25,0.12000000000000455,45.224000000000004,45.99,44.53,1.4600000000000009,0.4299999999999997,45.672,46.21,44.96,1.25,-0.490000000000002,252624,465867,165726,300141,286623
2019-03-17,45.6,46.34,44.72,1.6200000000000045,-0.759999999999998,46.106,46.71,45.43,1.2800000000000011,-1.0499999999999972,44.284,45.35,42.34,3.009999999999998,-3.009999999999998,44.914,45.91,42.39,3.519999999999996,-3.519999999999996,220415,295574,149906,145668,116498
2019-03-24,43.832,45.55,42.19,3.3599999999999994,3.3599999999999994,44.656,46.07,43.24,2.8299999999999983,2.8299999999999983,43.444,45.0,41.62,3.3800000000000026,3.3800000000000026,44.332,45.85,42.85,3.0,3.0,263700,371159,164255,206904,122391
2019-03-31,48.2,49.9,46.93,2.969999999999999,2.969999999999999,49.006,51.22,47.41,3.8100000000000023,3.8100000000000023,47.756,49.9,46.0,3.8999999999999986,3.8999999999999986,48.734,51.1,47.32,3.780000000000001,3.780000000000001,233641,403437,159647,243790,240987
2019-04-07,50.018,51.23,49.51,1.7199999999999989,-1.029999999999994,50.339999999999996,51.23,49.94,1.2899999999999991,-0.9699999999999989,49.16,49.45,48.67,0.7800000000000011,0.7399999999999949,49.756,49.99,49.52,0.46999999999999886,0.020000000000003126,363288,519005,274110,244895,-93726
2019-04-14,50.167500000000004,50.85,49.65,1.2000000000000028,0.75,50.59,51.03,50.05,0.980000000000004,0.519999999999996,49.695,49.98,49.44,0.5399999999999991,0.5,50.15,50.74,49.58,1.1600000000000037,0.7000000000000028,217607,252803,157213,95590,25657
2019-04-21,50.466,52.42,49.48,2.940000000000005,0.00999999999999801,51.042,53.0,50.02,2.979999999999997,-0.19999999999999574,49.486,50.25,48.97,1.2800000000000011,-0.21000000000000085,50.144,50.68,49.76,0.9200000000000017,0.1600000000000037,417201,623274,197851,425423,418419
2019-04-28,49.698,50.37,48.5,1.8699999999999974,0.25,50.626,51.87,49.91,1.9600000000000009,1.279999999999994,49.204,49.98,48.31,1.6699999999999946,0.5399999999999991,50.04,51.7,48.92,2.780000000000001,1.470000000000006,343562,392379,274130,118249,-118249
2019-05-05,49.728,50.35,49.02,1.3299999999999983,-1.0,50.338,51.19,49.74,1.4499999999999957,-1.3900000000000006,49.136,50.02,48.45,1.5700000000000003,-1.4299999999999997,49.932,50.96,49.56,1.3999999999999986,-1.3999999999999986,255958,430122,147263,282859,-35875
2019-05-12,47.43,48.36,46.39,1.9699999999999989,-1.1699999999999946,48.083999999999996,48.65,47.58,1.0700000000000003,-0.8999999999999986,46.622,47.58,46.23,1.3500000000000014,0.030000000000001137,47.26,48.01,46.5,1.509999999999998,-0.3500000000000014,189826,212275,169819,42456,26202
2019-05-19,45.222,46.46,43.82,2.6400000000000006,-2.049999999999997,45.54,46.96,43.82,3.1400000000000006,-2.3200000000000003,44.036,45.37,42.44,2.9299999999999997,-2.5600000000000023,44.525999999999996,46.3,42.75,3.549999999999997,-2.3999999999999986,236322,273581,190176,83405,-31658
2019-05-26,41.83,43.15,40.59,2.559999999999995,-2.559999999999995,42.365,43.15,41.34,1.8099999999999952,-1.8099999999999952,41.1525,42.18,40.04,2.1400000000000006,-2.1400000000000006,41.595,42.39,40.56,1.8299999999999983,-1.8299999999999983,241197,278856,221331,57525,-50601
2019-06-02,42.11,42.91,40.85,2.059999999999995,2.059999999999995,42.716,43.6,41.56,2.039999999999999,2.039999999999999,41.448,42.07,40.34,1.7299999999999969,1.7299999999999969,42.442,43.36,41.09,2.269999999999996,2.269999999999996,245159,393430,159498,233932,-217573
2019-06-09,44.284,45.09,43.73,1.3600000000000065,0.7100000000000009,44.834,45.39,44.2,1.1899999999999977,0.529999999999994,43.53,44.3,43.09,1.2099999999999937,0.35999999999999943,44.01,44.66,43.2,1.4599999999999937,0.27999999999999403,221831,279150,156500,122650,-15661
2019-06-16,45.376,46.85,43.51,3.3400000000000034,2.789999999999999,46.583999999999996,47.86,44.36,3.5,3.049999999999997,44.86,46.3,43.16,3.1400000000000006,3.1400000000000006,45.722,46.75,43.79,2.960000000000001,2.960000000000001,312313,395640,240437,155203,78847
2019-06-23,47.266,48.39,45.75,2.6400000000000006,1.7100000000000009,47.776,48.79,46.79,2.0,1.769999999999996,46.688,47.85,45.5,2.3500000000000014,2.3500000000000014,47.272,48.27,45.76,2.510000000000005,2.219999999999999,306637,591667,179379,412288,412288
2019-06-30,47.6925,48.55,46.56,1.9899999999999949,-1.9899999999999949,48.13,48.56,47.81,0.75,-0.6200000000000045,47.205,47.62,46.53,1.0899999999999963,-1.009999999999998,47.7825,48.18,47.47,0.7100000000000009,-0.45000000000000284,164795,238006,82073,155933,-96641
2019-07-07,45.696,47.48,44.58,2.8999999999999986,-2.8999999999999986,46.094,47.56,45.17,2.3900000000000006,-1.8200000000000003,44.796,45.89,44.21,1.6799999999999997,-1.4100000000000037,45.294,46.04,44.35,1.6899999999999977,-0.3500000000000014,247328,338062,197758,140304,101178
2019-07-14,45.79,46.42,44.66,1.7600000000000051,-0.5700000000000003,46.589999999999996,47.35,45.76,1.5900000000000034,0.8500000000000014,45.222,45.8,44.5,1.2999999999999972,0.509999999999998,45.986,46.86,45.14,1.7199999999999989,0.8800000000000026,206232,239249,149091,90158,-5455
2019-07-21,46.896,48.61,46.08,2.530000000000001,-0.269999999999996,47.664,48.61,46.94,1.6700000000000017,0.3299999999999983,46.096,46.41,45.8,0.6099999999999994,0.45000000000000284,46.938,48.04,45.96,2.0799999999999983,1.2899999999999991,240602,336316,165835,170481,-44005
2019-07-28,46.462,48.0,45.14,2.8599999999999994,-1.4099999999999966,47.35,48.0,47.03,0.9699999999999989,0.07000000000000028,45.158,45.93,44.73,1.2000000000000028,-0.9399999999999977,46.228,46.98,45.01,1.9699999999999989,0.5799999999999983,282135,383788,198092,185696,124596
2019-08-04,46.526,48.63,45.52,3.1099999999999994,2.8100000000000023,47.668,49.88,46.38,3.5,2.1600000000000037,45.758,46.78,44.99,1.7899999999999991,1.269999999999996,46.968,49.27,45.84,3.4299999999999997,0.9399999999999977,347615,460152,304991,155161,28281
2019-08-11,46.082,47.08,44.53,2.549999999999997,-2.549999999999997,47.014,49.39,45.15,4.240000000000002,-0.75,45.104,46.58,43.33,3.25,-1.980000000000004,46.078,48.24,44.13,4.109999999999999,-0.5499999999999972,240414,388318,154085,234233,5216
2019-08-18,47.078,47.93,46.19,1.740000000000002,-0.9600000000000009,47.622,47.94,47.0,0.9399999999999977,-0.8299999999999983,46.242,47.08,44.94,2.1400000000000006,-1.6300000000000026,46.705999999999996,47.34,45.08,2.260000000000005,-2.260000000000005,160766,186282,122500,63782,-13359
2019-08-25,46.25,48.44,44.0,4.439999999999998,2.719999999999999,47.192,49.34,45.75,3.5900000000000034,3.5900000000000034,45.726,48.36,43.78,4.579999999999998,3.3299999999999983,46.536,48.64,44.19,4.450000000000003,3.3100000000000023,260036,359195,180393,178802,124188
2019-09-01,48.5475,49.55,47.75,1.7999999999999972,1.7999999999999972,49.1175,50.46,47.88,2.5799999999999983,1.9399999999999977,47.8075,48.66,46.6,2.059999999999995,2.059999999999995,48.3925,49.64,46.89,2.75,1.8399999999999963,233217,283702,166072,117630,-117630
2019-09-08,52.774,55.68,49.17,6.509999999999998,6.509999999999998,54.248,56.33,50.49,5.839999999999996,5.399999999999999,51.786,54.47,48.95,5.519999999999996,5.519999999999996,53.728,55.88,50.3,5.580000000000005,4.740000000000002,363189,523088,200810,322278,162877
2019-09-15,54.668,55.38,53.9,1.480000000000004,-0.28000000000000114,55.618,56.07,54.72,1.3500000000000014,-1.2199999999999989,53.926,54.4,53.46,0.9399999999999977,-0.9099999999999966,54.784,55.88,53.74,2.1400000000000006,-2.1400000000000006,427065,594237,229288,364949,-39403
2019-09-22,52.532,53.75,51.13,2.6199999999999974,-1.0300000000000011,53.264,54.57,52.19,2.3800000000000026,-1.7999999999999972,51.502,53.28,50.97,2.3100000000000023,-2.1700000000000017,52.254,53.92,51.35,2.5700000000000003,-2.3800000000000026,216475,342822,126791,216031,-50323
2019-09-29,50.29,52.2,48.59,3.6099999999999994,-1.8299999999999983,51.162,53.31,49.61,3.700000000000003,-1.6899999999999977,49.406,51.01,47.78,3.229999999999997,-1.5599999999999952,50.25,51.66,48.91,2.75,-0.9599999999999937,193769,278930,145034,133896,-43594
2019-10-06,49.778,50.92,49.0,1.9200000000000017,0.46000000000000085,50.436,52.23,49.32,2.9099999999999966,1.0899999999999963,49.238,50.83,48.05,2.780000000000001,1.019999999999996,49.647999999999996,51.26,48.69,2.5700000000000003,1.4199999999999946,227674,286244,180029,106215,37582
2019-10-13,51.246,52.59,50.54,2.0500000000000043,1.2000000000000028,52.153999999999996,52.65,51.15,1.5,1.4100000000000037,50.798,51.6,49.95,1.6499999999999986,1.5700000000000003,51.472,52.12,50.57,1.5499999999999972,0.9699999999999989,337138,509858,248485,261373,-77911
2019-10-20,49.84,52.17,46.65,5.520000000000003,-3.289999999999999,50.688,52.76,49.18,3.5799999999999983,-3.3299999999999983,48.376,50.55,44.67,5.8799999999999955,-2.799999999999997,49.834,50.78,48.67,2.1099999999999994,-1.8200000000000003,344105,487698,233462,254236,105587
2019-10-27,49.812,50.84,48.66,2.180000000000007,0.8500000000000014,50.856,51.76,49.09,2.6699999999999946,0.5700000000000003,49.122,50.67,47.68,2.990000000000002,0.5200000000000031,50.262,51.24,49.02,2.219999999999999,0.2700000000000031,273084,379510,179975,199535,-165906
