Date,DCI_stock_Open_average,DCI_stock_Open_max,DCI_stock_Open_min,DCI_stock_Open_volatility,DCI_stock_Open_change,DCI_stock_High_average,DCI_stock_High_max,DCI_stock_High_min,DCI_stock_High_volatility,DCI_stock_High_change,DCI_stock_Low_average,DCI_stock_Low_max,DCI_stock_Low_min,DCI_stock_Low_volatility,DCI_stock_Low_change,DCI_stock_Close_average,DCI_stock_Close_max,DCI_stock_Close_min,DCI_stock_Close_volatility,DCI_stock_Close_change,DCI_stock_Volume_average,DCI_stock_Volume_max,DCI_stock_Volume_min,DCI_stock_Volume_volatility,DCI_stock_Volume_change
2018-01-14,51.415,51.58,51.26,0.3200000000000003,-0.3200000000000003,51.945,52.2,51.69,0.5100000000000051,0.0800000000000054,51.1025,51.2,50.96,0.240000000000002,0.240000000000002,51.515,52.18,51.16,1.0200000000000031,0.9099999999999966,593373,1051882,366928,684954,-605113
2018-01-21,51.564,51.94,51.34,0.5999999999999943,-0.259999999999998,51.736,52.05,51.53,0.519999999999996,-0.28999999999999915,50.99,51.27,50.77,0.5,0.20000000000000284,51.404,51.74,51.17,0.5700000000000003,0.45000000000000284,297118,355447,245429,110018,-39963
2018-01-28,50.926,51.6,50.03,1.5700000000000003,-1.5700000000000003,51.205999999999996,51.97,50.22,1.75,-1.75,50.348,51.45,49.04,2.4100000000000037,-2.4100000000000037,50.546,51.51,49.17,2.3399999999999963,-2.3399999999999963,436930,768654,316453,452201,-3011
2018-02-04,47.192,48.58,46.42,2.1599999999999966,-2.049999999999997,47.728,49.16,46.59,2.569999999999993,-2.569999999999993,46.01,47.1,44.85,2.25,-2.25,46.75,47.3,45.9,1.3999999999999986,-0.8999999999999986,566432,764593,401693,362900,-227521
2018-02-11,47.134,48.09,46.44,1.6500000000000057,1.6500000000000057,47.769999999999996,48.39,46.94,1.4500000000000028,1.0600000000000023,46.794000000000004,47.71,46.11,1.6000000000000014,1.509999999999998,47.566,48.18,46.78,1.3999999999999986,1.2199999999999989,715051,1527622,424709,1102913,176444
2018-02-18,48.045,48.55,47.66,0.8900000000000006,0.7199999999999989,48.6225,48.79,48.42,0.36999999999999744,0.14999999999999858,47.6725,47.86,47.42,0.4399999999999977,0.2700000000000031,48.1125,48.49,47.66,0.8300000000000054,0.8300000000000054,348495,422360,266523,155837,-155837
2018-02-25,47.954,48.98,46.45,2.529999999999994,-2.3299999999999983,48.344,49.35,46.99,2.3599999999999994,-2.1299999999999955,47.32,48.29,46.22,2.0700000000000003,-2.0700000000000003,47.684,49.01,46.85,2.1599999999999966,-2.1099999999999994,317770,397917,209331,188586,93755
2018-03-04,45.414,46.73,44.6,2.1299999999999955,-1.5999999999999943,45.952,47.16,44.93,2.229999999999997,-1.6099999999999994,44.61,46.35,43.77,2.5799999999999983,-1.5600000000000023,45.35,47.03,44.36,2.6700000000000017,-1.480000000000004,818997,1583139,418362,1164777,57288
2018-03-11,45.452,45.7,45.11,0.5900000000000034,-0.5300000000000011,45.67,45.85,45.44,0.4100000000000037,-0.38000000000000256,45.044,45.23,44.65,0.5799999999999983,-0.5799999999999983,45.286,45.56,45.01,0.5500000000000043,-0.30000000000000426,693058,886237,457976,428261,99277
2018-03-18,45.142,45.66,44.18,1.4799999999999969,-0.8800000000000026,45.586,46.34,44.66,1.6800000000000068,-0.6500000000000057,44.69,45.5,43.86,1.6400000000000006,-0.9500000000000028,44.95,45.91,43.86,2.049999999999997,-1.3800000000000026,481761,520750,419175,101575,46390
