Date,ANGPY_Open_average,ANGPY_Open_max,ANGPY_Open_min,ANGPY_Open_volatility,ANGPY_Open_change,ANGPY_High_average,ANGPY_High_max,ANGPY_High_min,ANGPY_High_volatility,ANGPY_High_change,ANGPY_Low_average,ANGPY_Low_max,ANGPY_Low_min,ANGPY_Low_volatility,ANGPY_Low_change,ANGPY_Close_average,ANGPY_Close_max,ANGPY_Close_min,ANGPY_Close_volatility,ANGPY_Close_change,ANGPY_Volume_average,ANGPY_Volume_max,ANGPY_Volume_min,ANGPY_Volume_volatility,ANGPY_Volume_change
2018-01-14,5.086,5.11,5.05,0.0600000000000005,0.05000000000000071,5.096,5.11,5.06,0.05000000000000071,0.05000000000000071,5.062,5.08,5.05,0.03000000000000025,0.03000000000000025,5.072,5.1,5.05,0.04999999999999982,0.03000000000000025,5245,11416,1174,10242,9552
2018-01-21,5.0662,5.106,4.95,0.1559999999999997,-0.14499999999999957,5.093,5.21,4.95,0.2599999999999998,-0.14499999999999957,5.029,5.095,4.88,0.21499999999999986,-0.21499999999999986,5.0329999999999995,5.095,4.88,0.21499999999999986,-0.21499999999999986,4008,8744,0,8744,5168
2018-01-28,4.85,4.99,4.6,0.39000000000000057,-0.29000000000000004,4.885,5.05,4.6,0.4500000000000002,-0.3600000000000003,4.8149999999999995,4.99,4.53,0.45999999999999996,-0.35999999999999943,4.84775,5.02,4.556,0.4639999999999995,-0.3639999999999999,5815,10875,2250,8625,4299
2018-02-04,4.467,4.585,4.3,0.28500000000000014,-0.1299999999999999,4.492,4.635,4.3,0.33499999999999996,-0.1949999999999994,4.4286,4.563,4.24,0.3229999999999995,-0.1299999999999999,4.4606,4.63,4.28,0.34999999999999964,-0.1899999999999995,20359,49612,1606,48006,-30084
2018-02-11,4.702249999999999,4.85,4.55,0.2999999999999998,0.27999999999999936,4.72475,4.85,4.57,0.27999999999999936,0.27999999999999936,4.6675,4.83,4.55,0.28000000000000025,0.27000000000000046,4.695,4.83,4.56,0.27000000000000046,0.27000000000000046,4922,12200,1518,10682,2455
2018-02-18,5.141,5.261,4.99,0.2709999999999999,0.2699999999999996,5.1912,5.32,5.01,0.3100000000000005,0.29000000000000004,5.094,5.21,4.9,0.3099999999999996,0.29000000000000004,5.1690000000000005,5.32,5.0,0.3200000000000003,0.2649999999999997,11761,43214,1510,41704,-37019
2018-02-25,5.0655,5.21,4.9319999999999995,0.27800000000000047,-0.27800000000000047,5.095,5.21,5.02,0.1900000000000004,-0.16000000000000014,5.012499999999999,5.1,4.92,0.17999999999999972,-0.16999999999999993,5.035,5.1,4.95,0.14999999999999947,-0.14999999999999947,20315,74489,0,74489,70525
2018-03-04,4.965,5.07,4.87,0.20000000000000018,-0.20000000000000018,4.9775,5.07,4.87,0.20000000000000018,-0.20000000000000018,4.925,5.04,4.87,0.16999999999999993,-0.16999999999999993,4.9625,5.04,4.87,0.16999999999999993,-0.16999999999999993,7919,19015,0,19015,-19015
2018-03-11,4.85625,4.94,4.7,0.2400000000000002,-0.2400000000000002,4.8775,4.99,4.7,0.29000000000000004,-0.25,4.82375,4.92,4.65,0.2699999999999996,-0.2699999999999996,4.855,4.99,4.7,0.29000000000000004,-0.21999999999999975,6076,13089,1000,12089,-3984
2018-03-18,4.636,4.69,4.5,0.1900000000000004,-0.16000000000000014,4.716,4.83,4.59,0.2400000000000002,-0.16999999999999993,4.636,4.69,4.5,0.1900000000000004,-0.16000000000000014,4.712,4.83,4.59,0.2400000000000002,-0.15000000000000036,7069,17872,0,17872,-4672
2018-03-25,4.547499999999999,4.6,4.47,0.1299999999999999,-0.08000000000000007,4.547499999999999,4.6,4.47,0.1299999999999999,-0.08000000000000007,4.51,4.57,4.45,0.1200000000000001,-0.08000000000000007,4.5125,4.57,4.45,0.1200000000000001,-0.08000000000000007,1991,4073,0,4073,-2476
2018-04-01,4.44,4.55,4.4,0.14999999999999947,0.0,4.49,4.55,4.42,0.1299999999999999,-0.009999999999999787,4.44,4.55,4.4,0.14999999999999947,0.0,4.49,4.55,4.42,0.1299999999999999,-0.009999999999999787,4835,14450,0,14450,-11747
2018-04-08,4.336,4.5,4.25,0.25,-0.23000000000000043,4.356,4.5,4.27,0.23000000000000043,-0.23000000000000043,4.302,4.41,4.2,0.20999999999999996,-0.14000000000000057,4.3233999999999995,4.43,4.207,0.22299999999999986,-0.14000000000000057,4244,8197,0,8197,-2372
2018-04-15,4.4,4.5,4.25,0.25,0.20000000000000018,4.4,4.5,4.25,0.25,0.20000000000000018,4.347,4.45,4.2,0.25,0.25,4.352,4.45,4.2,0.25,0.25,7421,15220,0,15220,-8401
2018-04-22,4.525,4.6,4.45,0.14999999999999947,-0.14999999999999947,4.595,4.7,4.53,0.16999999999999993,-0.16999999999999993,4.5125,4.6,4.45,0.14999999999999947,-0.14999999999999947,4.58,4.69,4.5,0.1900000000000004,-0.16000000000000014,12769,35075,3600,31475,-31240
2018-04-29,4.574999999999999,4.77,4.47,0.2999999999999998,0.08000000000000007,4.62,4.85,4.47,0.3799999999999999,0.1800000000000006,4.5375,4.72,4.38,0.33999999999999986,0.16999999999999993,4.575,4.76,4.44,0.3199999999999994,0.15999999999999925,13546,35997,1767,34230,-7088
2018-05-06,4.760666666666666,4.91,4.572,0.3380000000000001,0.3380000000000001,4.760666666666666,4.91,4.572,0.3380000000000001,0.3380000000000001,4.724,4.8,4.572,0.22799999999999976,0.22799999999999976,4.757333333333333,4.9,4.572,0.3280000000000003,0.3280000000000003,1821,5465,0,5465,5465
2018-05-13,4.69125,4.8,4.55,0.25,-0.20000000000000018,4.702249999999999,4.8,4.593999999999999,0.2060000000000004,-0.15600000000000058,4.69125,4.8,4.55,0.25,-0.20000000000000018,4.702249999999999,4.8,4.593999999999999,0.2060000000000004,-0.15600000000000058,223,892,0,892,892
2018-05-20,4.49,4.65,4.36,0.29000000000000004,-0.29000000000000004,4.545,4.73,4.45,0.28000000000000025,-0.23000000000000043,4.455,4.65,4.36,0.29000000000000004,-0.29000000000000004,4.51,4.73,4.36,0.3700000000000001,-0.23000000000000043,3346,6925,0,6925,5698
2018-05-27,4.487,4.6,4.39,0.20999999999999996,0.20999999999999996,4.499,4.63,4.39,0.2400000000000002,0.2400000000000002,4.467,4.6,4.36,0.23999999999999932,0.23999999999999932,4.4792000000000005,4.63,4.361000000000001,0.26899999999999924,0.26899999999999924,3692,12435,0,12435,-10485
2018-06-03,4.5175,4.7,4.34,0.3600000000000003,-0.16000000000000014,4.545,4.7,4.34,0.3600000000000003,-0.16000000000000014,4.44,4.54,4.34,0.20000000000000018,-0.0600000000000005,4.4925,4.64,4.34,0.2999999999999998,-0.0600000000000005,1315,2562,0,2562,-1368
2018-06-10,4.175,4.22,4.1,0.1200000000000001,-0.020000000000000462,4.25375,4.34,4.18,0.16000000000000014,-0.08000000000000007,4.175,4.22,4.1,0.1200000000000001,-0.020000000000000462,4.25375,4.34,4.18,0.16000000000000014,-0.08000000000000007,4159,13278,0,13278,-13278
2018-06-17,4.076,4.2,3.9,0.30000000000000027,-0.30000000000000027,4.126,4.25,4.0,0.25,-0.20000000000000018,4.012,4.2,3.88,0.3200000000000003,-0.30000000000000027,4.075,4.25,3.945,0.30500000000000016,-0.20000000000000018,2271,4345,0,4345,4080
2018-06-24,4.166,4.25,4.05,0.20000000000000018,0.13000000000000078,4.178,4.28,4.08,0.20000000000000018,0.13000000000000078,4.1,4.25,3.96,0.29000000000000004,0.22000000000000064,4.11,4.28,3.96,0.3200000000000003,0.22000000000000064,5880,11453,0,11453,-10673
2018-07-01,4.4185,4.55,4.334,0.2160000000000002,0.10999999999999943,4.439500000000001,4.55,4.3580000000000005,0.19199999999999928,0.10999999999999943,4.4125,4.55,4.31,0.2400000000000002,0.10999999999999943,4.4275,4.55,4.31,0.2400000000000002,0.10999999999999943,1272,2888,0,2888,0
2018-07-08,4.5402000000000005,4.7,4.4,0.2999999999999998,-0.051000000000000156,4.5402000000000005,4.7,4.4,0.2999999999999998,-0.051000000000000156,4.49,4.55,4.4,0.14999999999999947,-0.04999999999999982,4.51,4.6,4.4,0.1999999999999993,-0.04999999999999982,1110,2500,0,2500,-1250
2018-07-15,4.372,4.5,4.27,0.23000000000000043,-0.16000000000000014,4.3812,4.5,4.27,0.23000000000000043,-0.15000000000000036,4.332,4.47,4.2,0.2699999999999996,-0.1299999999999999,4.3712,4.47,4.265,0.20500000000000007,-0.1200000000000001,2342,4702,890,3812,-1620
2018-07-22,4.848,4.95,4.7,0.25,0.25,4.9239999999999995,5.01,4.8,0.20999999999999996,0.15000000000000036,4.84,4.95,4.7,0.25,0.25,4.887,4.955,4.8,0.15500000000000025,0.15000000000000036,3338,12732,0,12732,-2731
