Date,BAYRY_Open_average,BAYRY_Open_max,BAYRY_Open_min,BAYRY_Open_volatility,BAYRY_Open_change,BAYRY_High_average,BAYRY_High_max,BAYRY_High_min,BAYRY_High_volatility,BAYRY_High_change,BAYRY_Low_average,BAYRY_Low_max,BAYRY_Low_min,BAYRY_Low_volatility,BAYRY_Low_change,BAYRY_Close_average,BAYRY_Close_max,BAYRY_Close_min,BAYRY_Close_volatility,BAYRY_Close_change,BAYRY_Volume_average,BAYRY_Volume_max,BAYRY_Volume_min,BAYRY_Volume_volatility,BAYRY_Volume_change
2018-01-14,31.884,32.15,31.65,0.5,0.18999999999999773,32.12,32.58,31.95,0.629999999999999,0.5399999999999991,31.776,32.15,31.57,0.5799999999999983,0.34999999999999787,32.046,32.58,31.8,0.7799999999999976,0.5999999999999979,499140,665905,355573,310332,-221739
2018-01-21,33.32,33.59,32.84,0.75,-0.6399999999999935,33.536,33.86,33.15,0.7100000000000009,-0.5600000000000023,33.224,33.45,32.8,0.6500000000000057,-0.6400000000000006,33.424,33.71,33.06,0.6499999999999986,-0.6499999999999986,365261,527394,227961,299433,32433
2018-01-28,32.226,32.9,31.16,1.7399999999999984,-1.7300000000000004,32.326,32.94,31.45,1.4899999999999984,-1.4899999999999984,31.793999999999997,32.69,29.84,2.849999999999998,-2.849999999999998,31.88,32.77,29.86,2.9100000000000037,-2.9100000000000037,555171,762101,455253,306848,-147992
2018-02-04,30.154,30.5,29.65,0.8500000000000014,-0.35999999999999943,30.532,31.26,29.94,1.3200000000000003,-0.9400000000000013,29.766,30.31,28.83,1.4800000000000004,-0.379999999999999,30.274,31.2,29.66,1.5399999999999991,-0.9699999999999989,431742,580663,325734,254929,-148750
2018-02-11,30.2225,30.58,29.87,0.7099999999999973,0.33999999999999986,30.605,30.81,30.21,0.5999999999999979,0.5999999999999979,30.105,30.39,29.87,0.5199999999999996,0.4299999999999997,30.5375,30.73,30.15,0.5800000000000018,0.5800000000000018,272323,369588,230179,139409,-120158
2018-02-18,30.294,30.49,30.15,0.33999999999999986,-0.21999999999999886,30.508,30.65,30.36,0.28999999999999915,-0.11999999999999744,30.156,30.36,30.06,0.3000000000000007,-0.1999999999999993,30.294,30.5,30.11,0.39000000000000057,0.14000000000000057,225180,348428,163077,185351,26236
2018-02-25,29.168,30.28,28.65,1.6300000000000026,-1.6300000000000026,29.445999999999998,30.28,28.88,1.4000000000000021,-0.8800000000000026,28.968,29.86,28.5,1.3599999999999994,-1.2100000000000009,29.272,29.94,28.84,1.1000000000000014,-0.5800000000000018,643281,1529208,202529,1326679,88204
2018-03-04,29.918,30.07,29.74,0.33000000000000185,0.16999999999999815,30.176,30.36,29.86,0.5,0.5,29.864,30.04,29.65,0.39000000000000057,0.3000000000000007,30.094,30.32,29.81,0.5100000000000016,0.5100000000000016,235386,337621,146310,191311,30224
2018-03-11,29.576,30.17,29.09,1.0800000000000018,-1.0300000000000011,29.718,30.18,29.14,1.0399999999999991,-1.0399999999999991,29.178,29.5,28.76,0.7399999999999984,-0.7399999999999984,29.342,29.63,28.89,0.7399999999999984,-0.6699999999999982,496516,837532,198460,639072,-192188
2018-03-18,28.462,28.89,28.14,0.75,-0.46999999999999886,28.64,29.08,28.2,0.879999999999999,-0.8200000000000003,28.198,28.82,27.62,1.1999999999999993,-0.9600000000000009,28.436,28.98,27.75,1.2300000000000004,-0.8599999999999994,409869,481429,302149,179280,88927
2018-03-25,28.0825,28.29,27.93,0.35999999999999943,-0.10999999999999943,28.29,28.47,28.18,0.28999999999999915,-0.030000000000001137,27.825,28.15,27.63,0.5199999999999996,-0.10000000000000142,28.01,28.25,27.87,0.379999999999999,0.14000000000000057,277235,403524,173342,230182,47609
2018-04-01,28.382,28.76,27.85,0.9100000000000001,0.9100000000000001,28.752,29.6,28.03,1.5700000000000003,1.5700000000000003,28.254,28.68,27.71,0.9699999999999989,0.8299999999999983,28.616,29.3,28.01,1.2899999999999991,1.2899999999999991,343904,625132,218494,406638,-345613
2018-04-08,30.304000000000002,30.55,29.94,0.6099999999999994,0.19000000000000128,30.508,30.97,30.16,0.8099999999999987,0.5,30.142,30.3,29.9,0.40000000000000213,0.14999999999999858,30.354,30.84,30.0,0.8399999999999999,0.6600000000000001,435916,825857,183314,642543,332130
2018-04-15,30.702,31.1,30.21,0.8900000000000006,-0.7199999999999989,30.798,31.2,30.22,0.9800000000000004,-0.9800000000000004,30.588,31.01,30.0,1.0100000000000016,-0.9200000000000017,30.722,31.19,30.15,1.0400000000000027,-1.0400000000000027,309397,500533,132230,368303,-199609
2018-04-22,29.75,29.99,29.61,0.379999999999999,-0.23999999999999844,29.95,30.05,29.78,0.2699999999999996,-0.010000000000001563,29.582,29.73,29.43,0.3000000000000007,0.08999999999999986,29.830000000000002,29.91,29.77,0.14000000000000057,0.14000000000000057,206173,236690,135426,101264,23566
2018-04-29,29.94,30.44,29.44,1.0,1.0,30.31,30.65,29.97,0.6799999999999997,0.620000000000001,29.854,30.35,29.44,0.9100000000000001,0.9100000000000001,30.156,30.57,29.77,0.8000000000000007,0.6500000000000021,271623,497944,164907,333037,21594
2018-05-06,30.31,30.67,30.0,0.6700000000000017,0.620000000000001,30.55,30.78,30.26,0.5199999999999996,0.5199999999999996,30.27,30.57,29.97,0.6000000000000014,0.5700000000000003,30.494,30.67,30.19,0.4800000000000004,0.46999999999999886,216485,255570,186000,69570,-55162
2018-05-13,30.656,30.84,30.32,0.5199999999999996,0.4499999999999993,30.838,31.19,30.38,0.8100000000000023,0.8100000000000023,30.566,30.75,30.19,0.5599999999999987,0.5199999999999996,30.732,31.01,30.29,0.7200000000000024,0.7200000000000024,189148,217778,130970,86808,-86582
2018-05-20,30.16,30.89,29.49,1.4000000000000021,-1.4000000000000021,30.31,31.09,29.5,1.5899999999999999,-1.5899999999999999,29.9775,30.88,29.09,1.7899999999999991,-1.7899999999999991,30.240000000000002,30.97,29.5,1.4699999999999989,-1.4699999999999989,235795,262320,206028,56292,-56292
2018-05-27,29.8,30.32,28.91,1.4100000000000001,1.120000000000001,30.06,30.46,29.28,1.1799999999999997,0.9599999999999973,29.56,30.07,28.59,1.4800000000000004,1.2899999999999991,29.868,30.38,28.88,1.5,1.2800000000000011,320853,441109,182474,258635,83038
2018-06-03,29.864,30.07,29.69,0.379999999999999,0.3099999999999987,30.184,30.4,30.07,0.3299999999999983,0.28999999999999915,29.596,29.74,29.36,0.379999999999999,0.33999999999999986,29.948,30.15,29.68,0.46999999999999886,0.46999999999999886,730264,1793579,215789,1577790,1446177
2018-06-10,30.386,31.64,29.51,2.129999999999999,-0.5999999999999979,31.462,31.9,30.68,1.2199999999999989,0.05999999999999872,30.092,30.75,29.51,1.2399999999999984,-0.28999999999999915,31.034,31.67,30.02,1.6500000000000021,1.3300000000000018,804932,1383452,386341,997111,-946404
2018-06-17,29.31,31.15,28.35,2.799999999999997,-2.799999999999997,29.736,32.8,28.4,4.399999999999999,-4.399999999999999,29.009999999999998,30.52,28.2,2.3200000000000003,-2.3200000000000003,29.208,30.9,28.32,2.5799999999999983,-2.5799999999999983,804775,1549997,430987,1119010,1119010
2018-06-24,27.754,28.17,27.23,0.9400000000000013,-0.6700000000000017,27.922,28.25,27.56,0.6900000000000013,-0.4400000000000013,27.536,27.92,27.13,0.7900000000000027,-0.4400000000000013,27.718,28.16,27.49,0.6700000000000017,-0.4200000000000017,884716,1352469,417661,934808,-905849
2018-07-01,27.645,27.82,27.48,0.33999999999999986,-0.10999999999999943,27.7175,27.83,27.59,0.23999999999999844,-0.0799999999999983,27.48,27.63,27.33,0.3000000000000007,0.14999999999999858,27.6125,27.75,27.48,0.2699999999999996,0.2699999999999996,343574,538907,235987,302920,-6750
2018-07-08,27.352,27.89,27.05,0.8399999999999999,-0.39000000000000057,27.456,27.91,27.22,0.6900000000000013,-0.41000000000000014,27.248,27.77,26.98,0.7899999999999991,-0.5,27.342,27.79,26.99,0.8000000000000007,-0.46999999999999886,405786,638795,203763,435032,244199
2018-07-15,26.974,27.16,26.75,0.41000000000000014,0.16000000000000014,27.142,27.39,26.93,0.46000000000000085,-0.21999999999999886,26.919999999999998,27.06,26.72,0.33999999999999986,0.0799999999999983,27.088,27.31,26.91,0.3999999999999986,-0.14999999999999858,1492550,4293021,221187,4071834,-3962009
2018-07-22,27.652,28.15,27.16,0.9899999999999984,0.6300000000000026,27.814,28.17,27.48,0.6900000000000013,0.46000000000000085,27.464,27.92,26.93,0.990000000000002,0.5199999999999996,27.682,28.03,27.27,0.7600000000000016,0.4800000000000004,492163,1298045,210888,1087157,1020519
2018-07-29,27.624000000000002,27.89,27.42,0.46999999999999886,-0.33999999999999986,27.7,28.0,27.46,0.5399999999999991,-0.3999999999999986,27.518,27.84,27.29,0.5500000000000007,-0.33000000000000185,27.61,27.91,27.38,0.5300000000000011,-0.3200000000000003,558621,974037,293793,680244,-224849
2018-08-05,26.766,27.99,23.68,4.309999999999999,-4.309999999999999,26.86,28.02,23.88,4.140000000000001,-4.140000000000001,26.64,27.79,23.59,4.199999999999999,-4.199999999999999,26.694,27.85,23.59,4.260000000000002,-4.260000000000002,826393,2421820,234080,2187740,1979821
2018-08-12,22.788,23.91,21.57,2.34,-0.7800000000000011,22.992,23.96,21.96,2.0,-0.6700000000000017,22.612,23.68,21.57,2.1099999999999994,-0.6400000000000006,22.902,23.77,21.86,1.9100000000000001,-0.4800000000000004,2378335,4541554,1148022,3393532,-824687
2018-08-19,23.91,24.26,23.63,0.6300000000000026,-0.07000000000000028,24.018,24.31,23.83,0.4800000000000004,0.22000000000000242,23.774,24.15,23.5,0.6499999999999986,0.16999999999999815,23.912,24.25,23.59,0.6600000000000001,0.3099999999999987,3704787,8537558,673248,7864310,-7864310
2018-08-26,23.880000000000003,24.1,23.55,0.5500000000000007,-0.5500000000000007,24.0125,24.24,23.63,0.6099999999999994,-0.5400000000000027,23.7075,23.96,23.24,0.7200000000000024,-0.6900000000000013,23.8325,24.21,23.32,0.8900000000000006,-0.6900000000000013,1182114,1959468,696940,1262528,660997
2018-09-02,22.068,23.09,20.94,2.1499999999999986,-1.879999999999999,22.214,23.2,21.25,1.9499999999999993,-1.9499999999999993,21.864,23.0,20.9,2.1000000000000014,-2.030000000000001,22.02,23.1,21.04,2.0600000000000023,-2.0600000000000023,1113471,2631541,535490,2096051,1688312
2018-09-09,20.618000000000002,21.07,20.35,0.7199999999999989,0.629999999999999,20.846,21.36,20.53,0.8299999999999983,0.6899999999999977,20.562,21.05,20.28,0.7699999999999996,0.6900000000000013,20.712,21.28,20.39,0.8900000000000006,0.8900000000000006,1942846,4111456,627718,3483738,-297492
2018-09-16,22.058,22.52,21.23,1.2899999999999991,1.2899999999999991,22.166,22.56,21.48,1.0799999999999983,1.0599999999999987,21.946,22.36,21.23,1.129999999999999,1.129999999999999,22.1,22.5,21.46,1.0399999999999991,0.8999999999999986,786692,835090,723336,111754,-69726
2018-09-23,22.354,22.86,21.98,0.879999999999999,-0.4499999999999993,22.486,22.89,22.17,0.7199999999999989,-0.259999999999998,22.23,22.62,21.91,0.7100000000000009,-0.25,22.32,22.67,22.04,0.6300000000000026,-0.26000000000000156,794172,1300909,315835,985074,-290413
2018-09-30,21.704,21.94,21.56,0.38000000000000256,0.240000000000002,21.77,21.97,21.62,0.34999999999999787,0.17999999999999972,21.488,21.58,21.41,0.16999999999999815,-0.029999999999997584,21.608,21.69,21.53,0.16000000000000014,0.05999999999999872,486858,684400,419542,264858,-41042
2018-10-07,22.09,22.57,21.25,1.3200000000000003,1.25,22.62,23.5,21.62,1.879999999999999,1.1499999999999986,21.85,22.46,21.14,1.3200000000000003,1.3200000000000003,22.454,23.5,21.52,1.9800000000000004,1.120000000000001,1341604,1906884,770667,1136217,610422
2018-10-14,22.442,22.59,22.14,0.4499999999999993,-0.41999999999999815,22.578,22.83,22.21,0.6199999999999974,-0.6199999999999974,22.282,22.52,21.97,0.5500000000000007,-0.5500000000000007,22.42,22.82,22.0,0.8200000000000003,-0.8200000000000003,703734,1074258,375209,699049,-529492
2018-10-21,19.262,19.76,18.78,0.9800000000000004,0.0,19.522,20.17,19.04,1.1300000000000026,-0.6500000000000021,18.918,19.38,18.51,0.8699999999999974,-0.2799999999999976,19.288,20.1,18.95,1.1500000000000021,-0.870000000000001,1301584,1992926,810045,1182881,-1182881
2018-10-28,19.618,20.2,18.98,1.2199999999999989,1.129999999999999,19.773999999999997,20.22,19.13,1.0899999999999999,1.0899999999999999,19.454,19.99,18.88,1.1099999999999994,1.1099999999999994,19.648,20.04,19.05,0.9899999999999984,0.9899999999999984,631773,1031744,508200,523544,42829
2018-11-04,20.086,20.55,19.47,1.0800000000000018,-0.5800000000000018,20.17,20.6,19.59,1.0100000000000016,-0.5300000000000011,19.916,20.4,19.24,1.1600000000000001,-0.6700000000000017,20.042,20.54,19.31,1.2300000000000004,-0.7000000000000028,530615,770899,313519,457380,68429
2018-11-11,18.262,18.73,17.83,0.9000000000000021,-0.6500000000000021,18.398,18.85,18.02,0.8300000000000018,-0.8300000000000018,18.002,18.57,17.68,0.8900000000000006,-0.8900000000000006,18.172,18.71,17.74,0.9700000000000024,-0.9700000000000024,843954,1303678,617209,686469,354181
2018-11-18,17.735,18.11,17.48,0.629999999999999,0.629999999999999,17.92,18.41,17.58,0.8300000000000018,0.8300000000000018,17.677500000000002,18.1,17.35,0.75,0.75,17.7975,18.22,17.38,0.8399999999999999,0.8399999999999999,779067,1268840,287587,981253,-445319
2018-11-25,18.308,18.88,17.93,0.9499999999999993,0.9499999999999993,18.454,18.92,18.05,0.870000000000001,0.870000000000001,18.128,18.66,17.8,0.8599999999999994,0.8599999999999994,18.376,18.86,18.0,0.8599999999999994,0.8599999999999994,861092,1047495,687620,359875,128538
2018-12-02,18.08,18.69,17.75,0.9400000000000013,-0.9400000000000013,18.2075,18.7,17.77,0.9299999999999997,-0.9299999999999997,17.615000000000002,18.09,17.14,0.9499999999999993,-0.9499999999999993,17.939999999999998,18.15,17.52,0.629999999999999,-0.629999999999999,1230529,1588562,1066143,522419,-40233
2018-12-09,18.08,18.29,17.82,0.46999999999999886,-0.23999999999999844,18.186,18.3,18.07,0.23000000000000043,0.0799999999999983,17.878,18.15,17.63,0.5199999999999996,0.16000000000000014,18.009999999999998,18.22,17.81,0.41000000000000014,0.10000000000000142,1100229,1977637,575553,1402084,-757359
2018-12-16,17.61,18.11,17.21,0.8999999999999986,-0.7899999999999991,17.748,18.17,17.44,0.7300000000000004,-0.7300000000000004,17.27,17.85,16.98,0.870000000000001,-0.870000000000001,17.346,17.96,17.04,0.9200000000000017,-0.9200000000000017,1062106,1517135,689341,827794,-153161
